,group,variable,month,ENDODONCIA MENORES DE 5 AÑOS,ENDODONCIA MENORES DE 5 AÑOS,ENDODONCIA 5 A 13 AÑOS,ENDODONCIA 5 A 13 AÑOS,ENDODONCIA 14 A 19 AÑOS,ENDODONCIA 14 A 19 AÑOS,ENDODONCIA 20 A 59 AÑOS,ENDODONCIA 20 A 59 AÑOS,ENDODONCIA 60 AÑOS Y MAS,ENDODONCIA 60 AÑOS Y MAS,ENDODONCIA EMB,ENDODONCIA EMB,ENDODONCIA POST,ENDODONCIA POST,TOTALES,TOTALES,TOTALES
PORCO,atencion odontologica,endodoncia,2015-11-01,1,3,1,0,0,2,0,3,0,0,0,0,0,0,2,8,10
POROMA,atencion odontologica,endodoncia,2015-11-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3
PORVENIR,atencion odontologica,endodoncia,2015-11-01,1,0,1,1,3,0,1,2,0,0,0,0,0,0,6,3,9
POTOSI,atencion odontologica,endodoncia,2015-11-01,74,60,63,107,113,157,110,151,7,11,0,0,0,0,367,486,853
PRESTO,atencion odontologica,endodoncia,2015-11-01,0,2,1,1,4,2,2,3,0,0,0,0,0,0,7,8,15
PUCARA,atencion odontologica,endodoncia,2015-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
PUCARANI,atencion odontologica,endodoncia,2015-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
PUERTO ACOSTA,atencion odontologica,endodoncia,2015-11-01,1,0,0,0,0,2,2,2,1,0,0,0,0,0,4,4,8
PUERTO CARABUCO,atencion odontologica,endodoncia,2015-11-01,0,0,0,0,2,1,0,3,0,0,0,0,0,0,2,4,6
PUERTO PEREZ,atencion odontologica,endodoncia,2015-11-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
PUERTO QUIJARRO,atencion odontologica,endodoncia,2015-11-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
PUERTO RICO,atencion odontologica,endodoncia,2015-11-01,0,0,0,0,4,1,5,1,0,0,0,0,0,0,9,2,11
PUERTO SUAREZ,atencion odontologica,endodoncia,2015-11-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
PUERTO VILLARROEL,atencion odontologica,endodoncia,2015-11-01,13,11,1,4,5,13,7,15,3,0,0,0,0,0,29,43,72
PUNA,atencion odontologica,endodoncia,2015-11-01,1,1,0,1,1,1,1,5,2,0,0,0,0,0,5,8,13
PUNATA,atencion odontologica,endodoncia,2015-11-01,1,5,2,3,0,12,1,21,7,6,0,0,0,0,11,47,58
QUIABAYA,atencion odontologica,endodoncia,2015-11-01,1,6,1,0,0,0,0,7,0,0,0,0,0,0,2,13,15
QUILLACOLLO,atencion odontologica,endodoncia,2015-11-01,44,59,29,22,1,12,34,48,9,16,0,0,0,0,117,157,274
QUIME,atencion odontologica,endodoncia,2015-11-01,3,5,1,1,0,3,8,13,3,2,0,0,0,0,15,24,39
QUIRUSILLAS,atencion odontologica,endodoncia,2015-11-01,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,6,6
RAVELO,atencion odontologica,endodoncia,2015-11-01,0,2,0,1,4,3,0,5,1,0,0,0,0,0,5,11,16
REYES,atencion odontologica,endodoncia,2015-11-01,0,1,2,0,0,30,7,2,0,0,0,0,0,0,9,33,42
RIBERALTA,atencion odontologica,endodoncia,2015-11-01,0,0,1,2,8,22,5,17,0,1,0,0,0,0,14,42,56
ROBORE,atencion odontologica,endodoncia,2015-11-01,0,0,0,0,0,1,1,1,12,0,0,0,0,0,13,2,15
RURRENABAQUE,atencion odontologica,endodoncia,2015-11-01,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,2
SABAYA,atencion odontologica,endodoncia,2015-11-01,3,1,1,3,0,0,4,1,0,2,0,0,0,0,8,7,15
SACABA,atencion odontologica,endodoncia,2015-11-01,44,22,36,75,4,12,18,34,0,15,0,0,0,0,102,158,260
SACABAMBA,atencion odontologica,endodoncia,2015-11-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SACACA,atencion odontologica,endodoncia,2015-11-01,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,3
SAIPINA,atencion odontologica,endodoncia,2015-11-01,4,0,1,2,0,2,0,5,3,0,0,0,0,0,8,9,17
SALINAS DE GARCI MENDOZA,atencion odontologica,endodoncia,2015-11-01,3,0,3,1,0,2,7,9,0,2,0,0,0,0,13,14,27
SAMAIPATA,atencion odontologica,endodoncia,2015-11-01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,2
SAN ANDRES,atencion odontologica,endodoncia,2015-11-01,0,0,1,1,0,0,0,2,0,0,0,0,0,0,1,3,4
SAN ANDRES DE MACHACA,atencion odontologica,endodoncia,2015-11-01,0,0,1,1,0,0,0,3,1,0,0,0,0,0,2,4,6
SAN BORJA,atencion odontologica,endodoncia,2015-11-01,14,5,1,0,4,4,8,7,1,1,0,0,0,0,28,17,45
SAN BUENA VENTURA,atencion odontologica,endodoncia,2015-11-01,2,0,1,1,0,0,2,4,1,0,0,0,0,0,6,5,11
SAN CARLOS,atencion odontologica,endodoncia,2015-11-01,6,3,2,3,3,5,12,18,0,5,0,0,0,0,23,34,57
SAN IGNACIO,atencion odontologica,endodoncia,2015-11-01,5,2,1,1,0,0,1,8,0,0,0,0,0,0,7,11,18
SAN IGNACIO DE VELASCO,atencion odontologica,endodoncia,2015-11-01,0,1,0,1,0,2,3,3,1,0,0,0,0,0,4,7,11
SAN JAVIER(STC),atencion odontologica,endodoncia,2015-11-01,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,3,3
SAN JOSE DE CHIQUITOS,atencion odontologica,endodoncia,2015-11-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
SAN JUAN DE YAPACANI,atencion odontologica,endodoncia,2015-11-01,2,3,0,0,0,0,0,1,0,0,0,0,0,0,2,4,6
SAN JULIAN,atencion odontologica,endodoncia,2015-11-01,9,7,0,0,0,0,4,15,5,12,0,0,0,0,18,34,52
SAN LORENZO(PND),atencion odontologica,endodoncia,2015-11-01,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,4,4
SAN LORENZO(TJA),atencion odontologica,endodoncia,2015-11-01,0,3,3,5,2,3,1,13,0,0,0,0,0,0,6,24,30
SAN LUCAS,atencion odontologica,endodoncia,2015-11-01,2,2,1,5,0,1,2,8,2,0,0,0,0,0,7,16,23
SAN MATIAS,atencion odontologica,endodoncia,2015-11-01,7,16,2,0,0,3,0,2,2,0,0,0,0,0,11,21,32
SAN MIGUEL DE VELASCO,atencion odontologica,endodoncia,2015-11-01,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2,3
SAN PEDRO,atencion odontologica,endodoncia,2015-11-01,0,0,2,4,3,0,1,2,1,2,0,0,0,0,7,8,15
SAN PEDRO DE BUENA VISTA,atencion odontologica,endodoncia,2015-11-01,3,3,0,0,0,2,1,2,0,0,0,0,0,0,4,7,11
SAN PEDRO DE CURAHUARA,atencion odontologica,endodoncia,2015-11-01,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,4,4
SAN PEDRO DE TIQUINA,atencion odontologica,endodoncia,2015-11-01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
SAN RAFAEL,atencion odontologica,endodoncia,2015-11-01,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
SAN RAMON BENI,atencion odontologica,endodoncia,2015-11-01,0,0,0,0,6,0,0,14,0,0,0,0,0,0,6,14,20
SAN RAMON SCZ,atencion odontologica,endodoncia,2015-11-01,2,4,1,1,1,1,0,0,0,0,0,0,0,0,4,6,10
SANTA ANA,atencion odontologica,endodoncia,2015-11-01,0,0,0,0,0,0,3,2,3,3,0,0,0,0,6,5,11
SANTA CRUZ DE LA SIERRA,atencion odontologica,endodoncia,2015-11-01,220,96,56,110,147,98,222,448,58,83,0,0,0,0,703,835,1538
SANTA ROSA DEL SARA,atencion odontologica,endodoncia,2015-11-01,4,2,0,0,0,0,1,6,0,0,0,0,0,0,5,8,13
SANTIAGO DE HUARI,atencion odontologica,endodoncia,2015-11-01,0,2,2,47,0,1,4,3,0,1,0,0,0,0,6,54,60
SANTIAGO DE HUATA,atencion odontologica,endodoncia,2015-11-01,1,1,0,0,2,2,2,8,4,6,0,0,0,0,9,17,26
SANTIAGO DE MACHACA,atencion odontologica,endodoncia,2015-11-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
SANTIVAÑES,atencion odontologica,endodoncia,2015-11-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,3
SANTUARIO DE QUILLACAS,atencion odontologica,endodoncia,2015-11-01,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,4,4
SAPAHAQUI,atencion odontologica,endodoncia,2015-11-01,0,1,0,0,0,3,1,4,1,1,0,0,0,0,2,9,11
SENA,atencion odontologica,endodoncia,2015-11-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3
SHINAOTA,atencion odontologica,endodoncia,2015-11-01,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2,3
SICA SICA (VILLA AROMA),atencion odontologica,endodoncia,2015-11-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
SICAYA,atencion odontologica,endodoncia,2015-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SIPE SIPE,atencion odontologica,endodoncia,2015-11-01,16,26,5,11,2,9,1,32,4,0,0,0,0,0,28,78,106
SOPACHUY,atencion odontologica,endodoncia,2015-11-01,4,4,5,1,7,0,1,10,1,0,0,0,0,0,18,15,33
SORACACHI,atencion odontologica,endodoncia,2015-11-01,0,2,2,1,0,1,0,2,1,0,0,0,0,0,3,6,9
SORATA,atencion odontologica,endodoncia,2015-11-01,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,3,4
SUCRE,atencion odontologica,endodoncia,2015-11-01,196,162,131,126,41,90,94,286,11,12,0,0,0,0,473,676,1149
TACACHI,atencion odontologica,endodoncia,2015-11-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
TACACOMA,atencion odontologica,endodoncia,2015-11-01,0,0,0,1,1,0,2,1,0,0,0,0,0,0,3,2,5
TAPACARI,atencion odontologica,endodoncia,2015-11-01,2,0,0,0,1,0,0,4,1,0,0,0,0,0,4,4,8
TARABUCO,atencion odontologica,endodoncia,2015-11-01,1,0,1,0,0,0,1,5,0,0,0,0,0,0,3,5,8
TARACO,atencion odontologica,endodoncia,2015-11-01,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2
TARATA,atencion odontologica,endodoncia,2015-11-01,0,1,0,2,0,0,0,6,0,1,0,0,0,0,0,10,10
TARIJA,atencion odontologica,endodoncia,2015-11-01,42,24,112,72,48,86,254,413,66,32,0,0,0,0,522,627,1149
TARVITA,atencion odontologica,endodoncia,2015-11-01,0,0,0,0,1,2,0,1,0,1,0,0,0,0,1,4,5
TEOPONTE,atencion odontologica,endodoncia,2015-11-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,2
TIAWANACU,atencion odontologica,endodoncia,2015-11-01,0,1,0,0,0,3,0,17,0,0,0,0,0,0,0,21,21
TINGUIPAYA,atencion odontologica,endodoncia,2015-11-01,0,1,0,0,0,0,0,2,2,6,0,0,0,0,2,9,11
TIPUANI,atencion odontologica,endodoncia,2015-11-01,0,0,0,1,0,0,5,6,0,1,0,0,0,0,5,8,13
TIQUIPAYA,atencion odontologica,endodoncia,2015-11-01,11,18,12,4,0,12,2,10,0,0,0,0,0,0,25,44,69
TIRAQUE (CBBA),atencion odontologica,endodoncia,2015-11-01,0,5,2,1,0,3,0,3,0,0,0,0,0,0,2,12,14
TOCO,atencion odontologica,endodoncia,2015-11-01,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,5,5
TOLATA,atencion odontologica,endodoncia,2015-11-01,3,7,0,1,0,0,0,3,1,1,0,0,0,0,4,12,16
TOLEDO,atencion odontologica,endodoncia,2015-11-01,0,1,0,0,0,0,0,4,1,1,0,0,0,0,1,6,7
TOMAVE,atencion odontologica,endodoncia,2015-11-01,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,4,4
TOMINA,atencion odontologica,endodoncia,2015-11-01,0,0,1,2,2,3,1,11,0,0,0,0,0,0,4,16,20
TORO TORO,atencion odontologica,endodoncia,2015-11-01,0,0,0,1,0,2,0,4,0,0,0,0,0,0,0,7,7
TOTORA(CBBA),atencion odontologica,endodoncia,2015-11-01,0,1,0,1,0,0,0,3,2,0,0,0,0,0,2,5,7
TOTORA(ORR),atencion odontologica,endodoncia,2015-11-01,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,1,3
TRIGAL,atencion odontologica,endodoncia,2015-11-01,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,3,3
TRINIDAD,atencion odontologica,endodoncia,2015-11-01,7,8,15,46,17,26,159,87,20,14,0,0,0,0,218,181,399
TUPIZA,atencion odontologica,endodoncia,2015-11-01,2,0,3,1,0,0,6,11,1,1,0,0,0,0,12,13,25
TURCO,atencion odontologica,endodoncia,2015-11-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3
UMALA,atencion odontologica,endodoncia,2015-11-01,0,0,2,1,1,1,2,7,1,2,0,0,0,0,6,11,17
UNCIA,atencion odontologica,endodoncia,2015-11-01,1,9,1,0,0,0,0,1,0,0,0,0,0,0,2,10,12
URIONDO (A. CONCEPCION),atencion odontologica,endodoncia,2015-11-01,0,0,0,4,11,8,14,22,0,1,0,0,0,0,25,35,60
URUBICHA,atencion odontologica,endodoncia,2015-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
UYUNI,atencion odontologica,endodoncia,2015-11-01,6,7,10,1,0,5,3,5,0,7,0,0,0,0,19,25,44
VACAS,atencion odontologica,endodoncia,2015-11-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
VALLEGRANDE,atencion odontologica,endodoncia,2015-11-01,9,1,2,6,1,4,21,8,4,2,0,0,0,0,37,21,58
VIACHA,atencion odontologica,endodoncia,2015-11-01,18,4,6,3,5,11,7,56,3,1,0,0,0,0,39,75,114
VILA VILA,atencion odontologica,endodoncia,2015-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
VILLA CHARCAS,atencion odontologica,endodoncia,2015-11-01,1,1,0,0,1,0,0,7,1,0,0,0,0,0,3,8,11
VILLA MONTES,atencion odontologica,endodoncia,2015-11-01,2,0,5,12,8,12,7,22,0,0,0,0,0,0,22,46,68
VILLA RIVERO,atencion odontologica,endodoncia,2015-11-01,10,2,4,0,2,0,0,1,0,0,0,0,0,0,16,3,19
VILLA SERRANO,atencion odontologica,endodoncia,2015-11-01,0,0,0,0,1,0,1,5,0,0,0,0,0,0,2,5,7
VILLA TUNARI,atencion odontologica,endodoncia,2015-11-01,11,5,1,4,3,9,5,47,6,5,0,0,0,0,26,70,96
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,endodoncia,2015-11-01,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,3
VILLAZON,atencion odontologica,endodoncia,2015-11-01,11,8,13,13,9,9,22,38,4,5,0,0,0,0,59,73,132
VINTO,atencion odontologica,endodoncia,2015-11-01,6,5,0,0,0,2,1,3,0,2,0,0,0,0,7,12,19
VITICHI,atencion odontologica,endodoncia,2015-11-01,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,5,5
WARNES,atencion odontologica,endodoncia,2015-11-01,2,1,2,2,0,1,0,4,0,0,0,0,0,0,4,8,12
YACUIBA,atencion odontologica,endodoncia,2015-11-01,2,3,7,15,6,10,18,43,1,0,0,0,0,0,34,71,105
YAMPARAEZ,atencion odontologica,endodoncia,2015-11-01,0,0,1,0,1,1,0,2,2,0,0,0,0,0,4,3,7
YANACACHI,atencion odontologica,endodoncia,2015-11-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
YAPACANI,atencion odontologica,endodoncia,2015-11-01,6,6,0,2,0,6,1,34,9,1,0,0,0,0,16,49,65
YOCALLA,atencion odontologica,endodoncia,2015-11-01,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,4
YOTALA,atencion odontologica,endodoncia,2015-11-01,5,4,0,1,0,2,2,2,0,0,0,0,0,0,7,9,16
YUNCHARA,atencion odontologica,endodoncia,2015-11-01,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,10,10
ZUDAÑEZ,atencion odontologica,endodoncia,2015-11-01,0,0,6,1,0,0,0,0,0,0,0,0,0,0,6,1,7
ACHACACHI,atencion odontologica,endodoncia,2015-12-01,9,12,0,5,3,9,2,21,9,2,0,0,0,0,23,49,72
ACHOCALLA,atencion odontologica,endodoncia,2015-12-01,0,1,1,0,0,0,2,5,0,0,0,0,0,0,3,6,9
AIQUILE,atencion odontologica,endodoncia,2015-12-01,0,6,2,4,0,0,0,0,0,1,0,0,0,0,2,11,13
ALALAY,atencion odontologica,endodoncia,2015-12-01,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,2
ALCALA,atencion odontologica,endodoncia,2015-12-01,0,0,0,0,3,6,1,5,2,0,0,0,0,0,6,11,17
ALTO BENI,atencion odontologica,endodoncia,2015-12-01,2,0,2,0,2,0,2,2,0,0,0,0,0,0,8,2,10
ANCORAIMES,atencion odontologica,endodoncia,2015-12-01,1,0,0,0,0,0,0,1,3,2,0,0,0,0,4,3,7
ANDAMARCA,atencion odontologica,endodoncia,2015-12-01,1,0,0,2,0,0,1,2,0,0,0,0,0,0,2,4,6
ANTEQUERA,atencion odontologica,endodoncia,2015-12-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
ANZALDO,atencion odontologica,endodoncia,2015-12-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
APOLO,atencion odontologica,endodoncia,2015-12-01,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,5,5
ARAMPAMPA,atencion odontologica,endodoncia,2015-12-01,1,1,1,0,0,3,1,0,1,0,0,0,0,0,4,4,8
ARANI,atencion odontologica,endodoncia,2015-12-01,9,3,0,0,0,1,0,0,0,0,0,0,0,0,9,4,13
ARBIETO,atencion odontologica,endodoncia,2015-12-01,1,0,0,0,0,0,1,0,2,0,0,0,0,0,4,0,4
ARQUE,atencion odontologica,endodoncia,2015-12-01,1,0,0,1,2,3,0,0,1,1,0,0,0,0,4,5,9
ASCENCION DE GUARAYOS,atencion odontologica,endodoncia,2015-12-01,3,7,0,0,0,0,1,6,0,0,0,0,0,0,4,13,17
ATOCHA,atencion odontologica,endodoncia,2015-12-01,5,4,3,2,7,2,4,15,0,0,0,0,0,0,19,23,42
AYATA,atencion odontologica,endodoncia,2015-12-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3
AYO AYO,atencion odontologica,endodoncia,2015-12-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,endodoncia,2015-12-01,6,3,5,4,2,9,13,14,3,0,0,0,0,0,29,30,59
AZURDUY,atencion odontologica,endodoncia,2015-12-01,5,2,0,8,1,0,0,7,0,0,0,0,0,0,6,17,23
BAURES,atencion odontologica,endodoncia,2015-12-01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,2
BERMEJO,atencion odontologica,endodoncia,2015-12-01,1,3,12,0,5,4,3,19,1,0,0,0,0,0,22,26,48
BETANZOS,atencion odontologica,endodoncia,2015-12-01,6,5,1,5,1,5,4,10,0,0,0,0,0,0,12,25,37
BOLIVAR,atencion odontologica,endodoncia,2015-12-01,0,1,0,0,0,0,1,2,0,0,0,0,0,0,1,3,4
BOYUIBE,atencion odontologica,endodoncia,2015-12-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
BUENA VISTA,atencion odontologica,endodoncia,2015-12-01,3,1,0,1,1,3,1,5,0,0,0,0,0,0,5,10,15
CABEZAS,atencion odontologica,endodoncia,2015-12-01,0,1,0,0,0,0,0,3,1,0,0,0,0,0,1,4,5
CAIROMA,atencion odontologica,endodoncia,2015-12-01,4,1,0,4,2,0,9,10,1,2,0,0,0,0,16,17,33
"CAIZA ""D""",atencion odontologica,endodoncia,2015-12-01,4,3,0,4,2,0,1,0,0,0,0,0,0,0,7,7,14
CAJUATA,atencion odontologica,endodoncia,2015-12-01,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,2,3
CALAMARCA,atencion odontologica,endodoncia,2015-12-01,4,1,0,1,1,2,3,5,0,0,0,0,0,0,8,9,17
CAMARGO,atencion odontologica,endodoncia,2015-12-01,4,3,0,0,0,0,0,5,0,0,0,0,0,0,4,8,12
CAMIRI,atencion odontologica,endodoncia,2015-12-01,8,6,0,0,1,8,0,17,5,0,0,0,0,0,14,31,45
CAPINOTA,atencion odontologica,endodoncia,2015-12-01,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,3
CAQUIAVIRI,atencion odontologica,endodoncia,2015-12-01,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,3,4
CARACOLLO,atencion odontologica,endodoncia,2015-12-01,3,6,1,4,0,0,3,3,0,7,0,0,0,0,7,20,27
CARANAVI,atencion odontologica,endodoncia,2015-12-01,0,6,4,2,4,4,9,6,1,1,0,0,0,0,18,19,37
CARANGAS,atencion odontologica,endodoncia,2015-12-01,0,0,0,4,0,0,2,2,0,3,0,0,0,0,2,9,11
CARAPARI,atencion odontologica,endodoncia,2015-12-01,0,2,4,3,3,4,9,16,0,0,0,0,0,0,16,25,41
CARIPUYO,atencion odontologica,endodoncia,2015-12-01,0,0,0,0,3,0,1,1,0,0,0,0,0,0,4,1,5
CARMEN RIVERO TORREZ,atencion odontologica,endodoncia,2015-12-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
CATACORA,atencion odontologica,endodoncia,2015-12-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
CHALLAPATA,atencion odontologica,endodoncia,2015-12-01,6,17,4,1,0,0,1,9,3,1,0,0,0,0,14,28,42
CHAQUI,atencion odontologica,endodoncia,2015-12-01,4,5,3,1,1,3,3,4,1,0,0,0,0,0,12,13,25
CHARAGUA,atencion odontologica,endodoncia,2015-12-01,0,0,1,0,1,1,4,6,2,0,0,0,0,0,8,7,15
CHAYANTA,atencion odontologica,endodoncia,2015-12-01,2,3,0,1,1,0,1,3,1,0,0,0,0,0,5,7,12
CHIMORE,atencion odontologica,endodoncia,2015-12-01,9,6,11,13,3,4,1,12,2,0,0,0,0,0,26,35,61
CHUA COCANI,atencion odontologica,endodoncia,2015-12-01,1,0,0,1,0,2,1,2,2,0,0,0,0,0,4,5,9
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,endodoncia,2015-12-01,8,1,1,1,0,4,0,3,0,0,0,0,0,0,9,9,18
CHUMA,atencion odontologica,endodoncia,2015-12-01,2,0,0,0,3,5,6,9,2,3,0,0,0,0,13,17,30
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,endodoncia,2015-12-01,5,3,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8
CKOCHAS,atencion odontologica,endodoncia,2015-12-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CLIZA,atencion odontologica,endodoncia,2015-12-01,3,4,2,7,1,3,3,6,2,7,0,0,0,0,11,27,38
COBIJA,atencion odontologica,endodoncia,2015-12-01,4,3,3,2,4,4,6,16,2,0,0,0,0,0,19,25,44
COCAPATA,atencion odontologica,endodoncia,2015-12-01,2,0,0,0,0,1,0,0,0,1,0,0,0,0,2,2,4
COCHABAMBA,atencion odontologica,endodoncia,2015-12-01,134,131,123,112,82,130,261,393,88,62,0,0,0,0,688,828,1516
COIPASA,atencion odontologica,endodoncia,2015-12-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
COLCAPIRHUA,atencion odontologica,endodoncia,2015-12-01,19,13,0,0,0,1,1,1,1,0,0,0,0,0,21,15,36
"COLCHA ""K""",atencion odontologica,endodoncia,2015-12-01,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,3,3
COLLANA,atencion odontologica,endodoncia,2015-12-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2
COLOMI,atencion odontologica,endodoncia,2015-12-01,5,6,0,0,0,1,0,3,0,0,0,0,0,0,5,10,15
COLQUECHACA,atencion odontologica,endodoncia,2015-12-01,13,11,1,3,1,1,1,23,0,0,0,0,0,0,16,38,54
COLQUIRI,atencion odontologica,endodoncia,2015-12-01,3,0,1,5,0,12,18,4,3,0,0,0,0,0,25,21,46
COMARAPA,atencion odontologica,endodoncia,2015-12-01,0,4,7,3,13,23,15,24,4,8,0,0,0,0,39,62,101
COMBAYA,atencion odontologica,endodoncia,2015-12-01,0,0,0,0,0,3,0,0,1,1,0,0,0,0,1,4,5
COPACABANA,atencion odontologica,endodoncia,2015-12-01,1,0,0,2,0,2,0,0,0,2,0,0,0,0,1,6,7
CORIPATA,atencion odontologica,endodoncia,2015-12-01,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,2,3
CORO CORO,atencion odontologica,endodoncia,2015-12-01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
COROICO,atencion odontologica,endodoncia,2015-12-01,4,5,5,9,1,2,6,23,0,0,0,0,0,0,16,39,55
CORQUE,atencion odontologica,endodoncia,2015-12-01,2,0,0,0,0,0,2,2,0,1,0,0,0,0,4,3,7
COTAGAITA,atencion odontologica,endodoncia,2015-12-01,0,8,23,27,5,6,17,28,4,4,0,0,0,0,49,73,122
COTOCA,atencion odontologica,endodoncia,2015-12-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
CUATRO CAÑADAS,atencion odontologica,endodoncia,2015-12-01,6,3,1,1,0,2,6,9,1,0,0,0,0,0,14,15,29
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,endodoncia,2015-12-01,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,6
CUEVO,atencion odontologica,endodoncia,2015-12-01,0,0,1,0,2,1,1,3,0,0,0,0,0,0,4,4,8
CULPINA,atencion odontologica,endodoncia,2015-12-01,0,3,0,0,3,0,2,6,0,2,0,0,0,0,5,11,16
CURAHUARA DE CARANGAS,atencion odontologica,endodoncia,2015-12-01,0,3,0,0,0,1,0,9,0,6,0,0,0,0,0,19,19
CURVA,atencion odontologica,endodoncia,2015-12-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,2
DESAGUADERO,atencion odontologica,endodoncia,2015-12-01,1,1,0,0,1,0,1,3,0,0,0,0,0,0,3,4,7
EL ALTO,atencion odontologica,endodoncia,2015-12-01,152,158,173,199,72,147,72,133,27,11,0,0,0,0,496,648,1144
EL PUENTE(STC),atencion odontologica,endodoncia,2015-12-01,1,1,0,4,0,0,1,3,1,0,0,0,0,0,3,8,11
EL PUENTE(TJA),atencion odontologica,endodoncia,2015-12-01,0,0,6,2,2,8,9,14,0,2,0,0,0,0,17,26,43
EL TORNO,atencion odontologica,endodoncia,2015-12-01,5,2,4,4,2,33,22,26,7,4,0,0,0,0,40,69,109
EL VILLAR,atencion odontologica,endodoncia,2015-12-01,3,4,1,1,1,0,1,5,0,0,0,0,0,0,6,10,16
ENTRE RIOS TRJ,atencion odontologica,endodoncia,2015-12-01,0,1,3,7,3,13,13,14,1,2,0,0,0,0,20,37,57
ENTRE RIOS CBBA,atencion odontologica,endodoncia,2015-12-01,17,13,1,1,0,5,0,3,0,0,0,0,0,0,18,22,40
ESCOMA,atencion odontologica,endodoncia,2015-12-01,1,2,3,1,0,0,0,3,3,2,0,0,0,0,7,8,15
