,group,variable,month,PERIODONCIA MENORES DE 5 AÑOS,PERIODONCIA MENORES DE 5 AÑOS,PERIODONCIA 5 A 13 AÑOS,PERIODONCIA 5 A 13 AÑOS,PERIODONCIA 14 A 19 AÑOS,PERIODONCIA 14 A 19 AÑOS,PERIODONCIA 20 A 59 AÑOS,PERIODONCIA 20 A 59 AÑOS,PERIODONCIA 60 AÑOS Y MAS,PERIODONCIA 60 AÑOS Y MAS,PERIODONCIA EMB,PERIODONCIA EMB,PERIODONCIA POST,PERIODONCIA POST,TOTALES,TOTALES,TOTALES
ICLA,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
INQUISIVI,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2
IRUPANA (VILLA DE LANZA),atencion odontologica,periodoncia,2015-11-01,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,3,4
IXIAMAS,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,2,3
JESUS DE MACHACA,atencion odontologica,periodoncia,2015-11-01,0,0,0,1,1,1,1,0,1,1,0,0,0,0,3,3,6
LA ASUNTA,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,2,0,3,10,0,0,0,0,0,0,5,10,15
LA GUARDIA,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,0,4,0,12,2,3,0,0,0,0,2,19,21
LA PAZ,atencion odontologica,periodoncia,2015-11-01,0,0,35,41,50,74,245,526,76,91,0,0,0,0,406,732,1138
LAGUNILLAS,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,4
LICOMA PAMPA,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
LLALLAGUA,atencion odontologica,periodoncia,2015-11-01,0,0,0,1,0,1,8,11,3,3,0,0,0,0,11,16,27
LURIBAY,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,3,3
MACHACAMARCA,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,2,3
MACHARETI,atencion odontologica,periodoncia,2015-11-01,0,0,0,3,0,1,0,10,1,0,0,0,0,0,1,14,15
MAGDALENA,atencion odontologica,periodoncia,2015-11-01,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,3,3
MAIRANA,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,0,0,0,3,2,1,0,0,0,0,2,4,6
MAPIRI,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,0,0,2,9,0,0,0,0,0,0,2,9,11
MECAPACA,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,3,3
MIZQUE,atencion odontologica,periodoncia,2015-11-01,0,0,0,1,0,2,1,7,1,1,0,0,0,0,2,11,13
MOJOCOYA,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,2,0,1,1,2,0,0,0,0,0,5,1,6
MONTEAGUDO,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,0,0,1,7,0,0,0,0,0,0,1,7,8
MONTERO,atencion odontologica,periodoncia,2015-11-01,0,0,8,6,4,10,21,46,0,2,0,0,0,0,33,64,97
MORO MORO,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
MOROCHATA,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,0,3,0,7,4,4,0,0,0,0,4,14,18
OCURI,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,1,3
OKINAWA,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2
OMEREQUE,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
ORURO,atencion odontologica,periodoncia,2015-11-01,0,0,2,6,33,15,159,127,24,12,0,0,0,0,218,160,378
PADCAYA,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,2,0,2,4,0,0,0,0,0,0,4,4,8
PADILLA,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,4,4
PAILON,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,0,0,2,4,3,1,0,0,0,0,5,5,10
PALOS BLANCOS,atencion odontologica,periodoncia,2015-11-01,0,0,0,1,1,0,4,8,0,0,0,0,0,0,5,9,14
PAMPA AULLAGAS,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,3,4
PAMPA GRANDE,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,2
PAPEL PAMPA,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
PATACAMAYA,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,0,1,3,6,0,2,0,0,0,0,3,9,12
PELECHUCO,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
POCOATA,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,0,1,0,15,9,3,0,0,0,0,9,19,28
POCONA,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,2
POJO (CBBA),atencion odontologica,periodoncia,2015-11-01,0,0,0,2,1,0,0,6,0,0,0,0,0,0,1,8,9
POOPO,atencion odontologica,periodoncia,2015-11-01,0,0,1,1,0,1,12,7,1,0,0,0,0,0,14,9,23
PORCO,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,6,6
POROMA,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,1,1,0,10,0,0,0,0,0,0,1,11,12
PORONGO,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,1,3
PORTACHUELO,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,0,1,1,1,1,0,0,0,0,0,2,2,4
PORVENIR,atencion odontologica,periodoncia,2015-11-01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,2
POSTRER VALLE,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2
POTOSI,atencion odontologica,periodoncia,2015-11-01,0,0,2,4,4,6,19,45,4,6,0,0,0,0,29,61,90
PRESTO,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,2,3
PUERTO ACOSTA,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,2,0,5,2,1,2,0,0,0,0,8,4,12
PUERTO GONZALO MORENO,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,0,0,0,1,4,3,0,0,0,0,4,4,8
PUERTO PEREZ,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
PUERTO QUIJARRO,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,0,1,1,3,3,0,0,0,0,0,4,4,8
PUERTO RICO,atencion odontologica,periodoncia,2015-11-01,0,0,9,10,1,4,0,2,0,1,0,0,0,0,10,17,27
PUERTO SUAREZ,atencion odontologica,periodoncia,2015-11-01,0,0,1,0,0,0,0,1,1,0,0,0,0,0,2,1,3
PUERTO VILLARROEL,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,0,2,7,15,1,1,0,0,0,0,8,18,26
PUNA,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,0,1,1,3,0,1,0,0,0,0,1,5,6
PUNATA,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,1,4,9,18,2,3,0,0,0,0,12,25,37
QUIABAYA,atencion odontologica,periodoncia,2015-11-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
QUILLACOLLO,atencion odontologica,periodoncia,2015-11-01,0,0,1,3,4,11,19,56,18,15,0,0,0,0,42,85,127
QUIME,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,2,1,0,3,0,0,0,0,0,0,2,4,6
QUIRUSILLAS,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
RAVELO,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,0,0,0,8,1,0,0,0,0,0,1,8,9
REYES,atencion odontologica,periodoncia,2015-11-01,0,0,1,0,4,3,1,3,1,2,0,0,0,0,7,8,15
RIBERALTA,atencion odontologica,periodoncia,2015-11-01,0,0,8,27,27,49,31,71,3,1,0,0,0,0,69,148,217
ROBORE,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,0,2,0,15,0,0,0,0,0,0,0,17,17
RURRENABAQUE,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,0,2,2,6,2,1,0,0,0,0,4,9,13
SABAYA,atencion odontologica,periodoncia,2015-11-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
SACABA,atencion odontologica,periodoncia,2015-11-01,0,0,22,30,18,25,31,42,7,8,0,0,0,0,78,105,183
SACABAMBA,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,2,3
SAIPINA,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,3,3
SALINAS DE GARCI MENDOZA,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,0,2,1,1,2,4,0,0,0,0,3,7,10
SAN AGUSTIN,atencion odontologica,periodoncia,2015-11-01,0,0,1,0,0,0,1,5,0,0,0,0,0,0,2,5,7
SAN ANDRES,atencion odontologica,periodoncia,2015-11-01,0,0,1,1,1,1,1,6,1,0,0,0,0,0,4,8,12
SAN ANDRES DE MACHACA,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2
SAN BENITO,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
SAN BORJA,atencion odontologica,periodoncia,2015-11-01,0,0,1,1,3,1,6,29,1,4,0,0,0,0,11,35,46
SAN BUENA VENTURA,atencion odontologica,periodoncia,2015-11-01,0,0,0,2,1,2,5,5,0,0,0,0,0,0,6,9,15
SAN CARLOS,atencion odontologica,periodoncia,2015-11-01,0,0,9,9,8,16,16,19,4,9,0,0,0,0,37,53,90
SAN IGNACIO,atencion odontologica,periodoncia,2015-11-01,0,0,3,3,0,1,4,14,0,2,0,0,0,0,7,20,27
SAN IGNACIO DE VELASCO,atencion odontologica,periodoncia,2015-11-01,0,0,0,1,0,4,2,9,4,0,0,0,0,0,6,14,20
SAN JAVIER(STC),atencion odontologica,periodoncia,2015-11-01,0,0,1,0,0,0,3,0,0,0,0,0,0,0,4,0,4
SAN JOSE DE CHIQUITOS,atencion odontologica,periodoncia,2015-11-01,0,0,0,2,0,0,2,0,0,0,0,0,0,0,2,2,4
SAN JULIAN,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,0,0,0,7,2,3,0,0,0,0,2,10,12
SAN LORENZO(TJA),atencion odontologica,periodoncia,2015-11-01,0,0,0,0,4,7,1,4,2,0,0,0,0,0,7,11,18
SAN LUCAS,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,0,3,1,4,0,0,0,0,0,0,1,7,8
SAN MATIAS,atencion odontologica,periodoncia,2015-11-01,0,0,2,1,0,0,1,1,0,0,0,0,0,0,3,2,5
SAN MIGUEL DE VELASCO,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SAN PEDRO,atencion odontologica,periodoncia,2015-11-01,0,0,1,1,1,3,0,7,0,0,0,0,0,0,2,11,13
SAN PEDRO DE BUENA VISTA,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SAN PEDRO DE CURAHUARA,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,0,1,0,2,3,7,0,0,0,0,3,10,13
SAN RAFAEL,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,4,4
SAN RAMON SCZ,atencion odontologica,periodoncia,2015-11-01,0,0,1,1,1,1,1,1,1,1,0,0,0,0,4,4,8
SANTA CRUZ DE LA SIERRA,atencion odontologica,periodoncia,2015-11-01,0,0,45,67,42,112,240,696,125,91,0,0,0,0,452,966,1418
SANTA ROSA,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,0,1,3,0,0,1,0,0,0,0,3,2,5
SANTA ROSA DEL SARA,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,0,3,2,4,1,1,0,0,0,0,3,8,11
SANTIAGO DE HUARI,atencion odontologica,periodoncia,2015-11-01,0,0,0,4,1,0,4,2,0,1,0,0,0,0,5,7,12
SANTIAGO DE HUATA,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,1,1,0,2,0,1,0,0,0,0,1,4,5
SANTIVAÑES,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,1,2,0,2,1,0,0,0,0,0,2,4,6
SANTUARIO DE QUILLACAS,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,0,0,2,4,2,1,0,0,0,0,4,5,9
SAPAHAQUI,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,2
SENA,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,6
SHINAOTA,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,0,0,0,4,1,1,0,0,0,0,1,5,6
SIPE SIPE,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,1,2,1,23,3,8,0,0,0,0,5,33,38
SOPACHUY,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,0,1,1,3,0,0,0,0,0,0,1,4,5
SORACACHI,atencion odontologica,periodoncia,2015-11-01,0,0,1,0,3,0,3,3,0,0,0,0,0,0,7,3,10
SORATA,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
SUCRE,atencion odontologica,periodoncia,2015-11-01,0,0,21,20,26,75,148,269,40,16,0,0,0,0,235,380,615
TACACHI,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
TACACOMA,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,2,3
TACOPAYA,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
TAPACARI,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,0,0,0,6,1,1,0,0,0,0,1,7,8
TARABUCO,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,0,2,0,3,8,9,0,0,0,0,8,14,22
TARATA,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,0,0,4,4,0,2,0,0,0,0,4,6,10
TARIJA,atencion odontologica,periodoncia,2015-11-01,0,0,19,14,14,51,190,261,62,21,0,0,0,0,285,347,632
TARVITA,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,1,1,4,10,2,4,0,0,0,0,7,15,22
TEOPONTE,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,1,1,1,6,1,1,0,0,0,0,3,8,11
TIAWANACU,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,2
TIQUIPAYA,atencion odontologica,periodoncia,2015-11-01,0,0,0,2,0,6,0,39,5,7,0,0,0,0,5,54,59
TIRAQUE (CBBA),atencion odontologica,periodoncia,2015-11-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3
TOCO,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,0,5,0,11,1,5,0,0,0,0,1,21,22
TOLATA,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,0,0,2,6,3,4,0,0,0,0,5,10,15
TOMINA,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,0,2,1,11,0,0,0,0,0,0,1,13,14
TORO TORO,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
TOTORA(CBBA),atencion odontologica,periodoncia,2015-11-01,0,0,0,0,1,1,0,5,1,1,0,0,0,0,2,7,9
TOTORA(ORR),atencion odontologica,periodoncia,2015-11-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
TRIGAL,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2
TRINIDAD,atencion odontologica,periodoncia,2015-11-01,0,0,21,38,3,12,97,83,0,2,0,0,0,0,121,135,256
TUPIZA,atencion odontologica,periodoncia,2015-11-01,0,0,0,1,0,12,9,12,0,0,0,0,0,0,9,25,34
TURCO,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,2,3
UNCIA,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
URIONDO (A. CONCEPCION),atencion odontologica,periodoncia,2015-11-01,0,0,1,0,1,0,6,9,0,0,0,0,0,0,8,9,17
UYUNI,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,3,3
VACAS,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
VALLEGRANDE,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,0,5,3,13,2,2,0,0,0,0,5,20,25
VIACHA,atencion odontologica,periodoncia,2015-11-01,0,0,2,2,3,5,5,18,3,2,0,0,0,0,13,27,40
VILA VILA,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
VILLA CHARCAS,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
VILLA MONTES,atencion odontologica,periodoncia,2015-11-01,0,0,0,1,3,7,20,28,1,0,0,0,0,0,24,36,60
VILLA NUEVA (LOMA ALTA),atencion odontologica,periodoncia,2015-11-01,0,0,0,0,0,2,0,6,1,0,0,0,0,0,1,8,9
VILLA RIVERO,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,3,4
VILLA SERRANO,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
VILLA TUNARI,atencion odontologica,periodoncia,2015-11-01,0,0,0,1,0,5,11,31,7,7,0,0,0,0,18,44,62
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,periodoncia,2015-11-01,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,2
VILLAZON,atencion odontologica,periodoncia,2015-11-01,0,0,1,1,1,2,3,3,0,7,0,0,0,0,5,13,18
VINTO,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,0,0,0,15,2,5,0,0,0,0,2,20,22
VITICHI,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
WARNES,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,1,1,1,17,3,3,0,0,0,0,5,21,26
YACUIBA,atencion odontologica,periodoncia,2015-11-01,0,0,3,0,1,5,24,41,3,2,0,0,0,0,31,48,79
YAMPARAEZ,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,6,6
YANACACHI,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,0,0,1,1,3,0,0,0,0,0,4,1,5
YAPACANI,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,0,6,2,14,5,2,0,0,0,0,7,22,29
YOTALA,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,0,4,1,7,0,3,0,0,0,0,1,14,15
YUNCHARA,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,0,0,3,5,0,0,0,0,0,0,3,5,8
ZUDAÑEZ,atencion odontologica,periodoncia,2015-11-01,0,0,0,0,0,0,1,8,0,0,0,0,0,0,1,8,9
ACHACACHI,atencion odontologica,periodoncia,2015-12-01,0,0,0,1,0,2,3,1,4,4,0,0,0,0,7,8,15
ACHOCALLA,atencion odontologica,periodoncia,2015-12-01,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,3,4
AIQUILE,atencion odontologica,periodoncia,2015-12-01,0,0,5,4,7,10,11,26,11,17,0,0,0,0,34,57,91
ALALAY,atencion odontologica,periodoncia,2015-12-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
ALCALA,atencion odontologica,periodoncia,2015-12-01,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,2,3
ANCORAIMES,atencion odontologica,periodoncia,2015-12-01,0,0,0,0,0,1,0,1,3,3,0,0,0,0,3,5,8
ANDAMARCA,atencion odontologica,periodoncia,2015-12-01,0,0,0,0,0,0,0,0,2,3,0,0,0,0,2,3,5
ANTEQUERA,atencion odontologica,periodoncia,2015-12-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
ANZALDO,atencion odontologica,periodoncia,2015-12-01,0,0,0,0,0,1,3,1,0,1,0,0,0,0,3,3,6
APOLO,atencion odontologica,periodoncia,2015-12-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
ARAMPAMPA,atencion odontologica,periodoncia,2015-12-01,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,4,4
ARANI,atencion odontologica,periodoncia,2015-12-01,0,0,0,0,0,1,2,6,0,1,0,0,0,0,2,8,10
ARBIETO,atencion odontologica,periodoncia,2015-12-01,0,0,0,0,0,2,1,11,3,11,0,0,0,0,4,24,28
ARQUE,atencion odontologica,periodoncia,2015-12-01,0,0,0,0,0,0,1,2,0,1,0,0,0,0,1,3,4
ASCENCION DE GUARAYOS,atencion odontologica,periodoncia,2015-12-01,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,4,4
ATOCHA,atencion odontologica,periodoncia,2015-12-01,0,0,2,10,1,0,7,13,0,0,0,0,0,0,10,23,33
AYATA,atencion odontologica,periodoncia,2015-12-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,periodoncia,2015-12-01,0,0,0,0,0,2,5,12,1,0,0,0,0,0,6,14,20
AZURDUY,atencion odontologica,periodoncia,2015-12-01,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,4,5
BAURES,atencion odontologica,periodoncia,2015-12-01,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,2
BELLA FLOR,atencion odontologica,periodoncia,2015-12-01,0,0,0,0,0,0,0,0,4,1,0,0,0,0,4,1,5
BERMEJO,atencion odontologica,periodoncia,2015-12-01,0,0,7,5,2,8,23,30,2,0,0,0,0,0,34,43,77
BETANZOS,atencion odontologica,periodoncia,2015-12-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
BUENA VISTA,atencion odontologica,periodoncia,2015-12-01,0,0,0,1,0,0,0,2,2,1,0,0,0,0,2,4,6
CABEZAS,atencion odontologica,periodoncia,2015-12-01,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,4
CAIROMA,atencion odontologica,periodoncia,2015-12-01,0,0,1,0,0,1,2,5,0,1,0,0,0,0,3,7,10
"CAIZA ""D""",atencion odontologica,periodoncia,2015-12-01,0,0,0,2,1,0,2,1,0,0,0,0,0,0,3,3,6
CAJUATA,atencion odontologica,periodoncia,2015-12-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
CALACOTO,atencion odontologica,periodoncia,2015-12-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
CALAMARCA,atencion odontologica,periodoncia,2015-12-01,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,2,3
CAMARGO,atencion odontologica,periodoncia,2015-12-01,0,0,0,0,0,0,0,2,3,2,0,0,0,0,3,4,7
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,periodoncia,2015-12-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
CAMIRI,atencion odontologica,periodoncia,2015-12-01,0,0,4,2,4,6,24,32,2,0,0,0,0,0,34,40,74
CAPINOTA,atencion odontologica,periodoncia,2015-12-01,0,0,0,1,0,7,2,12,3,5,0,0,0,0,5,25,30
CAQUIAVIRI,atencion odontologica,periodoncia,2015-12-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
CARACOLLO,atencion odontologica,periodoncia,2015-12-01,0,0,0,1,0,0,0,3,1,3,0,0,0,0,1,7,8
CARANAVI,atencion odontologica,periodoncia,2015-12-01,0,0,8,6,8,14,9,12,7,5,0,0,0,0,32,37,69
CARAPARI,atencion odontologica,periodoncia,2015-12-01,0,0,0,0,2,4,2,5,0,0,0,0,0,0,4,9,13
CARIPUYO,atencion odontologica,periodoncia,2015-12-01,0,0,0,0,0,0,0,1,3,0,0,0,0,0,3,1,4
CARMEN RIVERO TORREZ,atencion odontologica,periodoncia,2015-12-01,0,0,0,0,0,0,0,7,2,2,0,0,0,0,2,9,11
CATACORA,atencion odontologica,periodoncia,2015-12-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
CHALLAPATA,atencion odontologica,periodoncia,2015-12-01,0,0,0,0,0,0,5,6,3,1,0,0,0,0,8,7,15
CHAQUI,atencion odontologica,periodoncia,2015-12-01,0,0,0,0,0,2,1,6,0,3,0,0,0,0,1,11,12
CHARAGUA,atencion odontologica,periodoncia,2015-12-01,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,2,3
CHAYANTA,atencion odontologica,periodoncia,2015-12-01,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,5,5
CHUA COCANI,atencion odontologica,periodoncia,2015-12-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,periodoncia,2015-12-01,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,3,3
CHUMA,atencion odontologica,periodoncia,2015-12-01,0,0,0,3,1,2,9,9,11,5,0,0,0,0,21,19,40
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,periodoncia,2015-12-01,0,0,0,0,0,0,0,5,1,0,0,0,0,0,1,5,6
CKOCHAS,atencion odontologica,periodoncia,2015-12-01,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,1,3
CLIZA,atencion odontologica,periodoncia,2015-12-01,0,0,0,1,3,4,11,13,4,6,0,0,0,0,18,24,42
COBIJA,atencion odontologica,periodoncia,2015-12-01,0,0,3,0,1,0,17,6,3,0,0,0,0,0,24,6,30
COCAPATA,atencion odontologica,periodoncia,2015-12-01,0,0,0,0,0,1,0,4,1,0,0,0,0,0,1,5,6
COCHABAMBA,atencion odontologica,periodoncia,2015-12-01,0,0,21,74,119,281,414,1049,121,126,0,0,0,0,675,1530,2205
COIPASA,atencion odontologica,periodoncia,2015-12-01,0,0,0,0,0,0,2,3,0,0,0,0,0,0,2,3,5
COLCAPIRHUA,atencion odontologica,periodoncia,2015-12-01,0,0,0,0,0,9,1,21,3,6,0,0,0,0,4,36,40
"COLCHA ""K""",atencion odontologica,periodoncia,2015-12-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
COLOMI,atencion odontologica,periodoncia,2015-12-01,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,7,7
COLQUECHACA,atencion odontologica,periodoncia,2015-12-01,0,0,0,0,0,3,2,7,2,1,0,0,0,0,4,11,15
