,group,variable,month,APLICACIÓN DE FLUOR MENORES DE 5 AÑOS,APLICACIÓN DE FLUOR MENORES DE 5 AÑOS,APLICACIÓN DE FLUOR 5 A 13 AÑOS,APLICACIÓN DE FLUOR 5 A 13 AÑOS,APLICACIÓN DE FLUOR 14 A 19 AÑOS,APLICACIÓN DE FLUOR 14 A 19 AÑOS,APLICACIÓN DE FLUOR 20 A 59 AÑOS,APLICACIÓN DE FLUOR 20 A 59 AÑOS,APLICACIÓN DE FLUOR 60 AÑOS Y MAS,APLICACIÓN DE FLUOR 60 AÑOS Y MAS,APLICACIÓN DE FLUOR EMB,APLICACIÓN DE FLUOR EMB,APLICACIÓN DE FLUOR POST,APLICACIÓN DE FLUOR POST,TOTALES,TOTALES,TOTALES
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,aplicacion de fluor,2015-11-01,10,7,1,0,0,10,0,3,0,0,0,0,0,0,11,20,31
CHUMA,atencion odontologica,aplicacion de fluor,2015-11-01,3,5,41,46,3,1,0,0,0,0,0,0,0,0,47,52,99
CKOCHAS,atencion odontologica,aplicacion de fluor,2015-11-01,3,1,0,0,0,1,0,6,0,0,0,0,0,0,3,8,11
CLIZA,atencion odontologica,aplicacion de fluor,2015-11-01,1,1,0,0,0,0,1,0,0,2,0,0,0,0,2,3,5
COBIJA,atencion odontologica,aplicacion de fluor,2015-11-01,137,127,5,8,2,8,3,19,0,1,0,0,0,0,147,163,310
COCAPATA,atencion odontologica,aplicacion de fluor,2015-11-01,3,7,0,0,0,1,0,1,0,0,0,0,0,0,3,9,12
COCHABAMBA,atencion odontologica,aplicacion de fluor,2015-11-01,327,330,165,155,69,87,135,276,42,46,0,0,0,0,738,894,1632
COIPASA,atencion odontologica,aplicacion de fluor,2015-11-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
COLCAPIRHUA,atencion odontologica,aplicacion de fluor,2015-11-01,52,46,0,0,0,1,0,9,3,2,0,0,0,0,55,58,113
"COLCHA ""K""",atencion odontologica,aplicacion de fluor,2015-11-01,8,3,0,0,0,0,0,3,0,0,0,0,0,0,8,6,14
COLLANA,atencion odontologica,aplicacion de fluor,2015-11-01,3,3,0,2,0,0,0,0,0,0,0,0,0,0,3,5,8
COLOMI,atencion odontologica,aplicacion de fluor,2015-11-01,6,7,0,0,0,0,0,2,0,0,0,0,0,0,6,9,15
COLPA BELGICA,atencion odontologica,aplicacion de fluor,2015-11-01,37,50,90,107,0,0,0,0,0,0,0,0,0,0,127,157,284
COLQUECHACA,atencion odontologica,aplicacion de fluor,2015-11-01,5,3,0,0,0,0,0,1,0,0,0,0,0,0,5,4,9
COLQUENCHA,atencion odontologica,aplicacion de fluor,2015-11-01,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,2
COLQUIRI,atencion odontologica,aplicacion de fluor,2015-11-01,5,7,7,10,17,10,0,3,0,0,0,0,0,0,29,30,59
COMARAPA,atencion odontologica,aplicacion de fluor,2015-11-01,11,3,0,0,0,0,3,3,0,0,0,0,0,0,14,6,20
COMBAYA,atencion odontologica,aplicacion de fluor,2015-11-01,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5
CONCEPCION,atencion odontologica,aplicacion de fluor,2015-11-01,8,5,0,0,0,0,1,0,0,0,0,0,0,0,9,5,14
COPACABANA,atencion odontologica,aplicacion de fluor,2015-11-01,26,22,0,0,0,0,0,0,0,0,0,0,0,0,26,22,48
CORIPATA,atencion odontologica,aplicacion de fluor,2015-11-01,15,14,0,1,0,0,0,0,0,0,0,0,0,0,15,15,30
CORO CORO,atencion odontologica,aplicacion de fluor,2015-11-01,5,3,0,0,0,0,0,1,0,0,0,0,0,0,5,4,9
CORQUE,atencion odontologica,aplicacion de fluor,2015-11-01,9,2,0,0,0,0,0,0,0,0,0,0,0,0,9,2,11
COTAGAITA,atencion odontologica,aplicacion de fluor,2015-11-01,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4
COTOCA,atencion odontologica,aplicacion de fluor,2015-11-01,126,96,1,0,0,0,0,27,1,2,0,0,0,0,128,125,253
CUATRO CAÑADAS,atencion odontologica,aplicacion de fluor,2015-11-01,41,43,0,0,0,3,1,8,2,0,0,0,0,0,44,54,98
CUEVO,atencion odontologica,aplicacion de fluor,2015-11-01,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,5
CULPINA,atencion odontologica,aplicacion de fluor,2015-11-01,10,11,1,0,0,0,0,0,0,0,0,0,0,0,11,11,22
CURAHUARA DE CARANGAS,atencion odontologica,aplicacion de fluor,2015-11-01,0,0,41,26,21,16,0,0,1,0,0,0,0,0,63,42,105
CURVA,atencion odontologica,aplicacion de fluor,2015-11-01,6,6,0,0,0,0,0,1,0,0,0,0,0,0,6,7,13
DESAGUADERO,atencion odontologica,aplicacion de fluor,2015-11-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
EL ALTO,atencion odontologica,aplicacion de fluor,2015-11-01,361,343,750,872,353,425,42,50,10,5,0,0,0,0,1516,1695,3211
EL CHORO,atencion odontologica,aplicacion de fluor,2015-11-01,3,4,0,1,0,0,0,2,0,0,0,0,0,0,3,7,10
EL PUENTE(STC),atencion odontologica,aplicacion de fluor,2015-11-01,10,5,0,0,0,0,0,2,1,0,0,0,0,0,11,7,18
EL PUENTE(TJA),atencion odontologica,aplicacion de fluor,2015-11-01,5,1,1,2,0,0,0,0,0,0,0,0,0,0,6,3,9
EL TORNO,atencion odontologica,aplicacion de fluor,2015-11-01,223,170,16,18,10,6,0,8,0,0,0,0,0,0,249,202,451
EL VILLAR,atencion odontologica,aplicacion de fluor,2015-11-01,2,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,4
ENTRE RIOS TRJ,atencion odontologica,aplicacion de fluor,2015-11-01,4,9,17,13,0,0,0,1,0,0,0,0,0,0,21,23,44
ENTRE RIOS CBBA,atencion odontologica,aplicacion de fluor,2015-11-01,2,4,0,1,0,0,0,4,0,1,0,0,0,0,2,10,12
ESCOMA,atencion odontologica,aplicacion de fluor,2015-11-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
EUCALIPTUS,atencion odontologica,aplicacion de fluor,2015-11-01,1,1,5,4,0,0,0,1,0,0,0,0,0,0,6,6,12
FILADELFIA,atencion odontologica,aplicacion de fluor,2015-11-01,6,4,1,0,0,0,0,0,0,0,0,0,0,0,7,4,11
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,aplicacion de fluor,2015-11-01,7,2,0,0,0,0,0,0,0,0,0,0,0,0,7,2,9
GUANAY,atencion odontologica,aplicacion de fluor,2015-11-01,31,25,0,0,0,0,0,0,0,0,0,0,0,0,31,25,56
GUAQUI,atencion odontologica,aplicacion de fluor,2015-11-01,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,3
GUAYARAMERIN,atencion odontologica,aplicacion de fluor,2015-11-01,18,23,11,19,5,9,4,4,0,0,0,0,0,0,38,55,93
GUTIERREZ,atencion odontologica,aplicacion de fluor,2015-11-01,11,13,32,37,0,1,2,7,4,1,0,0,0,0,49,59,108
HUACARETA,atencion odontologica,aplicacion de fluor,2015-11-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
HUACAYA (VILLA DE HUACAYA),atencion odontologica,aplicacion de fluor,2015-11-01,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
HUANUNI,atencion odontologica,aplicacion de fluor,2015-11-01,0,0,1,2,0,0,1,0,0,0,0,0,0,0,2,2,4
HUARACAJE,atencion odontologica,aplicacion de fluor,2015-11-01,3,1,102,89,0,0,0,0,0,0,0,0,0,0,105,90,195
HUARINA,atencion odontologica,aplicacion de fluor,2015-11-01,5,10,0,0,0,0,0,0,0,0,0,0,0,0,5,10,15
HUATAJATA,atencion odontologica,aplicacion de fluor,2015-11-01,4,4,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8
HUMANATA,atencion odontologica,aplicacion de fluor,2015-11-01,6,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,7
ICLA,atencion odontologica,aplicacion de fluor,2015-11-01,47,45,1,2,2,5,0,4,0,0,0,0,0,0,50,56,106
INCAHUASI,atencion odontologica,aplicacion de fluor,2015-11-01,5,3,2,1,0,0,0,0,0,0,0,0,0,0,7,4,11
INQUISIVI,atencion odontologica,aplicacion de fluor,2015-11-01,1,4,0,1,0,0,0,0,0,0,0,0,0,0,1,5,6
IRUPANA (VILLA DE LANZA),atencion odontologica,aplicacion de fluor,2015-11-01,20,29,7,4,0,0,0,0,0,0,0,0,0,0,27,33,60
IXIAMAS,atencion odontologica,aplicacion de fluor,2015-11-01,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,3
JESUS DE MACHACA,atencion odontologica,aplicacion de fluor,2015-11-01,5,6,1,1,0,0,1,0,0,0,0,0,0,0,7,7,14
LA ASUNTA,atencion odontologica,aplicacion de fluor,2015-11-01,8,16,2,1,0,0,1,2,0,1,0,0,0,0,11,20,31
LA GUARDIA,atencion odontologica,aplicacion de fluor,2015-11-01,23,25,0,1,0,0,0,5,1,0,0,0,0,0,24,31,55
LA PAZ,atencion odontologica,aplicacion de fluor,2015-11-01,825,737,652,588,179,131,28,107,7,20,0,0,0,0,1691,1583,3274
LAGUNILLAS,atencion odontologica,aplicacion de fluor,2015-11-01,1,1,0,0,0,10,0,0,0,0,0,0,0,0,1,11,12
LAJA,atencion odontologica,aplicacion de fluor,2015-11-01,4,6,0,0,0,0,0,0,0,0,0,0,0,0,4,6,10
LLALLAGUA,atencion odontologica,aplicacion de fluor,2015-11-01,8,17,22,22,2,1,0,0,0,0,0,0,0,0,32,40,72
LLICA,atencion odontologica,aplicacion de fluor,2015-11-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
LURIBAY,atencion odontologica,aplicacion de fluor,2015-11-01,1,4,0,0,0,0,2,0,0,0,0,0,0,0,3,4,7
MACHARETI,atencion odontologica,aplicacion de fluor,2015-11-01,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,3,3
MAGDALENA,atencion odontologica,aplicacion de fluor,2015-11-01,2,2,12,3,0,0,0,0,0,0,0,0,0,0,14,5,19
MAIRANA,atencion odontologica,aplicacion de fluor,2015-11-01,3,5,0,2,1,2,1,5,2,1,0,0,0,0,7,15,22
MAPIRI,atencion odontologica,aplicacion de fluor,2015-11-01,11,7,12,13,0,3,1,10,3,2,0,0,0,0,27,35,62
MECAPACA,atencion odontologica,aplicacion de fluor,2015-11-01,7,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,8
MOCOMOCO,atencion odontologica,aplicacion de fluor,2015-11-01,8,4,13,17,0,0,0,0,0,0,0,0,0,0,21,21,42
MOJOCOYA,atencion odontologica,aplicacion de fluor,2015-11-01,3,5,3,6,0,0,0,2,1,0,0,0,0,0,7,13,20
MONTEAGUDO,atencion odontologica,aplicacion de fluor,2015-11-01,2,3,0,0,0,1,4,0,0,0,0,0,0,0,6,4,10
MONTERO,atencion odontologica,aplicacion de fluor,2015-11-01,58,47,75,81,5,25,8,25,1,2,0,0,0,0,147,180,327
MORO MORO,atencion odontologica,aplicacion de fluor,2015-11-01,10,7,0,0,0,0,0,0,0,0,0,0,0,0,10,7,17
MOROCHATA,atencion odontologica,aplicacion de fluor,2015-11-01,7,17,1,2,0,0,0,0,0,1,0,0,0,0,8,20,28
OCURI,atencion odontologica,aplicacion de fluor,2015-11-01,2,5,0,0,0,0,0,5,0,0,0,0,0,0,2,10,12
OMEREQUE,atencion odontologica,aplicacion de fluor,2015-11-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
ORURO,atencion odontologica,aplicacion de fluor,2015-11-01,99,30,223,157,11,22,43,192,5,4,0,0,0,0,381,405,786
PADCAYA,atencion odontologica,aplicacion de fluor,2015-11-01,4,3,12,6,5,1,0,0,0,0,0,0,0,0,21,10,31
PADILLA,atencion odontologica,aplicacion de fluor,2015-11-01,3,1,5,0,0,0,0,0,0,0,0,0,0,0,8,1,9
PAILON,atencion odontologica,aplicacion de fluor,2015-11-01,7,8,3,5,1,1,1,1,4,3,0,0,0,0,16,18,34
PALCA,atencion odontologica,aplicacion de fluor,2015-11-01,9,7,0,5,0,0,0,1,0,0,0,0,0,0,9,13,22
PALOS BLANCOS,atencion odontologica,aplicacion de fluor,2015-11-01,7,6,8,5,0,1,0,0,0,1,0,0,0,0,15,13,28
PAMPA GRANDE,atencion odontologica,aplicacion de fluor,2015-11-01,25,19,0,0,0,0,0,5,0,0,0,0,0,0,25,24,49
PASORAPA,atencion odontologica,aplicacion de fluor,2015-11-01,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5
PATACAMAYA,atencion odontologica,aplicacion de fluor,2015-11-01,11,15,2,1,0,0,0,1,0,0,0,0,0,0,13,17,30
PAZÑA,atencion odontologica,aplicacion de fluor,2015-11-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
PELECHUCO,atencion odontologica,aplicacion de fluor,2015-11-01,5,3,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8
POCOATA,atencion odontologica,aplicacion de fluor,2015-11-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
POCONA,atencion odontologica,aplicacion de fluor,2015-11-01,15,21,3,1,1,4,0,0,0,0,0,0,0,0,19,26,45
POJO (CBBA),atencion odontologica,aplicacion de fluor,2015-11-01,0,1,14,6,0,0,0,0,0,0,0,0,0,0,14,7,21
POOPO,atencion odontologica,aplicacion de fluor,2015-11-01,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,3,3
PORCO,atencion odontologica,aplicacion de fluor,2015-11-01,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
POROMA,atencion odontologica,aplicacion de fluor,2015-11-01,12,21,5,4,0,0,0,0,0,0,0,0,0,0,17,25,42
PORONGO,atencion odontologica,aplicacion de fluor,2015-11-01,0,1,21,23,0,0,0,0,0,0,0,0,0,0,21,24,45
PORVENIR,atencion odontologica,aplicacion de fluor,2015-11-01,11,10,2,1,0,0,0,0,0,0,0,0,0,0,13,11,24
POSTRER VALLE,atencion odontologica,aplicacion de fluor,2015-11-01,10,7,0,0,0,0,0,0,0,0,0,0,0,0,10,7,17
POTOSI,atencion odontologica,aplicacion de fluor,2015-11-01,39,47,24,16,3,4,4,30,5,2,0,0,0,0,75,99,174
PRESTO,atencion odontologica,aplicacion de fluor,2015-11-01,13,14,2,5,0,1,0,5,0,0,0,0,0,0,15,25,40
PUCARA,atencion odontologica,aplicacion de fluor,2015-11-01,6,7,17,18,1,0,0,0,0,0,0,0,0,0,24,25,49
PUCARANI,atencion odontologica,aplicacion de fluor,2015-11-01,17,8,0,0,1,0,1,9,1,1,0,0,0,0,20,18,38
PUERTO ACOSTA,atencion odontologica,aplicacion de fluor,2015-11-01,2,3,0,1,0,0,0,1,0,0,0,0,0,0,2,5,7
PUERTO CARABUCO,atencion odontologica,aplicacion de fluor,2015-11-01,7,4,0,0,0,0,0,0,0,0,0,0,0,0,7,4,11
PUERTO GONZALO MORENO,atencion odontologica,aplicacion de fluor,2015-11-01,5,5,24,31,4,3,1,3,6,4,0,0,0,0,40,46,86
PUERTO PEREZ,atencion odontologica,aplicacion de fluor,2015-11-01,5,4,0,0,0,0,0,0,0,0,0,0,0,0,5,4,9
PUERTO QUIJARRO,atencion odontologica,aplicacion de fluor,2015-11-01,25,20,2,4,0,0,0,0,0,0,0,0,0,0,27,24,51
PUERTO RICO,atencion odontologica,aplicacion de fluor,2015-11-01,71,40,29,40,0,0,1,0,0,0,0,0,0,0,101,80,181
PUERTO VILLARROEL,atencion odontologica,aplicacion de fluor,2015-11-01,12,5,0,0,2,5,3,1,1,3,0,0,0,0,18,14,32
PUNA,atencion odontologica,aplicacion de fluor,2015-11-01,15,11,1,0,0,0,0,1,0,0,0,0,0,0,16,12,28
PUNATA,atencion odontologica,aplicacion de fluor,2015-11-01,2,2,2,0,0,0,2,2,0,0,0,0,0,0,6,4,10
QUIABAYA,atencion odontologica,aplicacion de fluor,2015-11-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
QUILLACOLLO,atencion odontologica,aplicacion de fluor,2015-11-01,54,46,2,4,0,4,0,5,3,0,0,0,0,0,59,59,118
QUIME,atencion odontologica,aplicacion de fluor,2015-11-01,10,11,0,1,1,1,0,1,0,0,0,0,0,0,11,14,25
QUIRUSILLAS,atencion odontologica,aplicacion de fluor,2015-11-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
RAVELO,atencion odontologica,aplicacion de fluor,2015-11-01,12,13,0,0,0,0,0,2,1,2,0,0,0,0,13,17,30
RIBERALTA,atencion odontologica,aplicacion de fluor,2015-11-01,56,50,28,26,6,17,16,50,0,0,0,0,0,0,106,143,249
ROBORE,atencion odontologica,aplicacion de fluor,2015-11-01,1,2,3,0,1,2,0,2,1,3,0,0,0,0,6,9,15
RURRENABAQUE,atencion odontologica,aplicacion de fluor,2015-11-01,9,10,10,14,6,9,4,5,1,1,0,0,0,0,30,39,69
SABAYA,atencion odontologica,aplicacion de fluor,2015-11-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SACABA,atencion odontologica,aplicacion de fluor,2015-11-01,14,24,33,34,13,23,4,11,2,5,0,0,0,0,66,97,163
SACACA,atencion odontologica,aplicacion de fluor,2015-11-01,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,3
SAIPINA,atencion odontologica,aplicacion de fluor,2015-11-01,29,18,0,0,0,0,0,1,0,0,0,0,0,0,29,19,48
SALINAS DE GARCI MENDOZA,atencion odontologica,aplicacion de fluor,2015-11-01,10,12,2,3,0,2,0,7,1,2,0,0,0,0,13,26,39
SAMAIPATA,atencion odontologica,aplicacion de fluor,2015-11-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
SAN AGUSTIN,atencion odontologica,aplicacion de fluor,2015-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SAN ANDRES,atencion odontologica,aplicacion de fluor,2015-11-01,9,13,18,10,1,3,0,1,0,0,0,0,0,0,28,27,55
SAN ANDRES DE MACHACA,atencion odontologica,aplicacion de fluor,2015-11-01,2,0,9,6,1,1,1,0,0,0,0,0,0,0,13,7,20
SAN BENITO,atencion odontologica,aplicacion de fluor,2015-11-01,0,5,0,1,0,0,0,1,0,0,0,0,0,0,0,7,7
SAN BORJA,atencion odontologica,aplicacion de fluor,2015-11-01,3,15,5,0,0,1,0,0,0,0,0,0,0,0,8,16,24
SAN BUENA VENTURA,atencion odontologica,aplicacion de fluor,2015-11-01,8,10,2,2,0,0,0,0,0,0,0,0,0,0,10,12,22
SAN CARLOS,atencion odontologica,aplicacion de fluor,2015-11-01,6,10,20,25,10,11,9,13,0,3,0,0,0,0,45,62,107
SAN IGNACIO,atencion odontologica,aplicacion de fluor,2015-11-01,6,10,70,76,32,24,1,13,0,0,0,0,0,0,109,123,232
SAN IGNACIO DE VELASCO,atencion odontologica,aplicacion de fluor,2015-11-01,48,78,0,1,0,0,4,0,0,0,0,0,0,0,52,79,131
SAN JAVIER(BNI),atencion odontologica,aplicacion de fluor,2015-11-01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
SAN JAVIER(STC),atencion odontologica,aplicacion de fluor,2015-11-01,2,4,1,0,0,0,2,0,0,0,0,0,0,0,5,4,9
SAN JOSE DE CHIQUITOS,atencion odontologica,aplicacion de fluor,2015-11-01,5,7,0,0,0,0,0,0,0,0,0,0,0,0,5,7,12
SAN JUAN DE YAPACANI,atencion odontologica,aplicacion de fluor,2015-11-01,3,2,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5
SAN JULIAN,atencion odontologica,aplicacion de fluor,2015-11-01,11,9,0,2,4,1,11,10,2,0,0,0,0,0,28,22,50
SAN LORENZO(PND),atencion odontologica,aplicacion de fluor,2015-11-01,6,1,1,2,0,4,0,4,0,0,0,0,0,0,7,11,18
SAN LORENZO(TJA),atencion odontologica,aplicacion de fluor,2015-11-01,13,10,26,27,2,4,0,2,0,0,0,0,0,0,41,43,84
SAN LUCAS,atencion odontologica,aplicacion de fluor,2015-11-01,2,1,2,4,0,0,0,1,0,0,0,0,0,0,4,6,10
SAN MATIAS,atencion odontologica,aplicacion de fluor,2015-11-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SAN PEDRO DE BUENA VISTA,atencion odontologica,aplicacion de fluor,2015-11-01,1,0,44,69,9,3,0,0,0,0,0,0,0,0,54,72,126
SAN PEDRO DE CURAHUARA,atencion odontologica,aplicacion de fluor,2015-11-01,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3
SAN PEDRO DE TIQUINA,atencion odontologica,aplicacion de fluor,2015-11-01,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2
SAN RAFAEL,atencion odontologica,aplicacion de fluor,2015-11-01,8,4,0,0,0,1,0,5,0,0,0,0,0,0,8,10,18
SAN RAMON SCZ,atencion odontologica,aplicacion de fluor,2015-11-01,36,60,83,110,0,0,0,0,0,0,0,0,0,0,119,170,289
SANTA ANA,atencion odontologica,aplicacion de fluor,2015-11-01,13,9,3,0,0,0,0,0,0,0,0,0,0,0,16,9,25
SANTA CRUZ DE LA SIERRA,atencion odontologica,aplicacion de fluor,2015-11-01,1272,1173,58,84,27,91,126,316,107,54,0,0,0,0,1590,1718,3308
SANTA ROSA,atencion odontologica,aplicacion de fluor,2015-11-01,11,2,19,27,0,0,0,0,0,0,0,0,0,0,30,29,59
SANTA ROSA DEL SARA,atencion odontologica,aplicacion de fluor,2015-11-01,2,4,30,22,0,0,0,11,0,0,0,0,0,0,32,37,69
SANTIAGO DE CALLAPA,atencion odontologica,aplicacion de fluor,2015-11-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
SANTIAGO DE HUARI,atencion odontologica,aplicacion de fluor,2015-11-01,1,1,28,43,1,0,0,1,0,0,0,0,0,0,30,45,75
SANTIAGO DE HUATA,atencion odontologica,aplicacion de fluor,2015-11-01,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4
SANTIAGO DE MACHACA,atencion odontologica,aplicacion de fluor,2015-11-01,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SANTUARIO DE QUILLACAS,atencion odontologica,aplicacion de fluor,2015-11-01,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5
SAPAHAQUI,atencion odontologica,aplicacion de fluor,2015-11-01,3,10,2,4,0,1,0,0,0,0,0,0,0,0,5,15,20
SENA,atencion odontologica,aplicacion de fluor,2015-11-01,4,10,0,1,0,2,0,3,0,0,0,0,0,0,4,16,20
SHINAOTA,atencion odontologica,aplicacion de fluor,2015-11-01,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5
SICA SICA (VILLA AROMA),atencion odontologica,aplicacion de fluor,2015-11-01,7,4,1,1,0,0,0,0,0,0,0,0,0,0,8,5,13
SICAYA,atencion odontologica,aplicacion de fluor,2015-11-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
SIPE SIPE,atencion odontologica,aplicacion de fluor,2015-11-01,1,1,0,3,0,0,0,0,0,0,0,0,0,0,1,4,5
SOPACHUY,atencion odontologica,aplicacion de fluor,2015-11-01,3,0,18,10,48,39,0,0,0,0,0,0,0,0,69,49,118
SORACACHI,atencion odontologica,aplicacion de fluor,2015-11-01,4,6,46,33,8,4,0,1,0,0,0,0,0,0,58,44,102
SORATA,atencion odontologica,aplicacion de fluor,2015-11-01,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,3
SUCRE,atencion odontologica,aplicacion de fluor,2015-11-01,179,174,71,48,25,27,25,88,15,0,0,0,0,0,315,337,652
TACACOMA,atencion odontologica,aplicacion de fluor,2015-11-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
TAPACARI,atencion odontologica,aplicacion de fluor,2015-11-01,10,14,0,0,0,0,0,9,5,2,0,0,0,0,15,25,40
TARABUCO,atencion odontologica,aplicacion de fluor,2015-11-01,25,21,0,0,0,1,0,3,0,0,0,0,0,0,25,25,50
TARACO,atencion odontologica,aplicacion de fluor,2015-11-01,1,2,3,3,1,6,1,5,24,12,0,0,0,0,30,28,58
TARATA,atencion odontologica,aplicacion de fluor,2015-11-01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
TARIJA,atencion odontologica,aplicacion de fluor,2015-11-01,15,15,87,93,40,20,61,143,26,12,0,0,0,0,229,283,512
TARVITA,atencion odontologica,aplicacion de fluor,2015-11-01,7,9,0,0,0,0,0,1,0,0,0,0,0,0,7,10,17
TEOPONTE,atencion odontologica,aplicacion de fluor,2015-11-01,14,5,1,0,0,0,0,1,0,0,0,0,0,0,15,6,21
TIAWANACU,atencion odontologica,aplicacion de fluor,2015-11-01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
TINGUIPAYA,atencion odontologica,aplicacion de fluor,2015-11-01,2,9,0,0,0,0,0,0,0,0,0,0,0,0,2,9,11
TIPUANI,atencion odontologica,aplicacion de fluor,2015-11-01,2,3,0,1,0,0,0,0,0,0,0,0,0,0,2,4,6
TIQUIPAYA,atencion odontologica,aplicacion de fluor,2015-11-01,47,37,37,33,0,4,0,7,2,0,0,0,0,0,86,81,167
TOCO,atencion odontologica,aplicacion de fluor,2015-11-01,2,1,0,0,0,2,0,0,0,0,0,0,0,0,2,3,5
TOLATA,atencion odontologica,aplicacion de fluor,2015-11-01,1,1,0,0,0,0,0,3,0,0,0,0,0,0,1,4,5
TOLEDO,atencion odontologica,aplicacion de fluor,2015-11-01,0,0,18,16,0,0,0,0,0,0,0,0,0,0,18,16,34
TOMAVE,atencion odontologica,aplicacion de fluor,2015-11-01,2,5,0,0,0,0,0,0,0,0,0,0,0,0,2,5,7
TOMINA,atencion odontologica,aplicacion de fluor,2015-11-01,8,10,0,0,0,0,0,1,0,0,0,0,0,0,8,11,19
TORO TORO,atencion odontologica,aplicacion de fluor,2015-11-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3
TOTORA(CBBA),atencion odontologica,aplicacion de fluor,2015-11-01,5,13,17,23,0,3,0,1,0,1,0,0,0,0,22,41,63
TRIGAL,atencion odontologica,aplicacion de fluor,2015-11-01,6,9,27,29,0,0,0,1,0,0,0,0,0,0,33,39,72
TRINIDAD,atencion odontologica,aplicacion de fluor,2015-11-01,53,62,28,23,5,15,4,37,0,0,0,0,0,0,90,137,227
TUPIZA,atencion odontologica,aplicacion de fluor,2015-11-01,6,6,25,37,2,0,9,10,0,3,0,0,0,0,42,56,98
TURCO,atencion odontologica,aplicacion de fluor,2015-11-01,4,0,42,30,0,0,1,0,0,0,0,0,0,0,47,30,77
UMALA,atencion odontologica,aplicacion de fluor,2015-11-01,9,7,0,0,0,0,0,0,0,0,0,0,0,0,9,7,16
UNCIA,atencion odontologica,aplicacion de fluor,2015-11-01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
URIONDO (A. CONCEPCION),atencion odontologica,aplicacion de fluor,2015-11-01,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,2,3
URUBICHA,atencion odontologica,aplicacion de fluor,2015-11-01,5,4,103,109,0,0,0,0,0,0,0,0,0,0,108,113,221
UYUNI,atencion odontologica,aplicacion de fluor,2015-11-01,4,1,0,0,0,0,0,2,1,1,0,0,0,0,5,4,9
VACAS,atencion odontologica,aplicacion de fluor,2015-11-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
VALLEGRANDE,atencion odontologica,aplicacion de fluor,2015-11-01,67,69,4,8,3,8,2,4,0,0,0,0,0,0,76,89,165
