,group,variable,month,EXODONCIA MENORES DE 5 AÑOS,EXODONCIA MENORES DE 5 AÑOS,EXODONCIA 5 A 13 AÑOS,EXODONCIA 5 A 13 AÑOS,EXODONCIA 14 A 19 AÑOS,EXODONCIA 14 A 19 AÑOS,EXODONCIA 20 A 59 AÑOS,EXODONCIA 20 A 59 AÑOS,EXODONCIA 60 AÑOS Y MAS,EXODONCIA 60 AÑOS Y MAS,EXODONCIA EMB,EXODONCIA EMB,EXODONCIA POST,EXODONCIA POST,TOTALES,TOTALES,TOTALES
ACACIO,atencion odontologica,exodoncia,2015-11-01,0,0,2,0,0,1,1,2,1,1,0,0,0,0,4,4,8
ACHACACHI,atencion odontologica,exodoncia,2015-11-01,4,2,16,19,13,21,16,75,76,95,0,0,0,0,125,212,337
ACHOCALLA,atencion odontologica,exodoncia,2015-11-01,1,2,15,11,1,2,10,17,5,3,0,0,0,0,32,35,67
AIQUILE,atencion odontologica,exodoncia,2015-11-01,5,5,23,19,4,2,1,5,3,13,0,0,0,0,36,44,80
ALALAY,atencion odontologica,exodoncia,2015-11-01,0,0,0,0,0,0,2,2,0,1,0,0,0,0,2,3,5
ALCALA,atencion odontologica,exodoncia,2015-11-01,0,0,5,0,1,2,5,14,7,0,0,0,0,0,18,16,34
ALTO BENI,atencion odontologica,exodoncia,2015-11-01,0,0,4,2,0,2,8,8,13,3,0,0,0,0,25,15,40
ANCORAIMES,atencion odontologica,exodoncia,2015-11-01,0,1,4,4,3,4,6,21,13,10,0,0,0,0,26,40,66
ANDAMARCA,atencion odontologica,exodoncia,2015-11-01,0,0,6,9,0,1,1,3,0,4,0,0,0,0,7,17,24
ANTEQUERA,atencion odontologica,exodoncia,2015-11-01,0,0,0,0,2,0,0,0,1,1,0,0,0,0,3,1,4
ANZALDO,atencion odontologica,exodoncia,2015-11-01,0,0,22,21,3,1,0,5,2,4,0,0,0,0,27,31,58
APOLO,atencion odontologica,exodoncia,2015-11-01,1,2,6,5,2,4,1,23,5,1,0,0,0,0,15,35,50
ARAMPAMPA,atencion odontologica,exodoncia,2015-11-01,0,0,1,1,0,0,1,1,2,0,0,0,0,0,4,2,6
ARANI,atencion odontologica,exodoncia,2015-11-01,0,1,5,0,0,0,0,1,3,3,0,0,0,0,8,5,13
ARBIETO,atencion odontologica,exodoncia,2015-11-01,0,1,3,6,0,1,0,1,0,3,0,0,0,0,3,12,15
ARQUE,atencion odontologica,exodoncia,2015-11-01,0,0,4,4,2,3,3,23,2,4,0,0,0,0,11,34,45
ASCENCION DE GUARAYOS,atencion odontologica,exodoncia,2015-11-01,1,1,4,0,1,23,0,40,0,9,0,0,0,0,6,73,79
ATOCHA,atencion odontologica,exodoncia,2015-11-01,0,0,3,6,4,7,9,8,1,2,0,0,0,0,17,23,40
AUCAPATA,atencion odontologica,exodoncia,2015-11-01,0,0,0,2,0,1,2,9,3,0,0,0,0,0,5,12,17
AYATA,atencion odontologica,exodoncia,2015-11-01,0,0,5,1,2,1,10,23,2,6,0,0,0,0,19,31,50
AYO AYO,atencion odontologica,exodoncia,2015-11-01,0,1,5,7,1,1,2,4,1,0,0,0,0,0,9,13,22
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,exodoncia,2015-11-01,2,0,13,6,5,8,17,38,2,3,0,0,0,0,39,55,94
AZURDUY,atencion odontologica,exodoncia,2015-11-01,1,0,0,2,2,1,3,12,6,2,0,0,0,0,12,17,29
BATALLAS,atencion odontologica,exodoncia,2015-11-01,0,0,10,12,5,12,15,17,10,7,0,0,0,0,40,48,88
BAURES,atencion odontologica,exodoncia,2015-11-01,0,0,2,0,1,0,14,1,1,0,0,0,0,0,18,1,19
BELEN DE ANDAMARCA,atencion odontologica,exodoncia,2015-11-01,0,0,2,1,0,1,0,0,1,3,0,0,0,0,3,5,8
BELEN DE URMIRI,atencion odontologica,exodoncia,2015-11-01,0,0,0,1,0,2,2,2,4,0,0,0,0,0,6,5,11
BELLA FLOR,atencion odontologica,exodoncia,2015-11-01,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,5,5
BERMEJO,atencion odontologica,exodoncia,2015-11-01,1,0,31,27,27,28,91,121,38,38,0,0,0,0,188,214,402
BETANZOS,atencion odontologica,exodoncia,2015-11-01,0,1,9,14,3,3,6,32,21,14,0,0,0,0,39,64,103
BOLIVAR,atencion odontologica,exodoncia,2015-11-01,0,0,1,1,1,2,2,6,2,2,0,0,0,0,6,11,17
BOYUIBE,atencion odontologica,exodoncia,2015-11-01,0,0,1,2,0,0,2,1,0,5,0,0,0,0,3,8,11
BUENA VISTA,atencion odontologica,exodoncia,2015-11-01,0,0,7,6,2,0,2,11,8,3,0,0,0,0,19,20,39
CABEZAS,atencion odontologica,exodoncia,2015-11-01,0,1,8,5,3,4,6,31,7,8,0,0,0,0,24,49,73
CAIROMA,atencion odontologica,exodoncia,2015-11-01,0,1,6,5,4,3,9,13,2,1,0,0,0,0,21,23,44
"CAIZA ""D""",atencion odontologica,exodoncia,2015-11-01,0,0,8,5,4,4,4,14,8,12,0,0,0,0,24,35,59
CAJUATA,atencion odontologica,exodoncia,2015-11-01,0,0,7,4,2,5,7,19,3,8,0,0,0,0,19,36,55
CALACOTO,atencion odontologica,exodoncia,2015-11-01,0,0,2,7,4,3,10,9,8,4,0,0,0,0,24,23,47
CALAMARCA,atencion odontologica,exodoncia,2015-11-01,0,0,16,7,8,13,7,23,4,9,0,0,0,0,35,52,87
CAMARGO,atencion odontologica,exodoncia,2015-11-01,0,0,4,11,1,3,6,28,9,4,0,0,0,0,20,46,66
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,exodoncia,2015-11-01,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,2,3
CAMIRI,atencion odontologica,exodoncia,2015-11-01,1,5,4,8,6,24,35,40,1,22,0,0,0,0,47,99,146
CAPINOTA,atencion odontologica,exodoncia,2015-11-01,1,0,10,11,1,1,1,6,0,7,0,0,0,0,13,25,38
CAQUIAVIRI,atencion odontologica,exodoncia,2015-11-01,0,0,6,0,3,4,5,10,2,4,0,0,0,0,16,18,34
CARACOLLO,atencion odontologica,exodoncia,2015-11-01,0,1,8,17,1,6,7,21,9,8,0,0,0,0,25,53,78
CARANAVI,atencion odontologica,exodoncia,2015-11-01,1,3,7,12,4,4,3,21,10,0,0,0,0,0,25,40,65
CARANGAS,atencion odontologica,exodoncia,2015-11-01,0,1,2,2,0,0,0,0,0,0,0,0,0,0,2,3,5
CARAPARI,atencion odontologica,exodoncia,2015-11-01,0,0,8,17,2,6,25,58,4,5,0,0,0,0,39,86,125
CARIPUYO,atencion odontologica,exodoncia,2015-11-01,0,0,4,2,2,1,2,5,1,1,0,0,0,0,9,9,18
CARMEN RIVERO TORREZ,atencion odontologica,exodoncia,2015-11-01,1,1,11,15,0,0,2,8,9,5,0,0,0,0,23,29,52
CATACORA,atencion odontologica,exodoncia,2015-11-01,0,0,0,0,0,0,4,11,0,0,0,0,0,0,4,11,15
CHALLAPATA,atencion odontologica,exodoncia,2015-11-01,0,0,33,27,7,11,16,26,16,15,0,0,0,0,72,79,151
CHAQUI,atencion odontologica,exodoncia,2015-11-01,0,0,3,2,7,10,7,14,10,10,0,0,0,0,27,36,63
CHARAGUA,atencion odontologica,exodoncia,2015-11-01,1,2,12,20,19,32,39,56,2,5,0,0,0,0,73,115,188
CHARAÑA,atencion odontologica,exodoncia,2015-11-01,0,0,0,0,0,0,2,2,4,0,0,0,0,0,6,2,8
CHAYANTA,atencion odontologica,exodoncia,2015-11-01,0,0,9,3,4,6,7,21,5,7,0,0,0,0,25,37,62
CHIMORE,atencion odontologica,exodoncia,2015-11-01,0,0,9,6,0,2,1,6,1,0,0,0,0,0,11,14,25
CHIPAYA,atencion odontologica,exodoncia,2015-11-01,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2,1,3
CHOQUE COTA,atencion odontologica,exodoncia,2015-11-01,0,0,0,0,0,0,1,5,1,0,0,0,0,0,2,5,7
CHUA COCANI,atencion odontologica,exodoncia,2015-11-01,0,0,1,0,2,4,4,10,6,7,0,0,0,0,13,21,34
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,exodoncia,2015-11-01,3,0,3,1,0,0,5,3,1,2,0,0,0,0,12,6,18
CHUMA,atencion odontologica,exodoncia,2015-11-01,0,0,17,7,7,13,36,47,47,21,0,0,0,0,107,88,195
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,exodoncia,2015-11-01,1,0,0,0,0,5,1,3,0,3,0,0,0,0,2,11,13
CKOCHAS,atencion odontologica,exodoncia,2015-11-01,0,0,5,1,0,4,3,9,1,4,0,0,0,0,9,18,27
CLIZA,atencion odontologica,exodoncia,2015-11-01,0,0,3,4,0,3,0,7,10,5,0,0,0,0,13,19,32
COBIJA,atencion odontologica,exodoncia,2015-11-01,3,2,21,12,5,5,20,16,5,0,0,0,0,0,54,35,89
COCAPATA,atencion odontologica,exodoncia,2015-11-01,0,2,0,0,0,9,0,20,5,3,0,0,0,0,5,34,39
COCHABAMBA,atencion odontologica,exodoncia,2015-11-01,8,28,164,178,65,89,204,256,97,77,0,0,0,0,538,628,1166
COIPASA,atencion odontologica,exodoncia,2015-11-01,0,0,1,0,1,1,2,1,0,0,0,0,0,0,4,2,6
COLCAPIRHUA,atencion odontologica,exodoncia,2015-11-01,11,9,3,4,0,1,1,11,16,13,0,0,0,0,31,38,69
"COLCHA ""K""",atencion odontologica,exodoncia,2015-11-01,0,0,7,3,0,5,7,8,1,1,0,0,0,0,15,17,32
COLOMI,atencion odontologica,exodoncia,2015-11-01,1,0,7,3,1,7,3,9,1,6,0,0,0,0,13,25,38
COLPA BELGICA,atencion odontologica,exodoncia,2015-11-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
COLQUECHACA,atencion odontologica,exodoncia,2015-11-01,0,1,9,16,2,24,27,63,12,35,0,0,0,0,50,139,189
COLQUENCHA,atencion odontologica,exodoncia,2015-11-01,0,0,17,8,7,9,7,24,2,4,0,0,0,0,33,45,78
COLQUIRI,atencion odontologica,exodoncia,2015-11-01,0,2,4,10,3,3,5,16,6,10,0,0,0,0,18,41,59
COMANCHE,atencion odontologica,exodoncia,2015-11-01,0,0,0,0,0,1,1,5,4,0,0,0,0,0,5,6,11
COMARAPA,atencion odontologica,exodoncia,2015-11-01,0,0,3,16,0,4,16,30,7,11,0,0,0,0,26,61,87
COMBAYA,atencion odontologica,exodoncia,2015-11-01,0,0,0,1,0,5,5,7,0,3,0,0,0,0,5,16,21
CONCEPCION,atencion odontologica,exodoncia,2015-11-01,3,0,3,1,2,5,2,15,1,2,0,0,0,0,11,23,34
COPACABANA,atencion odontologica,exodoncia,2015-11-01,0,2,12,2,1,1,12,20,7,8,0,0,0,0,32,33,65
CORIPATA,atencion odontologica,exodoncia,2015-11-01,3,2,15,14,8,8,11,31,11,2,0,0,0,0,48,57,105
CORO CORO,atencion odontologica,exodoncia,2015-11-01,0,0,3,5,3,0,3,15,0,5,0,0,0,0,9,25,34
COROICO,atencion odontologica,exodoncia,2015-11-01,0,0,7,2,3,0,3,24,2,6,0,0,0,0,15,32,47
CORQUE,atencion odontologica,exodoncia,2015-11-01,0,0,2,5,0,1,2,5,12,9,0,0,0,0,16,20,36
COTAGAITA,atencion odontologica,exodoncia,2015-11-01,0,1,2,4,4,6,9,18,22,9,0,0,0,0,37,38,75
COTOCA,atencion odontologica,exodoncia,2015-11-01,8,1,9,18,3,2,1,35,10,23,0,0,0,0,31,79,110
CUATRO CAÑADAS,atencion odontologica,exodoncia,2015-11-01,1,0,5,7,1,6,2,6,8,4,0,0,0,0,17,23,40
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,exodoncia,2015-11-01,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,5,5
CUEVO,atencion odontologica,exodoncia,2015-11-01,0,0,1,2,0,3,2,12,3,6,0,0,0,0,6,23,29
CULPINA,atencion odontologica,exodoncia,2015-11-01,0,0,1,4,2,2,6,12,7,10,0,0,0,0,16,28,44
CURAHUARA DE CARANGAS,atencion odontologica,exodoncia,2015-11-01,0,0,2,0,1,2,0,5,2,1,0,0,0,0,5,8,13
CURVA,atencion odontologica,exodoncia,2015-11-01,0,0,3,0,0,1,4,4,1,1,0,0,0,0,8,6,14
DESAGUADERO,atencion odontologica,exodoncia,2015-11-01,0,0,2,1,0,1,0,2,1,0,0,0,0,0,3,4,7
EL ALTO,atencion odontologica,exodoncia,2015-11-01,23,16,688,603,97,206,101,241,80,82,0,0,0,0,989,1148,2137
EL CHORO,atencion odontologica,exodoncia,2015-11-01,0,0,0,3,0,2,2,1,0,4,0,0,0,0,2,10,12
EL PUENTE(STC),atencion odontologica,exodoncia,2015-11-01,0,1,4,6,3,1,2,13,6,2,0,0,0,0,15,23,38
EL PUENTE(TJA),atencion odontologica,exodoncia,2015-11-01,0,0,15,21,5,7,9,44,3,3,0,0,0,0,32,75,107
EL TORNO,atencion odontologica,exodoncia,2015-11-01,11,8,20,15,34,38,40,67,43,38,0,0,0,0,148,166,314
EL VILLAR,atencion odontologica,exodoncia,2015-11-01,0,0,6,16,1,2,3,12,3,2,0,0,0,0,13,32,45
ENTRE RIOS TRJ,atencion odontologica,exodoncia,2015-11-01,0,0,23,26,5,17,20,56,3,0,0,0,0,0,51,99,150
ENTRE RIOS CBBA,atencion odontologica,exodoncia,2015-11-01,1,0,2,3,0,2,0,7,0,0,0,0,0,0,3,12,15
ESCOMA,atencion odontologica,exodoncia,2015-11-01,0,1,6,17,8,7,5,8,12,15,0,0,0,0,31,48,79
ESMERALDA,atencion odontologica,exodoncia,2015-11-01,0,0,0,0,0,0,0,0,12,4,0,0,0,0,12,4,16
EUCALIPTUS,atencion odontologica,exodoncia,2015-11-01,1,0,5,4,1,1,1,4,3,4,0,0,0,0,11,13,24
FERNANDEZ ALONSO,atencion odontologica,exodoncia,2015-11-01,0,0,8,5,0,4,0,5,0,7,0,0,0,0,8,21,29
FILADELFIA,atencion odontologica,exodoncia,2015-11-01,0,0,3,0,3,1,1,3,0,0,0,0,0,0,7,4,11
GENERAL SAAVEDRA,atencion odontologica,exodoncia,2015-11-01,0,0,0,1,3,0,3,7,4,3,0,0,0,0,10,11,21
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,exodoncia,2015-11-01,0,1,0,4,3,4,6,8,4,7,0,0,0,0,13,24,37
GUANAY,atencion odontologica,exodoncia,2015-11-01,1,1,2,3,0,1,4,2,4,1,0,0,0,0,11,8,19
GUAQUI,atencion odontologica,exodoncia,2015-11-01,0,0,8,1,11,6,8,18,17,15,0,0,0,0,44,40,84
GUAYARAMERIN,atencion odontologica,exodoncia,2015-11-01,3,5,20,23,9,12,11,29,8,15,0,0,0,0,51,84,135
GUTIERREZ,atencion odontologica,exodoncia,2015-11-01,0,2,4,3,4,10,8,29,11,14,0,0,0,0,27,58,85
HUACARETA,atencion odontologica,exodoncia,2015-11-01,1,0,2,1,2,2,2,12,4,4,0,0,0,0,11,19,30
HUACAYA (VILLA DE HUACAYA),atencion odontologica,exodoncia,2015-11-01,0,0,2,1,0,0,2,12,0,0,0,0,0,0,4,13,17
HUACHACALLA,atencion odontologica,exodoncia,2015-11-01,0,0,0,1,0,0,2,2,0,0,0,0,0,0,2,3,5
HUANUNI,atencion odontologica,exodoncia,2015-11-01,2,0,25,22,4,6,13,41,9,7,0,0,0,0,53,76,129
HUARACAJE,atencion odontologica,exodoncia,2015-11-01,0,0,3,0,0,1,4,5,0,0,0,0,0,0,7,6,13
HUARINA,atencion odontologica,exodoncia,2015-11-01,1,0,4,7,0,1,2,14,14,2,0,0,0,0,21,24,45
HUATAJATA,atencion odontologica,exodoncia,2015-11-01,0,0,0,3,0,1,2,5,8,4,0,0,0,0,10,13,23
HUAYLLAMARCA,atencion odontologica,exodoncia,2015-11-01,0,0,1,7,1,0,4,10,1,5,0,0,0,0,7,22,29
HUMANATA,atencion odontologica,exodoncia,2015-11-01,0,2,0,1,1,1,0,1,20,15,0,0,0,0,21,20,41
ICLA,atencion odontologica,exodoncia,2015-11-01,0,0,6,9,3,0,5,7,3,0,0,0,0,0,17,16,33
INCAHUASI,atencion odontologica,exodoncia,2015-11-01,0,4,4,5,2,4,2,14,0,0,0,0,0,0,8,27,35
INQUISIVI,atencion odontologica,exodoncia,2015-11-01,2,0,4,8,3,5,3,9,11,6,0,0,0,0,23,28,51
IRUPANA (VILLA DE LANZA),atencion odontologica,exodoncia,2015-11-01,2,0,5,8,1,3,6,1,7,4,0,0,0,0,21,16,37
IXIAMAS,atencion odontologica,exodoncia,2015-11-01,0,1,12,9,4,14,4,20,0,0,0,0,0,0,20,44,64
JESUS DE MACHACA,atencion odontologica,exodoncia,2015-11-01,0,0,11,10,7,9,19,22,17,9,0,0,0,0,54,50,104
LA ASUNTA,atencion odontologica,exodoncia,2015-11-01,2,1,11,31,6,13,32,59,12,11,0,0,0,0,63,115,178
LA GUARDIA,atencion odontologica,exodoncia,2015-11-01,1,1,0,0,0,0,5,14,21,13,0,0,0,0,27,28,55
LA PAZ,atencion odontologica,exodoncia,2015-11-01,26,31,150,144,52,89,199,347,90,142,0,0,0,0,517,753,1270
LAGUNILLAS,atencion odontologica,exodoncia,2015-11-01,0,0,3,1,0,0,15,30,0,0,0,0,0,0,18,31,49
LAJA,atencion odontologica,exodoncia,2015-11-01,1,1,8,10,8,14,15,37,20,42,0,0,0,0,52,104,156
LAS CARRERAS,atencion odontologica,exodoncia,2015-11-01,0,0,2,6,0,0,1,3,3,1,0,0,0,0,6,10,16
LICOMA PAMPA,atencion odontologica,exodoncia,2015-11-01,0,0,0,3,1,0,0,7,1,3,0,0,0,0,2,13,15
LLALLAGUA,atencion odontologica,exodoncia,2015-11-01,1,0,4,9,2,1,8,31,4,16,0,0,0,0,19,57,76
LLICA,atencion odontologica,exodoncia,2015-11-01,0,0,3,5,2,0,6,7,5,1,0,0,0,0,16,13,29
LURIBAY,atencion odontologica,exodoncia,2015-11-01,1,0,6,1,2,4,1,8,2,4,0,0,0,0,12,17,29
MACHACAMARCA,atencion odontologica,exodoncia,2015-11-01,1,0,1,4,0,0,1,4,14,14,0,0,0,0,17,22,39
MACHARETI,atencion odontologica,exodoncia,2015-11-01,0,0,2,4,2,2,5,13,5,2,0,0,0,0,14,21,35
MAGDALENA,atencion odontologica,exodoncia,2015-11-01,1,1,3,4,2,9,2,17,1,0,0,0,0,0,9,31,40
MAIRANA,atencion odontologica,exodoncia,2015-11-01,0,0,3,1,1,0,0,1,6,5,0,0,0,0,10,7,17
MAPIRI,atencion odontologica,exodoncia,2015-11-01,2,1,3,3,3,5,5,13,5,1,0,0,0,0,18,23,41
MECAPACA,atencion odontologica,exodoncia,2015-11-01,1,0,6,11,1,7,4,13,3,5,0,0,0,0,15,36,51
MIZQUE,atencion odontologica,exodoncia,2015-11-01,0,1,10,8,2,1,2,8,4,7,0,0,0,0,18,25,43
MOCOMOCO,atencion odontologica,exodoncia,2015-11-01,0,0,5,3,1,12,13,20,6,1,0,0,0,0,25,36,61
MOJOCOYA,atencion odontologica,exodoncia,2015-11-01,0,0,12,7,2,1,15,10,4,0,0,0,0,0,33,18,51
MONTEAGUDO,atencion odontologica,exodoncia,2015-11-01,0,0,5,7,3,5,13,19,15,26,0,0,0,0,36,57,93
MONTERO,atencion odontologica,exodoncia,2015-11-01,7,2,63,39,2,17,19,77,9,8,0,0,0,0,100,143,243
MORO MORO,atencion odontologica,exodoncia,2015-11-01,0,0,2,2,2,1,3,8,3,5,0,0,0,0,10,16,26
MOROCHATA,atencion odontologica,exodoncia,2015-11-01,0,1,1,1,1,2,4,13,7,13,0,0,0,0,13,30,43
NUEVO MANOA (NUEVA ESPERANZA),atencion odontologica,exodoncia,2015-11-01,2,0,1,0,0,0,1,0,1,0,0,0,0,0,5,0,5
OCURI,atencion odontologica,exodoncia,2015-11-01,0,0,2,2,9,6,8,21,13,4,0,0,0,0,32,33,65
OKINAWA,atencion odontologica,exodoncia,2015-11-01,0,0,0,0,1,2,0,1,2,0,0,0,0,0,3,3,6
OMEREQUE,atencion odontologica,exodoncia,2015-11-01,3,0,1,1,0,1,3,16,1,5,0,0,0,0,8,23,31
ORURO,atencion odontologica,exodoncia,2015-11-01,40,28,84,88,28,45,152,258,75,66,0,0,0,0,379,485,864
PADCAYA,atencion odontologica,exodoncia,2015-11-01,0,0,18,15,18,14,11,45,7,6,0,0,0,0,54,80,134
PADILLA,atencion odontologica,exodoncia,2015-11-01,0,0,1,1,0,3,2,20,1,5,0,0,0,0,4,29,33
PAILON,atencion odontologica,exodoncia,2015-11-01,3,5,7,5,4,5,14,6,6,3,0,0,0,0,34,24,58
PALCA,atencion odontologica,exodoncia,2015-11-01,1,0,8,13,2,5,8,22,6,5,0,0,0,0,25,45,70
PALOS BLANCOS,atencion odontologica,exodoncia,2015-11-01,1,1,5,3,1,3,3,14,6,3,0,0,0,0,16,24,40
PAMPA AULLAGAS,atencion odontologica,exodoncia,2015-11-01,0,0,3,0,0,0,0,2,0,1,0,0,0,0,3,3,6
PAMPA GRANDE,atencion odontologica,exodoncia,2015-11-01,0,0,0,0,0,1,0,5,4,1,0,0,0,0,4,7,11
PAPEL PAMPA,atencion odontologica,exodoncia,2015-11-01,1,0,1,0,1,3,4,5,6,1,0,0,0,0,13,9,22
PASORAPA,atencion odontologica,exodoncia,2015-11-01,0,0,6,1,1,2,8,14,12,6,0,0,0,0,27,23,50
PATACAMAYA,atencion odontologica,exodoncia,2015-11-01,1,1,7,2,0,9,0,11,4,8,0,0,0,0,12,31,43
PAZÑA,atencion odontologica,exodoncia,2015-11-01,2,0,6,2,2,0,0,4,3,2,0,0,0,0,13,8,21
PELECHUCO,atencion odontologica,exodoncia,2015-11-01,0,0,1,1,1,3,4,2,0,1,0,0,0,0,6,7,13
POCOATA,atencion odontologica,exodoncia,2015-11-01,0,0,6,3,0,1,5,26,21,18,0,0,0,0,32,48,80
POCONA,atencion odontologica,exodoncia,2015-11-01,0,2,7,4,3,4,5,19,5,6,0,0,0,0,20,35,55
POJO (CBBA),atencion odontologica,exodoncia,2015-11-01,1,0,22,30,2,4,5,9,3,2,0,0,0,0,33,45,78
POOPO,atencion odontologica,exodoncia,2015-11-01,0,2,11,6,1,1,4,6,3,8,0,0,0,0,19,23,42
PORCO,atencion odontologica,exodoncia,2015-11-01,0,0,0,5,0,1,4,6,0,1,0,0,0,0,4,13,17
POROMA,atencion odontologica,exodoncia,2015-11-01,1,0,11,12,3,9,15,61,17,21,0,0,0,0,47,103,150
PORONGO,atencion odontologica,exodoncia,2015-11-01,0,0,2,2,0,1,1,2,0,0,0,0,0,0,3,5,8
PORTACHUELO,atencion odontologica,exodoncia,2015-11-01,0,0,0,0,0,1,8,5,5,0,0,0,0,0,13,6,19
PORVENIR,atencion odontologica,exodoncia,2015-11-01,0,0,0,0,3,3,9,13,4,1,0,0,0,0,16,17,33
POSTRER VALLE,atencion odontologica,exodoncia,2015-11-01,0,0,1,8,1,1,2,10,2,3,0,0,0,0,6,22,28
POTOSI,atencion odontologica,exodoncia,2015-11-01,4,8,22,29,17,38,62,99,19,17,0,0,0,0,124,191,315
PRESTO,atencion odontologica,exodoncia,2015-11-01,0,1,3,8,4,1,3,33,0,2,0,0,0,0,10,45,55
PUCARA,atencion odontologica,exodoncia,2015-11-01,0,0,1,0,1,1,3,30,10,0,0,0,0,0,15,31,46
PUCARANI,atencion odontologica,exodoncia,2015-11-01,1,1,14,17,12,22,27,60,41,32,0,0,0,0,95,132,227
PUERTO ACOSTA,atencion odontologica,exodoncia,2015-11-01,0,4,13,4,6,15,11,28,10,18,0,0,0,0,40,69,109
PUERTO CARABUCO,atencion odontologica,exodoncia,2015-11-01,2,0,4,6,7,24,41,26,5,9,0,0,0,0,59,65,124
PUERTO GONZALO MORENO,atencion odontologica,exodoncia,2015-11-01,0,1,0,1,1,0,3,9,2,2,0,0,0,0,6,13,19
PUERTO PEREZ,atencion odontologica,exodoncia,2015-11-01,0,0,5,2,0,2,3,6,12,9,0,0,0,0,20,19,39
PUERTO QUIJARRO,atencion odontologica,exodoncia,2015-11-01,0,0,2,1,0,0,0,14,0,7,0,0,0,0,2,22,24
PUERTO RICO,atencion odontologica,exodoncia,2015-11-01,1,0,17,13,20,9,15,5,4,2,0,0,0,0,57,29,86
PUERTO SUAREZ,atencion odontologica,exodoncia,2015-11-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
PUERTO VILLARROEL,atencion odontologica,exodoncia,2015-11-01,4,0,5,5,0,10,5,21,3,2,0,0,0,0,17,38,55
PUNA,atencion odontologica,exodoncia,2015-11-01,0,0,4,14,0,5,6,28,4,11,0,0,0,0,14,58,72
PUNATA,atencion odontologica,exodoncia,2015-11-01,2,0,5,6,0,9,8,7,4,7,0,0,0,0,19,29,48
QUIABAYA,atencion odontologica,exodoncia,2015-11-01,0,0,8,1,1,5,7,17,2,1,0,0,0,0,18,24,42
QUILLACOLLO,atencion odontologica,exodoncia,2015-11-01,10,6,40,21,2,16,15,38,29,20,0,0,0,0,96,101,197
QUIME,atencion odontologica,exodoncia,2015-11-01,1,1,6,5,4,9,11,20,20,16,0,0,0,0,42,51,93
QUIRUSILLAS,atencion odontologica,exodoncia,2015-11-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
RAVELO,atencion odontologica,exodoncia,2015-11-01,0,0,1,7,0,7,7,16,6,14,0,0,0,0,14,44,58
REYES,atencion odontologica,exodoncia,2015-11-01,0,2,1,1,0,0,2,4,1,0,0,0,0,0,4,7,11
RIBERALTA,atencion odontologica,exodoncia,2015-11-01,2,4,15,17,30,36,12,66,9,4,0,0,0,0,68,127,195
ROBORE,atencion odontologica,exodoncia,2015-11-01,0,0,0,3,0,2,2,15,5,0,0,0,0,0,7,20,27
RURRENABAQUE,atencion odontologica,exodoncia,2015-11-01,3,3,6,10,7,9,14,24,7,6,0,0,0,0,37,52,89
SABAYA,atencion odontologica,exodoncia,2015-11-01,0,0,3,10,0,0,0,1,2,0,0,0,0,0,5,11,16
SACABA,atencion odontologica,exodoncia,2015-11-01,1,3,155,151,16,41,14,6,13,21,0,0,0,0,199,222,421
SACABAMBA,atencion odontologica,exodoncia,2015-11-01,0,0,3,1,0,0,0,7,1,2,0,0,0,0,4,10,14
SACACA,atencion odontologica,exodoncia,2015-11-01,1,0,2,9,5,6,11,26,6,5,0,0,0,0,25,46,71
SAIPINA,atencion odontologica,exodoncia,2015-11-01,0,0,0,0,0,1,3,8,3,3,0,0,0,0,6,12,18
SALINAS DE GARCI MENDOZA,atencion odontologica,exodoncia,2015-11-01,2,0,14,20,2,2,4,6,8,5,0,0,0,0,30,33,63
SAMAIPATA,atencion odontologica,exodoncia,2015-11-01,1,0,0,4,0,0,0,2,5,0,0,0,0,0,6,6,12
SAN AGUSTIN,atencion odontologica,exodoncia,2015-11-01,0,0,1,2,3,1,1,4,1,2,0,0,0,0,6,9,15
SAN ANDRES,atencion odontologica,exodoncia,2015-11-01,0,0,2,3,0,2,2,12,0,1,0,0,0,0,4,18,22
SAN ANDRES DE MACHACA,atencion odontologica,exodoncia,2015-11-01,0,0,5,13,0,0,0,13,5,2,0,0,0,0,10,28,38
SAN ANTONIO DE LOMERIO,atencion odontologica,exodoncia,2015-11-01,0,0,0,1,0,1,0,9,3,1,0,0,0,0,3,12,15
SAN BENITO,atencion odontologica,exodoncia,2015-11-01,0,0,3,2,0,0,0,4,1,3,0,0,0,0,4,9,13
SAN BORJA,atencion odontologica,exodoncia,2015-11-01,0,2,2,3,1,12,12,22,15,12,0,0,0,0,30,51,81
