municipality,group,variable,month,Pulpotomías,TOTAL
EUCALIPTUS,consultas odontologicas,pulpotomias,2006-11-01,27,27
EUREKA (SANTOS MERCADO),consultas odontologicas,pulpotomias,2006-11-01,10,10
EXALTACION,consultas odontologicas,pulpotomias,2006-11-01,61,61
FERNANDEZ ALONSO,consultas odontologicas,pulpotomias,2006-11-01,49,49
FILADELFIA,consultas odontologicas,pulpotomias,2006-11-01,12,12
GENERAL SAAVEDRA,consultas odontologicas,pulpotomias,2006-11-01,65,65
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,pulpotomias,2006-11-01,59,59
GUANAY,consultas odontologicas,pulpotomias,2006-11-01,38,38
GUAQUI,consultas odontologicas,pulpotomias,2006-11-01,27,27
GUAYARAMERIN,consultas odontologicas,pulpotomias,2006-11-01,146,146
GUTIERREZ,consultas odontologicas,pulpotomias,2006-11-01,39,39
HUACARETA,consultas odontologicas,pulpotomias,2006-11-01,60,60
HUACAYA (VILLA DE HUACAYA),consultas odontologicas,pulpotomias,2006-11-01,64,64
HUACHACALLA,consultas odontologicas,pulpotomias,2006-11-01,15,15
HUANUNI,consultas odontologicas,pulpotomias,2006-11-01,87,87
HUARACAJE,consultas odontologicas,pulpotomias,2006-11-01,19,19
HUAYLLAMARCA,consultas odontologicas,pulpotomias,2006-11-01,11,11
ICHOCA,consultas odontologicas,pulpotomias,2006-11-01,21,21
ICLA,consultas odontologicas,pulpotomias,2006-11-01,65,65
INCAHUASI,consultas odontologicas,pulpotomias,2006-11-01,40,40
INQUISIVI,consultas odontologicas,pulpotomias,2006-11-01,129,129
IRUPANA (VILLA DE LANZA),consultas odontologicas,pulpotomias,2006-11-01,69,69
IXIAMAS,consultas odontologicas,pulpotomias,2006-11-01,144,144
JESUS DE MACHACA,consultas odontologicas,pulpotomias,2006-11-01,57,57
LA ASUNTA,consultas odontologicas,pulpotomias,2006-11-01,89,89
LA GUARDIA,consultas odontologicas,pulpotomias,2006-11-01,54,54
LA PAZ,consultas odontologicas,pulpotomias,2006-11-01,2659,2659
LAGUNILLAS,consultas odontologicas,pulpotomias,2006-11-01,32,32
LAJA,consultas odontologicas,pulpotomias,2006-11-01,59,59
LLALLAGUA,consultas odontologicas,pulpotomias,2006-11-01,92,92
LLICA,consultas odontologicas,pulpotomias,2006-11-01,60,60
LURIBAY,consultas odontologicas,pulpotomias,2006-11-01,60,60
MACHACAMARCA,consultas odontologicas,pulpotomias,2006-11-01,46,46
MACHARETI,consultas odontologicas,pulpotomias,2006-11-01,9,9
MAGDALENA,consultas odontologicas,pulpotomias,2006-11-01,16,16
MAIRANA,consultas odontologicas,pulpotomias,2006-11-01,17,17
MAPIRI,consultas odontologicas,pulpotomias,2006-11-01,103,103
MECAPACA,consultas odontologicas,pulpotomias,2006-11-01,90,90
MINEROS,consultas odontologicas,pulpotomias,2006-11-01,84,84
MIZQUE,consultas odontologicas,pulpotomias,2006-11-01,81,81
MOCOMOCO,consultas odontologicas,pulpotomias,2006-11-01,71,71
MOJOCOYA,consultas odontologicas,pulpotomias,2006-11-01,17,17
MONTEAGUDO,consultas odontologicas,pulpotomias,2006-11-01,67,67
MONTERO,consultas odontologicas,pulpotomias,2006-11-01,296,296
MORO MORO,consultas odontologicas,pulpotomias,2006-11-01,13,13
MOROCHATA,consultas odontologicas,pulpotomias,2006-11-01,61,61
NACEBE (SANTA ROSA DEL ABUNA),consultas odontologicas,pulpotomias,2006-11-01,5,5
NUEVO MANOA (NUEVA ESPERANZA),consultas odontologicas,pulpotomias,2006-11-01,7,7
OCURI,consultas odontologicas,pulpotomias,2006-11-01,56,56
OKINAWA,consultas odontologicas,pulpotomias,2006-11-01,40,40
OMEREQUE,consultas odontologicas,pulpotomias,2006-11-01,19,19
ORURO,consultas odontologicas,pulpotomias,2006-11-01,1678,1678
PADCAYA,consultas odontologicas,pulpotomias,2006-11-01,31,31
PADILLA,consultas odontologicas,pulpotomias,2006-11-01,45,45
PAILON,consultas odontologicas,pulpotomias,2006-11-01,88,88
PALCA,consultas odontologicas,pulpotomias,2006-11-01,13,13
PALOS BLANCOS,consultas odontologicas,pulpotomias,2006-11-01,142,142
PAMPA AULLAGAS,consultas odontologicas,pulpotomias,2006-11-01,37,37
PAPEL PAMPA,consultas odontologicas,pulpotomias,2006-11-01,9,9
PASORAPA,consultas odontologicas,pulpotomias,2006-11-01,11,11
PATACAMAYA,consultas odontologicas,pulpotomias,2006-11-01,29,29
PAZÑA,consultas odontologicas,pulpotomias,2006-11-01,52,52
POCOATA,consultas odontologicas,pulpotomias,2006-11-01,62,62
POJO (CBBA),consultas odontologicas,pulpotomias,2006-11-01,3,3
POOPO,consultas odontologicas,pulpotomias,2006-11-01,35,35
PORCO,consultas odontologicas,pulpotomias,2006-11-01,8,8
POROMA,consultas odontologicas,pulpotomias,2006-11-01,15,15
PORONGO,consultas odontologicas,pulpotomias,2006-11-01,60,60
PORTACHUELO,consultas odontologicas,pulpotomias,2006-11-01,115,115
PORVENIR,consultas odontologicas,pulpotomias,2006-11-01,14,14
POSTRER VALLE,consultas odontologicas,pulpotomias,2006-11-01,23,23
POTOSI,consultas odontologicas,pulpotomias,2006-11-01,664,664
PRESTO,consultas odontologicas,pulpotomias,2006-11-01,47,47
PUCARA,consultas odontologicas,pulpotomias,2006-11-01,2,2
PUCARANI,consultas odontologicas,pulpotomias,2006-11-01,13,13
PUERTO ACOSTA,consultas odontologicas,pulpotomias,2006-11-01,251,251
PUERTO CARABUCO,consultas odontologicas,pulpotomias,2006-11-01,189,189
PUERTO GONZALO MORENO,consultas odontologicas,pulpotomias,2006-11-01,11,11
PUERTO QUIJARRO,consultas odontologicas,pulpotomias,2006-11-01,62,62
PUERTO RICO,consultas odontologicas,pulpotomias,2006-11-01,34,34
PUERTO SILES,consultas odontologicas,pulpotomias,2006-11-01,9,9
PUERTO SUAREZ,consultas odontologicas,pulpotomias,2006-11-01,103,103
PUERTO VILLARROEL,consultas odontologicas,pulpotomias,2006-11-01,135,135
PUNA,consultas odontologicas,pulpotomias,2006-11-01,79,79
PUNATA,consultas odontologicas,pulpotomias,2006-11-01,79,79
QUILLACOLLO,consultas odontologicas,pulpotomias,2006-11-01,110,110
QUIME,consultas odontologicas,pulpotomias,2006-11-01,164,164
QUIRUSILLAS,consultas odontologicas,pulpotomias,2006-11-01,1,1
REYES,consultas odontologicas,pulpotomias,2006-11-01,73,73
RIBERALTA,consultas odontologicas,pulpotomias,2006-11-01,318,318
ROBORE,consultas odontologicas,pulpotomias,2006-11-01,259,259
RURRENABAQUE,consultas odontologicas,pulpotomias,2006-11-01,75,75
SABAYA,consultas odontologicas,pulpotomias,2006-11-01,23,23
SACABA,consultas odontologicas,pulpotomias,2006-11-01,221,221
SACABAMBA,consultas odontologicas,pulpotomias,2006-11-01,8,8
SACACA,consultas odontologicas,pulpotomias,2006-11-01,17,17
SAIPINA,consultas odontologicas,pulpotomias,2006-11-01,13,13
SALINAS DE GARCI MENDOZA,consultas odontologicas,pulpotomias,2006-11-01,26,26
SAMAIPATA,consultas odontologicas,pulpotomias,2006-11-01,40,40
SAN ANDRES,consultas odontologicas,pulpotomias,2006-11-01,20,20
SAN ANDRES DE MACHACA,consultas odontologicas,pulpotomias,2006-11-01,45,45
SAN ANTONIO DE LOMERIO,consultas odontologicas,pulpotomias,2006-11-01,39,39
SAN BENITO,consultas odontologicas,pulpotomias,2006-11-01,18,18
SAN BORJA,consultas odontologicas,pulpotomias,2006-11-01,157,157
SAN BUENA VENTURA,consultas odontologicas,pulpotomias,2006-11-01,95,95
SAN CARLOS,consultas odontologicas,pulpotomias,2006-11-01,62,62
SAN IGNACIO,consultas odontologicas,pulpotomias,2006-11-01,142,142
SAN IGNACIO DE VELASCO,consultas odontologicas,pulpotomias,2006-11-01,306,306
SAN JAVIER(STC),consultas odontologicas,pulpotomias,2006-11-01,13,13
SAN JOAQUIN,consultas odontologicas,pulpotomias,2006-11-01,11,11
SAN JOSE DE CHIQUITOS,consultas odontologicas,pulpotomias,2006-11-01,74,74
SAN JUAN DE YAPACANI,consultas odontologicas,pulpotomias,2006-11-01,19,19
SAN JULIAN,consultas odontologicas,pulpotomias,2006-11-01,54,54
SAN LORENZO(PND),consultas odontologicas,pulpotomias,2006-11-01,26,26
SAN LORENZO(TJA),consultas odontologicas,pulpotomias,2006-11-01,104,104
SAN LUCAS,consultas odontologicas,pulpotomias,2006-11-01,77,77
SAN MATIAS,consultas odontologicas,pulpotomias,2006-11-01,63,63
SAN PEDRO,consultas odontologicas,pulpotomias,2006-11-01,23,23
SAN PEDRO DE BUENA VISTA,consultas odontologicas,pulpotomias,2006-11-01,58,58
SAN PEDRO DE TIQUINA,consultas odontologicas,pulpotomias,2006-11-01,18,18
SAN RAFAEL,consultas odontologicas,pulpotomias,2006-11-01,51,51
SAN RAMON,consultas odontologicas,pulpotomias,2006-11-01,144,144
SAN RAMON,consultas odontologicas,pulpotomias,2006-11-01,30,30
SANTA ANA,consultas odontologicas,pulpotomias,2006-11-01,318,318
SANTA CRUZ DE LA SIERRA,consultas odontologicas,pulpotomias,2006-11-01,2373,2373
SANTA ROSA,consultas odontologicas,pulpotomias,2006-11-01,47,47
SANTA ROSA DEL SARA,consultas odontologicas,pulpotomias,2006-11-01,151,151
SANTIAGO DE HUARI,consultas odontologicas,pulpotomias,2006-11-01,61,61
SANTIAGO DE MACHACA,consultas odontologicas,pulpotomias,2006-11-01,42,42
SANTUARIO DE QUILLACAS,consultas odontologicas,pulpotomias,2006-11-01,9,9
SAPAHAQUI,consultas odontologicas,pulpotomias,2006-11-01,79,79
SENA,consultas odontologicas,pulpotomias,2006-11-01,45,45
SICA SICA (VILLA AROMA),consultas odontologicas,pulpotomias,2006-11-01,62,62
SICAYA,consultas odontologicas,pulpotomias,2006-11-01,9,9
SIPE SIPE,consultas odontologicas,pulpotomias,2006-11-01,51,51
SOPACHUY,consultas odontologicas,pulpotomias,2006-11-01,58,58
SORACACHI,consultas odontologicas,pulpotomias,2006-11-01,83,83
SORATA,consultas odontologicas,pulpotomias,2006-11-01,32,32
SUCRE,consultas odontologicas,pulpotomias,2006-11-01,961,961
TACACOMA,consultas odontologicas,pulpotomias,2006-11-01,71,71
TAHUA,consultas odontologicas,pulpotomias,2006-11-01,12,12
TAPACARI,consultas odontologicas,pulpotomias,2006-11-01,16,16
TARABUCO,consultas odontologicas,pulpotomias,2006-11-01,52,52
TARACO,consultas odontologicas,pulpotomias,2006-11-01,15,15
TARATA,consultas odontologicas,pulpotomias,2006-11-01,15,15
TARIJA,consultas odontologicas,pulpotomias,2006-11-01,332,332
TARVITA,consultas odontologicas,pulpotomias,2006-11-01,127,127
TEOPONTE,consultas odontologicas,pulpotomias,2006-11-01,25,25
TIAWANACU,consultas odontologicas,pulpotomias,2006-11-01,189,189
TIQUIPAYA,consultas odontologicas,pulpotomias,2006-11-01,75,75
TIRAQUE (CBBA),consultas odontologicas,pulpotomias,2006-11-01,87,87
TOCO,consultas odontologicas,pulpotomias,2006-11-01,10,10
TOLATA,consultas odontologicas,pulpotomias,2006-11-01,19,19
TOLEDO,consultas odontologicas,pulpotomias,2006-11-01,63,63
TOMAVE,consultas odontologicas,pulpotomias,2006-11-01,109,109
TOMINA,consultas odontologicas,pulpotomias,2006-11-01,57,57
TORO TORO,consultas odontologicas,pulpotomias,2006-11-01,24,24
TOTORA(CBBA),consultas odontologicas,pulpotomias,2006-11-01,52,52
TOTORA(ORR),consultas odontologicas,pulpotomias,2006-11-01,11,11
TRIGAL,consultas odontologicas,pulpotomias,2006-11-01,17,17
TRINIDAD,consultas odontologicas,pulpotomias,2006-11-01,536,536
TUPIZA,consultas odontologicas,pulpotomias,2006-11-01,192,192
TURCO,consultas odontologicas,pulpotomias,2006-11-01,57,57
UMALA,consultas odontologicas,pulpotomias,2006-11-01,1,1
UNCIA,consultas odontologicas,pulpotomias,2006-11-01,118,118
URIONDO (A. CONCEPCION),consultas odontologicas,pulpotomias,2006-11-01,40,40
URUBICHA,consultas odontologicas,pulpotomias,2006-11-01,16,16
UYUNI,consultas odontologicas,pulpotomias,2006-11-01,71,71
VACAS,consultas odontologicas,pulpotomias,2006-11-01,19,19
VALLEGRANDE,consultas odontologicas,pulpotomias,2006-11-01,123,123
VIACHA,consultas odontologicas,pulpotomias,2006-11-01,300,300
VILA VILA,consultas odontologicas,pulpotomias,2006-11-01,12,12
VILLA MONTES,consultas odontologicas,pulpotomias,2006-11-01,147,147
VILLA RIVERO,consultas odontologicas,pulpotomias,2006-11-01,27,27
VILLA SERRANO,consultas odontologicas,pulpotomias,2006-11-01,30,30
VILLA TUNARI,consultas odontologicas,pulpotomias,2006-11-01,184,184
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,pulpotomias,2006-11-01,111,111
VILLAZON,consultas odontologicas,pulpotomias,2006-11-01,161,161
VINTO,consultas odontologicas,pulpotomias,2006-11-01,8,8
VITICHI,consultas odontologicas,pulpotomias,2006-11-01,13,13
WARNES,consultas odontologicas,pulpotomias,2006-11-01,95,95
YACUIBA,consultas odontologicas,pulpotomias,2006-11-01,144,144
YAMPARAEZ,consultas odontologicas,pulpotomias,2006-11-01,26,26
YANACACHI,consultas odontologicas,pulpotomias,2006-11-01,44,44
YAPACANI,consultas odontologicas,pulpotomias,2006-11-01,57,57
YOCALLA,consultas odontologicas,pulpotomias,2006-11-01,18,18
YUNCHARA,consultas odontologicas,pulpotomias,2006-11-01,22,22
ZUDAÑEZ,consultas odontologicas,pulpotomias,2006-11-01,22,22
ACACIO,consultas odontologicas,pulpotomias,2006-12-01,38,38
ACHACACHI,consultas odontologicas,pulpotomias,2006-12-01,162,162
ACHOCALLA,consultas odontologicas,pulpotomias,2006-12-01,2,2
AIQUILE,consultas odontologicas,pulpotomias,2006-12-01,31,31
ALCALA,consultas odontologicas,pulpotomias,2006-12-01,59,59
ANCORAIMES,consultas odontologicas,pulpotomias,2006-12-01,21,21
ANDAMARCA,consultas odontologicas,pulpotomias,2006-12-01,18,18
ANTEQUERA,consultas odontologicas,pulpotomias,2006-12-01,11,11
ANZALDO,consultas odontologicas,pulpotomias,2006-12-01,14,14
ARANI,consultas odontologicas,pulpotomias,2006-12-01,31,31
ASCENCION DE GUARAYOS,consultas odontologicas,pulpotomias,2006-12-01,73,73
ATOCHA,consultas odontologicas,pulpotomias,2006-12-01,114,114
AUCAPATA,consultas odontologicas,pulpotomias,2006-12-01,1,1
AYATA,consultas odontologicas,pulpotomias,2006-12-01,32,32
AYO AYO,consultas odontologicas,pulpotomias,2006-12-01,26,26
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,pulpotomias,2006-12-01,94,94
AZURDUY,consultas odontologicas,pulpotomias,2006-12-01,50,50
BATALLAS,consultas odontologicas,pulpotomias,2006-12-01,74,74
BAURES,consultas odontologicas,pulpotomias,2006-12-01,46,46
BELEN DE ANDAMARCA,consultas odontologicas,pulpotomias,2006-12-01,11,11
BERMEJO,consultas odontologicas,pulpotomias,2006-12-01,144,144
BETANZOS,consultas odontologicas,pulpotomias,2006-12-01,8,8
BOYUIBE,consultas odontologicas,pulpotomias,2006-12-01,25,25
BUENA VISTA,consultas odontologicas,pulpotomias,2006-12-01,48,48
CABEZAS,consultas odontologicas,pulpotomias,2006-12-01,20,20
CAIROMA,consultas odontologicas,pulpotomias,2006-12-01,40,40
"CAIZA ""D""",consultas odontologicas,pulpotomias,2006-12-01,10,10
CALACOTO,consultas odontologicas,pulpotomias,2006-12-01,7,7
CALAMARCA,consultas odontologicas,pulpotomias,2006-12-01,26,26
CAMARGO,consultas odontologicas,pulpotomias,2006-12-01,59,59
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,pulpotomias,2006-12-01,18,18
CAMIRI,consultas odontologicas,pulpotomias,2006-12-01,179,179
CAPINOTA,consultas odontologicas,pulpotomias,2006-12-01,21,21
CAQUIAVIRI,consultas odontologicas,pulpotomias,2006-12-01,17,17
CARACOLLO,consultas odontologicas,pulpotomias,2006-12-01,172,172
CARANAVI,consultas odontologicas,pulpotomias,2006-12-01,97,97
CARAPARI,consultas odontologicas,pulpotomias,2006-12-01,48,48
CARIPUYO,consultas odontologicas,pulpotomias,2006-12-01,23,23
CHACARILLA,consultas odontologicas,pulpotomias,2006-12-01,7,7
CHALLAPATA,consultas odontologicas,pulpotomias,2006-12-01,79,79
CHAQUI,consultas odontologicas,pulpotomias,2006-12-01,20,20
CHARAGUA,consultas odontologicas,pulpotomias,2006-12-01,96,96
CHAYANTA,consultas odontologicas,pulpotomias,2006-12-01,105,105
CHIMORE,consultas odontologicas,pulpotomias,2006-12-01,44,44
CHOQUE COTA,consultas odontologicas,pulpotomias,2006-12-01,7,7
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,pulpotomias,2006-12-01,83,83
CHUMA,consultas odontologicas,pulpotomias,2006-12-01,77,77
CLIZA,consultas odontologicas,pulpotomias,2006-12-01,31,31
COBIJA,consultas odontologicas,pulpotomias,2006-12-01,131,131
COCHABAMBA,consultas odontologicas,pulpotomias,2006-12-01,1118,1118
COIPASA,consultas odontologicas,pulpotomias,2006-12-01,9,9
COLCAPIRHUA,consultas odontologicas,pulpotomias,2006-12-01,52,52
"COLCHA ""K""",consultas odontologicas,pulpotomias,2006-12-01,13,13
COLOMI,consultas odontologicas,pulpotomias,2006-12-01,47,47
COLPA BELGICA,consultas odontologicas,pulpotomias,2006-12-01,39,39
COLQUECHACA,consultas odontologicas,pulpotomias,2006-12-01,62,62
COLQUIRI,consultas odontologicas,pulpotomias,2006-12-01,109,109
COMARAPA,consultas odontologicas,pulpotomias,2006-12-01,208,208
COPACABANA,consultas odontologicas,pulpotomias,2006-12-01,80,80
CORIPATA,consultas odontologicas,pulpotomias,2006-12-01,70,70
CORO CORO,consultas odontologicas,pulpotomias,2006-12-01,53,53
COROICO,consultas odontologicas,pulpotomias,2006-12-01,128,128
CORQUE,consultas odontologicas,pulpotomias,2006-12-01,19,19
COTAGAITA,consultas odontologicas,pulpotomias,2006-12-01,105,105
COTOCA,consultas odontologicas,pulpotomias,2006-12-01,39,39
CUATRO CAÑADAS,consultas odontologicas,pulpotomias,2006-12-01,99,99
CUCHUMUELA (V. G. VILLARROEL),consultas odontologicas,pulpotomias,2006-12-01,4,4
CUEVO,consultas odontologicas,pulpotomias,2006-12-01,34,34
CULPINA,consultas odontologicas,pulpotomias,2006-12-01,28,28
CURAHUARA DE CARANGAS,consultas odontologicas,pulpotomias,2006-12-01,102,102
CURVA,consultas odontologicas,pulpotomias,2006-12-01,4,4
DESAGUADERO,consultas odontologicas,pulpotomias,2006-12-01,87,87
EL ALTO,consultas odontologicas,pulpotomias,2006-12-01,4070,4070
EL PUENTE(STC),consultas odontologicas,pulpotomias,2006-12-01,32,32
EL PUENTE(TJA),consultas odontologicas,pulpotomias,2006-12-01,40,40
EL TORNO,consultas odontologicas,pulpotomias,2006-12-01,114,114
EL VILLAR,consultas odontologicas,pulpotomias,2006-12-01,31,31
ENTRE RIOS,consultas odontologicas,pulpotomias,2006-12-01,51,51
ENTRE RIOS,consultas odontologicas,pulpotomias,2006-12-01,122,122
EUCALIPTUS,consultas odontologicas,pulpotomias,2006-12-01,13,13
FERNANDEZ ALONSO,consultas odontologicas,pulpotomias,2006-12-01,47,47
GENERAL SAAVEDRA,consultas odontologicas,pulpotomias,2006-12-01,35,35
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,pulpotomias,2006-12-01,47,47
GUANAY,consultas odontologicas,pulpotomias,2006-12-01,51,51
GUAQUI,consultas odontologicas,pulpotomias,2006-12-01,52,52
GUAYARAMERIN,consultas odontologicas,pulpotomias,2006-12-01,126,126
GUTIERREZ,consultas odontologicas,pulpotomias,2006-12-01,92,92
HUACARETA,consultas odontologicas,pulpotomias,2006-12-01,49,49
HUACHACALLA,consultas odontologicas,pulpotomias,2006-12-01,28,28
HUANUNI,consultas odontologicas,pulpotomias,2006-12-01,83,83
HUARACAJE,consultas odontologicas,pulpotomias,2006-12-01,17,17
HUAYLLAMARCA,consultas odontologicas,pulpotomias,2006-12-01,8,8
ICHOCA,consultas odontologicas,pulpotomias,2006-12-01,10,10
ICLA,consultas odontologicas,pulpotomias,2006-12-01,123,123
INCAHUASI,consultas odontologicas,pulpotomias,2006-12-01,78,78
INQUISIVI,consultas odontologicas,pulpotomias,2006-12-01,171,171
IRUPANA (VILLA DE LANZA),consultas odontologicas,pulpotomias,2006-12-01,112,112
IXIAMAS,consultas odontologicas,pulpotomias,2006-12-01,118,118
JESUS DE MACHACA,consultas odontologicas,pulpotomias,2006-12-01,52,52
LA ASUNTA,consultas odontologicas,pulpotomias,2006-12-01,84,84
LA GUARDIA,consultas odontologicas,pulpotomias,2006-12-01,68,68
LA PAZ,consultas odontologicas,pulpotomias,2006-12-01,2978,2978
LAGUNILLAS,consultas odontologicas,pulpotomias,2006-12-01,12,12
LAJA,consultas odontologicas,pulpotomias,2006-12-01,45,45
LLALLAGUA,consultas odontologicas,pulpotomias,2006-12-01,63,63
LLICA,consultas odontologicas,pulpotomias,2006-12-01,22,22
LORETO,consultas odontologicas,pulpotomias,2006-12-01,7,7
LURIBAY,consultas odontologicas,pulpotomias,2006-12-01,42,42
MACHACAMARCA,consultas odontologicas,pulpotomias,2006-12-01,65,65
MACHARETI,consultas odontologicas,pulpotomias,2006-12-01,12,12
MAGDALENA,consultas odontologicas,pulpotomias,2006-12-01,34,34
MAIRANA,consultas odontologicas,pulpotomias,2006-12-01,11,11
MAPIRI,consultas odontologicas,pulpotomias,2006-12-01,54,54
MECAPACA,consultas odontologicas,pulpotomias,2006-12-01,53,53
MINEROS,consultas odontologicas,pulpotomias,2006-12-01,59,59
MIZQUE,consultas odontologicas,pulpotomias,2006-12-01,27,27
MOCOMOCO,consultas odontologicas,pulpotomias,2006-12-01,60,60
MOJOCOYA,consultas odontologicas,pulpotomias,2006-12-01,23,23
MONTEAGUDO,consultas odontologicas,pulpotomias,2006-12-01,88,88
MONTERO,consultas odontologicas,pulpotomias,2006-12-01,103,103
MORO MORO,consultas odontologicas,pulpotomias,2006-12-01,10,10
MOROCHATA,consultas odontologicas,pulpotomias,2006-12-01,23,23
NACEBE (SANTA ROSA DEL ABUNA),consultas odontologicas,pulpotomias,2006-12-01,6,6
