municipality,group,variable,month,Acciones preventivas,TOTAL
SANTIAGO DE HUARI,consultas odontologicas,acciones preventivas,2006-11-01,230,230
SANTIAGO DE MACHACA,consultas odontologicas,acciones preventivas,2006-11-01,1,1
SANTUARIO DE QUILLACAS,consultas odontologicas,acciones preventivas,2006-11-01,2,2
SAPAHAQUI,consultas odontologicas,acciones preventivas,2006-11-01,1043,1043
SENA,consultas odontologicas,acciones preventivas,2006-11-01,89,89
SICA SICA (VILLA AROMA),consultas odontologicas,acciones preventivas,2006-11-01,137,137
SICAYA,consultas odontologicas,acciones preventivas,2006-11-01,3,3
SIPE SIPE,consultas odontologicas,acciones preventivas,2006-11-01,143,143
SOPACHUY,consultas odontologicas,acciones preventivas,2006-11-01,190,190
SORACACHI,consultas odontologicas,acciones preventivas,2006-11-01,29,29
SORATA,consultas odontologicas,acciones preventivas,2006-11-01,12,12
SUCRE,consultas odontologicas,acciones preventivas,2006-11-01,3508,3508
TACACOMA,consultas odontologicas,acciones preventivas,2006-11-01,16,16
TAHUA,consultas odontologicas,acciones preventivas,2006-11-01,14,14
TAPACARI,consultas odontologicas,acciones preventivas,2006-11-01,72,72
TARABUCO,consultas odontologicas,acciones preventivas,2006-11-01,802,802
TARACO,consultas odontologicas,acciones preventivas,2006-11-01,7,7
TARATA,consultas odontologicas,acciones preventivas,2006-11-01,14,14
TARIJA,consultas odontologicas,acciones preventivas,2006-11-01,530,530
TARVITA,consultas odontologicas,acciones preventivas,2006-11-01,193,193
TEOPONTE,consultas odontologicas,acciones preventivas,2006-11-01,37,37
TIAWANACU,consultas odontologicas,acciones preventivas,2006-11-01,77,77
TINGUIPAYA,consultas odontologicas,acciones preventivas,2006-11-01,500,500
TIPUANI,consultas odontologicas,acciones preventivas,2006-11-01,9,9
TIQUIPAYA,consultas odontologicas,acciones preventivas,2006-11-01,391,391
TIRAQUE (CBBA),consultas odontologicas,acciones preventivas,2006-11-01,420,420
TOCO,consultas odontologicas,acciones preventivas,2006-11-01,4,4
TOLATA,consultas odontologicas,acciones preventivas,2006-11-01,100,100
TOLEDO,consultas odontologicas,acciones preventivas,2006-11-01,128,128
TOMAVE,consultas odontologicas,acciones preventivas,2006-11-01,19,19
TOMINA,consultas odontologicas,acciones preventivas,2006-11-01,536,536
TOTORA(CBBA),consultas odontologicas,acciones preventivas,2006-11-01,743,743
TOTORA(ORR),consultas odontologicas,acciones preventivas,2006-11-01,2,2
TRIGAL,consultas odontologicas,acciones preventivas,2006-11-01,13,13
TRINIDAD,consultas odontologicas,acciones preventivas,2006-11-01,1658,1658
TUPIZA,consultas odontologicas,acciones preventivas,2006-11-01,116,116
TURCO,consultas odontologicas,acciones preventivas,2006-11-01,391,391
UNCIA,consultas odontologicas,acciones preventivas,2006-11-01,121,121
URIONDO (A. CONCEPCION),consultas odontologicas,acciones preventivas,2006-11-01,1786,1786
URUBICHA,consultas odontologicas,acciones preventivas,2006-11-01,2,2
UYUNI,consultas odontologicas,acciones preventivas,2006-11-01,35,35
VACAS,consultas odontologicas,acciones preventivas,2006-11-01,2,2
VALLEGRANDE,consultas odontologicas,acciones preventivas,2006-11-01,431,431
VIACHA,consultas odontologicas,acciones preventivas,2006-11-01,2119,2119
VILA VILA,consultas odontologicas,acciones preventivas,2006-11-01,306,306
VILLA MONTES,consultas odontologicas,acciones preventivas,2006-11-01,20,20
VILLA RIVERO,consultas odontologicas,acciones preventivas,2006-11-01,480,480
VILLA SERRANO,consultas odontologicas,acciones preventivas,2006-11-01,313,313
VILLA TUNARI,consultas odontologicas,acciones preventivas,2006-11-01,231,231
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,acciones preventivas,2006-11-01,1384,1384
VILLAZON,consultas odontologicas,acciones preventivas,2006-11-01,76,76
VINTO,consultas odontologicas,acciones preventivas,2006-11-01,20,20
VITICHI,consultas odontologicas,acciones preventivas,2006-11-01,16,16
WARNES,consultas odontologicas,acciones preventivas,2006-11-01,1636,1636
YACUIBA,consultas odontologicas,acciones preventivas,2006-11-01,317,317
YAMPARAEZ,consultas odontologicas,acciones preventivas,2006-11-01,303,303
YANACACHI,consultas odontologicas,acciones preventivas,2006-11-01,17,17
YOTALA,consultas odontologicas,acciones preventivas,2006-11-01,199,199
YUNCHARA,consultas odontologicas,acciones preventivas,2006-11-01,208,208
ZUDAÑEZ,consultas odontologicas,acciones preventivas,2006-11-01,258,258
ACACIO,consultas odontologicas,acciones preventivas,2006-12-01,34,34
ACHACACHI,consultas odontologicas,acciones preventivas,2006-12-01,181,181
AIQUILE,consultas odontologicas,acciones preventivas,2006-12-01,165,165
ALCALA,consultas odontologicas,acciones preventivas,2006-12-01,270,270
ANCORAIMES,consultas odontologicas,acciones preventivas,2006-12-01,28,28
ANDAMARCA,consultas odontologicas,acciones preventivas,2006-12-01,9,9
ANZALDO,consultas odontologicas,acciones preventivas,2006-12-01,18,18
ARANI,consultas odontologicas,acciones preventivas,2006-12-01,120,120
ASCENCION DE GUARAYOS,consultas odontologicas,acciones preventivas,2006-12-01,5,5
ATOCHA,consultas odontologicas,acciones preventivas,2006-12-01,65,65
AYATA,consultas odontologicas,acciones preventivas,2006-12-01,3,3
AYO AYO,consultas odontologicas,acciones preventivas,2006-12-01,50,50
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,acciones preventivas,2006-12-01,194,194
AZURDUY,consultas odontologicas,acciones preventivas,2006-12-01,364,364
BELEN DE ANDAMARCA,consultas odontologicas,acciones preventivas,2006-12-01,3,3
BELLA FLOR,consultas odontologicas,acciones preventivas,2006-12-01,9,9
BERMEJO,consultas odontologicas,acciones preventivas,2006-12-01,220,220
BETANZOS,consultas odontologicas,acciones preventivas,2006-12-01,20,20
BOYUIBE,consultas odontologicas,acciones preventivas,2006-12-01,125,125
BUENA VISTA,consultas odontologicas,acciones preventivas,2006-12-01,6,6
CABEZAS,consultas odontologicas,acciones preventivas,2006-12-01,276,276
CAIROMA,consultas odontologicas,acciones preventivas,2006-12-01,7,7
"CAIZA ""D""",consultas odontologicas,acciones preventivas,2006-12-01,2,2
CALACOTO,consultas odontologicas,acciones preventivas,2006-12-01,8,8
CAMARGO,consultas odontologicas,acciones preventivas,2006-12-01,44,44
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,acciones preventivas,2006-12-01,1,1
CAMIRI,consultas odontologicas,acciones preventivas,2006-12-01,110,110
CAPINOTA,consultas odontologicas,acciones preventivas,2006-12-01,15,15
CAQUIAVIRI,consultas odontologicas,acciones preventivas,2006-12-01,1,1
CARACOLLO,consultas odontologicas,acciones preventivas,2006-12-01,2660,2660
CARANAVI,consultas odontologicas,acciones preventivas,2006-12-01,112,112
CARAPARI,consultas odontologicas,acciones preventivas,2006-12-01,28,28
CARIPUYO,consultas odontologicas,acciones preventivas,2006-12-01,129,129
CHALLAPATA,consultas odontologicas,acciones preventivas,2006-12-01,27,27
CHARAGUA,consultas odontologicas,acciones preventivas,2006-12-01,29,29
CHAYANTA,consultas odontologicas,acciones preventivas,2006-12-01,137,137
CHIMORE,consultas odontologicas,acciones preventivas,2006-12-01,49,49
CHOQUE COTA,consultas odontologicas,acciones preventivas,2006-12-01,130,130
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,acciones preventivas,2006-12-01,15,15
CHUMA,consultas odontologicas,acciones preventivas,2006-12-01,29,29
CLIZA,consultas odontologicas,acciones preventivas,2006-12-01,1,1
COBIJA,consultas odontologicas,acciones preventivas,2006-12-01,158,158
COCHABAMBA,consultas odontologicas,acciones preventivas,2006-12-01,4274,4274
COLCAPIRHUA,consultas odontologicas,acciones preventivas,2006-12-01,7,7
"COLCHA ""K""",consultas odontologicas,acciones preventivas,2006-12-01,66,66
COLOMI,consultas odontologicas,acciones preventivas,2006-12-01,42,42
COLPA BELGICA,consultas odontologicas,acciones preventivas,2006-12-01,224,224
COLQUECHACA,consultas odontologicas,acciones preventivas,2006-12-01,50,50
COLQUIRI,consultas odontologicas,acciones preventivas,2006-12-01,110,110
COMARAPA,consultas odontologicas,acciones preventivas,2006-12-01,36,36
COPACABANA,consultas odontologicas,acciones preventivas,2006-12-01,1027,1027
CORIPATA,consultas odontologicas,acciones preventivas,2006-12-01,22,22
COROICO,consultas odontologicas,acciones preventivas,2006-12-01,35,35
CORQUE,consultas odontologicas,acciones preventivas,2006-12-01,18,18
COTAGAITA,consultas odontologicas,acciones preventivas,2006-12-01,103,103
COTOCA,consultas odontologicas,acciones preventivas,2006-12-01,142,142
CUCHUMUELA (V. G. VILLARROEL),consultas odontologicas,acciones preventivas,2006-12-01,2,2
CUEVO,consultas odontologicas,acciones preventivas,2006-12-01,108,108
CULPINA,consultas odontologicas,acciones preventivas,2006-12-01,10,10
CURAHUARA DE CARANGAS,consultas odontologicas,acciones preventivas,2006-12-01,108,108
CURVA,consultas odontologicas,acciones preventivas,2006-12-01,11,11
DESAGUADERO,consultas odontologicas,acciones preventivas,2006-12-01,29,29
EL ALTO,consultas odontologicas,acciones preventivas,2006-12-01,3313,3313
EL PUENTE(STC),consultas odontologicas,acciones preventivas,2006-12-01,3,3
EL PUENTE(TJA),consultas odontologicas,acciones preventivas,2006-12-01,7,7
EL TORNO,consultas odontologicas,acciones preventivas,2006-12-01,170,170
EL VILLAR,consultas odontologicas,acciones preventivas,2006-12-01,248,248
ENTRE RIOS,consultas odontologicas,acciones preventivas,2006-12-01,101,101
ENTRE RIOS,consultas odontologicas,acciones preventivas,2006-12-01,140,140
EUCALIPTUS,consultas odontologicas,acciones preventivas,2006-12-01,6,6
FERNANDEZ ALONSO,consultas odontologicas,acciones preventivas,2006-12-01,1,1
GENERAL SAAVEDRA,consultas odontologicas,acciones preventivas,2006-12-01,10,10
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,acciones preventivas,2006-12-01,400,400
GUANAY,consultas odontologicas,acciones preventivas,2006-12-01,6,6
GUAQUI,consultas odontologicas,acciones preventivas,2006-12-01,17,17
GUAYARAMERIN,consultas odontologicas,acciones preventivas,2006-12-01,302,302
GUTIERREZ,consultas odontologicas,acciones preventivas,2006-12-01,11,11
HUACARETA,consultas odontologicas,acciones preventivas,2006-12-01,251,251
HUANUNI,consultas odontologicas,acciones preventivas,2006-12-01,189,189
HUARACAJE,consultas odontologicas,acciones preventivas,2006-12-01,38,38
HUAYLLAMARCA,consultas odontologicas,acciones preventivas,2006-12-01,8,8
ICHOCA,consultas odontologicas,acciones preventivas,2006-12-01,20,20
ICLA,consultas odontologicas,acciones preventivas,2006-12-01,1151,1151
INCAHUASI,consultas odontologicas,acciones preventivas,2006-12-01,314,314
INQUISIVI,consultas odontologicas,acciones preventivas,2006-12-01,205,205
IRUPANA (VILLA DE LANZA),consultas odontologicas,acciones preventivas,2006-12-01,11,11
IXIAMAS,consultas odontologicas,acciones preventivas,2006-12-01,39,39
JESUS DE MACHACA,consultas odontologicas,acciones preventivas,2006-12-01,37,37
LA ASUNTA,consultas odontologicas,acciones preventivas,2006-12-01,10,10
LA GUARDIA,consultas odontologicas,acciones preventivas,2006-12-01,28,28
LA PAZ,consultas odontologicas,acciones preventivas,2006-12-01,1925,1925
LAJA,consultas odontologicas,acciones preventivas,2006-12-01,2,2
LLALLAGUA,consultas odontologicas,acciones preventivas,2006-12-01,182,182
LORETO,consultas odontologicas,acciones preventivas,2006-12-01,28,28
LURIBAY,consultas odontologicas,acciones preventivas,2006-12-01,39,39
MACHACAMARCA,consultas odontologicas,acciones preventivas,2006-12-01,29,29
MACHARETI,consultas odontologicas,acciones preventivas,2006-12-01,133,133
MAGDALENA,consultas odontologicas,acciones preventivas,2006-12-01,89,89
MAIRANA,consultas odontologicas,acciones preventivas,2006-12-01,58,58
MAPIRI,consultas odontologicas,acciones preventivas,2006-12-01,113,113
MECAPACA,consultas odontologicas,acciones preventivas,2006-12-01,4,4
MIZQUE,consultas odontologicas,acciones preventivas,2006-12-01,44,44
MOCOMOCO,consultas odontologicas,acciones preventivas,2006-12-01,38,38
MOJOCOYA,consultas odontologicas,acciones preventivas,2006-12-01,54,54
MONTEAGUDO,consultas odontologicas,acciones preventivas,2006-12-01,280,280
MONTERO,consultas odontologicas,acciones preventivas,2006-12-01,99,99
MORO MORO,consultas odontologicas,acciones preventivas,2006-12-01,8,8
MOROCHATA,consultas odontologicas,acciones preventivas,2006-12-01,114,114
NACEBE (SANTA ROSA DEL ABUNA),consultas odontologicas,acciones preventivas,2006-12-01,6,6
OCURI,consultas odontologicas,acciones preventivas,2006-12-01,10,10
OKINAWA,consultas odontologicas,acciones preventivas,2006-12-01,8,8
OMEREQUE,consultas odontologicas,acciones preventivas,2006-12-01,3,3
ORURO,consultas odontologicas,acciones preventivas,2006-12-01,2217,2217
PADCAYA,consultas odontologicas,acciones preventivas,2006-12-01,279,279
PADILLA,consultas odontologicas,acciones preventivas,2006-12-01,218,218
PALCA,consultas odontologicas,acciones preventivas,2006-12-01,9,9
PALOS BLANCOS,consultas odontologicas,acciones preventivas,2006-12-01,5,5
PAMPA AULLAGAS,consultas odontologicas,acciones preventivas,2006-12-01,23,23
PAMPA GRANDE,consultas odontologicas,acciones preventivas,2006-12-01,8,8
PAPEL PAMPA,consultas odontologicas,acciones preventivas,2006-12-01,5,5
PASORAPA,consultas odontologicas,acciones preventivas,2006-12-01,38,38
PATACAMAYA,consultas odontologicas,acciones preventivas,2006-12-01,6,6
PAZÑA,consultas odontologicas,acciones preventivas,2006-12-01,13,13
PELECHUCO,consultas odontologicas,acciones preventivas,2006-12-01,10,10
POCOATA,consultas odontologicas,acciones preventivas,2006-12-01,17,17
POJO (CBBA),consultas odontologicas,acciones preventivas,2006-12-01,7,7
POOPO,consultas odontologicas,acciones preventivas,2006-12-01,43,43
PORCO,consultas odontologicas,acciones preventivas,2006-12-01,13,13
PORONGO,consultas odontologicas,acciones preventivas,2006-12-01,231,231
PORTACHUELO,consultas odontologicas,acciones preventivas,2006-12-01,77,77
PORVENIR,consultas odontologicas,acciones preventivas,2006-12-01,4,4
POSTRER VALLE,consultas odontologicas,acciones preventivas,2006-12-01,2,2
POTOSI,consultas odontologicas,acciones preventivas,2006-12-01,491,491
PRESTO,consultas odontologicas,acciones preventivas,2006-12-01,224,224
PUCARA,consultas odontologicas,acciones preventivas,2006-12-01,24,24
PUCARANI,consultas odontologicas,acciones preventivas,2006-12-01,8,8
PUERTO ACOSTA,consultas odontologicas,acciones preventivas,2006-12-01,52,52
PUERTO GONZALO MORENO,consultas odontologicas,acciones preventivas,2006-12-01,20,20
PUERTO QUIJARRO,consultas odontologicas,acciones preventivas,2006-12-01,28,28
PUERTO RICO,consultas odontologicas,acciones preventivas,2006-12-01,5,5
PUERTO SUAREZ,consultas odontologicas,acciones preventivas,2006-12-01,36,36
PUERTO VILLARROEL,consultas odontologicas,acciones preventivas,2006-12-01,294,294
PUNA,consultas odontologicas,acciones preventivas,2006-12-01,443,443
PUNATA,consultas odontologicas,acciones preventivas,2006-12-01,644,644
QUILLACOLLO,consultas odontologicas,acciones preventivas,2006-12-01,237,237
QUIME,consultas odontologicas,acciones preventivas,2006-12-01,266,266
QUIRUSILLAS,consultas odontologicas,acciones preventivas,2006-12-01,24,24
REYES,consultas odontologicas,acciones preventivas,2006-12-01,1,1
RIBERALTA,consultas odontologicas,acciones preventivas,2006-12-01,335,335
SABAYA,consultas odontologicas,acciones preventivas,2006-12-01,15,15
SACABA,consultas odontologicas,acciones preventivas,2006-12-01,714,714
SACABAMBA,consultas odontologicas,acciones preventivas,2006-12-01,16,16
SACACA,consultas odontologicas,acciones preventivas,2006-12-01,11,11
SAIPINA,consultas odontologicas,acciones preventivas,2006-12-01,21,21
SALINAS DE GARCI MENDOZA,consultas odontologicas,acciones preventivas,2006-12-01,35,35
SAMAIPATA,consultas odontologicas,acciones preventivas,2006-12-01,53,53
SAN AGUSTIN,consultas odontologicas,acciones preventivas,2006-12-01,111,111
SAN ANDRES,consultas odontologicas,acciones preventivas,2006-12-01,3,3
SAN ANDRES DE MACHACA,consultas odontologicas,acciones preventivas,2006-12-01,23,23
SAN BENITO,consultas odontologicas,acciones preventivas,2006-12-01,10,10
SAN BORJA,consultas odontologicas,acciones preventivas,2006-12-01,35,35
SAN BUENA VENTURA,consultas odontologicas,acciones preventivas,2006-12-01,11,11
SAN CARLOS,consultas odontologicas,acciones preventivas,2006-12-01,2,2
SAN IGNACIO,consultas odontologicas,acciones preventivas,2006-12-01,284,284
SAN IGNACIO DE VELASCO,consultas odontologicas,acciones preventivas,2006-12-01,378,378
SAN JOAQUIN,consultas odontologicas,acciones preventivas,2006-12-01,80,80
SAN JUAN DE YAPACANI,consultas odontologicas,acciones preventivas,2006-12-01,6,6
SAN LORENZO(TJA),consultas odontologicas,acciones preventivas,2006-12-01,378,378
SAN LUCAS,consultas odontologicas,acciones preventivas,2006-12-01,145,145
SAN MATIAS,consultas odontologicas,acciones preventivas,2006-12-01,24,24
SAN PEDRO,consultas odontologicas,acciones preventivas,2006-12-01,7,7
SAN PEDRO DE BUENA VISTA,consultas odontologicas,acciones preventivas,2006-12-01,1,1
SAN PEDRO DE TIQUINA,consultas odontologicas,acciones preventivas,2006-12-01,1,1
SAN RAFAEL,consultas odontologicas,acciones preventivas,2006-12-01,75,75
