,group,variable,month,ANTIROTAVIRUS 1RA. DOSIS,ANTIROTAVIRUS 1RA. DOSIS,ANTIROTAVIRUS 1RA. DOSIS,ANTIROTAVIRUS 1RA. DOSIS,TOTALES,TOTALES,TOTALES
BELLA FLOR,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,0.0,9.0,0.0,0.0,0.0,9.0,9.0
BERMEJO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,56.0,2.0,0.0,0.0,56.0,2.0,58.0
BETANZOS,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,27.0,20.0,0.0,0.0,27.0,20.0,47.0
BOLIVAR,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,7.0,2.0,0.0,0.0,7.0,2.0,9.0
BOYUIBE,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,3.0,7.0,0.0,0.0,3.0,7.0,10.0
BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,9.0,0.0,0.0,0.0,9.0,0.0,9.0
CABEZAS,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,14.0,0.0,0.0,0.0,14.0,0.0,14.0
"CAIZA ""D""",vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,3.0,9.0,0.0,0.0,3.0,9.0,12.0
CAJUATA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,13.0,2.0,0.0,0.0,13.0,2.0,15.0
CALACOTO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,2.0,8.0,0.0,0.0,2.0,8.0,10.0
CAMARGO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,20.0,1.0,0.0,0.0,20.0,1.0,21.0
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,5.0,0.0,0.0,0.0,5.0,0.0,5.0
CAMIRI,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,55.0,15.0,0.0,0.0,55.0,15.0,70.0
CAPINOTA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,22.0,4.0,0.0,0.0,22.0,4.0,26.0
CAQUIAVIRI,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,1.0,9.0,0.0,0.0,1.0,9.0,10.0
CARACOLLO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,16.0,25.0,0.0,0.0,16.0,25.0,41.0
CARANAVI,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,13.0,4.0,0.0,0.0,13.0,4.0,17.0
CARAPARI,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,19.0,12.0,0.0,0.0,19.0,12.0,31.0
CARIPUYO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,6.0,3.0,0.0,0.0,6.0,3.0,9.0
CHACARILLA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
CHALLAPATA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,25.0,37.0,0.0,0.0,25.0,37.0,62.0
CHAQUI,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,4.0,4.0,0.0,0.0,4.0,4.0,8.0
CHARAGUA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,8.0,12.0,0.0,0.0,8.0,12.0,20.0
CHARAÑA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,1.0,1.0,0.0,0.0,1.0,1.0,2.0
CHAYANTA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,3.0,1.0,0.0,0.0,3.0,1.0,4.0
CHIMORE,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,24.0,11.0,0.0,0.0,24.0,11.0,35.0
CHIPAYA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,2.0,0.0,0.0,0.0,2.0,0.0,2.0
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,15.0,7.0,0.0,0.0,15.0,7.0,22.0
CHUMA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,4.0,1.0,0.0,0.0,4.0,1.0,5.0
CLIZA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,14.0,20.0,0.0,0.0,14.0,20.0,34.0
COBIJA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,76.0,5.0,0.0,0.0,76.0,5.0,81.0
COCHABAMBA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,1240.0,4.0,0.0,0.0,1240.0,4.0,1244.0
COIPASA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
COLCAPIRHUA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,74.0,0.0,0.0,0.0,74.0,0.0,74.0
"COLCHA ""K""",vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,8.0,2.0,0.0,0.0,8.0,2.0,10.0
COLOMI,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,37.0,2.0,0.0,0.0,37.0,2.0,39.0
COLPA BELGICA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,6.0,0.0,0.0,0.0,6.0,0.0,6.0
COLQUECHACA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,9.0,21.0,0.0,0.0,9.0,21.0,30.0
COLQUIRI,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
COMANCHE,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,4.0,0.0,0.0,0.0,4.0,0.0,4.0
COMARAPA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,36.0,8.0,0.0,0.0,36.0,8.0,44.0
COMBAYA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,0.0,3.0,0.0,0.0,0.0,3.0,3.0
COPACABANA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,0.0,5.0,0.0,0.0,0.0,5.0,5.0
CORIPATA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,8.0,1.0,0.0,0.0,8.0,1.0,9.0
CORO CORO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,4.0,11.0,0.0,0.0,4.0,11.0,15.0
COROICO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,9.0,8.0,0.0,0.0,9.0,8.0,17.0
CORQUE,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,4.0,4.0,0.0,0.0,4.0,4.0,8.0
COTAGAITA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,14.0,26.0,0.0,0.0,14.0,26.0,40.0
COTOCA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,67.0,13.0,0.0,0.0,67.0,13.0,80.0
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,28.0,7.0,0.0,0.0,28.0,7.0,35.0
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,1.0,1.0,0.0,0.0,1.0,1.0,2.0
CUEVO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,3.0,2.0,0.0,0.0,3.0,2.0,5.0
CULPINA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,18.0,13.0,0.0,0.0,18.0,13.0,31.0
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,6.0,7.0,0.0,0.0,6.0,7.0,13.0
CURVA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,0.0,3.0,0.0,0.0,0.0,3.0,3.0
DESAGUADERO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,2.0,1.0,0.0,0.0,2.0,1.0,3.0
EL ALTO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,1358.0,3.0,0.0,0.0,1358.0,3.0,1361.0
EL CHORO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,2.0,3.0,0.0,0.0,2.0,3.0,5.0
EL PUENTE(STC),vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,10.0,10.0,0.0,0.0,10.0,10.0,20.0
EL PUENTE(TJA),vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,8.0,5.0,0.0,0.0,8.0,5.0,13.0
EL TORNO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,88.0,26.0,0.0,0.0,88.0,26.0,114.0
EL VILLAR,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
ENTRE RIOS,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,28.0,4.0,0.0,0.0,28.0,4.0,32.0
ENTRE RIOS,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,19.0,5.0,0.0,0.0,19.0,5.0,24.0
ESMERALDA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,0.0,5.0,0.0,0.0,0.0,5.0,5.0
EUCALIPTUS,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,7.0,1.0,0.0,0.0,7.0,1.0,8.0
EXALTACION,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,2.0,2.0,0.0,0.0,2.0,2.0,4.0
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,14.0,6.0,0.0,0.0,14.0,6.0,20.0
FILADELFIA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,2.0,4.0,0.0,0.0,2.0,4.0,6.0
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,29.0,0.0,0.0,0.0,29.0,0.0,29.0
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,4.0,13.0,0.0,0.0,4.0,13.0,17.0
GUANAY,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,4.0,1.0,0.0,0.0,4.0,1.0,5.0
GUAQUI,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,3.0,3.0,0.0,0.0,3.0,3.0,6.0
GUAYARAMERIN,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,55.0,41.0,0.0,0.0,55.0,41.0,96.0
GUTIERREZ,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,27.0,9.0,0.0,0.0,27.0,9.0,36.0
HUACARETA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,10.0,7.0,0.0,0.0,10.0,7.0,17.0
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,2.0,3.0,0.0,0.0,2.0,3.0,5.0
HUACHACALLA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
HUANUNI,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,31.0,6.0,0.0,0.0,31.0,6.0,37.0
HUARACAJE,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,3.0,2.0,0.0,0.0,3.0,2.0,5.0
HUAYLLAMARCA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,1.0,2.0,0.0,0.0,1.0,2.0,3.0
ICHOCA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,0.0,10.0,0.0,0.0,0.0,10.0,10.0
ICLA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,2.0,5.0,0.0,0.0,2.0,5.0,7.0
INCAHUASI,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,25.0,32.0,0.0,0.0,25.0,32.0,57.0
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,1.0,3.0,0.0,0.0,1.0,3.0,4.0
INQUISIVI,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,6.0,11.0,0.0,0.0,6.0,11.0,17.0
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,5.0,6.0,0.0,0.0,5.0,6.0,11.0
IXIAMAS,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,10.0,0.0,0.0,0.0,10.0,0.0,10.0
JESUS DE MACHACA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,5.0,5.0,0.0,0.0,5.0,5.0,10.0
LA ASUNTA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,23.0,0.0,0.0,0.0,23.0,0.0,23.0
LA GUARDIA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,104.0,1.0,0.0,0.0,104.0,1.0,105.0
LA PAZ,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,867.0,0.0,0.0,0.0,867.0,0.0,867.0
LAGUNILLAS,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,4.0,5.0,0.0,0.0,4.0,5.0,9.0
LAJA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,5.0,8.0,0.0,0.0,5.0,8.0,13.0
LAS CARRERAS,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,1.0,1.0,0.0,0.0,1.0,1.0,2.0
LICOMA PAMPA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,3.0,0.0,0.0,0.0,3.0,0.0,3.0
LLALLAGUA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,21.0,9.0,0.0,0.0,21.0,9.0,30.0
LLICA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
LURIBAY,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,4.0,7.0,0.0,0.0,4.0,7.0,11.0
MACHACAMARCA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,8.0,0.0,0.0,0.0,8.0,0.0,8.0
MACHARETI,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,6.0,4.0,0.0,0.0,6.0,4.0,10.0
MAGDALENA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,6.0,4.0,0.0,0.0,6.0,4.0,10.0
MAIRANA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,4.0,0.0,0.0,0.0,4.0,0.0,4.0
MALLA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,0.0,3.0,0.0,0.0,0.0,3.0,3.0
MAPIRI,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,1.0,2.0,0.0,0.0,1.0,2.0,3.0
MECAPACA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,8.0,9.0,0.0,0.0,8.0,9.0,17.0
MINEROS,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,23.0,1.0,0.0,0.0,23.0,1.0,24.0
MIZQUE,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,23.0,5.0,0.0,0.0,23.0,5.0,28.0
MOCOMOCO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
MOJINETE,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
MOJOCOYA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,4.0,4.0,0.0,0.0,4.0,4.0,8.0
MONTEAGUDO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,37.0,7.0,0.0,0.0,37.0,7.0,44.0
MONTERO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,101.0,4.0,0.0,0.0,101.0,4.0,105.0
MORO MORO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,2.0,1.0,0.0,0.0,2.0,1.0,3.0
MOROCHATA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,17.0,34.0,0.0,0.0,17.0,34.0,51.0
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,1.0,2.0,0.0,0.0,1.0,2.0,3.0
OCURI,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,7.0,36.0,0.0,0.0,7.0,36.0,43.0
OKINAWA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,15.0,8.0,0.0,0.0,15.0,8.0,23.0
OMEREQUE,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,2.0,5.0,0.0,0.0,2.0,5.0,7.0
ORURO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,453.0,161.0,0.0,0.0,453.0,161.0,614.0
PADCAYA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,21.0,7.0,0.0,0.0,21.0,7.0,28.0
PADILLA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,13.0,1.0,0.0,0.0,13.0,1.0,14.0
PAILON,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,31.0,23.0,0.0,0.0,31.0,23.0,54.0
PALCA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
PALOS BLANCOS,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,10.0,0.0,0.0,0.0,10.0,0.0,10.0
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,4.0,1.0,0.0,0.0,4.0,1.0,5.0
PAMPA GRANDE,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,10.0,2.0,0.0,0.0,10.0,2.0,12.0
PAPEL PAMPA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,0.0,4.0,0.0,0.0,0.0,4.0,4.0
PASORAPA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,2.0,0.0,0.0,0.0,2.0,0.0,2.0
PATACAMAYA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,2.0,22.0,0.0,0.0,2.0,22.0,24.0
PAZÑA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,8.0,0.0,0.0,0.0,8.0,0.0,8.0
PELECHUCO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,0.0,4.0,0.0,0.0,0.0,4.0,4.0
POCOATA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,2.0,39.0,0.0,0.0,2.0,39.0,41.0
POCONA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,12.0,3.0,0.0,0.0,12.0,3.0,15.0
POJO (CBBA),vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,22.0,5.0,0.0,0.0,22.0,5.0,27.0
POOPO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,6.0,0.0,0.0,0.0,6.0,0.0,6.0
PORCO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,8.0,0.0,0.0,0.0,8.0,0.0,8.0
POROMA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,7.0,10.0,0.0,0.0,7.0,10.0,17.0
PORONGO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,8.0,5.0,0.0,0.0,8.0,5.0,13.0
PORTACHUELO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,29.0,6.0,0.0,0.0,29.0,6.0,35.0
POSTRER VALLE,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
POTOSI,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,382.0,0.0,0.0,0.0,382.0,0.0,382.0
PRESTO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,0.0,10.0,0.0,0.0,0.0,10.0,10.0
PUCARANI,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,4.0,3.0,0.0,0.0,4.0,3.0,7.0
PUERTO CARABUCO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,5.0,13.0,0.0,0.0,5.0,13.0,18.0
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,2.0,6.0,0.0,0.0,2.0,6.0,8.0
PUERTO PEREZ,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,1.0,9.0,0.0,0.0,1.0,9.0,10.0
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,18.0,1.0,0.0,0.0,18.0,1.0,19.0
PUERTO RICO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,4.0,4.0,0.0,0.0,4.0,4.0,8.0
PUERTO SILES,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
PUERTO SUAREZ,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,22.0,1.0,0.0,0.0,22.0,1.0,23.0
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,68.0,10.0,0.0,0.0,68.0,10.0,78.0
PUNA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,16.0,12.0,0.0,0.0,16.0,12.0,28.0
PUNATA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,48.0,0.0,0.0,0.0,48.0,0.0,48.0
QUIABAYA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
QUILLACOLLO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,177.0,2.0,0.0,0.0,177.0,2.0,179.0
QUIME,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,4.0,3.0,0.0,0.0,4.0,3.0,7.0
QUIRUSILLAS,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,1.0,1.0,0.0,0.0,1.0,1.0,2.0
RAVELO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,8.0,25.0,0.0,0.0,8.0,25.0,33.0
REYES,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,5.0,0.0,0.0,0.0,5.0,0.0,5.0
RIBERALTA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,166.0,13.0,0.0,0.0,166.0,13.0,179.0
ROBORE,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,24.0,2.0,0.0,0.0,24.0,2.0,26.0
RURRENABAQUE,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,12.0,1.0,0.0,0.0,12.0,1.0,13.0
SABAYA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,1.0,1.0,0.0,0.0,1.0,1.0,2.0
SACABA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,168.0,4.0,0.0,0.0,168.0,4.0,172.0
SACABAMBA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,3.0,0.0,0.0,0.0,3.0,0.0,3.0
SACACA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,6.0,22.0,0.0,0.0,6.0,22.0,28.0
SAIPINA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,5.0,8.0,0.0,0.0,5.0,8.0,13.0
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,10.0,6.0,0.0,0.0,10.0,6.0,16.0
SAMAIPATA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,13.0,0.0,0.0,0.0,13.0,0.0,13.0
SAN AGUSTIN,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,7.0,0.0,0.0,0.0,7.0,0.0,7.0
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,0.0,3.0,0.0,0.0,0.0,3.0,3.0
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,2.0,0.0,0.0,0.0,2.0,0.0,2.0
SAN BENITO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,15.0,0.0,0.0,0.0,15.0,0.0,15.0
SAN BORJA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,75.0,10.0,0.0,0.0,75.0,10.0,85.0
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,6.0,9.0,0.0,0.0,6.0,9.0,15.0
SAN CARLOS,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,33.0,0.0,0.0,0.0,33.0,0.0,33.0
SAN IGNACIO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,35.0,22.0,0.0,0.0,35.0,22.0,57.0
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,98.0,14.0,0.0,0.0,98.0,14.0,112.0
SAN JOAQUIN,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,1.0,4.0,0.0,0.0,1.0,4.0,5.0
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,33.0,2.0,0.0,0.0,33.0,2.0,35.0
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,11.0,0.0,0.0,0.0,11.0,0.0,11.0
SAN JULIAN,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,32.0,29.0,0.0,0.0,32.0,29.0,61.0
SAN LORENZO(PND),vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,3.0,0.0,0.0,0.0,3.0,0.0,3.0
