,group,variable,month,PENTAVALENTE 3RA. DOSIS,PENTAVALENTE 3RA. DOSIS,PENTAVALENTE 3RA. DOSIS,PENTAVALENTE 3RA. DOSIS,TOTALES,TOTALES,TOTALES
INCAHUASI,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,29,32,0,0,29,32,61
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,2,0,0,0,2,0,2
INQUISIVI,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,5,26,0,0,5,26,31
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,18,14,0,0,18,14,32
IXIAMAS,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,19,2,0,0,19,2,21
JESUS DE MACHACA,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,10,18,0,0,10,18,28
LA ASUNTA,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,56,37,0,0,56,37,93
LA GUARDIA,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,98,3,0,0,98,3,101
LA PAZ,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,1108,436,0,0,1108,436,1544
LAGUNILLAS,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,12,4,0,0,12,4,16
LAJA,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,8,16,0,0,8,16,24
LAS CARRERAS,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,4,1,0,0,4,1,5
LICOMA PAMPA,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,2,0,0,0,2,0,2
LLALLAGUA,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,27,54,0,0,27,54,81
LLICA,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,5,0,0,0,5,0,5
LORETO,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,11,17,0,0,11,17,28
LURIBAY,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,4,12,0,0,4,12,16
MACHACAMARCA,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,2,3,0,0,2,3,5
MACHARETI,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,20,7,0,0,20,7,27
MAGDALENA,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,16,7,0,0,16,7,23
MAIRANA,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,18,1,0,0,18,1,19
MALLA,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,1,6,0,0,1,6,7
MAPIRI,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,9,19,0,0,9,19,28
MECAPACA,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,9,20,0,0,9,20,29
MINEROS,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,46,7,0,0,46,7,53
MIZQUE,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,28,57,0,0,28,57,85
MOCOMOCO,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,4,23,0,0,4,23,27
MOJOCOYA,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,3,8,0,0,3,8,11
MONTEAGUDO,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,37,5,0,0,37,5,42
MONTERO,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,167,55,0,0,167,55,222
MORO MORO,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,4,2,0,0,4,2,6
MOROCHATA,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,18,56,0,0,18,56,74
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,5,5,0,0,5,5,10
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,1,0,0,0,1,0,1
OCURI,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,8,41,0,0,8,41,49
OKINAWA,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,30,3,0,0,30,3,33
OMEREQUE,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,2,4,0,0,2,4,6
ORURO,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,330,20,0,0,330,20,350
PADCAYA,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,14,11,0,0,14,11,25
PADILLA,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,12,5,0,0,12,5,17
PAILON,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,36,35,0,0,36,35,71
PALCA,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,5,24,0,0,5,24,29
PALOS BLANCOS,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,43,17,0,0,43,17,60
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,1,4,0,0,1,4,5
PAMPA GRANDE,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,13,4,0,0,13,4,17
PAPEL PAMPA,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,0,24,0,0,0,24,24
PASORAPA,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,3,1,0,0,3,1,4
PATACAMAYA,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,10,12,0,0,10,12,22
PAZÑA,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,7,5,0,0,7,5,12
PELECHUCO,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,1,5,0,0,1,5,6
POCOATA,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,7,65,0,0,7,65,72
POCONA,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,4,11,0,0,4,11,15
POJO (CBBA),vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,13,19,0,0,13,19,32
POOPO,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,7,6,0,0,7,6,13
PORCO,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,17,16,0,0,17,16,33
POROMA,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,12,13,0,0,12,13,25
PORONGO,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,10,10,0,0,10,10,20
PORTACHUELO,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,32,4,0,0,32,4,36
PORVENIR,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,5,1,0,0,5,1,6
POSTRER VALLE,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,3,0,0,0,3,0,3
POTOSI,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,282,31,0,0,282,31,313
PRESTO,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,4,15,0,0,4,15,19
PUCARA,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,1,0,0,0,1,0,1
PUCARANI,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,19,61,0,0,19,61,80
PUERTO ACOSTA,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,11,35,0,0,11,35,46
PUERTO CARABUCO,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,6,25,0,0,6,25,31
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,3,18,0,0,3,18,21
PUERTO PEREZ,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,0,5,0,0,0,5,5
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,22,9,0,0,22,9,31
PUERTO RICO,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,8,0,0,0,8,0,8
PUERTO SILES,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,1,0,0,0,1,0,1
PUERTO SUAREZ,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,22,4,0,0,22,4,26
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,107,26,0,0,107,26,133
PUNA,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,25,54,0,0,25,54,79
PUNATA,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,45,6,0,0,45,6,51
QUIABAYA,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,3,5,0,0,3,5,8
QUILLACOLLO,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,154,46,0,0,154,46,200
QUIME,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,8,16,0,0,8,16,24
QUIRUSILLAS,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,2,0,0,0,2,0,2
RAVELO,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,14,28,0,0,14,28,42
REYES,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,20,12,0,0,20,12,32
RIBERALTA,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,203,56,0,0,203,56,259
ROBORE,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,24,5,0,0,24,5,29
RURRENABAQUE,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,12,31,0,0,12,31,43
SABAYA,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,1,2,0,0,1,2,3
SACABA,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,162,75,0,0,162,75,237
SACABAMBA,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,2,5,0,0,2,5,7
SACACA,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,10,44,0,0,10,44,54
SAIPINA,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,9,8,0,0,9,8,17
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,6,5,0,0,6,5,11
SAMAIPATA,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,10,5,0,0,10,5,15
SAN AGUSTIN,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,1,0,0,0,1,0,1
SAN ANDRES,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,7,24,0,0,7,24,31
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,2,2,0,0,2,2,4
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,6,0,0,0,6,0,6
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,4,12,0,0,4,12,16
SAN BENITO,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,7,3,0,0,7,3,10
SAN BORJA,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,61,21,0,0,61,21,82
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,9,8,0,0,9,8,17
SAN CARLOS,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,35,16,0,0,35,16,51
SAN IGNACIO,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,42,40,0,0,42,40,82
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,84,23,0,0,84,23,107
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,3,4,0,0,3,4,7
SAN JAVIER(STC),vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,23,5,0,0,23,5,28
SAN JOAQUIN,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,8,8,0,0,8,8,16
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,27,19,0,0,27,19,46
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,14,11,0,0,14,11,25
SAN JULIAN,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,33,85,0,0,33,85,118
SAN LORENZO(PND),vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,8,9,0,0,8,9,17
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,12,26,0,0,12,26,38
SAN LUCAS,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,26,43,0,0,26,43,69
SAN MATIAS,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,13,20,0,0,13,20,33
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,29,8,0,0,29,8,37
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,2,2,0,0,2,2,4
SAN PEDRO,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,29,0,0,0,29,0,29
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,9,96,0,0,9,96,105
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,4,6,0,0,4,6,10
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,3,0,0,0,3,0,3
SAN RAFAEL,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,11,9,0,0,11,9,20
SAN RAMON,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,27,1,0,0,27,1,28
SAN RAMON,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,2,5,0,0,2,5,7
SANTA ANA,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,28,29,0,0,28,29,57
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,2135,567,0,0,2135,567,2702
SANTA ROSA,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,23,15,0,0,23,15,38
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,27,10,0,0,27,10,37
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,0,18,0,0,0,18,18
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,4,14,0,0,4,14,18
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,0,7,0,0,0,7,7
SANTIVAÑES,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,6,6,0,0,6,6,12
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,3,3,0,0,3,3,6
SAPAHAQUI,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,7,15,0,0,7,15,22
SENA,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,1,0,0,0,1,0,1
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,8,36,0,0,8,36,44
SICAYA,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,0,1,0,0,0,1,1
SIPE SIPE,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,34,29,0,0,34,29,63
SOPACHUY,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,4,8,0,0,4,8,12
SORACACHI,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,3,6,0,0,3,6,9
SORATA,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,8,42,0,0,8,42,50
SUCRE,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,392,56,0,0,392,56,448
TACACHI,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,1,1,0,0,1,1,2
TACACOMA,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,6,7,0,0,6,7,13
TACOBAMBA,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,8,10,0,0,8,10,18
TACOPAYA,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,6,15,0,0,6,15,21
TAHUA,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,1,3,0,0,1,3,4
TAPACARI,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,28,29,0,0,28,29,57
TARABUCO,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,19,24,0,0,19,24,43
TARACO,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,0,6,0,0,0,6,6
TARATA,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,5,1,0,0,5,1,6
TARIJA,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,293,65,0,0,293,65,358
TARVITA,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,13,16,0,0,13,16,29
TEOPONTE,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,3,9,0,0,3,9,12
TIAWANACU,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,9,11,0,0,9,11,20
TINGUIPAYA,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,8,46,0,0,8,46,54
TIPUANI,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,12,18,0,0,12,18,30
TIQUIPAYA,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,85,22,0,0,85,22,107
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,53,33,0,0,53,33,86
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,1,0,0,0,1,0,1
TOCO,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,3,14,0,0,3,14,17
TOLATA,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,4,4,0,0,4,4,8
TOLEDO,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,3,2,0,0,3,2,5
TOMAVE,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,6,17,0,0,6,17,23
TOMINA,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,12,8,0,0,12,8,20
TORO TORO,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,4,25,0,0,4,25,29
TOTORA(CBBA),vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,16,18,0,0,16,18,34
TOTORA(ORR),vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,1,3,0,0,1,3,4
TRIGAL,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,2,4,0,0,2,4,6
TRINIDAD,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,160,8,0,0,160,8,168
TUPIZA,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,40,18,0,0,40,18,58
TURCO,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,2,1,0,0,2,1,3
UMALA,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,0,23,0,0,0,23,23
UNCIA,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,24,48,0,0,24,48,72
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,17,13,0,0,17,13,30
URUBICHA,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,1,9,0,0,1,9,10
UYUNI,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,27,21,0,0,27,21,48
VACAS,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,10,23,0,0,10,23,33
VALLEGRANDE,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,14,6,0,0,14,6,20
VIACHA,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,41,59,0,0,41,59,100
VILA VILA,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,0,6,0,0,0,6,6
VILLA MONTES,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,47,23,0,0,47,23,70
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,0,3,0,0,0,3,3
VILLA RIVERO,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,1,5,0,0,1,5,6
VILLA SERRANO,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,7,5,0,0,7,5,12
VILLA TUNARI,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,111,32,0,0,111,32,143
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,8,8,0,0,8,8,16
VILLAZON,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,55,24,0,0,55,24,79
VINTO,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,62,5,0,0,62,5,67
VITICHI,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,9,10,0,0,9,10,19
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,5,1,0,0,5,1,6
WARNES,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,126,23,0,0,126,23,149
YACO,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,5,15,0,0,5,15,20
YACUIBA,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,116,46,0,0,116,46,162
YAMPARAEZ,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,7,1,0,0,7,1,8
YANACACHI,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,0,6,0,0,0,6,6
YAPACANI,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,59,34,0,0,59,34,93
YOCALLA,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,2,12,0,0,2,12,14
YOTALA,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,8,8,0,0,8,8,16
YUNCHARA,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,2,8,0,0,2,8,10
ZUDAÑEZ,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-11-01,6,8,0,0,6,8,14
ACACIO,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-12-01,1,14,0,0,1,14,15
ACHACACHI,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-12-01,20,95,0,0,20,95,115
ACHOCALLA,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-12-01,15,3,0,0,15,3,18
AIQUILE,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-12-01,32,20,0,0,32,20,52
ALALAY,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-12-01,0,4,0,0,0,4,4
ALCALA,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-12-01,5,0,0,0,5,0,5
ANCORAIMES,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-12-01,0,24,0,0,0,24,24
ANDAMARCA,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-12-01,3,4,0,0,3,4,7
ANTEQUERA,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-12-01,5,1,0,0,5,1,6
ANZALDO,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-12-01,4,26,0,0,4,26,30
APOLO,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-12-01,18,4,0,0,18,4,22
ARAMPAMPA,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-12-01,5,11,0,0,5,11,16
ARANI,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-12-01,9,14,0,0,9,14,23
ARBIETO,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-12-01,4,5,0,0,4,5,9
ARQUE,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-12-01,13,12,0,0,13,12,25
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-12-01,56,20,0,0,56,20,76
ATOCHA,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-12-01,20,6,0,0,20,6,26
AUCAPATA,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-12-01,3,5,0,0,3,5,8
AYATA,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-12-01,5,21,0,0,5,21,26
AYO AYO,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-12-01,1,16,0,0,1,16,17
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-12-01,25,38,0,0,25,38,63
AZURDUY,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-12-01,14,16,0,0,14,16,30
BATALLAS,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-12-01,15,8,0,0,15,8,23
BAURES,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-12-01,8,6,0,0,8,6,14
BELEN DE URMIRI,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-12-01,2,2,0,0,2,2,4
BELLA FLOR,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-12-01,0,5,0,0,0,5,5
BERMEJO,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-12-01,62,7,0,0,62,7,69
BETANZOS,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-12-01,34,37,0,0,34,37,71
BOLIVAR,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-12-01,9,26,0,0,9,26,35
BOYUIBE,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-12-01,0,4,0,0,0,4,4
BUENA VISTA,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-12-01,5,13,0,0,5,13,18
CABEZAS,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-12-01,21,14,0,0,21,14,35
CAIROMA,vacunaciones en menores de 1 ano,pentavalente 3ra. dosis,2008-12-01,8,16,0,0,8,16,24
