,group,variable,month,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS DENTRO,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS DENTRO,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS FUERA,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS FUERA,TOTALES,TOTALES,TOTALES
SAN IGNACIO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,0,0,1,0,1,0,1
SAN IGNACIO DE VELASCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,16,16,58,146,74,162,236
SAN JAVIER(BNI),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,0,2,0,17,0,19,19
SAN JAVIER(STC),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,0,4,0,4,0,8,8
SAN JOAQUIN,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,1,0,0,1,1,1,2
SAN JOSE DE CHIQUITOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,2,2,21,70,23,72,95
SAN JUAN DE YAPACANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,0,5,15,37,15,42,57
SAN JULIAN,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,1,4,13,20,14,24,38
SAN LORENZO(TJA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,21,28,8,12,29,40,69
SAN LUCAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,0,0,9,23,9,23,32
SAN MATIAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,4,2,8,15,12,17,29
SAN MIGUEL DE VELASCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,5,6,28,62,33,68,101
SAN PEDRO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,2,2,4,4,6,6,12
SAN PEDRO DE BUENA VISTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,3,3,3,7,6,10,16
SAN PEDRO DE CURAHUARA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,0,0,1,0,1,0,1
SAN PEDRO DE MACHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,1,7,3,5,4,12,16
SAN PEDRO DE TIQUINA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,1,1,1,2,2,3,5
SAN RAFAEL,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,1,2,1,1,2,3,5
SAN RAMON BENI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,4,7,0,0,4,7,11
SANTA ANA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,2,1,4,8,6,9,15
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,1213,1478,596,852,1809,2330,4139
SANTA ROSA DEL SARA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,3,10,20,62,23,72,95
SANTIAGO DE HUARI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,0,0,1,1,1,1,2
SANTIAGO DE HUATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,0,1,0,0,0,1,1
SANTIAGO DE MACHACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,0,0,2,3,2,3,5
SANTIVAÑES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,0,0,2,2,2,2,4
SAPAHAQUI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,1,0,0,0,1,0,1
SICA SICA (VILLA AROMA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,3,3,12,17,15,20,35
SORACACHI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,1,0,0,0,1,0,1
SORATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,8,12,4,9,12,21,33
SUCRE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,131,291,146,280,277,571,848
TACOBAMBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,0,2,1,8,1,10,11
TAPACARI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,0,0,1,0,1,0,1
TARABUCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,0,0,2,0,2,0,2
TARACO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,1,0,2,1,3,1,4
TARIJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,38,46,100,127,138,173,311
TEOPONTE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,6,2,6,1,12,3,15
TINGUIPAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,6,4,0,0,6,4,10
TIQUIPAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,13,22,70,85,83,107,190
TORO TORO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,3,2,3,0,6,2,8
TOTORA(CBBA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,8,24,2,9,10,33,43
TOTORA(ORR),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,0,3,4,2,4,5,9
TRINIDAD,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,13,42,14,12,27,54,81
TUPIZA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,4,10,50,93,54,103,157
TURCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,3,3,0,0,3,3,6
UNCIA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,0,0,1,1,1,1,2
URIONDO (A. CONCEPCION),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,0,2,3,5,3,7,10
URUBICHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,1,1,37,86,38,87,125
UYUNI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,15,18,26,50,41,68,109
VACAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,8,9,2,8,10,17,27
VALLEGRANDE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,8,18,12,31,20,49,69
VIACHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,2,10,61,121,63,131,194
VILLA CHARCAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,4,5,0,0,4,5,9
VILLA MONTES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,26,29,58,81,84,110,194
VILLA SERRANO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,0,0,4,4,4,4,8
VILLA TUNARI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,1,2,8,9,9,11,20
VILLAZON,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,1,2,16,21,17,23,40
VINTO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,1,1,0,0,1,1,2
VITICHI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,2,3,1,2,3,5,8
WALDO BALLIVIAN,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,0,1,0,0,0,1,1
WARNES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,24,63,24,55,48,118,166
YACUIBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,177,261,194,271,371,532,903
YANACACHI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,8,10,4,12,12,22,34
YAPACANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,54,44,21,38,75,82,157
YOCALLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,3,11,3,7,6,18,24
YOTALA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,2,4,4,3,6,7,13
YUNCHARA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,0,1,0,0,0,1,1
ZUDAÑEZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,3,1,3,4,6,5,11
ACACIO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-12-01,0,1,0,2,0,3,3
ACHACACHI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-12-01,10,8,83,151,93,159,252
ACHOCALLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-12-01,10,9,19,37,29,46,75
AIQUILE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-12-01,5,10,22,17,27,27,54
ANDAMARCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-12-01,0,0,1,1,1,1,2
ANZALDO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-12-01,2,0,6,9,8,9,17
APOLO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-12-01,0,3,19,14,19,17,36
ARAMPAMPA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-12-01,0,0,0,1,0,1,1
ARQUE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-12-01,4,15,33,38,37,53,90
ASCENCION DE GUARAYOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-12-01,79,69,2,4,81,73,154
ATOCHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-12-01,0,1,15,5,15,6,21
AUCAPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-12-01,2,3,0,0,2,3,5
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-12-01,0,0,5,0,5,0,5
BATALLAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-12-01,3,6,5,12,8,18,26
BELEN DE ANDAMARCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-12-01,0,0,1,0,1,0,1
BELLA FLOR,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-12-01,1,0,2,2,3,2,5
BERMEJO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-12-01,1,0,13,26,14,26,40
BETANZOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-12-01,1,0,0,1,1,1,2
BOLPEBRA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-12-01,0,0,0,1,0,1,1
BUENA VISTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-12-01,2,4,2,6,4,10,14
CABEZAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-12-01,14,13,10,23,24,36,60
CAIROMA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-12-01,1,1,0,0,1,1,2
"CAIZA ""D""",otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-12-01,0,0,1,1,1,1,2
CAJUATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-12-01,5,4,2,1,7,5,12
CALAMARCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-12-01,2,0,0,1,2,1,3
CAMIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-12-01,41,5,20,45,61,50,111
CARACOLLO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-12-01,2,4,5,7,7,11,18
CARANAVI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-12-01,1,3,33,6,34,9,43
CARAPARI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-12-01,24,25,40,68,64,93,157
CARMEN RIVERO TORREZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-12-01,2,0,9,30,11,30,41
CHALLAPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-12-01,4,3,0,0,4,3,7
CHARAGUA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-12-01,1,2,0,0,1,2,3
CHUA COCANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-12-01,0,2,0,0,0,2,2
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-12-01,5,4,10,8,15,12,27
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-12-01,0,0,16,9,16,9,25
CKOCHAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-12-01,2,2,0,1,2,3,5
CLIZA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-12-01,2,0,0,0,2,0,2
COBIJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-12-01,6,14,5,3,11,17,28
COCHABAMBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-12-01,325,495,571,743,896,1238,2134
COLLANA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-12-01,0,1,1,2,1,3,4
COLOMI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-12-01,10,17,54,74,64,91,155
COLPA BELGICA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-12-01,7,17,7,2,14,19,33
COLQUIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-12-01,0,1,0,1,0,2,2
COMARAPA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-12-01,5,12,4,11,9,23,32
CONCEPCION,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-12-01,3,5,6,16,9,21,30
COPACABANA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-12-01,0,0,6,22,6,22,28
CORIPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-12-01,0,0,1,2,1,2,3
CORO CORO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-12-01,0,0,4,1,4,1,5
COTAGAITA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-12-01,0,3,5,8,5,11,16
COTOCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-12-01,22,34,24,43,46,77,123
CUATRO CAÑADAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-12-01,4,2,22,49,26,51,77
CUEVO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-12-01,0,0,0,1,0,1,1
CULPINA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-12-01,19,28,0,4,19,32,51
DESAGUADERO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-12-01,1,0,10,19,11,19,30
EL ALTO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-12-01,35,57,203,262,238,319,557
EL PUENTE(STC),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-12-01,0,2,1,1,1,3,4
EL TORNO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-12-01,90,151,110,184,200,335,535
EL VILLAR,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-12-01,2,2,0,0,2,2,4
ENTRE RIOS TRJ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-12-01,1,0,0,0,1,0,1
FERNANDEZ ALONSO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-12-01,3,4,0,0,3,4,7
GENERAL SAAVEDRA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-12-01,1,7,6,7,7,14,21
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-12-01,0,2,1,0,1,2,3
GUANAY,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-12-01,1,4,0,0,1,4,5
GUAQUI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-12-01,1,5,12,18,13,23,36
GUAYARAMERIN,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-12-01,3,8,159,141,162,149,311
GUTIERREZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-12-01,1,1,0,0,1,1,2
HUANUNI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-12-01,4,0,1,2,5,2,7
HUARINA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-12-01,2,5,3,3,5,8,13
HUATAJATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-12-01,0,0,1,1,1,1,2
ICHOCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-12-01,9,7,41,56,50,63,113
INQUISIVI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-12-01,0,0,1,3,1,3,4
IRUPANA (VILLA DE LANZA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-12-01,0,4,9,13,9,17,26
IXIAMAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-12-01,1,2,1,1,2,3,5
JESUS DE MACHACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-12-01,3,3,1,3,4,6,10
LA GUARDIA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-12-01,85,138,163,315,248,453,701
LA PAZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-12-01,161,493,394,167,555,660,1215
LAJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-12-01,4,6,0,3,4,9,13
LLICA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-12-01,1,1,0,0,1,1,2
LURIBAY,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-12-01,0,1,0,0,0,1,1
MAGDALENA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-12-01,7,2,2,5,9,7,16
MAIRANA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-12-01,2,3,0,0,2,3,5
MAPIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-12-01,0,1,0,0,0,1,1
MECAPACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-12-01,1,0,0,0,1,0,1
MINEROS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-12-01,32,52,0,0,32,52,84
MIZQUE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-12-01,0,0,2,5,2,5,7
MONTEAGUDO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-12-01,12,10,0,0,12,10,22
