,group,variable,month,MUJERES DE 10 A 49 AÑOS 2DA DOSIS DE DT CANTIDAD,MUJERES DE 10 A 49 AÑOS 2DA DOSIS DE DT CANTIDAD,TOTALES,TOTALES,TOTALES
MORO MORO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,0,14,0,14,14
MOROCHATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,2,12,2,12,14
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,3,0,3,0,3
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,1,1,1,1,2
OCURI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,24,102,24,102,126
OKINAWA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,24,81,24,81,105
OMEREQUE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,5,8,5,8,13
ORURO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,692,88,692,88,780
PADCAYA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,10,9,10,9,19
PADILLA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,1,7,1,7,8
PAILON,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,13,111,13,111,124
PALCA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,3,14,3,14,17
PALOS BLANCOS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,31,57,31,57,88
PAMPA AULLAGAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,1,17,1,17,18
PAMPA GRANDE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,9,0,9,0,9
PAPEL PAMPA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,1,5,1,5,6
PATACAMAYA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,17,0,17,0,17
PAZÑA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,8,0,8,0,8
PELECHUCO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,10,6,10,6,16
POCOATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,15,45,15,45,60
POCONA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,10,26,10,26,36
POJO (CBBA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,19,16,19,16,35
POOPO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,3,1,3,1,4
PORCO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,5,1,5,1,6
POROMA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,13,72,13,72,85
PORONGO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,16,26,16,26,42
PORTACHUELO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,15,31,15,31,46
PORVENIR,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,1,0,1,0,1
POSTRER VALLE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,2,1,2,1,3
POTOSI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,313,113,313,113,426
PRESTO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,2,12,2,12,14
PUCARA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,2,1,2,1,3
PUCARANI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,14,22,14,22,36
PUERTO ACOSTA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,3,4,3,4,7
PUERTO CARABUCO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,2,0,2,0,2
PUERTO GONZALO MORENO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,10,2,10,2,12
PUERTO PEREZ,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,1,13,1,13,14
PUERTO QUIJARRO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,10,14,10,14,24
PUERTO RICO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,12,5,12,5,17
PUERTO SILES,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,3,0,3,0,3
PUERTO SUAREZ,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,12,11,12,11,23
PUERTO VILLARROEL,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,47,60,47,60,107
PUNA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,23,25,23,25,48
PUNATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,35,24,35,24,59
QUIABAYA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,0,18,0,18,18
QUILLACOLLO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,32,28,32,28,60
QUIME,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,8,2,8,2,10
RAVELO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,12,41,12,41,53
REYES,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,136,97,136,97,233
RIBERALTA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,196,139,196,139,335
ROBORE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,13,78,13,78,91
RURRENABAQUE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,13,36,13,36,49
SABAYA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,0,3,0,3,3
SACABA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,193,530,193,530,723
SACABAMBA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,0,3,0,3,3
SACACA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,10,31,10,31,41
SAIPINA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,5,10,5,10,15
SALINAS DE GARCI MENDOZA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,10,1,10,1,11
SAMAIPATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,11,9,11,9,20
SAN ANDRES,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,16,71,16,71,87
SAN ANDRES DE MACHACA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,1,4,1,4,5
SAN ANTONIO DE LOMERIO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,4,2,4,2,6
SAN BENITO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,3,4,3,4,7
SAN BORJA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,36,243,36,243,279
SAN BUENA VENTURA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,3,18,3,18,21
SAN CARLOS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,25,3,25,3,28
SAN IGNACIO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,81,231,81,231,312
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,56,34,56,34,90
SAN JAVIER(BNI),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,4,15,4,15,19
SAN JAVIER(STC),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,8,3,8,3,11
SAN JOAQUIN,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,1,0,1,0,1
SAN JOSE DE CHIQUITOS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,5,0,5,0,5
SAN JUAN DE YAPACANI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,5,35,5,35,40
SAN JULIAN,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,55,30,55,30,85
SAN LORENZO(PND),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,3,47,3,47,50
SAN LORENZO(TJA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,17,9,17,9,26
SAN LUCAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,70,67,70,67,137
SAN MATIAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,17,21,17,21,38
SAN MIGUEL DE VELASCO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,7,7,7,7,14
SAN PABLO DE LIPEZ,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,7,2,7,2,9
SAN PEDRO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,3,9,3,9,12
SAN PEDRO DE BUENA VISTA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,16,47,16,47,63
SAN PEDRO DE CURAHUARA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,0,1,0,1,1
SAN PEDRO DE TIQUINA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,0,2,0,2,2
SAN PEDRO(PND),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,9,1,9,1,10
SAN RAMON BENI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,3,4,3,4,7
SAN RAMON SCZ,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,3,0,3,0,3
SANTA ANA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,12,117,12,117,129
SANTA CRUZ DE LA SIERRA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,2141,1375,2141,1375,3516
SANTA ROSA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,25,276,25,276,301
SANTA ROSA DEL SARA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,21,49,21,49,70
SANTIAGO DE CALLAPA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,0,4,0,4,4
SANTIAGO DE HUARI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,2,31,2,31,33
SANTIAGO DE HUATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,1,28,1,28,29
SANTIAGO DE MACHACA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,2,10,2,10,12
SANTIVAÑES,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,2,0,2,0,2
SAPAHAQUI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,0,7,0,7,7
SENA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,2,0,2,0,2
SHINAOTA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,22,37,22,37,59
SICA SICA (VILLA AROMA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,19,20,19,20,39
SICAYA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,5,2,5,2,7
SIPE SIPE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,46,67,46,67,113
SOPACHUY,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,1,9,1,9,10
SORACACHI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,9,12,9,12,21
SORATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,1,48,1,48,49
SUCRE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,288,478,288,478,766
TACACHI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,4,0,4,0,4
TACACOMA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,9,19,9,19,28
TACOBAMBA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,2,1,2,1,3
TACOPAYA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,3,0,3,0,3
TAPACARI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,8,23,8,23,31
TARABUCO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,2,33,2,33,35
TARACO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,7,0,7,0,7
TARATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,6,17,6,17,23
TARIJA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,257,459,257,459,716
TARVITA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,1,15,1,15,16
TEOPONTE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,4,7,4,7,11
TIAWANACU,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,0,62,0,62,62
TINGUIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,24,84,24,84,108
TIPUANI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,10,0,10,0,10
TIQUIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,14,71,14,71,85
TIRAQUE (CBBA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,22,20,22,20,42
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,2,14,2,14,16
TOCO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,20,6,20,6,26
TOLATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,5,10,5,10,15
TOLEDO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,1,5,1,5,6
TOMAVE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,7,7,7,7,14
TOMINA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,0,3,0,3,3
TORO TORO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,16,26,16,26,42
TOTORA(CBBA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,24,52,24,52,76
TOTORA(ORR),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,6,0,6,0,6
TRIGAL,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,0,5,0,5,5
TRINIDAD,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,227,175,227,175,402
TUPIZA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,60,13,60,13,73
TURCO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,2,5,2,5,7
UMALA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,6,11,6,11,17
UNCIA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,25,11,25,11,36
URIONDO (A. CONCEPCION),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,14,5,14,5,19
URUBICHA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,3,3,3,3,6
VACAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,4,64,4,64,68
VALLEGRANDE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,28,7,28,7,35
VIACHA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,63,137,63,137,200
VILA VILA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,7,2,7,2,9
VILLA CHARCAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,13,20,13,20,33
VILLA MONTES,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,45,53,45,53,98
VILLA NUEVA (LOMA ALTA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,3,0,3,0,3
VILLA RIVERO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,6,0,6,0,6
VILLA SERRANO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,1,2,1,2,3
VILLA TUNARI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,77,158,77,158,235
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,74,12,74,12,86
VILLAZON,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,49,20,49,20,69
VINTO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,92,3,92,3,95
VITICHI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,14,6,14,6,20
WALDO BALLIVIAN,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,1,0,1,0,1
WARNES,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,101,92,101,92,193
YACO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,18,6,18,6,24
YACUIBA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,81,138,81,138,219
YAMPARAEZ,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,19,15,19,15,34
YANACACHI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,6,9,6,9,15
YAPACANI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,19,112,19,112,131
YOCALLA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,2,4,2,4,6
YOTALA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,6,6,6,6,12
ZUDAÑEZ,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,1,1,1,1,2
ACACIO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-11-01,11,2,11,2,13
ACHACACHI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-11-01,46,50,46,50,96
ACHOCALLA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-11-01,2,0,2,0,2
AIQUILE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-11-01,4,0,4,0,4
ALALAY,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-11-01,1,10,1,10,11
ALCALA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-11-01,0,2,0,2,2
ALTO BENI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-11-01,18,19,18,19,37
ANCORAIMES,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-11-01,2,2,2,2,4
ANDAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-11-01,0,3,0,3,3
ANTEQUERA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-11-01,3,2,3,2,5
ANZALDO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-11-01,6,32,6,32,38
APOLO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-11-01,9,11,9,11,20
ARAMPAMPA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-11-01,2,22,2,22,24
ARANI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-11-01,13,177,13,177,190
ARBIETO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-11-01,4,21,4,21,25
ARQUE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-11-01,8,61,8,61,69
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-11-01,30,33,30,33,63
ATOCHA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-11-01,3,53,3,53,56
AUCAPATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-11-01,0,80,0,80,80
AYATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-11-01,2,8,2,8,10
AYO AYO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-11-01,11,28,11,28,39
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-11-01,17,86,17,86,103
AZURDUY,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-11-01,16,29,16,29,45
BATALLAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-11-01,9,9,9,9,18
BAURES,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-11-01,12,5,12,5,17
BELEN DE URMIRI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-11-01,0,9,0,9,9
BERMEJO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-11-01,44,23,44,23,67
BETANZOS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-11-01,16,17,16,17,33
BOLIVAR,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-11-01,4,3,4,3,7
BOLPEBRA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-11-01,0,10,0,10,10
BOYUIBE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-11-01,7,0,7,0,7
BUENA VISTA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-11-01,9,3,9,3,12
CABEZAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-11-01,13,159,13,159,172
CAIROMA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-11-01,2,12,2,12,14
"CAIZA ""D""",otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-11-01,19,26,19,26,45
CAJUATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-11-01,5,5,5,5,10
CALACOTO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-11-01,1,24,1,24,25
CALAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-11-01,1,3,1,3,4
CAMARGO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-11-01,6,5,6,5,11
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-11-01,6,15,6,15,21
CAMIRI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-11-01,42,6,42,6,48
CAPINOTA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-11-01,6,82,6,82,88
CAQUIAVIRI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-11-01,10,21,10,21,31
CARACOLLO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-11-01,1,18,1,18,19
CARANAVI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-11-01,47,61,47,61,108
CARAPARI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-11-01,16,3,16,3,19
CARIPUYO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-11-01,3,19,3,19,22
CARMEN RIVERO TORREZ,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-11-01,5,0,5,0,5
CATACORA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-11-01,0,2,0,2,2
CHALLAPATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-11-01,21,6,21,6,27
CHAQUI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-11-01,3,31,3,31,34
CHARAGUA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-11-01,30,60,30,60,90
CHARAÑA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-11-01,2,17,2,17,19
CHAYANTA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-11-01,3,5,3,5,8
CHIMORE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-11-01,27,22,27,22,49
CHIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-11-01,2,1,2,1,3
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-11-01,1,13,1,13,14
CHUMA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-11-01,2,3,2,3,5
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-11-01,7,12,7,12,19
CKOCHAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-11-01,20,3,20,3,23
CLIZA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-11-01,35,17,35,17,52
COBIJA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-11-01,99,45,99,45,144
COCAPATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-11-01,17,8,17,8,25
COCHABAMBA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-11-01,536,1371,536,1371,1907
COLCAPIRHUA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-11-01,70,131,70,131,201
"COLCHA ""K""",otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-11-01,12,14,12,14,26
COLOMI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-11-01,23,12,23,12,35
COLPA BELGICA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-11-01,6,1,6,1,7
COLQUECHACA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-11-01,17,39,17,39,56
COLQUENCHA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-11-01,5,0,5,0,5
COLQUIRI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-11-01,17,32,17,32,49
