,group,variable,month,MUJERES DE 10 A 49 AÑOS 1RA DOSIS DE DT CANTIDAD,MUJERES DE 10 A 49 AÑOS 1RA DOSIS DE DT CANTIDAD,TOTALES,TOTALES,TOTALES
SAN BUENA VENTURA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,16,183,16,183,199
SAN CARLOS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,20,1,20,1,21
SAN IGNACIO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,66,90,66,90,156
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,43,11,43,11,54
SAN JAVIER(BNI),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,2,19,2,19,21
SAN JAVIER(STC),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,5,97,5,97,102
SAN JOAQUIN,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,21,6,21,6,27
SAN JOSE DE CHIQUITOS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,3,100,3,100,103
SAN JUAN DE YAPACANI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,9,4,9,4,13
SAN JULIAN,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,83,148,83,148,231
SAN LORENZO(PND),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,8,29,8,29,37
SAN LORENZO(TJA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,24,16,24,16,40
SAN LUCAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,54,79,54,79,133
SAN MATIAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,13,16,13,16,29
SAN MIGUEL DE VELASCO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,17,15,17,15,32
SAN PEDRO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,14,5,14,5,19
SAN PEDRO DE BUENA VISTA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,6,57,6,57,63
SAN PEDRO DE CURAHUARA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,2,1,2,1,3
SAN PEDRO DE TIQUINA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,0,8,0,8,8
SAN PEDRO(PND),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,7,2,7,2,9
SAN RAFAEL,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,5,0,5,0,5
SAN RAMON BENI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,4,42,4,42,46
SAN RAMON SCZ,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,9,1,9,1,10
SANTA ANA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,16,0,16,0,16
SANTA CRUZ DE LA SIERRA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,4099,1128,4099,1128,5227
SANTA ROSA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,20,1,20,1,21
SANTA ROSA DEL SARA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,12,40,12,40,52
SANTIAGO DE HUARI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,14,2,14,2,16
SANTIAGO DE HUATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,1,1,1,1,2
SANTIAGO DE MACHACA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,2,4,2,4,6
SANTIVAÑES,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,2,1,2,1,3
SANTUARIO DE QUILLACAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,0,1,0,1,1
SAPAHAQUI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,3,6,3,6,9
SENA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,6,37,6,37,43
SHINAOTA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,4,13,4,13,17
SICA SICA (VILLA AROMA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,7,10,7,10,17
SICAYA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,1,0,1,0,1
SIPE SIPE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,32,132,32,132,164
SOPACHUY,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,5,2,5,2,7
SORACACHI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,13,16,13,16,29
SORATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,3,156,3,156,159
SUCRE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,494,1481,494,1481,1975
TACACHI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,1,0,1,0,1
TACACOMA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,11,7,11,7,18
TACOBAMBA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,4,85,4,85,89
TACOPAYA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,2,2,2,2,4
TAHUA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,7,0,7,0,7
TAPACARI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,47,50,47,50,97
TARABUCO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,18,20,18,20,38
TARACO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,6,3,6,3,9
TARATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,50,6,50,6,56
TARIJA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,421,202,421,202,623
TARVITA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,8,2,8,2,10
TEOPONTE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,6,0,6,0,6
TIAWANACU,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,1,5,1,5,6
TINGUIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,64,19,64,19,83
TIPUANI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,7,0,7,0,7
TIQUIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,38,144,38,144,182
TIRAQUE (CBBA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,24,38,24,38,62
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,5,1,5,1,6
TOCO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,3,13,3,13,16
TOLATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,4,1,4,1,5
TOLEDO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,1,0,1,0,1
TOMAVE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,12,9,12,9,21
TOMINA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,22,0,22,0,22
TORO TORO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,7,5,7,5,12
TOTORA(CBBA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,18,17,18,17,35
TOTORA(ORR),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,3,0,3,0,3
TRIGAL,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,0,1,0,1,1
TRINIDAD,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,339,231,339,231,570
TUPIZA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,80,23,80,23,103
TURCO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,1,0,1,0,1
UMALA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,1,4,1,4,5
UNCIA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,59,9,59,9,68
URIONDO (A. CONCEPCION),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,29,0,29,0,29
URUBICHA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,6,15,6,15,21
UYUNI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,7,10,7,10,17
VACAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,2,1,2,1,3
VALLEGRANDE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,32,14,32,14,46
VIACHA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,109,9,109,9,118
VILA VILA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,2,13,2,13,15
VILLA CHARCAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,69,213,69,213,282
VILLA MONTES,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,86,41,86,41,127
VILLA NUEVA (LOMA ALTA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,1,0,1,0,1
VILLA RIVERO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,13,8,13,8,21
VILLA SERRANO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,4,4,4,4,8
VILLA TUNARI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,93,151,93,151,244
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,5,7,5,7,12
VILLAZON,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,75,4,75,4,79
VINTO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,146,48,146,48,194
VITICHI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,19,31,19,31,50
WALDO BALLIVIAN,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,4,0,4,0,4
WARNES,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,152,176,152,176,328
YACO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,2,32,2,32,34
YACUIBA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,163,62,163,62,225
YAMPARAEZ,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,1,2,1,2,3
YANACACHI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,2,9,2,9,11
YAPACANI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,3,9,3,9,12
YOCALLA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,2,10,2,10,12
YOTALA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,3,0,3,0,3
YUNCHARA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,2,14,2,14,16
ZUDAÑEZ,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-11-01,11,4,11,4,15
ACACIO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,6,2,6,2,8
ACHACACHI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,24,0,24,0,24
AIQUILE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,17,3,17,3,20
ALCALA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,1,0,1,0,1
ALTO BENI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,15,1,15,1,16
ANCORAIMES,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,2,1,2,1,3
ANDAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,0,4,0,4,4
ANZALDO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,4,23,4,23,27
APOLO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,4,7,4,7,11
ARAMPAMPA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,4,1,4,1,5
ARANI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,10,53,10,53,63
ARBIETO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,6,18,6,18,24
ARQUE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,10,4,10,4,14
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,137,13,137,13,150
ATOCHA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,15,0,15,0,15
AUCAPATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,1,4,1,4,5
AYATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,1,3,1,3,4
AYO AYO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,1,0,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,16,143,16,143,159
AZURDUY,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,6,3,6,3,9
BATALLAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,11,2,11,2,13
BELEN DE URMIRI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,0,1,0,1,1
BERMEJO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,43,45,43,45,88
BETANZOS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,24,19,24,19,43
BOLIVAR,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,6,3,6,3,9
BOYUIBE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,2,0,2,0,2
BUENA VISTA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,20,9,20,9,29
CABEZAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,21,38,21,38,59
CAIROMA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,1,0,1,0,1
"CAIZA ""D""",otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,9,6,9,6,15
CAJUATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,10,4,10,4,14
CALACOTO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,6,15,6,15,21
CALAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,7,10,7,10,17
CAMARGO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,2,9,2,9,11
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,1,1,1,1,2
CAMIRI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,32,48,32,48,80
CAPINOTA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,43,1,43,1,44
CAQUIAVIRI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,7,0,7,0,7
CARACOLLO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,5,23,5,23,28
CARANAVI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,57,68,57,68,125
CARAPARI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,27,0,27,0,27
CARIPUYO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,6,13,6,13,19
CARMEN RIVERO TORREZ,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,10,0,10,0,10
CHALLAPATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,4,7,4,7,11
CHAQUI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,8,0,8,0,8
CHARAGUA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,8,20,8,20,28
CHAYANTA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,0,6,0,6,6
CHIMORE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,34,5,34,5,39
CHIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,2,0,2,0,2
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,1,9,1,9,10
CHUMA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,15,5,15,5,20
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,14,5,14,5,19
CKOCHAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,43,47,43,47,90
CLIZA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,30,28,30,28,58
COBIJA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,111,28,111,28,139
COCAPATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,6,29,6,29,35
COCHABAMBA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,583,115,583,115,698
COIPASA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,3,1,3,1,4
COLCAPIRHUA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,56,51,56,51,107
"COLCHA ""K""",otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,17,10,17,10,27
COLLANA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,1,0,1,0,1
COLOMI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,17,0,17,0,17
COLPA BELGICA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,7,1,7,1,8
COLQUECHACA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,20,62,20,62,82
COLQUENCHA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,7,0,7,0,7
COLQUIRI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,18,40,18,40,58
COMARAPA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,17,10,17,10,27
COMBAYA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,3,23,3,23,26
CONCEPCION,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,12,1,12,1,13
COPACABANA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,1,46,1,46,47
CORIPATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,19,3,19,3,22
CORO CORO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,1,0,1,0,1
COROICO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,13,4,13,4,17
CORQUE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,1,1,1,1,2
COTAGAITA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,10,10,10,10,20
COTOCA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,36,12,36,12,48
CUATRO CAÑADAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,13,2,13,2,15
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,3,0,3,0,3
CUEVO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,1,0,1,0,1
CULPINA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,14,10,14,10,24
CURAHUARA DE CARANGAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,6,0,6,0,6
CURVA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,0,7,0,7,7
DESAGUADERO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,5,4,5,4,9
EL ALTO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,887,445,887,445,1332
EL CHORO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,0,3,0,3,3
EL PUENTE(STC),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,10,41,10,41,51
EL PUENTE(TJA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,8,6,8,6,14
EL TORNO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,53,52,53,52,105
EL VILLAR,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,1,0,1,0,1
ENTRE RIOS TRJ,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,25,1,25,1,26
ENTRE RIOS CBBA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,46,19,46,19,65
ESCOMA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,1,0,1,0,1
EUCALIPTUS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,2,0,2,0,2
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,7,3,7,3,10
FILADELFIA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,4,0,4,0,4
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,4,13,4,13,17
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,5,0,5,0,5
GUANAY,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,4,5,4,5,9
GUAQUI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,4,1,4,1,5
GUAYARAMERIN,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,58,56,58,56,114
GUTIERREZ,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,6,1,6,1,7
HUACARETA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,6,2,6,2,8
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,1,4,1,4,5
HUANUNI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,9,36,9,36,45
HUARACAJE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,5,22,5,22,27
HUARINA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,0,2,0,2,2
HUAYLLAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,2,0,2,0,2
HUMANATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,0,1,0,1,1
ICHOCA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,1,0,1,0,1
ICLA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,19,0,19,0,19
INCAHUASI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,6,1,6,1,7
INQUISIVI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,1,25,1,25,26
IRUPANA (VILLA DE LANZA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,3,0,3,0,3
IXIAMAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,13,20,13,20,33
JESUS DE MACHACA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,11,0,11,0,11
LA ASUNTA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,38,23,38,23,61
LA GUARDIA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,44,20,44,20,64
LA PAZ,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,896,147,896,147,1043
LAGUNILLAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,3,38,3,38,41
LAJA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,15,1,15,1,16
LAS CARRERAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,5,3,5,3,8
LICOMA PAMPA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,3,0,3,0,3
LLALLAGUA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,49,102,49,102,151
LLICA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,3,0,3,0,3
LORETO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,2,15,2,15,17
MACHACAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,2,7,2,7,9
MACHARETI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,2,0,2,0,2
MAGDALENA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-12-01,5,2,5,2,7
