,group,variable,month,MUJERES CON 4TA CONSULTA PRENATAL TOTAL 4.4 MUJERES CON 4TA CONSULTA PRENATAL,MUJERES CON 4TA CONSULTA PRENATAL TOTAL 4.4 MUJERES CON 4TA CONSULTA PRENATAL,TOTALES
TAHUA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-11-01,1,0,1
TAPACARI,consultas prenatales,mujeres con 4ta consulta prenatal,2011-11-01,19,6,25
TARABUCO,consultas prenatales,mujeres con 4ta consulta prenatal,2011-11-01,37,12,49
TARACO,consultas prenatales,mujeres con 4ta consulta prenatal,2011-11-01,6,0,6
TARATA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-11-01,10,0,10
TARIJA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-11-01,302,0,302
TARVITA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-11-01,18,7,25
TEOPONTE,consultas prenatales,mujeres con 4ta consulta prenatal,2011-11-01,11,0,11
TIAWANACU,consultas prenatales,mujeres con 4ta consulta prenatal,2011-11-01,15,2,17
TINGUIPAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-11-01,12,2,14
TIPUANI,consultas prenatales,mujeres con 4ta consulta prenatal,2011-11-01,20,8,28
TIQUIPAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-11-01,116,1,117
TIRAQUE (CBBA),consultas prenatales,mujeres con 4ta consulta prenatal,2011-11-01,41,2,43
TOCO,consultas prenatales,mujeres con 4ta consulta prenatal,2011-11-01,5,0,5
TOLATA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-11-01,10,0,10
TOLEDO,consultas prenatales,mujeres con 4ta consulta prenatal,2011-11-01,8,2,10
TOMAVE,consultas prenatales,mujeres con 4ta consulta prenatal,2011-11-01,8,3,11
TOMINA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-11-01,18,0,18
TORO TORO,consultas prenatales,mujeres con 4ta consulta prenatal,2011-11-01,14,2,16
TOTORA(CBBA),consultas prenatales,mujeres con 4ta consulta prenatal,2011-11-01,16,1,17
TOTORA(ORR),consultas prenatales,mujeres con 4ta consulta prenatal,2011-11-01,3,0,3
TRIGAL,consultas prenatales,mujeres con 4ta consulta prenatal,2011-11-01,2,0,2
TRINIDAD,consultas prenatales,mujeres con 4ta consulta prenatal,2011-11-01,180,4,184
TUPIZA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-11-01,81,5,86
TURCO,consultas prenatales,mujeres con 4ta consulta prenatal,2011-11-01,2,0,2
UMALA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-11-01,3,5,8
UNCIA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-11-01,20,2,22
URIONDO (A. CONCEPCION),consultas prenatales,mujeres con 4ta consulta prenatal,2011-11-01,10,1,11
URUBICHA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-11-01,8,1,9
UYUNI,consultas prenatales,mujeres con 4ta consulta prenatal,2011-11-01,61,0,61
VACAS,consultas prenatales,mujeres con 4ta consulta prenatal,2011-11-01,8,1,9
VALLEGRANDE,consultas prenatales,mujeres con 4ta consulta prenatal,2011-11-01,12,1,13
VIACHA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-11-01,98,0,98
VILA VILA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-11-01,2,0,2
VILLA CHARCAS,consultas prenatales,mujeres con 4ta consulta prenatal,2011-11-01,14,6,20
VILLA MONTES,consultas prenatales,mujeres con 4ta consulta prenatal,2011-11-01,60,2,62
VILLA NUEVA (LOMA ALTA),consultas prenatales,mujeres con 4ta consulta prenatal,2011-11-01,3,1,4
VILLA RIVERO,consultas prenatales,mujeres con 4ta consulta prenatal,2011-11-01,14,0,14
VILLA SERRANO,consultas prenatales,mujeres con 4ta consulta prenatal,2011-11-01,11,6,17
VILLA TUNARI,consultas prenatales,mujeres con 4ta consulta prenatal,2011-11-01,109,0,109
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,mujeres con 4ta consulta prenatal,2011-11-01,15,2,17
VILLAZON,consultas prenatales,mujeres con 4ta consulta prenatal,2011-11-01,60,4,64
VINTO,consultas prenatales,mujeres con 4ta consulta prenatal,2011-11-01,111,3,114
VITICHI,consultas prenatales,mujeres con 4ta consulta prenatal,2011-11-01,16,0,16
WALDO BALLIVIAN,consultas prenatales,mujeres con 4ta consulta prenatal,2011-11-01,2,0,2
WARNES,consultas prenatales,mujeres con 4ta consulta prenatal,2011-11-01,132,1,133
YACO,consultas prenatales,mujeres con 4ta consulta prenatal,2011-11-01,6,3,9
YACUIBA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-11-01,247,4,251
YAMPARAEZ,consultas prenatales,mujeres con 4ta consulta prenatal,2011-11-01,9,1,10
YANACACHI,consultas prenatales,mujeres con 4ta consulta prenatal,2011-11-01,8,0,8
YAPACANI,consultas prenatales,mujeres con 4ta consulta prenatal,2011-11-01,52,1,53
YOCALLA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-11-01,8,0,8
YOTALA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-11-01,15,2,17
YUNCHARA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-11-01,1,5,6
ZUDAÑEZ,consultas prenatales,mujeres con 4ta consulta prenatal,2011-11-01,8,4,12
ACACIO,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,6,0,6
ACHACACHI,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,39,0,39
ACHOCALLA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,0,4,4
AIQUILE,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,30,0,30
ALALAY,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,0,2,2
ALCALA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,4,1,5
ALTO BENI,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,11,1,12
ANCORAIMES,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,11,0,11
ANDAMARCA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,1,0,1
ANTEQUERA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,3,0,3
ANZALDO,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,4,3,7
APOLO,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,8,1,9
ARAMPAMPA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,4,3,7
ARANI,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,16,0,16
ARBIETO,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,6,2,8
ARQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,11,0,11
ASCENCION DE GUARAYOS,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,39,0,39
ATOCHA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,5,4,9
AUCAPATA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,1,0,1
AYATA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,5,3,8
AYO AYO,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,12,0,12
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,20,3,23
AZURDUY,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,11,4,15
BATALLAS,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,10,0,10
BAURES,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,2,0,2
BELEN DE ANDAMARCA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,1,0,1
BELEN DE URMIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,0,4,4
BELLA FLOR,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,1,0,1
BERMEJO,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,50,0,50
BETANZOS,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,28,5,33
BOLIVAR,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,4,2,6
BOYUIBE,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,5,0,5
BUENA VISTA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,13,0,13
CABEZAS,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,27,1,28
CAIROMA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,12,1,13
"CAIZA ""D""",consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,10,0,10
CAJUATA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,9,3,12
CALACOTO,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,3,2,5
CALAMARCA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,6,2,8
CAMARGO,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,61,2,63
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,1,0,1
CAMIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,70,0,70
CAPINOTA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,21,0,21
CAQUIAVIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,3,1,4
CARACOLLO,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,20,4,24
CARANAVI,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,58,8,66
CARANGAS,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,0,1,1
CARAPARI,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,17,0,17
CARIPUYO,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,9,12,21
CARMEN RIVERO TORREZ,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,5,2,7
CATACORA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,1,0,1
CHACARILLA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,1,0,1
CHALLAPATA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,28,9,37
CHAQUI,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,6,0,6
CHARAGUA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,32,1,33
CHARAÑA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,1,0,1
CHAYANTA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,10,5,15
CHIMORE,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,40,1,41
CHIPAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,3,0,3
CHOQUE COTA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,2,0,2
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,10,0,10
CHUMA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,5,2,7
CHUQUIHUTA AYLLU JUCUMANI,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,12,1,13
CKOCHAS,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,20,4,24
CLIZA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,24,0,24
COBIJA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,97,0,97
COCAPATA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,8,16,24
COCHABAMBA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,988,0,988
COLCAPIRHUA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,90,0,90
"COLCHA ""K""",consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,9,1,10
COLLANA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,4,0,4
COLOMI,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,20,0,20
COLPA BELGICA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,9,0,9
COLQUECHACA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,25,3,28
COLQUENCHA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,11,0,11
COLQUIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,8,8,16
COMANCHE,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,1,0,1
COMARAPA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,28,0,28
COMBAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,1,1,2
CONCEPCION,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,22,0,22
COPACABANA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,6,3,9
CORIPATA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,17,1,18
CORO CORO,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,7,1,8
COROICO,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,11,0,11
CORQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,4,2,6
COTAGAITA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,13,0,13
COTOCA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,97,0,97
CUATRO CAÑADAS,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,24,1,25
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,2,0,2
CUEVO,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,6,0,6
CULPINA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,31,5,36
CURAHUARA DE CARANGAS,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,11,0,11
CURVA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,2,1,3
DESAGUADERO,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,13,0,13
EL ALTO,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,1043,1,1044
EL CHORO,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,0,2,2
EL PUENTE(STC),consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,13,0,13
EL PUENTE(TJA),consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,14,1,15
EL TORNO,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,24,2,26
EL VILLAR,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,7,0,7
ENTRE RIOS TRJ,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,35,1,36
ENTRE RIOS CBBA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,35,0,35
ESCOMA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,13,0,13
EUCALIPTUS,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,3,0,3
EUREKA (SANTOS MERCADO),consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,0,2,2
EXALTACION,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,1,0,1
FERNANDEZ ALONSO,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,25,0,25
FILADELFIA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,5,0,5
GENERAL SAAVEDRA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,18,0,18
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,9,2,11
GUANAY,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,22,0,22
GUAQUI,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,2,4,6
GUAYARAMERIN,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,84,0,84
GUTIERREZ,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,17,3,20
HUACARETA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,10,4,14
HUACAYA (VILLA DE HUACAYA),consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,1,2,3
HUACHACALLA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,1,0,1
HUANUNI,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,36,0,36
HUARACAJE,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,6,0,6
HUARINA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,3,2,5
HUAYLLAMARCA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,1,0,1
HUMANATA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,4,1,5
ICLA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,11,4,15
INCAHUASI,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,5,7,12
INGAVI (HUMAITA),consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,4,1,5
INQUISIVI,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,5,1,6
IRUPANA (VILLA DE LANZA),consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,8,2,10
IXIAMAS,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,7,0,7
JESUS DE MACHACA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,21,3,24
LA ASUNTA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,74,0,74
LA GUARDIA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,90,0,90
LA PAZ,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,996,5,1001
LAGUNILLAS,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,4,0,4
LAJA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,3,0,3
LAS CARRERAS,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,7,0,7
LICOMA PAMPA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,5,1,6
LLALLAGUA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,68,3,71
LLICA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,12,0,12
LORETO,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,2,2,4
LURIBAY,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,3,0,3
MACHACAMARCA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,6,0,6
MACHARETI,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,14,2,16
MAGDALENA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,20,0,20
MAIRANA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,20,0,20
MALLA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,1,0,1
MAPIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,29,0,29
MECAPACA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,3,0,3
MINEROS,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,26,0,26
MIZQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,26,0,26
MOCOMOCO,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,11,3,14
MOJINETE,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,1,0,1
MOJOCOYA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,5,4,9
MONTEAGUDO,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,52,3,55
MONTERO,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,188,0,188
MORO MORO,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,4,0,4
MOROCHATA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,11,9,20
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,5,3,8
OCURI,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,7,5,12
OKINAWA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,16,1,17
OMEREQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,1,1,2
ORURO,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,393,0,393
PADCAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,15,3,18
PADILLA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,30,4,34
PAILON,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,42,0,42
PALCA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,13,2,15
PALOS BLANCOS,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,45,0,45
PAMPA AULLAGAS,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,1,0,1
PAMPA GRANDE,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,11,0,11
PAPEL PAMPA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,4,0,4
PATACAMAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,46,0,46
PAZÑA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,11,0,11
PELECHUCO,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,5,0,5
POCOATA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,6,9,15
POCONA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,7,1,8
POJO (CBBA),consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,12,0,12
POOPO,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,5,1,6
PORCO,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,13,0,13
POROMA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,22,10,32
PORONGO,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,7,1,8
PORTACHUELO,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,41,0,41
PORVENIR,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,7,0,7
POTOSI,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,390,0,390
PRESTO,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,3,7,10
PUCARA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,1,0,1
PUCARANI,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,16,1,17
PUERTO ACOSTA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,1,2,3
PUERTO CARABUCO,consultas prenatales,mujeres con 4ta consulta prenatal,2011-12-01,8,1,9
