,group,variable,month,NUEVAS ANTES DEL 5TO MES DE EMBARAZO CANTIDAD,NUEVAS ANTES DEL 5TO MES DE EMBARAZO CANTIDAD,TOTALES
VALLEGRANDE,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-10-01,30,0,30
VIACHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-10-01,93,0,93
VILA VILA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-10-01,7,1,8
VILLA CHARCAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-10-01,14,4,18
VILLA MONTES,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-10-01,86,1,87
VILLA NUEVA (LOMA ALTA),consultas prenatales,nuevas antes del 5to mes de embarazo,2011-10-01,6,1,7
VILLA RIVERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-10-01,13,0,13
VILLA SERRANO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-10-01,17,1,18
VILLA TUNARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-10-01,243,2,245
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,nuevas antes del 5to mes de embarazo,2011-10-01,12,3,15
VILLAZON,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-10-01,81,5,86
VINTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-10-01,84,0,84
VITICHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-10-01,15,0,15
WALDO BALLIVIAN,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-10-01,3,0,3
WARNES,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-10-01,276,2,278
YACO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-10-01,3,1,4
YACUIBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-10-01,205,0,205
YAMPARAEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-10-01,10,1,11
YANACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-10-01,4,0,4
YAPACANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-10-01,149,0,149
YOCALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-10-01,10,3,13
YOTALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-10-01,11,2,13
YUNCHARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-10-01,0,3,3
YUNGUYO DE LITORAL,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-10-01,1,0,1
ZUDAÑEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-10-01,11,2,13
ACACIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,8,4,12
ACHACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,39,4,43
ACHOCALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,15,2,17
AIQUILE,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,62,0,62
ALALAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,3,0,3
ALCALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,3,0,3
ALTO BENI,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,17,0,17
ANCORAIMES,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,17,6,23
ANDAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,4,0,4
ANTEQUERA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,4,0,4
ANZALDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,5,3,8
APOLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,17,3,20
ARAMPAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,5,1,6
ARANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,11,0,11
ARBIETO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,9,3,12
ARQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,13,0,13
ASCENCION DE GUARAYOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,64,0,64
ATOCHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,19,2,21
AUCAPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,4,0,4
AYATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,11,2,13
AYO AYO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,7,0,7
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,34,5,39
AZURDUY,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,7,4,11
BATALLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,16,0,16
BAURES,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,4,1,5
BELEN DE ANDAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,1,1,2
BELEN DE URMIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,1,1,2
BELLA FLOR,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,2,2,4
BERMEJO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,64,9,73
BETANZOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,47,5,52
BOLIVAR,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,10,0,10
BOLPEBRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,3,1,4
BOYUIBE,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,4,0,4
BUENA VISTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,17,2,19
CABEZAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,41,0,41
CAIROMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,13,2,15
"CAIZA ""D""",consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,9,1,10
CAJUATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,10,7,17
CALACOTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,3,0,3
CALAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,9,1,10
CAMARGO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,42,2,44
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,2,2,4
CAMIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,113,2,115
CAPINOTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,40,0,40
CAQUIAVIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,6,1,7
CARACOLLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,23,0,23
CARANAVI,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,68,9,77
CARANGAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,0,1,1
CARAPARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,23,0,23
CARIPUYO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,10,6,16
CARMEN RIVERO TORREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,12,2,14
CHACARILLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,1,0,1
CHALLAPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,41,6,47
CHAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,5,2,7
CHARAGUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,55,0,55
CHAYANTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,20,1,21
CHIMORE,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,35,2,37
CHIPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,3,0,3
CHOQUE COTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,1,0,1
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,37,0,37
CHUMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,10,1,11
CHUQUIHUTA AYLLU JUCUMANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,7,3,10
CKOCHAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,22,3,25
CLIZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,40,0,40
COBIJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,111,0,111
COCAPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,13,15,28
COCHABAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,1620,16,1636
COIPASA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,2,0,2
COLCAPIRHUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,125,0,125
"COLCHA ""K""",consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,9,0,9
COLLANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,1,0,1
COLOMI,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,23,0,23
COLPA BELGICA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,12,0,12
COLQUECHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,42,13,55
COLQUENCHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,16,0,16
COLQUIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,15,9,24
COMANCHE,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,2,0,2
COMARAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,31,0,31
COMBAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,3,0,3
CONCEPCION,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,40,2,42
COPACABANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,11,0,11
CORIPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,25,0,25
CORO CORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,5,1,6
COROICO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,23,1,24
CORQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,6,1,7
COTAGAITA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,23,1,24
COTOCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,96,0,96
CUATRO CAÑADAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,21,3,24
CUEVO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,9,0,9
CULPINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,21,17,38
CURAHUARA DE CARANGAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,9,0,9
CURVA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,3,0,3
DESAGUADERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,9,0,9
EL ALTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,1571,0,1571
EL CHORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,4,0,4
EL PUENTE(STC),consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,24,1,25
EL PUENTE(TJA),consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,15,3,18
EL TORNO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,101,0,101
EL VILLAR,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,2,0,2
ENTRE RIOS TRJ,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,30,3,33
ENTRE RIOS CBBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,69,0,69
ESCOMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,11,0,11
EUCALIPTUS,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,8,0,8
EUREKA (SANTOS MERCADO),consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,2,3,5
EXALTACION,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,0,3,3
FERNANDEZ ALONSO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,20,0,20
FILADELFIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,8,3,11
GENERAL SAAVEDRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,27,0,27
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,13,7,20
GUANAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,32,0,32
GUAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,3,0,3
GUAYARAMERIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,114,0,114
GUTIERREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,20,5,25
HUACARETA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,13,2,15
HUACAYA (VILLA DE HUACAYA),consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,1,5,6
HUACHACALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,1,0,1
HUANUNI,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,55,1,56
HUARACAJE,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,8,0,8
HUARINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,4,0,4
HUAYLLAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,1,0,1
HUMANATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,3,0,3
ICHOCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,6,0,6
ICLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,11,1,12
INCAHUASI,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,10,5,15
INGAVI (HUMAITA),consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,9,2,11
INQUISIVI,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,8,7,15
IRUPANA (VILLA DE LANZA),consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,9,4,13
IXIAMAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,13,0,13
JESUS DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,13,0,13
LA ASUNTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,75,2,77
LA GUARDIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,154,0,154
LA PAZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,1454,11,1465
LAGUNILLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,11,1,12
LAJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,15,0,15
LAS CARRERAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,2,3,5
LICOMA PAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,4,1,5
LLALLAGUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,70,7,77
LLICA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,12,0,12
LORETO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,3,1,4
LURIBAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,4,2,6
MACHACAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,3,0,3
MACHARETI,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,3,0,3
MAGDALENA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,20,2,22
MAIRANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,18,0,18
MALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,2,0,2
MAPIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,26,1,27
MECAPACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,13,1,14
MINEROS,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,40,1,41
MIZQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,52,0,52
MOCOMOCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,13,0,13
MOJINETE,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,1,0,1
MOJOCOYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,6,3,9
MONTEAGUDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,38,2,40
MONTERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,217,3,220
MORO MORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,3,1,4
MOROCHATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,17,8,25
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,5,0,5
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,2,0,2
OCURI,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,11,9,20
OKINAWA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,28,2,30
OMEREQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,11,0,11
ORURO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,730,0,730
PADCAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,21,2,23
PADILLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,20,1,21
PAILON,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,67,2,69
PALCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,25,2,27
PALOS BLANCOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,66,1,67
PAMPA AULLAGAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,5,0,5
PAMPA GRANDE,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,14,0,14
PAPEL PAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,4,3,7
PASORAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,4,1,5
PATACAMAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,51,2,53
PAZÑA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,9,0,9
PELECHUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,6,0,6
POCOATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,19,12,31
POCONA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,12,2,14
POJO (CBBA),consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,21,0,21
POOPO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,6,0,6
PORCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,26,0,26
POROMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,11,1,12
PORONGO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,15,4,19
PORTACHUELO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,35,0,35
PORVENIR,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,9,0,9
POSTRER VALLE,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,2,1,3
POTOSI,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,708,2,710
PRESTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,4,8,12
PUCARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,3,0,3
PUCARANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,31,1,32
PUERTO ACOSTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,6,3,9
PUERTO CARABUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,13,4,17
PUERTO GONZALO MORENO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,5,0,5
PUERTO PEREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,1,1,2
PUERTO QUIJARRO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,21,0,21
PUERTO RICO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,22,3,25
PUERTO SILES,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,2,0,2
PUERTO SUAREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,38,0,38
PUERTO VILLARROEL,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,143,1,144
PUNA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,20,3,23
PUNATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,32,0,32
QUIABAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,4,0,4
QUILLACOLLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-11-01,179,4,183
