,group,variable,month,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO CANTIDAD,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO CANTIDAD,TOTALES
SAN JULIAN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-10-01,30,1,31
SAN LORENZO(PND),consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-10-01,1,8,9
SAN LORENZO(TJA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-10-01,9,2,11
SAN LUCAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-10-01,10,2,12
SAN MATIAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-10-01,17,0,17
SAN MIGUEL DE VELASCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-10-01,8,0,8
SAN PABLO DE LIPEZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-10-01,3,0,3
SAN PEDRO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-10-01,7,0,7
SAN PEDRO DE BUENA VISTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-10-01,30,11,41
SAN PEDRO DE CURAHUARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-10-01,0,1,1
SAN PEDRO DE QUEMES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-10-01,2,0,2
SAN PEDRO DE TIQUINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-10-01,1,0,1
SAN PEDRO(PND),consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-10-01,0,1,1
SAN RAFAEL,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-10-01,3,1,4
SAN RAMON BENI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-10-01,1,0,1
SAN RAMON SCZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-10-01,15,0,15
SANTA ANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-10-01,25,0,25
SANTA CRUZ DE LA SIERRA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-10-01,2700,0,2700
SANTA ROSA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-10-01,6,0,6
SANTA ROSA DEL SARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-10-01,11,0,11
SANTIAGO DE CALLAPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-10-01,1,0,1
SANTIAGO DE HUARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-10-01,6,0,6
SANTIAGO DE HUATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-10-01,6,3,9
SANTIAGO DE MACHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-10-01,2,0,2
SANTUARIO DE QUILLACAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-10-01,2,1,3
SAPAHAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-10-01,7,0,7
SENA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-10-01,1,0,1
SHINAOTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-10-01,34,0,34
SICA SICA (VILLA AROMA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-10-01,13,4,17
SICAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-10-01,2,0,2
SIPE SIPE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-10-01,46,2,48
SOPACHUY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-10-01,1,0,1
SORACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-10-01,4,0,4
SORATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-10-01,12,6,18
SUCRE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-10-01,135,5,140
TACACOMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-10-01,6,0,6
TACOBAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-10-01,2,1,3
TACOPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-10-01,8,0,8
TAHUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-10-01,1,0,1
TAPACARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-10-01,16,2,18
TARABUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-10-01,6,0,6
TARACO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-10-01,1,0,1
TARATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-10-01,6,1,7
TARIJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-10-01,251,3,254
TEOPONTE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-10-01,9,1,10
TIAWANACU,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-10-01,5,3,8
TINGUIPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-10-01,13,9,22
TIPUANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-10-01,4,0,4
TIQUIPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-10-01,87,4,91
TIRAQUE (CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-10-01,23,1,24
TOCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-10-01,5,0,5
TOLATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-10-01,4,0,4
TOLEDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-10-01,0,1,1
TOMAVE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-10-01,3,6,9
TOMINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-10-01,4,0,4
TORO TORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-10-01,6,3,9
TOTORA(CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-10-01,27,12,39
TOTORA(ORR),consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-10-01,2,0,2
TRINIDAD,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-10-01,132,1,133
TUPIZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-10-01,30,1,31
TURCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-10-01,5,0,5
UMALA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-10-01,3,2,5
UNCIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-10-01,13,1,14
URIONDO (A. CONCEPCION),consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-10-01,4,1,5
URUBICHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-10-01,1,0,1
UYUNI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-10-01,32,5,37
VACAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-10-01,9,0,9
VALLEGRANDE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-10-01,4,0,4
VIACHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-10-01,57,1,58
VILA VILA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-10-01,2,0,2
VILLA CHARCAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-10-01,4,3,7
VILLA MONTES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-10-01,22,0,22
VILLA RIVERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-10-01,9,0,9
VILLA SERRANO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-10-01,3,1,4
VILLA TUNARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-10-01,110,1,111
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-10-01,0,1,1
VILLAZON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-10-01,13,3,16
VINTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-10-01,82,1,83
VITICHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-10-01,5,0,5
WARNES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-10-01,102,3,105
YACO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-10-01,4,3,7
YACUIBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-10-01,87,1,88
YANACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-10-01,1,0,1
YAPACANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-10-01,119,0,119
YOCALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-10-01,5,1,6
YOTALA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-10-01,1,0,1
YUNCHARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-10-01,2,0,2
ZUDAÑEZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-10-01,2,0,2
ACACIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,5,1,6
ACHACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,32,6,38
ACHOCALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,4,2,6
AIQUILE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,29,0,29
ALALAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,4,1,5
ALTO BENI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,2,0,2
ANCORAIMES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,9,1,10
ANDAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,1,0,1
ANTEQUERA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,1,0,1
ANZALDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,4,3,7
APOLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,10,2,12
ARANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,1,0,1
ARBIETO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,4,1,5
ARQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,13,0,13
ASCENCION DE GUARAYOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,19,0,19
ATOCHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,10,2,12
AUCAPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,2,3,5
AYATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,10,3,13
AYO AYO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,4,0,4
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,22,9,31
AZURDUY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,3,3,6
BATALLAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,8,0,8
BAURES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,4,0,4
BELLA FLOR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,3,0,3
BERMEJO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,21,0,21
BETANZOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,9,1,10
BOLIVAR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,2,2,4
BOYUIBE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,3,0,3
BUENA VISTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,4,0,4
CABEZAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,18,5,23
CAIROMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,10,2,12
"CAIZA ""D""",consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,5,1,6
CAJUATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,3,1,4
CALACOTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,1,0,1
CALAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,5,0,5
CAMARGO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,19,0,19
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,1,1,2
CAMIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,32,1,33
CAPINOTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,9,0,9
CAQUIAVIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,6,0,6
CARACOLLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,9,2,11
CARANAVI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,35,8,43
CARAPARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,6,1,7
CARIPUYO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,5,1,6
CARMEN RIVERO TORREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,5,2,7
CHALLAPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,29,5,34
CHAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,5,1,6
CHARAGUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,38,1,39
CHARAÑA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,0,1,1
CHAYANTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,9,4,13
CHIMORE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,15,6,21
CHIPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,1,0,1
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,7,0,7
CHUMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,9,0,9
CHUQUIHUTA AYLLU JUCUMANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,11,6,17
CKOCHAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,11,2,13
CLIZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,18,0,18
COBIJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,31,2,33
COCAPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,6,11,17
COCHABAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,1324,8,1332
COIPASA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,2,0,2
COLCAPIRHUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,70,0,70
"COLCHA ""K""",consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,7,1,8
COLLANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,3,0,3
COLOMI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,16,0,16
COLPA BELGICA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,4,0,4
COLQUECHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,11,7,18
COLQUENCHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,6,0,6
COLQUIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,2,2,4
COMANCHE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,0,1,1
COMARAPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,5,0,5
COMBAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,0,1,1
CONCEPCION,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,29,1,30
COPACABANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,2,1,3
CORIPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,10,0,10
CORO CORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,4,2,6
COROICO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,34,2,36
CORQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,1,2,3
COTAGAITA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,22,0,22
COTOCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,80,0,80
CUATRO CAÑADAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,12,1,13
CUEVO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,2,4,6
CULPINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,1,4,5
CURAHUARA DE CARANGAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,3,1,4
CURVA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,1,0,1
DESAGUADERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,5,0,5
EL ALTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,1012,0,1012
EL CHORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,0,2,2
EL PUENTE(STC),consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,8,0,8
EL PUENTE(TJA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,5,2,7
EL TORNO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,32,0,32
EL VILLAR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,1,0,1
ENTRE RIOS TRJ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,7,1,8
ENTRE RIOS CBBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,39,0,39
ESCOMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,8,0,8
EUCALIPTUS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,4,0,4
EUREKA (SANTOS MERCADO),consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,0,1,1
EXALTACION,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,1,1,2
FERNANDEZ ALONSO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,14,0,14
FILADELFIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,1,6,7
GENERAL SAAVEDRA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,8,0,8
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,5,2,7
GUANAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,1,0,1
GUAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,0,2,2
GUAYARAMERIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,50,0,50
GUTIERREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,17,2,19
HUACARETA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,4,0,4
HUANUNI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,19,0,19
HUARACAJE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,4,0,4
HUARINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,1,1,2
HUMANATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,3,1,4
ICHOCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,0,5,5
ICLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,3,0,3
INCAHUASI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,3,0,3
INGAVI (HUMAITA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,3,0,3
INQUISIVI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,2,3,5
IRUPANA (VILLA DE LANZA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,3,0,3
IXIAMAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,4,0,4
JESUS DE MACHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,4,0,4
LA ASUNTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,28,0,28
LA GUARDIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,58,0,58
LA PAZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,1394,19,1413
LAGUNILLAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,2,0,2
LAJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,13,0,13
LICOMA PAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,0,1,1
LLALLAGUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,40,7,47
LLICA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,6,0,6
LORETO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,2,5,7
LURIBAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-11-01,2,2,4
