,group,variable,month,REPETIDAS TOTAL 4.3 REPETIDAS,REPETIDAS TOTAL 4.3 REPETIDAS,TOTALES
TURCO,consultas prenatales,repetidas,2011-11-01,21,0,21
UMALA,consultas prenatales,repetidas,2011-11-01,15,10,25
UNCIA,consultas prenatales,repetidas,2011-11-01,115,12,127
URIONDO (A. CONCEPCION),consultas prenatales,repetidas,2011-11-01,67,2,69
URUBICHA,consultas prenatales,repetidas,2011-11-01,29,6,35
UYUNI,consultas prenatales,repetidas,2011-11-01,355,14,369
VACAS,consultas prenatales,repetidas,2011-11-01,38,1,39
VALLEGRANDE,consultas prenatales,repetidas,2011-11-01,95,1,96
VIACHA,consultas prenatales,repetidas,2011-11-01,349,0,349
VILA VILA,consultas prenatales,repetidas,2011-11-01,20,1,21
VILLA CHARCAS,consultas prenatales,repetidas,2011-11-01,77,21,98
VILLA MONTES,consultas prenatales,repetidas,2011-11-01,304,18,322
VILLA NUEVA (LOMA ALTA),consultas prenatales,repetidas,2011-11-01,15,7,22
VILLA RIVERO,consultas prenatales,repetidas,2011-11-01,61,0,61
VILLA SERRANO,consultas prenatales,repetidas,2011-11-01,67,22,89
VILLA TUNARI,consultas prenatales,repetidas,2011-11-01,661,13,674
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,repetidas,2011-11-01,57,6,63
VILLAZON,consultas prenatales,repetidas,2011-11-01,395,13,408
VINTO,consultas prenatales,repetidas,2011-11-01,301,6,307
VITICHI,consultas prenatales,repetidas,2011-11-01,66,0,66
WALDO BALLIVIAN,consultas prenatales,repetidas,2011-11-01,11,0,11
WARNES,consultas prenatales,repetidas,2011-11-01,651,3,654
YACO,consultas prenatales,repetidas,2011-11-01,17,11,28
YACUIBA,consultas prenatales,repetidas,2011-11-01,698,13,711
YAMPARAEZ,consultas prenatales,repetidas,2011-11-01,38,7,45
YANACACHI,consultas prenatales,repetidas,2011-11-01,29,0,29
YAPACANI,consultas prenatales,repetidas,2011-11-01,329,2,331
YOCALLA,consultas prenatales,repetidas,2011-11-01,35,2,37
YOTALA,consultas prenatales,repetidas,2011-11-01,55,4,59
YUNCHARA,consultas prenatales,repetidas,2011-11-01,9,19,28
YUNGUYO DE LITORAL,consultas prenatales,repetidas,2011-11-01,1,0,1
ZUDAÑEZ,consultas prenatales,repetidas,2011-11-01,47,9,56
ACACIO,consultas prenatales,repetidas,2011-12-01,29,5,34
ACHACACHI,consultas prenatales,repetidas,2011-12-01,161,5,166
ACHOCALLA,consultas prenatales,repetidas,2011-12-01,3,6,9
AIQUILE,consultas prenatales,repetidas,2011-12-01,141,0,141
ALALAY,consultas prenatales,repetidas,2011-12-01,7,4,11
ALCALA,consultas prenatales,repetidas,2011-12-01,23,1,24
ALTO BENI,consultas prenatales,repetidas,2011-12-01,49,3,52
ANCORAIMES,consultas prenatales,repetidas,2011-12-01,54,1,55
ANDAMARCA,consultas prenatales,repetidas,2011-12-01,8,1,9
ANTEQUERA,consultas prenatales,repetidas,2011-12-01,10,1,11
ANZALDO,consultas prenatales,repetidas,2011-12-01,13,9,22
APOLO,consultas prenatales,repetidas,2011-12-01,88,4,92
ARAMPAMPA,consultas prenatales,repetidas,2011-12-01,19,10,29
ARANI,consultas prenatales,repetidas,2011-12-01,68,0,68
ARBIETO,consultas prenatales,repetidas,2011-12-01,41,6,47
ARQUE,consultas prenatales,repetidas,2011-12-01,55,0,55
ASCENCION DE GUARAYOS,consultas prenatales,repetidas,2011-12-01,233,2,235
ATOCHA,consultas prenatales,repetidas,2011-12-01,71,4,75
AUCAPATA,consultas prenatales,repetidas,2011-12-01,10,3,13
AYATA,consultas prenatales,repetidas,2011-12-01,17,6,23
AYO AYO,consultas prenatales,repetidas,2011-12-01,38,0,38
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,repetidas,2011-12-01,90,9,99
AZURDUY,consultas prenatales,repetidas,2011-12-01,43,10,53
BATALLAS,consultas prenatales,repetidas,2011-12-01,56,0,56
BAURES,consultas prenatales,repetidas,2011-12-01,20,0,20
BELEN DE ANDAMARCA,consultas prenatales,repetidas,2011-12-01,3,2,5
BELEN DE URMIRI,consultas prenatales,repetidas,2011-12-01,3,4,7
BELLA FLOR,consultas prenatales,repetidas,2011-12-01,6,0,6
BERMEJO,consultas prenatales,repetidas,2011-12-01,261,0,261
BETANZOS,consultas prenatales,repetidas,2011-12-01,146,15,161
BOLIVAR,consultas prenatales,repetidas,2011-12-01,23,7,30
BOLPEBRA,consultas prenatales,repetidas,2011-12-01,5,0,5
BOYUIBE,consultas prenatales,repetidas,2011-12-01,20,2,22
BUENA VISTA,consultas prenatales,repetidas,2011-12-01,122,0,122
CABEZAS,consultas prenatales,repetidas,2011-12-01,113,0,113
CAIROMA,consultas prenatales,repetidas,2011-12-01,38,4,42
"CAIZA ""D""",consultas prenatales,repetidas,2011-12-01,44,2,46
CAJUATA,consultas prenatales,repetidas,2011-12-01,38,6,44
CALACOTO,consultas prenatales,repetidas,2011-12-01,5,5,10
CALAMARCA,consultas prenatales,repetidas,2011-12-01,51,8,59
CAMARGO,consultas prenatales,repetidas,2011-12-01,95,10,105
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,repetidas,2011-12-01,18,3,21
CAMIRI,consultas prenatales,repetidas,2011-12-01,413,1,414
CAPINOTA,consultas prenatales,repetidas,2011-12-01,179,0,179
CAQUIAVIRI,consultas prenatales,repetidas,2011-12-01,24,4,28
CARACOLLO,consultas prenatales,repetidas,2011-12-01,106,7,113
CARANAVI,consultas prenatales,repetidas,2011-12-01,311,14,325
CARANGAS,consultas prenatales,repetidas,2011-12-01,0,2,2
CARAPARI,consultas prenatales,repetidas,2011-12-01,96,1,97
CARIPUYO,consultas prenatales,repetidas,2011-12-01,21,18,39
CARMEN RIVERO TORREZ,consultas prenatales,repetidas,2011-12-01,34,5,39
CATACORA,consultas prenatales,repetidas,2011-12-01,1,0,1
CHACARILLA,consultas prenatales,repetidas,2011-12-01,2,0,2
CHALLAPATA,consultas prenatales,repetidas,2011-12-01,145,28,173
CHAQUI,consultas prenatales,repetidas,2011-12-01,22,5,27
CHARAGUA,consultas prenatales,repetidas,2011-12-01,147,4,151
CHARAÑA,consultas prenatales,repetidas,2011-12-01,9,0,9
CHAYANTA,consultas prenatales,repetidas,2011-12-01,58,14,72
CHIMORE,consultas prenatales,repetidas,2011-12-01,114,3,117
CHIPAYA,consultas prenatales,repetidas,2011-12-01,9,0,9
CHOQUE COTA,consultas prenatales,repetidas,2011-12-01,5,0,5
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,repetidas,2011-12-01,105,0,105
CHUMA,consultas prenatales,repetidas,2011-12-01,20,4,24
CHUQUIHUTA AYLLU JUCUMANI,consultas prenatales,repetidas,2011-12-01,31,9,40
CKOCHAS,consultas prenatales,repetidas,2011-12-01,68,12,80
CLIZA,consultas prenatales,repetidas,2011-12-01,243,0,243
COBIJA,consultas prenatales,repetidas,2011-12-01,605,1,606
COCAPATA,consultas prenatales,repetidas,2011-12-01,27,38,65
COCHABAMBA,consultas prenatales,repetidas,2011-12-01,6428,27,6455
COIPASA,consultas prenatales,repetidas,2011-12-01,5,0,5
COLCAPIRHUA,consultas prenatales,repetidas,2011-12-01,538,19,557
"COLCHA ""K""",consultas prenatales,repetidas,2011-12-01,44,2,46
COLLANA,consultas prenatales,repetidas,2011-12-01,13,1,14
COLOMI,consultas prenatales,repetidas,2011-12-01,89,1,90
COLPA BELGICA,consultas prenatales,repetidas,2011-12-01,24,0,24
COLQUECHACA,consultas prenatales,repetidas,2011-12-01,123,32,155
COLQUENCHA,consultas prenatales,repetidas,2011-12-01,70,0,70
COLQUIRI,consultas prenatales,repetidas,2011-12-01,44,23,67
COMANCHE,consultas prenatales,repetidas,2011-12-01,5,0,5
COMARAPA,consultas prenatales,repetidas,2011-12-01,169,0,169
COMBAYA,consultas prenatales,repetidas,2011-12-01,1,2,3
CONCEPCION,consultas prenatales,repetidas,2011-12-01,105,0,105
COPACABANA,consultas prenatales,repetidas,2011-12-01,62,9,71
CORIPATA,consultas prenatales,repetidas,2011-12-01,106,3,109
CORO CORO,consultas prenatales,repetidas,2011-12-01,25,13,38
COROICO,consultas prenatales,repetidas,2011-12-01,111,2,113
CORQUE,consultas prenatales,repetidas,2011-12-01,21,8,29
COTAGAITA,consultas prenatales,repetidas,2011-12-01,105,4,109
COTOCA,consultas prenatales,repetidas,2011-12-01,350,0,350
CUATRO CAÑADAS,consultas prenatales,repetidas,2011-12-01,126,5,131
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,repetidas,2011-12-01,3,1,4
CUEVO,consultas prenatales,repetidas,2011-12-01,34,5,39
CULPINA,consultas prenatales,repetidas,2011-12-01,66,6,72
CURAHUARA DE CARANGAS,consultas prenatales,repetidas,2011-12-01,24,1,25
CURVA,consultas prenatales,repetidas,2011-12-01,3,1,4
DESAGUADERO,consultas prenatales,repetidas,2011-12-01,37,0,37
EL ALTO,consultas prenatales,repetidas,2011-12-01,5745,1,5746
EL CHORO,consultas prenatales,repetidas,2011-12-01,6,8,14
EL PUENTE(STC),consultas prenatales,repetidas,2011-12-01,78,0,78
EL PUENTE(TJA),consultas prenatales,repetidas,2011-12-01,59,8,67
EL TORNO,consultas prenatales,repetidas,2011-12-01,243,12,255
EL VILLAR,consultas prenatales,repetidas,2011-12-01,12,0,12
ENTRE RIOS TRJ,consultas prenatales,repetidas,2011-12-01,152,8,160
ENTRE RIOS CBBA,consultas prenatales,repetidas,2011-12-01,194,0,194
ESCOMA,consultas prenatales,repetidas,2011-12-01,39,0,39
EUCALIPTUS,consultas prenatales,repetidas,2011-12-01,22,0,22
EUREKA (SANTOS MERCADO),consultas prenatales,repetidas,2011-12-01,9,2,11
EXALTACION,consultas prenatales,repetidas,2011-12-01,4,2,6
FERNANDEZ ALONSO,consultas prenatales,repetidas,2011-12-01,73,0,73
FILADELFIA,consultas prenatales,repetidas,2011-12-01,32,0,32
GENERAL SAAVEDRA,consultas prenatales,repetidas,2011-12-01,88,2,90
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,repetidas,2011-12-01,34,4,38
GUANAY,consultas prenatales,repetidas,2011-12-01,104,2,106
GUAQUI,consultas prenatales,repetidas,2011-12-01,19,5,24
GUAYARAMERIN,consultas prenatales,repetidas,2011-12-01,355,0,355
GUTIERREZ,consultas prenatales,repetidas,2011-12-01,70,14,84
HUACARETA,consultas prenatales,repetidas,2011-12-01,26,14,40
HUACAYA (VILLA DE HUACAYA),consultas prenatales,repetidas,2011-12-01,10,8,18
HUACHACALLA,consultas prenatales,repetidas,2011-12-01,1,0,1
HUANUNI,consultas prenatales,repetidas,2011-12-01,220,1,221
HUARACAJE,consultas prenatales,repetidas,2011-12-01,20,0,20
HUARINA,consultas prenatales,repetidas,2011-12-01,13,7,20
HUAYLLAMARCA,consultas prenatales,repetidas,2011-12-01,6,1,7
HUMANATA,consultas prenatales,repetidas,2011-12-01,8,4,12
ICHOCA,consultas prenatales,repetidas,2011-12-01,7,3,10
ICLA,consultas prenatales,repetidas,2011-12-01,28,22,50
INCAHUASI,consultas prenatales,repetidas,2011-12-01,35,23,58
INGAVI (HUMAITA),consultas prenatales,repetidas,2011-12-01,12,3,15
INQUISIVI,consultas prenatales,repetidas,2011-12-01,27,4,31
IRUPANA (VILLA DE LANZA),consultas prenatales,repetidas,2011-12-01,57,2,59
IXIAMAS,consultas prenatales,repetidas,2011-12-01,44,0,44
JESUS DE MACHACA,consultas prenatales,repetidas,2011-12-01,62,4,66
LA ASUNTA,consultas prenatales,repetidas,2011-12-01,343,1,344
LA GUARDIA,consultas prenatales,repetidas,2011-12-01,587,0,587
LA PAZ,consultas prenatales,repetidas,2011-12-01,6276,26,6302
LAGUNILLAS,consultas prenatales,repetidas,2011-12-01,28,3,31
LAJA,consultas prenatales,repetidas,2011-12-01,47,1,48
LAS CARRERAS,consultas prenatales,repetidas,2011-12-01,27,8,35
LICOMA PAMPA,consultas prenatales,repetidas,2011-12-01,13,1,14
LLALLAGUA,consultas prenatales,repetidas,2011-12-01,342,20,362
LLICA,consultas prenatales,repetidas,2011-12-01,39,2,41
LORETO,consultas prenatales,repetidas,2011-12-01,9,4,13
LURIBAY,consultas prenatales,repetidas,2011-12-01,12,0,12
MACHACAMARCA,consultas prenatales,repetidas,2011-12-01,19,0,19
MACHARETI,consultas prenatales,repetidas,2011-12-01,47,8,55
MAGDALENA,consultas prenatales,repetidas,2011-12-01,89,0,89
MAIRANA,consultas prenatales,repetidas,2011-12-01,90,0,90
MALLA,consultas prenatales,repetidas,2011-12-01,6,4,10
MAPIRI,consultas prenatales,repetidas,2011-12-01,122,1,123
MECAPACA,consultas prenatales,repetidas,2011-12-01,30,3,33
MINEROS,consultas prenatales,repetidas,2011-12-01,153,0,153
MIZQUE,consultas prenatales,repetidas,2011-12-01,161,0,161
MOCOMOCO,consultas prenatales,repetidas,2011-12-01,39,8,47
MOJINETE,consultas prenatales,repetidas,2011-12-01,4,0,4
MOJOCOYA,consultas prenatales,repetidas,2011-12-01,33,7,40
MONTEAGUDO,consultas prenatales,repetidas,2011-12-01,253,16,269
MONTERO,consultas prenatales,repetidas,2011-12-01,994,2,996
MORO MORO,consultas prenatales,repetidas,2011-12-01,11,2,13
MOROCHATA,consultas prenatales,repetidas,2011-12-01,37,19,56
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,repetidas,2011-12-01,9,0,9
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,repetidas,2011-12-01,10,8,18
OCURI,consultas prenatales,repetidas,2011-12-01,48,31,79
OKINAWA,consultas prenatales,repetidas,2011-12-01,116,1,117
OMEREQUE,consultas prenatales,repetidas,2011-12-01,52,2,54
ORURO,consultas prenatales,repetidas,2011-12-01,2296,0,2296
PADCAYA,consultas prenatales,repetidas,2011-12-01,83,9,92
PADILLA,consultas prenatales,repetidas,2011-12-01,74,8,82
PAILON,consultas prenatales,repetidas,2011-12-01,106,2,108
PALCA,consultas prenatales,repetidas,2011-12-01,22,3,25
PALOS BLANCOS,consultas prenatales,repetidas,2011-12-01,225,1,226
PAMPA AULLAGAS,consultas prenatales,repetidas,2011-12-01,11,2,13
PAMPA GRANDE,consultas prenatales,repetidas,2011-12-01,62,0,62
PAPEL PAMPA,consultas prenatales,repetidas,2011-12-01,15,7,22
PASORAPA,consultas prenatales,repetidas,2011-12-01,5,0,5
PATACAMAYA,consultas prenatales,repetidas,2011-12-01,204,4,208
PAZÑA,consultas prenatales,repetidas,2011-12-01,27,1,28
PELECHUCO,consultas prenatales,repetidas,2011-12-01,31,0,31
POCOATA,consultas prenatales,repetidas,2011-12-01,41,35,76
POCONA,consultas prenatales,repetidas,2011-12-01,57,1,58
POJO (CBBA),consultas prenatales,repetidas,2011-12-01,76,0,76
POOPO,consultas prenatales,repetidas,2011-12-01,28,4,32
PORCO,consultas prenatales,repetidas,2011-12-01,73,0,73
POROMA,consultas prenatales,repetidas,2011-12-01,45,18,63
PORONGO,consultas prenatales,repetidas,2011-12-01,54,2,56
PORTACHUELO,consultas prenatales,repetidas,2011-12-01,185,0,185
PORVENIR,consultas prenatales,repetidas,2011-12-01,38,0,38
POSTRER VALLE,consultas prenatales,repetidas,2011-12-01,6,1,7
POTOSI,consultas prenatales,repetidas,2011-12-01,1408,0,1408
PRESTO,consultas prenatales,repetidas,2011-12-01,12,24,36
PUCARA,consultas prenatales,repetidas,2011-12-01,5,2,7
PUCARANI,consultas prenatales,repetidas,2011-12-01,101,1,102
PUERTO ACOSTA,consultas prenatales,repetidas,2011-12-01,14,5,19
PUERTO CARABUCO,consultas prenatales,repetidas,2011-12-01,32,4,36
PUERTO GONZALO MORENO,consultas prenatales,repetidas,2011-12-01,45,0,45
PUERTO PEREZ,consultas prenatales,repetidas,2011-12-01,14,2,16
PUERTO QUIJARRO,consultas prenatales,repetidas,2011-12-01,26,0,26
PUERTO RICO,consultas prenatales,repetidas,2011-12-01,60,6,66
PUERTO SILES,consultas prenatales,repetidas,2011-12-01,3,0,3
PUERTO SUAREZ,consultas prenatales,repetidas,2011-12-01,128,0,128
PUERTO VILLARROEL,consultas prenatales,repetidas,2011-12-01,525,0,525
PUNA,consultas prenatales,repetidas,2011-12-01,93,5,98
PUNATA,consultas prenatales,repetidas,2011-12-01,228,0,228
QUIABAYA,consultas prenatales,repetidas,2011-12-01,9,0,9
QUILLACOLLO,consultas prenatales,repetidas,2011-12-01,621,2,623
QUIME,consultas prenatales,repetidas,2011-12-01,8,27,35
QUIRUSILLAS,consultas prenatales,repetidas,2011-12-01,4,0,4
RAVELO,consultas prenatales,repetidas,2011-12-01,67,13,80
REYES,consultas prenatales,repetidas,2011-12-01,96,1,97
RIBERALTA,consultas prenatales,repetidas,2011-12-01,921,17,938
ROBORE,consultas prenatales,repetidas,2011-12-01,93,0,93
RURRENABAQUE,consultas prenatales,repetidas,2011-12-01,64,3,67
SABAYA,consultas prenatales,repetidas,2011-12-01,11,1,12
SACABA,consultas prenatales,repetidas,2011-12-01,1103,2,1105
SACABAMBA,consultas prenatales,repetidas,2011-12-01,20,2,22
SACACA,consultas prenatales,repetidas,2011-12-01,101,7,108
SAIPINA,consultas prenatales,repetidas,2011-12-01,46,0,46
SALINAS DE GARCI MENDOZA,consultas prenatales,repetidas,2011-12-01,38,12,50
SAMAIPATA,consultas prenatales,repetidas,2011-12-01,46,0,46
SAN AGUSTIN,consultas prenatales,repetidas,2011-12-01,4,1,5
SAN ANDRES,consultas prenatales,repetidas,2011-12-01,44,3,47
SAN ANDRES DE MACHACA,consultas prenatales,repetidas,2011-12-01,13,4,17
SAN ANTONIO DE ESMORUCO,consultas prenatales,repetidas,2011-12-01,5,0,5
SAN ANTONIO DE LOMERIO,consultas prenatales,repetidas,2011-12-01,29,3,32
SAN BENITO,consultas prenatales,repetidas,2011-12-01,63,1,64
SAN BORJA,consultas prenatales,repetidas,2011-12-01,250,4,254
SAN BUENA VENTURA,consultas prenatales,repetidas,2011-12-01,97,2,99
SAN CARLOS,consultas prenatales,repetidas,2011-12-01,162,0,162
SAN IGNACIO,consultas prenatales,repetidas,2011-12-01,211,5,216
SAN IGNACIO DE VELASCO,consultas prenatales,repetidas,2011-12-01,442,36,478
SAN JAVIER(BNI),consultas prenatales,repetidas,2011-12-01,14,0,14
SAN JAVIER(STC),consultas prenatales,repetidas,2011-12-01,136,0,136
SAN JOAQUIN,consultas prenatales,repetidas,2011-12-01,13,0,13
SAN JOSE DE CHIQUITOS,consultas prenatales,repetidas,2011-12-01,68,0,68
SAN JUAN DE YAPACANI,consultas prenatales,repetidas,2011-12-01,49,0,49
SAN JULIAN,consultas prenatales,repetidas,2011-12-01,246,8,254
SAN LORENZO(PND),consultas prenatales,repetidas,2011-12-01,13,11,24
SAN LORENZO(TJA),consultas prenatales,repetidas,2011-12-01,115,9,124
SAN LUCAS,consultas prenatales,repetidas,2011-12-01,141,65,206
SAN MATIAS,consultas prenatales,repetidas,2011-12-01,95,0,95
SAN MIGUEL DE VELASCO,consultas prenatales,repetidas,2011-12-01,81,9,90
SAN PABLO DE LIPEZ,consultas prenatales,repetidas,2011-12-01,13,0,13
SAN PEDRO,consultas prenatales,repetidas,2011-12-01,93,0,93
SAN PEDRO DE BUENA VISTA,consultas prenatales,repetidas,2011-12-01,88,25,113
SAN PEDRO DE CURAHUARA,consultas prenatales,repetidas,2011-12-01,28,3,31
SAN PEDRO DE QUEMES,consultas prenatales,repetidas,2011-12-01,2,0,2
SAN PEDRO DE TIQUINA,consultas prenatales,repetidas,2011-12-01,11,4,15
SAN PEDRO(PND),consultas prenatales,repetidas,2011-12-01,0,2,2
SAN RAFAEL,consultas prenatales,repetidas,2011-12-01,38,0,38
SAN RAMON BENI,consultas prenatales,repetidas,2011-12-01,5,0,5
SAN RAMON SCZ,consultas prenatales,repetidas,2011-12-01,90,0,90
SANTA ANA,consultas prenatales,repetidas,2011-12-01,177,0,177
SANTA CRUZ DE LA SIERRA,consultas prenatales,repetidas,2011-12-01,7912,2,7914
SANTA ROSA,consultas prenatales,repetidas,2011-12-01,76,4,80
SANTA ROSA DEL SARA,consultas prenatales,repetidas,2011-12-01,94,0,94
SANTIAGO DE CALLAPA,consultas prenatales,repetidas,2011-12-01,16,6,22
SANTIAGO DE HUARI,consultas prenatales,repetidas,2011-12-01,42,1,43
SANTIAGO DE HUATA,consultas prenatales,repetidas,2011-12-01,12,3,15
SANTIAGO DE MACHACA,consultas prenatales,repetidas,2011-12-01,7,2,9
SANTIVAÑES,consultas prenatales,repetidas,2011-12-01,24,0,24
SANTUARIO DE QUILLACAS,consultas prenatales,repetidas,2011-12-01,6,9,15
SAPAHAQUI,consultas prenatales,repetidas,2011-12-01,19,1,20
SENA,consultas prenatales,repetidas,2011-12-01,30,0,30
SHINAOTA,consultas prenatales,repetidas,2011-12-01,400,0,400
SICA SICA (VILLA AROMA),consultas prenatales,repetidas,2011-12-01,53,4,57
SICAYA,consultas prenatales,repetidas,2011-12-01,12,0,12
SIPE SIPE,consultas prenatales,repetidas,2011-12-01,314,0,314
SOPACHUY,consultas prenatales,repetidas,2011-12-01,36,5,41
SORACACHI,consultas prenatales,repetidas,2011-12-01,24,6,30
SORATA,consultas prenatales,repetidas,2011-12-01,55,6,61
SUCRE,consultas prenatales,repetidas,2011-12-01,2710,14,2724
TACACHI,consultas prenatales,repetidas,2011-12-01,1,1,2
TACACOMA,consultas prenatales,repetidas,2011-12-01,40,1,41
TACOBAMBA,consultas prenatales,repetidas,2011-12-01,7,8,15
TACOPAYA,consultas prenatales,repetidas,2011-12-01,42,2,44
TAHUA,consultas prenatales,repetidas,2011-12-01,3,0,3
TAPACARI,consultas prenatales,repetidas,2011-12-01,97,17,114
TARABUCO,consultas prenatales,repetidas,2011-12-01,95,36,131
TARACO,consultas prenatales,repetidas,2011-12-01,11,2,13
TARATA,consultas prenatales,repetidas,2011-12-01,56,3,59
TARIJA,consultas prenatales,repetidas,2011-12-01,1544,1,1545
TARVITA,consultas prenatales,repetidas,2011-12-01,46,18,64
TEOPONTE,consultas prenatales,repetidas,2011-12-01,62,7,69
TIAWANACU,consultas prenatales,repetidas,2011-12-01,38,13,51
TINGUIPAYA,consultas prenatales,repetidas,2011-12-01,47,9,56
TIPUANI,consultas prenatales,repetidas,2011-12-01,80,0,80
TIQUIPAYA,consultas prenatales,repetidas,2011-12-01,550,0,550
TIRAQUE (CBBA),consultas prenatales,repetidas,2011-12-01,83,9,92
TITO YUPANQUI (PARQUIPUJIO),consultas prenatales,repetidas,2011-12-01,3,0,3
TOCO,consultas prenatales,repetidas,2011-12-01,30,0,30
TOLATA,consultas prenatales,repetidas,2011-12-01,20,4,24
TOLEDO,consultas prenatales,repetidas,2011-12-01,6,4,10
TOMAVE,consultas prenatales,repetidas,2011-12-01,37,7,44
TOMINA,consultas prenatales,repetidas,2011-12-01,50,0,50
TORO TORO,consultas prenatales,repetidas,2011-12-01,24,17,41
TOTORA(CBBA),consultas prenatales,repetidas,2011-12-01,115,11,126
TOTORA(ORR),consultas prenatales,repetidas,2011-12-01,14,2,16
TRIGAL,consultas prenatales,repetidas,2011-12-01,8,1,9
TRINIDAD,consultas prenatales,repetidas,2011-12-01,710,4,714
TUPIZA,consultas prenatales,repetidas,2011-12-01,305,12,317
TURCO,consultas prenatales,repetidas,2011-12-01,16,2,18
UMALA,consultas prenatales,repetidas,2011-12-01,27,4,31
