,group,variable,month,CONSULTAS NUEVAS DE 60 AÑOS Y MÁS CANTIDAD,CONSULTAS NUEVAS DE 60 AÑOS Y MÁS CANTIDAD,TOTALES,TOTALES,TOTALES
SUCRE,atencion odontologica,consultas nuevas de 60 anos y mas,2010-10-01,160,123,160,123,283
TACACOMA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-10-01,1,2,1,2,3
TACOBAMBA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-10-01,2,1,2,1,3
TAHUA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-10-01,1,0,1,0,1
TAPACARI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-10-01,1,2,1,2,3
TARABUCO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-10-01,3,10,3,10,13
TARACO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-10-01,42,74,42,74,116
TARATA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-10-01,17,4,17,4,21
TARIJA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-10-01,46,34,46,34,80
TARVITA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-10-01,5,2,5,2,7
TEOPONTE,atencion odontologica,consultas nuevas de 60 anos y mas,2010-10-01,1,1,1,1,2
TIAWANACU,atencion odontologica,consultas nuevas de 60 anos y mas,2010-10-01,13,18,13,18,31
TINGUIPAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-10-01,1,3,1,3,4
TIPUANI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-10-01,2,0,2,0,2
TIQUIPAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-10-01,6,4,6,4,10
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,consultas nuevas de 60 anos y mas,2010-10-01,2,1,2,1,3
TOCO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-10-01,3,12,3,12,15
TOLATA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-10-01,0,7,0,7,7
TOLEDO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-10-01,3,1,3,1,4
TOMAVE,atencion odontologica,consultas nuevas de 60 anos y mas,2010-10-01,5,5,5,5,10
TOMINA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-10-01,4,7,4,7,11
TORO TORO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-10-01,1,0,1,0,1
TOTORA(CBBA),atencion odontologica,consultas nuevas de 60 anos y mas,2010-10-01,2,10,2,10,12
TRINIDAD,atencion odontologica,consultas nuevas de 60 anos y mas,2010-10-01,69,35,69,35,104
TUPIZA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-10-01,49,80,49,80,129
TURCO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-10-01,3,8,3,8,11
UMALA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-10-01,1,3,1,3,4
UNCIA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-10-01,2,7,2,7,9
URIONDO (A. CONCEPCION),atencion odontologica,consultas nuevas de 60 anos y mas,2010-10-01,4,12,4,12,16
UYUNI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-10-01,23,20,23,20,43
VACAS,atencion odontologica,consultas nuevas de 60 anos y mas,2010-10-01,3,4,3,4,7
VALLEGRANDE,atencion odontologica,consultas nuevas de 60 anos y mas,2010-10-01,17,13,17,13,30
VIACHA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-10-01,5,17,5,17,22
VILA VILA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-10-01,0,1,0,1,1
VILLA CHARCAS,atencion odontologica,consultas nuevas de 60 anos y mas,2010-10-01,3,4,3,4,7
VILLA MONTES,atencion odontologica,consultas nuevas de 60 anos y mas,2010-10-01,22,12,22,12,34
VILLA RIVERO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-10-01,0,2,0,2,2
VILLA SERRANO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-10-01,0,3,0,3,3
VILLA TUNARI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-10-01,19,10,19,10,29
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,consultas nuevas de 60 anos y mas,2010-10-01,6,17,6,17,23
VILLAZON,atencion odontologica,consultas nuevas de 60 anos y mas,2010-10-01,11,27,11,27,38
VITICHI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-10-01,4,7,4,7,11
WALDO BALLIVIAN,atencion odontologica,consultas nuevas de 60 anos y mas,2010-10-01,4,2,4,2,6
WARNES,atencion odontologica,consultas nuevas de 60 anos y mas,2010-10-01,18,17,18,17,35
YACO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-10-01,9,2,9,2,11
YACUIBA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-10-01,18,11,18,11,29
YAMPARAEZ,atencion odontologica,consultas nuevas de 60 anos y mas,2010-10-01,2,5,2,5,7
YAPACANI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-10-01,2,5,2,5,7
YOCALLA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-10-01,2,5,2,5,7
YOTALA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-10-01,0,2,0,2,2
ZUDAÑEZ,atencion odontologica,consultas nuevas de 60 anos y mas,2010-10-01,2,1,2,1,3
ACACIO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,1,1,1,1,2
ACHACACHI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,52,26,52,26,78
ACHOCALLA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,4,0,4,0,4
AIQUILE,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,11,9,11,9,20
ALCALA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,2,1,2,1,3
ALTO BENI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,1,2,1,2,3
ANCORAIMES,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,9,15,9,15,24
ANDAMARCA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,3,3,3,3,6
ANTEQUERA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,4,6,4,6,10
ANZALDO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,3,15,3,15,18
APOLO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,12,1,12,1,13
ARANI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,2,0,2,0,2
ARBIETO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,4,6,4,6,10
ARQUE,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,1,1,1,1,2
ASCENCION DE GUARAYOS,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,7,2,7,2,9
ATOCHA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,2,4,2,4,6
AYATA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,3,0,3,0,3
AYO AYO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,0,7,0,7,7
AZURDUY,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,5,1,5,1,6
BATALLAS,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,2,8,2,8,10
BAURES,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,1,0,1,0,1
BELEN DE ANDAMARCA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,0,1,0,1,1
BELEN DE URMIRI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,0,4,0,4,4
BELLA FLOR,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,1,0,1,0,1
BERMEJO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,16,12,16,12,28
BETANZOS,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,4,15,4,15,19
BOLIVAR,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,0,3,0,3,3
BOYUIBE,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,9,0,9,0,9
BUENA VISTA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,3,3,3,3,6
CABEZAS,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,2,1,2,1,3
CAIROMA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,4,5,4,5,9
"CAIZA ""D""",atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,0,2,0,2,2
CALACOTO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,8,3,8,3,11
CALAMARCA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,9,6,9,6,15
CAMARGO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,4,10,4,10,14
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,6,5,6,5,11
CAMIRI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,11,15,11,15,26
CAPINOTA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,10,3,10,3,13
CAQUIAVIRI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,5,8,5,8,13
CARACOLLO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,21,8,21,8,29
CARANAVI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,8,9,8,9,17
CARAPARI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,2,2,2,2,4
CARIPUYO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,16,15,16,15,31
CARMEN RIVERO TORREZ,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,2,2,2,2,4
CATACORA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,0,2,0,2,2
CHALLAPATA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,25,29,25,29,54
CHAQUI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,3,1,3,1,4
CHARAGUA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,21,6,21,6,27
CHARAÑA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,1,3,1,3,4
CHAYANTA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,5,14,5,14,19
CHIMORE,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,25,6,25,6,31
CHOQUE COTA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,1,1,1,1,2
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,4,6,4,6,10
CHUMA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,2,6,2,6,8
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,3,3,3,3,6
CKOCHAS,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,1,2,1,2,3
CLIZA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,18,28,18,28,46
COBIJA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,18,4,18,4,22
COCAPATA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,0,2,0,2,2
COCHABAMBA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,356,320,356,320,676
COIPASA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,1,2,1,2,3
COLCAPIRHUA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,3,4,3,4,7
"COLCHA ""K""",atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,1,3,1,3,4
COLLANA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,0,1,0,1,1
COLOMI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,0,1,0,1,1
COLPA BELGICA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,4,5,4,5,9
COLQUECHACA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,5,8,5,8,13
COLQUIRI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,10,5,10,5,15
COMANCHE,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,12,16,12,16,28
COMARAPA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,2,0,2,0,2
CONCEPCION,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,7,4,7,4,11
COPACABANA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,24,13,24,13,37
CORIPATA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,7,9,7,9,16
CORO CORO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,2,11,2,11,13
COROICO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,8,6,8,6,14
CORQUE,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,4,3,4,3,7
COTAGAITA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,1,0,1,0,1
COTOCA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,4,5,4,5,9
CUATRO CAÑADAS,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,58,135,58,135,193
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,0,9,0,9,9
CUEVO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,1,0,1,0,1
CULPINA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,9,3,9,3,12
CURAHUARA DE CARANGAS,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,3,1,3,1,4
CURVA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,1,0,1,0,1
DESAGUADERO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,2,1,2,1,3
EL ALTO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,125,150,125,150,275
EL CHORO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,4,1,4,1,5
EL PUENTE(STC),atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,3,1,3,1,4
EL PUENTE(TJA),atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,2,2,2,2,4
EL TORNO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,9,20,9,20,29
EL VILLAR,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,2,2,2,2,4
ENTRE RIOS TRJ,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,24,16,24,16,40
ENTRE RIOS CBBA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,4,5,4,5,9
ESCOMA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,2,3,2,3,5
EUCALIPTUS,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,5,3,5,3,8
FERNANDEZ ALONSO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,22,34,22,34,56
FILADELFIA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,2,1,2,1,3
GENERAL SAAVEDRA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,6,9,6,9,15
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,5,6,5,6,11
GUANAY,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,7,1,7,1,8
GUAQUI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,10,6,10,6,16
GUAYARAMERIN,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,1,0,1,0,1
GUTIERREZ,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,14,41,14,41,55
HUACARETA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,3,1,3,1,4
HUACAYA (VILLA DE HUACAYA),atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,7,0,7,0,7
HUACHACALLA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,15,3,15,3,18
HUANUNI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,11,8,11,8,19
HUARACAJE,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,3,5,3,5,8
HUARINA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,2,12,2,12,14
HUAYLLAMARCA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,7,11,7,11,18
HUMANATA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,1,2,1,2,3
ICLA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,5,13,5,13,18
INCAHUASI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,3,4,3,4,7
INQUISIVI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,5,1,5,1,6
IRUPANA (VILLA DE LANZA),atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,17,8,17,8,25
IXIAMAS,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,0,2,0,2,2
JESUS DE MACHACA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,33,32,33,32,65
LA ASUNTA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,1,2,1,2,3
LA GUARDIA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,5,0,5,0,5
LA PAZ,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,482,410,482,410,892
LAJA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,16,8,16,8,24
LAS CARRERAS,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,5,2,5,2,7
LICOMA PAMPA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,3,1,3,1,4
LLALLAGUA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,1,9,1,9,10
LLICA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,2,15,2,15,17
LURIBAY,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,2,10,2,10,12
MACHACAMARCA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,21,8,21,8,29
MACHARETI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,0,2,0,2,2
MAGDALENA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,0,5,0,5,5
MAIRANA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,20,25,20,25,45
MALLA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,0,11,0,11,11
MAPIRI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,0,5,0,5,5
MECAPACA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,1,0,1,0,1
MINEROS,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,25,15,25,15,40
MIZQUE,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,3,1,3,1,4
MOCOMOCO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,10,6,10,6,16
MOJOCOYA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,6,11,6,11,17
MONTEAGUDO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,5,3,5,3,8
MONTERO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,8,36,8,36,44
OCURI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,2,4,2,4,6
OKINAWA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,24,23,24,23,47
ORURO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,294,202,294,202,496
PADCAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,7,2,7,2,9
PADILLA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,9,3,9,3,12
PAILON,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,2,1,2,1,3
PALCA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,1,0,1,0,1
PALOS BLANCOS,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,7,1,7,1,8
PAMPA AULLAGAS,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,1,0,1,0,1
PAMPA GRANDE,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,1,0,1,0,1
PAPEL PAMPA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,1,0,1,0,1
PATACAMAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,9,10,9,10,19
PAZÑA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,20,15,20,15,35
PELECHUCO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,1,0,1,0,1
POCOATA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,5,15,5,15,20
POCONA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,4,14,4,14,18
POJO (CBBA),atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,4,0,4,0,4
POOPO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,2,5,2,5,7
POROMA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,3,2,3,2,5
PORONGO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,6,3,6,3,9
PORTACHUELO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,8,10,8,10,18
PORVENIR,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,9,0,9,0,9
POSTRER VALLE,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,3,4,3,4,7
POTOSI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,97,60,97,60,157
PRESTO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,8,6,8,6,14
PUCARA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,0,1,0,1,1
PUCARANI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,45,17,45,17,62
PUERTO ACOSTA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,0,4,0,4,4
PUERTO CARABUCO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,5,5,5,5,10
PUERTO GONZALO MORENO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,7,2,7,2,9
PUERTO PEREZ,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,5,2,5,2,7
PUERTO QUIJARRO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,2,1,2,1,3
PUERTO RICO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,2,0,2,0,2
PUERTO SUAREZ,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,11,9,11,9,20
PUERTO VILLARROEL,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,8,4,8,4,12
PUNA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,9,34,9,34,43
PUNATA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,19,24,19,24,43
QUIABAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,1,0,1,0,1
QUILLACOLLO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,55,32,55,32,87
QUIME,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,13,8,13,8,21
QUIRUSILLAS,atencion odontologica,consultas nuevas de 60 anos y mas,2010-11-01,0,2,0,2,2
