,group,variable,month,ACCIONES PREVENTIVAS FUERA DEL ESTABLECIMIENTO CANTIDAD,ACCIONES PREVENTIVAS FUERA DEL ESTABLECIMIENTO CANTIDAD,TOTALES,TOTALES,TOTALES
SANTIAGO DE CALLAPA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-11-01,4,8,4,8,12
SANTIAGO DE HUARI,atencion odontologica,acciones preventivas fuera del establecimiento,2010-11-01,2,3,2,3,5
SANTIAGO DE HUATA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-11-01,45,58,45,58,103
SANTIAGO DE MACHACA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-11-01,7,3,7,3,10
SAPAHAQUI,atencion odontologica,acciones preventivas fuera del establecimiento,2010-11-01,12,11,12,11,23
SENA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-11-01,102,148,102,148,250
SICA SICA (VILLA AROMA),atencion odontologica,acciones preventivas fuera del establecimiento,2010-11-01,70,55,70,55,125
SICAYA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-11-01,300,241,300,241,541
SIPE SIPE,atencion odontologica,acciones preventivas fuera del establecimiento,2010-11-01,4,0,4,0,4
SORATA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-11-01,14,10,14,10,24
SUCRE,atencion odontologica,acciones preventivas fuera del establecimiento,2010-11-01,417,323,417,323,740
TAPACARI,atencion odontologica,acciones preventivas fuera del establecimiento,2010-11-01,828,298,828,298,1126
TARABUCO,atencion odontologica,acciones preventivas fuera del establecimiento,2010-11-01,432,332,432,332,764
TARIJA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-11-01,191,133,191,133,324
TARVITA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-11-01,79,69,79,69,148
TIAWANACU,atencion odontologica,acciones preventivas fuera del establecimiento,2010-11-01,21,26,21,26,47
TIQUIPAYA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-11-01,539,669,539,669,1208
TOLATA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-11-01,56,180,56,180,236
TOMAVE,atencion odontologica,acciones preventivas fuera del establecimiento,2010-11-01,13,20,13,20,33
TOMINA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-11-01,35,19,35,19,54
TORO TORO,atencion odontologica,acciones preventivas fuera del establecimiento,2010-11-01,44,44,44,44,88
TOTORA(CBBA),atencion odontologica,acciones preventivas fuera del establecimiento,2010-11-01,210,242,210,242,452
TRIGAL,atencion odontologica,acciones preventivas fuera del establecimiento,2010-11-01,18,10,18,10,28
TRINIDAD,atencion odontologica,acciones preventivas fuera del establecimiento,2010-11-01,22,151,22,151,173
TUPIZA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-11-01,40,48,40,48,88
TURCO,atencion odontologica,acciones preventivas fuera del establecimiento,2010-11-01,3,5,3,5,8
UMALA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-11-01,84,79,84,79,163
URIONDO (A. CONCEPCION),atencion odontologica,acciones preventivas fuera del establecimiento,2010-11-01,14,8,14,8,22
URUBICHA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-11-01,16,11,16,11,27
VACAS,atencion odontologica,acciones preventivas fuera del establecimiento,2010-11-01,0,10,0,10,10
VALLEGRANDE,atencion odontologica,acciones preventivas fuera del establecimiento,2010-11-01,62,34,62,34,96
VIACHA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-11-01,663,660,663,660,1323
VILA VILA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-11-01,0,14,0,14,14
VILLA NUEVA (LOMA ALTA),atencion odontologica,acciones preventivas fuera del establecimiento,2010-11-01,45,45,45,45,90
VILLA RIVERO,atencion odontologica,acciones preventivas fuera del establecimiento,2010-11-01,162,146,162,146,308
VILLA SERRANO,atencion odontologica,acciones preventivas fuera del establecimiento,2010-11-01,6,4,6,4,10
VILLA TUNARI,atencion odontologica,acciones preventivas fuera del establecimiento,2010-11-01,78,102,78,102,180
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,acciones preventivas fuera del establecimiento,2010-11-01,122,78,122,78,200
VILLAZON,atencion odontologica,acciones preventivas fuera del establecimiento,2010-11-01,169,220,169,220,389
VINTO,atencion odontologica,acciones preventivas fuera del establecimiento,2010-11-01,336,328,336,328,664
VITICHI,atencion odontologica,acciones preventivas fuera del establecimiento,2010-11-01,44,69,44,69,113
WARNES,atencion odontologica,acciones preventivas fuera del establecimiento,2010-11-01,132,120,132,120,252
YACUIBA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-11-01,11,9,11,9,20
YAMPARAEZ,atencion odontologica,acciones preventivas fuera del establecimiento,2010-11-01,611,529,611,529,1140
YAPACANI,atencion odontologica,acciones preventivas fuera del establecimiento,2010-11-01,111,182,111,182,293
YOCALLA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-11-01,5,2,5,2,7
YOTALA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-11-01,28,30,28,30,58
YUNCHARA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-11-01,5,5,5,5,10
ZUDAÑEZ,atencion odontologica,acciones preventivas fuera del establecimiento,2010-11-01,4,7,4,7,11
ACHACACHI,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,127,128,127,128,255
ALCALA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,38,45,38,45,83
ALTO BENI,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,30,22,30,22,52
ANDAMARCA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,7,11,7,11,18
APOLO,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,2,3,2,3,5
ARAMPAMPA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,7,8,7,8,15
ARANI,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,145,168,145,168,313
ARQUE,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,114,140,114,140,254
ATOCHA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,17,25,17,25,42
BATALLAS,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,30,20,30,20,50
BAURES,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,1,1,1,1,2
BELEN DE URMIRI,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,123,106,123,106,229
BERMEJO,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,32,74,32,74,106
BETANZOS,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,2,3,2,3,5
BOYUIBE,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,3,3,3,3,6
BUENA VISTA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,3,2,3,2,5
CABEZAS,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,0,4,0,4,4
CALAMARCA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,70,66,70,66,136
CAMIRI,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,0,5,0,5,5
CAQUIAVIRI,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,2,3,2,3,5
CARANAVI,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,105,125,105,125,230
CARAPARI,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,59,56,59,56,115
CARIPUYO,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,33,39,33,39,72
CATACORA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,0,3,0,3,3
CHALLAPATA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,30,27,30,27,57
CHARAÑA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,28,23,28,23,51
CHAYANTA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,24,22,24,22,46
CHIMORE,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,29,8,29,8,37
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,2,3,2,3,5
CKOCHAS,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,0,15,0,15,15
COBIJA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,20,26,20,26,46
COCAPATA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,10,31,10,31,41
COCHABAMBA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,79,89,79,89,168
COLCAPIRHUA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,6,10,6,10,16
COLOMI,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,1,14,1,14,15
COLPA BELGICA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,4,3,4,3,7
COLQUECHACA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,6,0,6,0,6
COMARAPA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,38,50,38,50,88
CORIPATA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,15,18,15,18,33
CORO CORO,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,2,3,2,3,5
COROICO,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,2,3,2,3,5
COTAGAITA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,2,4,2,4,6
CUATRO CAÑADAS,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,3,7,3,7,10
CUEVO,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,0,2,0,2,2
EL ALTO,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,1,1,1,1,2
EL TORNO,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,35,47,35,47,82
EL VILLAR,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,5,3,5,3,8
ENTRE RIOS CBBA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,1,1,1,1,2
GUTIERREZ,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,38,40,38,40,78
HUACARETA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,14,32,14,32,46
ICLA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,87,97,87,97,184
INCAHUASI,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,22,30,22,30,52
IXIAMAS,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,9,11,9,11,20
LA ASUNTA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,141,226,141,226,367
LA PAZ,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,383,461,383,461,844
LAJA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,13,13,13,13,26
LLALLAGUA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,12,15,12,15,27
LURIBAY,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,5,8,5,8,13
MACHARETI,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,2,4,2,4,6
MAPIRI,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,33,67,33,67,100
MINEROS,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,5,7,5,7,12
MOJOCOYA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,14,18,14,18,32
MONTERO,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,75,100,75,100,175
MORO MORO,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,4,7,4,7,11
MOROCHATA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,21,7,21,7,28
OKINAWA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,0,2,0,2,2
PADCAYA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,2,2,2,2,4
PAILON,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,6,4,6,4,10
PALCA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,24,20,24,20,44
PAPEL PAMPA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,10,13,10,13,23
POCOATA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,281,457,281,457,738
POOPO,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,10,33,10,33,43
PORCO,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,10,14,10,14,24
POROMA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,1,6,1,6,7
PORONGO,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,124,150,124,150,274
PORTACHUELO,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,5,25,5,25,30
PORVENIR,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,27,30,27,30,57
POSTRER VALLE,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,4,15,4,15,19
POTOSI,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,1,19,1,19,20
PRESTO,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,96,96,96,96,192
PUERTO QUIJARRO,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,2,2,2,2,4
PUERTO RICO,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,94,234,94,234,328
PUNATA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,3,2,3,2,5
QUILLACOLLO,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,215,239,215,239,454
QUIRUSILLAS,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,10,15,10,15,25
RIBERALTA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,3,2,3,2,5
RURRENABAQUE,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,120,157,120,157,277
SACABA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,23,30,23,30,53
SACACA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,11,9,11,9,20
SAMAIPATA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,7,3,7,3,10
SAN ANDRES,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,29,31,29,31,60
SAN ANDRES DE MACHACA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,31,24,31,24,55
SAN BORJA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,80,80,80,80,160
SAN BUENA VENTURA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,105,109,105,109,214
SAN CARLOS,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,150,0,150,0,150
SAN IGNACIO,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,12,2,12,2,14
SAN JOAQUIN,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,11,14,11,14,25
SAN JOSE DE CHIQUITOS,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,1,1,1,1,2
SAN JULIAN,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,14,18,14,18,32
SAN LORENZO(PND),atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,87,77,87,77,164
SAN LUCAS,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,23,21,23,21,44
SAN PEDRO,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,134,247,134,247,381
SAN RAMON BENI,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,538,722,538,722,1260
SANTA ROSA DEL SARA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-12-01,115,143,115,143,258
