,group,variable,month,OTRAS ACCIONES CANTIDAD,OTRAS ACCIONES CANTIDAD,TOTALES,TOTALES,TOTALES
URIONDO (A. CONCEPCION),atencion odontologica,otras acciones,2010-11-01,99,118,99,118,217
URUBICHA,atencion odontologica,otras acciones,2010-11-01,0,1,0,1,1
UYUNI,atencion odontologica,otras acciones,2010-11-01,11,9,11,9,20
VACAS,atencion odontologica,otras acciones,2010-11-01,4,12,4,12,16
VALLEGRANDE,atencion odontologica,otras acciones,2010-11-01,52,40,52,40,92
VIACHA,atencion odontologica,otras acciones,2010-11-01,60,59,60,59,119
VILLA CHARCAS,atencion odontologica,otras acciones,2010-11-01,10,27,10,27,37
VILLA MONTES,atencion odontologica,otras acciones,2010-11-01,54,86,54,86,140
VILLA NUEVA (LOMA ALTA),atencion odontologica,otras acciones,2010-11-01,3,2,3,2,5
VILLA RIVERO,atencion odontologica,otras acciones,2010-11-01,10,16,10,16,26
VILLA SERRANO,atencion odontologica,otras acciones,2010-11-01,23,24,23,24,47
VILLA TUNARI,atencion odontologica,otras acciones,2010-11-01,13,40,13,40,53
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,otras acciones,2010-11-01,13,24,13,24,37
VILLAZON,atencion odontologica,otras acciones,2010-11-01,126,284,126,284,410
VITICHI,atencion odontologica,otras acciones,2010-11-01,34,52,34,52,86
WARNES,atencion odontologica,otras acciones,2010-11-01,32,44,32,44,76
YACO,atencion odontologica,otras acciones,2010-11-01,6,4,6,4,10
YACUIBA,atencion odontologica,otras acciones,2010-11-01,83,133,83,133,216
YAMPARAEZ,atencion odontologica,otras acciones,2010-11-01,15,42,15,42,57
YANACACHI,atencion odontologica,otras acciones,2010-11-01,21,22,21,22,43
YAPACANI,atencion odontologica,otras acciones,2010-11-01,2,20,2,20,22
YOCALLA,atencion odontologica,otras acciones,2010-11-01,25,52,25,52,77
YOTALA,atencion odontologica,otras acciones,2010-11-01,18,32,18,32,50
YUNCHARA,atencion odontologica,otras acciones,2010-11-01,15,16,15,16,31
ZUDAÑEZ,atencion odontologica,otras acciones,2010-11-01,35,33,35,33,68
ACHACACHI,atencion odontologica,otras acciones,2010-12-01,71,11,71,11,82
ACHOCALLA,atencion odontologica,otras acciones,2010-12-01,1,3,1,3,4
ALALAY,atencion odontologica,otras acciones,2010-12-01,2,4,2,4,6
ALCALA,atencion odontologica,otras acciones,2010-12-01,23,48,23,48,71
ALTO BENI,atencion odontologica,otras acciones,2010-12-01,0,10,0,10,10
ANCORAIMES,atencion odontologica,otras acciones,2010-12-01,8,6,8,6,14
ANDAMARCA,atencion odontologica,otras acciones,2010-12-01,24,38,24,38,62
ANTEQUERA,atencion odontologica,otras acciones,2010-12-01,33,27,33,27,60
ANZALDO,atencion odontologica,otras acciones,2010-12-01,1,1,1,1,2
APOLO,atencion odontologica,otras acciones,2010-12-01,24,54,24,54,78
ARAMPAMPA,atencion odontologica,otras acciones,2010-12-01,8,6,8,6,14
ATOCHA,atencion odontologica,otras acciones,2010-12-01,113,119,113,119,232
AYATA,atencion odontologica,otras acciones,2010-12-01,10,0,10,0,10
AYO AYO,atencion odontologica,otras acciones,2010-12-01,7,19,7,19,26
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,otras acciones,2010-12-01,15,11,15,11,26
AZURDUY,atencion odontologica,otras acciones,2010-12-01,20,31,20,31,51
BATALLAS,atencion odontologica,otras acciones,2010-12-01,4,11,4,11,15
BAURES,atencion odontologica,otras acciones,2010-12-01,3,1,3,1,4
BELEN DE ANDAMARCA,atencion odontologica,otras acciones,2010-12-01,4,0,4,0,4
BELEN DE URMIRI,atencion odontologica,otras acciones,2010-12-01,7,11,7,11,18
BERMEJO,atencion odontologica,otras acciones,2010-12-01,21,77,21,77,98
BETANZOS,atencion odontologica,otras acciones,2010-12-01,6,9,6,9,15
BOLIVAR,atencion odontologica,otras acciones,2010-12-01,1,0,1,0,1
BUENA VISTA,atencion odontologica,otras acciones,2010-12-01,3,7,3,7,10
CABEZAS,atencion odontologica,otras acciones,2010-12-01,8,42,8,42,50
CAIROMA,atencion odontologica,otras acciones,2010-12-01,10,20,10,20,30
"CAIZA ""D""",atencion odontologica,otras acciones,2010-12-01,21,30,21,30,51
CALAMARCA,atencion odontologica,otras acciones,2010-12-01,5,29,5,29,34
CAMARGO,atencion odontologica,otras acciones,2010-12-01,39,87,39,87,126
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,otras acciones,2010-12-01,27,21,27,21,48
CAMIRI,atencion odontologica,otras acciones,2010-12-01,83,160,83,160,243
CAPINOTA,atencion odontologica,otras acciones,2010-12-01,48,65,48,65,113
CAQUIAVIRI,atencion odontologica,otras acciones,2010-12-01,8,23,8,23,31
CARACOLLO,atencion odontologica,otras acciones,2010-12-01,102,175,102,175,277
CARANAVI,atencion odontologica,otras acciones,2010-12-01,64,90,64,90,154
CARAPARI,atencion odontologica,otras acciones,2010-12-01,26,47,26,47,73
CARIPUYO,atencion odontologica,otras acciones,2010-12-01,10,29,10,29,39
CARMEN RIVERO TORREZ,atencion odontologica,otras acciones,2010-12-01,15,16,15,16,31
CATACORA,atencion odontologica,otras acciones,2010-12-01,2,1,2,1,3
CHALLAPATA,atencion odontologica,otras acciones,2010-12-01,71,116,71,116,187
CHAQUI,atencion odontologica,otras acciones,2010-12-01,2,16,2,16,18
CHARAGUA,atencion odontologica,otras acciones,2010-12-01,3,3,3,3,6
CHAYANTA,atencion odontologica,otras acciones,2010-12-01,45,86,45,86,131
CHIMORE,atencion odontologica,otras acciones,2010-12-01,29,33,29,33,62
CHOQUE COTA,atencion odontologica,otras acciones,2010-12-01,1,8,1,8,9
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,otras acciones,2010-12-01,8,16,8,16,24
CHUMA,atencion odontologica,otras acciones,2010-12-01,14,18,14,18,32
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,otras acciones,2010-12-01,12,10,12,10,22
CKOCHAS,atencion odontologica,otras acciones,2010-12-01,3,11,3,11,14
CLIZA,atencion odontologica,otras acciones,2010-12-01,26,87,26,87,113
COBIJA,atencion odontologica,otras acciones,2010-12-01,40,46,40,46,86
COCAPATA,atencion odontologica,otras acciones,2010-12-01,7,10,7,10,17
COCHABAMBA,atencion odontologica,otras acciones,2010-12-01,2079,2275,2079,2275,4354
COIPASA,atencion odontologica,otras acciones,2010-12-01,4,2,4,2,6
COLCAPIRHUA,atencion odontologica,otras acciones,2010-12-01,136,67,136,67,203
"COLCHA ""K""",atencion odontologica,otras acciones,2010-12-01,13,14,13,14,27
COLOMI,atencion odontologica,otras acciones,2010-12-01,4,8,4,8,12
COLQUECHACA,atencion odontologica,otras acciones,2010-12-01,12,32,12,32,44
COLQUIRI,atencion odontologica,otras acciones,2010-12-01,84,50,84,50,134
COMANCHE,atencion odontologica,otras acciones,2010-12-01,23,25,23,25,48
COMARAPA,atencion odontologica,otras acciones,2010-12-01,23,79,23,79,102
COPACABANA,atencion odontologica,otras acciones,2010-12-01,27,16,27,16,43
CORIPATA,atencion odontologica,otras acciones,2010-12-01,43,32,43,32,75
CORO CORO,atencion odontologica,otras acciones,2010-12-01,0,2,0,2,2
COROICO,atencion odontologica,otras acciones,2010-12-01,14,17,14,17,31
CORQUE,atencion odontologica,otras acciones,2010-12-01,30,14,30,14,44
COTAGAITA,atencion odontologica,otras acciones,2010-12-01,9,14,9,14,23
CUATRO CAÑADAS,atencion odontologica,otras acciones,2010-12-01,31,70,31,70,101
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,otras acciones,2010-12-01,3,1,3,1,4
CUEVO,atencion odontologica,otras acciones,2010-12-01,0,3,0,3,3
CULPINA,atencion odontologica,otras acciones,2010-12-01,24,33,24,33,57
CURAHUARA DE CARANGAS,atencion odontologica,otras acciones,2010-12-01,9,45,9,45,54
DESAGUADERO,atencion odontologica,otras acciones,2010-12-01,0,3,0,3,3
EL ALTO,atencion odontologica,otras acciones,2010-12-01,1318,1955,1318,1955,3273
EL CHORO,atencion odontologica,otras acciones,2010-12-01,5,4,5,4,9
EL PUENTE(STC),atencion odontologica,otras acciones,2010-12-01,11,27,11,27,38
EL PUENTE(TJA),atencion odontologica,otras acciones,2010-12-01,12,11,12,11,23
EL TORNO,atencion odontologica,otras acciones,2010-12-01,2,2,2,2,4
EL VILLAR,atencion odontologica,otras acciones,2010-12-01,3,0,3,0,3
ENTRE RIOS TRJ,atencion odontologica,otras acciones,2010-12-01,28,90,28,90,118
ENTRE RIOS CBBA,atencion odontologica,otras acciones,2010-12-01,3,7,3,7,10
ESCOMA,atencion odontologica,otras acciones,2010-12-01,7,0,7,0,7
EUCALIPTUS,atencion odontologica,otras acciones,2010-12-01,25,24,25,24,49
FERNANDEZ ALONSO,atencion odontologica,otras acciones,2010-12-01,0,2,0,2,2
FILADELFIA,atencion odontologica,otras acciones,2010-12-01,1,3,1,3,4
GENERAL SAAVEDRA,atencion odontologica,otras acciones,2010-12-01,5,8,5,8,13
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,otras acciones,2010-12-01,16,15,16,15,31
GUAQUI,atencion odontologica,otras acciones,2010-12-01,27,32,27,32,59
GUAYARAMERIN,atencion odontologica,otras acciones,2010-12-01,3,1,3,1,4
GUTIERREZ,atencion odontologica,otras acciones,2010-12-01,25,46,25,46,71
HUACARETA,atencion odontologica,otras acciones,2010-12-01,21,38,21,38,59
HUACHACALLA,atencion odontologica,otras acciones,2010-12-01,29,18,29,18,47
HUANUNI,atencion odontologica,otras acciones,2010-12-01,16,75,16,75,91
HUARACAJE,atencion odontologica,otras acciones,2010-12-01,1,3,1,3,4
HUARINA,atencion odontologica,otras acciones,2010-12-01,0,1,0,1,1
HUAYLLAMARCA,atencion odontologica,otras acciones,2010-12-01,6,8,6,8,14
HUMANATA,atencion odontologica,otras acciones,2010-12-01,1,16,1,16,17
ICLA,atencion odontologica,otras acciones,2010-12-01,8,12,8,12,20
INCAHUASI,atencion odontologica,otras acciones,2010-12-01,7,11,7,11,18
IRUPANA (VILLA DE LANZA),atencion odontologica,otras acciones,2010-12-01,20,34,20,34,54
IXIAMAS,atencion odontologica,otras acciones,2010-12-01,8,27,8,27,35
JESUS DE MACHACA,atencion odontologica,otras acciones,2010-12-01,4,6,4,6,10
LA ASUNTA,atencion odontologica,otras acciones,2010-12-01,3,5,3,5,8
LA GUARDIA,atencion odontologica,otras acciones,2010-12-01,0,1,0,1,1
LA PAZ,atencion odontologica,otras acciones,2010-12-01,3740,3351,3740,3351,7091
LAJA,atencion odontologica,otras acciones,2010-12-01,19,50,19,50,69
LLALLAGUA,atencion odontologica,otras acciones,2010-12-01,85,218,85,218,303
LLICA,atencion odontologica,otras acciones,2010-12-01,25,47,25,47,72
LURIBAY,atencion odontologica,otras acciones,2010-12-01,3,4,3,4,7
MACHACAMARCA,atencion odontologica,otras acciones,2010-12-01,21,15,21,15,36
MACHARETI,atencion odontologica,otras acciones,2010-12-01,2,5,2,5,7
MAGDALENA,atencion odontologica,otras acciones,2010-12-01,4,4,4,4,8
MAIRANA,atencion odontologica,otras acciones,2010-12-01,18,15,18,15,33
MALLA,atencion odontologica,otras acciones,2010-12-01,1,0,1,0,1
MECAPACA,atencion odontologica,otras acciones,2010-12-01,4,6,4,6,10
MINEROS,atencion odontologica,otras acciones,2010-12-01,19,30,19,30,49
MIZQUE,atencion odontologica,otras acciones,2010-12-01,18,15,18,15,33
MOCOMOCO,atencion odontologica,otras acciones,2010-12-01,15,13,15,13,28
MOJOCOYA,atencion odontologica,otras acciones,2010-12-01,0,8,0,8,8
MONTEAGUDO,atencion odontologica,otras acciones,2010-12-01,40,83,40,83,123
MONTERO,atencion odontologica,otras acciones,2010-12-01,28,50,28,50,78
MOROCHATA,atencion odontologica,otras acciones,2010-12-01,1,8,1,8,9
OCURI,atencion odontologica,otras acciones,2010-12-01,19,26,19,26,45
OMEREQUE,atencion odontologica,otras acciones,2010-12-01,4,15,4,15,19
ORURO,atencion odontologica,otras acciones,2010-12-01,708,1178,708,1178,1886
PADCAYA,atencion odontologica,otras acciones,2010-12-01,13,72,13,72,85
PADILLA,atencion odontologica,otras acciones,2010-12-01,4,6,4,6,10
PAILON,atencion odontologica,otras acciones,2010-12-01,0,2,0,2,2
PALOS BLANCOS,atencion odontologica,otras acciones,2010-12-01,12,11,12,11,23
PAMPA AULLAGAS,atencion odontologica,otras acciones,2010-12-01,9,3,9,3,12
PAMPA GRANDE,atencion odontologica,otras acciones,2010-12-01,2,8,2,8,10
PATACAMAYA,atencion odontologica,otras acciones,2010-12-01,29,48,29,48,77
PAZÑA,atencion odontologica,otras acciones,2010-12-01,12,25,12,25,37
PELECHUCO,atencion odontologica,otras acciones,2010-12-01,2,4,2,4,6
POCOATA,atencion odontologica,otras acciones,2010-12-01,2,6,2,6,8
POCONA,atencion odontologica,otras acciones,2010-12-01,17,39,17,39,56
POJO (CBBA),atencion odontologica,otras acciones,2010-12-01,5,2,5,2,7
POOPO,atencion odontologica,otras acciones,2010-12-01,25,46,25,46,71
PORCO,atencion odontologica,otras acciones,2010-12-01,11,22,11,22,33
POROMA,atencion odontologica,otras acciones,2010-12-01,4,2,4,2,6
PORONGO,atencion odontologica,otras acciones,2010-12-01,10,5,10,5,15
PORTACHUELO,atencion odontologica,otras acciones,2010-12-01,27,46,27,46,73
PORVENIR,atencion odontologica,otras acciones,2010-12-01,19,21,19,21,40
POSTRER VALLE,atencion odontologica,otras acciones,2010-12-01,1,0,1,0,1
POTOSI,atencion odontologica,otras acciones,2010-12-01,250,532,250,532,782
PRESTO,atencion odontologica,otras acciones,2010-12-01,4,2,4,2,6
PUCARA,atencion odontologica,otras acciones,2010-12-01,0,5,0,5,5
PUCARANI,atencion odontologica,otras acciones,2010-12-01,8,10,8,10,18
PUERTO ACOSTA,atencion odontologica,otras acciones,2010-12-01,20,1,20,1,21
PUERTO CARABUCO,atencion odontologica,otras acciones,2010-12-01,3,7,3,7,10
PUERTO QUIJARRO,atencion odontologica,otras acciones,2010-12-01,52,100,52,100,152
PUERTO RICO,atencion odontologica,otras acciones,2010-12-01,21,14,21,14,35
PUERTO SILES,atencion odontologica,otras acciones,2010-12-01,4,4,4,4,8
PUERTO SUAREZ,atencion odontologica,otras acciones,2010-12-01,5,6,5,6,11
PUERTO VILLARROEL,atencion odontologica,otras acciones,2010-12-01,6,25,6,25,31
PUNA,atencion odontologica,otras acciones,2010-12-01,36,71,36,71,107
PUNATA,atencion odontologica,otras acciones,2010-12-01,102,166,102,166,268
QUIABAYA,atencion odontologica,otras acciones,2010-12-01,0,2,0,2,2
QUILLACOLLO,atencion odontologica,otras acciones,2010-12-01,109,238,109,238,347
QUIME,atencion odontologica,otras acciones,2010-12-01,21,12,21,12,33
QUIRUSILLAS,atencion odontologica,otras acciones,2010-12-01,0,12,0,12,12
RIBERALTA,atencion odontologica,otras acciones,2010-12-01,18,50,18,50,68
ROBORE,atencion odontologica,otras acciones,2010-12-01,7,7,7,7,14
RURRENABAQUE,atencion odontologica,otras acciones,2010-12-01,5,3,5,3,8
SABAYA,atencion odontologica,otras acciones,2010-12-01,13,25,13,25,38
SACABA,atencion odontologica,otras acciones,2010-12-01,328,643,328,643,971
SACABAMBA,atencion odontologica,otras acciones,2010-12-01,1,6,1,6,7
SACACA,atencion odontologica,otras acciones,2010-12-01,6,16,6,16,22
SAIPINA,atencion odontologica,otras acciones,2010-12-01,18,22,18,22,40
SALINAS DE GARCI MENDOZA,atencion odontologica,otras acciones,2010-12-01,16,32,16,32,48
SAMAIPATA,atencion odontologica,otras acciones,2010-12-01,14,9,14,9,23
SAN AGUSTIN,atencion odontologica,otras acciones,2010-12-01,4,3,4,3,7
SAN ANDRES,atencion odontologica,otras acciones,2010-12-01,0,2,0,2,2
SAN ANDRES DE MACHACA,atencion odontologica,otras acciones,2010-12-01,26,18,26,18,44
SAN ANTONIO DE LOMERIO,atencion odontologica,otras acciones,2010-12-01,20,30,20,30,50
SAN BENITO,atencion odontologica,otras acciones,2010-12-01,20,46,20,46,66
SAN BORJA,atencion odontologica,otras acciones,2010-12-01,8,15,8,15,23
SAN CARLOS,atencion odontologica,otras acciones,2010-12-01,12,25,12,25,37
SAN IGNACIO,atencion odontologica,otras acciones,2010-12-01,6,6,6,6,12
SAN IGNACIO DE VELASCO,atencion odontologica,otras acciones,2010-12-01,40,64,40,64,104
SAN JOSE DE CHIQUITOS,atencion odontologica,otras acciones,2010-12-01,40,61,40,61,101
SAN LORENZO(TJA),atencion odontologica,otras acciones,2010-12-01,154,141,154,141,295
SAN LUCAS,atencion odontologica,otras acciones,2010-12-01,7,10,7,10,17
SAN MIGUEL DE VELASCO,atencion odontologica,otras acciones,2010-12-01,23,44,23,44,67
SAN PEDRO,atencion odontologica,otras acciones,2010-12-01,10,5,10,5,15
SAN PEDRO DE BUENA VISTA,atencion odontologica,otras acciones,2010-12-01,10,9,10,9,19
SAN PEDRO DE CURAHUARA,atencion odontologica,otras acciones,2010-12-01,10,9,10,9,19
SAN PEDRO DE TIQUINA,atencion odontologica,otras acciones,2010-12-01,10,10,10,10,20
SAN RAFAEL,atencion odontologica,otras acciones,2010-12-01,4,6,4,6,10
SANTA ANA,atencion odontologica,otras acciones,2010-12-01,10,3,10,3,13
SANTA CRUZ DE LA SIERRA,atencion odontologica,otras acciones,2010-12-01,320,372,320,372,692
SANTA ROSA,atencion odontologica,otras acciones,2010-12-01,0,18,0,18,18
SANTA ROSA DEL SARA,atencion odontologica,otras acciones,2010-12-01,12,20,12,20,32
SANTIAGO DE CALLAPA,atencion odontologica,otras acciones,2010-12-01,2,10,2,10,12
SANTIAGO DE HUARI,atencion odontologica,otras acciones,2010-12-01,40,20,40,20,60
SANTIAGO DE HUATA,atencion odontologica,otras acciones,2010-12-01,2,6,2,6,8
SANTIAGO DE MACHACA,atencion odontologica,otras acciones,2010-12-01,3,6,3,6,9
SANTIVAÑES,atencion odontologica,otras acciones,2010-12-01,5,9,5,9,14
SANTUARIO DE QUILLACAS,atencion odontologica,otras acciones,2010-12-01,2,7,2,7,9
SAPAHAQUI,atencion odontologica,otras acciones,2010-12-01,1,1,1,1,2
SENA,atencion odontologica,otras acciones,2010-12-01,1,14,1,14,15
SICA SICA (VILLA AROMA),atencion odontologica,otras acciones,2010-12-01,14,6,14,6,20
SICAYA,atencion odontologica,otras acciones,2010-12-01,8,18,8,18,26
SIPE SIPE,atencion odontologica,otras acciones,2010-12-01,43,83,43,83,126
SOPACHUY,atencion odontologica,otras acciones,2010-12-01,29,65,29,65,94
SORACACHI,atencion odontologica,otras acciones,2010-12-01,17,20,17,20,37
SORATA,atencion odontologica,otras acciones,2010-12-01,7,34,7,34,41
SUCRE,atencion odontologica,otras acciones,2010-12-01,667,974,667,974,1641
TACOPAYA,atencion odontologica,otras acciones,2010-12-01,0,1,0,1,1
TAHUA,atencion odontologica,otras acciones,2010-12-01,2,2,2,2,4
TAPACARI,atencion odontologica,otras acciones,2010-12-01,19,12,19,12,31
TARABUCO,atencion odontologica,otras acciones,2010-12-01,11,17,11,17,28
TARACO,atencion odontologica,otras acciones,2010-12-01,11,12,11,12,23
TARIJA,atencion odontologica,otras acciones,2010-12-01,344,597,344,597,941
TARVITA,atencion odontologica,otras acciones,2010-12-01,11,9,11,9,20
TIAWANACU,atencion odontologica,otras acciones,2010-12-01,21,45,21,45,66
TINGUIPAYA,atencion odontologica,otras acciones,2010-12-01,9,24,9,24,33
TIPUANI,atencion odontologica,otras acciones,2010-12-01,1,2,1,2,3
TIQUIPAYA,atencion odontologica,otras acciones,2010-12-01,65,154,65,154,219
TIRAQUE (CBBA),atencion odontologica,otras acciones,2010-12-01,30,75,30,75,105
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,otras acciones,2010-12-01,0,3,0,3,3
TOCO,atencion odontologica,otras acciones,2010-12-01,24,20,24,20,44
TOLATA,atencion odontologica,otras acciones,2010-12-01,2,6,2,6,8
TOLEDO,atencion odontologica,otras acciones,2010-12-01,4,9,4,9,13
TOMAVE,atencion odontologica,otras acciones,2010-12-01,17,20,17,20,37
TOMINA,atencion odontologica,otras acciones,2010-12-01,153,183,153,183,336
TORO TORO,atencion odontologica,otras acciones,2010-12-01,13,12,13,12,25
TOTORA(CBBA),atencion odontologica,otras acciones,2010-12-01,34,105,34,105,139
TOTORA(ORR),atencion odontologica,otras acciones,2010-12-01,2,3,2,3,5
TRINIDAD,atencion odontologica,otras acciones,2010-12-01,69,79,69,79,148
TUPIZA,atencion odontologica,otras acciones,2010-12-01,165,257,165,257,422
TURCO,atencion odontologica,otras acciones,2010-12-01,10,13,10,13,23
URIONDO (A. CONCEPCION),atencion odontologica,otras acciones,2010-12-01,54,156,54,156,210
UYUNI,atencion odontologica,otras acciones,2010-12-01,4,9,4,9,13
VACAS,atencion odontologica,otras acciones,2010-12-01,1,3,1,3,4
VALLEGRANDE,atencion odontologica,otras acciones,2010-12-01,19,31,19,31,50
VIACHA,atencion odontologica,otras acciones,2010-12-01,54,56,54,56,110
VILA VILA,atencion odontologica,otras acciones,2010-12-01,1,3,1,3,4
VILLA CHARCAS,atencion odontologica,otras acciones,2010-12-01,4,9,4,9,13
VILLA MONTES,atencion odontologica,otras acciones,2010-12-01,36,65,36,65,101
VILLA RIVERO,atencion odontologica,otras acciones,2010-12-01,7,22,7,22,29
VILLA SERRANO,atencion odontologica,otras acciones,2010-12-01,13,20,13,20,33
VILLA TUNARI,atencion odontologica,otras acciones,2010-12-01,15,31,15,31,46
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,otras acciones,2010-12-01,1,4,1,4,5
