,group,variable,month,CONSULTAS NUEVAS DE 5 A 59 AÑOS CANTIDAD,CONSULTAS NUEVAS DE 5 A 59 AÑOS CANTIDAD,TOTALES,TOTALES,TOTALES
VILLA MONTES,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-10-01,541,938,541,938,1479
VILLA NUEVA (LOMA ALTA),atencion odontologica,consultas nuevas de 5 a 59 anos,2010-10-01,15,31,15,31,46
VILLA RIVERO,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-10-01,25,26,25,26,51
VILLA SERRANO,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-10-01,20,67,20,67,87
VILLA TUNARI,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-10-01,272,642,272,642,914
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,consultas nuevas de 5 a 59 anos,2010-10-01,446,456,446,456,902
VILLAZON,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-10-01,90,223,90,223,313
VINTO,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-10-01,0,2,0,2,2
VITICHI,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-10-01,83,103,83,103,186
WALDO BALLIVIAN,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-10-01,8,23,8,23,31
WARNES,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-10-01,213,323,213,323,536
YACO,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-10-01,10,19,10,19,29
YACUIBA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-10-01,723,1188,723,1188,1911
YAMPARAEZ,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-10-01,27,16,27,16,43
YANACACHI,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-10-01,20,41,20,41,61
YAPACANI,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-10-01,46,508,46,508,554
YOCALLA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-10-01,45,83,45,83,128
YOTALA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-10-01,15,50,15,50,65
YUNCHARA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-10-01,19,47,19,47,66
ZUDAÑEZ,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-10-01,10,20,10,20,30
ACACIO,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,93,80,93,80,173
ACHACACHI,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,124,192,124,192,316
ACHOCALLA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,43,75,43,75,118
AIQUILE,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,51,155,51,155,206
ALALAY,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,3,10,3,10,13
ALCALA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,27,46,27,46,73
ALTO BENI,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,14,34,14,34,48
ANCORAIMES,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,33,56,33,56,89
ANDAMARCA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,33,61,33,61,94
ANTEQUERA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,48,63,48,63,111
ANZALDO,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,24,60,24,60,84
APOLO,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,97,194,97,194,291
ARAMPAMPA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,5,18,5,18,23
ARANI,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,27,14,27,14,41
ARBIETO,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,11,31,11,31,42
ARQUE,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,444,593,444,593,1037
ASCENCION DE GUARAYOS,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,22,73,22,73,95
ATOCHA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,274,342,274,342,616
AYATA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,48,45,48,45,93
AYO AYO,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,13,33,13,33,46
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,40,101,40,101,141
AZURDUY,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,136,158,136,158,294
BATALLAS,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,19,52,19,52,71
BAURES,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,32,57,32,57,89
BELEN DE ANDAMARCA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,3,13,3,13,16
BELEN DE URMIRI,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,13,18,13,18,31
BELLA FLOR,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,4,21,4,21,25
BERMEJO,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,250,381,250,381,631
BETANZOS,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,24,122,24,122,146
BOLIVAR,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,27,40,27,40,67
BOYUIBE,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,23,50,23,50,73
BUENA VISTA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,17,38,17,38,55
CABEZAS,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,75,131,75,131,206
CAIROMA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,33,48,33,48,81
"CAIZA ""D""",atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,49,72,49,72,121
CAJUATA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,14,23,14,23,37
CALACOTO,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,172,134,172,134,306
CALAMARCA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,135,181,135,181,316
CAMARGO,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,212,227,212,227,439
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,52,35,52,35,87
CAMIRI,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,206,278,206,278,484
CAPINOTA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,134,149,134,149,283
CAQUIAVIRI,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,75,99,75,99,174
CARACOLLO,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,129,209,129,209,338
CARANAVI,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,134,228,134,228,362
CARAPARI,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,388,524,388,524,912
CARIPUYO,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,117,169,117,169,286
CARMEN RIVERO TORREZ,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,33,46,33,46,79
CATACORA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,20,26,20,26,46
CHALLAPATA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,348,388,348,388,736
CHAQUI,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,19,9,19,9,28
CHARAGUA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,56,177,56,177,233
CHARAÑA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,29,34,29,34,63
CHAYANTA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,43,78,43,78,121
CHIMORE,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,23,40,23,40,63
CHOQUE COTA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,154,174,154,174,328
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,42,49,42,49,91
CHUMA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,64,110,64,110,174
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,55,44,55,44,99
CKOCHAS,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,11,46,11,46,57
CLIZA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,96,183,96,183,279
COBIJA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,171,163,171,163,334
COCAPATA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,241,269,241,269,510
COCHABAMBA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,2756,2978,2756,2978,5734
COIPASA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,31,20,31,20,51
COLCAPIRHUA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,23,64,23,64,87
"COLCHA ""K""",atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,37,59,37,59,96
COLLANA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,9,22,9,22,31
COLOMI,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,78,117,78,117,195
COLPA BELGICA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,71,151,71,151,222
COLQUECHACA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,45,79,45,79,124
COLQUENCHA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,30,68,30,68,98
COLQUIRI,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,45,40,45,40,85
COMANCHE,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,268,289,268,289,557
COMARAPA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,63,216,63,216,279
CONCEPCION,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,23,31,23,31,54
COPACABANA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,47,81,47,81,128
CORIPATA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,48,113,48,113,161
CORO CORO,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,64,104,64,104,168
COROICO,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,129,232,129,232,361
CORQUE,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,34,48,34,48,82
COTAGAITA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,3,29,3,29,32
COTOCA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,11,37,11,37,48
CUATRO CAÑADAS,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,38,55,38,55,93
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,4,15,4,15,19
CUEVO,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,40,24,40,24,64
CULPINA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,44,63,44,63,107
CURAHUARA DE CARANGAS,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,20,28,20,28,48
CURVA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,14,15,14,15,29
DESAGUADERO,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,24,54,24,54,78
EL ALTO,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,3410,4431,3410,4431,7841
EL CHORO,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,8,11,8,11,19
EL PUENTE(STC),atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,57,83,57,83,140
EL PUENTE(TJA),atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,100,219,100,219,319
EL TORNO,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,358,419,358,419,777
EL VILLAR,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,84,139,84,139,223
ENTRE RIOS TRJ,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,106,259,106,259,365
ENTRE RIOS CBBA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,9,22,9,22,31
ESCOMA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,78,83,78,83,161
EUCALIPTUS,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,20,35,20,35,55
FERNANDEZ ALONSO,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,110,127,110,127,237
FILADELFIA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,48,94,48,94,142
GENERAL SAAVEDRA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,22,80,22,80,102
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,25,37,25,37,62
GUANAY,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,26,47,26,47,73
GUAQUI,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,48,58,48,58,106
GUAYARAMERIN,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,76,160,76,160,236
GUTIERREZ,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,74,117,74,117,191
HUACARETA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,81,66,81,66,147
HUACAYA (VILLA DE HUACAYA),atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,28,45,28,45,73
HUACHACALLA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,26,28,26,28,54
HUANUNI,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,63,78,63,78,141
HUARACAJE,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,14,15,14,15,29
HUARINA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,6,16,6,16,22
HUAYLLAMARCA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,52,59,52,59,111
HUMANATA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,21,19,21,19,40
ICLA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,68,82,68,82,150
INCAHUASI,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,39,78,39,78,117
INQUISIVI,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,35,62,35,62,97
IRUPANA (VILLA DE LANZA),atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,61,86,61,86,147
IXIAMAS,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,59,104,59,104,163
JESUS DE MACHACA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,59,56,59,56,115
LA ASUNTA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,35,68,35,68,103
LA GUARDIA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,81,257,81,257,338
LA PAZ,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,3621,5440,3621,5440,9061
LA RIVERA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,1,0,1,0,1
LAGUNILLAS,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,18,31,18,31,49
LAJA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,129,159,129,159,288
LAS CARRERAS,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,4,12,4,12,16
LICOMA PAMPA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,14,20,14,20,34
LLALLAGUA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,78,135,78,135,213
LLICA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,35,55,35,55,90
LORETO,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,0,1,0,1,1
LURIBAY,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,35,52,35,52,87
MACHACAMARCA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,32,84,32,84,116
MACHARETI,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,2,10,2,10,12
MAGDALENA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,85,73,85,73,158
MAIRANA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,67,87,67,87,154
MALLA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,73,63,73,63,136
MAPIRI,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,35,78,35,78,113
MECAPACA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,25,52,25,52,77
MINEROS,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,60,218,60,218,278
MIZQUE,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,26,93,26,93,119
MOCOMOCO,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,108,143,108,143,251
MOJOCOYA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,25,95,25,95,120
MONTEAGUDO,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,113,124,113,124,237
MONTERO,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,258,612,258,612,870
MORO MORO,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,7,22,7,22,29
MOROCHATA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,7,60,7,60,67
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,58,51,58,51,109
OCURI,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,33,80,33,80,113
OKINAWA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,11,42,11,42,53
OMEREQUE,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,4,2,4,2,6
ORURO,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,1084,1726,1084,1726,2810
PADCAYA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,89,148,89,148,237
PADILLA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,77,110,77,110,187
PAILON,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,47,80,47,80,127
PALCA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,17,36,17,36,53
PALOS BLANCOS,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,40,38,40,38,78
PAMPA AULLAGAS,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,10,24,10,24,34
PAMPA GRANDE,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,17,53,17,53,70
PAPEL PAMPA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,62,79,62,79,141
PASORAPA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,10,19,10,19,29
PATACAMAYA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,66,231,66,231,297
PAZÑA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,31,72,31,72,103
PELECHUCO,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,47,83,47,83,130
POCOATA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,43,76,43,76,119
POCONA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,463,622,463,622,1085
POJO (CBBA),atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,42,29,42,29,71
POOPO,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,72,84,72,84,156
PORCO,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,27,54,27,54,81
POROMA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,9,12,9,12,21
PORONGO,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,113,115,113,115,228
PORTACHUELO,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,295,277,295,277,572
PORVENIR,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,50,93,50,93,143
POSTRER VALLE,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,12,5,12,5,17
POTOSI,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,1039,2084,1039,2084,3123
PRESTO,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,176,240,176,240,416
PUCARA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,15,14,15,14,29
PUCARANI,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,111,239,111,239,350
PUERTO ACOSTA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,37,72,37,72,109
PUERTO CARABUCO,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,93,122,93,122,215
PUERTO GONZALO MORENO,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,49,48,49,48,97
PUERTO PEREZ,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,10,27,10,27,37
PUERTO QUIJARRO,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,32,22,32,22,54
PUERTO RICO,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,95,127,95,127,222
PUERTO SUAREZ,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,631,668,631,668,1299
PUERTO VILLARROEL,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,89,189,89,189,278
PUNA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,96,158,96,158,254
PUNATA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,172,218,172,218,390
QUIABAYA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,8,22,8,22,30
QUILLACOLLO,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,242,519,242,519,761
QUIME,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,68,66,68,66,134
QUIRUSILLAS,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,7,10,7,10,17
RAVELO,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,30,27,30,27,57
REYES,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,1,0,1,0,1
RIBERALTA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,194,597,194,597,791
ROBORE,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,81,89,81,89,170
RURRENABAQUE,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,125,84,125,84,209
SABAYA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,16,15,16,15,31
SACABA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-11-01,1416,2506,1416,2506,3922
