,group,variable,month,CONSULTAS NUEVAS MENORES DE 5 AÑOS CANTIDAD,CONSULTAS NUEVAS MENORES DE 5 AÑOS CANTIDAD,TOTALES,TOTALES,TOTALES
TRINIDAD,atencion odontologica,consultas nuevas menores de 5 anos,2010-10-01,53,54,53,54,107
TUPIZA,atencion odontologica,consultas nuevas menores de 5 anos,2010-10-01,176,147,176,147,323
TURCO,atencion odontologica,consultas nuevas menores de 5 anos,2010-10-01,27,22,27,22,49
UMALA,atencion odontologica,consultas nuevas menores de 5 anos,2010-10-01,1,2,1,2,3
UNCIA,atencion odontologica,consultas nuevas menores de 5 anos,2010-10-01,12,17,12,17,29
URIONDO (A. CONCEPCION),atencion odontologica,consultas nuevas menores de 5 anos,2010-10-01,13,26,13,26,39
URUBICHA,atencion odontologica,consultas nuevas menores de 5 anos,2010-10-01,0,2,0,2,2
UYUNI,atencion odontologica,consultas nuevas menores de 5 anos,2010-10-01,31,5,31,5,36
VACAS,atencion odontologica,consultas nuevas menores de 5 anos,2010-10-01,32,49,32,49,81
VALLEGRANDE,atencion odontologica,consultas nuevas menores de 5 anos,2010-10-01,72,94,72,94,166
VIACHA,atencion odontologica,consultas nuevas menores de 5 anos,2010-10-01,72,89,72,89,161
VILA VILA,atencion odontologica,consultas nuevas menores de 5 anos,2010-10-01,1,1,1,1,2
VILLA CHARCAS,atencion odontologica,consultas nuevas menores de 5 anos,2010-10-01,35,22,35,22,57
VILLA MONTES,atencion odontologica,consultas nuevas menores de 5 anos,2010-10-01,14,13,14,13,27
VILLA NUEVA (LOMA ALTA),atencion odontologica,consultas nuevas menores de 5 anos,2010-10-01,2,6,2,6,8
VILLA RIVERO,atencion odontologica,consultas nuevas menores de 5 anos,2010-10-01,5,44,5,44,49
VILLA SERRANO,atencion odontologica,consultas nuevas menores de 5 anos,2010-10-01,47,36,47,36,83
VILLA TUNARI,atencion odontologica,consultas nuevas menores de 5 anos,2010-10-01,160,209,160,209,369
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,consultas nuevas menores de 5 anos,2010-10-01,60,63,60,63,123
VILLAZON,atencion odontologica,consultas nuevas menores de 5 anos,2010-10-01,115,119,115,119,234
VINTO,atencion odontologica,consultas nuevas menores de 5 anos,2010-10-01,64,49,64,49,113
VITICHI,atencion odontologica,consultas nuevas menores de 5 anos,2010-10-01,9,5,9,5,14
WALDO BALLIVIAN,atencion odontologica,consultas nuevas menores de 5 anos,2010-10-01,4,1,4,1,5
WARNES,atencion odontologica,consultas nuevas menores de 5 anos,2010-10-01,49,65,49,65,114
YACO,atencion odontologica,consultas nuevas menores de 5 anos,2010-10-01,11,6,11,6,17
YACUIBA,atencion odontologica,consultas nuevas menores de 5 anos,2010-10-01,34,35,34,35,69
YAMPARAEZ,atencion odontologica,consultas nuevas menores de 5 anos,2010-10-01,26,35,26,35,61
YANACACHI,atencion odontologica,consultas nuevas menores de 5 anos,2010-10-01,10,13,10,13,23
YAPACANI,atencion odontologica,consultas nuevas menores de 5 anos,2010-10-01,73,72,73,72,145
YOCALLA,atencion odontologica,consultas nuevas menores de 5 anos,2010-10-01,24,24,24,24,48
YOTALA,atencion odontologica,consultas nuevas menores de 5 anos,2010-10-01,43,45,43,45,88
YUNCHARA,atencion odontologica,consultas nuevas menores de 5 anos,2010-10-01,0,2,0,2,2
ZUDAÑEZ,atencion odontologica,consultas nuevas menores de 5 anos,2010-10-01,74,69,74,69,143
ACACIO,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,10,5,10,5,15
ACHACACHI,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,76,59,76,59,135
ACHOCALLA,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,28,29,28,29,57
AIQUILE,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,10,29,10,29,39
ALALAY,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,3,2,3,2,5
ALCALA,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,63,62,63,62,125
ALTO BENI,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,13,25,13,25,38
ANCORAIMES,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,26,22,26,22,48
ANDAMARCA,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,9,14,9,14,23
ANTEQUERA,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,8,9,8,9,17
ANZALDO,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,13,20,13,20,33
APOLO,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,27,42,27,42,69
ARAMPAMPA,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,0,5,0,5,5
ARANI,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,5,11,5,11,16
ARBIETO,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,25,31,25,31,56
ARQUE,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,28,19,28,19,47
ASCENCION DE GUARAYOS,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,12,16,12,16,28
ATOCHA,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,24,32,24,32,56
AYATA,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,5,4,5,4,9
AYO AYO,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,6,7,6,7,13
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,14,20,14,20,34
AZURDUY,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,75,75,75,75,150
BATALLAS,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,57,24,57,24,81
BAURES,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,4,2,4,2,6
BELEN DE ANDAMARCA,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,3,27,3,27,30
BELEN DE URMIRI,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,2,5,2,5,7
BELLA FLOR,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,2,8,2,8,10
BERMEJO,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,70,54,70,54,124
BETANZOS,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,37,39,37,39,76
BOLIVAR,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,1,1,1,1,2
BOYUIBE,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,5,7,5,7,12
BUENA VISTA,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,6,9,6,9,15
CABEZAS,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,55,93,55,93,148
CAIROMA,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,13,13,13,13,26
"CAIZA ""D""",atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,13,18,13,18,31
CAJUATA,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,7,4,7,4,11
CALACOTO,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,19,11,19,11,30
CALAMARCA,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,51,41,51,41,92
CAMARGO,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,41,30,41,30,71
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,37,67,37,67,104
CAMIRI,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,33,33,33,33,66
CAPINOTA,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,30,28,30,28,58
CAQUIAVIRI,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,31,13,31,13,44
CARACOLLO,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,33,58,33,58,91
CARANAVI,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,199,189,199,189,388
CARAPARI,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,8,10,8,10,18
CARIPUYO,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,88,99,88,99,187
CARMEN RIVERO TORREZ,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,19,18,19,18,37
CATACORA,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,6,7,6,7,13
CHALLAPATA,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,88,71,88,71,159
CHAQUI,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,23,6,23,6,29
CHARAGUA,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,28,43,28,43,71
CHARAÑA,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,2,1,2,1,3
CHAYANTA,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,84,61,84,61,145
CHIMORE,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,44,31,44,31,75
CHOQUE COTA,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,8,4,8,4,12
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,18,57,18,57,75
CHUMA,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,4,5,4,5,9
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,72,55,72,55,127
CKOCHAS,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,9,11,9,11,20
CLIZA,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,42,45,42,45,87
COBIJA,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,151,184,151,184,335
COCAPATA,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,10,16,10,16,26
COCHABAMBA,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,1817,1568,1817,1568,3385
COIPASA,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,2,2,2,2,4
COLCAPIRHUA,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,163,144,163,144,307
"COLCHA ""K""",atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,38,48,38,48,86
COLLANA,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,4,8,4,8,12
COLOMI,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,26,23,26,23,49
COLPA BELGICA,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,15,15,15,15,30
COLQUECHACA,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,92,81,92,81,173
COLQUENCHA,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,4,2,4,2,6
COLQUIRI,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,11,13,11,13,24
COMANCHE,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,14,20,14,20,34
COMARAPA,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,47,30,47,30,77
CONCEPCION,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,63,33,63,33,96
COPACABANA,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,37,51,37,51,88
CORIPATA,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,13,11,13,11,24
CORO CORO,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,19,30,19,30,49
COROICO,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,38,31,38,31,69
CORQUE,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,7,3,7,3,10
COTAGAITA,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,6,3,6,3,9
COTOCA,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,2,4,2,4,6
CUATRO CAÑADAS,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,33,27,33,27,60
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,11,25,11,25,36
CUEVO,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,4,4,4,4,8
CULPINA,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,14,11,14,11,25
CURAHUARA DE CARANGAS,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,30,23,30,23,53
CURVA,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,1,2,1,2,3
DESAGUADERO,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,17,10,17,10,27
EL ALTO,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,1772,1955,1772,1955,3727
EL CHORO,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,13,4,13,4,17
EL PUENTE(STC),atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,7,5,7,5,12
EL PUENTE(TJA),atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,2,6,2,6,8
EL TORNO,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,105,73,105,73,178
EL VILLAR,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,25,26,25,26,51
ENTRE RIOS TRJ,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,3,10,3,10,13
ENTRE RIOS CBBA,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,19,27,19,27,46
ESCOMA,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,7,12,7,12,19
EUCALIPTUS,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,27,27,27,27,54
FERNANDEZ ALONSO,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,19,35,19,35,54
FILADELFIA,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,22,22,22,22,44
GENERAL SAAVEDRA,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,42,80,42,80,122
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,8,8,8,8,16
GUANAY,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,27,35,27,35,62
GUAQUI,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,14,33,14,33,47
GUAYARAMERIN,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,8,9,8,9,17
GUTIERREZ,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,68,62,68,62,130
HUACARETA,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,16,13,16,13,29
HUACAYA (VILLA DE HUACAYA),atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,35,38,35,38,73
HUACHACALLA,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,14,4,14,4,18
HUANUNI,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,19,31,19,31,50
HUARACAJE,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,12,14,12,14,26
HUARINA,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,2,1,2,1,3
HUAYLLAMARCA,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,5,25,5,25,30
HUMANATA,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,3,10,3,10,13
ICLA,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,131,129,131,129,260
INCAHUASI,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,62,46,62,46,108
INQUISIVI,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,3,0,3,0,3
IRUPANA (VILLA DE LANZA),atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,26,64,26,64,90
IXIAMAS,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,24,25,24,25,49
JESUS DE MACHACA,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,10,13,10,13,23
LA ASUNTA,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,9,21,9,21,30
LA GUARDIA,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,61,78,61,78,139
LA PAZ,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,2698,3073,2698,3073,5771
LAGUNILLAS,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,5,6,5,6,11
LAJA,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,14,9,14,9,23
LAS CARRERAS,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,3,9,3,9,12
LICOMA PAMPA,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,2,0,2,0,2
LLALLAGUA,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,143,153,143,153,296
LLICA,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,4,14,4,14,18
LURIBAY,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,32,37,32,37,69
MACHACAMARCA,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,5,4,5,4,9
MACHARETI,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,50,68,50,68,118
MAGDALENA,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,9,2,9,2,11
MAIRANA,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,17,21,17,21,38
MALLA,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,3,6,3,6,9
MAPIRI,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,32,17,32,17,49
MECAPACA,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,15,9,15,9,24
MINEROS,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,43,39,43,39,82
MIZQUE,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,26,8,26,8,34
MOCOMOCO,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,4,6,4,6,10
MOJOCOYA,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,8,10,8,10,18
MONTEAGUDO,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,59,82,59,82,141
MONTERO,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,345,401,345,401,746
MORO MORO,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,8,7,8,7,15
MOROCHATA,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,22,30,22,30,52
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,5,3,5,3,8
OCURI,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,7,3,7,3,10
OKINAWA,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,17,13,17,13,30
OMEREQUE,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,40,118,40,118,158
ORURO,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,858,986,858,986,1844
PADCAYA,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,12,9,12,9,21
PADILLA,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,25,32,25,32,57
PAILON,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,37,44,37,44,81
PALCA,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,5,9,5,9,14
PALOS BLANCOS,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,18,26,18,26,44
PAMPA AULLAGAS,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,11,21,11,21,32
PAMPA GRANDE,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,30,35,30,35,65
PAPEL PAMPA,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,1,5,1,5,6
PASORAPA,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,3,4,3,4,7
PATACAMAYA,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,248,240,248,240,488
PAZÑA,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,12,18,12,18,30
PELECHUCO,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,12,26,12,26,38
POCOATA,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,86,78,86,78,164
POCONA,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,36,26,36,26,62
POJO (CBBA),atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,43,33,43,33,76
POOPO,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,26,29,26,29,55
PORCO,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,33,20,33,20,53
POROMA,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,9,11,9,11,20
PORONGO,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,23,13,23,13,36
PORTACHUELO,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,29,32,29,32,61
PORVENIR,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,19,34,19,34,53
POSTRER VALLE,atencion odontologica,consultas nuevas menores de 5 anos,2010-11-01,20,18,20,18,38
