,group,variable,month,CONSULTAS NUEVAS A MUJER EMBARAZADA O PUÉRPERA CANTIDAD,CONSULTAS NUEVAS A MUJER EMBARAZADA O PUÉRPERA CANTIDAD,TOTALES,TOTALES,TOTALES
CUEVO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,14,0,14,14
CULPINA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,18,0,18,18
CURAHUARA DE CARANGAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,6,0,6,6
CURVA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,2,0,2,2
DESAGUADERO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,15,0,15,15
EL ALTO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,1009,0,1009,1009
EL CHORO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,6,0,6,6
EL PUENTE(STC),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,12,0,12,12
EL PUENTE(TJA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,2,0,2,2
EL TORNO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,35,0,35,35
EL VILLAR,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,10,0,10,10
ENTRE RIOS TRJ,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,10,0,10,10
ENTRE RIOS CBBA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,16,0,16,16
ESCOMA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,1,0,1,1
EUCALIPTUS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,30,0,30,30
FERNANDEZ ALONSO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,25,0,25,25
FILADELFIA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,7,0,7,7
GENERAL SAAVEDRA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,35,0,35,35
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,6,0,6,6
GUANAY,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,29,0,29,29
GUAQUI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,16,0,16,16
GUAYARAMERIN,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,11,0,11,11
GUTIERREZ,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,53,0,53,53
HUACARETA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,9,0,9,9
HUACAYA (VILLA DE HUACAYA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,5,0,5,5
HUANUNI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,39,0,39,39
HUARACAJE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,6,0,6,6
HUAYLLAMARCA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,1,0,1,1
HUMANATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,6,0,6,6
ICLA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,61,0,61,61
INCAHUASI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,31,0,31,31
INQUISIVI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,14,0,14,14
IRUPANA (VILLA DE LANZA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,4,0,4,4
IXIAMAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,12,0,12,12
JESUS DE MACHACA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,5,0,5,5
LA ASUNTA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,27,0,27,27
LA GUARDIA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,105,0,105,105
LA PAZ,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,1447,0,1447,1447
LAGUNILLAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,3,0,3,3
LAJA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,38,0,38,38
LAS CARRERAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,7,0,7,7
LICOMA PAMPA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,6,0,6,6
LLALLAGUA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,160,0,160,160
LLICA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,10,0,10,10
LURIBAY,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,2,0,2,2
MACHACAMARCA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,2,0,2,2
MACHARETI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,25,0,25,25
MAGDALENA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,11,0,11,11
MAIRANA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,59,0,59,59
MALLA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,9,0,9,9
MAPIRI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,25,0,25,25
MECAPACA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,21,0,21,21
MINEROS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,138,0,138,138
MIZQUE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,51,0,51,51
MOCOMOCO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,13,0,13,13
MOJOCOYA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,23,0,23,23
MONTEAGUDO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,150,0,150,150
MONTERO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,171,0,171,171
MORO MORO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,3,0,3,3
MOROCHATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,40,0,40,40
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,5,0,5,5
OCURI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,23,0,23,23
OKINAWA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,15,0,15,15
ORURO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,483,0,483,483
PADCAYA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,1,0,1,1
PADILLA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,25,0,25,25
PAILON,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,32,0,32,32
PALCA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,3,0,3,3
PALOS BLANCOS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,36,0,36,36
PAMPA AULLAGAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,6,0,6,6
PAMPA GRANDE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,36,0,36,36
PAPEL PAMPA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,8,0,8,8
PASORAPA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,16,0,16,16
PATACAMAYA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,110,0,110,110
PAZÑA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,10,0,10,10
PELECHUCO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,54,0,54,54
POCOATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,27,0,27,27
POCONA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,25,0,25,25
POJO (CBBA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,50,0,50,50
POOPO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,7,0,7,7
PORCO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,26,0,26,26
POROMA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,19,0,19,19
PORONGO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,11,0,11,11
PORTACHUELO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,32,0,32,32
PORVENIR,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,103,0,103,103
POSTRER VALLE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,12,0,12,12
POTOSI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,531,0,531,531
PRESTO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,23,0,23,23
PUCARA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,3,0,3,3
PUCARANI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,11,0,11,11
PUERTO ACOSTA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,1,0,1,1
PUERTO CARABUCO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,5,0,5,5
PUERTO GONZALO MORENO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,7,0,7,7
PUERTO PEREZ,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,4,0,4,4
PUERTO QUIJARRO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,20,0,20,20
PUERTO RICO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,22,0,22,22
PUERTO SUAREZ,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,108,0,108,108
PUERTO VILLARROEL,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,46,0,46,46
PUNA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,39,0,39,39
PUNATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,163,0,163,163
QUIABAYA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,3,0,3,3
QUILLACOLLO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,105,0,105,105
QUIME,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,26,0,26,26
QUIRUSILLAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,3,0,3,3
RAVELO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,30,0,30,30
REYES,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,10,0,10,10
RIBERALTA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,290,0,290,290
ROBORE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,10,0,10,10
RURRENABAQUE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,14,0,14,14
SABAYA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,1,0,1,1
SACABA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,213,0,213,213
SACABAMBA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,11,0,11,11
SACACA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,26,0,26,26
SAIPINA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,55,0,55,55
SALINAS DE GARCI MENDOZA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,42,0,42,42
SAMAIPATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,20,0,20,20
SAN ANDRES,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,4,0,4,4
SAN ANDRES DE MACHACA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,5,0,5,5
SAN ANTONIO DE LOMERIO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,12,0,12,12
SAN BENITO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,26,0,26,26
SAN BORJA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,191,0,191,191
SAN BUENA VENTURA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,1,0,1,1
SAN CARLOS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,98,0,98,98
SAN IGNACIO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,5,0,5,5
SAN IGNACIO DE VELASCO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,44,0,44,44
SAN JAVIER(BNI),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,1,0,1,1
SAN JAVIER(STC),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,6,0,6,6
SAN JOAQUIN,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,13,0,13,13
SAN JOSE DE CHIQUITOS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,24,0,24,24
SAN JUAN DE YAPACANI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,52,0,52,52
SAN JULIAN,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,9,0,9,9
SAN LORENZO(PND),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,26,0,26,26
SAN LORENZO(TJA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,5,0,5,5
SAN LUCAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,69,0,69,69
SAN MATIAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,19,0,19,19
SAN MIGUEL DE VELASCO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,42,0,42,42
SAN PEDRO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,16,0,16,16
SAN PEDRO DE BUENA VISTA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,57,0,57,57
SAN PEDRO DE CURAHUARA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,10,0,10,10
SAN PEDRO DE TIQUINA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,1,0,1,1
SAN RAFAEL,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,37,0,37,37
SAN RAMON BENI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,2,0,2,2
SAN RAMON SCZ,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,14,0,14,14
SANTA ANA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,71,0,71,71
SANTA CRUZ DE LA SIERRA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,1802,0,1802,1802
SANTA ROSA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,5,0,5,5
SANTA ROSA DEL SARA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,49,0,49,49
SANTIAGO DE CALLAPA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,4,0,4,4
SANTIAGO DE HUARI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,22,0,22,22
SANTIAGO DE HUATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,22,0,22,22
SANTIAGO DE MACHACA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,3,0,3,3
SANTIVAÑES,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,7,0,7,7
SANTUARIO DE QUILLACAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,6,0,6,6
SENA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,76,0,76,76
SHINAOTA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,53,0,53,53
SICA SICA (VILLA AROMA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,17,0,17,17
SICAYA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,23,0,23,23
SIPE SIPE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,206,0,206,206
SOPACHUY,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,24,0,24,24
SORACACHI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,4,0,4,4
SORATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,35,0,35,35
SUCRE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,754,0,754,754
TACACOMA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,3,0,3,3
TAPACARI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,67,0,67,67
TARABUCO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,77,0,77,77
TARACO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,44,0,44,44
TARATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,23,0,23,23
TARIJA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,130,0,130,130
TARVITA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,77,0,77,77
TIAWANACU,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,24,0,24,24
TINGUIPAYA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,23,0,23,23
TIPUANI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,6,0,6,6
TIQUIPAYA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,601,0,601,601
TIRAQUE (CBBA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,48,0,48,48
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,6,0,6,6
TOCO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,15,0,15,15
TOLATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,28,0,28,28
TOLEDO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,2,0,2,2
TOMAVE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,41,0,41,41
TOMINA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,81,0,81,81
TORO TORO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,13,0,13,13
TOTORA(CBBA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-11-01,0,40,0,40,40
