,group,variable,month,ENDODONCIAS CANTIDAD,ENDODONCIAS CANTIDAD,TOTALES,TOTALES,TOTALES
PASORAPA,atencion odontologica,endodoncias,2010-11-01,2,2,2,2,4
PATACAMAYA,atencion odontologica,endodoncias,2010-11-01,53,61,53,61,114
PAZÑA,atencion odontologica,endodoncias,2010-11-01,8,9,8,9,17
PELECHUCO,atencion odontologica,endodoncias,2010-11-01,0,1,0,1,1
POCOATA,atencion odontologica,endodoncias,2010-11-01,2,1,2,1,3
POCONA,atencion odontologica,endodoncias,2010-11-01,2,5,2,5,7
POJO (CBBA),atencion odontologica,endodoncias,2010-11-01,5,10,5,10,15
POOPO,atencion odontologica,endodoncias,2010-11-01,6,8,6,8,14
PORCO,atencion odontologica,endodoncias,2010-11-01,6,6,6,6,12
POROMA,atencion odontologica,endodoncias,2010-11-01,9,6,9,6,15
PORONGO,atencion odontologica,endodoncias,2010-11-01,6,1,6,1,7
PORTACHUELO,atencion odontologica,endodoncias,2010-11-01,14,6,14,6,20
PORVENIR,atencion odontologica,endodoncias,2010-11-01,3,9,3,9,12
POTOSI,atencion odontologica,endodoncias,2010-11-01,144,229,144,229,373
PRESTO,atencion odontologica,endodoncias,2010-11-01,2,16,2,16,18
PUERTO CARABUCO,atencion odontologica,endodoncias,2010-11-01,2,3,2,3,5
PUERTO GONZALO MORENO,atencion odontologica,endodoncias,2010-11-01,1,0,1,0,1
PUERTO RICO,atencion odontologica,endodoncias,2010-11-01,0,2,0,2,2
PUERTO SUAREZ,atencion odontologica,endodoncias,2010-11-01,1,5,1,5,6
PUERTO VILLARROEL,atencion odontologica,endodoncias,2010-11-01,47,52,47,52,99
PUNA,atencion odontologica,endodoncias,2010-11-01,2,8,2,8,10
PUNATA,atencion odontologica,endodoncias,2010-11-01,31,29,31,29,60
QUILLACOLLO,atencion odontologica,endodoncias,2010-11-01,65,95,65,95,160
QUIME,atencion odontologica,endodoncias,2010-11-01,2,7,2,7,9
QUIRUSILLAS,atencion odontologica,endodoncias,2010-11-01,3,4,3,4,7
RAVELO,atencion odontologica,endodoncias,2010-11-01,6,16,6,16,22
REYES,atencion odontologica,endodoncias,2010-11-01,9,18,9,18,27
RIBERALTA,atencion odontologica,endodoncias,2010-11-01,26,25,26,25,51
RURRENABAQUE,atencion odontologica,endodoncias,2010-11-01,2,2,2,2,4
SABAYA,atencion odontologica,endodoncias,2010-11-01,0,3,0,3,3
SACABA,atencion odontologica,endodoncias,2010-11-01,44,61,44,61,105
SACABAMBA,atencion odontologica,endodoncias,2010-11-01,0,2,0,2,2
SACACA,atencion odontologica,endodoncias,2010-11-01,0,4,0,4,4
SAIPINA,atencion odontologica,endodoncias,2010-11-01,3,9,3,9,12
SALINAS DE GARCI MENDOZA,atencion odontologica,endodoncias,2010-11-01,6,13,6,13,19
SAMAIPATA,atencion odontologica,endodoncias,2010-11-01,6,8,6,8,14
SAN AGUSTIN,atencion odontologica,endodoncias,2010-11-01,0,2,0,2,2
SAN ANDRES DE MACHACA,atencion odontologica,endodoncias,2010-11-01,2,1,2,1,3
SAN ANTONIO DE LOMERIO,atencion odontologica,endodoncias,2010-11-01,1,7,1,7,8
SAN BENITO,atencion odontologica,endodoncias,2010-11-01,17,30,17,30,47
SAN BORJA,atencion odontologica,endodoncias,2010-11-01,77,114,77,114,191
SAN CARLOS,atencion odontologica,endodoncias,2010-11-01,15,25,15,25,40
SAN IGNACIO,atencion odontologica,endodoncias,2010-11-01,4,8,4,8,12
SAN IGNACIO DE VELASCO,atencion odontologica,endodoncias,2010-11-01,6,6,6,6,12
SAN JOSE DE CHIQUITOS,atencion odontologica,endodoncias,2010-11-01,0,5,0,5,5
SAN JULIAN,atencion odontologica,endodoncias,2010-11-01,6,15,6,15,21
SAN LORENZO(PND),atencion odontologica,endodoncias,2010-11-01,0,1,0,1,1
SAN LORENZO(TJA),atencion odontologica,endodoncias,2010-11-01,17,80,17,80,97
SAN LUCAS,atencion odontologica,endodoncias,2010-11-01,12,26,12,26,38
SAN MATIAS,atencion odontologica,endodoncias,2010-11-01,17,4,17,4,21
SAN MIGUEL DE VELASCO,atencion odontologica,endodoncias,2010-11-01,20,20,20,20,40
SAN PEDRO,atencion odontologica,endodoncias,2010-11-01,3,1,3,1,4
SAN PEDRO DE BUENA VISTA,atencion odontologica,endodoncias,2010-11-01,4,3,4,3,7
SAN PEDRO DE CURAHUARA,atencion odontologica,endodoncias,2010-11-01,0,1,0,1,1
SAN PEDRO DE TIQUINA,atencion odontologica,endodoncias,2010-11-01,2,0,2,0,2
SAN RAFAEL,atencion odontologica,endodoncias,2010-11-01,3,8,3,8,11
SAN RAMON BENI,atencion odontologica,endodoncias,2010-11-01,0,2,0,2,2
SAN RAMON SCZ,atencion odontologica,endodoncias,2010-11-01,2,3,2,3,5
SANTA ANA,atencion odontologica,endodoncias,2010-11-01,2,6,2,6,8
SANTA CRUZ DE LA SIERRA,atencion odontologica,endodoncias,2010-11-01,486,515,486,515,1001
SANTA ROSA,atencion odontologica,endodoncias,2010-11-01,1,7,1,7,8
SANTA ROSA DEL SARA,atencion odontologica,endodoncias,2010-11-01,1,3,1,3,4
SANTIAGO DE HUARI,atencion odontologica,endodoncias,2010-11-01,7,2,7,2,9
SANTIAGO DE HUATA,atencion odontologica,endodoncias,2010-11-01,1,0,1,0,1
SANTIVAÑES,atencion odontologica,endodoncias,2010-11-01,1,4,1,4,5
SAPAHAQUI,atencion odontologica,endodoncias,2010-11-01,1,2,1,2,3
SENA,atencion odontologica,endodoncias,2010-11-01,1,0,1,0,1
SHINAOTA,atencion odontologica,endodoncias,2010-11-01,19,35,19,35,54
SICA SICA (VILLA AROMA),atencion odontologica,endodoncias,2010-11-01,3,7,3,7,10
SIPE SIPE,atencion odontologica,endodoncias,2010-11-01,26,31,26,31,57
SOPACHUY,atencion odontologica,endodoncias,2010-11-01,4,7,4,7,11
SORACACHI,atencion odontologica,endodoncias,2010-11-01,2,3,2,3,5
SORATA,atencion odontologica,endodoncias,2010-11-01,8,22,8,22,30
SUCRE,atencion odontologica,endodoncias,2010-11-01,384,581,384,581,965
TAPACARI,atencion odontologica,endodoncias,2010-11-01,8,5,8,5,13
TARABUCO,atencion odontologica,endodoncias,2010-11-01,5,15,5,15,20
TARATA,atencion odontologica,endodoncias,2010-11-01,1,1,1,1,2
TARIJA,atencion odontologica,endodoncias,2010-11-01,390,576,390,576,966
TARVITA,atencion odontologica,endodoncias,2010-11-01,3,4,3,4,7
TINGUIPAYA,atencion odontologica,endodoncias,2010-11-01,0,1,0,1,1
TIQUIPAYA,atencion odontologica,endodoncias,2010-11-01,41,41,41,41,82
TIRAQUE (CBBA),atencion odontologica,endodoncias,2010-11-01,5,9,5,9,14
TOCO,atencion odontologica,endodoncias,2010-11-01,0,6,0,6,6
TOLATA,atencion odontologica,endodoncias,2010-11-01,3,8,3,8,11
TOLEDO,atencion odontologica,endodoncias,2010-11-01,1,2,1,2,3
TOMAVE,atencion odontologica,endodoncias,2010-11-01,0,2,0,2,2
TOMINA,atencion odontologica,endodoncias,2010-11-01,6,11,6,11,17
TORO TORO,atencion odontologica,endodoncias,2010-11-01,2,0,2,0,2
TOTORA(CBBA),atencion odontologica,endodoncias,2010-11-01,0,5,0,5,5
TRINIDAD,atencion odontologica,endodoncias,2010-11-01,72,86,72,86,158
TUPIZA,atencion odontologica,endodoncias,2010-11-01,94,95,94,95,189
TURCO,atencion odontologica,endodoncias,2010-11-01,3,5,3,5,8
UNCIA,atencion odontologica,endodoncias,2010-11-01,10,13,10,13,23
URIONDO (A. CONCEPCION),atencion odontologica,endodoncias,2010-11-01,11,31,11,31,42
URUBICHA,atencion odontologica,endodoncias,2010-11-01,0,1,0,1,1
UYUNI,atencion odontologica,endodoncias,2010-11-01,4,10,4,10,14
VACAS,atencion odontologica,endodoncias,2010-11-01,2,13,2,13,15
VALLEGRANDE,atencion odontologica,endodoncias,2010-11-01,23,60,23,60,83
VIACHA,atencion odontologica,endodoncias,2010-11-01,23,30,23,30,53
VILA VILA,atencion odontologica,endodoncias,2010-11-01,0,6,0,6,6
VILLA CHARCAS,atencion odontologica,endodoncias,2010-11-01,5,11,5,11,16
VILLA MONTES,atencion odontologica,endodoncias,2010-11-01,36,68,36,68,104
VILLA NUEVA (LOMA ALTA),atencion odontologica,endodoncias,2010-11-01,0,6,0,6,6
VILLA RIVERO,atencion odontologica,endodoncias,2010-11-01,0,6,0,6,6
VILLA SERRANO,atencion odontologica,endodoncias,2010-11-01,12,20,12,20,32
VILLA TUNARI,atencion odontologica,endodoncias,2010-11-01,28,46,28,46,74
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,endodoncias,2010-11-01,9,9,9,9,18
VILLAZON,atencion odontologica,endodoncias,2010-11-01,20,55,20,55,75
VINTO,atencion odontologica,endodoncias,2010-11-01,7,5,7,5,12
VITICHI,atencion odontologica,endodoncias,2010-11-01,1,3,1,3,4
WALDO BALLIVIAN,atencion odontologica,endodoncias,2010-11-01,1,8,1,8,9
WARNES,atencion odontologica,endodoncias,2010-11-01,3,6,3,6,9
YACUIBA,atencion odontologica,endodoncias,2010-11-01,53,77,53,77,130
YAMPARAEZ,atencion odontologica,endodoncias,2010-11-01,1,4,1,4,5
YANACACHI,atencion odontologica,endodoncias,2010-11-01,1,2,1,2,3
YAPACANI,atencion odontologica,endodoncias,2010-11-01,10,26,10,26,36
YOTALA,atencion odontologica,endodoncias,2010-11-01,0,2,0,2,2
YUNCHARA,atencion odontologica,endodoncias,2010-11-01,6,17,6,17,23
ZUDAÑEZ,atencion odontologica,endodoncias,2010-11-01,5,4,5,4,9
ACHACACHI,atencion odontologica,endodoncias,2010-12-01,16,26,16,26,42
ACHOCALLA,atencion odontologica,endodoncias,2010-12-01,2,7,2,7,9
AIQUILE,atencion odontologica,endodoncias,2010-12-01,15,6,15,6,21
ALALAY,atencion odontologica,endodoncias,2010-12-01,2,0,2,0,2
ALCALA,atencion odontologica,endodoncias,2010-12-01,1,12,1,12,13
ALTO BENI,atencion odontologica,endodoncias,2010-12-01,0,1,0,1,1
ANDAMARCA,atencion odontologica,endodoncias,2010-12-01,6,3,6,3,9
ANTEQUERA,atencion odontologica,endodoncias,2010-12-01,3,0,3,0,3
ANZALDO,atencion odontologica,endodoncias,2010-12-01,1,1,1,1,2
APOLO,atencion odontologica,endodoncias,2010-12-01,1,0,1,0,1
ARAMPAMPA,atencion odontologica,endodoncias,2010-12-01,0,1,0,1,1
ARANI,atencion odontologica,endodoncias,2010-12-01,53,64,53,64,117
ARBIETO,atencion odontologica,endodoncias,2010-12-01,11,5,11,5,16
ARQUE,atencion odontologica,endodoncias,2010-12-01,0,1,0,1,1
ASCENCION DE GUARAYOS,atencion odontologica,endodoncias,2010-12-01,2,3,2,3,5
ATOCHA,atencion odontologica,endodoncias,2010-12-01,23,23,23,23,46
AYO AYO,atencion odontologica,endodoncias,2010-12-01,0,5,0,5,5
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,endodoncias,2010-12-01,2,0,2,0,2
AZURDUY,atencion odontologica,endodoncias,2010-12-01,2,10,2,10,12
BAURES,atencion odontologica,endodoncias,2010-12-01,7,6,7,6,13
BELEN DE URMIRI,atencion odontologica,endodoncias,2010-12-01,2,3,2,3,5
BERMEJO,atencion odontologica,endodoncias,2010-12-01,45,93,45,93,138
BETANZOS,atencion odontologica,endodoncias,2010-12-01,19,19,19,19,38
BOLIVAR,atencion odontologica,endodoncias,2010-12-01,1,2,1,2,3
BOYUIBE,atencion odontologica,endodoncias,2010-12-01,2,3,2,3,5
BUENA VISTA,atencion odontologica,endodoncias,2010-12-01,1,2,1,2,3
CABEZAS,atencion odontologica,endodoncias,2010-12-01,0,1,0,1,1
"CAIZA ""D""",atencion odontologica,endodoncias,2010-12-01,2,6,2,6,8
CALAMARCA,atencion odontologica,endodoncias,2010-12-01,2,7,2,7,9
CAMARGO,atencion odontologica,endodoncias,2010-12-01,17,22,17,22,39
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,endodoncias,2010-12-01,1,1,1,1,2
CAMIRI,atencion odontologica,endodoncias,2010-12-01,6,39,6,39,45
CAPINOTA,atencion odontologica,endodoncias,2010-12-01,30,23,30,23,53
CARACOLLO,atencion odontologica,endodoncias,2010-12-01,9,13,9,13,22
CARANAVI,atencion odontologica,endodoncias,2010-12-01,12,19,12,19,31
CARAPARI,atencion odontologica,endodoncias,2010-12-01,22,59,22,59,81
CARIPUYO,atencion odontologica,endodoncias,2010-12-01,0,6,0,6,6
CARMEN RIVERO TORREZ,atencion odontologica,endodoncias,2010-12-01,1,2,1,2,3
CHALLAPATA,atencion odontologica,endodoncias,2010-12-01,7,6,7,6,13
CHAQUI,atencion odontologica,endodoncias,2010-12-01,1,5,1,5,6
CHARAGUA,atencion odontologica,endodoncias,2010-12-01,3,4,3,4,7
CHARAÑA,atencion odontologica,endodoncias,2010-12-01,1,0,1,0,1
CHAYANTA,atencion odontologica,endodoncias,2010-12-01,4,5,4,5,9
CHIMORE,atencion odontologica,endodoncias,2010-12-01,2,9,2,9,11
CHOQUE COTA,atencion odontologica,endodoncias,2010-12-01,0,2,0,2,2
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,endodoncias,2010-12-01,10,17,10,17,27
CHUMA,atencion odontologica,endodoncias,2010-12-01,10,6,10,6,16
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,endodoncias,2010-12-01,10,19,10,19,29
CLIZA,atencion odontologica,endodoncias,2010-12-01,15,36,15,36,51
COBIJA,atencion odontologica,endodoncias,2010-12-01,12,21,12,21,33
COCAPATA,atencion odontologica,endodoncias,2010-12-01,0,1,0,1,1
COCHABAMBA,atencion odontologica,endodoncias,2010-12-01,567,703,567,703,1270
COLCAPIRHUA,atencion odontologica,endodoncias,2010-12-01,15,35,15,35,50
"COLCHA ""K""",atencion odontologica,endodoncias,2010-12-01,1,4,1,4,5
COLLANA,atencion odontologica,endodoncias,2010-12-01,2,3,2,3,5
COLOMI,atencion odontologica,endodoncias,2010-12-01,0,7,0,7,7
COLQUECHACA,atencion odontologica,endodoncias,2010-12-01,4,6,4,6,10
COLQUENCHA,atencion odontologica,endodoncias,2010-12-01,2,8,2,8,10
COLQUIRI,atencion odontologica,endodoncias,2010-12-01,1,0,1,0,1
COMANCHE,atencion odontologica,endodoncias,2010-12-01,0,1,0,1,1
COMARAPA,atencion odontologica,endodoncias,2010-12-01,7,22,7,22,29
CONCEPCION,atencion odontologica,endodoncias,2010-12-01,1,3,1,3,4
COPACABANA,atencion odontologica,endodoncias,2010-12-01,1,0,1,0,1
COROICO,atencion odontologica,endodoncias,2010-12-01,18,13,18,13,31
CORQUE,atencion odontologica,endodoncias,2010-12-01,13,1,13,1,14
COTAGAITA,atencion odontologica,endodoncias,2010-12-01,1,2,1,2,3
COTOCA,atencion odontologica,endodoncias,2010-12-01,4,7,4,7,11
CUATRO CAÑADAS,atencion odontologica,endodoncias,2010-12-01,4,3,4,3,7
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,endodoncias,2010-12-01,0,1,0,1,1
CUEVO,atencion odontologica,endodoncias,2010-12-01,0,1,0,1,1
CULPINA,atencion odontologica,endodoncias,2010-12-01,0,9,0,9,9
CURAHUARA DE CARANGAS,atencion odontologica,endodoncias,2010-12-01,0,2,0,2,2
EL ALTO,atencion odontologica,endodoncias,2010-12-01,467,447,467,447,914
EL PUENTE(STC),atencion odontologica,endodoncias,2010-12-01,1,1,1,1,2
EL PUENTE(TJA),atencion odontologica,endodoncias,2010-12-01,8,32,8,32,40
EL TORNO,atencion odontologica,endodoncias,2010-12-01,5,41,5,41,46
EL VILLAR,atencion odontologica,endodoncias,2010-12-01,3,7,3,7,10
ENTRE RIOS TRJ,atencion odontologica,endodoncias,2010-12-01,2,19,2,19,21
ENTRE RIOS CBBA,atencion odontologica,endodoncias,2010-12-01,8,6,8,6,14
ESCOMA,atencion odontologica,endodoncias,2010-12-01,10,0,10,0,10
EUCALIPTUS,atencion odontologica,endodoncias,2010-12-01,5,4,5,4,9
FERNANDEZ ALONSO,atencion odontologica,endodoncias,2010-12-01,6,5,6,5,11
FILADELFIA,atencion odontologica,endodoncias,2010-12-01,2,0,2,0,2
GENERAL SAAVEDRA,atencion odontologica,endodoncias,2010-12-01,0,2,0,2,2
GUANAY,atencion odontologica,endodoncias,2010-12-01,6,25,6,25,31
GUAQUI,atencion odontologica,endodoncias,2010-12-01,0,2,0,2,2
GUAYARAMERIN,atencion odontologica,endodoncias,2010-12-01,9,13,9,13,22
GUTIERREZ,atencion odontologica,endodoncias,2010-12-01,11,9,11,9,20
HUACARETA,atencion odontologica,endodoncias,2010-12-01,2,10,2,10,12
HUACAYA (VILLA DE HUACAYA),atencion odontologica,endodoncias,2010-12-01,0,5,0,5,5
HUACHACALLA,atencion odontologica,endodoncias,2010-12-01,4,2,4,2,6
HUANUNI,atencion odontologica,endodoncias,2010-12-01,6,23,6,23,29
HUARACAJE,atencion odontologica,endodoncias,2010-12-01,2,3,2,3,5
HUARINA,atencion odontologica,endodoncias,2010-12-01,1,1,1,1,2
HUAYLLAMARCA,atencion odontologica,endodoncias,2010-12-01,0,4,0,4,4
HUMANATA,atencion odontologica,endodoncias,2010-12-01,2,4,2,4,6
ICLA,atencion odontologica,endodoncias,2010-12-01,0,3,0,3,3
INCAHUASI,atencion odontologica,endodoncias,2010-12-01,4,1,4,1,5
IRUPANA (VILLA DE LANZA),atencion odontologica,endodoncias,2010-12-01,2,0,2,0,2
JESUS DE MACHACA,atencion odontologica,endodoncias,2010-12-01,4,4,4,4,8
LA ASUNTA,atencion odontologica,endodoncias,2010-12-01,14,32,14,32,46
LA GUARDIA,atencion odontologica,endodoncias,2010-12-01,23,39,23,39,62
LA PAZ,atencion odontologica,endodoncias,2010-12-01,770,889,770,889,1659
LAGUNILLAS,atencion odontologica,endodoncias,2010-12-01,3,2,3,2,5
LAS CARRERAS,atencion odontologica,endodoncias,2010-12-01,3,7,3,7,10
LLALLAGUA,atencion odontologica,endodoncias,2010-12-01,17,22,17,22,39
LLICA,atencion odontologica,endodoncias,2010-12-01,1,2,1,2,3
MACHACAMARCA,atencion odontologica,endodoncias,2010-12-01,2,1,2,1,3
MACHARETI,atencion odontologica,endodoncias,2010-12-01,1,10,1,10,11
MAGDALENA,atencion odontologica,endodoncias,2010-12-01,3,3,3,3,6
MAIRANA,atencion odontologica,endodoncias,2010-12-01,4,3,4,3,7
MAPIRI,atencion odontologica,endodoncias,2010-12-01,0,6,0,6,6
MECAPACA,atencion odontologica,endodoncias,2010-12-01,2,1,2,1,3
MINEROS,atencion odontologica,endodoncias,2010-12-01,14,47,14,47,61
MIZQUE,atencion odontologica,endodoncias,2010-12-01,1,6,1,6,7
MOCOMOCO,atencion odontologica,endodoncias,2010-12-01,1,1,1,1,2
MOJOCOYA,atencion odontologica,endodoncias,2010-12-01,2,3,2,3,5
MONTEAGUDO,atencion odontologica,endodoncias,2010-12-01,17,19,17,19,36
MONTERO,atencion odontologica,endodoncias,2010-12-01,24,40,24,40,64
OCURI,atencion odontologica,endodoncias,2010-12-01,3,7,3,7,10
OKINAWA,atencion odontologica,endodoncias,2010-12-01,2,3,2,3,5
OMEREQUE,atencion odontologica,endodoncias,2010-12-01,2,4,2,4,6
ORURO,atencion odontologica,endodoncias,2010-12-01,292,331,292,331,623
PADCAYA,atencion odontologica,endodoncias,2010-12-01,7,34,7,34,41
PADILLA,atencion odontologica,endodoncias,2010-12-01,1,6,1,6,7
PALOS BLANCOS,atencion odontologica,endodoncias,2010-12-01,0,3,0,3,3
PAMPA AULLAGAS,atencion odontologica,endodoncias,2010-12-01,4,1,4,1,5
PAMPA GRANDE,atencion odontologica,endodoncias,2010-12-01,0,1,0,1,1
PASORAPA,atencion odontologica,endodoncias,2010-12-01,0,1,0,1,1
PATACAMAYA,atencion odontologica,endodoncias,2010-12-01,6,19,6,19,25
PAZÑA,atencion odontologica,endodoncias,2010-12-01,8,5,8,5,13
PELECHUCO,atencion odontologica,endodoncias,2010-12-01,0,1,0,1,1
POCOATA,atencion odontologica,endodoncias,2010-12-01,3,7,3,7,10
POCONA,atencion odontologica,endodoncias,2010-12-01,5,8,5,8,13
POJO (CBBA),atencion odontologica,endodoncias,2010-12-01,2,3,2,3,5
POOPO,atencion odontologica,endodoncias,2010-12-01,3,10,3,10,13
PORCO,atencion odontologica,endodoncias,2010-12-01,7,3,7,3,10
POROMA,atencion odontologica,endodoncias,2010-12-01,1,0,1,0,1
PORONGO,atencion odontologica,endodoncias,2010-12-01,2,2,2,2,4
PORTACHUELO,atencion odontologica,endodoncias,2010-12-01,7,13,7,13,20
PORVENIR,atencion odontologica,endodoncias,2010-12-01,3,7,3,7,10
POTOSI,atencion odontologica,endodoncias,2010-12-01,140,224,140,224,364
PUERTO ACOSTA,atencion odontologica,endodoncias,2010-12-01,0,1,0,1,1
PUERTO CARABUCO,atencion odontologica,endodoncias,2010-12-01,2,2,2,2,4
PUERTO GONZALO MORENO,atencion odontologica,endodoncias,2010-12-01,1,1,1,1,2
PUERTO QUIJARRO,atencion odontologica,endodoncias,2010-12-01,3,0,3,0,3
PUERTO RICO,atencion odontologica,endodoncias,2010-12-01,7,7,7,7,14
PUERTO SILES,atencion odontologica,endodoncias,2010-12-01,1,0,1,0,1
PUERTO SUAREZ,atencion odontologica,endodoncias,2010-12-01,4,3,4,3,7
PUERTO VILLARROEL,atencion odontologica,endodoncias,2010-12-01,36,42,36,42,78
PUNA,atencion odontologica,endodoncias,2010-12-01,6,11,6,11,17
PUNATA,atencion odontologica,endodoncias,2010-12-01,56,96,56,96,152
QUILLACOLLO,atencion odontologica,endodoncias,2010-12-01,67,110,67,110,177
QUIME,atencion odontologica,endodoncias,2010-12-01,3,4,3,4,7
QUIRUSILLAS,atencion odontologica,endodoncias,2010-12-01,1,7,1,7,8
RAVELO,atencion odontologica,endodoncias,2010-12-01,3,5,3,5,8
RIBERALTA,atencion odontologica,endodoncias,2010-12-01,15,8,15,8,23
RURRENABAQUE,atencion odontologica,endodoncias,2010-12-01,0,1,0,1,1
SABAYA,atencion odontologica,endodoncias,2010-12-01,0,2,0,2,2
SACABA,atencion odontologica,endodoncias,2010-12-01,52,77,52,77,129
SACABAMBA,atencion odontologica,endodoncias,2010-12-01,0,1,0,1,1
SACACA,atencion odontologica,endodoncias,2010-12-01,0,3,0,3,3
SAIPINA,atencion odontologica,endodoncias,2010-12-01,7,8,7,8,15
SALINAS DE GARCI MENDOZA,atencion odontologica,endodoncias,2010-12-01,6,14,6,14,20
SAMAIPATA,atencion odontologica,endodoncias,2010-12-01,6,6,6,6,12
SAN AGUSTIN,atencion odontologica,endodoncias,2010-12-01,1,1,1,1,2
SAN ANDRES DE MACHACA,atencion odontologica,endodoncias,2010-12-01,2,3,2,3,5
SAN ANTONIO DE LOMERIO,atencion odontologica,endodoncias,2010-12-01,4,8,4,8,12
SAN BENITO,atencion odontologica,endodoncias,2010-12-01,16,36,16,36,52
SAN BORJA,atencion odontologica,endodoncias,2010-12-01,16,152,16,152,168
SAN BUENA VENTURA,atencion odontologica,endodoncias,2010-12-01,0,1,0,1,1
SAN CARLOS,atencion odontologica,endodoncias,2010-12-01,11,18,11,18,29
SAN IGNACIO,atencion odontologica,endodoncias,2010-12-01,7,9,7,9,16
SAN IGNACIO DE VELASCO,atencion odontologica,endodoncias,2010-12-01,12,13,12,13,25
SAN JAVIER(STC),atencion odontologica,endodoncias,2010-12-01,1,0,1,0,1
SAN JOSE DE CHIQUITOS,atencion odontologica,endodoncias,2010-12-01,0,6,0,6,6
SAN JULIAN,atencion odontologica,endodoncias,2010-12-01,2,11,2,11,13
SAN LORENZO(PND),atencion odontologica,endodoncias,2010-12-01,0,1,0,1,1
SAN LORENZO(TJA),atencion odontologica,endodoncias,2010-12-01,30,44,30,44,74
SAN LUCAS,atencion odontologica,endodoncias,2010-12-01,15,28,15,28,43
SAN MATIAS,atencion odontologica,endodoncias,2010-12-01,6,4,6,4,10
SAN MIGUEL DE VELASCO,atencion odontologica,endodoncias,2010-12-01,7,11,7,11,18
SAN PEDRO,atencion odontologica,endodoncias,2010-12-01,7,9,7,9,16
SAN PEDRO DE BUENA VISTA,atencion odontologica,endodoncias,2010-12-01,1,7,1,7,8
SAN PEDRO DE TIQUINA,atencion odontologica,endodoncias,2010-12-01,0,3,0,3,3
SAN RAFAEL,atencion odontologica,endodoncias,2010-12-01,1,4,1,4,5
SAN RAMON BENI,atencion odontologica,endodoncias,2010-12-01,1,1,1,1,2
SAN RAMON SCZ,atencion odontologica,endodoncias,2010-12-01,0,1,0,1,1
SANTA ANA,atencion odontologica,endodoncias,2010-12-01,0,7,0,7,7
SANTA CRUZ DE LA SIERRA,atencion odontologica,endodoncias,2010-12-01,435,515,435,515,950
SANTA ROSA,atencion odontologica,endodoncias,2010-12-01,1,4,1,4,5
SANTA ROSA DEL SARA,atencion odontologica,endodoncias,2010-12-01,2,2,2,2,4
SANTIAGO DE CALLAPA,atencion odontologica,endodoncias,2010-12-01,1,3,1,3,4
