,group,variable,month,PRIMERA CONSULTA CANTIDAD,PRIMERA CONSULTA CANTIDAD,TOTALES,TOTALES,TOTALES
AIQUILE,atencion odontologica,primera consulta,2010-11-01,47,93,47,93,140
ALALAY,atencion odontologica,primera consulta,2010-11-01,7,12,7,12,19
ALCALA,atencion odontologica,primera consulta,2010-11-01,11,12,11,12,23
ALTO BENI,atencion odontologica,primera consulta,2010-11-01,31,37,31,37,68
ANDAMARCA,atencion odontologica,primera consulta,2010-11-01,8,17,8,17,25
ANTEQUERA,atencion odontologica,primera consulta,2010-11-01,18,27,18,27,45
ANZALDO,atencion odontologica,primera consulta,2010-11-01,30,60,30,60,90
APOLO,atencion odontologica,primera consulta,2010-11-01,24,37,24,37,61
ARAMPAMPA,atencion odontologica,primera consulta,2010-11-01,3,7,3,7,10
ARANI,atencion odontologica,primera consulta,2010-11-01,34,15,34,15,49
ARBIETO,atencion odontologica,primera consulta,2010-11-01,29,72,29,72,101
ARQUE,atencion odontologica,primera consulta,2010-11-01,12,35,12,35,47
ASCENCION DE GUARAYOS,atencion odontologica,primera consulta,2010-11-01,41,168,41,168,209
ATOCHA,atencion odontologica,primera consulta,2010-11-01,358,361,358,361,719
AYATA,atencion odontologica,primera consulta,2010-11-01,35,34,35,34,69
AYO AYO,atencion odontologica,primera consulta,2010-11-01,21,48,21,48,69
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,primera consulta,2010-11-01,43,68,43,68,111
AZURDUY,atencion odontologica,primera consulta,2010-11-01,172,215,172,215,387
BATALLAS,atencion odontologica,primera consulta,2010-11-01,29,38,29,38,67
BAURES,atencion odontologica,primera consulta,2010-11-01,26,25,26,25,51
BELEN DE ANDAMARCA,atencion odontologica,primera consulta,2010-11-01,5,42,5,42,47
BELEN DE URMIRI,atencion odontologica,primera consulta,2010-11-01,7,17,7,17,24
BELLA FLOR,atencion odontologica,primera consulta,2010-11-01,6,27,6,27,33
BERMEJO,atencion odontologica,primera consulta,2010-11-01,129,140,129,140,269
BETANZOS,atencion odontologica,primera consulta,2010-11-01,35,96,35,96,131
BOLIVAR,atencion odontologica,primera consulta,2010-11-01,27,41,27,41,68
BOYUIBE,atencion odontologica,primera consulta,2010-11-01,13,27,13,27,40
BUENA VISTA,atencion odontologica,primera consulta,2010-11-01,10,21,10,21,31
CABEZAS,atencion odontologica,primera consulta,2010-11-01,71,94,71,94,165
CAIROMA,atencion odontologica,primera consulta,2010-11-01,51,65,51,65,116
"CAIZA ""D""",atencion odontologica,primera consulta,2010-11-01,28,41,28,41,69
CAJUATA,atencion odontologica,primera consulta,2010-11-01,15,20,15,20,35
CALACOTO,atencion odontologica,primera consulta,2010-11-01,90,83,90,83,173
CALAMARCA,atencion odontologica,primera consulta,2010-11-01,108,139,108,139,247
CAMARGO,atencion odontologica,primera consulta,2010-11-01,23,36,23,36,59
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,primera consulta,2010-11-01,15,13,15,13,28
CAMIRI,atencion odontologica,primera consulta,2010-11-01,149,227,149,227,376
CAPINOTA,atencion odontologica,primera consulta,2010-11-01,151,142,151,142,293
CAQUIAVIRI,atencion odontologica,primera consulta,2010-11-01,27,47,27,47,74
CARACOLLO,atencion odontologica,primera consulta,2010-11-01,52,52,52,52,104
CARANAVI,atencion odontologica,primera consulta,2010-11-01,331,407,331,407,738
CARAPARI,atencion odontologica,primera consulta,2010-11-01,80,132,80,132,212
CARIPUYO,atencion odontologica,primera consulta,2010-11-01,157,185,157,185,342
CARMEN RIVERO TORREZ,atencion odontologica,primera consulta,2010-11-01,28,43,28,43,71
CATACORA,atencion odontologica,primera consulta,2010-11-01,3,10,3,10,13
CHALLAPATA,atencion odontologica,primera consulta,2010-11-01,80,104,80,104,184
CHAQUI,atencion odontologica,primera consulta,2010-11-01,12,6,12,6,18
CHARAGUA,atencion odontologica,primera consulta,2010-11-01,40,106,40,106,146
CHARAÑA,atencion odontologica,primera consulta,2010-11-01,6,4,6,4,10
CHAYANTA,atencion odontologica,primera consulta,2010-11-01,81,105,81,105,186
CHIMORE,atencion odontologica,primera consulta,2010-11-01,34,44,34,44,78
CHOQUE COTA,atencion odontologica,primera consulta,2010-11-01,18,24,18,24,42
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,primera consulta,2010-11-01,33,39,33,39,72
CHUMA,atencion odontologica,primera consulta,2010-11-01,55,100,55,100,155
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,primera consulta,2010-11-01,80,76,80,76,156
CKOCHAS,atencion odontologica,primera consulta,2010-11-01,19,31,19,31,50
CLIZA,atencion odontologica,primera consulta,2010-11-01,18,27,18,27,45
COBIJA,atencion odontologica,primera consulta,2010-11-01,172,275,172,275,447
COCAPATA,atencion odontologica,primera consulta,2010-11-01,74,89,74,89,163
COCHABAMBA,atencion odontologica,primera consulta,2010-11-01,2487,2474,2487,2474,4961
COIPASA,atencion odontologica,primera consulta,2010-11-01,5,3,5,3,8
COLCAPIRHUA,atencion odontologica,primera consulta,2010-11-01,42,76,42,76,118
"COLCHA ""K""",atencion odontologica,primera consulta,2010-11-01,25,44,25,44,69
COLLANA,atencion odontologica,primera consulta,2010-11-01,10,19,10,19,29
COLOMI,atencion odontologica,primera consulta,2010-11-01,48,49,48,49,97
COLPA BELGICA,atencion odontologica,primera consulta,2010-11-01,5,30,5,30,35
COLQUECHACA,atencion odontologica,primera consulta,2010-11-01,71,115,71,115,186
COLQUENCHA,atencion odontologica,primera consulta,2010-11-01,18,34,18,34,52
COLQUIRI,atencion odontologica,primera consulta,2010-11-01,53,48,53,48,101
COMANCHE,atencion odontologica,primera consulta,2010-11-01,143,157,143,157,300
COMARAPA,atencion odontologica,primera consulta,2010-11-01,29,94,29,94,123
CONCEPCION,atencion odontologica,primera consulta,2010-11-01,86,64,86,64,150
COPACABANA,atencion odontologica,primera consulta,2010-11-01,30,46,30,46,76
CORIPATA,atencion odontologica,primera consulta,2010-11-01,30,51,30,51,81
CORO CORO,atencion odontologica,primera consulta,2010-11-01,67,124,67,124,191
COROICO,atencion odontologica,primera consulta,2010-11-01,4,6,4,6,10
CORQUE,atencion odontologica,primera consulta,2010-11-01,23,31,23,31,54
COTAGAITA,atencion odontologica,primera consulta,2010-11-01,1,8,1,8,9
COTOCA,atencion odontologica,primera consulta,2010-11-01,17,111,17,111,128
CUATRO CAÑADAS,atencion odontologica,primera consulta,2010-11-01,43,71,43,71,114
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,primera consulta,2010-11-01,7,20,7,20,27
CUEVO,atencion odontologica,primera consulta,2010-11-01,8,16,8,16,24
CULPINA,atencion odontologica,primera consulta,2010-11-01,42,72,42,72,114
CURVA,atencion odontologica,primera consulta,2010-11-01,4,10,4,10,14
DESAGUADERO,atencion odontologica,primera consulta,2010-11-01,44,57,44,57,101
EL ALTO,atencion odontologica,primera consulta,2010-11-01,1981,3414,1981,3414,5395
EL CHORO,atencion odontologica,primera consulta,2010-11-01,0,1,0,1,1
EL PUENTE(STC),atencion odontologica,primera consulta,2010-11-01,38,55,38,55,93
EL PUENTE(TJA),atencion odontologica,primera consulta,2010-11-01,44,57,44,57,101
EL TORNO,atencion odontologica,primera consulta,2010-11-01,190,184,190,184,374
EL VILLAR,atencion odontologica,primera consulta,2010-11-01,11,11,11,11,22
ENTRE RIOS TRJ,atencion odontologica,primera consulta,2010-11-01,78,116,78,116,194
ENTRE RIOS CBBA,atencion odontologica,primera consulta,2010-11-01,21,45,21,45,66
ESCOMA,atencion odontologica,primera consulta,2010-11-01,87,99,87,99,186
EUCALIPTUS,atencion odontologica,primera consulta,2010-11-01,23,20,23,20,43
FERNANDEZ ALONSO,atencion odontologica,primera consulta,2010-11-01,112,118,112,118,230
FILADELFIA,atencion odontologica,primera consulta,2010-11-01,62,103,62,103,165
GENERAL SAAVEDRA,atencion odontologica,primera consulta,2010-11-01,40,62,40,62,102
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,primera consulta,2010-11-01,26,42,26,42,68
GUANAY,atencion odontologica,primera consulta,2010-11-01,60,103,60,103,163
GUAQUI,atencion odontologica,primera consulta,2010-11-01,29,44,29,44,73
GUAYARAMERIN,atencion odontologica,primera consulta,2010-11-01,46,159,46,159,205
GUTIERREZ,atencion odontologica,primera consulta,2010-11-01,34,46,34,46,80
HUACARETA,atencion odontologica,primera consulta,2010-11-01,41,50,41,50,91
HUACAYA (VILLA DE HUACAYA),atencion odontologica,primera consulta,2010-11-01,44,43,44,43,87
HUACHACALLA,atencion odontologica,primera consulta,2010-11-01,11,5,11,5,16
HUANUNI,atencion odontologica,primera consulta,2010-11-01,70,99,70,99,169
HUARACAJE,atencion odontologica,primera consulta,2010-11-01,4,5,4,5,9
HUARINA,atencion odontologica,primera consulta,2010-11-01,12,34,12,34,46
HUAYLLAMARCA,atencion odontologica,primera consulta,2010-11-01,22,33,22,33,55
HUMANATA,atencion odontologica,primera consulta,2010-11-01,13,32,13,32,45
ICLA,atencion odontologica,primera consulta,2010-11-01,254,309,254,309,563
INCAHUASI,atencion odontologica,primera consulta,2010-11-01,47,78,47,78,125
INQUISIVI,atencion odontologica,primera consulta,2010-11-01,27,37,27,37,64
IRUPANA (VILLA DE LANZA),atencion odontologica,primera consulta,2010-11-01,48,84,48,84,132
IXIAMAS,atencion odontologica,primera consulta,2010-11-01,24,30,24,30,54
JESUS DE MACHACA,atencion odontologica,primera consulta,2010-11-01,89,108,89,108,197
LA ASUNTA,atencion odontologica,primera consulta,2010-11-01,36,69,36,69,105
LA GUARDIA,atencion odontologica,primera consulta,2010-11-01,71,191,71,191,262
LA PAZ,atencion odontologica,primera consulta,2010-11-01,2813,3789,2813,3789,6602
LA RIVERA,atencion odontologica,primera consulta,2010-11-01,1,0,1,0,1
LAGUNILLAS,atencion odontologica,primera consulta,2010-11-01,14,18,14,18,32
LAJA,atencion odontologica,primera consulta,2010-11-01,159,214,159,214,373
LAS CARRERAS,atencion odontologica,primera consulta,2010-11-01,4,9,4,9,13
LICOMA PAMPA,atencion odontologica,primera consulta,2010-11-01,18,19,18,19,37
LLALLAGUA,atencion odontologica,primera consulta,2010-11-01,81,101,81,101,182
LLICA,atencion odontologica,primera consulta,2010-11-01,13,26,13,26,39
LORETO,atencion odontologica,primera consulta,2010-11-01,0,1,0,1,1
LURIBAY,atencion odontologica,primera consulta,2010-11-01,38,54,38,54,92
MACHACAMARCA,atencion odontologica,primera consulta,2010-11-01,9,12,9,12,21
MACHARETI,atencion odontologica,primera consulta,2010-11-01,32,65,32,65,97
MAGDALENA,atencion odontologica,primera consulta,2010-11-01,9,15,9,15,24
MAIRANA,atencion odontologica,primera consulta,2010-11-01,35,62,35,62,97
MALLA,atencion odontologica,primera consulta,2010-11-01,24,35,24,35,59
MAPIRI,atencion odontologica,primera consulta,2010-11-01,45,45,45,45,90
MECAPACA,atencion odontologica,primera consulta,2010-11-01,29,55,29,55,84
MINEROS,atencion odontologica,primera consulta,2010-11-01,40,90,40,90,130
MIZQUE,atencion odontologica,primera consulta,2010-11-01,26,93,26,93,119
MOCOMOCO,atencion odontologica,primera consulta,2010-11-01,103,136,103,136,239
MOJOCOYA,atencion odontologica,primera consulta,2010-11-01,8,19,8,19,27
MONTEAGUDO,atencion odontologica,primera consulta,2010-11-01,52,90,52,90,142
MONTERO,atencion odontologica,primera consulta,2010-11-01,529,858,529,858,1387
MORO MORO,atencion odontologica,primera consulta,2010-11-01,5,16,5,16,21
MOROCHATA,atencion odontologica,primera consulta,2010-11-01,15,34,15,34,49
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,primera consulta,2010-11-01,45,47,45,47,92
OCURI,atencion odontologica,primera consulta,2010-11-01,42,77,42,77,119
OKINAWA,atencion odontologica,primera consulta,2010-11-01,18,23,18,23,41
ORURO,atencion odontologica,primera consulta,2010-11-01,897,1209,897,1209,2106
PADCAYA,atencion odontologica,primera consulta,2010-11-01,13,29,13,29,42
PADILLA,atencion odontologica,primera consulta,2010-11-01,30,57,30,57,87
PAILON,atencion odontologica,primera consulta,2010-11-01,55,90,55,90,145
PALCA,atencion odontologica,primera consulta,2010-11-01,12,18,12,18,30
PALOS BLANCOS,atencion odontologica,primera consulta,2010-11-01,36,58,36,58,94
PAMPA AULLAGAS,atencion odontologica,primera consulta,2010-11-01,2,0,2,0,2
PAMPA GRANDE,atencion odontologica,primera consulta,2010-11-01,26,27,26,27,53
PAPEL PAMPA,atencion odontologica,primera consulta,2010-11-01,7,86,7,86,93
PASORAPA,atencion odontologica,primera consulta,2010-11-01,7,13,7,13,20
PATACAMAYA,atencion odontologica,primera consulta,2010-11-01,178,170,178,170,348
PAZÑA,atencion odontologica,primera consulta,2010-11-01,16,17,16,17,33
PELECHUCO,atencion odontologica,primera consulta,2010-11-01,51,103,51,103,154
POCOATA,atencion odontologica,primera consulta,2010-11-01,46,61,46,61,107
POCONA,atencion odontologica,primera consulta,2010-11-01,298,362,298,362,660
POJO (CBBA),atencion odontologica,primera consulta,2010-11-01,19,43,19,43,62
POOPO,atencion odontologica,primera consulta,2010-11-01,36,4,36,4,40
PORCO,atencion odontologica,primera consulta,2010-11-01,32,39,32,39,71
POROMA,atencion odontologica,primera consulta,2010-11-01,3,7,3,7,10
PORONGO,atencion odontologica,primera consulta,2010-11-01,99,93,99,93,192
PORTACHUELO,atencion odontologica,primera consulta,2010-11-01,49,58,49,58,107
PORVENIR,atencion odontologica,primera consulta,2010-11-01,40,70,40,70,110
POSTRER VALLE,atencion odontologica,primera consulta,2010-11-01,15,14,15,14,29
POTOSI,atencion odontologica,primera consulta,2010-11-01,881,1281,881,1281,2162
PRESTO,atencion odontologica,primera consulta,2010-11-01,58,89,58,89,147
PUCARA,atencion odontologica,primera consulta,2010-11-01,13,12,13,12,25
PUCARANI,atencion odontologica,primera consulta,2010-11-01,76,104,76,104,180
PUERTO ACOSTA,atencion odontologica,primera consulta,2010-11-01,159,309,159,309,468
PUERTO CARABUCO,atencion odontologica,primera consulta,2010-11-01,33,20,33,20,53
PUERTO GONZALO MORENO,atencion odontologica,primera consulta,2010-11-01,49,63,49,63,112
PUERTO PEREZ,atencion odontologica,primera consulta,2010-11-01,34,35,34,35,69
PUERTO QUIJARRO,atencion odontologica,primera consulta,2010-11-01,19,27,19,27,46
PUERTO RICO,atencion odontologica,primera consulta,2010-11-01,56,71,56,71,127
PUERTO SUAREZ,atencion odontologica,primera consulta,2010-11-01,49,95,49,95,144
PUERTO VILLARROEL,atencion odontologica,primera consulta,2010-11-01,84,139,84,139,223
PUNA,atencion odontologica,primera consulta,2010-11-01,53,97,53,97,150
PUNATA,atencion odontologica,primera consulta,2010-11-01,117,155,117,155,272
QUIABAYA,atencion odontologica,primera consulta,2010-11-01,11,25,11,25,36
QUILLACOLLO,atencion odontologica,primera consulta,2010-11-01,339,440,339,440,779
QUIME,atencion odontologica,primera consulta,2010-11-01,156,54,156,54,210
QUIRUSILLAS,atencion odontologica,primera consulta,2010-11-01,9,9,9,9,18
RAVELO,atencion odontologica,primera consulta,2010-11-01,21,32,21,32,53
REYES,atencion odontologica,primera consulta,2010-11-01,0,1,0,1,1
RIBERALTA,atencion odontologica,primera consulta,2010-11-01,298,829,298,829,1127
ROBORE,atencion odontologica,primera consulta,2010-11-01,82,61,82,61,143
RURRENABAQUE,atencion odontologica,primera consulta,2010-11-01,33,46,33,46,79
SABAYA,atencion odontologica,primera consulta,2010-11-01,8,6,8,6,14
SACABA,atencion odontologica,primera consulta,2010-11-01,350,476,350,476,826
SACABAMBA,atencion odontologica,primera consulta,2010-11-01,1,2,1,2,3
SACACA,atencion odontologica,primera consulta,2010-11-01,58,93,58,93,151
SAIPINA,atencion odontologica,primera consulta,2010-11-01,32,51,32,51,83
SALINAS DE GARCI MENDOZA,atencion odontologica,primera consulta,2010-11-01,42,49,42,49,91
SAMAIPATA,atencion odontologica,primera consulta,2010-11-01,27,52,27,52,79
SAN ANDRES,atencion odontologica,primera consulta,2010-11-01,10,43,10,43,53
SAN ANDRES DE MACHACA,atencion odontologica,primera consulta,2010-11-01,32,54,32,54,86
SAN ANTONIO DE LOMERIO,atencion odontologica,primera consulta,2010-11-01,13,15,13,15,28
SAN BENITO,atencion odontologica,primera consulta,2010-11-01,27,44,27,44,71
SAN BORJA,atencion odontologica,primera consulta,2010-11-01,120,236,120,236,356
SAN BUENA VENTURA,atencion odontologica,primera consulta,2010-11-01,2,1,2,1,3
SAN CARLOS,atencion odontologica,primera consulta,2010-11-01,17,31,17,31,48
SAN IGNACIO,atencion odontologica,primera consulta,2010-11-01,39,118,39,118,157
SAN IGNACIO DE VELASCO,atencion odontologica,primera consulta,2010-11-01,339,334,339,334,673
SAN JAVIER(STC),atencion odontologica,primera consulta,2010-11-01,5,6,5,6,11
SAN JOAQUIN,atencion odontologica,primera consulta,2010-11-01,117,129,117,129,246
SAN JOSE DE CHIQUITOS,atencion odontologica,primera consulta,2010-11-01,378,425,378,425,803
SAN JUAN DE YAPACANI,atencion odontologica,primera consulta,2010-11-01,13,38,13,38,51
SAN JULIAN,atencion odontologica,primera consulta,2010-11-01,84,122,84,122,206
SAN LORENZO(PND),atencion odontologica,primera consulta,2010-11-01,7,47,7,47,54
SAN LORENZO(TJA),atencion odontologica,primera consulta,2010-11-01,105,184,105,184,289
SAN LUCAS,atencion odontologica,primera consulta,2010-11-01,11,27,11,27,38
SAN MATIAS,atencion odontologica,primera consulta,2010-11-01,230,324,230,324,554
SAN MIGUEL DE VELASCO,atencion odontologica,primera consulta,2010-11-01,33,59,33,59,92
SAN PEDRO,atencion odontologica,primera consulta,2010-11-01,50,75,50,75,125
SAN PEDRO DE BUENA VISTA,atencion odontologica,primera consulta,2010-11-01,19,43,19,43,62
SAN PEDRO DE CURAHUARA,atencion odontologica,primera consulta,2010-11-01,30,32,30,32,62
SAN PEDRO DE TIQUINA,atencion odontologica,primera consulta,2010-11-01,38,34,38,34,72
SAN RAFAEL,atencion odontologica,primera consulta,2010-11-01,23,24,23,24,47
SAN RAMON BENI,atencion odontologica,primera consulta,2010-11-01,67,86,67,86,153
SAN RAMON SCZ,atencion odontologica,primera consulta,2010-11-01,30,39,30,39,69
SANTA ANA,atencion odontologica,primera consulta,2010-11-01,33,42,33,42,75
SANTA CRUZ DE LA SIERRA,atencion odontologica,primera consulta,2010-11-01,2757,4382,2757,4382,7139
SANTA ROSA,atencion odontologica,primera consulta,2010-11-01,255,281,255,281,536
SANTA ROSA DEL SARA,atencion odontologica,primera consulta,2010-11-01,165,221,165,221,386
SANTIAGO DE CALLAPA,atencion odontologica,primera consulta,2010-11-01,32,46,32,46,78
SANTIAGO DE HUARI,atencion odontologica,primera consulta,2010-11-01,45,43,45,43,88
SANTIAGO DE HUATA,atencion odontologica,primera consulta,2010-11-01,29,39,29,39,68
SANTIAGO DE MACHACA,atencion odontologica,primera consulta,2010-11-01,7,9,7,9,16
SANTIVAÑES,atencion odontologica,primera consulta,2010-11-01,3,4,3,4,7
SANTUARIO DE QUILLACAS,atencion odontologica,primera consulta,2010-11-01,19,19,19,19,38
