,group,variable,month,CIRUGIA BUCAL MENOR CANTIDAD,CIRUGIA BUCAL MENOR CANTIDAD,TOTALES,TOTALES,TOTALES
PALCA,atencion odontologica,cirugia bucal menor,2010-11-01,5,16,5,16,21
PALOS BLANCOS,atencion odontologica,cirugia bucal menor,2010-11-01,17,13,17,13,30
PAMPA AULLAGAS,atencion odontologica,cirugia bucal menor,2010-11-01,4,16,4,16,20
PAMPA GRANDE,atencion odontologica,cirugia bucal menor,2010-11-01,9,33,9,33,42
PAPEL PAMPA,atencion odontologica,cirugia bucal menor,2010-11-01,5,9,5,9,14
PASORAPA,atencion odontologica,cirugia bucal menor,2010-11-01,5,8,5,8,13
PATACAMAYA,atencion odontologica,cirugia bucal menor,2010-11-01,33,100,33,100,133
PAZÑA,atencion odontologica,cirugia bucal menor,2010-11-01,17,14,17,14,31
PELECHUCO,atencion odontologica,cirugia bucal menor,2010-11-01,32,37,32,37,69
POCOATA,atencion odontologica,cirugia bucal menor,2010-11-01,21,32,21,32,53
POCONA,atencion odontologica,cirugia bucal menor,2010-11-01,128,173,128,173,301
POJO (CBBA),atencion odontologica,cirugia bucal menor,2010-11-01,18,27,18,27,45
POOPO,atencion odontologica,cirugia bucal menor,2010-11-01,14,14,14,14,28
PORCO,atencion odontologica,cirugia bucal menor,2010-11-01,5,19,5,19,24
POROMA,atencion odontologica,cirugia bucal menor,2010-11-01,5,4,5,4,9
PORONGO,atencion odontologica,cirugia bucal menor,2010-11-01,12,37,12,37,49
PORTACHUELO,atencion odontologica,cirugia bucal menor,2010-11-01,25,37,25,37,62
PORVENIR,atencion odontologica,cirugia bucal menor,2010-11-01,9,27,9,27,36
POSTRER VALLE,atencion odontologica,cirugia bucal menor,2010-11-01,13,11,13,11,24
POTOSI,atencion odontologica,cirugia bucal menor,2010-11-01,73,188,73,188,261
PRESTO,atencion odontologica,cirugia bucal menor,2010-11-01,44,73,44,73,117
PUCARA,atencion odontologica,cirugia bucal menor,2010-11-01,7,6,7,6,13
PUCARANI,atencion odontologica,cirugia bucal menor,2010-11-01,85,128,85,128,213
PUERTO ACOSTA,atencion odontologica,cirugia bucal menor,2010-11-01,17,33,17,33,50
PUERTO CARABUCO,atencion odontologica,cirugia bucal menor,2010-11-01,35,53,35,53,88
PUERTO GONZALO MORENO,atencion odontologica,cirugia bucal menor,2010-11-01,10,14,10,14,24
PUERTO PEREZ,atencion odontologica,cirugia bucal menor,2010-11-01,14,23,14,23,37
PUERTO QUIJARRO,atencion odontologica,cirugia bucal menor,2010-11-01,2,0,2,0,2
PUERTO RICO,atencion odontologica,cirugia bucal menor,2010-11-01,40,24,40,24,64
PUERTO SUAREZ,atencion odontologica,cirugia bucal menor,2010-11-01,22,41,22,41,63
PUERTO VILLARROEL,atencion odontologica,cirugia bucal menor,2010-11-01,18,42,18,42,60
PUNA,atencion odontologica,cirugia bucal menor,2010-11-01,30,66,30,66,96
PUNATA,atencion odontologica,cirugia bucal menor,2010-11-01,38,48,38,48,86
QUIABAYA,atencion odontologica,cirugia bucal menor,2010-11-01,12,20,12,20,32
QUILLACOLLO,atencion odontologica,cirugia bucal menor,2010-11-01,32,76,32,76,108
QUIME,atencion odontologica,cirugia bucal menor,2010-11-01,65,72,65,72,137
QUIRUSILLAS,atencion odontologica,cirugia bucal menor,2010-11-01,13,15,13,15,28
RAVELO,atencion odontologica,cirugia bucal menor,2010-11-01,15,31,15,31,46
RIBERALTA,atencion odontologica,cirugia bucal menor,2010-11-01,89,275,89,275,364
ROBORE,atencion odontologica,cirugia bucal menor,2010-11-01,41,13,41,13,54
RURRENABAQUE,atencion odontologica,cirugia bucal menor,2010-11-01,15,25,15,25,40
SABAYA,atencion odontologica,cirugia bucal menor,2010-11-01,8,3,8,3,11
SACABA,atencion odontologica,cirugia bucal menor,2010-11-01,294,354,294,354,648
SACABAMBA,atencion odontologica,cirugia bucal menor,2010-11-01,4,1,4,1,5
SACACA,atencion odontologica,cirugia bucal menor,2010-11-01,35,40,35,40,75
SAIPINA,atencion odontologica,cirugia bucal menor,2010-11-01,13,13,13,13,26
SALINAS DE GARCI MENDOZA,atencion odontologica,cirugia bucal menor,2010-11-01,26,28,26,28,54
SAMAIPATA,atencion odontologica,cirugia bucal menor,2010-11-01,36,57,36,57,93
SAN AGUSTIN,atencion odontologica,cirugia bucal menor,2010-11-01,1,4,1,4,5
SAN ANDRES,atencion odontologica,cirugia bucal menor,2010-11-01,28,37,28,37,65
SAN ANDRES DE MACHACA,atencion odontologica,cirugia bucal menor,2010-11-01,13,36,13,36,49
SAN ANTONIO DE LOMERIO,atencion odontologica,cirugia bucal menor,2010-11-01,7,19,7,19,26
SAN BENITO,atencion odontologica,cirugia bucal menor,2010-11-01,4,10,4,10,14
SAN BORJA,atencion odontologica,cirugia bucal menor,2010-11-01,72,39,72,39,111
SAN BUENA VENTURA,atencion odontologica,cirugia bucal menor,2010-11-01,6,7,6,7,13
SAN CARLOS,atencion odontologica,cirugia bucal menor,2010-11-01,18,16,18,16,34
SAN IGNACIO,atencion odontologica,cirugia bucal menor,2010-11-01,21,51,21,51,72
SAN IGNACIO DE VELASCO,atencion odontologica,cirugia bucal menor,2010-11-01,31,39,31,39,70
SAN JAVIER(BNI),atencion odontologica,cirugia bucal menor,2010-11-01,3,5,3,5,8
SAN JAVIER(STC),atencion odontologica,cirugia bucal menor,2010-11-01,1,2,1,2,3
SAN JOAQUIN,atencion odontologica,cirugia bucal menor,2010-11-01,10,1,10,1,11
SAN JOSE DE CHIQUITOS,atencion odontologica,cirugia bucal menor,2010-11-01,37,27,37,27,64
SAN JUAN DE YAPACANI,atencion odontologica,cirugia bucal menor,2010-11-01,3,28,3,28,31
SAN JULIAN,atencion odontologica,cirugia bucal menor,2010-11-01,42,47,42,47,89
SAN LORENZO(PND),atencion odontologica,cirugia bucal menor,2010-11-01,0,10,0,10,10
SAN LORENZO(TJA),atencion odontologica,cirugia bucal menor,2010-11-01,76,171,76,171,247
SAN LUCAS,atencion odontologica,cirugia bucal menor,2010-11-01,34,90,34,90,124
SAN MATIAS,atencion odontologica,cirugia bucal menor,2010-11-01,41,85,41,85,126
SAN MIGUEL DE VELASCO,atencion odontologica,cirugia bucal menor,2010-11-01,7,25,7,25,32
SAN PEDRO,atencion odontologica,cirugia bucal menor,2010-11-01,20,36,20,36,56
SAN PEDRO DE BUENA VISTA,atencion odontologica,cirugia bucal menor,2010-11-01,19,74,19,74,93
SAN PEDRO DE CURAHUARA,atencion odontologica,cirugia bucal menor,2010-11-01,11,7,11,7,18
SAN PEDRO DE TIQUINA,atencion odontologica,cirugia bucal menor,2010-11-01,22,26,22,26,48
SAN RAFAEL,atencion odontologica,cirugia bucal menor,2010-11-01,5,12,5,12,17
SAN RAMON BENI,atencion odontologica,cirugia bucal menor,2010-11-01,7,24,7,24,31
SAN RAMON SCZ,atencion odontologica,cirugia bucal menor,2010-11-01,6,5,6,5,11
SANTA ANA,atencion odontologica,cirugia bucal menor,2010-11-01,35,96,35,96,131
SANTA CRUZ DE LA SIERRA,atencion odontologica,cirugia bucal menor,2010-11-01,580,850,580,850,1430
SANTA ROSA,atencion odontologica,cirugia bucal menor,2010-11-01,19,28,19,28,47
SANTA ROSA DEL SARA,atencion odontologica,cirugia bucal menor,2010-11-01,39,59,39,59,98
SANTIAGO DE CALLAPA,atencion odontologica,cirugia bucal menor,2010-11-01,21,19,21,19,40
SANTIAGO DE HUARI,atencion odontologica,cirugia bucal menor,2010-11-01,24,35,24,35,59
SANTIAGO DE HUATA,atencion odontologica,cirugia bucal menor,2010-11-01,10,9,10,9,19
SANTIAGO DE MACHACA,atencion odontologica,cirugia bucal menor,2010-11-01,19,54,19,54,73
SANTIVAÑES,atencion odontologica,cirugia bucal menor,2010-11-01,8,12,8,12,20
SANTUARIO DE QUILLACAS,atencion odontologica,cirugia bucal menor,2010-11-01,11,13,11,13,24
SAPAHAQUI,atencion odontologica,cirugia bucal menor,2010-11-01,13,12,13,12,25
SENA,atencion odontologica,cirugia bucal menor,2010-11-01,18,28,18,28,46
SHINAOTA,atencion odontologica,cirugia bucal menor,2010-11-01,15,29,15,29,44
SICA SICA (VILLA AROMA),atencion odontologica,cirugia bucal menor,2010-11-01,35,39,35,39,74
SICAYA,atencion odontologica,cirugia bucal menor,2010-11-01,0,6,0,6,6
SIPE SIPE,atencion odontologica,cirugia bucal menor,2010-11-01,20,57,20,57,77
SOPACHUY,atencion odontologica,cirugia bucal menor,2010-11-01,12,21,12,21,33
SORACACHI,atencion odontologica,cirugia bucal menor,2010-11-01,4,11,4,11,15
SORATA,atencion odontologica,cirugia bucal menor,2010-11-01,32,43,32,43,75
SUCRE,atencion odontologica,cirugia bucal menor,2010-11-01,328,606,328,606,934
TACACOMA,atencion odontologica,cirugia bucal menor,2010-11-01,13,14,13,14,27
TACOPAYA,atencion odontologica,cirugia bucal menor,2010-11-01,2,8,2,8,10
TAPACARI,atencion odontologica,cirugia bucal menor,2010-11-01,40,57,40,57,97
TARABUCO,atencion odontologica,cirugia bucal menor,2010-11-01,23,64,23,64,87
TARACO,atencion odontologica,cirugia bucal menor,2010-11-01,26,21,26,21,47
TARATA,atencion odontologica,cirugia bucal menor,2010-11-01,6,10,6,10,16
TARIJA,atencion odontologica,cirugia bucal menor,2010-11-01,388,576,388,576,964
TARVITA,atencion odontologica,cirugia bucal menor,2010-11-01,14,49,14,49,63
TEOPONTE,atencion odontologica,cirugia bucal menor,2010-11-01,2,6,2,6,8
TIAWANACU,atencion odontologica,cirugia bucal menor,2010-11-01,71,67,71,67,138
TINGUIPAYA,atencion odontologica,cirugia bucal menor,2010-11-01,8,30,8,30,38
TIPUANI,atencion odontologica,cirugia bucal menor,2010-11-01,6,7,6,7,13
TIQUIPAYA,atencion odontologica,cirugia bucal menor,2010-11-01,124,201,124,201,325
TIRAQUE (CBBA),atencion odontologica,cirugia bucal menor,2010-11-01,5,12,5,12,17
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,cirugia bucal menor,2010-11-01,5,17,5,17,22
TOCO,atencion odontologica,cirugia bucal menor,2010-11-01,18,26,18,26,44
TOLATA,atencion odontologica,cirugia bucal menor,2010-11-01,0,4,0,4,4
TOLEDO,atencion odontologica,cirugia bucal menor,2010-11-01,6,8,6,8,14
TOMAVE,atencion odontologica,cirugia bucal menor,2010-11-01,51,70,51,70,121
TOMINA,atencion odontologica,cirugia bucal menor,2010-11-01,20,26,20,26,46
TORO TORO,atencion odontologica,cirugia bucal menor,2010-11-01,6,12,6,12,18
TOTORA(CBBA),atencion odontologica,cirugia bucal menor,2010-11-01,16,59,16,59,75
TOTORA(ORR),atencion odontologica,cirugia bucal menor,2010-11-01,1,3,1,3,4
TRIGAL,atencion odontologica,cirugia bucal menor,2010-11-01,13,5,13,5,18
TRINIDAD,atencion odontologica,cirugia bucal menor,2010-11-01,72,83,72,83,155
TUPIZA,atencion odontologica,cirugia bucal menor,2010-11-01,58,56,58,56,114
TURCO,atencion odontologica,cirugia bucal menor,2010-11-01,16,32,16,32,48
UMALA,atencion odontologica,cirugia bucal menor,2010-11-01,8,5,8,5,13
UNCIA,atencion odontologica,cirugia bucal menor,2010-11-01,34,15,34,15,49
URIONDO (A. CONCEPCION),atencion odontologica,cirugia bucal menor,2010-11-01,79,139,79,139,218
URUBICHA,atencion odontologica,cirugia bucal menor,2010-11-01,7,20,7,20,27
UYUNI,atencion odontologica,cirugia bucal menor,2010-11-01,26,40,26,40,66
VACAS,atencion odontologica,cirugia bucal menor,2010-11-01,3,13,3,13,16
VALLEGRANDE,atencion odontologica,cirugia bucal menor,2010-11-01,12,43,12,43,55
VIACHA,atencion odontologica,cirugia bucal menor,2010-11-01,4,18,4,18,22
VILLA CHARCAS,atencion odontologica,cirugia bucal menor,2010-11-01,18,25,18,25,43
VILLA MONTES,atencion odontologica,cirugia bucal menor,2010-11-01,171,255,171,255,426
VILLA RIVERO,atencion odontologica,cirugia bucal menor,2010-11-01,3,7,3,7,10
VILLA SERRANO,atencion odontologica,cirugia bucal menor,2010-11-01,13,35,13,35,48
VILLA TUNARI,atencion odontologica,cirugia bucal menor,2010-11-01,50,122,50,122,172
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,cirugia bucal menor,2010-11-01,8,74,8,74,82
VILLAZON,atencion odontologica,cirugia bucal menor,2010-11-01,56,143,56,143,199
VINTO,atencion odontologica,cirugia bucal menor,2010-11-01,10,15,10,15,25
VITICHI,atencion odontologica,cirugia bucal menor,2010-11-01,32,71,32,71,103
WALDO BALLIVIAN,atencion odontologica,cirugia bucal menor,2010-11-01,13,10,13,10,23
WARNES,atencion odontologica,cirugia bucal menor,2010-11-01,46,65,46,65,111
YACO,atencion odontologica,cirugia bucal menor,2010-11-01,7,11,7,11,18
YACUIBA,atencion odontologica,cirugia bucal menor,2010-11-01,148,309,148,309,457
YAMPARAEZ,atencion odontologica,cirugia bucal menor,2010-11-01,7,21,7,21,28
YANACACHI,atencion odontologica,cirugia bucal menor,2010-11-01,15,13,15,13,28
YAPACANI,atencion odontologica,cirugia bucal menor,2010-11-01,67,113,67,113,180
YOCALLA,atencion odontologica,cirugia bucal menor,2010-11-01,3,18,3,18,21
YOTALA,atencion odontologica,cirugia bucal menor,2010-11-01,4,12,4,12,16
YUNCHARA,atencion odontologica,cirugia bucal menor,2010-11-01,33,37,33,37,70
ZUDAÑEZ,atencion odontologica,cirugia bucal menor,2010-11-01,15,15,15,15,30
ACACIO,atencion odontologica,cirugia bucal menor,2010-12-01,1,15,1,15,16
ACHACACHI,atencion odontologica,cirugia bucal menor,2010-12-01,75,114,75,114,189
ACHOCALLA,atencion odontologica,cirugia bucal menor,2010-12-01,12,60,12,60,72
AIQUILE,atencion odontologica,cirugia bucal menor,2010-12-01,3,0,3,0,3
ALALAY,atencion odontologica,cirugia bucal menor,2010-12-01,4,2,4,2,6
ALCALA,atencion odontologica,cirugia bucal menor,2010-12-01,11,30,11,30,41
ALTO BENI,atencion odontologica,cirugia bucal menor,2010-12-01,10,10,10,10,20
ANCORAIMES,atencion odontologica,cirugia bucal menor,2010-12-01,14,20,14,20,34
ANDAMARCA,atencion odontologica,cirugia bucal menor,2010-12-01,12,9,12,9,21
ANTEQUERA,atencion odontologica,cirugia bucal menor,2010-12-01,5,11,5,11,16
ANZALDO,atencion odontologica,cirugia bucal menor,2010-12-01,6,21,6,21,27
APOLO,atencion odontologica,cirugia bucal menor,2010-12-01,28,54,28,54,82
ARAMPAMPA,atencion odontologica,cirugia bucal menor,2010-12-01,2,6,2,6,8
ARANI,atencion odontologica,cirugia bucal menor,2010-12-01,5,3,5,3,8
ARBIETO,atencion odontologica,cirugia bucal menor,2010-12-01,1,2,1,2,3
ARQUE,atencion odontologica,cirugia bucal menor,2010-12-01,5,11,5,11,16
ASCENCION DE GUARAYOS,atencion odontologica,cirugia bucal menor,2010-12-01,60,72,60,72,132
ATOCHA,atencion odontologica,cirugia bucal menor,2010-12-01,39,39,39,39,78
AYATA,atencion odontologica,cirugia bucal menor,2010-12-01,15,25,15,25,40
AYO AYO,atencion odontologica,cirugia bucal menor,2010-12-01,11,21,11,21,32
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,cirugia bucal menor,2010-12-01,15,19,15,19,34
AZURDUY,atencion odontologica,cirugia bucal menor,2010-12-01,7,40,7,40,47
BATALLAS,atencion odontologica,cirugia bucal menor,2010-12-01,15,26,15,26,41
BAURES,atencion odontologica,cirugia bucal menor,2010-12-01,7,4,7,4,11
BELEN DE ANDAMARCA,atencion odontologica,cirugia bucal menor,2010-12-01,1,2,1,2,3
BELEN DE URMIRI,atencion odontologica,cirugia bucal menor,2010-12-01,3,8,3,8,11
BERMEJO,atencion odontologica,cirugia bucal menor,2010-12-01,61,135,61,135,196
BETANZOS,atencion odontologica,cirugia bucal menor,2010-12-01,10,56,10,56,66
BOLIVAR,atencion odontologica,cirugia bucal menor,2010-12-01,16,8,16,8,24
BOYUIBE,atencion odontologica,cirugia bucal menor,2010-12-01,16,23,16,23,39
BUENA VISTA,atencion odontologica,cirugia bucal menor,2010-12-01,5,21,5,21,26
CABEZAS,atencion odontologica,cirugia bucal menor,2010-12-01,31,36,31,36,67
CAIROMA,atencion odontologica,cirugia bucal menor,2010-12-01,9,16,9,16,25
"CAIZA ""D""",atencion odontologica,cirugia bucal menor,2010-12-01,1,9,1,9,10
CAJUATA,atencion odontologica,cirugia bucal menor,2010-12-01,9,16,9,16,25
CALAMARCA,atencion odontologica,cirugia bucal menor,2010-12-01,37,54,37,54,91
CAMARGO,atencion odontologica,cirugia bucal menor,2010-12-01,20,41,20,41,61
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,cirugia bucal menor,2010-12-01,4,7,4,7,11
CAMIRI,atencion odontologica,cirugia bucal menor,2010-12-01,25,55,25,55,80
CAPINOTA,atencion odontologica,cirugia bucal menor,2010-12-01,5,4,5,4,9
CAQUIAVIRI,atencion odontologica,cirugia bucal menor,2010-12-01,13,18,13,18,31
CARACOLLO,atencion odontologica,cirugia bucal menor,2010-12-01,57,103,57,103,160
CARANAVI,atencion odontologica,cirugia bucal menor,2010-12-01,25,50,25,50,75
CARAPARI,atencion odontologica,cirugia bucal menor,2010-12-01,88,149,88,149,237
CARIPUYO,atencion odontologica,cirugia bucal menor,2010-12-01,5,26,5,26,31
CARMEN RIVERO TORREZ,atencion odontologica,cirugia bucal menor,2010-12-01,12,10,12,10,22
CATACORA,atencion odontologica,cirugia bucal menor,2010-12-01,15,47,15,47,62
CHALLAPATA,atencion odontologica,cirugia bucal menor,2010-12-01,79,113,79,113,192
CHAQUI,atencion odontologica,cirugia bucal menor,2010-12-01,2,7,2,7,9
CHARAGUA,atencion odontologica,cirugia bucal menor,2010-12-01,15,49,15,49,64
CHARAÑA,atencion odontologica,cirugia bucal menor,2010-12-01,33,29,33,29,62
CHAYANTA,atencion odontologica,cirugia bucal menor,2010-12-01,24,29,24,29,53
CHIMORE,atencion odontologica,cirugia bucal menor,2010-12-01,47,29,47,29,76
CHIPAYA,atencion odontologica,cirugia bucal menor,2010-12-01,5,7,5,7,12
CHOQUE COTA,atencion odontologica,cirugia bucal menor,2010-12-01,2,4,2,4,6
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,cirugia bucal menor,2010-12-01,23,29,23,29,52
CHUMA,atencion odontologica,cirugia bucal menor,2010-12-01,50,100,50,100,150
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,cirugia bucal menor,2010-12-01,27,18,27,18,45
CKOCHAS,atencion odontologica,cirugia bucal menor,2010-12-01,4,20,4,20,24
CLIZA,atencion odontologica,cirugia bucal menor,2010-12-01,9,30,9,30,39
COBIJA,atencion odontologica,cirugia bucal menor,2010-12-01,65,95,65,95,160
COCAPATA,atencion odontologica,cirugia bucal menor,2010-12-01,3,10,3,10,13
COCHABAMBA,atencion odontologica,cirugia bucal menor,2010-12-01,292,345,292,345,637
COIPASA,atencion odontologica,cirugia bucal menor,2010-12-01,3,6,3,6,9
COLCAPIRHUA,atencion odontologica,cirugia bucal menor,2010-12-01,49,47,49,47,96
"COLCHA ""K""",atencion odontologica,cirugia bucal menor,2010-12-01,25,24,25,24,49
COLLANA,atencion odontologica,cirugia bucal menor,2010-12-01,3,11,3,11,14
COLOMI,atencion odontologica,cirugia bucal menor,2010-12-01,10,15,10,15,25
COLPA BELGICA,atencion odontologica,cirugia bucal menor,2010-12-01,1,8,1,8,9
COLQUECHACA,atencion odontologica,cirugia bucal menor,2010-12-01,31,54,31,54,85
COLQUENCHA,atencion odontologica,cirugia bucal menor,2010-12-01,19,23,19,23,42
COLQUIRI,atencion odontologica,cirugia bucal menor,2010-12-01,51,78,51,78,129
COMANCHE,atencion odontologica,cirugia bucal menor,2010-12-01,25,30,25,30,55
COMARAPA,atencion odontologica,cirugia bucal menor,2010-12-01,20,26,20,26,46
CONCEPCION,atencion odontologica,cirugia bucal menor,2010-12-01,11,17,11,17,28
COPACABANA,atencion odontologica,cirugia bucal menor,2010-12-01,29,26,29,26,55
CORIPATA,atencion odontologica,cirugia bucal menor,2010-12-01,28,21,28,21,49
CORO CORO,atencion odontologica,cirugia bucal menor,2010-12-01,22,36,22,36,58
COROICO,atencion odontologica,cirugia bucal menor,2010-12-01,66,86,66,86,152
CORQUE,atencion odontologica,cirugia bucal menor,2010-12-01,14,17,14,17,31
COTAGAITA,atencion odontologica,cirugia bucal menor,2010-12-01,9,21,9,21,30
COTOCA,atencion odontologica,cirugia bucal menor,2010-12-01,29,33,29,33,62
CUATRO CAÑADAS,atencion odontologica,cirugia bucal menor,2010-12-01,12,30,12,30,42
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,cirugia bucal menor,2010-12-01,0,5,0,5,5
CUEVO,atencion odontologica,cirugia bucal menor,2010-12-01,2,10,2,10,12
CULPINA,atencion odontologica,cirugia bucal menor,2010-12-01,13,29,13,29,42
CURAHUARA DE CARANGAS,atencion odontologica,cirugia bucal menor,2010-12-01,11,36,11,36,47
DESAGUADERO,atencion odontologica,cirugia bucal menor,2010-12-01,13,19,13,19,32
EL ALTO,atencion odontologica,cirugia bucal menor,2010-12-01,855,1177,855,1177,2032
EL CHORO,atencion odontologica,cirugia bucal menor,2010-12-01,2,4,2,4,6
EL PUENTE(STC),atencion odontologica,cirugia bucal menor,2010-12-01,27,41,27,41,68
EL PUENTE(TJA),atencion odontologica,cirugia bucal menor,2010-12-01,33,70,33,70,103
EL TORNO,atencion odontologica,cirugia bucal menor,2010-12-01,36,51,36,51,87
EL VILLAR,atencion odontologica,cirugia bucal menor,2010-12-01,23,35,23,35,58
ENTRE RIOS TRJ,atencion odontologica,cirugia bucal menor,2010-12-01,67,107,67,107,174
ENTRE RIOS CBBA,atencion odontologica,cirugia bucal menor,2010-12-01,7,6,7,6,13
ESCOMA,atencion odontologica,cirugia bucal menor,2010-12-01,24,0,24,0,24
EUCALIPTUS,atencion odontologica,cirugia bucal menor,2010-12-01,11,18,11,18,29
FERNANDEZ ALONSO,atencion odontologica,cirugia bucal menor,2010-12-01,18,25,18,25,43
FILADELFIA,atencion odontologica,cirugia bucal menor,2010-12-01,4,6,4,6,10
GENERAL SAAVEDRA,atencion odontologica,cirugia bucal menor,2010-12-01,19,20,19,20,39
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,cirugia bucal menor,2010-12-01,32,44,32,44,76
GUANAY,atencion odontologica,cirugia bucal menor,2010-12-01,14,48,14,48,62
GUAQUI,atencion odontologica,cirugia bucal menor,2010-12-01,16,47,16,47,63
GUAYARAMERIN,atencion odontologica,cirugia bucal menor,2010-12-01,60,115,60,115,175
GUTIERREZ,atencion odontologica,cirugia bucal menor,2010-12-01,22,130,22,130,152
