,group,variable,month,PERIODONCIAS CANTIDAD,PERIODONCIAS CANTIDAD,TOTALES,TOTALES,TOTALES
PUERTO VILLARROEL,atencion odontologica,periodoncias,2010-11-01,5,10,5,10,15
PUNA,atencion odontologica,periodoncias,2010-11-01,2,1,2,1,3
PUNATA,atencion odontologica,periodoncias,2010-11-01,55,81,55,81,136
QUILLACOLLO,atencion odontologica,periodoncias,2010-11-01,3,20,3,20,23
QUIME,atencion odontologica,periodoncias,2010-11-01,39,8,39,8,47
QUIRUSILLAS,atencion odontologica,periodoncias,2010-11-01,0,5,0,5,5
REYES,atencion odontologica,periodoncias,2010-11-01,3,3,3,3,6
RIBERALTA,atencion odontologica,periodoncias,2010-11-01,3,26,3,26,29
ROBORE,atencion odontologica,periodoncias,2010-11-01,7,1,7,1,8
RURRENABAQUE,atencion odontologica,periodoncias,2010-11-01,8,15,8,15,23
SABAYA,atencion odontologica,periodoncias,2010-11-01,1,0,1,0,1
SACABA,atencion odontologica,periodoncias,2010-11-01,205,289,205,289,494
SAIPINA,atencion odontologica,periodoncias,2010-11-01,0,2,0,2,2
SALINAS DE GARCI MENDOZA,atencion odontologica,periodoncias,2010-11-01,3,4,3,4,7
SAMAIPATA,atencion odontologica,periodoncias,2010-11-01,5,4,5,4,9
SAN ANDRES,atencion odontologica,periodoncias,2010-11-01,1,4,1,4,5
SAN ANDRES DE MACHACA,atencion odontologica,periodoncias,2010-11-01,5,7,5,7,12
SAN BENITO,atencion odontologica,periodoncias,2010-11-01,0,17,0,17,17
SAN BORJA,atencion odontologica,periodoncias,2010-11-01,8,9,8,9,17
SAN BUENA VENTURA,atencion odontologica,periodoncias,2010-11-01,1,0,1,0,1
SAN CARLOS,atencion odontologica,periodoncias,2010-11-01,3,12,3,12,15
SAN IGNACIO,atencion odontologica,periodoncias,2010-11-01,3,10,3,10,13
SAN IGNACIO DE VELASCO,atencion odontologica,periodoncias,2010-11-01,4,6,4,6,10
SAN JAVIER(STC),atencion odontologica,periodoncias,2010-11-01,2,2,2,2,4
SAN JOAQUIN,atencion odontologica,periodoncias,2010-11-01,1,0,1,0,1
SAN JULIAN,atencion odontologica,periodoncias,2010-11-01,1,5,1,5,6
SAN LORENZO(PND),atencion odontologica,periodoncias,2010-11-01,0,6,0,6,6
SAN LORENZO(TJA),atencion odontologica,periodoncias,2010-11-01,0,4,0,4,4
SAN LUCAS,atencion odontologica,periodoncias,2010-11-01,3,4,3,4,7
SAN MATIAS,atencion odontologica,periodoncias,2010-11-01,1,2,1,2,3
SAN MIGUEL DE VELASCO,atencion odontologica,periodoncias,2010-11-01,2,4,2,4,6
SAN PEDRO,atencion odontologica,periodoncias,2010-11-01,4,3,4,3,7
SAN PEDRO DE BUENA VISTA,atencion odontologica,periodoncias,2010-11-01,0,3,0,3,3
SAN PEDRO DE CURAHUARA,atencion odontologica,periodoncias,2010-11-01,1,1,1,1,2
SAN RAFAEL,atencion odontologica,periodoncias,2010-11-01,23,24,23,24,47
SAN RAMON SCZ,atencion odontologica,periodoncias,2010-11-01,2,11,2,11,13
SANTA ANA,atencion odontologica,periodoncias,2010-11-01,3,0,3,0,3
SANTA CRUZ DE LA SIERRA,atencion odontologica,periodoncias,2010-11-01,938,956,938,956,1894
SANTA ROSA,atencion odontologica,periodoncias,2010-11-01,5,6,5,6,11
SANTA ROSA DEL SARA,atencion odontologica,periodoncias,2010-11-01,1,2,1,2,3
SANTIAGO DE HUARI,atencion odontologica,periodoncias,2010-11-01,0,3,0,3,3
SANTIAGO DE HUATA,atencion odontologica,periodoncias,2010-11-01,24,36,24,36,60
SANTIVAÑES,atencion odontologica,periodoncias,2010-11-01,1,0,1,0,1
SANTUARIO DE QUILLACAS,atencion odontologica,periodoncias,2010-11-01,1,2,1,2,3
SAPAHAQUI,atencion odontologica,periodoncias,2010-11-01,0,1,0,1,1
SHINAOTA,atencion odontologica,periodoncias,2010-11-01,3,13,3,13,16
SICA SICA (VILLA AROMA),atencion odontologica,periodoncias,2010-11-01,13,15,13,15,28
SICAYA,atencion odontologica,periodoncias,2010-11-01,0,1,0,1,1
SIPE SIPE,atencion odontologica,periodoncias,2010-11-01,19,44,19,44,63
SOPACHUY,atencion odontologica,periodoncias,2010-11-01,2,4,2,4,6
SORATA,atencion odontologica,periodoncias,2010-11-01,5,3,5,3,8
SUCRE,atencion odontologica,periodoncias,2010-11-01,263,424,263,424,687
TAPACARI,atencion odontologica,periodoncias,2010-11-01,7,4,7,4,11
TARABUCO,atencion odontologica,periodoncias,2010-11-01,54,82,54,82,136
TARIJA,atencion odontologica,periodoncias,2010-11-01,408,558,408,558,966
TARVITA,atencion odontologica,periodoncias,2010-11-01,1,7,1,7,8
TEOPONTE,atencion odontologica,periodoncias,2010-11-01,0,1,0,1,1
TIAWANACU,atencion odontologica,periodoncias,2010-11-01,1,6,1,6,7
TIQUIPAYA,atencion odontologica,periodoncias,2010-11-01,54,152,54,152,206
TIRAQUE (CBBA),atencion odontologica,periodoncias,2010-11-01,2,23,2,23,25
TOCO,atencion odontologica,periodoncias,2010-11-01,1,6,1,6,7
TOLATA,atencion odontologica,periodoncias,2010-11-01,0,4,0,4,4
TOLEDO,atencion odontologica,periodoncias,2010-11-01,1,1,1,1,2
TOMAVE,atencion odontologica,periodoncias,2010-11-01,2,0,2,0,2
TOMINA,atencion odontologica,periodoncias,2010-11-01,19,10,19,10,29
TORO TORO,atencion odontologica,periodoncias,2010-11-01,0,1,0,1,1
TOTORA(CBBA),atencion odontologica,periodoncias,2010-11-01,3,8,3,8,11
TRIGAL,atencion odontologica,periodoncias,2010-11-01,1,1,1,1,2
TRINIDAD,atencion odontologica,periodoncias,2010-11-01,41,41,41,41,82
TUPIZA,atencion odontologica,periodoncias,2010-11-01,138,117,138,117,255
TURCO,atencion odontologica,periodoncias,2010-11-01,0,2,0,2,2
UMALA,atencion odontologica,periodoncias,2010-11-01,0,3,0,3,3
UNCIA,atencion odontologica,periodoncias,2010-11-01,1,3,1,3,4
URIONDO (A. CONCEPCION),atencion odontologica,periodoncias,2010-11-01,2,5,2,5,7
UYUNI,atencion odontologica,periodoncias,2010-11-01,3,0,3,0,3
VACAS,atencion odontologica,periodoncias,2010-11-01,2,6,2,6,8
VALLEGRANDE,atencion odontologica,periodoncias,2010-11-01,0,4,0,4,4
VIACHA,atencion odontologica,periodoncias,2010-11-01,25,15,25,15,40
VILLA CHARCAS,atencion odontologica,periodoncias,2010-11-01,0,1,0,1,1
VILLA MONTES,atencion odontologica,periodoncias,2010-11-01,9,29,9,29,38
VILLA NUEVA (LOMA ALTA),atencion odontologica,periodoncias,2010-11-01,0,3,0,3,3
VILLA RIVERO,atencion odontologica,periodoncias,2010-11-01,84,77,84,77,161
VILLA SERRANO,atencion odontologica,periodoncias,2010-11-01,0,3,0,3,3
VILLA TUNARI,atencion odontologica,periodoncias,2010-11-01,52,99,52,99,151
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,periodoncias,2010-11-01,1,3,1,3,4
VILLAZON,atencion odontologica,periodoncias,2010-11-01,2,17,2,17,19
VINTO,atencion odontologica,periodoncias,2010-11-01,0,2,0,2,2
VITICHI,atencion odontologica,periodoncias,2010-11-01,0,5,0,5,5
WARNES,atencion odontologica,periodoncias,2010-11-01,19,17,19,17,36
YACUIBA,atencion odontologica,periodoncias,2010-11-01,32,52,32,52,84
YAMPARAEZ,atencion odontologica,periodoncias,2010-11-01,0,2,0,2,2
YANACACHI,atencion odontologica,periodoncias,2010-11-01,1,1,1,1,2
YAPACANI,atencion odontologica,periodoncias,2010-11-01,15,27,15,27,42
YOTALA,atencion odontologica,periodoncias,2010-11-01,0,3,0,3,3
YUNCHARA,atencion odontologica,periodoncias,2010-11-01,3,7,3,7,10
ZUDAÑEZ,atencion odontologica,periodoncias,2010-11-01,0,1,0,1,1
ACACIO,atencion odontologica,periodoncias,2010-12-01,0,7,0,7,7
AIQUILE,atencion odontologica,periodoncias,2010-12-01,4,0,4,0,4
ALALAY,atencion odontologica,periodoncias,2010-12-01,0,3,0,3,3
ALCALA,atencion odontologica,periodoncias,2010-12-01,7,9,7,9,16
ALTO BENI,atencion odontologica,periodoncias,2010-12-01,0,1,0,1,1
ANTEQUERA,atencion odontologica,periodoncias,2010-12-01,0,2,0,2,2
ANZALDO,atencion odontologica,periodoncias,2010-12-01,0,1,0,1,1
APOLO,atencion odontologica,periodoncias,2010-12-01,0,2,0,2,2
ARANI,atencion odontologica,periodoncias,2010-12-01,10,11,10,11,21
ARBIETO,atencion odontologica,periodoncias,2010-12-01,3,3,3,3,6
ASCENCION DE GUARAYOS,atencion odontologica,periodoncias,2010-12-01,3,1,3,1,4
ATOCHA,atencion odontologica,periodoncias,2010-12-01,5,4,5,4,9
AYO AYO,atencion odontologica,periodoncias,2010-12-01,3,9,3,9,12
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,periodoncias,2010-12-01,0,7,0,7,7
AZURDUY,atencion odontologica,periodoncias,2010-12-01,0,3,0,3,3
BAURES,atencion odontologica,periodoncias,2010-12-01,1,2,1,2,3
BELEN DE URMIRI,atencion odontologica,periodoncias,2010-12-01,0,1,0,1,1
BERMEJO,atencion odontologica,periodoncias,2010-12-01,54,57,54,57,111
BETANZOS,atencion odontologica,periodoncias,2010-12-01,21,33,21,33,54
BOLIVAR,atencion odontologica,periodoncias,2010-12-01,0,2,0,2,2
BUENA VISTA,atencion odontologica,periodoncias,2010-12-01,5,34,5,34,39
CABEZAS,atencion odontologica,periodoncias,2010-12-01,11,19,11,19,30
CAIROMA,atencion odontologica,periodoncias,2010-12-01,4,5,4,5,9
"CAIZA ""D""",atencion odontologica,periodoncias,2010-12-01,0,1,0,1,1
CALAMARCA,atencion odontologica,periodoncias,2010-12-01,0,3,0,3,3
CAMARGO,atencion odontologica,periodoncias,2010-12-01,2,2,2,2,4
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,periodoncias,2010-12-01,1,1,1,1,2
CAMIRI,atencion odontologica,periodoncias,2010-12-01,34,44,34,44,78
CAPINOTA,atencion odontologica,periodoncias,2010-12-01,4,5,4,5,9
CARACOLLO,atencion odontologica,periodoncias,2010-12-01,18,9,18,9,27
CARANAVI,atencion odontologica,periodoncias,2010-12-01,3,6,3,6,9
CARAPARI,atencion odontologica,periodoncias,2010-12-01,8,32,8,32,40
CARMEN RIVERO TORREZ,atencion odontologica,periodoncias,2010-12-01,5,10,5,10,15
CATACORA,atencion odontologica,periodoncias,2010-12-01,3,3,3,3,6
CHALLAPATA,atencion odontologica,periodoncias,2010-12-01,16,28,16,28,44
CHARAGUA,atencion odontologica,periodoncias,2010-12-01,0,1,0,1,1
CHARAÑA,atencion odontologica,periodoncias,2010-12-01,3,4,3,4,7
CHAYANTA,atencion odontologica,periodoncias,2010-12-01,0,3,0,3,3
CHIMORE,atencion odontologica,periodoncias,2010-12-01,2,4,2,4,6
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,periodoncias,2010-12-01,2,2,2,2,4
CHUMA,atencion odontologica,periodoncias,2010-12-01,3,3,3,3,6
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,periodoncias,2010-12-01,0,3,0,3,3
CLIZA,atencion odontologica,periodoncias,2010-12-01,6,29,6,29,35
COBIJA,atencion odontologica,periodoncias,2010-12-01,17,23,17,23,40
COCAPATA,atencion odontologica,periodoncias,2010-12-01,0,9,0,9,9
COCHABAMBA,atencion odontologica,periodoncias,2010-12-01,710,1092,710,1092,1802
COIPASA,atencion odontologica,periodoncias,2010-12-01,0,1,0,1,1
COLCAPIRHUA,atencion odontologica,periodoncias,2010-12-01,8,19,8,19,27
"COLCHA ""K""",atencion odontologica,periodoncias,2010-12-01,0,1,0,1,1
COLOMI,atencion odontologica,periodoncias,2010-12-01,0,1,0,1,1
COLPA BELGICA,atencion odontologica,periodoncias,2010-12-01,0,4,0,4,4
COLQUECHACA,atencion odontologica,periodoncias,2010-12-01,12,19,12,19,31
COLQUENCHA,atencion odontologica,periodoncias,2010-12-01,0,5,0,5,5
COLQUIRI,atencion odontologica,periodoncias,2010-12-01,11,11,11,11,22
COMANCHE,atencion odontologica,periodoncias,2010-12-01,20,21,20,21,41
COMARAPA,atencion odontologica,periodoncias,2010-12-01,3,9,3,9,12
CONCEPCION,atencion odontologica,periodoncias,2010-12-01,1,1,1,1,2
COROICO,atencion odontologica,periodoncias,2010-12-01,5,15,5,15,20
CORQUE,atencion odontologica,periodoncias,2010-12-01,1,2,1,2,3
COTAGAITA,atencion odontologica,periodoncias,2010-12-01,0,2,0,2,2
COTOCA,atencion odontologica,periodoncias,2010-12-01,4,63,4,63,67
CUATRO CAÑADAS,atencion odontologica,periodoncias,2010-12-01,0,1,0,1,1
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,periodoncias,2010-12-01,2,1,2,1,3
CUEVO,atencion odontologica,periodoncias,2010-12-01,0,1,0,1,1
CULPINA,atencion odontologica,periodoncias,2010-12-01,0,3,0,3,3
EL ALTO,atencion odontologica,periodoncias,2010-12-01,140,193,140,193,333
EL PUENTE(STC),atencion odontologica,periodoncias,2010-12-01,0,1,0,1,1
EL PUENTE(TJA),atencion odontologica,periodoncias,2010-12-01,1,6,1,6,7
EL TORNO,atencion odontologica,periodoncias,2010-12-01,8,22,8,22,30
EL VILLAR,atencion odontologica,periodoncias,2010-12-01,5,2,5,2,7
ENTRE RIOS TRJ,atencion odontologica,periodoncias,2010-12-01,0,5,0,5,5
EUCALIPTUS,atencion odontologica,periodoncias,2010-12-01,1,2,1,2,3
FERNANDEZ ALONSO,atencion odontologica,periodoncias,2010-12-01,3,6,3,6,9
GENERAL SAAVEDRA,atencion odontologica,periodoncias,2010-12-01,3,3,3,3,6
GUANAY,atencion odontologica,periodoncias,2010-12-01,2,8,2,8,10
GUAYARAMERIN,atencion odontologica,periodoncias,2010-12-01,22,28,22,28,50
GUTIERREZ,atencion odontologica,periodoncias,2010-12-01,5,7,5,7,12
HUACARETA,atencion odontologica,periodoncias,2010-12-01,2,1,2,1,3
HUACAYA (VILLA DE HUACAYA),atencion odontologica,periodoncias,2010-12-01,0,1,0,1,1
HUACHACALLA,atencion odontologica,periodoncias,2010-12-01,3,1,3,1,4
HUANUNI,atencion odontologica,periodoncias,2010-12-01,1,5,1,5,6
HUARACAJE,atencion odontologica,periodoncias,2010-12-01,2,5,2,5,7
HUAYLLAMARCA,atencion odontologica,periodoncias,2010-12-01,0,2,0,2,2
ICLA,atencion odontologica,periodoncias,2010-12-01,1,1,1,1,2
IRUPANA (VILLA DE LANZA),atencion odontologica,periodoncias,2010-12-01,5,2,5,2,7
JESUS DE MACHACA,atencion odontologica,periodoncias,2010-12-01,3,0,3,0,3
LA ASUNTA,atencion odontologica,periodoncias,2010-12-01,1,5,1,5,6
LA GUARDIA,atencion odontologica,periodoncias,2010-12-01,3,19,3,19,22
LA PAZ,atencion odontologica,periodoncias,2010-12-01,522,540,522,540,1062
LAGUNILLAS,atencion odontologica,periodoncias,2010-12-01,5,7,5,7,12
LAJA,atencion odontologica,periodoncias,2010-12-01,0,2,0,2,2
LLALLAGUA,atencion odontologica,periodoncias,2010-12-01,1,5,1,5,6
LURIBAY,atencion odontologica,periodoncias,2010-12-01,1,2,1,2,3
MACHACAMARCA,atencion odontologica,periodoncias,2010-12-01,1,0,1,0,1
MAGDALENA,atencion odontologica,periodoncias,2010-12-01,6,1,6,1,7
MAIRANA,atencion odontologica,periodoncias,2010-12-01,0,1,0,1,1
MAPIRI,atencion odontologica,periodoncias,2010-12-01,5,17,5,17,22
MECAPACA,atencion odontologica,periodoncias,2010-12-01,1,2,1,2,3
MINEROS,atencion odontologica,periodoncias,2010-12-01,1,5,1,5,6
MIZQUE,atencion odontologica,periodoncias,2010-12-01,0,14,0,14,14
MONTEAGUDO,atencion odontologica,periodoncias,2010-12-01,2,7,2,7,9
MONTERO,atencion odontologica,periodoncias,2010-12-01,136,206,136,206,342
MOROCHATA,atencion odontologica,periodoncias,2010-12-01,0,2,0,2,2
OKINAWA,atencion odontologica,periodoncias,2010-12-01,1,2,1,2,3
OMEREQUE,atencion odontologica,periodoncias,2010-12-01,2,6,2,6,8
ORURO,atencion odontologica,periodoncias,2010-12-01,57,81,57,81,138
PADCAYA,atencion odontologica,periodoncias,2010-12-01,9,10,9,10,19
PADILLA,atencion odontologica,periodoncias,2010-12-01,0,1,0,1,1
PALCA,atencion odontologica,periodoncias,2010-12-01,1,0,1,0,1
PALOS BLANCOS,atencion odontologica,periodoncias,2010-12-01,0,1,0,1,1
PAMPA AULLAGAS,atencion odontologica,periodoncias,2010-12-01,2,0,2,0,2
PAMPA GRANDE,atencion odontologica,periodoncias,2010-12-01,0,9,0,9,9
PASORAPA,atencion odontologica,periodoncias,2010-12-01,0,2,0,2,2
PATACAMAYA,atencion odontologica,periodoncias,2010-12-01,17,15,17,15,32
PAZÑA,atencion odontologica,periodoncias,2010-12-01,0,2,0,2,2
POCOATA,atencion odontologica,periodoncias,2010-12-01,10,16,10,16,26
POCONA,atencion odontologica,periodoncias,2010-12-01,0,6,0,6,6
POJO (CBBA),atencion odontologica,periodoncias,2010-12-01,2,4,2,4,6
POOPO,atencion odontologica,periodoncias,2010-12-01,1,8,1,8,9
PORTACHUELO,atencion odontologica,periodoncias,2010-12-01,1,18,1,18,19
PORVENIR,atencion odontologica,periodoncias,2010-12-01,1,1,1,1,2
POSTRER VALLE,atencion odontologica,periodoncias,2010-12-01,1,0,1,0,1
POTOSI,atencion odontologica,periodoncias,2010-12-01,18,47,18,47,65
PUCARANI,atencion odontologica,periodoncias,2010-12-01,0,1,0,1,1
PUERTO CARABUCO,atencion odontologica,periodoncias,2010-12-01,2,3,2,3,5
PUERTO GONZALO MORENO,atencion odontologica,periodoncias,2010-12-01,4,0,4,0,4
PUERTO QUIJARRO,atencion odontologica,periodoncias,2010-12-01,10,4,10,4,14
PUERTO RICO,atencion odontologica,periodoncias,2010-12-01,3,6,3,6,9
PUERTO SILES,atencion odontologica,periodoncias,2010-12-01,0,2,0,2,2
PUERTO SUAREZ,atencion odontologica,periodoncias,2010-12-01,4,16,4,16,20
PUERTO VILLARROEL,atencion odontologica,periodoncias,2010-12-01,4,11,4,11,15
PUNA,atencion odontologica,periodoncias,2010-12-01,4,4,4,4,8
PUNATA,atencion odontologica,periodoncias,2010-12-01,30,44,30,44,74
QUILLACOLLO,atencion odontologica,periodoncias,2010-12-01,0,18,0,18,18
QUIME,atencion odontologica,periodoncias,2010-12-01,42,3,42,3,45
RIBERALTA,atencion odontologica,periodoncias,2010-12-01,17,131,17,131,148
ROBORE,atencion odontologica,periodoncias,2010-12-01,1,5,1,5,6
RURRENABAQUE,atencion odontologica,periodoncias,2010-12-01,138,145,138,145,283
SACABA,atencion odontologica,periodoncias,2010-12-01,214,273,214,273,487
SACACA,atencion odontologica,periodoncias,2010-12-01,0,1,0,1,1
SAIPINA,atencion odontologica,periodoncias,2010-12-01,0,2,0,2,2
SALINAS DE GARCI MENDOZA,atencion odontologica,periodoncias,2010-12-01,7,3,7,3,10
SAMAIPATA,atencion odontologica,periodoncias,2010-12-01,1,1,1,1,2
SAN ANDRES DE MACHACA,atencion odontologica,periodoncias,2010-12-01,22,36,22,36,58
SAN ANTONIO DE LOMERIO,atencion odontologica,periodoncias,2010-12-01,0,1,0,1,1
SAN BENITO,atencion odontologica,periodoncias,2010-12-01,1,17,1,17,18
SAN BORJA,atencion odontologica,periodoncias,2010-12-01,8,4,8,4,12
SAN BUENA VENTURA,atencion odontologica,periodoncias,2010-12-01,0,1,0,1,1
SAN CARLOS,atencion odontologica,periodoncias,2010-12-01,5,10,5,10,15
SAN IGNACIO,atencion odontologica,periodoncias,2010-12-01,0,5,0,5,5
SAN IGNACIO DE VELASCO,atencion odontologica,periodoncias,2010-12-01,4,11,4,11,15
SAN JAVIER(STC),atencion odontologica,periodoncias,2010-12-01,3,3,3,3,6
SAN JULIAN,atencion odontologica,periodoncias,2010-12-01,4,5,4,5,9
SAN LORENZO(PND),atencion odontologica,periodoncias,2010-12-01,0,4,0,4,4
SAN LORENZO(TJA),atencion odontologica,periodoncias,2010-12-01,2,5,2,5,7
SAN LUCAS,atencion odontologica,periodoncias,2010-12-01,5,10,5,10,15
SAN MATIAS,atencion odontologica,periodoncias,2010-12-01,2,0,2,0,2
SAN MIGUEL DE VELASCO,atencion odontologica,periodoncias,2010-12-01,2,1,2,1,3
SAN PEDRO,atencion odontologica,periodoncias,2010-12-01,9,27,9,27,36
SAN PEDRO DE BUENA VISTA,atencion odontologica,periodoncias,2010-12-01,0,2,0,2,2
SAN RAFAEL,atencion odontologica,periodoncias,2010-12-01,15,38,15,38,53
SAN RAMON SCZ,atencion odontologica,periodoncias,2010-12-01,5,9,5,9,14
SANTA ANA,atencion odontologica,periodoncias,2010-12-01,0,11,0,11,11
SANTA CRUZ DE LA SIERRA,atencion odontologica,periodoncias,2010-12-01,552,886,552,886,1438
SANTA ROSA,atencion odontologica,periodoncias,2010-12-01,4,2,4,2,6
SANTA ROSA DEL SARA,atencion odontologica,periodoncias,2010-12-01,0,7,0,7,7
SANTIAGO DE HUARI,atencion odontologica,periodoncias,2010-12-01,0,2,0,2,2
SANTIVAÑES,atencion odontologica,periodoncias,2010-12-01,0,1,0,1,1
SANTUARIO DE QUILLACAS,atencion odontologica,periodoncias,2010-12-01,0,2,0,2,2
SAPAHAQUI,atencion odontologica,periodoncias,2010-12-01,1,1,1,1,2
SHINAOTA,atencion odontologica,periodoncias,2010-12-01,2,7,2,7,9
SICA SICA (VILLA AROMA),atencion odontologica,periodoncias,2010-12-01,10,20,10,20,30
SICAYA,atencion odontologica,periodoncias,2010-12-01,0,1,0,1,1
SIPE SIPE,atencion odontologica,periodoncias,2010-12-01,3,26,3,26,29
SOPACHUY,atencion odontologica,periodoncias,2010-12-01,1,1,1,1,2
SORACACHI,atencion odontologica,periodoncias,2010-12-01,0,1,0,1,1
SORATA,atencion odontologica,periodoncias,2010-12-01,3,3,3,3,6
SUCRE,atencion odontologica,periodoncias,2010-12-01,196,310,196,310,506
TAHUA,atencion odontologica,periodoncias,2010-12-01,2,3,2,3,5
TAPACARI,atencion odontologica,periodoncias,2010-12-01,4,3,4,3,7
TARABUCO,atencion odontologica,periodoncias,2010-12-01,34,47,34,47,81
TARACO,atencion odontologica,periodoncias,2010-12-01,4,7,4,7,11
TARIJA,atencion odontologica,periodoncias,2010-12-01,113,122,113,122,235
TARVITA,atencion odontologica,periodoncias,2010-12-01,5,11,5,11,16
TIAWANACU,atencion odontologica,periodoncias,2010-12-01,3,5,3,5,8
TIPUANI,atencion odontologica,periodoncias,2010-12-01,10,14,10,14,24
TIQUIPAYA,atencion odontologica,periodoncias,2010-12-01,25,142,25,142,167
TIRAQUE (CBBA),atencion odontologica,periodoncias,2010-12-01,8,27,8,27,35
TOCO,atencion odontologica,periodoncias,2010-12-01,2,5,2,5,7
TOLEDO,atencion odontologica,periodoncias,2010-12-01,1,0,1,0,1
TOMINA,atencion odontologica,periodoncias,2010-12-01,2,6,2,6,8
TORO TORO,atencion odontologica,periodoncias,2010-12-01,2,1,2,1,3
TOTORA(CBBA),atencion odontologica,periodoncias,2010-12-01,2,7,2,7,9
TRINIDAD,atencion odontologica,periodoncias,2010-12-01,19,35,19,35,54
TUPIZA,atencion odontologica,periodoncias,2010-12-01,12,11,12,11,23
TURCO,atencion odontologica,periodoncias,2010-12-01,1,0,1,0,1
UNCIA,atencion odontologica,periodoncias,2010-12-01,0,6,0,6,6
URIONDO (A. CONCEPCION),atencion odontologica,periodoncias,2010-12-01,2,11,2,11,13
UYUNI,atencion odontologica,periodoncias,2010-12-01,4,4,4,4,8
VIACHA,atencion odontologica,periodoncias,2010-12-01,25,18,25,18,43
VILLA MONTES,atencion odontologica,periodoncias,2010-12-01,6,16,6,16,22
VILLA NUEVA (LOMA ALTA),atencion odontologica,periodoncias,2010-12-01,2,2,2,2,4
VILLA RIVERO,atencion odontologica,periodoncias,2010-12-01,2,3,2,3,5
VILLA SERRANO,atencion odontologica,periodoncias,2010-12-01,0,2,0,2,2
VILLA TUNARI,atencion odontologica,periodoncias,2010-12-01,41,113,41,113,154
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,periodoncias,2010-12-01,6,7,6,7,13
VILLAZON,atencion odontologica,periodoncias,2010-12-01,3,12,3,12,15
VINTO,atencion odontologica,periodoncias,2010-12-01,0,3,0,3,3
