,group,variable,month,RESTAURACIONES CANTIDAD,RESTAURACIONES CANTIDAD,TOTALES,TOTALES,TOTALES
SANTIAGO DE CALLAPA,atencion odontologica,restauraciones,2010-11-01,0,4,0,4,4
SANTIAGO DE HUARI,atencion odontologica,restauraciones,2010-11-01,59,82,59,82,141
SANTIAGO DE HUATA,atencion odontologica,restauraciones,2010-11-01,1,1,1,1,2
SANTIAGO DE MACHACA,atencion odontologica,restauraciones,2010-11-01,14,24,14,24,38
SANTIVAÑES,atencion odontologica,restauraciones,2010-11-01,7,23,7,23,30
SANTUARIO DE QUILLACAS,atencion odontologica,restauraciones,2010-11-01,22,24,22,24,46
SAPAHAQUI,atencion odontologica,restauraciones,2010-11-01,18,23,18,23,41
SENA,atencion odontologica,restauraciones,2010-11-01,40,32,40,32,72
SHINAOTA,atencion odontologica,restauraciones,2010-11-01,47,73,47,73,120
SICA SICA (VILLA AROMA),atencion odontologica,restauraciones,2010-11-01,25,39,25,39,64
SICAYA,atencion odontologica,restauraciones,2010-11-01,2,10,2,10,12
SIPE SIPE,atencion odontologica,restauraciones,2010-11-01,109,264,109,264,373
SOPACHUY,atencion odontologica,restauraciones,2010-11-01,7,19,7,19,26
SORACACHI,atencion odontologica,restauraciones,2010-11-01,15,17,15,17,32
SORATA,atencion odontologica,restauraciones,2010-11-01,23,65,23,65,88
SUCRE,atencion odontologica,restauraciones,2010-11-01,2036,3281,2036,3281,5317
TACACOMA,atencion odontologica,restauraciones,2010-11-01,14,2,14,2,16
TACOPAYA,atencion odontologica,restauraciones,2010-11-01,3,4,3,4,7
TAPACARI,atencion odontologica,restauraciones,2010-11-01,46,76,46,76,122
TARABUCO,atencion odontologica,restauraciones,2010-11-01,32,57,32,57,89
TARACO,atencion odontologica,restauraciones,2010-11-01,42,65,42,65,107
TARATA,atencion odontologica,restauraciones,2010-11-01,26,43,26,43,69
TARIJA,atencion odontologica,restauraciones,2010-11-01,1479,2295,1479,2295,3774
TARVITA,atencion odontologica,restauraciones,2010-11-01,25,67,25,67,92
TEOPONTE,atencion odontologica,restauraciones,2010-11-01,11,8,11,8,19
TIAWANACU,atencion odontologica,restauraciones,2010-11-01,30,46,30,46,76
TINGUIPAYA,atencion odontologica,restauraciones,2010-11-01,5,20,5,20,25
TIPUANI,atencion odontologica,restauraciones,2010-11-01,0,2,0,2,2
TIQUIPAYA,atencion odontologica,restauraciones,2010-11-01,330,734,330,734,1064
TIRAQUE (CBBA),atencion odontologica,restauraciones,2010-11-01,11,25,11,25,36
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,restauraciones,2010-11-01,1,3,1,3,4
TOCO,atencion odontologica,restauraciones,2010-11-01,39,39,39,39,78
TOLATA,atencion odontologica,restauraciones,2010-11-01,9,43,9,43,52
TOLEDO,atencion odontologica,restauraciones,2010-11-01,19,33,19,33,52
TOMAVE,atencion odontologica,restauraciones,2010-11-01,20,44,20,44,64
TOMINA,atencion odontologica,restauraciones,2010-11-01,57,85,57,85,142
TORO TORO,atencion odontologica,restauraciones,2010-11-01,2,17,2,17,19
TOTORA(CBBA),atencion odontologica,restauraciones,2010-11-01,32,67,32,67,99
TOTORA(ORR),atencion odontologica,restauraciones,2010-11-01,14,12,14,12,26
TRIGAL,atencion odontologica,restauraciones,2010-11-01,19,5,19,5,24
TRINIDAD,atencion odontologica,restauraciones,2010-11-01,155,196,155,196,351
TUPIZA,atencion odontologica,restauraciones,2010-11-01,101,111,101,111,212
TURCO,atencion odontologica,restauraciones,2010-11-01,20,61,20,61,81
UMALA,atencion odontologica,restauraciones,2010-11-01,16,7,16,7,23
UNCIA,atencion odontologica,restauraciones,2010-11-01,46,41,46,41,87
URIONDO (A. CONCEPCION),atencion odontologica,restauraciones,2010-11-01,110,242,110,242,352
URUBICHA,atencion odontologica,restauraciones,2010-11-01,1,8,1,8,9
UYUNI,atencion odontologica,restauraciones,2010-11-01,18,50,18,50,68
VACAS,atencion odontologica,restauraciones,2010-11-01,5,25,5,25,30
VALLEGRANDE,atencion odontologica,restauraciones,2010-11-01,100,161,100,161,261
VIACHA,atencion odontologica,restauraciones,2010-11-01,60,90,60,90,150
VILA VILA,atencion odontologica,restauraciones,2010-11-01,2,34,2,34,36
VILLA CHARCAS,atencion odontologica,restauraciones,2010-11-01,14,21,14,21,35
VILLA MONTES,atencion odontologica,restauraciones,2010-11-01,160,221,160,221,381
VILLA NUEVA (LOMA ALTA),atencion odontologica,restauraciones,2010-11-01,9,8,9,8,17
VILLA RIVERO,atencion odontologica,restauraciones,2010-11-01,11,20,11,20,31
VILLA SERRANO,atencion odontologica,restauraciones,2010-11-01,51,84,51,84,135
VILLA TUNARI,atencion odontologica,restauraciones,2010-11-01,230,542,230,542,772
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,restauraciones,2010-11-01,49,65,49,65,114
VILLAZON,atencion odontologica,restauraciones,2010-11-01,42,117,42,117,159
VINTO,atencion odontologica,restauraciones,2010-11-01,48,101,48,101,149
VITICHI,atencion odontologica,restauraciones,2010-11-01,31,50,31,50,81
WALDO BALLIVIAN,atencion odontologica,restauraciones,2010-11-01,5,6,5,6,11
WARNES,atencion odontologica,restauraciones,2010-11-01,122,214,122,214,336
YACUIBA,atencion odontologica,restauraciones,2010-11-01,427,648,427,648,1075
YAMPARAEZ,atencion odontologica,restauraciones,2010-11-01,7,17,7,17,24
YANACACHI,atencion odontologica,restauraciones,2010-11-01,16,17,16,17,33
YAPACANI,atencion odontologica,restauraciones,2010-11-01,83,280,83,280,363
YOCALLA,atencion odontologica,restauraciones,2010-11-01,6,12,6,12,18
YOTALA,atencion odontologica,restauraciones,2010-11-01,18,23,18,23,41
YUNCHARA,atencion odontologica,restauraciones,2010-11-01,43,99,43,99,142
ZUDAÑEZ,atencion odontologica,restauraciones,2010-11-01,19,16,19,16,35
ACACIO,atencion odontologica,restauraciones,2010-12-01,0,11,0,11,11
ACHACACHI,atencion odontologica,restauraciones,2010-12-01,35,64,35,64,99
ACHOCALLA,atencion odontologica,restauraciones,2010-12-01,6,22,6,22,28
AIQUILE,atencion odontologica,restauraciones,2010-12-01,39,8,39,8,47
ALALAY,atencion odontologica,restauraciones,2010-12-01,14,5,14,5,19
ALCALA,atencion odontologica,restauraciones,2010-12-01,16,31,16,31,47
ALTO BENI,atencion odontologica,restauraciones,2010-12-01,11,8,11,8,19
ANCORAIMES,atencion odontologica,restauraciones,2010-12-01,9,11,9,11,20
ANDAMARCA,atencion odontologica,restauraciones,2010-12-01,28,33,28,33,61
ANTEQUERA,atencion odontologica,restauraciones,2010-12-01,35,11,35,11,46
ANZALDO,atencion odontologica,restauraciones,2010-12-01,13,16,13,16,29
APOLO,atencion odontologica,restauraciones,2010-12-01,21,120,21,120,141
ARAMPAMPA,atencion odontologica,restauraciones,2010-12-01,3,8,3,8,11
ARANI,atencion odontologica,restauraciones,2010-12-01,85,107,85,107,192
ARBIETO,atencion odontologica,restauraciones,2010-12-01,10,17,10,17,27
ARQUE,atencion odontologica,restauraciones,2010-12-01,28,69,28,69,97
ASCENCION DE GUARAYOS,atencion odontologica,restauraciones,2010-12-01,78,102,78,102,180
ATOCHA,atencion odontologica,restauraciones,2010-12-01,228,176,228,176,404
AYATA,atencion odontologica,restauraciones,2010-12-01,17,10,17,10,27
AYO AYO,atencion odontologica,restauraciones,2010-12-01,5,7,5,7,12
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,restauraciones,2010-12-01,19,7,19,7,26
AZURDUY,atencion odontologica,restauraciones,2010-12-01,9,36,9,36,45
BATALLAS,atencion odontologica,restauraciones,2010-12-01,14,29,14,29,43
BAURES,atencion odontologica,restauraciones,2010-12-01,10,14,10,14,24
BELEN DE ANDAMARCA,atencion odontologica,restauraciones,2010-12-01,0,5,0,5,5
BELEN DE URMIRI,atencion odontologica,restauraciones,2010-12-01,3,6,3,6,9
BERMEJO,atencion odontologica,restauraciones,2010-12-01,138,282,138,282,420
BETANZOS,atencion odontologica,restauraciones,2010-12-01,54,78,54,78,132
BOLIVAR,atencion odontologica,restauraciones,2010-12-01,8,12,8,12,20
BOYUIBE,atencion odontologica,restauraciones,2010-12-01,27,31,27,31,58
BUENA VISTA,atencion odontologica,restauraciones,2010-12-01,5,34,5,34,39
CABEZAS,atencion odontologica,restauraciones,2010-12-01,34,36,34,36,70
CAIROMA,atencion odontologica,restauraciones,2010-12-01,0,7,0,7,7
"CAIZA ""D""",atencion odontologica,restauraciones,2010-12-01,19,15,19,15,34
CAJUATA,atencion odontologica,restauraciones,2010-12-01,0,3,0,3,3
CALAMARCA,atencion odontologica,restauraciones,2010-12-01,19,49,19,49,68
CAMARGO,atencion odontologica,restauraciones,2010-12-01,56,119,56,119,175
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,restauraciones,2010-12-01,7,12,7,12,19
CAMIRI,atencion odontologica,restauraciones,2010-12-01,58,106,58,106,164
CAPINOTA,atencion odontologica,restauraciones,2010-12-01,73,102,73,102,175
CAQUIAVIRI,atencion odontologica,restauraciones,2010-12-01,11,15,11,15,26
CARACOLLO,atencion odontologica,restauraciones,2010-12-01,42,63,42,63,105
CARANAVI,atencion odontologica,restauraciones,2010-12-01,44,94,44,94,138
CARAPARI,atencion odontologica,restauraciones,2010-12-01,121,236,121,236,357
CARIPUYO,atencion odontologica,restauraciones,2010-12-01,9,72,9,72,81
CARMEN RIVERO TORREZ,atencion odontologica,restauraciones,2010-12-01,15,19,15,19,34
CATACORA,atencion odontologica,restauraciones,2010-12-01,30,51,30,51,81
CHALLAPATA,atencion odontologica,restauraciones,2010-12-01,40,51,40,51,91
CHAQUI,atencion odontologica,restauraciones,2010-12-01,2,10,2,10,12
CHARAGUA,atencion odontologica,restauraciones,2010-12-01,32,47,32,47,79
CHARAÑA,atencion odontologica,restauraciones,2010-12-01,34,49,34,49,83
CHAYANTA,atencion odontologica,restauraciones,2010-12-01,44,69,44,69,113
CHIMORE,atencion odontologica,restauraciones,2010-12-01,25,83,25,83,108
CHIPAYA,atencion odontologica,restauraciones,2010-12-01,0,1,0,1,1
CHOQUE COTA,atencion odontologica,restauraciones,2010-12-01,1,5,1,5,6
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,restauraciones,2010-12-01,18,47,18,47,65
CHUMA,atencion odontologica,restauraciones,2010-12-01,18,34,18,34,52
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,restauraciones,2010-12-01,17,40,17,40,57
CKOCHAS,atencion odontologica,restauraciones,2010-12-01,10,11,10,11,21
CLIZA,atencion odontologica,restauraciones,2010-12-01,66,236,66,236,302
COBIJA,atencion odontologica,restauraciones,2010-12-01,53,72,53,72,125
COCAPATA,atencion odontologica,restauraciones,2010-12-01,10,35,10,35,45
COCHABAMBA,atencion odontologica,restauraciones,2010-12-01,2503,3401,2503,3401,5904
COIPASA,atencion odontologica,restauraciones,2010-12-01,5,6,5,6,11
COLCAPIRHUA,atencion odontologica,restauraciones,2010-12-01,146,213,146,213,359
"COLCHA ""K""",atencion odontologica,restauraciones,2010-12-01,18,21,18,21,39
COLLANA,atencion odontologica,restauraciones,2010-12-01,2,9,2,9,11
COLOMI,atencion odontologica,restauraciones,2010-12-01,5,30,5,30,35
COLPA BELGICA,atencion odontologica,restauraciones,2010-12-01,6,9,6,9,15
COLQUECHACA,atencion odontologica,restauraciones,2010-12-01,20,50,20,50,70
COLQUENCHA,atencion odontologica,restauraciones,2010-12-01,6,17,6,17,23
COLQUIRI,atencion odontologica,restauraciones,2010-12-01,9,13,9,13,22
COMANCHE,atencion odontologica,restauraciones,2010-12-01,3,10,3,10,13
COMARAPA,atencion odontologica,restauraciones,2010-12-01,89,104,89,104,193
CONCEPCION,atencion odontologica,restauraciones,2010-12-01,8,18,8,18,26
COPACABANA,atencion odontologica,restauraciones,2010-12-01,23,8,23,8,31
CORIPATA,atencion odontologica,restauraciones,2010-12-01,14,11,14,11,25
CORO CORO,atencion odontologica,restauraciones,2010-12-01,6,16,6,16,22
COROICO,atencion odontologica,restauraciones,2010-12-01,84,121,84,121,205
CORQUE,atencion odontologica,restauraciones,2010-12-01,33,11,33,11,44
COTAGAITA,atencion odontologica,restauraciones,2010-12-01,1,14,1,14,15
COTOCA,atencion odontologica,restauraciones,2010-12-01,30,52,30,52,82
CUATRO CAÑADAS,atencion odontologica,restauraciones,2010-12-01,18,65,18,65,83
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,restauraciones,2010-12-01,2,3,2,3,5
CUEVO,atencion odontologica,restauraciones,2010-12-01,2,14,2,14,16
CULPINA,atencion odontologica,restauraciones,2010-12-01,7,25,7,25,32
CURAHUARA DE CARANGAS,atencion odontologica,restauraciones,2010-12-01,6,21,6,21,27
DESAGUADERO,atencion odontologica,restauraciones,2010-12-01,4,2,4,2,6
EL ALTO,atencion odontologica,restauraciones,2010-12-01,2411,3563,2411,3563,5974
EL CHORO,atencion odontologica,restauraciones,2010-12-01,2,10,2,10,12
EL PUENTE(STC),atencion odontologica,restauraciones,2010-12-01,9,13,9,13,22
EL PUENTE(TJA),atencion odontologica,restauraciones,2010-12-01,31,115,31,115,146
EL TORNO,atencion odontologica,restauraciones,2010-12-01,80,190,80,190,270
EL VILLAR,atencion odontologica,restauraciones,2010-12-01,43,29,43,29,72
ENTRE RIOS TRJ,atencion odontologica,restauraciones,2010-12-01,64,218,64,218,282
ENTRE RIOS CBBA,atencion odontologica,restauraciones,2010-12-01,11,22,11,22,33
ESCOMA,atencion odontologica,restauraciones,2010-12-01,20,0,20,0,20
EUCALIPTUS,atencion odontologica,restauraciones,2010-12-01,7,26,7,26,33
FERNANDEZ ALONSO,atencion odontologica,restauraciones,2010-12-01,48,66,48,66,114
FILADELFIA,atencion odontologica,restauraciones,2010-12-01,2,3,2,3,5
GENERAL SAAVEDRA,atencion odontologica,restauraciones,2010-12-01,10,12,10,12,22
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,restauraciones,2010-12-01,13,19,13,19,32
GUANAY,atencion odontologica,restauraciones,2010-12-01,16,67,16,67,83
GUAQUI,atencion odontologica,restauraciones,2010-12-01,10,14,10,14,24
GUAYARAMERIN,atencion odontologica,restauraciones,2010-12-01,106,165,106,165,271
GUTIERREZ,atencion odontologica,restauraciones,2010-12-01,18,28,18,28,46
HUACARETA,atencion odontologica,restauraciones,2010-12-01,12,73,12,73,85
HUACAYA (VILLA DE HUACAYA),atencion odontologica,restauraciones,2010-12-01,5,26,5,26,31
HUACHACALLA,atencion odontologica,restauraciones,2010-12-01,9,6,9,6,15
HUANUNI,atencion odontologica,restauraciones,2010-12-01,21,60,21,60,81
HUARACAJE,atencion odontologica,restauraciones,2010-12-01,15,22,15,22,37
HUARINA,atencion odontologica,restauraciones,2010-12-01,1,1,1,1,2
HUAYLLAMARCA,atencion odontologica,restauraciones,2010-12-01,30,21,30,21,51
HUMANATA,atencion odontologica,restauraciones,2010-12-01,10,11,10,11,21
ICLA,atencion odontologica,restauraciones,2010-12-01,40,79,40,79,119
INCAHUASI,atencion odontologica,restauraciones,2010-12-01,1,17,1,17,18
IRUPANA (VILLA DE LANZA),atencion odontologica,restauraciones,2010-12-01,25,44,25,44,69
IXIAMAS,atencion odontologica,restauraciones,2010-12-01,6,25,6,25,31
JESUS DE MACHACA,atencion odontologica,restauraciones,2010-12-01,1,7,1,7,8
LA ASUNTA,atencion odontologica,restauraciones,2010-12-01,19,49,19,49,68
LA GUARDIA,atencion odontologica,restauraciones,2010-12-01,25,106,25,106,131
LA PAZ,atencion odontologica,restauraciones,2010-12-01,4966,5576,4966,5576,10542
LAGUNILLAS,atencion odontologica,restauraciones,2010-12-01,3,2,3,2,5
LAJA,atencion odontologica,restauraciones,2010-12-01,12,9,12,9,21
LAS CARRERAS,atencion odontologica,restauraciones,2010-12-01,5,4,5,4,9
LICOMA PAMPA,atencion odontologica,restauraciones,2010-12-01,0,2,0,2,2
LLALLAGUA,atencion odontologica,restauraciones,2010-12-01,40,126,40,126,166
LLICA,atencion odontologica,restauraciones,2010-12-01,4,8,4,8,12
LURIBAY,atencion odontologica,restauraciones,2010-12-01,10,1,10,1,11
MACHACAMARCA,atencion odontologica,restauraciones,2010-12-01,21,20,21,20,41
MACHARETI,atencion odontologica,restauraciones,2010-12-01,19,76,19,76,95
MAGDALENA,atencion odontologica,restauraciones,2010-12-01,44,17,44,17,61
MAIRANA,atencion odontologica,restauraciones,2010-12-01,7,16,7,16,23
MALLA,atencion odontologica,restauraciones,2010-12-01,3,12,3,12,15
MAPIRI,atencion odontologica,restauraciones,2010-12-01,34,0,34,0,34
MECAPACA,atencion odontologica,restauraciones,2010-12-01,5,14,5,14,19
MINEROS,atencion odontologica,restauraciones,2010-12-01,25,76,25,76,101
MIZQUE,atencion odontologica,restauraciones,2010-12-01,7,76,7,76,83
MOCOMOCO,atencion odontologica,restauraciones,2010-12-01,5,9,5,9,14
MOJOCOYA,atencion odontologica,restauraciones,2010-12-01,8,14,8,14,22
MONTEAGUDO,atencion odontologica,restauraciones,2010-12-01,99,163,99,163,262
MONTERO,atencion odontologica,restauraciones,2010-12-01,172,283,172,283,455
MORO MORO,atencion odontologica,restauraciones,2010-12-01,1,10,1,10,11
MOROCHATA,atencion odontologica,restauraciones,2010-12-01,4,28,4,28,32
OCURI,atencion odontologica,restauraciones,2010-12-01,10,17,10,17,27
OKINAWA,atencion odontologica,restauraciones,2010-12-01,17,25,17,25,42
OMEREQUE,atencion odontologica,restauraciones,2010-12-01,15,37,15,37,52
ORURO,atencion odontologica,restauraciones,2010-12-01,561,889,561,889,1450
PADCAYA,atencion odontologica,restauraciones,2010-12-01,71,136,71,136,207
PADILLA,atencion odontologica,restauraciones,2010-12-01,27,71,27,71,98
PAILON,atencion odontologica,restauraciones,2010-12-01,33,35,33,35,68
PALCA,atencion odontologica,restauraciones,2010-12-01,16,15,16,15,31
PALOS BLANCOS,atencion odontologica,restauraciones,2010-12-01,14,50,14,50,64
PAMPA AULLAGAS,atencion odontologica,restauraciones,2010-12-01,13,10,13,10,23
PAMPA GRANDE,atencion odontologica,restauraciones,2010-12-01,0,30,0,30,30
PAPEL PAMPA,atencion odontologica,restauraciones,2010-12-01,3,59,3,59,62
PASORAPA,atencion odontologica,restauraciones,2010-12-01,3,13,3,13,16
PATACAMAYA,atencion odontologica,restauraciones,2010-12-01,17,35,17,35,52
PAZÑA,atencion odontologica,restauraciones,2010-12-01,31,73,31,73,104
PELECHUCO,atencion odontologica,restauraciones,2010-12-01,9,34,9,34,43
POCOATA,atencion odontologica,restauraciones,2010-12-01,15,42,15,42,57
POCONA,atencion odontologica,restauraciones,2010-12-01,37,59,37,59,96
POJO (CBBA),atencion odontologica,restauraciones,2010-12-01,24,26,24,26,50
POOPO,atencion odontologica,restauraciones,2010-12-01,18,56,18,56,74
PORCO,atencion odontologica,restauraciones,2010-12-01,7,15,7,15,22
POROMA,atencion odontologica,restauraciones,2010-12-01,0,20,0,20,20
PORONGO,atencion odontologica,restauraciones,2010-12-01,21,15,21,15,36
PORTACHUELO,atencion odontologica,restauraciones,2010-12-01,89,142,89,142,231
PORVENIR,atencion odontologica,restauraciones,2010-12-01,13,36,13,36,49
POSTRER VALLE,atencion odontologica,restauraciones,2010-12-01,8,25,8,25,33
POTOSI,atencion odontologica,restauraciones,2010-12-01,466,917,466,917,1383
PRESTO,atencion odontologica,restauraciones,2010-12-01,4,10,4,10,14
PUCARA,atencion odontologica,restauraciones,2010-12-01,0,10,0,10,10
PUCARANI,atencion odontologica,restauraciones,2010-12-01,20,39,20,39,59
PUERTO ACOSTA,atencion odontologica,restauraciones,2010-12-01,1,10,1,10,11
PUERTO CARABUCO,atencion odontologica,restauraciones,2010-12-01,29,21,29,21,50
PUERTO GONZALO MORENO,atencion odontologica,restauraciones,2010-12-01,35,52,35,52,87
PUERTO QUIJARRO,atencion odontologica,restauraciones,2010-12-01,24,40,24,40,64
PUERTO RICO,atencion odontologica,restauraciones,2010-12-01,24,21,24,21,45
PUERTO SILES,atencion odontologica,restauraciones,2010-12-01,37,32,37,32,69
PUERTO SUAREZ,atencion odontologica,restauraciones,2010-12-01,12,31,12,31,43
PUERTO VILLARROEL,atencion odontologica,restauraciones,2010-12-01,125,175,125,175,300
PUNA,atencion odontologica,restauraciones,2010-12-01,35,65,35,65,100
PUNATA,atencion odontologica,restauraciones,2010-12-01,101,201,101,201,302
QUIABAYA,atencion odontologica,restauraciones,2010-12-01,30,23,30,23,53
QUILLACOLLO,atencion odontologica,restauraciones,2010-12-01,234,472,234,472,706
QUIME,atencion odontologica,restauraciones,2010-12-01,28,22,28,22,50
QUIRUSILLAS,atencion odontologica,restauraciones,2010-12-01,4,16,4,16,20
RAVELO,atencion odontologica,restauraciones,2010-12-01,3,4,3,4,7
RIBERALTA,atencion odontologica,restauraciones,2010-12-01,82,195,82,195,277
ROBORE,atencion odontologica,restauraciones,2010-12-01,16,48,16,48,64
