,group,variable,month,ACCIONES PREVENTIVAS DENTRO DEL ESTABLECIMIENTO CANTIDAD,ACCIONES PREVENTIVAS DENTRO DEL ESTABLECIMIENTO CANTIDAD,TOTALES,TOTALES,TOTALES
ARBIETO,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,22,19,22,19,41
ARQUE,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,17,34,17,34,51
ASCENCION DE GUARAYOS,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,6,7,6,7,13
ATOCHA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,4,6,4,6,10
AYATA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,18,1,18,1,19
AYO AYO,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,0,2,0,2,2
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,4,2,4,2,6
AZURDUY,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,0,10,0,10,10
BATALLAS,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,6,19,6,19,25
BAURES,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,6,6,6,6,12
BELEN DE ANDAMARCA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,0,7,0,7,7
BELEN DE URMIRI,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,0,1,0,1,1
BERMEJO,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,56,89,56,89,145
BETANZOS,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,1,0,1,0,1
BOLIVAR,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,2,2,2,2,4
BOYUIBE,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,1,5,1,5,6
BUENA VISTA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,7,11,7,11,18
CABEZAS,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,10,79,10,79,89
CAIROMA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,4,6,4,6,10
"CAIZA ""D""",atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,2,2,2,2,4
CAJUATA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,1,1,1,1,2
CALAMARCA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,4,10,4,10,14
CAMARGO,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,26,20,26,20,46
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,4,2,4,2,6
CAMIRI,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,21,34,21,34,55
CAPINOTA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,244,223,244,223,467
CAQUIAVIRI,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,8,7,8,7,15
CARACOLLO,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,41,54,41,54,95
CARANAVI,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,29,49,29,49,78
CARAPARI,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,5,11,5,11,16
CARIPUYO,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,1,1,1,1,2
CARMEN RIVERO TORREZ,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,23,32,23,32,55
CATACORA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,2,2,2,2,4
CHALLAPATA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,121,115,121,115,236
CHAQUI,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,1,2,1,2,3
CHARAGUA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,3,17,3,17,20
CHAYANTA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,14,5,14,5,19
CHIMORE,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,34,54,34,54,88
CHOQUE COTA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,18,18,18,18,36
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,20,4,20,4,24
CHUMA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,4,9,4,9,13
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,40,18,40,18,58
CKOCHAS,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,2,8,2,8,10
CLIZA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,47,130,47,130,177
COBIJA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,151,263,151,263,414
COCAPATA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,3,9,3,9,12
COCHABAMBA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,2923,3706,2923,3706,6629
COIPASA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,1,2,1,2,3
COLCAPIRHUA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,108,116,108,116,224
"COLCHA ""K""",atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,3,4,3,4,7
COLLANA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,7,7,7,7,14
COLOMI,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,24,37,24,37,61
COLPA BELGICA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,32,63,32,63,95
COLQUECHACA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,22,41,22,41,63
COLQUIRI,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,50,23,50,23,73
COMANCHE,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,28,40,28,40,68
COMARAPA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,48,59,48,59,107
CONCEPCION,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,3,3,3,3,6
COPACABANA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,38,23,38,23,61
CORIPATA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,0,7,0,7,7
CORO CORO,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,11,17,11,17,28
COROICO,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,7,7,7,7,14
CORQUE,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,5,4,5,4,9
COTAGAITA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,1,1,1,1,2
COTOCA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,6,82,6,82,88
CUATRO CAÑADAS,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,4,26,4,26,30
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,2,3,2,3,5
CUEVO,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,0,8,0,8,8
CULPINA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,11,30,11,30,41
CURAHUARA DE CARANGAS,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,0,10,0,10,10
EL ALTO,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,1161,1486,1161,1486,2647
EL CHORO,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,1,11,1,11,12
EL PUENTE(TJA),atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,15,25,15,25,40
EL TORNO,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,34,46,34,46,80
EL VILLAR,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,0,1,0,1,1
ENTRE RIOS TRJ,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,4,16,4,16,20
ENTRE RIOS CBBA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,3,3,3,3,6
ESCOMA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,4,0,4,0,4
EUCALIPTUS,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,0,3,0,3,3
FERNANDEZ ALONSO,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,18,25,18,25,43
FILADELFIA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,5,7,5,7,12
GENERAL SAAVEDRA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,0,5,0,5,5
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,17,15,17,15,32
GUANAY,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,2,24,2,24,26
GUAQUI,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,2,22,2,22,24
GUAYARAMERIN,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,6,34,6,34,40
GUTIERREZ,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,25,87,25,87,112
HUACARETA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,0,1,0,1,1
HUANUNI,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,24,30,24,30,54
HUARACAJE,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,15,19,15,19,34
HUAYLLAMARCA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,5,24,5,24,29
HUMANATA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,2,2,2,2,4
ICLA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,17,21,17,21,38
INCAHUASI,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,1,22,1,22,23
IRUPANA (VILLA DE LANZA),atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,25,54,25,54,79
IXIAMAS,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,33,70,33,70,103
JESUS DE MACHACA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,4,5,4,5,9
LA ASUNTA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,8,15,8,15,23
LA GUARDIA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,26,50,26,50,76
LA PAZ,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,2714,2169,2714,2169,4883
LAGUNILLAS,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,3,4,3,4,7
LAS CARRERAS,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,2,4,2,4,6
LLALLAGUA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,61,96,61,96,157
LLICA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,1,3,1,3,4
LURIBAY,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,3,1,3,1,4
MACHACAMARCA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,13,17,13,17,30
MACHARETI,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,24,43,24,43,67
MAGDALENA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,11,10,11,10,21
MAIRANA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,0,3,0,3,3
MALLA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,1,0,1,0,1
MAPIRI,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,9,9,9,9,18
MECAPACA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,10,6,10,6,16
MINEROS,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,15,20,15,20,35
MIZQUE,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,8,27,8,27,35
MOCOMOCO,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,1,2,1,2,3
MOJOCOYA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,6,8,6,8,14
MONTEAGUDO,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,75,92,75,92,167
MONTERO,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,338,580,338,580,918
MORO MORO,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,6,3,6,3,9
MOROCHATA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,7,11,7,11,18
OMEREQUE,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,32,75,32,75,107
ORURO,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,988,1345,988,1345,2333
PADCAYA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,2,7,2,7,9
PADILLA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,2,2,2,2,4
PAILON,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,81,43,81,43,124
PALCA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,34,40,34,40,74
PALOS BLANCOS,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,13,15,13,15,28
PAMPA AULLAGAS,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,7,2,7,2,9
PAMPA GRANDE,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,8,12,8,12,20
PAPEL PAMPA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,5,5,5,5,10
PASORAPA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,1,0,1,0,1
PATACAMAYA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,86,56,86,56,142
PAZÑA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,105,100,105,100,205
PELECHUCO,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,14,43,14,43,57
POCOATA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,7,13,7,13,20
POCONA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,12,17,12,17,29
POJO (CBBA),atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,1,1,1,1,2
POOPO,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,39,89,39,89,128
PORCO,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,12,8,12,8,20
POROMA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,0,7,0,7,7
PORONGO,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,17,4,17,4,21
PORTACHUELO,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,6,7,6,7,13
PORVENIR,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,53,60,53,60,113
POSTRER VALLE,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,0,8,0,8,8
POTOSI,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,210,301,210,301,511
PUCARA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,0,8,0,8,8
PUCARANI,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,31,29,31,29,60
PUERTO ACOSTA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,0,1,0,1,1
PUERTO GONZALO MORENO,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,12,3,12,3,15
PUERTO PEREZ,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,7,7,7,7,14
PUERTO QUIJARRO,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,20,53,20,53,73
PUERTO RICO,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,104,78,104,78,182
PUERTO SILES,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,22,22,22,22,44
PUERTO SUAREZ,atencion odontologica,acciones preventivas dentro del establecimiento,2010-12-01,9,24,9,24,33
