municipality,group,variable,month,Niños de 6 a 11 meses con dosis única de vitam,TOTAL
TACOPAYA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-11-01,16,16
TAHUA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-11-01,9,9
TAPACARI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-11-01,74,74
TARABUCO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-11-01,52,52
TARACO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-11-01,3,3
TARATA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-11-01,6,6
TARIJA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-11-01,224,224
TARVITA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-11-01,29,29
TEOPONTE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-11-01,4,4
TIAWANACU,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-11-01,16,16
TINGUIPAYA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-11-01,33,33
TIPUANI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-11-01,13,13
TIQUIPAYA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-11-01,24,24
TIRAQUE (CBBA),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-11-01,90,90
TOCO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-11-01,9,9
TOLATA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-11-01,4,4
TOLEDO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-11-01,10,10
TOMAVE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-11-01,12,12
TOMINA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-11-01,27,27
TORO TORO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-11-01,11,11
TOTORA(CBBA),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-11-01,18,18
TOTORA(ORR),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-11-01,15,15
TRIGAL,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-11-01,1,1
TRINIDAD,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-11-01,153,153
TUPIZA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-11-01,73,73
TURCO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-11-01,6,6
UMALA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-11-01,8,8
UNCIA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-11-01,35,35
URIONDO (A. CONCEPCION),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-11-01,23,23
UYUNI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-11-01,30,30
VACAS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-11-01,26,26
VALLEGRANDE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-11-01,23,23
VIACHA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-11-01,44,44
VILA VILA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-11-01,4,4
VILLA MONTES,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-11-01,48,48
VILLA NUEVA (LOMA ALTA),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-11-01,4,4
VILLA RIVERO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-11-01,8,8
VILLA SERRANO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-11-01,13,13
VILLA TUNARI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-11-01,101,101
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-11-01,16,16
VILLAZON,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-11-01,64,64
VINTO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-11-01,16,16
VITICHI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-11-01,23,23
WALDO BALLIVIAN,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-11-01,1,1
WARNES,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-11-01,164,164
YACO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-11-01,14,14
YACUIBA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-11-01,136,136
YAMPARAEZ,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-11-01,11,11
YANACACHI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-11-01,1,1
YAPACANI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-11-01,60,60
YOCALLA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-11-01,8,8
YOTALA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-11-01,7,7
YUNCHARA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-11-01,15,15
ZUDAÑEZ,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-11-01,19,19
ACACIO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,7,7
ACHACACHI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,29,29
AIQUILE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,9,9
ALCALA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,5,5
ANCORAIMES,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,10,10
ANDAMARCA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,4,4
ANTEQUERA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,8,8
ANZALDO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,10,10
APOLO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,28,28
ARAMPAMPA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,6,6
ARANI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,2,2
ARBIETO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,7,7
ARQUE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,21,21
ASCENCION DE GUARAYOS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,11,11
ATOCHA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,16,16
AUCAPATA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,12,12
AYATA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,20,20
AYO AYO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,6,6
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,27,27
AZURDUY,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,14,14
BATALLAS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,29,29
BAURES,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,9,9
BELEN DE URMIRI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,7,7
BELLA FLOR,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,6,6
BERMEJO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,23,23
BETANZOS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,18,18
BOLIVAR,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,8,8
BOYUIBE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,12,12
BUENA VISTA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,41,41
CABEZAS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,33,33
CAIROMA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,9,9
"CAIZA ""D""",micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,5,5
CAJUATA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,14,14
CALACOTO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,4,4
CALAMARCA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,6,6
CAMARGO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,14,14
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,4,4
CAMIRI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,47,47
CAPINOTA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,29,29
CAQUIAVIRI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,8,8
CARACOLLO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,38,38
CARANAVI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,73,73
CARAPARI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,9,9
CARIPUYO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,1,1
CARMEN RIVERO TORREZ,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,7,7
CATACORA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,1,1
CHACARILLA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,1,1
CHALLAPATA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,52,52
CHAQUI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,2,2
CHARAGUA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,37,37
CHARAÑA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,2,2
CHAYANTA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,41,41
CHIMORE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,16,16
CHIPAYA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,3,3
CHOQUE COTA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,3,3
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,9,9
CHUMA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,13,13
CLIZA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,52,52
COBIJA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,68,68
COCHABAMBA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,785,785
COLCAPIRHUA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,18,18
"COLCHA ""K""",micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,20,20
COLLANA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,3,3
COLOMI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,39,39
COLPA BELGICA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,9,9
COLQUECHACA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,72,72
COLQUENCHA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,7,7
COLQUIRI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,23,23
COMARAPA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,21,21
CONCEPCION,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,23,23
COPACABANA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,15,15
CORIPATA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,18,18
COROICO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,7,7
CORQUE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,4,4
COTAGAITA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,62,62
COTOCA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,48,48
CUATRO CAÑADAS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,115,115
CUEVO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,7,7
CULPINA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,38,38
CURAHUARA DE CARANGAS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,2,2
CURVA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,5,5
DESAGUADERO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,6,6
EL ALTO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,746,746
EL CHORO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,7,7
EL PUENTE(STC),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,17,17
EL PUENTE(TJA),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,14,14
EL TORNO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,40,40
EL VILLAR,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,1,1
ENTRE RIOS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,56,56
ENTRE RIOS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,26,26
ESMERALDA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,1,1
EUCALIPTUS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,5,5
EUREKA (SANTOS MERCADO),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,1,1
EXALTACION,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,5,5
FERNANDEZ ALONSO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,17,17
FILADELFIA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,8,8
GENERAL SAAVEDRA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,32,32
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,8,8
GUANAY,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,25,25
GUAQUI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,13,13
GUAYARAMERIN,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,46,46
GUTIERREZ,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,9,9
HUACARETA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,17,17
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,9,9
HUACHACALLA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,2,2
HUANUNI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,38,38
HUARACAJE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,4,4
HUAYLLAMARCA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,12,12
ICHOCA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,6,6
ICLA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,20,20
INCAHUASI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,49,49
INGAVI (HUMAITA),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,1,1
INQUISIVI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,14,14
IRUPANA (VILLA DE LANZA),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,10,10
IXIAMAS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,5,5
JESUS DE MACHACA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,13,13
LA ASUNTA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,39,39
LA GUARDIA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,58,58
LA PAZ,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,728,728
LA RIVERA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,1,1
LAGUNILLAS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,8,8
LAJA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,39,39
LAS CARRERAS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,6,6
LICOMA PAMPA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,4,4
LLALLAGUA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,3,3
LLICA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,4,4
LORETO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,6,6
LURIBAY,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,11,11
MACHACAMARCA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,2,2
MACHARETI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,18,18
MAGDALENA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,19,19
MAIRANA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,26,26
MAPIRI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,6,6
MECAPACA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,7,7
MINEROS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,33,33
MIZQUE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,14,14
MOCOMOCO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,13,13
MOJOCOYA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,7,7
MONTEAGUDO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,32,32
MONTERO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,215,215
MORO MORO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,4,4
MOROCHATA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,39,39
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,3,3
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,2,2
OCURI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,55,55
OKINAWA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,29,29
OMEREQUE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,3,3
ORURO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,319,319
PADCAYA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,18,18
PADILLA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,11,11
PAILON,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,66,66
PALCA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,3,3
PALOS BLANCOS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,18,18
PAMPA AULLAGAS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,5,5
PAMPA GRANDE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,7,7
PAPEL PAMPA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,10,10
PASORAPA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,2,2
PATACAMAYA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,18,18
PAZÑA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,7,7
PELECHUCO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,25,25
POCOATA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,54,54
POCONA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,4,4
POJO (CBBA),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,7,7
POOPO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,15,15
PORCO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,12,12
POROMA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,9,9
PORONGO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,31,31
PORTACHUELO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,18,18
PORVENIR,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,4,4
POSTRER VALLE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,3,3
POTOSI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,383,383
PRESTO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-12-01,10,10
