municipality,group,variable,month,Vacunaciones SRP dentro de servicio,TOTAL
ALALAY,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,1,1
ALCALA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,4,4
APOLO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,8,8
ARANI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,5,5
ARBIETO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,6,6
ARQUE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,23,23
ASCENCION DE GUARAYOS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,18,18
ATOCHA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,10,10
AYATA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,14,14
AZURDUY,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,11,11
BATALLAS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,5,5
BAURES,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,8,8
BELEN DE URMIRI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,1,1
BERMEJO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,40,40
BETANZOS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,20,20
BOLIVAR,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,5,5
BOYUIBE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,2,2
BUENA VISTA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,2,2
CABEZAS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,18,18
"CAIZA ""D""",vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,3,3
CAJUATA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,8,8
CALACOTO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,2,2
CALAMARCA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,11,11
CAMARGO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,17,17
CAMATAQUI (C. VILLA ABECIA),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,3,3
CAMIRI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,35,35
CAPINOTA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,16,16
CARACOLLO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,21,21
CARANAVI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,32,32
CARAPARI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,5,5
CARIPUYO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,2,2
CHALLAPATA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,9,9
CHAQUI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,7,7
CHARAGUA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,36,36
CHAYANTA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,7,7
CHIMORE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,24,24
CHIPAYA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,9,9
CHOQUE COTA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,2,2
CHULUMANI (V. DE LA LIBERTAD),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,15,15
CHUMA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,1,1
CLIZA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,16,16
COBIJA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,39,39
COCHABAMBA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,716,716
COLCAPIRHUA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,70,70
"COLCHA ""K""",vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,14,14
COLOMI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,16,16
COLPA BELGICA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,3,3
COLQUENCHA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,2,2
COLQUIRI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,10,10
COMARAPA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,26,26
CONCEPCION,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,25,25
COPACABANA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,3,3
CORIPATA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,9,9
COROICO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,6,6
CORQUE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,4,4
COTAGAITA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,4,4
COTOCA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,70,70
CUATRO CAÑADAS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,26,26
CUEVO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,5,5
CULPINA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,8,8
CURAHUARA DE CARANGAS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,5,5
DESAGUADERO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,1,1
EL ALTO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,896,896
EL PUENTE(STC),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,13,13
EL PUENTE(TJA),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,3,3
EL TORNO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,63,63
EL VILLAR,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,2,2
ENTRE RIOS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,18,18
ENTRE RIOS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,33,33
EUCALIPTUS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,5,5
EXALTACION,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,4,4
FERNANDEZ ALONSO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,13,13
GENERAL SAAVEDRA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,29,29
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,2,2
GUANAY,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,32,32
GUAQUI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,2,2
GUAYARAMERIN,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,21,21
GUTIERREZ,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,10,10
HUACARETA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,12,12
HUACHACALLA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,1,1
HUANUNI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,38,38
HUARACAJE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,3,3
HUAYLLAMARCA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,1,1
ICLA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,6,6
INCAHUASI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,16,16
JESUS DE MACHACA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,8,8
LA ASUNTA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,13,13
LA GUARDIA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,92,92
LA PAZ,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,985,985
LAGUNILLAS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,3,3
LAJA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,8,8
LAS CARRERAS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,2,2
LLALLAGUA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,19,19
LLICA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,1,1
LORETO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,1,1
LURIBAY,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,3,3
MACHACAMARCA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,1,1
MACHARETI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,6,6
MAGDALENA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,9,9
MAIRANA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,16,16
MALLA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,2,2
MAPIRI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,10,10
MECAPACA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,3,3
MINEROS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,23,23
MIZQUE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,12,12
MOCOMOCO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,2,2
MOJOCOYA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,5,5
MONTEAGUDO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,9,9
MONTERO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,110,110
MORO MORO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,3,3
MOROCHATA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,9,9
OCURI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,8,8
OKINAWA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,27,27
ORURO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,320,320
PADCAYA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,11,11
PADILLA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,5,5
PAILON,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,13,13
PALOS BLANCOS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,15,15
PAMPA GRANDE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,7,7
PATACAMAYA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,10,10
PAZÑA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,1,1
PELECHUCO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,1,1
POCOATA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,9,9
POCONA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,17,17
POJO (CBBA),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,11,11
POOPO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,3,3
POROMA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,7,7
PORONGO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,8,8
PORTACHUELO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,35,35
PORVENIR,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,7,7
POSTRER VALLE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,1,1
POTOSI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,222,222
PRESTO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,4,4
PUCARANI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,7,7
PUERTO ACOSTA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,4,4
PUERTO GONZALO MORENO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,2,2
PUERTO PEREZ,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,3,3
PUERTO QUIJARRO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,9,9
PUERTO RICO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,3,3
PUERTO SUAREZ,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,18,18
PUERTO VILLARROEL,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,51,51
PUNA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,32,32
PUNATA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,18,18
QUILLACOLLO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,166,166
QUIME,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,2,2
QUIRUSILLAS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,2,2
RAVELO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,16,16
REYES,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,18,18
RIBERALTA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,96,96
ROBORE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,19,19
RURRENABAQUE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,9,9
SABAYA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,5,5
SACABA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,126,126
SACABAMBA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,2,2
SACACA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,6,6
SAIPINA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,3,3
SALINAS DE GARCI MENDOZA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,2,2
SAMAIPATA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,4,4
SAN AGUSTIN,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,6,6
SAN ANDRES,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,4,4
SAN ANTONIO DE ESMORUCO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,2,2
SAN ANTONIO DE LOMERIO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,5,5
SAN BENITO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,8,8
SAN BORJA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,54,54
SAN BUENA VENTURA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,3,3
SAN CARLOS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,37,37
SAN IGNACIO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,8,8
SAN IGNACIO DE VELASCO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,63,63
SAN JAVIER(BNI),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,1,1
SAN JAVIER(STC),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,30,30
SAN JOAQUIN,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,7,7
SAN JOSE DE CHIQUITOS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,21,21
SAN JUAN DE YAPACANI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,2,2
SAN JULIAN,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,84,84
SAN LORENZO(TJA),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,9,9
SAN LUCAS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,23,23
SAN MATIAS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,40,40
SAN MIGUEL DE VELASCO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,12,12
SAN PABLO DE LIPEZ,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,5,5
SAN PEDRO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,41,41
SAN PEDRO DE BUENA VISTA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,6,6
SAN PEDRO DE TIQUINA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,1,1
SAN RAFAEL,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-11-01,5,5
