municipality,group,variable,month,Nº de visitas familiares realizadas,TOTAL
PUCARANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,391,391
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,3,3
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,201,201
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,6,6
PUERTO PEREZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,244,244
PUERTO SILES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,14,14
PUERTO SUAREZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,262,262
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,380,380
PUNA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,334,334
PUNATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,817,817
QUIABAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,30,30
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,225,225
QUIME,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,69,69
QUIRUSILLAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,68,68
RAQAYPAMPA(ETA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,67,67
RAVELO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,475,475
REYES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,63,63
RIBERALTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,1123,1123
ROBORE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,10,10
RURRENABAQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,160,160
SABAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,243,243
SACABA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,799,799
SACABAMBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,81,81
SACACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,267,267
SAIPINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,304,304
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,428,428
SAMAIPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,14,14
SAN AGUSTIN,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,8,8
SAN ANDRES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,108,108
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,192,192
SAN ANTONIO DE ESMORUCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,1,1
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,86,86
SAN BENITO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,289,289
SAN BORJA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,346,346
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,28,28
SAN CARLOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,574,574
SAN IGNACIO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,90,90
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,1170,1170
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,77,77
SAN JOAQUIN,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,1,1
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,55,55
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,305,305
SAN JULIAN,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,1703,1703
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,90,90
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,215,215
SAN LUCAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,595,595
SAN MATIAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,56,56
SAN MIGUEL DE VELASCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,230,230
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,46,46
SAN PEDRO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,840,840
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,223,223
SAN PEDRO DE CURAHUARA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,13,13
SAN PEDRO DE QUEMES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,26,26
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,384,384
SAN RAFAEL,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,8,8
SAN RAMON BENI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,60,60
SAN RAMON SCZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,53,53
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,2929,2929
SANTA ROSA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,103,103
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,68,68
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,33,33
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,539,539
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,60,60
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,79,79
SANTIVAÑES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,252,252
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,133,133
SAPAHAQUI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,224,224
SHINAOTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,214,214
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,193,193
SICAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,138,138
SIPE SIPE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,432,432
SOPACHUY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,188,188
SORACACHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,467,467
SORATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,231,231
SUCRE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,5535,5535
TACACHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,46,46
TACACOMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,10,10
TACOBAMBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,13,13
TACOPAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,533,533
TAHUA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,103,103
TAPACARI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,37,37
TARABUCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,243,243
TARACO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,26,26
TARATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,56,56
TARIJA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,2747,2747
TARVITA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,205,205
TEOPONTE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,78,78
TINGUIPAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,476,476
TIPUANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,11,11
TIQUIPAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,661,661
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,720,720
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,39,39
TOCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,99,99
TOLATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,59,59
TOLEDO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,192,192
TOMAVE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,20,20
TOMINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,112,112
TORO TORO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,148,148
TOTORA(CBBA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,209,209
TOTORA(ORR),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,134,134
TRIGAL,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,223,223
TRINIDAD,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,99,99
TUPIZA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,970,970
TURCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,84,84
UMALA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,414,414
UNCIA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,240,240
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,344,344
URUBICHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,250,250
UYUNI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,33,33
