municipality,group,variable,month,Nuevas en personas de 60 años o más -Hombre,Nuevas en personas de 60 años o más -Mujer,TOTAL-H,TOTAL-M,TOTAL
YOTALA,consulta externa,nuevas en personas de 60 anos o mas,2007-10-01,41,70,41,70,111
YUNCHARA,consulta externa,nuevas en personas de 60 anos o mas,2007-10-01,12,26,12,26,38
ZUDAÑEZ,consulta externa,nuevas en personas de 60 anos o mas,2007-10-01,37,97,37,97,134
ACACIO,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,15,51,15,51,66
ACHACACHI,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,164,181,164,181,345
ACHOCALLA,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,9,2,9,2,11
AIQUILE,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,128,165,128,165,293
ALALAY,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,1,9,1,9,10
ALCALA,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,28,59,28,59,87
ANCORAIMES,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,38,49,38,49,87
ANDAMARCA,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,25,34,25,34,59
ANTEQUERA,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,9,5,9,5,14
ANZALDO,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,15,30,15,30,45
APOLO,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,35,62,35,62,97
ARAMPAMPA,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,10,23,10,23,33
ARANI,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,11,21,11,21,32
ARBIETO,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,38,55,38,55,93
ARQUE,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,22,22,22,22,44
ASCENCION DE GUARAYOS,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,29,16,29,16,45
ATOCHA,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,66,101,66,101,167
AUCAPATA,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,18,23,18,23,41
AYATA,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,41,50,41,50,91
AYO AYO,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,18,17,18,17,35
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,62,116,62,116,178
AZURDUY,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,74,89,74,89,163
BATALLAS,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,44,42,44,42,86
BAURES,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,20,49,20,49,69
BELEN DE ANDAMARCA,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,16,19,16,19,35
BELEN DE URMIRI,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,12,12,12,12,24
BELLA FLOR,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,13,4,13,4,17
BERMEJO,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,362,380,362,380,742
BETANZOS,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,214,311,214,311,525
BOLIVAR,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,24,22,24,22,46
BOLPEBRA,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,1,2,1,2,3
BOYUIBE,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,21,37,21,37,58
BUENA VISTA,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,100,83,100,83,183
CABEZAS,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,48,45,48,45,93
CAIROMA,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,36,38,36,38,74
"CAIZA ""D""",consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,65,121,65,121,186
CAJUATA,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,49,42,49,42,91
CALACOTO,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,82,72,82,72,154
CALAMARCA,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,18,30,18,30,48
CAMARGO,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,260,351,260,351,611
CAMATAQUI (C. VILLA ABECIA),consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,31,68,31,68,99
CAMIRI,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,214,382,214,382,596
CAPINOTA,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,100,268,100,268,368
CAQUIAVIRI,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,39,50,39,50,89
CARACOLLO,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,88,84,88,84,172
CARANAVI,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,284,173,284,173,457
CARANGAS,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,1,1,1,1,2
CARAPARI,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,49,70,49,70,119
CARIPUYO,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,13,28,13,28,41
CARMEN RIVERO TORREZ,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,3,10,3,10,13
CATACORA,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,20,24,20,24,44
CHACARILLA,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,1,5,1,5,6
CHALLAPATA,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,144,150,144,150,294
CHAQUI,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,28,61,28,61,89
CHARAGUA,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,40,60,40,60,100
CHARAÑA,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,13,12,13,12,25
CHAYANTA,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,72,118,72,118,190
CHIMORE,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,22,13,22,13,35
CHIPAYA,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,5,10,5,10,15
CHOQUE COTA,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,20,36,20,36,56
CHULUMANI (V. DE LA LIBERTAD),consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,83,61,83,61,144
CHUMA,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,59,91,59,91,150
CLIZA,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,47,61,47,61,108
COBIJA,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,233,252,233,252,485
COCHABAMBA,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,5044,5985,5044,5985,11029
COIPASA,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,0,1,0,1,1
COLCAPIRHUA,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,133,236,133,236,369
"COLCHA ""K""",consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,72,94,72,94,166
COLLANA,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,16,7,16,7,23
COLOMI,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,17,29,17,29,46
COLPA BELGICA,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,108,77,108,77,185
COLQUECHACA,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,89,126,89,126,215
COLQUENCHA,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,32,49,32,49,81
COLQUIRI,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,59,62,59,62,121
COMANCHE,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,51,45,51,45,96
COMARAPA,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,104,118,104,118,222
COMBAYA,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,24,17,24,17,41
CONCEPCION,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,24,31,24,31,55
COPACABANA,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,28,32,28,32,60
CORIPATA,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,47,42,47,42,89
CORO CORO,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,36,43,36,43,79
COROICO,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,40,33,40,33,73
CORQUE,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,91,73,91,73,164
COTAGAITA,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,223,397,223,397,620
COTOCA,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,158,154,158,154,312
CUATRO CAÑADAS,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,38,51,38,51,89
CUCHUMUELA (V. G. VILLARROEL),consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,4,12,4,12,16
CUEVO,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,25,43,25,43,68
CULPINA,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,58,128,58,128,186
CURAHUARA DE CARANGAS,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,40,25,40,25,65
CURVA,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,5,18,5,18,23
DESAGUADERO,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,26,18,26,18,44
EL ALTO,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,1428,1723,1428,1723,3151
EL CHORO,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,49,35,49,35,84
EL PUENTE(STC),consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,34,34,34,34,68
EL PUENTE(TJA),consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,62,99,62,99,161
EL TORNO,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,452,474,452,474,926
EL VILLAR,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,29,65,29,65,94
ENTRE RIOS,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,96,132,96,132,228
ENTRE RIOS,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,11,15,11,15,26
ESCARA,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,5,6,5,6,11
ESMERALDA,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,7,10,7,10,17
EUCALIPTUS,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,37,43,37,43,80
EUREKA (SANTOS MERCADO),consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,3,1,3,1,4
EXALTACION,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,8,4,8,4,12
FERNANDEZ ALONSO,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,24,13,24,13,37
FILADELFIA,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,18,9,18,9,27
GENERAL SAAVEDRA,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,31,30,31,30,61
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,31,41,31,41,72
GUANAY,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,68,54,68,54,122
GUAQUI,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,27,35,27,35,62
GUAYARAMERIN,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,217,253,217,253,470
GUTIERREZ,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,47,61,47,61,108
HUACARETA,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,75,94,75,94,169
HUACAYA (VILLA DE HUACAYA),consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,13,28,13,28,41
HUACHACALLA,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,40,44,40,44,84
HUANUNI,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,159,217,159,217,376
HUARACAJE,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,7,9,7,9,16
HUAYLLAMARCA,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,42,36,42,36,78
ICHOCA,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,15,24,15,24,39
ICLA,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,11,60,11,60,71
INCAHUASI,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,63,108,63,108,171
INGAVI (HUMAITA),consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,0,1,0,1,1
INQUISIVI,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,34,17,34,17,51
IRUPANA (VILLA DE LANZA),consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,68,74,68,74,142
IXIAMAS,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,9,13,9,13,22
JESUS DE MACHACA,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,177,200,177,200,377
LA ASUNTA,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,28,16,28,16,44
LA GUARDIA,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,62,90,62,90,152
LA PAZ,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,9557,11402,9557,11402,20959
LA RIVERA,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,5,1,5,1,6
LAGUNILLAS,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,39,48,39,48,87
LAJA,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,31,46,31,46,77
LAS CARRERAS,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,16,40,16,40,56
LICOMA PAMPA,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,11,15,11,15,26
LLALLAGUA,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,225,306,225,306,531
LLICA,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,41,34,41,34,75
LORETO,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,6,6,6,6,12
LURIBAY,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,69,68,69,68,137
MACHACAMARCA,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,64,80,64,80,144
MACHARETI,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,50,64,50,64,114
MAGDALENA,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,34,30,34,30,64
MAIRANA,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,50,64,50,64,114
MALLA,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,4,8,4,8,12
MAPIRI,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,36,16,36,16,52
MECAPACA,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,62,38,62,38,100
MINEROS,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,8,6,8,6,14
MIZQUE,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,29,36,29,36,65
MOCOMOCO,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,89,98,89,98,187
MOJINETE,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,5,7,5,7,12
MOJOCOYA,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,26,39,26,39,65
MONTEAGUDO,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,289,353,289,353,642
MONTERO,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,686,546,686,546,1232
MORO MORO,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,16,33,16,33,49
MOROCHATA,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,58,51,58,51,109
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,19,3,19,3,22
NAZACARA DE PACAJES,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,2,1,2,1,3
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,12,11,12,11,23
OCURI,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,33,72,33,72,105
OKINAWA,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,102,110,102,110,212
OMEREQUE,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,20,29,20,29,49
ORURO,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,2904,3473,2904,3473,6377
PADCAYA,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,87,128,87,128,215
PADILLA,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,209,333,209,333,542
PAILON,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,13,27,13,27,40
PALCA,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,24,40,24,40,64
PALOS BLANCOS,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,76,47,76,47,123
PAMPA AULLAGAS,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,19,18,19,18,37
PAMPA GRANDE,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,19,25,19,25,44
PAPEL PAMPA,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,42,47,42,47,89
PASORAPA,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,13,22,13,22,35
PATACAMAYA,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,70,60,70,60,130
PAZÑA,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,51,41,51,41,92
PELECHUCO,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,24,21,24,21,45
POCOATA,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,74,97,74,97,171
POCONA,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,29,67,29,67,96
POJO (CBBA),consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,3,10,3,10,13
POOPO,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,52,57,52,57,109
PORCO,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,8,32,8,32,40
POROMA,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,73,105,73,105,178
PORONGO,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,24,21,24,21,45
PORTACHUELO,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,109,114,109,114,223
PORVENIR,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,11,15,11,15,26
POSTRER VALLE,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,29,34,29,34,63
POTOSI,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,1476,1835,1476,1835,3311
PRESTO,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,30,50,30,50,80
PUCARA,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,28,53,28,53,81
PUCARANI,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,87,82,87,82,169
PUERTO ACOSTA,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,119,124,119,124,243
PUERTO CARABUCO,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,59,53,59,53,112
PUERTO GONZALO MORENO,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,22,14,22,14,36
PUERTO PEREZ,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,25,39,25,39,64
PUERTO QUIJARRO,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,124,101,124,101,225
PUERTO RICO,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,37,37,37,37,74
PUERTO SILES,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,1,2,1,2,3
PUERTO SUAREZ,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,133,110,133,110,243
PUERTO VILLARROEL,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,39,28,39,28,67
PUNA,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,193,315,193,315,508
PUNATA,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,165,277,165,277,442
QUIABAYA,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,12,12,12,12,24
QUILLACOLLO,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,511,580,511,580,1091
QUIME,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,32,23,32,23,55
QUIRUSILLAS,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,10,20,10,20,30
RAVELO,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,63,80,63,80,143
REYES,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,74,111,74,111,185
RIBERALTA,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,86,113,86,113,199
ROBORE,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,130,153,130,153,283
RURRENABAQUE,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,129,122,129,122,251
SABAYA,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,57,64,57,64,121
SACABA,consulta externa,nuevas en personas de 60 anos o mas,2007-11-01,214,303,214,303,517
