municipality,group,variable,month,Repetidas en personas de 15 a 59 años -Hombre,Repetidas en personas de 15 a 59 años -Mujer,TOTAL-H,TOTAL-M,TOTAL
SIPE SIPE,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,18,111,18,111,129
SOPACHUY,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,11,19,11,19,30
SORACACHI,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,3,3,3,3,6
SORATA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,5,10,5,10,15
SUCRE,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,2706,6903,2706,6903,9609
TACACHI,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,0,10,0,10,10
TACACOMA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,0,4,0,4,4
TACOBAMBA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,1,2,1,2,3
TAHUA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,2,2,2,2,4
TAPACARI,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,3,27,3,27,30
TARABUCO,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,42,50,42,50,92
TARACO,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,0,1,0,1,1
TARATA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,0,1,0,1,1
TARIJA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,2620,5892,2620,5892,8512
TARVITA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,8,25,8,25,33
TEOPONTE,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,2,4,2,4,6
TIAWANACU,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,8,3,8,3,11
TINGUIPAYA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,4,0,4,0,4
TIPUANI,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,5,1,5,1,6
TIQUIPAYA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,32,443,32,443,475
TIRAQUE (CBBA),consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,31,308,31,308,339
TITO YUPANQUI (PARQUIPUJIO),consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,3,5,3,5,8
TOCO,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,1,3,1,3,4
TODOS SANTOS,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,1,3,1,3,4
TOLATA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,0,10,0,10,10
TOLEDO,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,4,7,4,7,11
TOMAVE,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,10,12,10,12,22
TOMINA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,6,2,6,2,8
TORO TORO,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,7,8,7,8,15
TOTORA(CBBA),consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,3,3,3,3,6
TOTORA(ORR),consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,0,1,0,1,1
TRIGAL,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,2,3,2,3,5
TRINIDAD,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,449,748,449,748,1197
TUPIZA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,183,281,183,281,464
TURCO,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,1,3,1,3,4
UMALA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,0,1,0,1,1
UNCIA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,65,177,65,177,242
URIONDO (A. CONCEPCION),consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,28,35,28,35,63
URUBICHA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,0,109,0,109,109
UYUNI,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,84,125,84,125,209
VACAS,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,15,16,15,16,31
VALLEGRANDE,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,121,286,121,286,407
VIACHA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,184,301,184,301,485
VILLA MONTES,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,141,185,141,185,326
VILLA NUEVA (LOMA ALTA),consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,2,3,2,3,5
VILLA RIVERO,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,9,11,9,11,20
VILLA SERRANO,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,3,7,3,7,10
VILLA TUNARI,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,68,106,68,106,174
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,14,44,14,44,58
VILLAZON,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,72,202,72,202,274
VINTO,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,52,150,52,150,202
VITICHI,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,13,9,13,9,22
WALDO BALLIVIAN,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,3,3,3,3,6
WARNES,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,14,18,14,18,32
YACO,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,6,10,6,10,16
YACUIBA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,430,1193,430,1193,1623
YAMPARAEZ,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,10,14,10,14,24
YANACACHI,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,3,1,3,1,4
YAPACANI,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,11,4,11,4,15
YOCALLA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,1,0,1,0,1
YOTALA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,18,50,18,50,68
YUNCHARA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,6,9,6,9,15
ZUDAÑEZ,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,39,2,39,2,41
ACHACACHI,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,36,31,36,31,67
ACHOCALLA,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,6,4,6,4,10
AIQUILE,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,21,166,21,166,187
ALCALA,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,1,2,1,2,3
ANCORAIMES,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,17,29,17,29,46
ANDAMARCA,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,1,4,1,4,5
ANTEQUERA,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,2,2,2,2,4
ANZALDO,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,2,2,2,2,4
APOLO,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,14,15,14,15,29
ARAMPAMPA,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,2,0,2,0,2
ARANI,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,3,2,3,2,5
ARBIETO,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,2,21,2,21,23
ARQUE,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,0,3,0,3,3
ASCENCION DE GUARAYOS,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,20,16,20,16,36
ATOCHA,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,208,154,208,154,362
AUCAPATA,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,17,10,17,10,27
AYATA,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,1,7,1,7,8
AYO AYO,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,5,7,5,7,12
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,2,26,2,26,28
AZURDUY,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,0,1,0,1,1
BATALLAS,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,2,3,2,3,5
BAURES,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,1,6,1,6,7
BELEN DE ANDAMARCA,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,2,0,2,0,2
BELEN DE URMIRI,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,1,2,1,2,3
BELLA FLOR,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,1,3,1,3,4
BERMEJO,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,126,204,126,204,330
BETANZOS,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,22,28,22,28,50
BOLIVAR,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,1,2,1,2,3
BOLPEBRA,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,9,0,9,0,9
BOYUIBE,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,9,14,9,14,23
BUENA VISTA,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,37,48,37,48,85
CABEZAS,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,3,59,3,59,62
CAIROMA,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,5,7,5,7,12
"CAIZA ""D""",consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,7,7,7,7,14
CAJUATA,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,3,8,3,8,11
CALACOTO,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,2,2,2,2,4
CALAMARCA,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,4,19,4,19,23
CAMARGO,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,27,40,27,40,67
CAMATAQUI (C. VILLA ABECIA),consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,2,4,2,4,6
CAMIRI,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,43,164,43,164,207
CAPINOTA,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,17,150,17,150,167
CAQUIAVIRI,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,1,2,1,2,3
CARACOLLO,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,3,14,3,14,17
CARANAVI,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,29,35,29,35,64
CARAPARI,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,10,12,10,12,22
CARMEN RIVERO TORREZ,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,1,1,1,1,2
CATACORA,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,6,5,6,5,11
CHALLAPATA,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,27,58,27,58,85
CHAQUI,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,2,2,2,2,4
CHARAGUA,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,8,31,8,31,39
CHARAÑA,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,2,1,2,1,3
CHAYANTA,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,2,1,2,1,3
CHIMORE,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,3,15,3,15,18
CHULUMANI (V. DE LA LIBERTAD),consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,52,42,52,42,94
CHUMA,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,9,3,9,3,12
CLIZA,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,6,20,6,20,26
COBIJA,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,160,486,160,486,646
COCHABAMBA,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,8523,18261,8523,18261,26784
COIPASA,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,1,1,1,1,2
COLCAPIRHUA,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,92,232,92,232,324
"COLCHA ""K""",consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,2,10,2,10,12
COLLANA,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,1,1,1,1,2
COLOMI,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,2,10,2,10,12
COLPA BELGICA,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,29,67,29,67,96
COLQUECHACA,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,1,4,1,4,5
COLQUENCHA,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,2,10,2,10,12
COLQUIRI,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,13,23,13,23,36
COMANCHE,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,6,2,6,2,8
COMARAPA,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,12,33,12,33,45
CONCEPCION,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,0,2,0,2,2
COPACABANA,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,20,0,20,0,20
CORIPATA,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,4,3,4,3,7
CORO CORO,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,7,1,7,1,8
COROICO,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,46,120,46,120,166
CORQUE,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,2,5,2,5,7
COTAGAITA,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,66,107,66,107,173
COTOCA,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,10,13,10,13,23
CUATRO CAÑADAS,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,74,133,74,133,207
CUEVO,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,8,7,8,7,15
CULPINA,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,0,1,0,1,1
DESAGUADERO,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,0,5,0,5,5
EL ALTO,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,3368,7391,3368,7391,10759
EL CHORO,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,0,5,0,5,5
EL PUENTE(STC),consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,1,4,1,4,5
EL PUENTE(TJA),consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,1,3,1,3,4
EL TORNO,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,71,111,71,111,182
EL VILLAR,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,0,2,0,2,2
ENTRE RIOS,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,18,26,18,26,44
ENTRE RIOS,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,25,20,25,20,45
EUCALIPTUS,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,2,1,2,1,3
EXALTACION,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,1,3,1,3,4
FERNANDEZ ALONSO,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,6,22,6,22,28
FILADELFIA,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,4,2,4,2,6
GENERAL SAAVEDRA,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,9,12,9,12,21
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,3,3,3,3,6
GUANAY,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,6,25,6,25,31
GUAQUI,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,18,12,18,12,30
GUAYARAMERIN,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,378,456,378,456,834
GUTIERREZ,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,3,11,3,11,14
HUACARETA,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,18,55,18,55,73
HUACHACALLA,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,5,3,5,3,8
HUANUNI,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,189,174,189,174,363
HUARACAJE,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,7,4,7,4,11
ICHOCA,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,2,2,2,2,4
ICLA,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,0,1,0,1,1
INCAHUASI,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,1,2,1,2,3
INGAVI (HUMAITA),consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,4,3,4,3,7
INQUISIVI,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,4,3,4,3,7
IRUPANA (VILLA DE LANZA),consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,15,9,15,9,24
IXIAMAS,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,6,6,6,6,12
JESUS DE MACHACA,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,5,18,5,18,23
LA ASUNTA,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,14,17,14,17,31
LA GUARDIA,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,24,75,24,75,99
LA PAZ,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,12123,26558,12123,26558,38681
LAGUNILLAS,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,4,7,4,7,11
LAJA,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,7,9,7,9,16
LAS CARRERAS,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,2,3,2,3,5
LICOMA PAMPA,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,0,2,0,2,2
LLALLAGUA,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,18,19,18,19,37
LLICA,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,8,6,8,6,14
LORETO,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,7,14,7,14,21
LURIBAY,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,11,18,11,18,29
MACHACAMARCA,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,4,5,4,5,9
MACHARETI,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,2,37,2,37,39
MAGDALENA,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,25,77,25,77,102
MAIRANA,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,3,9,3,9,12
MALLA,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,2,1,2,1,3
MAPIRI,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,8,18,8,18,26
MECAPACA,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,11,11,11,11,22
MINEROS,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,1,18,1,18,19
MIZQUE,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,2,1,2,1,3
MOCOMOCO,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,7,7,7,7,14
MOJOCOYA,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,6,24,6,24,30
MONTEAGUDO,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,79,310,79,310,389
MONTERO,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,502,1045,502,1045,1547
MORO MORO,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,0,2,0,2,2
MOROCHATA,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,24,59,24,59,83
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,4,4,4,4,8
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,5,4,5,4,9
OCURI,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,0,4,0,4,4
OKINAWA,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,14,50,14,50,64
OMEREQUE,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,11,7,11,7,18
ORURO,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,1745,4051,1745,4051,5796
PADCAYA,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,27,24,27,24,51
PADILLA,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,10,11,10,11,21
PAILON,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,5,8,5,8,13
PALCA,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,17,12,17,12,29
PALOS BLANCOS,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,20,17,20,17,37
PAMPA AULLAGAS,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,0,2,0,2,2
PAMPA GRANDE,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,1,3,1,3,4
PAPEL PAMPA,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,2,3,2,3,5
PASORAPA,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,1,0,1,0,1
PATACAMAYA,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,2,2,2,2,4
PAZÑA,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,17,17,17,17,34
POCOATA,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,1,1,1,1,2
POCONA,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,3,6,3,6,9
POJO (CBBA),consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,2,0,2,0,2
POOPO,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,5,5,5,5,10
PORCO,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,1,2,1,2,3
POROMA,consulta externa,repetidas en personas de 15 a 59 anos,2007-12-01,1,2,1,2,3
