municipality,group,variable,month,Repetidas en personas de 60 años o más -Hombre,Repetidas en personas de 60 años o más -Mujer,TOTAL-H,TOTAL-M,TOTAL
SANTIAGO DE MACHACA,consulta externa,repetidas en personas de 60 anos o mas,2007-11-01,0,1,0,1,1
SANTIVAÑES,consulta externa,repetidas en personas de 60 anos o mas,2007-11-01,8,9,8,9,17
SAPAHAQUI,consulta externa,repetidas en personas de 60 anos o mas,2007-11-01,1,1,1,1,2
SENA,consulta externa,repetidas en personas de 60 anos o mas,2007-11-01,2,3,2,3,5
SICA SICA (VILLA AROMA),consulta externa,repetidas en personas de 60 anos o mas,2007-11-01,1,2,1,2,3
SICAYA,consulta externa,repetidas en personas de 60 anos o mas,2007-11-01,4,7,4,7,11
SIPE SIPE,consulta externa,repetidas en personas de 60 anos o mas,2007-11-01,10,29,10,29,39
SOPACHUY,consulta externa,repetidas en personas de 60 anos o mas,2007-11-01,3,3,3,3,6
SORACACHI,consulta externa,repetidas en personas de 60 anos o mas,2007-11-01,2,1,2,1,3
SORATA,consulta externa,repetidas en personas de 60 anos o mas,2007-11-01,5,1,5,1,6
SUCRE,consulta externa,repetidas en personas de 60 anos o mas,2007-11-01,1539,2245,1539,2245,3784
TACACHI,consulta externa,repetidas en personas de 60 anos o mas,2007-11-01,4,3,4,3,7
TACOBAMBA,consulta externa,repetidas en personas de 60 anos o mas,2007-11-01,1,2,1,2,3
TAHUA,consulta externa,repetidas en personas de 60 anos o mas,2007-11-01,3,4,3,4,7
TAPACARI,consulta externa,repetidas en personas de 60 anos o mas,2007-11-01,1,3,1,3,4
TARABUCO,consulta externa,repetidas en personas de 60 anos o mas,2007-11-01,21,40,21,40,61
TARACO,consulta externa,repetidas en personas de 60 anos o mas,2007-11-01,0,1,0,1,1
TARATA,consulta externa,repetidas en personas de 60 anos o mas,2007-11-01,2,0,2,0,2
TARIJA,consulta externa,repetidas en personas de 60 anos o mas,2007-11-01,1936,2865,1936,2865,4801
TARVITA,consulta externa,repetidas en personas de 60 anos o mas,2007-11-01,0,12,0,12,12
TEOPONTE,consulta externa,repetidas en personas de 60 anos o mas,2007-11-01,4,1,4,1,5
TIAWANACU,consulta externa,repetidas en personas de 60 anos o mas,2007-11-01,2,1,2,1,3
TIQUIPAYA,consulta externa,repetidas en personas de 60 anos o mas,2007-11-01,10,16,10,16,26
TIRAQUE (CBBA),consulta externa,repetidas en personas de 60 anos o mas,2007-11-01,15,18,15,18,33
TITO YUPANQUI (PARQUIPUJIO),consulta externa,repetidas en personas de 60 anos o mas,2007-11-01,2,2,2,2,4
TOCO,consulta externa,repetidas en personas de 60 anos o mas,2007-11-01,1,2,1,2,3
TOLATA,consulta externa,repetidas en personas de 60 anos o mas,2007-11-01,1,1,1,1,2
TOLEDO,consulta externa,repetidas en personas de 60 anos o mas,2007-11-01,3,3,3,3,6
TOMAVE,consulta externa,repetidas en personas de 60 anos o mas,2007-11-01,1,2,1,2,3
TOMINA,consulta externa,repetidas en personas de 60 anos o mas,2007-11-01,2,3,2,3,5
TORO TORO,consulta externa,repetidas en personas de 60 anos o mas,2007-11-01,1,2,1,2,3
TOTORA(CBBA),consulta externa,repetidas en personas de 60 anos o mas,2007-11-01,3,8,3,8,11
TOTORA(ORR),consulta externa,repetidas en personas de 60 anos o mas,2007-11-01,1,12,1,12,13
TRIGAL,consulta externa,repetidas en personas de 60 anos o mas,2007-11-01,3,5,3,5,8
TRINIDAD,consulta externa,repetidas en personas de 60 anos o mas,2007-11-01,292,323,292,323,615
TUPIZA,consulta externa,repetidas en personas de 60 anos o mas,2007-11-01,63,72,63,72,135
UNCIA,consulta externa,repetidas en personas de 60 anos o mas,2007-11-01,43,77,43,77,120
URIONDO (A. CONCEPCION),consulta externa,repetidas en personas de 60 anos o mas,2007-11-01,2,12,2,12,14
UYUNI,consulta externa,repetidas en personas de 60 anos o mas,2007-11-01,47,50,47,50,97
VACAS,consulta externa,repetidas en personas de 60 anos o mas,2007-11-01,22,16,22,16,38
VALLEGRANDE,consulta externa,repetidas en personas de 60 anos o mas,2007-11-01,284,374,284,374,658
VIACHA,consulta externa,repetidas en personas de 60 anos o mas,2007-11-01,168,211,168,211,379
VILA VILA,consulta externa,repetidas en personas de 60 anos o mas,2007-11-01,0,1,0,1,1
VILLA MONTES,consulta externa,repetidas en personas de 60 anos o mas,2007-11-01,59,44,59,44,103
VILLA NUEVA (LOMA ALTA),consulta externa,repetidas en personas de 60 anos o mas,2007-11-01,4,2,4,2,6
VILLA RIVERO,consulta externa,repetidas en personas de 60 anos o mas,2007-11-01,1,1,1,1,2
VILLA SERRANO,consulta externa,repetidas en personas de 60 anos o mas,2007-11-01,0,4,0,4,4
VILLA TUNARI,consulta externa,repetidas en personas de 60 anos o mas,2007-11-01,72,67,72,67,139
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,repetidas en personas de 60 anos o mas,2007-11-01,0,5,0,5,5
VILLAZON,consulta externa,repetidas en personas de 60 anos o mas,2007-11-01,51,91,51,91,142
VINTO,consulta externa,repetidas en personas de 60 anos o mas,2007-11-01,23,42,23,42,65
VITICHI,consulta externa,repetidas en personas de 60 anos o mas,2007-11-01,10,13,10,13,23
WALDO BALLIVIAN,consulta externa,repetidas en personas de 60 anos o mas,2007-11-01,0,1,0,1,1
WARNES,consulta externa,repetidas en personas de 60 anos o mas,2007-11-01,13,26,13,26,39
YACO,consulta externa,repetidas en personas de 60 anos o mas,2007-11-01,5,1,5,1,6
YACUIBA,consulta externa,repetidas en personas de 60 anos o mas,2007-11-01,129,259,129,259,388
YAMPARAEZ,consulta externa,repetidas en personas de 60 anos o mas,2007-11-01,8,5,8,5,13
YANACACHI,consulta externa,repetidas en personas de 60 anos o mas,2007-11-01,2,0,2,0,2
YAPACANI,consulta externa,repetidas en personas de 60 anos o mas,2007-11-01,0,1,0,1,1
YOCALLA,consulta externa,repetidas en personas de 60 anos o mas,2007-11-01,2,2,2,2,4
YOTALA,consulta externa,repetidas en personas de 60 anos o mas,2007-11-01,8,3,8,3,11
YUNCHARA,consulta externa,repetidas en personas de 60 anos o mas,2007-11-01,3,2,3,2,5
ZUDAÑEZ,consulta externa,repetidas en personas de 60 anos o mas,2007-11-01,5,6,5,6,11
ACHACACHI,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,15,29,15,29,44
ACHOCALLA,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,0,1,0,1,1
AIQUILE,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,26,38,26,38,64
ALCALA,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,1,1,1,1,2
ANCORAIMES,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,9,6,9,6,15
ANDAMARCA,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,1,1,1,1,2
ANTEQUERA,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,2,3,2,3,5
APOLO,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,6,5,6,5,11
ARANI,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,0,2,0,2,2
ARBIETO,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,5,10,5,10,15
ARQUE,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,0,2,0,2,2
ASCENCION DE GUARAYOS,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,1,3,1,3,4
ATOCHA,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,16,41,16,41,57
AUCAPATA,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,1,0,1,0,1
AYO AYO,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,0,2,0,2,2
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,1,3,1,3,4
AZURDUY,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,0,1,0,1,1
BAURES,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,0,3,0,3,3
BELEN DE ANDAMARCA,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,2,0,2,0,2
BELEN DE URMIRI,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,1,0,1,0,1
BERMEJO,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,162,39,162,39,201
BETANZOS,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,37,49,37,49,86
BOLIVAR,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,0,4,0,4,4
BOLPEBRA,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,1,0,1,0,1
BOYUIBE,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,2,8,2,8,10
BUENA VISTA,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,18,15,18,15,33
CABEZAS,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,0,1,0,1,1
CAIROMA,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,13,2,13,2,15
"CAIZA ""D""",consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,0,11,0,11,11
CAJUATA,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,2,2,2,2,4
CALACOTO,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,20,33,20,33,53
CALAMARCA,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,2,4,2,4,6
CAMARGO,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,19,35,19,35,54
CAMATAQUI (C. VILLA ABECIA),consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,3,2,3,2,5
CAMIRI,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,53,115,53,115,168
CAPINOTA,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,27,23,27,23,50
CAQUIAVIRI,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,0,2,0,2,2
CARACOLLO,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,11,8,11,8,19
CARANAVI,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,28,18,28,18,46
CARAPARI,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,2,7,2,7,9
CATACORA,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,6,4,6,4,10
CHALLAPATA,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,56,47,56,47,103
CHAQUI,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,1,3,1,3,4
CHARAGUA,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,4,1,4,1,5
CHAYANTA,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,0,1,0,1,1
CHOQUE COTA,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,1,2,1,2,3
CHULUMANI (V. DE LA LIBERTAD),consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,22,21,22,21,43
CHUMA,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,2,10,2,10,12
CLIZA,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,4,7,4,7,11
COBIJA,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,124,163,124,163,287
COCHABAMBA,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,5421,7281,5421,7281,12702
COLCAPIRHUA,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,46,77,46,77,123
"COLCHA ""K""",consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,5,3,5,3,8
COLLANA,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,3,3,3,3,6
COLOMI,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,0,1,0,1,1
COLPA BELGICA,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,19,14,19,14,33
COLQUECHACA,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,0,1,0,1,1
COLQUENCHA,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,1,1,1,1,2
COLQUIRI,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,10,1,10,1,11
COMANCHE,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,2,1,2,1,3
COMARAPA,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,22,22,22,22,44
CONCEPCION,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,3,0,3,0,3
COPACABANA,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,0,1,0,1,1
CORIPATA,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,2,0,2,0,2
CORO CORO,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,2,3,2,3,5
COROICO,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,61,67,61,67,128
CORQUE,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,8,10,8,10,18
COTAGAITA,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,8,14,8,14,22
COTOCA,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,31,26,31,26,57
CUATRO CAÑADAS,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,22,27,22,27,49
CUCHUMUELA (V. G. VILLARROEL),consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,0,1,0,1,1
CUEVO,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,7,8,7,8,15
CULPINA,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,2,1,2,1,3
CURAHUARA DE CARANGAS,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,0,1,0,1,1
CURVA,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,0,1,0,1,1
DESAGUADERO,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,3,0,3,0,3
EL ALTO,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,1283,1400,1283,1400,2683
EL CHORO,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,0,3,0,3,3
EL PUENTE(STC),consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,0,4,0,4,4
EL PUENTE(TJA),consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,4,7,4,7,11
EL TORNO,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,42,41,42,41,83
EL VILLAR,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,0,3,0,3,3
ENTRE RIOS,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,5,3,5,3,8
EUCALIPTUS,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,6,0,6,0,6
FERNANDEZ ALONSO,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,1,1,1,1,2
FILADELFIA,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,3,2,3,2,5
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,1,3,1,3,4
GUANAY,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,22,25,22,25,47
GUAQUI,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,12,6,12,6,18
GUAYARAMERIN,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,741,1086,741,1086,1827
GUTIERREZ,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,11,5,11,5,16
HUACARETA,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,9,7,9,7,16
HUACHACALLA,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,8,3,8,3,11
HUANUNI,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,117,108,117,108,225
HUARACAJE,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,2,0,2,0,2
HUAYLLAMARCA,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,1,2,1,2,3
ICHOCA,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,0,2,0,2,2
ICLA,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,0,1,0,1,1
INGAVI (HUMAITA),consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,1,1,1,1,2
INQUISIVI,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,1,0,1,0,1
IRUPANA (VILLA DE LANZA),consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,3,4,3,4,7
IXIAMAS,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,0,1,0,1,1
JESUS DE MACHACA,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,24,31,24,31,55
LA ASUNTA,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,1,2,1,2,3
LA GUARDIA,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,14,8,14,8,22
LA PAZ,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,8990,13558,8990,13558,22548
LAGUNILLAS,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,1,2,1,2,3
LAJA,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,11,7,11,7,18
LAS CARRERAS,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,3,1,3,1,4
LICOMA PAMPA,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,1,1,1,1,2
LLALLAGUA,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,1,5,1,5,6
LLICA,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,1,3,1,3,4
LORETO,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,2,2,2,2,4
LURIBAY,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,7,6,7,6,13
MACHACAMARCA,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,5,10,5,10,15
MACHARETI,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,2,4,2,4,6
MAGDALENA,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,30,35,30,35,65
MAPIRI,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,0,3,0,3,3
MECAPACA,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,6,4,6,4,10
MIZQUE,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,1,6,1,6,7
MOCOMOCO,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,0,1,0,1,1
MOJINETE,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,0,1,0,1,1
MOJOCOYA,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,4,3,4,3,7
MONTEAGUDO,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,84,109,84,109,193
MONTERO,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,561,618,561,618,1179
MORO MORO,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,5,4,5,4,9
MOROCHATA,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,12,16,12,16,28
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,1,5,1,5,6
OCURI,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,0,6,0,6,6
OKINAWA,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,4,6,4,6,10
OMEREQUE,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,4,3,4,3,7
ORURO,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,1703,2028,1703,2028,3731
PADCAYA,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,12,10,12,10,22
PADILLA,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,19,31,19,31,50
PALCA,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,10,4,10,4,14
PALOS BLANCOS,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,1,1,1,1,2
PAMPA GRANDE,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,0,1,0,1,1
PAPEL PAMPA,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,2,1,2,1,3
PATACAMAYA,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,0,1,0,1,1
PAZÑA,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,13,9,13,9,22
POCONA,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,2,2,2,2,4
POOPO,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,7,4,7,4,11
PORCO,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,0,2,0,2,2
POROMA,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,2,0,2,0,2
PORTACHUELO,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,12,16,12,16,28
PORVENIR,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,1,1,1,1,2
POSTRER VALLE,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,3,0,3,0,3
POTOSI,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,942,1111,942,1111,2053
PUCARA,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,2,12,2,12,14
PUCARANI,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,7,1,7,1,8
PUERTO ACOSTA,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,23,16,23,16,39
PUERTO CARABUCO,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,2,7,2,7,9
PUERTO GONZALO MORENO,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,4,0,4,0,4
PUERTO PEREZ,consulta externa,repetidas en personas de 60 anos o mas,2007-12-01,3,3,3,3,6
