municipality,group,variable,month,Repetidas en menores de 5 años -Hombre,Repetidas en menores de 5 años -Mujer,TOTAL-H,TOTAL-M,TOTAL
WARNES,consulta externa,repetidas en menores de 5 anos,2007-10-01,65,72,65,72,137
YACO,consulta externa,repetidas en menores de 5 anos,2007-10-01,5,9,5,9,14
YACUIBA,consulta externa,repetidas en menores de 5 anos,2007-10-01,121,120,121,120,241
YAMPARAEZ,consulta externa,repetidas en menores de 5 anos,2007-10-01,21,11,21,11,32
YANACACHI,consulta externa,repetidas en menores de 5 anos,2007-10-01,7,0,7,0,7
YAPACANI,consulta externa,repetidas en menores de 5 anos,2007-10-01,9,10,9,10,19
YOCALLA,consulta externa,repetidas en menores de 5 anos,2007-10-01,4,0,4,0,4
YOTALA,consulta externa,repetidas en menores de 5 anos,2007-10-01,25,19,25,19,44
YUNCHARA,consulta externa,repetidas en menores de 5 anos,2007-10-01,16,13,16,13,29
ZUDAÑEZ,consulta externa,repetidas en menores de 5 anos,2007-10-01,7,6,7,6,13
ACACIO,consulta externa,repetidas en menores de 5 anos,2007-11-01,2,2,2,2,4
ACHACACHI,consulta externa,repetidas en menores de 5 anos,2007-11-01,5,6,5,6,11
ACHOCALLA,consulta externa,repetidas en menores de 5 anos,2007-11-01,7,10,7,10,17
AIQUILE,consulta externa,repetidas en menores de 5 anos,2007-11-01,7,9,7,9,16
ANCORAIMES,consulta externa,repetidas en menores de 5 anos,2007-11-01,7,6,7,6,13
ANDAMARCA,consulta externa,repetidas en menores de 5 anos,2007-11-01,2,1,2,1,3
ANTEQUERA,consulta externa,repetidas en menores de 5 anos,2007-11-01,2,1,2,1,3
ANZALDO,consulta externa,repetidas en menores de 5 anos,2007-11-01,20,21,20,21,41
APOLO,consulta externa,repetidas en menores de 5 anos,2007-11-01,3,5,3,5,8
ARAMPAMPA,consulta externa,repetidas en menores de 5 anos,2007-11-01,1,0,1,0,1
ARANI,consulta externa,repetidas en menores de 5 anos,2007-11-01,5,4,5,4,9
ARBIETO,consulta externa,repetidas en menores de 5 anos,2007-11-01,20,10,20,10,30
ARQUE,consulta externa,repetidas en menores de 5 anos,2007-11-01,30,31,30,31,61
ASCENCION DE GUARAYOS,consulta externa,repetidas en menores de 5 anos,2007-11-01,68,51,68,51,119
ATOCHA,consulta externa,repetidas en menores de 5 anos,2007-11-01,32,50,32,50,82
AUCAPATA,consulta externa,repetidas en menores de 5 anos,2007-11-01,8,10,8,10,18
AYATA,consulta externa,repetidas en menores de 5 anos,2007-11-01,2,1,2,1,3
AYO AYO,consulta externa,repetidas en menores de 5 anos,2007-11-01,0,1,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,repetidas en menores de 5 anos,2007-11-01,2,4,2,4,6
AZURDUY,consulta externa,repetidas en menores de 5 anos,2007-11-01,3,2,3,2,5
BATALLAS,consulta externa,repetidas en menores de 5 anos,2007-11-01,3,1,3,1,4
BAURES,consulta externa,repetidas en menores de 5 anos,2007-11-01,8,8,8,8,16
BELEN DE URMIRI,consulta externa,repetidas en menores de 5 anos,2007-11-01,2,3,2,3,5
BERMEJO,consulta externa,repetidas en menores de 5 anos,2007-11-01,54,39,54,39,93
BETANZOS,consulta externa,repetidas en menores de 5 anos,2007-11-01,14,10,14,10,24
BOLIVAR,consulta externa,repetidas en menores de 5 anos,2007-11-01,8,11,8,11,19
BOLPEBRA,consulta externa,repetidas en menores de 5 anos,2007-11-01,0,4,0,4,4
BOYUIBE,consulta externa,repetidas en menores de 5 anos,2007-11-01,3,7,3,7,10
BUENA VISTA,consulta externa,repetidas en menores de 5 anos,2007-11-01,50,42,50,42,92
CABEZAS,consulta externa,repetidas en menores de 5 anos,2007-11-01,7,7,7,7,14
CAIROMA,consulta externa,repetidas en menores de 5 anos,2007-11-01,6,2,6,2,8
"CAIZA ""D""",consulta externa,repetidas en menores de 5 anos,2007-11-01,4,3,4,3,7
CAJUATA,consulta externa,repetidas en menores de 5 anos,2007-11-01,8,9,8,9,17
CALACOTO,consulta externa,repetidas en menores de 5 anos,2007-11-01,0,1,0,1,1
CALAMARCA,consulta externa,repetidas en menores de 5 anos,2007-11-01,5,10,5,10,15
CAMARGO,consulta externa,repetidas en menores de 5 anos,2007-11-01,1,6,1,6,7
CAMATAQUI (C. VILLA ABECIA),consulta externa,repetidas en menores de 5 anos,2007-11-01,1,2,1,2,3
CAMIRI,consulta externa,repetidas en menores de 5 anos,2007-11-01,81,86,81,86,167
CAPINOTA,consulta externa,repetidas en menores de 5 anos,2007-11-01,55,91,55,91,146
CAQUIAVIRI,consulta externa,repetidas en menores de 5 anos,2007-11-01,2,6,2,6,8
CARACOLLO,consulta externa,repetidas en menores de 5 anos,2007-11-01,10,4,10,4,14
CARANAVI,consulta externa,repetidas en menores de 5 anos,2007-11-01,18,19,18,19,37
CARAPARI,consulta externa,repetidas en menores de 5 anos,2007-11-01,6,2,6,2,8
CARIPUYO,consulta externa,repetidas en menores de 5 anos,2007-11-01,1,1,1,1,2
CARMEN RIVERO TORREZ,consulta externa,repetidas en menores de 5 anos,2007-11-01,2,3,2,3,5
CHACARILLA,consulta externa,repetidas en menores de 5 anos,2007-11-01,2,0,2,0,2
CHALLAPATA,consulta externa,repetidas en menores de 5 anos,2007-11-01,61,44,61,44,105
CHAQUI,consulta externa,repetidas en menores de 5 anos,2007-11-01,3,0,3,0,3
CHARAGUA,consulta externa,repetidas en menores de 5 anos,2007-11-01,40,74,40,74,114
CHARAÑA,consulta externa,repetidas en menores de 5 anos,2007-11-01,2,1,2,1,3
CHAYANTA,consulta externa,repetidas en menores de 5 anos,2007-11-01,2,5,2,5,7
CHIMORE,consulta externa,repetidas en menores de 5 anos,2007-11-01,52,55,52,55,107
CHIPAYA,consulta externa,repetidas en menores de 5 anos,2007-11-01,0,1,0,1,1
CHULUMANI (V. DE LA LIBERTAD),consulta externa,repetidas en menores de 5 anos,2007-11-01,17,26,17,26,43
CHUMA,consulta externa,repetidas en menores de 5 anos,2007-11-01,1,0,1,0,1
CLIZA,consulta externa,repetidas en menores de 5 anos,2007-11-01,68,39,68,39,107
COBIJA,consulta externa,repetidas en menores de 5 anos,2007-11-01,122,144,122,144,266
COCHABAMBA,consulta externa,repetidas en menores de 5 anos,2007-11-01,3392,3166,3392,3166,6558
COLCAPIRHUA,consulta externa,repetidas en menores de 5 anos,2007-11-01,176,169,176,169,345
"COLCHA ""K""",consulta externa,repetidas en menores de 5 anos,2007-11-01,2,3,2,3,5
COLLANA,consulta externa,repetidas en menores de 5 anos,2007-11-01,1,0,1,0,1
COLOMI,consulta externa,repetidas en menores de 5 anos,2007-11-01,62,57,62,57,119
COLPA BELGICA,consulta externa,repetidas en menores de 5 anos,2007-11-01,27,34,27,34,61
COLQUECHACA,consulta externa,repetidas en menores de 5 anos,2007-11-01,1,1,1,1,2
COLQUENCHA,consulta externa,repetidas en menores de 5 anos,2007-11-01,3,4,3,4,7
COLQUIRI,consulta externa,repetidas en menores de 5 anos,2007-11-01,28,24,28,24,52
COMANCHE,consulta externa,repetidas en menores de 5 anos,2007-11-01,5,2,5,2,7
COMARAPA,consulta externa,repetidas en menores de 5 anos,2007-11-01,16,10,16,10,26
CONCEPCION,consulta externa,repetidas en menores de 5 anos,2007-11-01,12,12,12,12,24
COPACABANA,consulta externa,repetidas en menores de 5 anos,2007-11-01,0,1,0,1,1
CORIPATA,consulta externa,repetidas en menores de 5 anos,2007-11-01,1,6,1,6,7
CORO CORO,consulta externa,repetidas en menores de 5 anos,2007-11-01,7,8,7,8,15
COROICO,consulta externa,repetidas en menores de 5 anos,2007-11-01,26,40,26,40,66
CORQUE,consulta externa,repetidas en menores de 5 anos,2007-11-01,9,12,9,12,21
COTAGAITA,consulta externa,repetidas en menores de 5 anos,2007-11-01,40,26,40,26,66
COTOCA,consulta externa,repetidas en menores de 5 anos,2007-11-01,76,42,76,42,118
CUATRO CAÑADAS,consulta externa,repetidas en menores de 5 anos,2007-11-01,95,75,95,75,170
CUCHUMUELA (V. G. VILLARROEL),consulta externa,repetidas en menores de 5 anos,2007-11-01,18,4,18,4,22
CUEVO,consulta externa,repetidas en menores de 5 anos,2007-11-01,1,1,1,1,2
CULPINA,consulta externa,repetidas en menores de 5 anos,2007-11-01,7,7,7,7,14
CURAHUARA DE CARANGAS,consulta externa,repetidas en menores de 5 anos,2007-11-01,2,0,2,0,2
CURVA,consulta externa,repetidas en menores de 5 anos,2007-11-01,1,3,1,3,4
DESAGUADERO,consulta externa,repetidas en menores de 5 anos,2007-11-01,1,0,1,0,1
EL ALTO,consulta externa,repetidas en menores de 5 anos,2007-11-01,2269,2159,2269,2159,4428
EL CHORO,consulta externa,repetidas en menores de 5 anos,2007-11-01,2,1,2,1,3
EL PUENTE(STC),consulta externa,repetidas en menores de 5 anos,2007-11-01,7,8,7,8,15
EL PUENTE(TJA),consulta externa,repetidas en menores de 5 anos,2007-11-01,26,27,26,27,53
EL TORNO,consulta externa,repetidas en menores de 5 anos,2007-11-01,25,15,25,15,40
EL VILLAR,consulta externa,repetidas en menores de 5 anos,2007-11-01,1,1,1,1,2
ENTRE RIOS,consulta externa,repetidas en menores de 5 anos,2007-11-01,10,1,10,1,11
ENTRE RIOS,consulta externa,repetidas en menores de 5 anos,2007-11-01,29,20,29,20,49
EUCALIPTUS,consulta externa,repetidas en menores de 5 anos,2007-11-01,4,3,4,3,7
EXALTACION,consulta externa,repetidas en menores de 5 anos,2007-11-01,11,14,11,14,25
FERNANDEZ ALONSO,consulta externa,repetidas en menores de 5 anos,2007-11-01,16,14,16,14,30
FILADELFIA,consulta externa,repetidas en menores de 5 anos,2007-11-01,3,2,3,2,5
GENERAL SAAVEDRA,consulta externa,repetidas en menores de 5 anos,2007-11-01,15,16,15,16,31
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,repetidas en menores de 5 anos,2007-11-01,0,6,0,6,6
GUANAY,consulta externa,repetidas en menores de 5 anos,2007-11-01,5,6,5,6,11
GUAQUI,consulta externa,repetidas en menores de 5 anos,2007-11-01,5,6,5,6,11
GUAYARAMERIN,consulta externa,repetidas en menores de 5 anos,2007-11-01,107,96,107,96,203
GUTIERREZ,consulta externa,repetidas en menores de 5 anos,2007-11-01,45,53,45,53,98
HUACARETA,consulta externa,repetidas en menores de 5 anos,2007-11-01,20,32,20,32,52
HUACHACALLA,consulta externa,repetidas en menores de 5 anos,2007-11-01,4,0,4,0,4
HUANUNI,consulta externa,repetidas en menores de 5 anos,2007-11-01,199,120,199,120,319
HUARACAJE,consulta externa,repetidas en menores de 5 anos,2007-11-01,5,2,5,2,7
HUAYLLAMARCA,consulta externa,repetidas en menores de 5 anos,2007-11-01,3,2,3,2,5
ICHOCA,consulta externa,repetidas en menores de 5 anos,2007-11-01,0,1,0,1,1
ICLA,consulta externa,repetidas en menores de 5 anos,2007-11-01,67,66,67,66,133
INCAHUASI,consulta externa,repetidas en menores de 5 anos,2007-11-01,5,4,5,4,9
INGAVI (HUMAITA),consulta externa,repetidas en menores de 5 anos,2007-11-01,4,5,4,5,9
IRUPANA (VILLA DE LANZA),consulta externa,repetidas en menores de 5 anos,2007-11-01,6,5,6,5,11
IXIAMAS,consulta externa,repetidas en menores de 5 anos,2007-11-01,4,4,4,4,8
JESUS DE MACHACA,consulta externa,repetidas en menores de 5 anos,2007-11-01,3,2,3,2,5
LA ASUNTA,consulta externa,repetidas en menores de 5 anos,2007-11-01,9,5,9,5,14
LA GUARDIA,consulta externa,repetidas en menores de 5 anos,2007-11-01,168,136,168,136,304
LA PAZ,consulta externa,repetidas en menores de 5 anos,2007-11-01,3720,3963,3720,3963,7683
LAGUNILLAS,consulta externa,repetidas en menores de 5 anos,2007-11-01,16,7,16,7,23
LAJA,consulta externa,repetidas en menores de 5 anos,2007-11-01,8,4,8,4,12
LAS CARRERAS,consulta externa,repetidas en menores de 5 anos,2007-11-01,3,2,3,2,5
LICOMA PAMPA,consulta externa,repetidas en menores de 5 anos,2007-11-01,4,2,4,2,6
LLALLAGUA,consulta externa,repetidas en menores de 5 anos,2007-11-01,31,14,31,14,45
LLICA,consulta externa,repetidas en menores de 5 anos,2007-11-01,3,0,3,0,3
LORETO,consulta externa,repetidas en menores de 5 anos,2007-11-01,9,7,9,7,16
LURIBAY,consulta externa,repetidas en menores de 5 anos,2007-11-01,9,15,9,15,24
MACHACAMARCA,consulta externa,repetidas en menores de 5 anos,2007-11-01,2,1,2,1,3
MACHARETI,consulta externa,repetidas en menores de 5 anos,2007-11-01,6,3,6,3,9
MAGDALENA,consulta externa,repetidas en menores de 5 anos,2007-11-01,23,21,23,21,44
MAIRANA,consulta externa,repetidas en menores de 5 anos,2007-11-01,2,5,2,5,7
MALLA,consulta externa,repetidas en menores de 5 anos,2007-11-01,1,0,1,0,1
MAPIRI,consulta externa,repetidas en menores de 5 anos,2007-11-01,19,9,19,9,28
MECAPACA,consulta externa,repetidas en menores de 5 anos,2007-11-01,9,10,9,10,19
MINEROS,consulta externa,repetidas en menores de 5 anos,2007-11-01,0,2,0,2,2
MIZQUE,consulta externa,repetidas en menores de 5 anos,2007-11-01,14,9,14,9,23
MOCOMOCO,consulta externa,repetidas en menores de 5 anos,2007-11-01,2,2,2,2,4
MOJINETE,consulta externa,repetidas en menores de 5 anos,2007-11-01,2,0,2,0,2
MOJOCOYA,consulta externa,repetidas en menores de 5 anos,2007-11-01,8,8,8,8,16
MONTEAGUDO,consulta externa,repetidas en menores de 5 anos,2007-11-01,45,32,45,32,77
MONTERO,consulta externa,repetidas en menores de 5 anos,2007-11-01,436,433,436,433,869
MORO MORO,consulta externa,repetidas en menores de 5 anos,2007-11-01,0,2,0,2,2
MOROCHATA,consulta externa,repetidas en menores de 5 anos,2007-11-01,173,164,173,164,337
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,repetidas en menores de 5 anos,2007-11-01,26,28,26,28,54
NAZACARA DE PACAJES,consulta externa,repetidas en menores de 5 anos,2007-11-01,0,2,0,2,2
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,repetidas en menores de 5 anos,2007-11-01,3,1,3,1,4
OCURI,consulta externa,repetidas en menores de 5 anos,2007-11-01,12,5,12,5,17
OKINAWA,consulta externa,repetidas en menores de 5 anos,2007-11-01,6,9,6,9,15
OMEREQUE,consulta externa,repetidas en menores de 5 anos,2007-11-01,2,3,2,3,5
ORURO,consulta externa,repetidas en menores de 5 anos,2007-11-01,645,602,645,602,1247
PADCAYA,consulta externa,repetidas en menores de 5 anos,2007-11-01,7,5,7,5,12
PADILLA,consulta externa,repetidas en menores de 5 anos,2007-11-01,0,1,0,1,1
PAILON,consulta externa,repetidas en menores de 5 anos,2007-11-01,14,12,14,12,26
PALCA,consulta externa,repetidas en menores de 5 anos,2007-11-01,3,4,3,4,7
PALOS BLANCOS,consulta externa,repetidas en menores de 5 anos,2007-11-01,9,6,9,6,15
PAMPA AULLAGAS,consulta externa,repetidas en menores de 5 anos,2007-11-01,2,3,2,3,5
PAMPA GRANDE,consulta externa,repetidas en menores de 5 anos,2007-11-01,2,2,2,2,4
PAPEL PAMPA,consulta externa,repetidas en menores de 5 anos,2007-11-01,0,1,0,1,1
PASORAPA,consulta externa,repetidas en menores de 5 anos,2007-11-01,1,3,1,3,4
PATACAMAYA,consulta externa,repetidas en menores de 5 anos,2007-11-01,2,3,2,3,5
PAZÑA,consulta externa,repetidas en menores de 5 anos,2007-11-01,11,8,11,8,19
PELECHUCO,consulta externa,repetidas en menores de 5 anos,2007-11-01,2,1,2,1,3
POCOATA,consulta externa,repetidas en menores de 5 anos,2007-11-01,5,6,5,6,11
POCONA,consulta externa,repetidas en menores de 5 anos,2007-11-01,9,8,9,8,17
POJO (CBBA),consulta externa,repetidas en menores de 5 anos,2007-11-01,59,56,59,56,115
POOPO,consulta externa,repetidas en menores de 5 anos,2007-11-01,2,1,2,1,3
POROMA,consulta externa,repetidas en menores de 5 anos,2007-11-01,2,2,2,2,4
PORONGO,consulta externa,repetidas en menores de 5 anos,2007-11-01,8,13,8,13,21
PORTACHUELO,consulta externa,repetidas en menores de 5 anos,2007-11-01,61,49,61,49,110
PORVENIR,consulta externa,repetidas en menores de 5 anos,2007-11-01,2,2,2,2,4
POSTRER VALLE,consulta externa,repetidas en menores de 5 anos,2007-11-01,3,7,3,7,10
POTOSI,consulta externa,repetidas en menores de 5 anos,2007-11-01,524,425,524,425,949
PRESTO,consulta externa,repetidas en menores de 5 anos,2007-11-01,5,0,5,0,5
PUCARA,consulta externa,repetidas en menores de 5 anos,2007-11-01,3,2,3,2,5
PUCARANI,consulta externa,repetidas en menores de 5 anos,2007-11-01,11,9,11,9,20
PUERTO ACOSTA,consulta externa,repetidas en menores de 5 anos,2007-11-01,2,0,2,0,2
PUERTO CARABUCO,consulta externa,repetidas en menores de 5 anos,2007-11-01,29,14,29,14,43
PUERTO GONZALO MORENO,consulta externa,repetidas en menores de 5 anos,2007-11-01,4,0,4,0,4
PUERTO QUIJARRO,consulta externa,repetidas en menores de 5 anos,2007-11-01,8,12,8,12,20
PUERTO RICO,consulta externa,repetidas en menores de 5 anos,2007-11-01,15,9,15,9,24
PUERTO SILES,consulta externa,repetidas en menores de 5 anos,2007-11-01,0,2,0,2,2
PUERTO SUAREZ,consulta externa,repetidas en menores de 5 anos,2007-11-01,37,39,37,39,76
PUERTO VILLARROEL,consulta externa,repetidas en menores de 5 anos,2007-11-01,85,79,85,79,164
PUNA,consulta externa,repetidas en menores de 5 anos,2007-11-01,42,55,42,55,97
PUNATA,consulta externa,repetidas en menores de 5 anos,2007-11-01,92,102,92,102,194
QUILLACOLLO,consulta externa,repetidas en menores de 5 anos,2007-11-01,690,531,690,531,1221
QUIRUSILLAS,consulta externa,repetidas en menores de 5 anos,2007-11-01,6,7,6,7,13
RAVELO,consulta externa,repetidas en menores de 5 anos,2007-11-01,4,5,4,5,9
REYES,consulta externa,repetidas en menores de 5 anos,2007-11-01,51,53,51,53,104
RIBERALTA,consulta externa,repetidas en menores de 5 anos,2007-11-01,245,317,245,317,562
ROBORE,consulta externa,repetidas en menores de 5 anos,2007-11-01,6,6,6,6,12
RURRENABAQUE,consulta externa,repetidas en menores de 5 anos,2007-11-01,29,25,29,25,54
SABAYA,consulta externa,repetidas en menores de 5 anos,2007-11-01,3,1,3,1,4
SACABA,consulta externa,repetidas en menores de 5 anos,2007-11-01,334,353,334,353,687
SACABAMBA,consulta externa,repetidas en menores de 5 anos,2007-11-01,16,13,16,13,29
SACACA,consulta externa,repetidas en menores de 5 anos,2007-11-01,5,5,5,5,10
SAIPINA,consulta externa,repetidas en menores de 5 anos,2007-11-01,37,16,37,16,53
SALINAS DE GARCI MENDOZA,consulta externa,repetidas en menores de 5 anos,2007-11-01,2,1,2,1,3
SAMAIPATA,consulta externa,repetidas en menores de 5 anos,2007-11-01,7,3,7,3,10
SAN AGUSTIN,consulta externa,repetidas en menores de 5 anos,2007-11-01,1,0,1,0,1
SAN ANDRES,consulta externa,repetidas en menores de 5 anos,2007-11-01,8,3,8,3,11
SAN ANTONIO DE ESMORUCO,consulta externa,repetidas en menores de 5 anos,2007-11-01,5,6,5,6,11
SAN ANTONIO DE LOMERIO,consulta externa,repetidas en menores de 5 anos,2007-11-01,6,10,6,10,16
SAN BENITO,consulta externa,repetidas en menores de 5 anos,2007-11-01,15,21,15,21,36
SAN BORJA,consulta externa,repetidas en menores de 5 anos,2007-11-01,45,30,45,30,75
SAN BUENA VENTURA,consulta externa,repetidas en menores de 5 anos,2007-11-01,35,33,35,33,68
SAN CARLOS,consulta externa,repetidas en menores de 5 anos,2007-11-01,15,22,15,22,37
SAN IGNACIO,consulta externa,repetidas en menores de 5 anos,2007-11-01,54,85,54,85,139
SAN IGNACIO DE VELASCO,consulta externa,repetidas en menores de 5 anos,2007-11-01,91,94,91,94,185
SAN JAVIER(BNI),consulta externa,repetidas en menores de 5 anos,2007-11-01,3,1,3,1,4
SAN JAVIER(STC),consulta externa,repetidas en menores de 5 anos,2007-11-01,2,1,2,1,3
SAN JOAQUIN,consulta externa,repetidas en menores de 5 anos,2007-11-01,4,3,4,3,7
SAN JOSE DE CHIQUITOS,consulta externa,repetidas en menores de 5 anos,2007-11-01,11,12,11,12,23
SAN JUAN DE YAPACANI,consulta externa,repetidas en menores de 5 anos,2007-11-01,30,29,30,29,59
SAN JULIAN,consulta externa,repetidas en menores de 5 anos,2007-11-01,73,49,73,49,122
SAN LORENZO(PND),consulta externa,repetidas en menores de 5 anos,2007-11-01,3,1,3,1,4
SAN LORENZO(TJA),consulta externa,repetidas en menores de 5 anos,2007-11-01,25,23,25,23,48
SAN LUCAS,consulta externa,repetidas en menores de 5 anos,2007-11-01,28,14,28,14,42
SAN MATIAS,consulta externa,repetidas en menores de 5 anos,2007-11-01,12,18,12,18,30
SAN MIGUEL DE VELASCO,consulta externa,repetidas en menores de 5 anos,2007-11-01,14,17,14,17,31
SAN PABLO DE LIPEZ,consulta externa,repetidas en menores de 5 anos,2007-11-01,5,1,5,1,6
SAN PEDRO,consulta externa,repetidas en menores de 5 anos,2007-11-01,66,54,66,54,120
SAN PEDRO DE BUENA VISTA,consulta externa,repetidas en menores de 5 anos,2007-11-01,1,0,1,0,1
SAN PEDRO DE TIQUINA,consulta externa,repetidas en menores de 5 anos,2007-11-01,4,3,4,3,7
SAN PEDRO(PND),consulta externa,repetidas en menores de 5 anos,2007-11-01,0,3,0,3,3
SAN RAFAEL,consulta externa,repetidas en menores de 5 anos,2007-11-01,3,5,3,5,8
SAN RAMON,consulta externa,repetidas en menores de 5 anos,2007-11-01,6,10,6,10,16
SAN RAMON,consulta externa,repetidas en menores de 5 anos,2007-11-01,18,6,18,6,24
SANTA ANA,consulta externa,repetidas en menores de 5 anos,2007-11-01,12,3,12,3,15
SANTA CRUZ DE LA SIERRA,consulta externa,repetidas en menores de 5 anos,2007-11-01,3034,3044,3034,3044,6078
SANTA ROSA,consulta externa,repetidas en menores de 5 anos,2007-11-01,1,4,1,4,5
SANTA ROSA DEL SARA,consulta externa,repetidas en menores de 5 anos,2007-11-01,4,7,4,7,11
SANTIAGO DE HUARI,consulta externa,repetidas en menores de 5 anos,2007-11-01,6,4,6,4,10
