municipality,group,variable,month,Nuevas en personas de 15 a 59 años -Hombre,Nuevas en personas de 15 a 59 años -Mujer,TOTAL-H,TOTAL-M,TOTAL
SACABA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,777,1883,777,1883,2660
SACABAMBA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,29,37,29,37,66
SACACA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,297,517,297,517,814
SAIPINA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,64,110,64,110,174
SALINAS DE GARCI MENDOZA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,178,237,178,237,415
SAMAIPATA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,172,242,172,242,414
SAN AGUSTIN,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,54,116,54,116,170
SAN ANDRES,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,99,186,99,186,285
SAN ANDRES DE MACHACA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,105,149,105,149,254
SAN ANTONIO DE ESMORUCO,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,47,92,47,92,139
SAN ANTONIO DE LOMERIO,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,54,74,54,74,128
SAN BENITO,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,73,179,73,179,252
SAN BORJA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,248,576,248,576,824
SAN BUENA VENTURA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,261,487,261,487,748
SAN CARLOS,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,162,699,162,699,861
SAN IGNACIO,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,429,792,429,792,1221
SAN IGNACIO DE VELASCO,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,603,1316,603,1316,1919
SAN JAVIER(BNI),consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,30,57,30,57,87
SAN JAVIER(STC),consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,102,257,102,257,359
SAN JOAQUIN,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,61,80,61,80,141
SAN JOSE DE CHIQUITOS,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,345,580,345,580,925
SAN JUAN DE YAPACANI,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,208,422,208,422,630
SAN JULIAN,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,1160,1752,1160,1752,2912
SAN LORENZO(PND),consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,29,38,29,38,67
SAN LORENZO(TJA),consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,416,1018,416,1018,1434
SAN LUCAS,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,654,1568,654,1568,2222
SAN MATIAS,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,122,246,122,246,368
SAN MIGUEL DE VELASCO,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,102,190,102,190,292
SAN PABLO DE LIPEZ,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,102,215,102,215,317
SAN PEDRO,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,382,700,382,700,1082
SAN PEDRO DE BUENA VISTA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,255,532,255,532,787
SAN PEDRO DE CURAHUARA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,106,130,106,130,236
SAN PEDRO DE QUEMES,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,12,13,12,13,25
SAN PEDRO DE TIQUINA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,30,51,30,51,81
SAN PEDRO(PND),consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,20,37,20,37,57
SAN RAFAEL,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,142,198,142,198,340
SAN RAMON,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,69,353,69,353,422
SANTA ANA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,196,438,196,438,634
SANTA CRUZ DE LA SIERRA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,23518,47494,23518,47494,71012
SANTA ROSA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,148,322,148,322,470
SANTA ROSA DEL SARA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,269,468,269,468,737
SANTIAGO DE CALLAPA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,32,52,32,52,84
SANTIAGO DE HUARI,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,128,185,128,185,313
SANTIAGO DE MACHACA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,22,31,22,31,53
SANTIVAÑES,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,55,119,55,119,174
SANTUARIO DE QUILLACAS,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,36,41,36,41,77
SAPAHAQUI,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,97,183,97,183,280
SENA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,24,33,24,33,57
SICA SICA (VILLA AROMA),consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,166,310,166,310,476
SICAYA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,12,15,12,15,27
SIPE SIPE,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,69,249,69,249,318
SOPACHUY,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,51,281,51,281,332
SORACACHI,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,111,218,111,218,329
SORATA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,210,284,210,284,494
SUCRE,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,9565,19034,9565,19034,28599
TACACHI,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,11,30,11,30,41
TACACOMA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,97,114,97,114,211
TACOBAMBA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,150,262,150,262,412
TACOPAYA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,78,179,78,179,257
TAHUA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,25,52,25,52,77
TAPACARI,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,168,482,168,482,650
TARABUCO,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,264,510,264,510,774
TARACO,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,26,72,26,72,98
TARATA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,28,91,28,91,119
TARIJA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,6908,13296,6908,13296,20204
TARVITA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,282,791,282,791,1073
TEOPONTE,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,101,158,101,158,259
TIAWANACU,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,71,174,71,174,245
TINGUIPAYA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,158,469,158,469,627
TIPUANI,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,65,153,65,153,218
TIQUIPAYA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,168,871,168,871,1039
TIRAQUE (CBBA),consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,316,616,316,616,932
TITO YUPANQUI (PARQUIPUJIO),consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,32,55,32,55,87
TOCO,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,27,67,27,67,94
TODOS SANTOS,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,19,36,19,36,55
TOLATA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,59,110,59,110,169
TOLEDO,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,100,175,100,175,275
TOMAVE,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,193,365,193,365,558
TOMINA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,236,438,236,438,674
TORO TORO,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,201,368,201,368,569
TOTORA(CBBA),consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,73,96,73,96,169
TOTORA(ORR),consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,54,97,54,97,151
TRIGAL,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,40,59,40,59,99
TRINIDAD,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,1303,3441,1303,3441,4744
TUPIZA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,1586,2650,1586,2650,4236
TURCO,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,73,94,73,94,167
UMALA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,29,33,29,33,62
UNCIA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,575,1137,575,1137,1712
URIONDO (A. CONCEPCION),consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,427,917,427,917,1344
URUBICHA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,52,123,52,123,175
UYUNI,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,546,1039,546,1039,1585
VACAS,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,108,240,108,240,348
VALLEGRANDE,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,499,992,499,992,1491
VIACHA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,593,1161,593,1161,1754
VILA VILA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,32,62,32,62,94
VILLA MONTES,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,976,1472,976,1472,2448
VILLA NUEVA (LOMA ALTA),consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,62,131,62,131,193
VILLA RIVERO,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,42,67,42,67,109
VILLA SERRANO,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,222,506,222,506,728
VILLA TUNARI,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,798,1902,798,1902,2700
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,290,528,290,528,818
VILLAZON,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,727,1918,727,1918,2645
VINTO,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,208,402,208,402,610
VITICHI,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,162,335,162,335,497
WALDO BALLIVIAN,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,16,44,16,44,60
WARNES,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,522,1031,522,1031,1553
YACO,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,79,140,79,140,219
YACUIBA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,2487,5468,2487,5468,7955
YAMPARAEZ,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,120,208,120,208,328
YANACACHI,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,141,149,141,149,290
YAPACANI,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,774,1445,774,1445,2219
YOCALLA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,104,210,104,210,314
YOTALA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,128,241,128,241,369
YUNCHARA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,149,376,149,376,525
ZUDAÑEZ,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,245,353,245,353,598
ACACIO,consulta externa,nuevas en personas de 15 a 59 anos,2007-11-01,98,169,98,169,267
ACHACACHI,consulta externa,nuevas en personas de 15 a 59 anos,2007-11-01,361,644,361,644,1005
ACHOCALLA,consulta externa,nuevas en personas de 15 a 59 anos,2007-11-01,35,74,35,74,109
AIQUILE,consulta externa,nuevas en personas de 15 a 59 anos,2007-11-01,253,686,253,686,939
ALALAY,consulta externa,nuevas en personas de 15 a 59 anos,2007-11-01,18,29,18,29,47
ALCALA,consulta externa,nuevas en personas de 15 a 59 anos,2007-11-01,75,298,75,298,373
ANCORAIMES,consulta externa,nuevas en personas de 15 a 59 anos,2007-11-01,93,211,93,211,304
ANDAMARCA,consulta externa,nuevas en personas de 15 a 59 anos,2007-11-01,68,94,68,94,162
ANTEQUERA,consulta externa,nuevas en personas de 15 a 59 anos,2007-11-01,28,43,28,43,71
ANZALDO,consulta externa,nuevas en personas de 15 a 59 anos,2007-11-01,48,84,48,84,132
APOLO,consulta externa,nuevas en personas de 15 a 59 anos,2007-11-01,133,276,133,276,409
ARAMPAMPA,consulta externa,nuevas en personas de 15 a 59 anos,2007-11-01,62,118,62,118,180
ARANI,consulta externa,nuevas en personas de 15 a 59 anos,2007-11-01,32,76,32,76,108
ARBIETO,consulta externa,nuevas en personas de 15 a 59 anos,2007-11-01,51,160,51,160,211
ARQUE,consulta externa,nuevas en personas de 15 a 59 anos,2007-11-01,83,232,83,232,315
ASCENCION DE GUARAYOS,consulta externa,nuevas en personas de 15 a 59 anos,2007-11-01,136,249,136,249,385
ATOCHA,consulta externa,nuevas en personas de 15 a 59 anos,2007-11-01,1161,976,1161,976,2137
AUCAPATA,consulta externa,nuevas en personas de 15 a 59 anos,2007-11-01,105,127,105,127,232
AYATA,consulta externa,nuevas en personas de 15 a 59 anos,2007-11-01,119,219,119,219,338
AYO AYO,consulta externa,nuevas en personas de 15 a 59 anos,2007-11-01,51,90,51,90,141
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,nuevas en personas de 15 a 59 anos,2007-11-01,270,493,270,493,763
AZURDUY,consulta externa,nuevas en personas de 15 a 59 anos,2007-11-01,220,541,220,541,761
BATALLAS,consulta externa,nuevas en personas de 15 a 59 anos,2007-11-01,76,169,76,169,245
BAURES,consulta externa,nuevas en personas de 15 a 59 anos,2007-11-01,48,188,48,188,236
BELEN DE ANDAMARCA,consulta externa,nuevas en personas de 15 a 59 anos,2007-11-01,26,34,26,34,60
BELEN DE URMIRI,consulta externa,nuevas en personas de 15 a 59 anos,2007-11-01,34,56,34,56,90
BELLA FLOR,consulta externa,nuevas en personas de 15 a 59 anos,2007-11-01,225,147,225,147,372
BERMEJO,consulta externa,nuevas en personas de 15 a 59 anos,2007-11-01,1416,2263,1416,2263,3679
BETANZOS,consulta externa,nuevas en personas de 15 a 59 anos,2007-11-01,478,1037,478,1037,1515
BOLIVAR,consulta externa,nuevas en personas de 15 a 59 anos,2007-11-01,58,125,58,125,183
BOLPEBRA,consulta externa,nuevas en personas de 15 a 59 anos,2007-11-01,36,63,36,63,99
BOYUIBE,consulta externa,nuevas en personas de 15 a 59 anos,2007-11-01,53,114,53,114,167
BUENA VISTA,consulta externa,nuevas en personas de 15 a 59 anos,2007-11-01,182,263,182,263,445
CABEZAS,consulta externa,nuevas en personas de 15 a 59 anos,2007-11-01,327,476,327,476,803
CAIROMA,consulta externa,nuevas en personas de 15 a 59 anos,2007-11-01,217,218,217,218,435
"CAIZA ""D""",consulta externa,nuevas en personas de 15 a 59 anos,2007-11-01,180,283,180,283,463
CAJUATA,consulta externa,nuevas en personas de 15 a 59 anos,2007-11-01,113,217,113,217,330
CALACOTO,consulta externa,nuevas en personas de 15 a 59 anos,2007-11-01,92,155,92,155,247
CALAMARCA,consulta externa,nuevas en personas de 15 a 59 anos,2007-11-01,89,190,89,190,279
CAMARGO,consulta externa,nuevas en personas de 15 a 59 anos,2007-11-01,420,912,420,912,1332
CAMATAQUI (C. VILLA ABECIA),consulta externa,nuevas en personas de 15 a 59 anos,2007-11-01,79,178,79,178,257
CAMIRI,consulta externa,nuevas en personas de 15 a 59 anos,2007-11-01,664,1585,664,1585,2249
CAPINOTA,consulta externa,nuevas en personas de 15 a 59 anos,2007-11-01,232,498,232,498,730
CAQUIAVIRI,consulta externa,nuevas en personas de 15 a 59 anos,2007-11-01,101,137,101,137,238
CARACOLLO,consulta externa,nuevas en personas de 15 a 59 anos,2007-11-01,113,254,113,254,367
CARANAVI,consulta externa,nuevas en personas de 15 a 59 anos,2007-11-01,785,1553,785,1553,2338
CARANGAS,consulta externa,nuevas en personas de 15 a 59 anos,2007-11-01,2,4,2,4,6
CARAPARI,consulta externa,nuevas en personas de 15 a 59 anos,2007-11-01,496,740,496,740,1236
CARIPUYO,consulta externa,nuevas en personas de 15 a 59 anos,2007-11-01,77,137,77,137,214
CARMEN RIVERO TORREZ,consulta externa,nuevas en personas de 15 a 59 anos,2007-11-01,65,68,65,68,133
CATACORA,consulta externa,nuevas en personas de 15 a 59 anos,2007-11-01,44,75,44,75,119
CHACARILLA,consulta externa,nuevas en personas de 15 a 59 anos,2007-11-01,16,16,16,16,32
CHALLAPATA,consulta externa,nuevas en personas de 15 a 59 anos,2007-11-01,280,595,280,595,875
CHAQUI,consulta externa,nuevas en personas de 15 a 59 anos,2007-11-01,96,172,96,172,268
CHARAGUA,consulta externa,nuevas en personas de 15 a 59 anos,2007-11-01,169,436,169,436,605
CHARAÑA,consulta externa,nuevas en personas de 15 a 59 anos,2007-11-01,85,69,85,69,154
CHAYANTA,consulta externa,nuevas en personas de 15 a 59 anos,2007-11-01,188,403,188,403,591
CHIMORE,consulta externa,nuevas en personas de 15 a 59 anos,2007-11-01,145,223,145,223,368
CHIPAYA,consulta externa,nuevas en personas de 15 a 59 anos,2007-11-01,22,20,22,20,42
CHOQUE COTA,consulta externa,nuevas en personas de 15 a 59 anos,2007-11-01,9,23,9,23,32
CHULUMANI (V. DE LA LIBERTAD),consulta externa,nuevas en personas de 15 a 59 anos,2007-11-01,254,269,254,269,523
CHUMA,consulta externa,nuevas en personas de 15 a 59 anos,2007-11-01,158,270,158,270,428
CLIZA,consulta externa,nuevas en personas de 15 a 59 anos,2007-11-01,89,135,89,135,224
COBIJA,consulta externa,nuevas en personas de 15 a 59 anos,2007-11-01,794,1850,794,1850,2644
COCHABAMBA,consulta externa,nuevas en personas de 15 a 59 anos,2007-11-01,11861,22450,11861,22450,34311
COIPASA,consulta externa,nuevas en personas de 15 a 59 anos,2007-11-01,12,11,12,11,23
COLCAPIRHUA,consulta externa,nuevas en personas de 15 a 59 anos,2007-11-01,386,762,386,762,1148
"COLCHA ""K""",consulta externa,nuevas en personas de 15 a 59 anos,2007-11-01,181,373,181,373,554
COLLANA,consulta externa,nuevas en personas de 15 a 59 anos,2007-11-01,26,39,26,39,65
COLOMI,consulta externa,nuevas en personas de 15 a 59 anos,2007-11-01,122,298,122,298,420
COLPA BELGICA,consulta externa,nuevas en personas de 15 a 59 anos,2007-11-01,206,215,206,215,421
COLQUECHACA,consulta externa,nuevas en personas de 15 a 59 anos,2007-11-01,312,688,312,688,1000
COLQUENCHA,consulta externa,nuevas en personas de 15 a 59 anos,2007-11-01,103,198,103,198,301
COLQUIRI,consulta externa,nuevas en personas de 15 a 59 anos,2007-11-01,255,422,255,422,677
COMANCHE,consulta externa,nuevas en personas de 15 a 59 anos,2007-11-01,52,91,52,91,143
COMARAPA,consulta externa,nuevas en personas de 15 a 59 anos,2007-11-01,261,566,261,566,827
COMBAYA,consulta externa,nuevas en personas de 15 a 59 anos,2007-11-01,32,38,32,38,70
CONCEPCION,consulta externa,nuevas en personas de 15 a 59 anos,2007-11-01,144,280,144,280,424
COPACABANA,consulta externa,nuevas en personas de 15 a 59 anos,2007-11-01,92,191,92,191,283
CORIPATA,consulta externa,nuevas en personas de 15 a 59 anos,2007-11-01,157,253,157,253,410
CORO CORO,consulta externa,nuevas en personas de 15 a 59 anos,2007-11-01,73,139,73,139,212
COROICO,consulta externa,nuevas en personas de 15 a 59 anos,2007-11-01,196,262,196,262,458
CORQUE,consulta externa,nuevas en personas de 15 a 59 anos,2007-11-01,114,213,114,213,327
COTAGAITA,consulta externa,nuevas en personas de 15 a 59 anos,2007-11-01,517,946,517,946,1463
COTOCA,consulta externa,nuevas en personas de 15 a 59 anos,2007-11-01,179,508,179,508,687
CUATRO CAÑADAS,consulta externa,nuevas en personas de 15 a 59 anos,2007-11-01,261,484,261,484,745
CUCHUMUELA (V. G. VILLARROEL),consulta externa,nuevas en personas de 15 a 59 anos,2007-11-01,9,28,9,28,37
CUEVO,consulta externa,nuevas en personas de 15 a 59 anos,2007-11-01,74,102,74,102,176
CULPINA,consulta externa,nuevas en personas de 15 a 59 anos,2007-11-01,238,608,238,608,846
CURAHUARA DE CARANGAS,consulta externa,nuevas en personas de 15 a 59 anos,2007-11-01,75,143,75,143,218
CURVA,consulta externa,nuevas en personas de 15 a 59 anos,2007-11-01,27,68,27,68,95
DESAGUADERO,consulta externa,nuevas en personas de 15 a 59 anos,2007-11-01,36,85,36,85,121
