municipality,group,variable,month,N°de visitas familiares planificadas,TOTAL
EUREKA (SANTOS MERCADO),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,25,25
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,85,85
FILADELFIA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,24,24
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,28,28
GUANAY,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,23,23
GUAQUI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,70,70
GUAYARAMERIN,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,214,214
GUTIERREZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,146,146
HUACARETA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,70,70
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,63,63
HUACHACALLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,15,15
HUANUNI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,435,435
HUARINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,4,4
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,123,123
ICLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,128,128
INCAHUASI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,17,17
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,16,16
IXIAMAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,38,38
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,132,132
LA GUARDIA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,64,64
LA PAZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,46,46
LA RIVERA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,3,3
LAGUNILLAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,40,40
LLALLAGUA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,220,220
LLICA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,12,12
LORETO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,78,78
LURIBAY,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,50,50
MACHACAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,40,40
MACHARETI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,243,243
MAGDALENA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,30,30
MINEROS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,32,32
MIZQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,96,96
MOCOMOCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,48,48
MOJINETE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,5,5
MOJOCOYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,31,31
MONTEAGUDO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,408,408
MONTERO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,677,677
NACEBE (SANTA ROSA DEL ABUNA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,40,40
OCURI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,3,3
OMEREQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,159,159
ORURO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,1210,1210
PADCAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,242,242
PAILON,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,240,240
PALCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,137,137
PALOS BLANCOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,42,42
PAMPA GRANDE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,110,110
PAZÑA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,69,69
PELECHUCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,1,1
POCOATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,81,81
POCONA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,159,159
POJO (CBBA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,35,35
POOPO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,153,153
PORCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,9,9
POROMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,140,140
PORONGO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,160,160
PORTACHUELO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,78,78
PORVENIR,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,90,90
POTOSI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,3633,3633
PRESTO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,163,163
PUCARANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,261,261
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,75,75
PUERTO PEREZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,274,274
PUERTO SUAREZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,48,48
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,84,84
PUNA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,111,111
PUNATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,290,290
QUILLACOLLO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,2924,2924
QUIME,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,38,38
RAVELO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,108,108
REYES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,20,20
RIBERALTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,258,258
ROBORE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,6,6
RURRENABAQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,117,117
SABAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,51,51
SACABA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,124,124
SACABAMBA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,50,50
SACACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,50,50
SAIPINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,404,404
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,155,155
SAMAIPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,118,118
SAN ANDRES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,11,11
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,130,130
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,85,85
SAN BENITO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,151,151
SAN BORJA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,580,580
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,26,26
SAN CARLOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,318,318
SAN IGNACIO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,8,8
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,5,5
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,45,45
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,76,76
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,110,110
SAN JULIAN,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,639,639
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,60,60
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,25,25
SAN LUCAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,303,303
SAN MATIAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,20,20
SAN MIGUEL DE VELASCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,49,49
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,26,26
SAN PEDRO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,72,72
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,125,125
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,322,322
SAN RAFAEL,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,23,23
SAN RAMON SCZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,88,88
SANTA ANA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,22,22
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,2769,2769
SANTA ROSA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,120,120
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,65,65
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,44,44
