,group,variable,month,APLICACIÓN DE FLUOR MENORES DE 5 AÑOS,APLICACIÓN DE FLUOR MENORES DE 5 AÑOS,APLICACIÓN DE FLUOR 5 A 13 AÑOS,APLICACIÓN DE FLUOR 5 A 13 AÑOS,APLICACIÓN DE FLUOR 14 A 19 AÑOS,APLICACIÓN DE FLUOR 14 A 19 AÑOS,APLICACIÓN DE FLUOR 20 A 59 AÑOS,APLICACIÓN DE FLUOR 20 A 59 AÑOS,APLICACIÓN DE FLUOR 60 AÑOS Y MAS,APLICACIÓN DE FLUOR 60 AÑOS Y MAS,APLICACIÓN DE FLUOR EMB,APLICACIÓN DE FLUOR EMB,APLICACIÓN DE FLUOR POST,APLICACIÓN DE FLUOR POST,TOTALES
PUNA,atencion odontologica,aplicacion de fluor,2018-11-01,5,0,0,0,0,0,0,3,1,0,0,0,0,0,9
PUNATA,atencion odontologica,aplicacion de fluor,2018-11-01,31,14,1,1,1,2,0,14,0,0,0,0,0,0,64
QUIABAYA,atencion odontologica,aplicacion de fluor,2018-11-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
QUILLACOLLO,atencion odontologica,aplicacion de fluor,2018-11-01,20,23,4,4,2,9,2,17,0,6,0,0,0,0,87
QUIME,atencion odontologica,aplicacion de fluor,2018-11-01,14,8,0,0,0,0,2,0,0,0,0,0,0,0,24
QUIRUSILLAS,atencion odontologica,aplicacion de fluor,2018-11-01,23,19,12,13,0,1,0,0,0,0,0,0,0,0,68
RAVELO,atencion odontologica,aplicacion de fluor,2018-11-01,19,26,0,4,0,0,0,1,1,1,0,0,0,0,52
REYES,atencion odontologica,aplicacion de fluor,2018-11-01,1,0,2,1,0,0,0,0,0,0,0,0,0,0,4
RIBERALTA,atencion odontologica,aplicacion de fluor,2018-11-01,17,23,3,7,2,19,8,18,0,0,0,0,0,0,97
ROBORE,atencion odontologica,aplicacion de fluor,2018-11-01,10,11,23,12,12,3,4,9,3,0,0,0,0,0,87
RURRENABAQUE,atencion odontologica,aplicacion de fluor,2018-11-01,10,12,8,7,6,7,3,10,7,4,0,0,0,0,74
SABAYA,atencion odontologica,aplicacion de fluor,2018-11-01,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
SACABA,atencion odontologica,aplicacion de fluor,2018-11-01,12,16,44,45,4,19,2,11,9,5,0,0,0,0,167
SACACA,atencion odontologica,aplicacion de fluor,2018-11-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
SALINAS DE GARCI MENDOZA,atencion odontologica,aplicacion de fluor,2018-11-01,0,3,1,0,0,0,2,1,0,0,0,0,0,0,7
SAMAIPATA,atencion odontologica,aplicacion de fluor,2018-11-01,2,0,12,9,0,0,0,0,0,0,0,0,0,0,23
SAN AGUSTIN,atencion odontologica,aplicacion de fluor,2018-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SAN ANDRES,atencion odontologica,aplicacion de fluor,2018-11-01,1,1,1,3,0,0,0,0,0,0,0,0,0,0,6
SAN ANDRES DE MACHACA,atencion odontologica,aplicacion de fluor,2018-11-01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
SAN ANTONIO DE LOMERIO,atencion odontologica,aplicacion de fluor,2018-11-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
SAN BENITO,atencion odontologica,aplicacion de fluor,2018-11-01,0,0,4,1,0,0,0,2,4,7,0,0,0,0,18
SAN BORJA,atencion odontologica,aplicacion de fluor,2018-11-01,3,1,0,3,0,1,0,0,0,0,0,0,0,0,8
SAN CARLOS,atencion odontologica,aplicacion de fluor,2018-11-01,8,8,6,4,8,6,4,6,2,1,0,0,0,0,53
SAN IGNACIO,atencion odontologica,aplicacion de fluor,2018-11-01,1,1,3,1,2,0,0,4,0,0,0,0,0,0,12
SAN IGNACIO DE VELASCO,atencion odontologica,aplicacion de fluor,2018-11-01,4,1,0,1,1,0,0,1,0,0,0,0,0,0,8
SAN JAVIER(STC),atencion odontologica,aplicacion de fluor,2018-11-01,50,30,6,20,0,0,0,1,0,0,0,0,0,0,107
SAN JOSE DE CHIQUITOS,atencion odontologica,aplicacion de fluor,2018-11-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SAN JUAN DE YAPACANI,atencion odontologica,aplicacion de fluor,2018-11-01,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4
SAN JULIAN,atencion odontologica,aplicacion de fluor,2018-11-01,69,48,25,23,1,4,2,13,0,1,0,0,0,0,186
SAN LORENZO(PND),atencion odontologica,aplicacion de fluor,2018-11-01,9,9,2,3,0,0,0,0,0,0,0,0,0,0,23
SAN LORENZO(TJA),atencion odontologica,aplicacion de fluor,2018-11-01,2,1,2,6,3,2,1,0,0,0,0,0,0,0,17
SAN LUCAS,atencion odontologica,aplicacion de fluor,2018-11-01,11,6,0,0,0,0,2,0,0,0,0,0,0,0,19
SAN PEDRO DE BUENA VISTA,atencion odontologica,aplicacion de fluor,2018-11-01,11,8,27,30,27,23,0,5,0,0,0,0,0,0,131
SAN PEDRO DE CURAHUARA,atencion odontologica,aplicacion de fluor,2018-11-01,8,6,12,10,2,3,0,0,0,0,0,0,0,0,41
SAN PEDRO DE TIQUINA,atencion odontologica,aplicacion de fluor,2018-11-01,3,6,1,0,0,0,0,0,0,0,0,0,0,0,10
SAN RAFAEL,atencion odontologica,aplicacion de fluor,2018-11-01,11,18,0,0,0,2,0,2,0,0,0,0,0,0,33
SAN RAMON SCZ,atencion odontologica,aplicacion de fluor,2018-11-01,8,6,45,50,0,0,0,0,0,0,0,0,0,0,109
SANTA ANA,atencion odontologica,aplicacion de fluor,2018-11-01,0,0,1,2,1,0,1,1,2,0,0,0,0,0,8
SANTA CRUZ DE LA SIERRA,atencion odontologica,aplicacion de fluor,2018-11-01,819,887,220,254,79,181,324,781,58,59,0,0,0,0,3662
SANTA ROSA,atencion odontologica,aplicacion de fluor,2018-11-01,12,14,15,19,2,0,2,0,0,0,0,0,0,0,64
SANTA ROSA DEL SARA,atencion odontologica,aplicacion de fluor,2018-11-01,3,2,0,0,0,0,0,0,0,0,0,0,0,0,5
SANTIAGO DE CALLAPA,atencion odontologica,aplicacion de fluor,2018-11-01,1,2,19,18,0,0,0,0,0,0,0,0,0,0,40
SANTIAGO DE HUARI,atencion odontologica,aplicacion de fluor,2018-11-01,1,1,0,1,1,0,0,6,7,4,0,0,0,0,21
SANTIAGO DE HUATA,atencion odontologica,aplicacion de fluor,2018-11-01,7,5,0,0,0,1,0,2,0,0,0,0,0,0,15
SANTIAGO DE MACHACA,atencion odontologica,aplicacion de fluor,2018-11-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
SANTUARIO DE QUILLACAS,atencion odontologica,aplicacion de fluor,2018-11-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
SAPAHAQUI,atencion odontologica,aplicacion de fluor,2018-11-01,5,8,59,47,0,0,0,3,1,0,0,0,0,0,123
SENA,atencion odontologica,aplicacion de fluor,2018-11-01,5,5,0,0,0,0,0,0,0,0,0,0,0,0,10
SICA SICA (VILLA AROMA),atencion odontologica,aplicacion de fluor,2018-11-01,2,3,0,0,0,0,0,0,0,0,0,0,0,0,5
SICAYA,atencion odontologica,aplicacion de fluor,2018-11-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SIPE SIPE,atencion odontologica,aplicacion de fluor,2018-11-01,2,3,4,9,0,0,0,0,0,0,0,0,0,0,18
SORACACHI,atencion odontologica,aplicacion de fluor,2018-11-01,1,3,14,11,3,7,1,6,1,0,0,0,0,0,47
SORATA,atencion odontologica,aplicacion de fluor,2018-11-01,7,6,4,0,0,0,0,0,0,0,0,0,0,0,17
SUCRE,atencion odontologica,aplicacion de fluor,2018-11-01,106,100,33,46,19,28,30,66,9,6,0,0,0,0,443
TACACHI,atencion odontologica,aplicacion de fluor,2018-11-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TACACOMA,atencion odontologica,aplicacion de fluor,2018-11-01,4,2,0,0,0,0,1,0,0,0,0,0,0,0,7
TAPACARI,atencion odontologica,aplicacion de fluor,2018-11-01,3,8,0,0,0,0,1,3,0,0,0,0,0,0,15
TARABUCO,atencion odontologica,aplicacion de fluor,2018-11-01,7,4,0,0,0,0,0,0,0,0,0,0,0,0,11
TARACO,atencion odontologica,aplicacion de fluor,2018-11-01,4,5,0,2,0,0,0,0,0,0,0,0,0,0,11
TARATA,atencion odontologica,aplicacion de fluor,2018-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TARIJA,atencion odontologica,aplicacion de fluor,2018-11-01,22,39,32,18,27,24,80,232,2,1,0,0,0,0,477
TARVITA,atencion odontologica,aplicacion de fluor,2018-11-01,20,34,1,0,0,0,0,3,0,0,0,0,0,0,58
TEOPONTE,atencion odontologica,aplicacion de fluor,2018-11-01,1,4,2,8,0,0,0,0,1,1,0,0,0,0,17
TIAWANACU,atencion odontologica,aplicacion de fluor,2018-11-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
TINGUIPAYA,atencion odontologica,aplicacion de fluor,2018-11-01,15,10,0,3,0,2,0,15,2,3,0,0,0,0,50
TIPUANI,atencion odontologica,aplicacion de fluor,2018-11-01,5,4,0,0,0,0,0,0,0,0,0,0,0,0,9
TIQUIPAYA,atencion odontologica,aplicacion de fluor,2018-11-01,48,41,8,2,0,2,1,10,2,7,0,0,0,0,121
TIRAQUE (CBBA),atencion odontologica,aplicacion de fluor,2018-11-01,2,5,1,3,0,0,0,0,0,0,0,0,0,0,11
TOCO,atencion odontologica,aplicacion de fluor,2018-11-01,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2
TODOS SANTOS,atencion odontologica,aplicacion de fluor,2018-11-01,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3
TOLATA,atencion odontologica,aplicacion de fluor,2018-11-01,1,2,0,1,0,0,0,0,0,0,0,0,0,0,4
TOLEDO,atencion odontologica,aplicacion de fluor,2018-11-01,0,0,55,74,49,58,1,0,0,0,0,0,0,0,237
TOMAVE,atencion odontologica,aplicacion de fluor,2018-11-01,5,7,0,0,0,0,0,0,0,0,0,0,0,0,12
TOMINA,atencion odontologica,aplicacion de fluor,2018-11-01,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
TORO TORO,atencion odontologica,aplicacion de fluor,2018-11-01,1,0,0,0,0,1,1,3,0,0,0,0,0,0,6
TOTORA(CBBA),atencion odontologica,aplicacion de fluor,2018-11-01,0,0,49,37,0,0,0,0,0,0,0,0,0,0,86
TOTORA(ORR),atencion odontologica,aplicacion de fluor,2018-11-01,3,2,1,0,0,0,0,5,0,0,0,0,0,0,11
TRINIDAD,atencion odontologica,aplicacion de fluor,2018-11-01,23,44,16,22,6,9,15,16,1,1,0,0,0,0,153
TUPIZA,atencion odontologica,aplicacion de fluor,2018-11-01,7,9,9,0,2,1,3,0,0,0,0,0,0,0,31
TURCO,atencion odontologica,aplicacion de fluor,2018-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
UMALA,atencion odontologica,aplicacion de fluor,2018-11-01,0,7,59,58,0,1,1,0,0,0,0,0,0,0,126
UNCIA,atencion odontologica,aplicacion de fluor,2018-11-01,2,0,10,3,6,5,0,1,0,0,0,0,0,0,27
URIONDO (A. CONCEPCION),atencion odontologica,aplicacion de fluor,2018-11-01,0,0,1,2,1,0,0,1,0,0,0,0,0,0,5
URUBICHA,atencion odontologica,aplicacion de fluor,2018-11-01,0,0,0,0,0,2,0,4,0,0,0,0,0,0,6
UYUNI,atencion odontologica,aplicacion de fluor,2018-11-01,3,12,0,0,0,1,0,6,4,0,0,0,0,0,26
VALLEGRANDE,atencion odontologica,aplicacion de fluor,2018-11-01,95,82,3,16,1,4,2,1,0,0,0,0,0,0,204
VIACHA,atencion odontologica,aplicacion de fluor,2018-11-01,28,39,75,64,0,1,2,7,0,0,0,0,0,0,216
VILA VILA,atencion odontologica,aplicacion de fluor,2018-11-01,2,2,0,0,0,0,0,1,0,0,0,0,0,0,5
VILLA CHARCAS,atencion odontologica,aplicacion de fluor,2018-11-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
VILLA MONTES,atencion odontologica,aplicacion de fluor,2018-11-01,10,4,6,5,0,0,4,4,2,3,0,0,0,0,38
VILLA NUEVA (LOMA ALTA),atencion odontologica,aplicacion de fluor,2018-11-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
VILLA RIVERO,atencion odontologica,aplicacion de fluor,2018-11-01,1,0,0,0,0,0,0,2,0,0,0,0,0,0,3
VILLA SERRANO,atencion odontologica,aplicacion de fluor,2018-11-01,7,1,0,1,0,2,2,4,0,0,0,0,0,0,17
VILLA TUNARI,atencion odontologica,aplicacion de fluor,2018-11-01,15,15,221,241,2,1,13,22,0,2,0,0,0,0,532
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,aplicacion de fluor,2018-11-01,2,1,0,0,0,1,1,2,0,0,0,0,0,0,7
VILLAZON,atencion odontologica,aplicacion de fluor,2018-11-01,5,12,1,1,0,1,0,7,0,3,0,0,0,0,30
VINTO,atencion odontologica,aplicacion de fluor,2018-11-01,20,25,0,0,0,1,0,2,0,0,0,0,0,0,48
VITICHI,atencion odontologica,aplicacion de fluor,2018-11-01,7,4,0,0,0,0,0,0,1,0,0,0,0,0,12
WARNES,atencion odontologica,aplicacion de fluor,2018-11-01,57,70,0,2,0,2,0,7,0,2,0,0,0,0,140
YACO,atencion odontologica,aplicacion de fluor,2018-11-01,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3
YACUIBA,atencion odontologica,aplicacion de fluor,2018-11-01,13,5,9,7,2,4,3,17,6,3,0,0,0,0,69
YAMPARAEZ,atencion odontologica,aplicacion de fluor,2018-11-01,8,8,1,0,0,0,0,0,0,0,0,0,0,0,17
YAPACANI,atencion odontologica,aplicacion de fluor,2018-11-01,14,34,0,0,1,1,0,2,0,2,0,0,0,0,54
YOTALA,atencion odontologica,aplicacion de fluor,2018-11-01,13,10,1,1,0,0,1,3,0,0,0,0,0,0,29
YUNCHARA,atencion odontologica,aplicacion de fluor,2018-11-01,0,1,3,8,0,0,0,0,0,0,0,0,0,0,12
ACACIO,atencion odontologica,aplicacion de fluor,2018-12-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
ACHACACHI,atencion odontologica,aplicacion de fluor,2018-12-01,10,11,0,2,0,0,1,0,0,0,0,0,0,0,24
ACHOCALLA,atencion odontologica,aplicacion de fluor,2018-12-01,6,7,0,0,0,0,0,0,0,0,0,0,0,0,13
AIQUILE,atencion odontologica,aplicacion de fluor,2018-12-01,0,4,4,4,1,0,1,2,0,0,0,0,0,0,16
ALCALA,atencion odontologica,aplicacion de fluor,2018-12-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ALTO BENI,atencion odontologica,aplicacion de fluor,2018-12-01,5,4,0,2,0,1,0,2,1,0,0,0,0,0,15
ANCORAIMES,atencion odontologica,aplicacion de fluor,2018-12-01,3,2,0,0,0,0,0,0,0,0,0,0,0,0,5
ANDAMARCA,atencion odontologica,aplicacion de fluor,2018-12-01,2,4,1,1,0,1,0,2,0,0,0,0,0,0,11
ANTEQUERA,atencion odontologica,aplicacion de fluor,2018-12-01,6,2,0,0,0,0,0,0,0,0,0,0,0,0,8
APOLO,atencion odontologica,aplicacion de fluor,2018-12-01,3,2,0,0,0,0,0,0,0,0,0,0,0,0,5
ARAMPAMPA,atencion odontologica,aplicacion de fluor,2018-12-01,9,13,0,0,0,0,0,1,1,1,0,0,0,0,25
ARBIETO,atencion odontologica,aplicacion de fluor,2018-12-01,4,3,1,0,1,2,0,0,0,0,0,0,0,0,11
ARQUE,atencion odontologica,aplicacion de fluor,2018-12-01,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4
ASCENCION DE GUARAYOS,atencion odontologica,aplicacion de fluor,2018-12-01,18,22,1,0,0,2,0,6,3,1,0,0,0,0,53
AUCAPATA,atencion odontologica,aplicacion de fluor,2018-12-01,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
AYATA,atencion odontologica,aplicacion de fluor,2018-12-01,6,5,2,6,0,0,0,0,0,1,0,0,0,0,20
AYO AYO,atencion odontologica,aplicacion de fluor,2018-12-01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,aplicacion de fluor,2018-12-01,0,2,2,1,0,0,0,7,0,0,0,0,0,0,12
AZURDUY,atencion odontologica,aplicacion de fluor,2018-12-01,8,3,1,0,1,1,0,0,0,0,0,0,0,0,14
BATALLAS,atencion odontologica,aplicacion de fluor,2018-12-01,2,1,0,1,0,0,1,0,0,0,0,0,0,0,5
BELEN DE URMIRI,atencion odontologica,aplicacion de fluor,2018-12-01,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
BERMEJO,atencion odontologica,aplicacion de fluor,2018-12-01,1,1,1,0,0,1,0,0,0,0,0,0,0,0,4
BETANZOS,atencion odontologica,aplicacion de fluor,2018-12-01,2,3,0,0,0,0,0,0,0,0,0,0,0,0,5
BOLIVAR,atencion odontologica,aplicacion de fluor,2018-12-01,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2
BOLPEBRA,atencion odontologica,aplicacion de fluor,2018-12-01,12,11,0,0,0,0,0,0,0,0,0,0,0,0,23
BUENA VISTA,atencion odontologica,aplicacion de fluor,2018-12-01,5,7,4,16,0,0,0,0,0,0,0,0,0,0,32
CABEZAS,atencion odontologica,aplicacion de fluor,2018-12-01,40,55,3,2,0,1,1,9,0,0,0,0,0,0,111
CAIROMA,atencion odontologica,aplicacion de fluor,2018-12-01,3,3,0,3,0,0,0,0,0,0,0,0,0,0,9
"CAIZA ""D""",atencion odontologica,aplicacion de fluor,2018-12-01,4,1,0,1,0,0,0,0,0,0,0,0,0,0,6
CAJUATA,atencion odontologica,aplicacion de fluor,2018-12-01,1,3,0,1,0,0,0,0,0,0,0,0,0,0,5
CALACOTO,atencion odontologica,aplicacion de fluor,2018-12-01,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4
CALAMARCA,atencion odontologica,aplicacion de fluor,2018-12-01,1,1,1,3,0,0,0,0,0,0,0,0,0,0,6
CAMARGO,atencion odontologica,aplicacion de fluor,2018-12-01,0,1,0,1,0,1,0,1,0,0,0,0,0,0,4
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,aplicacion de fluor,2018-12-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
CAMIRI,atencion odontologica,aplicacion de fluor,2018-12-01,22,13,5,23,2,18,15,13,2,3,0,0,0,0,116
CAPINOTA,atencion odontologica,aplicacion de fluor,2018-12-01,7,7,0,0,0,0,0,1,0,0,0,0,0,0,15
CAQUIAVIRI,atencion odontologica,aplicacion de fluor,2018-12-01,4,5,0,0,0,0,0,0,0,0,0,0,0,0,9
CARACOLLO,atencion odontologica,aplicacion de fluor,2018-12-01,4,5,11,13,2,7,1,12,1,2,0,0,0,0,58
CARANAVI,atencion odontologica,aplicacion de fluor,2018-12-01,44,40,102,106,1,5,1,7,1,0,0,0,0,0,307
CARAPARI,atencion odontologica,aplicacion de fluor,2018-12-01,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2
CARIPUYO,atencion odontologica,aplicacion de fluor,2018-12-01,3,4,0,0,1,0,0,0,0,0,0,0,0,0,8
CARMEN RIVERO TORREZ,atencion odontologica,aplicacion de fluor,2018-12-01,9,10,0,0,0,0,0,0,0,0,0,0,0,0,19
CHALLAPATA,atencion odontologica,aplicacion de fluor,2018-12-01,7,1,9,10,0,4,2,2,0,1,0,0,0,0,36
CHAQUI,atencion odontologica,aplicacion de fluor,2018-12-01,1,3,0,0,0,0,0,3,2,2,0,0,0,0,11
CHARAGUA,atencion odontologica,aplicacion de fluor,2018-12-01,24,27,26,35,0,0,0,2,0,0,0,0,0,0,114
CHAYANTA,atencion odontologica,aplicacion de fluor,2018-12-01,6,6,0,0,0,3,0,2,1,2,0,0,0,0,20
CHIMORE,atencion odontologica,aplicacion de fluor,2018-12-01,5,2,0,0,0,0,0,2,0,0,0,0,0,0,9
CHIPAYA,atencion odontologica,aplicacion de fluor,2018-12-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,aplicacion de fluor,2018-12-01,16,20,3,5,0,6,0,1,0,0,0,0,0,0,51
CHUMA,atencion odontologica,aplicacion de fluor,2018-12-01,7,2,0,3,0,0,0,0,0,0,0,0,0,0,12
CKOCHAS,atencion odontologica,aplicacion de fluor,2018-12-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
CLIZA,atencion odontologica,aplicacion de fluor,2018-12-01,1,0,0,2,0,0,2,12,5,4,0,0,0,0,26
COBIJA,atencion odontologica,aplicacion de fluor,2018-12-01,104,94,18,14,5,8,15,28,6,5,0,0,0,0,297
COCAPATA,atencion odontologica,aplicacion de fluor,2018-12-01,0,2,0,0,0,1,0,2,0,0,0,0,0,0,5
COCHABAMBA,atencion odontologica,aplicacion de fluor,2018-12-01,230,218,222,265,62,90,67,149,23,22,0,0,0,0,1348
COIPASA,atencion odontologica,aplicacion de fluor,2018-12-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
COLCAPIRHUA,atencion odontologica,aplicacion de fluor,2018-12-01,6,17,2,1,0,0,0,3,2,1,0,0,0,0,32
"COLCHA ""K""",atencion odontologica,aplicacion de fluor,2018-12-01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
COLOMI,atencion odontologica,aplicacion de fluor,2018-12-01,9,11,0,0,0,0,0,0,2,1,0,0,0,0,23
COLPA BELGICA,atencion odontologica,aplicacion de fluor,2018-12-01,11,35,32,66,10,20,15,40,3,7,0,0,0,0,239
COLQUECHACA,atencion odontologica,aplicacion de fluor,2018-12-01,0,1,0,0,0,0,0,13,0,0,0,0,0,0,14
COLQUENCHA,atencion odontologica,aplicacion de fluor,2018-12-01,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
COLQUIRI,atencion odontologica,aplicacion de fluor,2018-12-01,2,3,2,4,1,1,0,0,0,0,0,0,0,0,13
COMANCHE,atencion odontologica,aplicacion de fluor,2018-12-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
COMARAPA,atencion odontologica,aplicacion de fluor,2018-12-01,0,5,0,0,0,0,0,1,0,0,0,0,0,0,6
COPACABANA,atencion odontologica,aplicacion de fluor,2018-12-01,2,3,0,0,0,1,0,0,0,0,0,0,0,0,6
CORIPATA,atencion odontologica,aplicacion de fluor,2018-12-01,5,4,0,0,0,0,0,0,0,0,0,0,0,0,9
CORO CORO,atencion odontologica,aplicacion de fluor,2018-12-01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
COTAGAITA,atencion odontologica,aplicacion de fluor,2018-12-01,2,2,2,1,13,17,1,3,2,0,0,0,0,0,43
COTOCA,atencion odontologica,aplicacion de fluor,2018-12-01,34,28,0,4,0,0,0,10,1,1,0,0,0,0,78
CUATRO CAÑADAS,atencion odontologica,aplicacion de fluor,2018-12-01,12,23,0,0,0,1,1,1,0,0,0,0,0,0,38
CUEVO,atencion odontologica,aplicacion de fluor,2018-12-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CULPINA,atencion odontologica,aplicacion de fluor,2018-12-01,2,0,0,0,0,1,0,0,0,0,0,0,0,0,3
CURAHUARA DE CARANGAS,atencion odontologica,aplicacion de fluor,2018-12-01,2,2,1,3,9,2,1,1,0,0,0,0,0,0,21
CURVA,atencion odontologica,aplicacion de fluor,2018-12-01,7,10,0,0,0,0,0,0,0,0,0,0,0,0,17
DESAGUADERO,atencion odontologica,aplicacion de fluor,2018-12-01,1,2,0,0,0,0,0,1,0,0,0,0,0,0,4
EL ALTO,atencion odontologica,aplicacion de fluor,2018-12-01,256,272,254,218,82,102,59,102,21,23,0,0,0,0,1389
EL CHORO,atencion odontologica,aplicacion de fluor,2018-12-01,1,1,0,0,0,0,0,1,0,3,0,0,0,0,6
EL PUENTE(STC),atencion odontologica,aplicacion de fluor,2018-12-01,7,8,0,0,0,0,0,2,0,0,0,0,0,0,17
EL TORNO,atencion odontologica,aplicacion de fluor,2018-12-01,179,207,47,49,11,13,3,17,0,1,0,0,0,0,527
EL VILLAR,atencion odontologica,aplicacion de fluor,2018-12-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
ENTRE RIOS TRJ,atencion odontologica,aplicacion de fluor,2018-12-01,10,8,0,1,0,0,0,1,0,0,0,0,0,0,20
ENTRE RIOS CBBA,atencion odontologica,aplicacion de fluor,2018-12-01,1,5,0,0,0,0,0,0,0,0,0,0,0,0,6
EUCALIPTUS,atencion odontologica,aplicacion de fluor,2018-12-01,5,3,5,12,0,3,1,0,0,0,0,0,0,0,29
EXALTACION,atencion odontologica,aplicacion de fluor,2018-12-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FILADELFIA,atencion odontologica,aplicacion de fluor,2018-12-01,14,15,0,0,0,0,0,0,0,0,0,0,0,0,29
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,aplicacion de fluor,2018-12-01,3,3,0,0,0,0,0,0,0,0,0,0,0,0,6
GUANAY,atencion odontologica,aplicacion de fluor,2018-12-01,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4
GUAQUI,atencion odontologica,aplicacion de fluor,2018-12-01,8,10,0,0,0,0,0,0,0,0,0,0,0,0,18
GUAYARAMERIN,atencion odontologica,aplicacion de fluor,2018-12-01,1,0,4,4,4,1,0,4,0,1,0,0,0,0,19
GUTIERREZ,atencion odontologica,aplicacion de fluor,2018-12-01,29,29,7,15,6,3,6,8,0,0,0,0,0,0,103
HUANUNI,atencion odontologica,aplicacion de fluor,2018-12-01,7,1,4,2,1,4,0,6,0,2,0,0,0,0,27
HUARACAJE,atencion odontologica,aplicacion de fluor,2018-12-01,1,1,1,1,1,2,1,1,0,0,0,0,0,0,9
HUATAJATA,atencion odontologica,aplicacion de fluor,2018-12-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUAYLLAMARCA,atencion odontologica,aplicacion de fluor,2018-12-01,0,0,4,2,0,1,0,0,0,0,0,0,0,0,7
HUMANATA,atencion odontologica,aplicacion de fluor,2018-12-01,6,1,0,0,0,0,0,0,0,0,0,0,0,0,7
ICHOCA,atencion odontologica,aplicacion de fluor,2018-12-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ICLA,atencion odontologica,aplicacion de fluor,2018-12-01,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
INCAHUASI,atencion odontologica,aplicacion de fluor,2018-12-01,4,5,0,0,0,0,0,1,0,0,0,0,0,0,10
INQUISIVI,atencion odontologica,aplicacion de fluor,2018-12-01,4,1,1,1,0,0,0,0,0,0,0,0,0,0,7
IRUPANA (VILLA DE LANZA),atencion odontologica,aplicacion de fluor,2018-12-01,1,8,1,0,0,3,0,3,0,0,0,0,0,0,16
IXIAMAS,atencion odontologica,aplicacion de fluor,2018-12-01,1,2,1,0,0,0,0,0,0,0,0,0,0,0,4
JESUS DE MACHACA,atencion odontologica,aplicacion de fluor,2018-12-01,3,8,0,0,0,0,0,0,0,0,0,0,0,0,11
LA ASUNTA,atencion odontologica,aplicacion de fluor,2018-12-01,32,34,43,52,1,0,0,1,0,0,0,0,0,0,163
LA GUARDIA,atencion odontologica,aplicacion de fluor,2018-12-01,125,121,3,1,3,3,4,19,11,17,0,0,0,0,307
LA PAZ,atencion odontologica,aplicacion de fluor,2018-12-01,470,387,440,454,44,70,99,132,37,34,0,0,0,0,2167
LAGUNILLAS,atencion odontologica,aplicacion de fluor,2018-12-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
