,group,variable,month,EXODONCIA MENORES DE 5 AÑOS,EXODONCIA MENORES DE 5 AÑOS,EXODONCIA 5 A 13 AÑOS,EXODONCIA 5 A 13 AÑOS,EXODONCIA 14 A 19 AÑOS,EXODONCIA 14 A 19 AÑOS,EXODONCIA 20 A 59 AÑOS,EXODONCIA 20 A 59 AÑOS,EXODONCIA 60 AÑOS Y MAS,EXODONCIA 60 AÑOS Y MAS,EXODONCIA EMB,EXODONCIA EMB,EXODONCIA POST,EXODONCIA POST,TOTALES
AIQUILE,atencion odontologica,exodoncia,2018-12-01,0,0,12,9,0,0,0,1,8,2,0,0,0,0,32
ALALAY,atencion odontologica,exodoncia,2018-12-01,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2
ALCALA,atencion odontologica,exodoncia,2018-12-01,0,0,2,1,0,0,1,2,0,0,0,0,0,0,6
ALTO BENI,atencion odontologica,exodoncia,2018-12-01,1,0,1,3,0,2,5,2,1,1,0,0,0,0,16
ANCORAIMES,atencion odontologica,exodoncia,2018-12-01,1,3,2,8,0,9,3,15,9,16,0,0,0,0,66
ANDAMARCA,atencion odontologica,exodoncia,2018-12-01,0,0,5,2,1,0,1,5,2,0,0,0,0,0,16
ANTEQUERA,atencion odontologica,exodoncia,2018-12-01,0,0,10,1,0,2,2,3,1,5,0,0,0,0,24
ANZALDO,atencion odontologica,exodoncia,2018-12-01,0,0,1,0,0,0,0,3,3,4,0,0,0,0,11
APOLO,atencion odontologica,exodoncia,2018-12-01,0,1,7,1,2,2,7,7,7,4,0,0,0,0,38
ARAMPAMPA,atencion odontologica,exodoncia,2018-12-01,0,0,0,0,1,0,1,3,1,3,0,0,0,0,9
ARANI,atencion odontologica,exodoncia,2018-12-01,0,0,2,6,0,2,1,3,0,3,0,0,0,0,17
ARBIETO,atencion odontologica,exodoncia,2018-12-01,0,1,28,16,2,3,5,8,1,1,0,0,0,0,65
ARQUE,atencion odontologica,exodoncia,2018-12-01,0,0,1,9,2,3,8,8,1,5,0,0,0,0,37
ASCENCION DE GUARAYOS,atencion odontologica,exodoncia,2018-12-01,2,8,2,0,1,2,0,6,4,5,0,0,0,0,30
ATOCHA,atencion odontologica,exodoncia,2018-12-01,2,0,11,12,4,4,20,35,10,11,0,0,0,0,109
AUCAPATA,atencion odontologica,exodoncia,2018-12-01,0,0,2,1,0,0,2,2,8,0,0,0,0,0,15
AYATA,atencion odontologica,exodoncia,2018-12-01,0,0,6,3,4,3,12,24,8,1,0,0,0,0,61
AYO AYO,atencion odontologica,exodoncia,2018-12-01,0,0,0,2,1,1,1,3,4,8,0,0,0,0,20
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,exodoncia,2018-12-01,0,0,17,17,7,15,15,30,12,10,0,0,0,0,123
AZURDUY,atencion odontologica,exodoncia,2018-12-01,0,0,2,6,0,3,6,30,3,11,0,0,0,0,61
BATALLAS,atencion odontologica,exodoncia,2018-12-01,0,1,10,9,4,8,11,19,16,22,0,0,0,0,100
BAURES,atencion odontologica,exodoncia,2018-12-01,0,0,1,1,2,2,2,11,0,1,0,0,0,0,20
BELEN DE ANDAMARCA,atencion odontologica,exodoncia,2018-12-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
BELEN DE URMIRI,atencion odontologica,exodoncia,2018-12-01,0,0,1,0,0,0,1,0,3,0,0,0,0,0,5
BELLA FLOR,atencion odontologica,exodoncia,2018-12-01,0,0,0,1,0,0,4,2,0,0,0,0,0,0,7
BERMEJO,atencion odontologica,exodoncia,2018-12-01,2,1,13,22,2,5,44,30,6,2,0,0,0,0,127
BETANZOS,atencion odontologica,exodoncia,2018-12-01,0,0,28,6,3,5,5,29,24,29,0,0,0,0,129
BOLIVAR,atencion odontologica,exodoncia,2018-12-01,1,0,0,1,0,0,2,0,4,2,0,0,0,0,10
BOYUIBE,atencion odontologica,exodoncia,2018-12-01,0,0,3,0,1,1,3,16,4,8,0,0,0,0,36
CABEZAS,atencion odontologica,exodoncia,2018-12-01,1,0,7,14,0,1,8,12,6,5,0,0,0,0,54
CAIROMA,atencion odontologica,exodoncia,2018-12-01,1,0,3,7,3,12,7,6,2,0,0,0,0,0,41
"CAIZA ""D""",atencion odontologica,exodoncia,2018-12-01,0,0,6,4,1,3,3,7,8,11,0,0,0,0,43
CAJUATA,atencion odontologica,exodoncia,2018-12-01,0,0,11,17,0,5,6,23,7,10,0,0,0,0,79
CALACOTO,atencion odontologica,exodoncia,2018-12-01,0,0,0,0,0,0,2,2,5,6,0,0,0,0,15
CALAMARCA,atencion odontologica,exodoncia,2018-12-01,2,0,14,7,2,10,2,21,9,2,0,0,0,0,69
CAMARGO,atencion odontologica,exodoncia,2018-12-01,0,0,4,5,2,3,3,5,4,3,0,0,0,0,29
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,exodoncia,2018-12-01,0,0,2,0,0,2,0,2,3,0,0,0,0,0,9
CAMIRI,atencion odontologica,exodoncia,2018-12-01,0,0,12,13,3,10,24,21,15,10,0,0,0,0,108
CAPINOTA,atencion odontologica,exodoncia,2018-12-01,0,0,7,4,0,1,0,2,3,4,0,0,0,0,21
CAQUIAVIRI,atencion odontologica,exodoncia,2018-12-01,0,0,4,7,4,4,9,13,14,10,0,0,0,0,65
CARACOLLO,atencion odontologica,exodoncia,2018-12-01,0,3,16,14,5,9,9,8,9,12,0,0,0,0,85
CARANAVI,atencion odontologica,exodoncia,2018-12-01,4,1,11,11,7,12,7,34,24,16,0,0,0,0,127
CARAPARI,atencion odontologica,exodoncia,2018-12-01,0,1,8,23,0,2,14,20,0,2,0,0,0,0,70
CARIPUYO,atencion odontologica,exodoncia,2018-12-01,0,0,2,3,0,3,0,4,0,6,0,0,0,0,18
CARMEN RIVERO TORREZ,atencion odontologica,exodoncia,2018-12-01,0,1,0,0,0,0,0,1,1,1,0,0,0,0,4
CATACORA,atencion odontologica,exodoncia,2018-12-01,0,0,0,0,1,1,0,3,0,0,0,0,0,0,5
CHACARILLA,atencion odontologica,exodoncia,2018-12-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
CHALLAPATA,atencion odontologica,exodoncia,2018-12-01,3,1,21,31,4,6,6,28,12,13,0,0,0,0,125
CHAQUI,atencion odontologica,exodoncia,2018-12-01,0,0,7,6,1,0,6,6,27,21,0,0,0,0,74
CHARAGUA,atencion odontologica,exodoncia,2018-12-01,0,1,8,12,4,14,20,40,3,0,0,0,0,0,102
CHARAÑA,atencion odontologica,exodoncia,2018-12-01,0,0,2,2,3,2,3,4,0,0,0,0,0,0,16
CHAYANTA,atencion odontologica,exodoncia,2018-12-01,2,0,12,12,6,5,13,41,4,32,0,0,0,0,127
CHIMORE,atencion odontologica,exodoncia,2018-12-01,1,0,9,12,1,1,3,15,5,6,0,0,0,0,53
CHIPAYA,atencion odontologica,exodoncia,2018-12-01,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2
CHOQUE COTA,atencion odontologica,exodoncia,2018-12-01,0,0,1,1,0,0,0,0,1,0,0,0,0,0,3
CHUA COCANI,atencion odontologica,exodoncia,2018-12-01,0,0,0,2,1,3,0,4,0,3,0,0,0,0,13
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,exodoncia,2018-12-01,2,2,4,12,0,6,6,4,0,3,0,0,0,0,39
CHUMA,atencion odontologica,exodoncia,2018-12-01,0,0,12,11,2,11,27,21,18,37,0,0,0,0,139
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,exodoncia,2018-12-01,0,0,0,1,0,0,1,1,2,0,0,0,0,0,5
CKOCHAS,atencion odontologica,exodoncia,2018-12-01,0,0,0,0,1,0,4,6,2,1,0,0,0,0,14
CLIZA,atencion odontologica,exodoncia,2018-12-01,1,0,10,10,0,3,3,6,7,17,0,0,0,0,57
COBIJA,atencion odontologica,exodoncia,2018-12-01,5,8,28,41,9,7,45,67,12,6,0,0,0,0,228
COCAPATA,atencion odontologica,exodoncia,2018-12-01,1,0,10,2,2,4,13,22,15,12,0,0,0,0,81
COCHABAMBA,atencion odontologica,exodoncia,2018-12-01,9,4,195,239,44,69,104,193,107,69,0,0,0,0,1033
COIPASA,atencion odontologica,exodoncia,2018-12-01,0,0,0,0,1,1,0,3,3,1,0,0,0,0,9
COLCAPIRHUA,atencion odontologica,exodoncia,2018-12-01,0,0,14,8,1,1,0,8,12,4,0,0,0,0,48
"COLCHA ""K""",atencion odontologica,exodoncia,2018-12-01,0,0,6,4,5,6,11,10,3,11,0,0,0,0,56
COLLANA,atencion odontologica,exodoncia,2018-12-01,0,0,0,4,2,2,1,4,0,1,0,0,0,0,14
COLOMI,atencion odontologica,exodoncia,2018-12-01,0,0,1,5,0,2,1,8,4,8,0,0,0,0,29
COLPA BELGICA,atencion odontologica,exodoncia,2018-12-01,0,0,2,0,0,1,0,5,0,0,0,0,0,0,8
COLQUECHACA,atencion odontologica,exodoncia,2018-12-01,4,0,21,25,9,23,16,46,31,22,0,0,0,0,197
COLQUENCHA,atencion odontologica,exodoncia,2018-12-01,0,0,13,12,12,17,2,16,8,10,0,0,0,0,90
COLQUIRI,atencion odontologica,exodoncia,2018-12-01,0,1,4,2,4,9,7,14,5,10,0,0,0,0,56
COMANCHE,atencion odontologica,exodoncia,2018-12-01,0,0,3,3,3,4,4,14,7,0,0,0,0,0,38
COMARAPA,atencion odontologica,exodoncia,2018-12-01,1,1,8,13,1,12,7,13,5,1,0,0,0,0,62
COMBAYA,atencion odontologica,exodoncia,2018-12-01,0,0,0,0,0,0,1,1,2,0,0,0,0,0,4
COPACABANA,atencion odontologica,exodoncia,2018-12-01,0,0,3,8,2,1,6,7,3,1,0,0,0,0,31
CORIPATA,atencion odontologica,exodoncia,2018-12-01,0,0,7,7,1,4,6,5,4,0,0,0,0,0,34
CORO CORO,atencion odontologica,exodoncia,2018-12-01,0,1,4,1,2,3,4,4,0,4,0,0,0,0,23
COROICO,atencion odontologica,exodoncia,2018-12-01,0,0,2,2,0,2,1,8,2,6,0,0,0,0,23
CORQUE,atencion odontologica,exodoncia,2018-12-01,0,0,3,2,1,0,4,3,1,1,0,0,0,0,15
COTAGAITA,atencion odontologica,exodoncia,2018-12-01,2,0,15,17,4,8,13,17,10,9,0,0,0,0,95
COTOCA,atencion odontologica,exodoncia,2018-12-01,3,3,7,5,0,4,3,15,22,22,0,0,0,0,84
CRUZ DE MACHACAMARCA,atencion odontologica,exodoncia,2018-12-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
CUATRO CAÑADAS,atencion odontologica,exodoncia,2018-12-01,1,1,6,6,2,2,2,15,2,3,0,0,0,0,40
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,exodoncia,2018-12-01,0,0,0,0,0,2,0,0,0,3,0,0,0,0,5
CUEVO,atencion odontologica,exodoncia,2018-12-01,0,0,3,7,0,1,2,2,1,0,0,0,0,0,16
CULPINA,atencion odontologica,exodoncia,2018-12-01,0,0,3,4,5,1,1,7,12,9,0,0,0,0,42
CURAHUARA DE CARANGAS,atencion odontologica,exodoncia,2018-12-01,0,1,5,1,1,1,3,3,1,4,0,0,0,0,20
CURVA,atencion odontologica,exodoncia,2018-12-01,0,0,0,2,0,0,0,3,0,1,0,0,0,0,6
DESAGUADERO,atencion odontologica,exodoncia,2018-12-01,0,0,3,4,1,1,5,3,5,1,0,0,0,0,23
EL ALTO,atencion odontologica,exodoncia,2018-12-01,22,17,360,371,57,95,47,143,83,55,0,0,0,0,1250
EL CHORO,atencion odontologica,exodoncia,2018-12-01,0,0,0,1,0,0,0,1,7,7,0,0,0,0,16
EL PUENTE(STC),atencion odontologica,exodoncia,2018-12-01,0,0,4,4,0,0,6,10,5,2,0,0,0,0,31
EL PUENTE(TJA),atencion odontologica,exodoncia,2018-12-01,0,0,8,10,3,3,2,20,1,0,0,0,0,0,47
EL TORNO,atencion odontologica,exodoncia,2018-12-01,1,2,18,15,3,1,6,24,24,11,0,0,0,0,105
EL VILLAR,atencion odontologica,exodoncia,2018-12-01,0,0,12,8,0,0,9,22,6,8,0,0,0,0,65
ENTRE RIOS TRJ,atencion odontologica,exodoncia,2018-12-01,0,0,10,23,9,3,11,43,12,2,0,0,0,0,113
ENTRE RIOS CBBA,atencion odontologica,exodoncia,2018-12-01,0,0,0,4,0,1,0,3,1,2,0,0,0,0,11
ESCARA,atencion odontologica,exodoncia,2018-12-01,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
ESCOMA,atencion odontologica,exodoncia,2018-12-01,0,0,1,2,0,0,2,4,2,0,0,0,0,0,11
ESMERALDA,atencion odontologica,exodoncia,2018-12-01,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
EUCALIPTUS,atencion odontologica,exodoncia,2018-12-01,0,0,12,13,0,2,2,5,0,4,0,0,0,0,38
EXALTACION,atencion odontologica,exodoncia,2018-12-01,0,0,0,0,2,0,0,2,2,0,0,0,0,0,6
FERNANDEZ ALONSO,atencion odontologica,exodoncia,2018-12-01,0,1,1,1,1,0,0,7,5,3,0,0,0,0,19
FILADELFIA,atencion odontologica,exodoncia,2018-12-01,0,0,1,5,2,1,2,3,0,0,0,0,0,0,14
GENERAL SAAVEDRA,atencion odontologica,exodoncia,2018-12-01,0,0,1,0,0,1,1,4,0,0,0,0,0,0,7
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,exodoncia,2018-12-01,0,0,8,4,4,8,8,13,11,7,0,0,0,0,63
GUANAY,atencion odontologica,exodoncia,2018-12-01,1,0,0,0,0,0,2,2,13,5,0,0,0,0,23
GUAQUI,atencion odontologica,exodoncia,2018-12-01,0,0,13,8,1,6,8,14,26,16,0,0,0,0,92
GUAYARAMERIN,atencion odontologica,exodoncia,2018-12-01,2,1,12,12,3,5,3,10,6,0,0,0,0,0,54
GUTIERREZ,atencion odontologica,exodoncia,2018-12-01,4,5,14,11,10,17,29,34,7,6,0,0,0,0,137
HUACARETA,atencion odontologica,exodoncia,2018-12-01,0,1,2,4,2,1,2,13,1,0,0,0,0,0,26
HUACAYA (VILLA DE HUACAYA),atencion odontologica,exodoncia,2018-12-01,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2
HUACHACALLA,atencion odontologica,exodoncia,2018-12-01,0,0,0,0,0,0,2,1,2,2,0,0,0,0,7
HUANUNI,atencion odontologica,exodoncia,2018-12-01,1,4,15,34,3,14,11,25,8,8,0,0,0,0,123
HUARACAJE,atencion odontologica,exodoncia,2018-12-01,0,0,3,0,0,0,1,2,2,1,0,0,0,0,9
HUARINA,atencion odontologica,exodoncia,2018-12-01,3,1,2,0,1,0,1,4,6,6,0,0,0,0,24
HUATAJATA,atencion odontologica,exodoncia,2018-12-01,0,0,2,1,1,0,1,4,1,6,0,0,0,0,16
HUAYLLAMARCA,atencion odontologica,exodoncia,2018-12-01,1,0,3,1,1,4,2,1,1,7,0,0,0,0,21
HUMANATA,atencion odontologica,exodoncia,2018-12-01,1,1,3,0,1,3,1,5,12,7,0,0,0,0,34
ICHOCA,atencion odontologica,exodoncia,2018-12-01,0,0,4,1,1,1,0,7,7,0,0,0,0,0,21
ICLA,atencion odontologica,exodoncia,2018-12-01,0,0,9,4,5,3,19,27,9,6,0,0,0,0,82
INCAHUASI,atencion odontologica,exodoncia,2018-12-01,0,0,3,3,5,14,6,25,2,10,0,0,0,0,68
INQUISIVI,atencion odontologica,exodoncia,2018-12-01,1,0,3,6,1,10,2,14,10,10,0,0,0,0,57
IRUPANA (VILLA DE LANZA),atencion odontologica,exodoncia,2018-12-01,1,1,11,7,1,0,10,8,12,11,0,0,0,0,62
IXIAMAS,atencion odontologica,exodoncia,2018-12-01,0,0,3,3,3,1,6,11,1,0,0,0,0,0,28
JESUS DE MACHACA,atencion odontologica,exodoncia,2018-12-01,0,0,11,2,2,8,6,21,19,26,0,0,0,0,95
LA ASUNTA,atencion odontologica,exodoncia,2018-12-01,2,3,25,13,6,30,32,59,23,3,0,0,0,0,196
LA GUARDIA,atencion odontologica,exodoncia,2018-12-01,8,6,2,9,3,5,1,11,27,11,0,0,0,0,83
LA PAZ,atencion odontologica,exodoncia,2018-12-01,30,14,273,260,69,85,237,321,135,122,0,0,0,0,1546
LA RIVERA,atencion odontologica,exodoncia,2018-12-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
LAGUNILLAS,atencion odontologica,exodoncia,2018-12-01,0,0,3,0,0,0,4,6,2,0,0,0,0,0,15
LAJA,atencion odontologica,exodoncia,2018-12-01,1,2,5,8,5,5,7,11,5,7,0,0,0,0,56
LAS CARRERAS,atencion odontologica,exodoncia,2018-12-01,0,0,0,1,1,0,2,5,1,0,0,0,0,0,10
LICOMA PAMPA,atencion odontologica,exodoncia,2018-12-01,0,1,0,3,0,6,2,3,2,0,0,0,0,0,17
LLALLAGUA,atencion odontologica,exodoncia,2018-12-01,1,3,9,17,3,13,7,29,6,10,0,0,0,0,98
LLICA,atencion odontologica,exodoncia,2018-12-01,0,0,5,3,6,1,1,9,2,0,0,0,0,0,27
LORETO,atencion odontologica,exodoncia,2018-12-01,0,0,1,2,0,1,1,5,0,0,0,0,0,0,10
LURIBAY,atencion odontologica,exodoncia,2018-12-01,0,0,0,0,1,0,1,2,1,1,0,0,0,0,6
MACHACAMARCA,atencion odontologica,exodoncia,2018-12-01,0,2,2,2,0,0,0,2,0,1,0,0,0,0,9
MACHARETI,atencion odontologica,exodoncia,2018-12-01,0,0,3,2,0,1,2,6,2,0,0,0,0,0,16
MAGDALENA,atencion odontologica,exodoncia,2018-12-01,0,0,10,6,5,4,2,9,3,0,0,0,0,0,39
MAIRANA,atencion odontologica,exodoncia,2018-12-01,0,0,8,12,3,1,4,9,0,0,0,0,0,0,37
MALLA,atencion odontologica,exodoncia,2018-12-01,1,0,0,0,2,1,8,2,11,4,0,0,0,0,29
MAPIRI,atencion odontologica,exodoncia,2018-12-01,0,1,8,10,2,3,3,11,0,0,0,0,0,0,38
MECAPACA,atencion odontologica,exodoncia,2018-12-01,2,1,7,6,3,4,5,9,5,2,0,0,0,0,44
MINEROS,atencion odontologica,exodoncia,2018-12-01,0,0,2,0,0,0,0,4,1,0,0,0,0,0,7
MIZQUE,atencion odontologica,exodoncia,2018-12-01,0,0,6,16,0,6,1,15,4,6,0,0,0,0,54
MOCOMOCO,atencion odontologica,exodoncia,2018-12-01,0,0,5,9,7,9,11,16,8,13,0,0,0,0,78
MOJINETE,atencion odontologica,exodoncia,2018-12-01,0,0,0,1,0,0,2,8,0,0,0,0,0,0,11
MOJOCOYA,atencion odontologica,exodoncia,2018-12-01,0,0,11,6,3,3,7,35,4,0,0,0,0,0,69
MONTEAGUDO,atencion odontologica,exodoncia,2018-12-01,0,0,9,5,1,4,4,31,18,10,0,0,0,0,82
MONTERO,atencion odontologica,exodoncia,2018-12-01,1,5,48,51,6,6,13,48,26,11,0,0,0,0,215
MORO MORO,atencion odontologica,exodoncia,2018-12-01,0,0,1,0,0,0,0,1,0,3,0,0,0,0,5
MOROCHATA,atencion odontologica,exodoncia,2018-12-01,0,0,5,1,1,6,7,12,5,29,0,0,0,0,66
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,exodoncia,2018-12-01,1,1,0,0,0,0,0,2,0,0,0,0,0,0,4
NAZACARA DE PACAJES,atencion odontologica,exodoncia,2018-12-01,0,0,0,0,0,0,2,1,0,1,0,0,0,0,4
OCURI,atencion odontologica,exodoncia,2018-12-01,0,0,4,6,1,3,4,24,5,14,0,0,0,0,61
OKINAWA,atencion odontologica,exodoncia,2018-12-01,0,0,0,0,0,0,0,0,3,5,0,0,0,0,8
OMEREQUE,atencion odontologica,exodoncia,2018-12-01,0,0,1,1,1,0,0,6,0,1,0,0,0,0,10
ORURO,atencion odontologica,exodoncia,2018-12-01,2,9,117,141,33,73,107,181,89,67,0,0,0,0,819
PADCAYA,atencion odontologica,exodoncia,2018-12-01,0,0,14,21,2,9,7,27,2,1,0,0,0,0,83
PADILLA,atencion odontologica,exodoncia,2018-12-01,0,0,1,2,0,3,5,7,7,0,0,0,0,0,25
PAILON,atencion odontologica,exodoncia,2018-12-01,1,0,1,4,0,7,6,11,2,2,0,0,0,0,34
PALCA,atencion odontologica,exodoncia,2018-12-01,2,2,4,5,6,12,11,14,9,12,0,0,0,0,77
PALOS BLANCOS,atencion odontologica,exodoncia,2018-12-01,4,0,11,8,1,3,2,7,3,9,0,0,0,0,48
PAMPA AULLAGAS,atencion odontologica,exodoncia,2018-12-01,0,0,1,2,0,0,0,2,0,1,0,0,0,0,6
PAMPA GRANDE,atencion odontologica,exodoncia,2018-12-01,0,0,0,2,0,0,0,1,0,5,0,0,0,0,8
PAPEL PAMPA,atencion odontologica,exodoncia,2018-12-01,0,0,2,2,1,5,0,6,13,5,0,0,0,0,34
PASORAPA,atencion odontologica,exodoncia,2018-12-01,0,0,3,1,0,0,0,2,0,0,0,0,0,0,6
PATACAMAYA,atencion odontologica,exodoncia,2018-12-01,1,2,3,1,0,2,2,11,3,8,0,0,0,0,33
PAZÑA,atencion odontologica,exodoncia,2018-12-01,0,0,5,5,2,0,3,5,2,1,0,0,0,0,23
PELECHUCO,atencion odontologica,exodoncia,2018-12-01,1,0,3,2,3,9,12,18,13,5,0,0,0,0,66
POCOATA,atencion odontologica,exodoncia,2018-12-01,0,0,3,5,2,0,3,16,30,36,0,0,0,0,95
POCONA,atencion odontologica,exodoncia,2018-12-01,1,1,9,13,2,3,9,14,7,0,0,0,0,0,59
POJO (CBBA),atencion odontologica,exodoncia,2018-12-01,1,0,6,11,3,4,1,9,1,5,0,0,0,0,41
POOPO,atencion odontologica,exodoncia,2018-12-01,0,0,12,22,2,0,9,6,5,0,0,0,0,0,56
PORCO,atencion odontologica,exodoncia,2018-12-01,0,0,0,3,1,1,0,4,1,2,0,0,0,0,12
POROMA,atencion odontologica,exodoncia,2018-12-01,0,0,6,8,2,7,16,35,3,9,0,0,0,0,86
PORONGO,atencion odontologica,exodoncia,2018-12-01,0,0,2,2,0,0,1,2,8,0,0,0,0,0,15
PORTACHUELO,atencion odontologica,exodoncia,2018-12-01,0,0,8,2,0,0,0,9,3,3,0,0,0,0,25
PORVENIR,atencion odontologica,exodoncia,2018-12-01,0,1,5,4,3,4,4,10,0,0,0,0,0,0,31
POSTRER VALLE,atencion odontologica,exodoncia,2018-12-01,0,0,1,1,0,0,1,1,1,0,0,0,0,0,5
POTOSI,atencion odontologica,exodoncia,2018-12-01,2,5,30,43,22,44,37,79,13,30,0,0,0,0,305
PRESTO,atencion odontologica,exodoncia,2018-12-01,0,0,3,6,2,6,5,24,2,1,0,0,0,0,49
PUCARA,atencion odontologica,exodoncia,2018-12-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
PUCARANI,atencion odontologica,exodoncia,2018-12-01,0,2,16,17,11,23,20,37,16,21,0,0,0,0,163
PUERTO ACOSTA,atencion odontologica,exodoncia,2018-12-01,0,1,7,5,4,10,11,24,29,31,0,0,0,0,122
PUERTO CARABUCO,atencion odontologica,exodoncia,2018-12-01,0,1,4,0,2,10,9,6,5,8,0,0,0,0,45
PUERTO GONZALO MORENO,atencion odontologica,exodoncia,2018-12-01,0,0,6,5,1,1,3,12,0,1,0,0,0,0,29
PUERTO PEREZ,atencion odontologica,exodoncia,2018-12-01,0,0,3,4,0,2,2,4,9,3,0,0,0,0,27
PUERTO QUIJARRO,atencion odontologica,exodoncia,2018-12-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
PUERTO RICO,atencion odontologica,exodoncia,2018-12-01,0,0,9,0,2,6,20,9,3,0,0,0,0,0,49
PUERTO SUAREZ,atencion odontologica,exodoncia,2018-12-01,1,0,3,0,0,6,6,3,2,4,0,0,0,0,25
PUERTO VILLARROEL,atencion odontologica,exodoncia,2018-12-01,2,1,16,12,7,12,7,24,3,8,0,0,0,0,92
PUNA,atencion odontologica,exodoncia,2018-12-01,0,0,6,8,1,1,4,10,2,11,0,0,0,0,43
PUNATA,atencion odontologica,exodoncia,2018-12-01,0,1,8,5,3,0,3,2,7,28,0,0,0,0,57
QUIABAYA,atencion odontologica,exodoncia,2018-12-01,0,0,4,3,0,2,4,9,1,5,0,0,0,0,28
QUILLACOLLO,atencion odontologica,exodoncia,2018-12-01,2,4,42,62,1,7,8,43,26,22,0,0,0,0,217
QUIME,atencion odontologica,exodoncia,2018-12-01,1,0,8,13,3,6,10,14,7,11,0,0,0,0,73
QUIRUSILLAS,atencion odontologica,exodoncia,2018-12-01,0,0,16,5,1,0,3,2,0,0,0,0,0,0,27
RAVELO,atencion odontologica,exodoncia,2018-12-01,0,0,5,0,2,4,8,14,20,29,0,0,0,0,82
REYES,atencion odontologica,exodoncia,2018-12-01,2,0,8,4,1,3,7,4,0,2,0,0,0,0,31
RIBERALTA,atencion odontologica,exodoncia,2018-12-01,4,0,32,38,11,19,18,42,13,5,0,0,0,0,182
ROBORE,atencion odontologica,exodoncia,2018-12-01,0,0,7,9,1,5,3,9,6,3,0,0,0,0,43
RURRENABAQUE,atencion odontologica,exodoncia,2018-12-01,2,3,7,11,3,2,12,18,8,6,0,0,0,0,72
SABAYA,atencion odontologica,exodoncia,2018-12-01,0,0,6,5,1,3,1,1,2,3,0,0,0,0,22
SACABA,atencion odontologica,exodoncia,2018-12-01,1,1,118,126,11,12,9,19,17,17,0,0,0,0,331
SACABAMBA,atencion odontologica,exodoncia,2018-12-01,0,0,0,0,0,0,2,4,3,1,0,0,0,0,10
SACACA,atencion odontologica,exodoncia,2018-12-01,0,0,5,2,2,1,5,8,1,1,0,0,0,0,25
SAIPINA,atencion odontologica,exodoncia,2018-12-01,0,0,2,2,0,0,3,2,1,0,0,0,0,0,10
SALINAS DE GARCI MENDOZA,atencion odontologica,exodoncia,2018-12-01,0,1,10,12,2,3,2,6,1,7,0,0,0,0,44
SAMAIPATA,atencion odontologica,exodoncia,2018-12-01,0,0,2,4,1,1,1,4,5,2,0,0,0,0,20
SAN AGUSTIN,atencion odontologica,exodoncia,2018-12-01,0,0,2,0,0,0,1,2,0,1,0,0,0,0,6
SAN ANDRES DE MACHACA,atencion odontologica,exodoncia,2018-12-01,0,0,0,3,3,0,2,4,2,1,0,0,0,0,15
SAN ANTONIO DE ESMORUCO,atencion odontologica,exodoncia,2018-12-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
SAN ANTONIO DE LOMERIO,atencion odontologica,exodoncia,2018-12-01,0,0,1,0,0,0,0,1,4,1,0,0,0,0,7
SAN BENITO,atencion odontologica,exodoncia,2018-12-01,0,0,6,10,2,0,0,1,0,2,0,0,0,0,21
SAN BORJA,atencion odontologica,exodoncia,2018-12-01,1,1,5,7,3,3,4,12,3,5,0,0,0,0,44
SAN BUENA VENTURA,atencion odontologica,exodoncia,2018-12-01,0,0,3,0,1,3,2,22,0,1,0,0,0,0,32
SAN CARLOS,atencion odontologica,exodoncia,2018-12-01,1,0,3,2,2,3,2,12,2,2,0,0,0,0,29
SAN IGNACIO,atencion odontologica,exodoncia,2018-12-01,0,0,3,11,1,2,6,6,2,1,0,0,0,0,32
SAN IGNACIO DE VELASCO,atencion odontologica,exodoncia,2018-12-01,1,1,1,4,0,0,1,7,20,7,0,0,0,0,42
SAN JAVIER(BNI),atencion odontologica,exodoncia,2018-12-01,0,0,0,1,0,1,0,1,0,0,0,0,0,0,3
SAN JAVIER(STC),atencion odontologica,exodoncia,2018-12-01,0,0,5,10,4,2,1,8,3,2,0,0,0,0,35
SAN JOSE DE CHIQUITOS,atencion odontologica,exodoncia,2018-12-01,0,1,5,8,3,8,5,17,17,6,0,0,0,0,70
SAN JUAN DE YAPACANI,atencion odontologica,exodoncia,2018-12-01,0,1,9,10,3,6,3,12,6,5,0,0,0,0,55
