municipality,group,variable,month,Repetidas,TOTAL
CALAMARCA,consultas prenatales,repetidas,2008-11-01,53,53
CAMARGO,consultas prenatales,repetidas,2008-11-01,116,116
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,repetidas,2008-11-01,16,16
CAMIRI,consultas prenatales,repetidas,2008-11-01,302,302
CAPINOTA,consultas prenatales,repetidas,2008-11-01,90,90
CAQUIAVIRI,consultas prenatales,repetidas,2008-11-01,28,28
CARACOLLO,consultas prenatales,repetidas,2008-11-01,89,89
CARANAVI,consultas prenatales,repetidas,2008-11-01,320,320
CARANGAS,consultas prenatales,repetidas,2008-11-01,1,1
CARAPARI,consultas prenatales,repetidas,2008-11-01,85,85
CARIPUYO,consultas prenatales,repetidas,2008-11-01,48,48
CARMEN RIVERO TORREZ,consultas prenatales,repetidas,2008-11-01,12,12
CATACORA,consultas prenatales,repetidas,2008-11-01,3,3
CHACARILLA,consultas prenatales,repetidas,2008-11-01,2,2
CHALLAPATA,consultas prenatales,repetidas,2008-11-01,214,214
CHAQUI,consultas prenatales,repetidas,2008-11-01,19,19
CHARAGUA,consultas prenatales,repetidas,2008-11-01,180,180
CHARAÑA,consultas prenatales,repetidas,2008-11-01,8,8
CHAYANTA,consultas prenatales,repetidas,2008-11-01,65,65
CHIMORE,consultas prenatales,repetidas,2008-11-01,48,48
CHIPAYA,consultas prenatales,repetidas,2008-11-01,9,9
CHOQUE COTA,consultas prenatales,repetidas,2008-11-01,3,3
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,repetidas,2008-11-01,156,156
CHUMA,consultas prenatales,repetidas,2008-11-01,24,24
CLIZA,consultas prenatales,repetidas,2008-11-01,131,131
COBIJA,consultas prenatales,repetidas,2008-11-01,495,495
COCHABAMBA,consultas prenatales,repetidas,2008-11-01,5277,5277
COIPASA,consultas prenatales,repetidas,2008-11-01,4,4
COLCAPIRHUA,consultas prenatales,repetidas,2008-11-01,384,384
"COLCHA ""K""",consultas prenatales,repetidas,2008-11-01,46,46
COLLANA,consultas prenatales,repetidas,2008-11-01,9,9
COLOMI,consultas prenatales,repetidas,2008-11-01,121,121
COLPA BELGICA,consultas prenatales,repetidas,2008-11-01,44,44
COLQUECHACA,consultas prenatales,repetidas,2008-11-01,123,123
COLQUENCHA,consultas prenatales,repetidas,2008-11-01,30,30
COLQUIRI,consultas prenatales,repetidas,2008-11-01,81,81
COMANCHE,consultas prenatales,repetidas,2008-11-01,7,7
COMARAPA,consultas prenatales,repetidas,2008-11-01,171,171
COMBAYA,consultas prenatales,repetidas,2008-11-01,5,5
CONCEPCION,consultas prenatales,repetidas,2008-11-01,98,98
COPACABANA,consultas prenatales,repetidas,2008-11-01,57,57
CORIPATA,consultas prenatales,repetidas,2008-11-01,84,84
CORO CORO,consultas prenatales,repetidas,2008-11-01,39,39
COROICO,consultas prenatales,repetidas,2008-11-01,138,138
CORQUE,consultas prenatales,repetidas,2008-11-01,26,26
COTAGAITA,consultas prenatales,repetidas,2008-11-01,132,132
COTOCA,consultas prenatales,repetidas,2008-11-01,246,246
CUATRO CAÑADAS,consultas prenatales,repetidas,2008-11-01,83,83
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,repetidas,2008-11-01,3,3
CUEVO,consultas prenatales,repetidas,2008-11-01,15,15
CULPINA,consultas prenatales,repetidas,2008-11-01,94,94
CURAHUARA DE CARANGAS,consultas prenatales,repetidas,2008-11-01,34,34
CURVA,consultas prenatales,repetidas,2008-11-01,4,4
DESAGUADERO,consultas prenatales,repetidas,2008-11-01,32,32
EL ALTO,consultas prenatales,repetidas,2008-11-01,5581,5581
EL CHORO,consultas prenatales,repetidas,2008-11-01,13,13
EL PUENTE(STC),consultas prenatales,repetidas,2008-11-01,52,52
EL PUENTE(TJA),consultas prenatales,repetidas,2008-11-01,37,37
EL TORNO,consultas prenatales,repetidas,2008-11-01,339,339
EL VILLAR,consultas prenatales,repetidas,2008-11-01,34,34
ENTRE RIOS,consultas prenatales,repetidas,2008-11-01,89,89
ENTRE RIOS,consultas prenatales,repetidas,2008-11-01,104,104
ESMERALDA,consultas prenatales,repetidas,2008-11-01,1,1
EUCALIPTUS,consultas prenatales,repetidas,2008-11-01,30,30
EUREKA (SANTOS MERCADO),consultas prenatales,repetidas,2008-11-01,2,2
EXALTACION,consultas prenatales,repetidas,2008-11-01,10,10
FERNANDEZ ALONSO,consultas prenatales,repetidas,2008-11-01,77,77
FILADELFIA,consultas prenatales,repetidas,2008-11-01,18,18
GENERAL SAAVEDRA,consultas prenatales,repetidas,2008-11-01,66,66
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,repetidas,2008-11-01,20,20
GUANAY,consultas prenatales,repetidas,2008-11-01,77,77
GUAQUI,consultas prenatales,repetidas,2008-11-01,18,18
GUAYARAMERIN,consultas prenatales,repetidas,2008-11-01,327,327
GUTIERREZ,consultas prenatales,repetidas,2008-11-01,52,52
HUACARETA,consultas prenatales,repetidas,2008-11-01,73,73
HUACAYA (VILLA DE HUACAYA),consultas prenatales,repetidas,2008-11-01,13,13
HUACHACALLA,consultas prenatales,repetidas,2008-11-01,6,6
HUANUNI,consultas prenatales,repetidas,2008-11-01,179,179
HUARACAJE,consultas prenatales,repetidas,2008-11-01,20,20
HUAYLLAMARCA,consultas prenatales,repetidas,2008-11-01,8,8
ICHOCA,consultas prenatales,repetidas,2008-11-01,7,7
ICLA,consultas prenatales,repetidas,2008-11-01,65,65
INCAHUASI,consultas prenatales,repetidas,2008-11-01,196,196
INGAVI (HUMAITA),consultas prenatales,repetidas,2008-11-01,5,5
INQUISIVI,consultas prenatales,repetidas,2008-11-01,38,38
IRUPANA (VILLA DE LANZA),consultas prenatales,repetidas,2008-11-01,81,81
IXIAMAS,consultas prenatales,repetidas,2008-11-01,47,47
JESUS DE MACHACA,consultas prenatales,repetidas,2008-11-01,50,50
LA ASUNTA,consultas prenatales,repetidas,2008-11-01,190,190
LA GUARDIA,consultas prenatales,repetidas,2008-11-01,607,607
LA PAZ,consultas prenatales,repetidas,2008-11-01,6682,6682
LA RIVERA,consultas prenatales,repetidas,2008-11-01,1,1
LAGUNILLAS,consultas prenatales,repetidas,2008-11-01,31,31
LAJA,consultas prenatales,repetidas,2008-11-01,61,61
LAS CARRERAS,consultas prenatales,repetidas,2008-11-01,22,22
LICOMA PAMPA,consultas prenatales,repetidas,2008-11-01,9,9
LLALLAGUA,consultas prenatales,repetidas,2008-11-01,275,275
LLICA,consultas prenatales,repetidas,2008-11-01,23,23
LORETO,consultas prenatales,repetidas,2008-11-01,13,13
LURIBAY,consultas prenatales,repetidas,2008-11-01,25,25
MACHACAMARCA,consultas prenatales,repetidas,2008-11-01,14,14
MACHARETI,consultas prenatales,repetidas,2008-11-01,67,67
MAGDALENA,consultas prenatales,repetidas,2008-11-01,57,57
MAIRANA,consultas prenatales,repetidas,2008-11-01,87,87
MALLA,consultas prenatales,repetidas,2008-11-01,5,5
MAPIRI,consultas prenatales,repetidas,2008-11-01,114,114
MECAPACA,consultas prenatales,repetidas,2008-11-01,26,26
MINEROS,consultas prenatales,repetidas,2008-11-01,102,102
MIZQUE,consultas prenatales,repetidas,2008-11-01,114,114
MOCOMOCO,consultas prenatales,repetidas,2008-11-01,27,27
MOJINETE,consultas prenatales,repetidas,2008-11-01,6,6
MOJOCOYA,consultas prenatales,repetidas,2008-11-01,54,54
MONTEAGUDO,consultas prenatales,repetidas,2008-11-01,250,250
MONTERO,consultas prenatales,repetidas,2008-11-01,650,650
MORO MORO,consultas prenatales,repetidas,2008-11-01,8,8
MOROCHATA,consultas prenatales,repetidas,2008-11-01,53,53
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,repetidas,2008-11-01,3,3
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,repetidas,2008-11-01,2,2
OCURI,consultas prenatales,repetidas,2008-11-01,85,85
OKINAWA,consultas prenatales,repetidas,2008-11-01,109,109
OMEREQUE,consultas prenatales,repetidas,2008-11-01,31,31
ORURO,consultas prenatales,repetidas,2008-11-01,2101,2101
PADCAYA,consultas prenatales,repetidas,2008-11-01,63,63
PADILLA,consultas prenatales,repetidas,2008-11-01,67,67
PAILON,consultas prenatales,repetidas,2008-11-01,40,40
PALCA,consultas prenatales,repetidas,2008-11-01,32,32
PALOS BLANCOS,consultas prenatales,repetidas,2008-11-01,167,167
PAMPA AULLAGAS,consultas prenatales,repetidas,2008-11-01,17,17
PAMPA GRANDE,consultas prenatales,repetidas,2008-11-01,37,37
PAPEL PAMPA,consultas prenatales,repetidas,2008-11-01,8,8
PASORAPA,consultas prenatales,repetidas,2008-11-01,14,14
PATACAMAYA,consultas prenatales,repetidas,2008-11-01,158,158
PAZÑA,consultas prenatales,repetidas,2008-11-01,30,30
PELECHUCO,consultas prenatales,repetidas,2008-11-01,18,18
POCOATA,consultas prenatales,repetidas,2008-11-01,100,100
POCONA,consultas prenatales,repetidas,2008-11-01,51,51
POJO (CBBA),consultas prenatales,repetidas,2008-11-01,56,56
POOPO,consultas prenatales,repetidas,2008-11-01,40,40
PORCO,consultas prenatales,repetidas,2008-11-01,89,89
POROMA,consultas prenatales,repetidas,2008-11-01,75,75
PORONGO,consultas prenatales,repetidas,2008-11-01,41,41
PORTACHUELO,consultas prenatales,repetidas,2008-11-01,247,247
PORVENIR,consultas prenatales,repetidas,2008-11-01,42,42
POSTRER VALLE,consultas prenatales,repetidas,2008-11-01,5,5
POTOSI,consultas prenatales,repetidas,2008-11-01,1460,1460
PRESTO,consultas prenatales,repetidas,2008-11-01,45,45
PUCARA,consultas prenatales,repetidas,2008-11-01,8,8
PUCARANI,consultas prenatales,repetidas,2008-11-01,109,109
PUERTO ACOSTA,consultas prenatales,repetidas,2008-11-01,59,59
PUERTO CARABUCO,consultas prenatales,repetidas,2008-11-01,33,33
PUERTO GONZALO MORENO,consultas prenatales,repetidas,2008-11-01,19,19
PUERTO PEREZ,consultas prenatales,repetidas,2008-11-01,14,14
PUERTO QUIJARRO,consultas prenatales,repetidas,2008-11-01,79,79
PUERTO RICO,consultas prenatales,repetidas,2008-11-01,40,40
PUERTO SILES,consultas prenatales,repetidas,2008-11-01,6,6
PUERTO SUAREZ,consultas prenatales,repetidas,2008-11-01,100,100
PUERTO VILLARROEL,consultas prenatales,repetidas,2008-11-01,346,346
PUNA,consultas prenatales,repetidas,2008-11-01,206,206
PUNATA,consultas prenatales,repetidas,2008-11-01,163,163
QUIABAYA,consultas prenatales,repetidas,2008-11-01,3,3
QUILLACOLLO,consultas prenatales,repetidas,2008-11-01,348,348
QUIME,consultas prenatales,repetidas,2008-11-01,31,31
QUIRUSILLAS,consultas prenatales,repetidas,2008-11-01,5,5
RAVELO,consultas prenatales,repetidas,2008-11-01,78,78
REYES,consultas prenatales,repetidas,2008-11-01,45,45
RIBERALTA,consultas prenatales,repetidas,2008-11-01,876,876
ROBORE,consultas prenatales,repetidas,2008-11-01,119,119
RURRENABAQUE,consultas prenatales,repetidas,2008-11-01,95,95
SABAYA,consultas prenatales,repetidas,2008-11-01,15,15
SACABA,consultas prenatales,repetidas,2008-11-01,730,730
SACABAMBA,consultas prenatales,repetidas,2008-11-01,5,5
SACACA,consultas prenatales,repetidas,2008-11-01,151,151
SAIPINA,consultas prenatales,repetidas,2008-11-01,32,32
SALINAS DE GARCI MENDOZA,consultas prenatales,repetidas,2008-11-01,51,51
SAMAIPATA,consultas prenatales,repetidas,2008-11-01,44,44
SAN AGUSTIN,consultas prenatales,repetidas,2008-11-01,9,9
SAN ANDRES,consultas prenatales,repetidas,2008-11-01,52,52
SAN ANDRES DE MACHACA,consultas prenatales,repetidas,2008-11-01,15,15
SAN ANTONIO DE ESMORUCO,consultas prenatales,repetidas,2008-11-01,7,7
SAN ANTONIO DE LOMERIO,consultas prenatales,repetidas,2008-11-01,19,19
SAN BENITO,consultas prenatales,repetidas,2008-11-01,76,76
SAN BORJA,consultas prenatales,repetidas,2008-11-01,232,232
SAN BUENA VENTURA,consultas prenatales,repetidas,2008-11-01,105,105
SAN CARLOS,consultas prenatales,repetidas,2008-11-01,144,144
SAN IGNACIO,consultas prenatales,repetidas,2008-11-01,163,163
SAN IGNACIO DE VELASCO,consultas prenatales,repetidas,2008-11-01,453,453
SAN JAVIER(BNI),consultas prenatales,repetidas,2008-11-01,5,5
SAN JAVIER(STC),consultas prenatales,repetidas,2008-11-01,85,85
SAN JOAQUIN,consultas prenatales,repetidas,2008-11-01,7,7
SAN JOSE DE CHIQUITOS,consultas prenatales,repetidas,2008-11-01,90,90
SAN JUAN DE YAPACANI,consultas prenatales,repetidas,2008-11-01,52,52
SAN JULIAN,consultas prenatales,repetidas,2008-11-01,235,235
SAN LORENZO(PND),consultas prenatales,repetidas,2008-11-01,14,14
SAN LORENZO(TJA),consultas prenatales,repetidas,2008-11-01,74,74
SAN LUCAS,consultas prenatales,repetidas,2008-11-01,276,276
SAN MATIAS,consultas prenatales,repetidas,2008-11-01,97,97
SAN MIGUEL DE VELASCO,consultas prenatales,repetidas,2008-11-01,56,56
SAN PABLO DE LIPEZ,consultas prenatales,repetidas,2008-11-01,17,17
SAN PEDRO,consultas prenatales,repetidas,2008-11-01,100,100
SAN PEDRO DE BUENA VISTA,consultas prenatales,repetidas,2008-11-01,107,107
SAN PEDRO DE CURAHUARA,consultas prenatales,repetidas,2008-11-01,14,14
SAN PEDRO DE QUEMES,consultas prenatales,repetidas,2008-11-01,3,3
SAN PEDRO DE TIQUINA,consultas prenatales,repetidas,2008-11-01,8,8
SAN PEDRO(PND),consultas prenatales,repetidas,2008-11-01,8,8
SAN RAFAEL,consultas prenatales,repetidas,2008-11-01,45,45
SAN RAMON,consultas prenatales,repetidas,2008-11-01,70,70
SAN RAMON,consultas prenatales,repetidas,2008-11-01,36,36
SANTA ANA,consultas prenatales,repetidas,2008-11-01,157,157
SANTA CRUZ DE LA SIERRA,consultas prenatales,repetidas,2008-11-01,7595,7595
SANTA ROSA,consultas prenatales,repetidas,2008-11-01,70,70
SANTA ROSA DEL SARA,consultas prenatales,repetidas,2008-11-01,147,147
SANTIAGO DE CALLAPA,consultas prenatales,repetidas,2008-11-01,23,23
SANTIAGO DE HUARI,consultas prenatales,repetidas,2008-11-01,27,27
SANTIAGO DE MACHACA,consultas prenatales,repetidas,2008-11-01,7,7
SANTIVAÑES,consultas prenatales,repetidas,2008-11-01,13,13
SANTUARIO DE QUILLACAS,consultas prenatales,repetidas,2008-11-01,9,9
SAPAHAQUI,consultas prenatales,repetidas,2008-11-01,14,14
SENA,consultas prenatales,repetidas,2008-11-01,12,12
SICA SICA (VILLA AROMA),consultas prenatales,repetidas,2008-11-01,44,44
SICAYA,consultas prenatales,repetidas,2008-11-01,5,5
SIPE SIPE,consultas prenatales,repetidas,2008-11-01,227,227
SOPACHUY,consultas prenatales,repetidas,2008-11-01,45,45
SORACACHI,consultas prenatales,repetidas,2008-11-01,37,37
SORATA,consultas prenatales,repetidas,2008-11-01,86,86
SUCRE,consultas prenatales,repetidas,2008-11-01,2285,2285
TACACHI,consultas prenatales,repetidas,2008-11-01,2,2
TACACOMA,consultas prenatales,repetidas,2008-11-01,27,27
TACOBAMBA,consultas prenatales,repetidas,2008-11-01,16,16
TACOPAYA,consultas prenatales,repetidas,2008-11-01,30,30
TAHUA,consultas prenatales,repetidas,2008-11-01,1,1
TAPACARI,consultas prenatales,repetidas,2008-11-01,90,90
TARABUCO,consultas prenatales,repetidas,2008-11-01,147,147
TARACO,consultas prenatales,repetidas,2008-11-01,14,14
TARATA,consultas prenatales,repetidas,2008-11-01,34,34
TARIJA,consultas prenatales,repetidas,2008-11-01,1219,1219
TARVITA,consultas prenatales,repetidas,2008-11-01,98,98
TEOPONTE,consultas prenatales,repetidas,2008-11-01,34,34
TIAWANACU,consultas prenatales,repetidas,2008-11-01,49,49
TINGUIPAYA,consultas prenatales,repetidas,2008-11-01,77,77
TIPUANI,consultas prenatales,repetidas,2008-11-01,73,73
TIQUIPAYA,consultas prenatales,repetidas,2008-11-01,341,341
TIRAQUE (CBBA),consultas prenatales,repetidas,2008-11-01,311,311
TITO YUPANQUI (PARQUIPUJIO),consultas prenatales,repetidas,2008-11-01,2,2
TOCO,consultas prenatales,repetidas,2008-11-01,17,17
TODOS SANTOS,consultas prenatales,repetidas,2008-11-01,1,1
TOLATA,consultas prenatales,repetidas,2008-11-01,35,35
TOLEDO,consultas prenatales,repetidas,2008-11-01,19,19
TOMAVE,consultas prenatales,repetidas,2008-11-01,40,40
TOMINA,consultas prenatales,repetidas,2008-11-01,58,58
TORO TORO,consultas prenatales,repetidas,2008-11-01,39,39
TOTORA(CBBA),consultas prenatales,repetidas,2008-11-01,127,127
TOTORA(ORR),consultas prenatales,repetidas,2008-11-01,22,22
TRIGAL,consultas prenatales,repetidas,2008-11-01,6,6
TRINIDAD,consultas prenatales,repetidas,2008-11-01,801,801
TUPIZA,consultas prenatales,repetidas,2008-11-01,279,279
TURCO,consultas prenatales,repetidas,2008-11-01,23,23
UMALA,consultas prenatales,repetidas,2008-11-01,9,9
UNCIA,consultas prenatales,repetidas,2008-11-01,136,136
URIONDO (A. CONCEPCION),consultas prenatales,repetidas,2008-11-01,96,96
URUBICHA,consultas prenatales,repetidas,2008-11-01,62,62
UYUNI,consultas prenatales,repetidas,2008-11-01,134,134
VACAS,consultas prenatales,repetidas,2008-11-01,43,43
VALLEGRANDE,consultas prenatales,repetidas,2008-11-01,79,79
VIACHA,consultas prenatales,repetidas,2008-11-01,274,274
VILA VILA,consultas prenatales,repetidas,2008-11-01,15,15
VILLA MONTES,consultas prenatales,repetidas,2008-11-01,313,313
VILLA NUEVA (LOMA ALTA),consultas prenatales,repetidas,2008-11-01,6,6
VILLA RIVERO,consultas prenatales,repetidas,2008-11-01,23,23
VILLA SERRANO,consultas prenatales,repetidas,2008-11-01,102,102
VILLA TUNARI,consultas prenatales,repetidas,2008-11-01,547,547
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,repetidas,2008-11-01,61,61
VILLAZON,consultas prenatales,repetidas,2008-11-01,277,277
VINTO,consultas prenatales,repetidas,2008-11-01,220,220
VITICHI,consultas prenatales,repetidas,2008-11-01,47,47
WALDO BALLIVIAN,consultas prenatales,repetidas,2008-11-01,8,8
WARNES,consultas prenatales,repetidas,2008-11-01,422,422
YACO,consultas prenatales,repetidas,2008-11-01,27,27
YACUIBA,consultas prenatales,repetidas,2008-11-01,504,504
YAMPARAEZ,consultas prenatales,repetidas,2008-11-01,43,43
YANACACHI,consultas prenatales,repetidas,2008-11-01,25,25
YAPACANI,consultas prenatales,repetidas,2008-11-01,274,274
YOCALLA,consultas prenatales,repetidas,2008-11-01,27,27
YOTALA,consultas prenatales,repetidas,2008-11-01,62,62
YUNCHARA,consultas prenatales,repetidas,2008-11-01,28,28
ZUDAÑEZ,consultas prenatales,repetidas,2008-11-01,44,44
ACACIO,consultas prenatales,repetidas,2008-12-01,28,28
ACHACACHI,consultas prenatales,repetidas,2008-12-01,166,166
ACHOCALLA,consultas prenatales,repetidas,2008-12-01,48,48
AIQUILE,consultas prenatales,repetidas,2008-12-01,183,183
ALALAY,consultas prenatales,repetidas,2008-12-01,7,7
ALCALA,consultas prenatales,repetidas,2008-12-01,12,12
ANCORAIMES,consultas prenatales,repetidas,2008-12-01,41,41
ANDAMARCA,consultas prenatales,repetidas,2008-12-01,10,10
ANTEQUERA,consultas prenatales,repetidas,2008-12-01,6,6
ANZALDO,consultas prenatales,repetidas,2008-12-01,11,11
APOLO,consultas prenatales,repetidas,2008-12-01,83,83
ARAMPAMPA,consultas prenatales,repetidas,2008-12-01,28,28
ARANI,consultas prenatales,repetidas,2008-12-01,52,52
ARBIETO,consultas prenatales,repetidas,2008-12-01,43,43
ARQUE,consultas prenatales,repetidas,2008-12-01,26,26
ASCENCION DE GUARAYOS,consultas prenatales,repetidas,2008-12-01,119,119
ATOCHA,consultas prenatales,repetidas,2008-12-01,68,68
AUCAPATA,consultas prenatales,repetidas,2008-12-01,5,5
AYATA,consultas prenatales,repetidas,2008-12-01,9,9
AYO AYO,consultas prenatales,repetidas,2008-12-01,20,20
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,repetidas,2008-12-01,105,105
AZURDUY,consultas prenatales,repetidas,2008-12-01,59,59
BATALLAS,consultas prenatales,repetidas,2008-12-01,47,47
BAURES,consultas prenatales,repetidas,2008-12-01,16,16
BELEN DE URMIRI,consultas prenatales,repetidas,2008-12-01,3,3
BELLA FLOR,consultas prenatales,repetidas,2008-12-01,1,1
BERMEJO,consultas prenatales,repetidas,2008-12-01,215,215
BETANZOS,consultas prenatales,repetidas,2008-12-01,166,166
BOLIVAR,consultas prenatales,repetidas,2008-12-01,14,14
BOLPEBRA,consultas prenatales,repetidas,2008-12-01,8,8
BOYUIBE,consultas prenatales,repetidas,2008-12-01,12,12
BUENA VISTA,consultas prenatales,repetidas,2008-12-01,78,78
CABEZAS,consultas prenatales,repetidas,2008-12-01,103,103
CAIROMA,consultas prenatales,repetidas,2008-12-01,51,51
"CAIZA ""D""",consultas prenatales,repetidas,2008-12-01,46,46
CAJUATA,consultas prenatales,repetidas,2008-12-01,37,37
CALACOTO,consultas prenatales,repetidas,2008-12-01,7,7
CALAMARCA,consultas prenatales,repetidas,2008-12-01,47,47
CAMARGO,consultas prenatales,repetidas,2008-12-01,81,81
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,repetidas,2008-12-01,17,17
CAMIRI,consultas prenatales,repetidas,2008-12-01,228,228
CAPINOTA,consultas prenatales,repetidas,2008-12-01,123,123
CAQUIAVIRI,consultas prenatales,repetidas,2008-12-01,16,16
CARACOLLO,consultas prenatales,repetidas,2008-12-01,98,98
CARANAVI,consultas prenatales,repetidas,2008-12-01,595,595
CARANGAS,consultas prenatales,repetidas,2008-12-01,1,1
CARAPARI,consultas prenatales,repetidas,2008-12-01,83,83
CARIPUYO,consultas prenatales,repetidas,2008-12-01,37,37
CARMEN RIVERO TORREZ,consultas prenatales,repetidas,2008-12-01,18,18
CATACORA,consultas prenatales,repetidas,2008-12-01,2,2
