municipality,group,variable,month,Mujeres con 4ta consulta prenatal,TOTAL
TUPIZA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,74,74
TURCO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,8,8
UMALA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,3,3
UNCIA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,35,35
URIONDO (A. CONCEPCION),consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,18,18
URUBICHA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,12,12
UYUNI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,14,14
VACAS,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,10,10
VALLEGRANDE,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,29,29
VIACHA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,58,58
VILA VILA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,3,3
VILLA MONTES,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,66,66
VILLA NUEVA (LOMA ALTA),consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,2,2
VILLA RIVERO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,4,4
VILLA SERRANO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,16,16
VILLA TUNARI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,96,96
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,15,15
VILLAZON,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,57,57
VINTO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,35,35
VITICHI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,10,10
WALDO BALLIVIAN,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,2,2
WARNES,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,84,84
YACO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,7,7
YACUIBA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,64,64
YAMPARAEZ,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,6,6
YANACACHI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,1,1
YAPACANI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,35,35
YOCALLA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,6,6
YOTALA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,14,14
YUNCHARA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,2,2
ZUDAÑEZ,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,15,15
ACACIO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,7,7
ACHACACHI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,26,26
ACHOCALLA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,10,10
AIQUILE,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,71,71
ALALAY,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,2,2
ALCALA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,5,5
ANCORAIMES,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,10,10
ANDAMARCA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,3,3
ANZALDO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,3,3
APOLO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,14,14
ARAMPAMPA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,5,5
ARANI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,7,7
ARBIETO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,6,6
ARQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,5,5
ASCENCION DE GUARAYOS,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,38,38
ATOCHA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,31,31
AUCAPATA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,2,2
AYATA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,3,3
AYO AYO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,6,6
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,38,38
AZURDUY,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,17,17
BATALLAS,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,14,14
BAURES,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,5,5
BELEN DE URMIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,2,2
BERMEJO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,47,47
BETANZOS,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,24,24
BOLIVAR,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,5,5
BOLPEBRA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,3,3
BOYUIBE,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,2,2
BUENA VISTA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,17,17
CABEZAS,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,20,20
CAIROMA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,15,15
"CAIZA ""D""",consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,10,10
CAJUATA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,7,7
CALACOTO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,3,3
CALAMARCA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,9,9
CAMARGO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,21,21
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,8,8
CAMIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,39,39
CAPINOTA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,9,9
CAQUIAVIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,3,3
CARACOLLO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,24,24
CARANAVI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,52,52
CARAPARI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,27,27
CARIPUYO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,10,10
CARMEN RIVERO TORREZ,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,3,3
CHALLAPATA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,48,48
CHAQUI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,2,2
CHARAGUA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,32,32
CHARAÑA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,2,2
CHAYANTA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,18,18
CHIMORE,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,13,13
CHIPAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,1,1
CHOQUE COTA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,1,1
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,76,76
CHUMA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,3,3
CLIZA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,15,15
COBIJA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,80,80
COCHABAMBA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,1070,1070
COIPASA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,1,1
COLCAPIRHUA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,71,71
"COLCHA ""K""",consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,8,8
COLOMI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,18,18
COLPA BELGICA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,6,6
COLQUECHACA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,38,38
COLQUENCHA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,7,7
COLQUIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,34,34
COMANCHE,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,2,2
COMARAPA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,32,32
COMBAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,3,3
CONCEPCION,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,14,14
COPACABANA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,8,8
CORIPATA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,18,18
CORO CORO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,6,6
COROICO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,18,18
CORQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,3,3
COTAGAITA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,21,21
COTOCA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,36,36
CUATRO CAÑADAS,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,26,26
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,2,2
CUEVO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,1,1
CULPINA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,35,35
CURAHUARA DE CARANGAS,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,2,2
CURVA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,3,3
DESAGUADERO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,5,5
EL ALTO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,922,922
EL CHORO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,1,1
EL PUENTE(STC),consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,11,11
EL PUENTE(TJA),consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,14,14
EL TORNO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,78,78
EL VILLAR,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,9,9
ENTRE RIOS,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,22,22
ENTRE RIOS,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,21,21
EUCALIPTUS,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,10,10
EXALTACION,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,2,2
FERNANDEZ ALONSO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,16,16
FILADELFIA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,1,1
GENERAL SAAVEDRA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,22,22
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,5,5
GUANAY,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,21,21
GUAQUI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,2,2
GUAYARAMERIN,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,60,60
GUTIERREZ,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,16,16
HUACARETA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,30,30
HUACAYA (VILLA DE HUACAYA),consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,4,4
HUACHACALLA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,1,1
HUANUNI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,26,26
HUARACAJE,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,7,7
HUAYLLAMARCA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,1,1
ICLA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,12,12
INCAHUASI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,56,56
INGAVI (HUMAITA),consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,1,1
INQUISIVI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,8,8
IRUPANA (VILLA DE LANZA),consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,10,10
IXIAMAS,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,13,13
JESUS DE MACHACA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,8,8
LA ASUNTA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,78,78
LA GUARDIA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,59,59
LA PAZ,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,1013,1013
LAGUNILLAS,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,8,8
LAJA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,13,13
LAS CARRERAS,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,11,11
LLALLAGUA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,47,47
LLICA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,6,6
LORETO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,6,6
LURIBAY,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,4,4
MACHACAMARCA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,3,3
MACHARETI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,20,20
MAGDALENA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,17,17
MAIRANA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,20,20
MALLA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,1,1
MAPIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,18,18
MECAPACA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,6,6
MINEROS,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,21,21
MIZQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,22,22
MOCOMOCO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,3,3
MOJINETE,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,1,1
MOJOCOYA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,9,9
MONTEAGUDO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,55,55
MONTERO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,112,112
MORO MORO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,2,2
MOROCHATA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,22,22
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,1,1
OCURI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,19,19
OKINAWA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,18,18
OMEREQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,8,8
ORURO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,421,421
PADCAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,19,19
PADILLA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,21,21
PAILON,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,12,12
PALCA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,9,9
PALOS BLANCOS,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,46,46
PAMPA AULLAGAS,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,4,4
PAMPA GRANDE,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,7,7
PAPEL PAMPA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,1,1
PASORAPA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,1,1
PATACAMAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,33,33
PAZÑA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,5,5
PELECHUCO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,8,8
POCOATA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,31,31
POCONA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,15,15
POJO (CBBA),consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,7,7
POOPO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,14,14
PORCO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,10,10
POROMA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,30,30
PORONGO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,8,8
PORTACHUELO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,53,53
PORVENIR,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,12,12
POTOSI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,210,210
PRESTO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,14,14
PUCARA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,3,3
PUCARANI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,19,19
PUERTO ACOSTA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,21,21
PUERTO CARABUCO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,9,9
PUERTO GONZALO MORENO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,13,13
PUERTO PEREZ,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,3,3
PUERTO QUIJARRO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,29,29
PUERTO RICO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,12,12
PUERTO SUAREZ,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,15,15
PUERTO VILLARROEL,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,48,48
PUNA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,42,42
PUNATA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,63,63
QUIABAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,3,3
QUILLACOLLO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,46,46
QUIME,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,5,5
QUIRUSILLAS,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,1,1
RAVELO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,18,18
REYES,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,12,12
RIBERALTA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,183,183
ROBORE,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,22,22
RURRENABAQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,14,14
SABAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,1,1
SACABA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,128,128
SACABAMBA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,2,2
SACACA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,29,29
SAIPINA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,7,7
SALINAS DE GARCI MENDOZA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,1,1
SAMAIPATA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,5,5
SAN AGUSTIN,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,1,1
SAN ANDRES,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,8,8
SAN ANDRES DE MACHACA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,3,3
SAN ANTONIO DE ESMORUCO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,2,2
SAN ANTONIO DE LOMERIO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,13,13
SAN BENITO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,9,9
SAN BORJA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,75,75
SAN BUENA VENTURA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-12-01,17,17
