municipality,group,variable,month,Nuevas a partir del 5to mes de embarazo,TOTAL
COLQUECHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,29,29
COLQUENCHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,7,7
COLQUIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,2,2
COMARAPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,13,13
COMBAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,1,1
CONCEPCION,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,9,9
COPACABANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,3,3
CORIPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,25,25
CORO CORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,4,4
COROICO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,15,15
CORQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,3,3
COTAGAITA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,10,10
COTOCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,44,44
CUATRO CAÑADAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,13,13
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,1,1
CUEVO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,6,6
CULPINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,9,9
CURAHUARA DE CARANGAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,3,3
CURVA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,7,7
DESAGUADERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,1,1
EL ALTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,1029,1029
EL CHORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,3,3
EL PUENTE(STC),consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,3,3
EL PUENTE(TJA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,2,2
EL TORNO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,45,45
EL VILLAR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,1,1
ENTRE RIOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,55,55
ENTRE RIOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,9,9
EUCALIPTUS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,7,7
EUREKA (SANTOS MERCADO),consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,1,1
EXALTACION,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,5,5
FERNANDEZ ALONSO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,12,12
FILADELFIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,2,2
GENERAL SAAVEDRA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,12,12
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,14,14
GUANAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,8,8
GUAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,2,2
GUAYARAMERIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,37,37
GUTIERREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,8,8
HUACARETA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,5,5
HUACHACALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,1,1
HUANUNI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,30,30
HUARACAJE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,2,2
HUAYLLAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,3,3
ICHOCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,6,6
ICLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,5,5
INCAHUASI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,7,7
INQUISIVI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,5,5
IRUPANA (VILLA DE LANZA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,4,4
IXIAMAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,2,2
JESUS DE MACHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,4,4
LA ASUNTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,37,37
LA GUARDIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,69,69
LA PAZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,1538,1538
LAJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,11,11
LAS CARRERAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,1,1
LICOMA PAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,2,2
LLALLAGUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,44,44
LLICA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,2,2
LORETO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,3,3
LURIBAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,5,5
MACHACAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,1,1
MACHARETI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,2,2
MAGDALENA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,10,10
MAIRANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,5,5
MALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,2,2
MAPIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,13,13
MECAPACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,5,5
MINEROS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,21,21
MIZQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,33,33
MOCOMOCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,6,6
MOJINETE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,1,1
MONTEAGUDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,11,11
MONTERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,108,108
MORO MORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,1,1
MOROCHATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,32,32
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,1,1
OCURI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,19,19
OKINAWA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,17,17
OMEREQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,2,2
ORURO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,483,483
PADCAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,9,9
PADILLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,5,5
PAILON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,13,13
PALCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,10,10
PALOS BLANCOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,22,22
PAMPA GRANDE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,5,5
PAPEL PAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,3,3
PASORAPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,1,1
PATACAMAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,29,29
PAZÑA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,4,4
PELECHUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,5,5
POCOATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,20,20
POCONA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,15,15
POJO (CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,7,7
POOPO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,5,5
PORCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,1,1
POROMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,3,3
PORONGO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,3,3
PORTACHUELO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,12,12
PORVENIR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,1,1
POSTRER VALLE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,1,1
POTOSI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,470,470
PRESTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,3,3
PUCARANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,9,9
PUERTO ACOSTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,33,33
PUERTO CARABUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,8,8
PUERTO GONZALO MORENO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,2,2
PUERTO QUIJARRO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,33,33
PUERTO RICO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,6,6
PUERTO SILES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,2,2
PUERTO SUAREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,7,7
PUERTO VILLARROEL,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,101,101
PUNA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,18,18
PUNATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,47,47
QUIABAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,4,4
QUILLACOLLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,115,115
QUIME,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,7,7
QUIRUSILLAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,1,1
RAVELO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,10,10
REYES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,30,30
RIBERALTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,134,134
ROBORE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,5,5
RURRENABAQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,13,13
SABAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,4,4
SACABA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,132,132
SACABAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,6,6
SACACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,21,21
SAIPINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,5,5
SALINAS DE GARCI MENDOZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,3,3
SAMAIPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,3,3
SAN AGUSTIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,1,1
SAN ANDRES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,7,7
SAN ANDRES DE MACHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,1,1
SAN ANTONIO DE ESMORUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,5,5
SAN ANTONIO DE LOMERIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,5,5
SAN BENITO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,11,11
SAN BORJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,39,39
SAN BUENA VENTURA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,5,5
SAN CARLOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,19,19
SAN IGNACIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,31,31
SAN IGNACIO DE VELASCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,44,44
SAN JAVIER(BNI),consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,1,1
SAN JAVIER(STC),consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,11,11
SAN JOAQUIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,2,2
SAN JOSE DE CHIQUITOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,21,21
SAN JUAN DE YAPACANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,38,38
SAN JULIAN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,25,25
SAN LORENZO(PND),consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,2,2
SAN LORENZO(TJA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,13,13
SAN LUCAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,25,25
SAN MATIAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,9,9
SAN MIGUEL DE VELASCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,4,4
SAN PEDRO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,6,6
SAN PEDRO DE BUENA VISTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,29,29
SAN PEDRO DE CURAHUARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,4,4
SAN PEDRO DE TIQUINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,2,2
SAN PEDRO(PND),consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,1,1
SAN RAFAEL,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,1,1
SAN RAMON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,12,12
SAN RAMON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,5,5
SANTA ANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,10,10
SANTA CRUZ DE LA SIERRA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,2378,2378
SANTA ROSA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,3,3
SANTA ROSA DEL SARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,12,12
SANTIAGO DE CALLAPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,1,1
SANTIAGO DE HUARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,3,3
SANTIAGO DE MACHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,2,2
SANTIVAÑES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,6,6
SANTUARIO DE QUILLACAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,2,2
SAPAHAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,9,9
SENA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,14,14
SICA SICA (VILLA AROMA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,18,18
SICAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,5,5
SIPE SIPE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,57,57
SOPACHUY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,4,4
SORACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,10,10
SORATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,18,18
SUCRE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,233,233
TACACOMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,3,3
TACOBAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,6,6
TACOPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,7,7
TAHUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,1,1
TAPACARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,10,10
TARABUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,14,14
TARACO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,1,1
TARATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,8,8
TARIJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,280,280
TARVITA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,7,7
TEOPONTE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,3,3
TIAWANACU,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,3,3
TINGUIPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,19,19
TIPUANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,6,6
TIQUIPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,76,76
TIRAQUE (CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,72,72
TOCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,2,2
TOLATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,2,2
TOLEDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,4,4
TOMAVE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,8,8
TOMINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,2,2
TORO TORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,7,7
TOTORA(CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,23,23
TOTORA(ORR),consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,3,3
TRINIDAD,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,128,128
TUPIZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,30,30
TURCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,4,4
UMALA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,3,3
UNCIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,17,17
URIONDO (A. CONCEPCION),consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,4,4
URUBICHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,7,7
UYUNI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,27,27
VACAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,10,10
VALLEGRANDE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,5,5
VIACHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,39,39
