,group,variable,month,PERSONAS DE 5 A 9 AÑOS NUEVA,PERSONAS DE 5 A 9 AÑOS NUEVA,PERSONAS DE 5 A 9 AÑOS REPETIDAS,PERSONAS DE 5 A 9 AÑOS REPETIDAS,TOTALES,TOTALES,TOTALES
TITO YUPANQUI (PARQUIPUJIO),consulta externa,personas de 5 a 9 anos,2008-10-01,7,5,2,0,9,5,14
TOCO,consulta externa,personas de 5 a 9 anos,2008-10-01,22,17,3,1,25,18,43
TODOS SANTOS,consulta externa,personas de 5 a 9 anos,2008-10-01,2,2,0,0,2,2,4
TOLATA,consulta externa,personas de 5 a 9 anos,2008-10-01,24,29,1,0,25,29,54
TOLEDO,consulta externa,personas de 5 a 9 anos,2008-10-01,21,26,1,2,22,28,50
TOMAVE,consulta externa,personas de 5 a 9 anos,2008-10-01,20,30,2,3,22,33,55
TOMINA,consulta externa,personas de 5 a 9 anos,2008-10-01,70,68,1,1,71,69,140
TORO TORO,consulta externa,personas de 5 a 9 anos,2008-10-01,28,40,1,2,29,42,71
TOTORA(CBBA),consulta externa,personas de 5 a 9 anos,2008-10-01,12,10,1,0,13,10,23
TOTORA(ORR),consulta externa,personas de 5 a 9 anos,2008-10-01,27,30,0,0,27,30,57
TRIGAL,consulta externa,personas de 5 a 9 anos,2008-10-01,5,9,0,2,5,11,16
TRINIDAD,consulta externa,personas de 5 a 9 anos,2008-10-01,610,598,133,125,743,723,1466
TUPIZA,consulta externa,personas de 5 a 9 anos,2008-10-01,307,419,27,27,334,446,780
TURCO,consulta externa,personas de 5 a 9 anos,2008-10-01,30,15,2,0,32,15,47
UMALA,consulta externa,personas de 5 a 9 anos,2008-10-01,3,11,0,0,3,11,14
UNCIA,consulta externa,personas de 5 a 9 anos,2008-10-01,59,55,0,0,59,55,114
URIONDO (A. CONCEPCION),consulta externa,personas de 5 a 9 anos,2008-10-01,202,194,5,14,207,208,415
URUBICHA,consulta externa,personas de 5 a 9 anos,2008-10-01,22,25,0,0,22,25,47
UYUNI,consulta externa,personas de 5 a 9 anos,2008-10-01,112,79,0,0,112,79,191
VACAS,consulta externa,personas de 5 a 9 anos,2008-10-01,29,37,0,1,29,38,67
VALLEGRANDE,consulta externa,personas de 5 a 9 anos,2008-10-01,35,47,27,27,62,74,136
VIACHA,consulta externa,personas de 5 a 9 anos,2008-10-01,150,134,30,41,180,175,355
VILA VILA,consulta externa,personas de 5 a 9 anos,2008-10-01,9,9,0,0,9,9,18
VILLA MONTES,consulta externa,personas de 5 a 9 anos,2008-10-01,326,267,17,18,343,285,628
VILLA NUEVA (LOMA ALTA),consulta externa,personas de 5 a 9 anos,2008-10-01,4,2,3,2,7,4,11
VILLA RIVERO,consulta externa,personas de 5 a 9 anos,2008-10-01,12,8,1,1,13,9,22
VILLA SERRANO,consulta externa,personas de 5 a 9 anos,2008-10-01,59,44,1,2,60,46,106
VILLA TUNARI,consulta externa,personas de 5 a 9 anos,2008-10-01,277,283,13,20,290,303,593
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,personas de 5 a 9 anos,2008-10-01,53,65,0,0,53,65,118
VILLAZON,consulta externa,personas de 5 a 9 anos,2008-10-01,158,126,13,21,171,147,318
VINTO,consulta externa,personas de 5 a 9 anos,2008-10-01,98,96,22,16,120,112,232
VITICHI,consulta externa,personas de 5 a 9 anos,2008-10-01,33,23,0,0,33,23,56
WALDO BALLIVIAN,consulta externa,personas de 5 a 9 anos,2008-10-01,3,7,0,0,3,7,10
WARNES,consulta externa,personas de 5 a 9 anos,2008-10-01,366,438,11,25,377,463,840
YACO,consulta externa,personas de 5 a 9 anos,2008-10-01,48,52,1,0,49,52,101
YACUIBA,consulta externa,personas de 5 a 9 anos,2008-10-01,787,784,81,80,868,864,1732
YAMPARAEZ,consulta externa,personas de 5 a 9 anos,2008-10-01,37,43,4,2,41,45,86
YANACACHI,consulta externa,personas de 5 a 9 anos,2008-10-01,18,21,2,1,20,22,42
YAPACANI,consulta externa,personas de 5 a 9 anos,2008-10-01,92,84,3,3,95,87,182
YOCALLA,consulta externa,personas de 5 a 9 anos,2008-10-01,20,25,0,1,20,26,46
YOTALA,consulta externa,personas de 5 a 9 anos,2008-10-01,26,26,3,4,29,30,59
YUNCHARA,consulta externa,personas de 5 a 9 anos,2008-10-01,58,84,0,0,58,84,142
ZUDAÑEZ,consulta externa,personas de 5 a 9 anos,2008-10-01,27,47,0,2,27,49,76
ACACIO,consulta externa,personas de 5 a 9 anos,2008-11-01,11,11,0,0,11,11,22
ACHACACHI,consulta externa,personas de 5 a 9 anos,2008-11-01,69,61,6,4,75,65,140
ACHOCALLA,consulta externa,personas de 5 a 9 anos,2008-11-01,12,12,2,1,14,13,27
AIQUILE,consulta externa,personas de 5 a 9 anos,2008-11-01,75,76,14,10,89,86,175
ALALAY,consulta externa,personas de 5 a 9 anos,2008-11-01,8,9,0,0,8,9,17
ALCALA,consulta externa,personas de 5 a 9 anos,2008-11-01,39,32,0,0,39,32,71
ANCORAIMES,consulta externa,personas de 5 a 9 anos,2008-11-01,19,7,1,2,20,9,29
ANDAMARCA,consulta externa,personas de 5 a 9 anos,2008-11-01,27,25,0,2,27,27,54
ANTEQUERA,consulta externa,personas de 5 a 9 anos,2008-11-01,34,47,0,0,34,47,81
ANZALDO,consulta externa,personas de 5 a 9 anos,2008-11-01,11,17,0,0,11,17,28
APOLO,consulta externa,personas de 5 a 9 anos,2008-11-01,30,25,0,0,30,25,55
ARAMPAMPA,consulta externa,personas de 5 a 9 anos,2008-11-01,6,9,1,0,7,9,16
ARANI,consulta externa,personas de 5 a 9 anos,2008-11-01,30,15,0,0,30,15,45
ARBIETO,consulta externa,personas de 5 a 9 anos,2008-11-01,28,21,1,1,29,22,51
ARQUE,consulta externa,personas de 5 a 9 anos,2008-11-01,12,11,0,0,12,11,23
ASCENCION DE GUARAYOS,consulta externa,personas de 5 a 9 anos,2008-11-01,75,78,0,1,75,79,154
ATOCHA,consulta externa,personas de 5 a 9 anos,2008-11-01,137,119,42,33,179,152,331
AUCAPATA,consulta externa,personas de 5 a 9 anos,2008-11-01,18,17,11,1,29,18,47
AYATA,consulta externa,personas de 5 a 9 anos,2008-11-01,34,34,0,0,34,34,68
AYO AYO,consulta externa,personas de 5 a 9 anos,2008-11-01,7,10,0,0,7,10,17
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,personas de 5 a 9 anos,2008-11-01,85,62,0,2,85,64,149
AZURDUY,consulta externa,personas de 5 a 9 anos,2008-11-01,41,54,0,1,41,55,96
BATALLAS,consulta externa,personas de 5 a 9 anos,2008-11-01,24,22,0,0,24,22,46
BAURES,consulta externa,personas de 5 a 9 anos,2008-11-01,6,10,1,0,7,10,17
BELEN DE ANDAMARCA,consulta externa,personas de 5 a 9 anos,2008-11-01,8,4,0,0,8,4,12
BELEN DE URMIRI,consulta externa,personas de 5 a 9 anos,2008-11-01,9,4,1,0,10,4,14
BELLA FLOR,consulta externa,personas de 5 a 9 anos,2008-11-01,1,0,0,0,1,0,1
BERMEJO,consulta externa,personas de 5 a 9 anos,2008-11-01,352,396,31,35,383,431,814
BETANZOS,consulta externa,personas de 5 a 9 anos,2008-11-01,135,132,6,2,141,134,275
BOLIVAR,consulta externa,personas de 5 a 9 anos,2008-11-01,8,10,0,0,8,10,18
BOLPEBRA,consulta externa,personas de 5 a 9 anos,2008-11-01,6,6,0,0,6,6,12
BOYUIBE,consulta externa,personas de 5 a 9 anos,2008-11-01,19,25,0,2,19,27,46
BUENA VISTA,consulta externa,personas de 5 a 9 anos,2008-11-01,105,79,5,6,110,85,195
CABEZAS,consulta externa,personas de 5 a 9 anos,2008-11-01,89,87,4,3,93,90,183
CAIROMA,consulta externa,personas de 5 a 9 anos,2008-11-01,48,54,1,2,49,56,105
"CAIZA ""D""",consulta externa,personas de 5 a 9 anos,2008-11-01,46,37,0,0,46,37,83
CAJUATA,consulta externa,personas de 5 a 9 anos,2008-11-01,36,32,0,0,36,32,68
CALACOTO,consulta externa,personas de 5 a 9 anos,2008-11-01,27,30,1,1,28,31,59
CALAMARCA,consulta externa,personas de 5 a 9 anos,2008-11-01,23,14,0,9,23,23,46
CAMARGO,consulta externa,personas de 5 a 9 anos,2008-11-01,63,55,0,0,63,55,118
CAMATAQUI (C. VILLA ABECIA),consulta externa,personas de 5 a 9 anos,2008-11-01,21,21,0,0,21,21,42
CAMIRI,consulta externa,personas de 5 a 9 anos,2008-11-01,298,297,20,12,318,309,627
CAPINOTA,consulta externa,personas de 5 a 9 anos,2008-11-01,74,70,18,20,92,90,182
CAQUIAVIRI,consulta externa,personas de 5 a 9 anos,2008-11-01,23,24,0,0,23,24,47
CARACOLLO,consulta externa,personas de 5 a 9 anos,2008-11-01,62,57,7,7,69,64,133
CARANAVI,consulta externa,personas de 5 a 9 anos,2008-11-01,116,134,3,5,119,139,258
CARANGAS,consulta externa,personas de 5 a 9 anos,2008-11-01,1,0,0,0,1,0,1
CARAPARI,consulta externa,personas de 5 a 9 anos,2008-11-01,208,174,4,9,212,183,395
CARIPUYO,consulta externa,personas de 5 a 9 anos,2008-11-01,12,8,0,0,12,8,20
CARMEN RIVERO TORREZ,consulta externa,personas de 5 a 9 anos,2008-11-01,15,12,2,0,17,12,29
CATACORA,consulta externa,personas de 5 a 9 anos,2008-11-01,3,6,1,0,4,6,10
CHACARILLA,consulta externa,personas de 5 a 9 anos,2008-11-01,3,0,0,0,3,0,3
CHALLAPATA,consulta externa,personas de 5 a 9 anos,2008-11-01,66,67,0,1,66,68,134
CHAQUI,consulta externa,personas de 5 a 9 anos,2008-11-01,20,20,0,1,20,21,41
CHARAGUA,consulta externa,personas de 5 a 9 anos,2008-11-01,107,84,2,2,109,86,195
CHARAÑA,consulta externa,personas de 5 a 9 anos,2008-11-01,15,5,2,0,17,5,22
CHAYANTA,consulta externa,personas de 5 a 9 anos,2008-11-01,28,37,0,2,28,39,67
CHIMORE,consulta externa,personas de 5 a 9 anos,2008-11-01,72,57,1,0,73,57,130
CHIPAYA,consulta externa,personas de 5 a 9 anos,2008-11-01,8,2,0,0,8,2,10
CHOQUE COTA,consulta externa,personas de 5 a 9 anos,2008-11-01,6,6,0,0,6,6,12
CHULUMANI (V. DE LA LIBERTAD),consulta externa,personas de 5 a 9 anos,2008-11-01,63,47,6,5,69,52,121
CHUMA,consulta externa,personas de 5 a 9 anos,2008-11-01,25,45,0,0,25,45,70
CLIZA,consulta externa,personas de 5 a 9 anos,2008-11-01,38,36,3,11,41,47,88
COBIJA,consulta externa,personas de 5 a 9 anos,2008-11-01,149,141,10,11,159,152,311
COCHABAMBA,consulta externa,personas de 5 a 9 anos,2008-11-01,4035,3535,1957,1619,5992,5154,11146
COIPASA,consulta externa,personas de 5 a 9 anos,2008-11-01,3,7,0,0,3,7,10
COLCAPIRHUA,consulta externa,personas de 5 a 9 anos,2008-11-01,107,73,31,20,138,93,231
"COLCHA ""K""",consulta externa,personas de 5 a 9 anos,2008-11-01,46,55,6,1,52,56,108
COLLANA,consulta externa,personas de 5 a 9 anos,2008-11-01,6,7,0,0,6,7,13
COLOMI,consulta externa,personas de 5 a 9 anos,2008-11-01,39,26,0,3,39,29,68
COLPA BELGICA,consulta externa,personas de 5 a 9 anos,2008-11-01,53,40,15,11,68,51,119
COLQUECHACA,consulta externa,personas de 5 a 9 anos,2008-11-01,57,55,0,0,57,55,112
COLQUENCHA,consulta externa,personas de 5 a 9 anos,2008-11-01,48,31,2,0,50,31,81
COLQUIRI,consulta externa,personas de 5 a 9 anos,2008-11-01,43,21,0,0,43,21,64
COMANCHE,consulta externa,personas de 5 a 9 anos,2008-11-01,19,13,0,0,19,13,32
COMARAPA,consulta externa,personas de 5 a 9 anos,2008-11-01,82,69,9,5,91,74,165
COMBAYA,consulta externa,personas de 5 a 9 anos,2008-11-01,4,3,0,0,4,3,7
CONCEPCION,consulta externa,personas de 5 a 9 anos,2008-11-01,28,22,4,0,32,22,54
COPACABANA,consulta externa,personas de 5 a 9 anos,2008-11-01,23,20,1,0,24,20,44
CORIPATA,consulta externa,personas de 5 a 9 anos,2008-11-01,29,42,0,1,29,43,72
CORO CORO,consulta externa,personas de 5 a 9 anos,2008-11-01,22,25,1,1,23,26,49
COROICO,consulta externa,personas de 5 a 9 anos,2008-11-01,48,51,11,10,59,61,120
CORQUE,consulta externa,personas de 5 a 9 anos,2008-11-01,28,26,3,1,31,27,58
COTAGAITA,consulta externa,personas de 5 a 9 anos,2008-11-01,137,135,4,2,141,137,278
COTOCA,consulta externa,personas de 5 a 9 anos,2008-11-01,387,412,4,3,391,415,806
CUATRO CAÑADAS,consulta externa,personas de 5 a 9 anos,2008-11-01,65,44,3,1,68,45,113
CUCHUMUELA (V. G. VILLARROEL),consulta externa,personas de 5 a 9 anos,2008-11-01,5,3,0,0,5,3,8
CUEVO,consulta externa,personas de 5 a 9 anos,2008-11-01,9,28,0,1,9,29,38
CULPINA,consulta externa,personas de 5 a 9 anos,2008-11-01,54,44,0,0,54,44,98
CURAHUARA DE CARANGAS,consulta externa,personas de 5 a 9 anos,2008-11-01,11,17,0,0,11,17,28
CURVA,consulta externa,personas de 5 a 9 anos,2008-11-01,1,3,0,0,1,3,4
DESAGUADERO,consulta externa,personas de 5 a 9 anos,2008-11-01,16,9,0,0,16,9,25
EL ALTO,consulta externa,personas de 5 a 9 anos,2008-11-01,3549,3532,1000,1072,4549,4604,9153
EL CHORO,consulta externa,personas de 5 a 9 anos,2008-11-01,32,19,0,0,32,19,51
EL PUENTE(STC),consulta externa,personas de 5 a 9 anos,2008-11-01,115,127,1,2,116,129,245
EL PUENTE(TJA),consulta externa,personas de 5 a 9 anos,2008-11-01,110,126,2,0,112,126,238
EL TORNO,consulta externa,personas de 5 a 9 anos,2008-11-01,191,237,10,4,201,241,442
EL VILLAR,consulta externa,personas de 5 a 9 anos,2008-11-01,28,29,0,0,28,29,57
ENTRE RIOS,consulta externa,personas de 5 a 9 anos,2008-11-01,67,57,4,7,71,64,135
ENTRE RIOS,consulta externa,personas de 5 a 9 anos,2008-11-01,194,246,3,4,197,250,447
ESCARA,consulta externa,personas de 5 a 9 anos,2008-11-01,0,1,0,0,0,1,1
ESMERALDA,consulta externa,personas de 5 a 9 anos,2008-11-01,1,0,0,0,1,0,1
EUCALIPTUS,consulta externa,personas de 5 a 9 anos,2008-11-01,18,22,0,1,18,23,41
EUREKA (SANTOS MERCADO),consulta externa,personas de 5 a 9 anos,2008-11-01,2,0,0,0,2,0,2
EXALTACION,consulta externa,personas de 5 a 9 anos,2008-11-01,22,28,3,1,25,29,54
FERNANDEZ ALONSO,consulta externa,personas de 5 a 9 anos,2008-11-01,53,68,3,5,56,73,129
FILADELFIA,consulta externa,personas de 5 a 9 anos,2008-11-01,32,27,2,2,34,29,63
GENERAL SAAVEDRA,consulta externa,personas de 5 a 9 anos,2008-11-01,65,52,1,0,66,52,118
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,personas de 5 a 9 anos,2008-11-01,25,22,0,0,25,22,47
GUANAY,consulta externa,personas de 5 a 9 anos,2008-11-01,17,15,0,0,17,15,32
GUAQUI,consulta externa,personas de 5 a 9 anos,2008-11-01,18,8,1,2,19,10,29
GUAYARAMERIN,consulta externa,personas de 5 a 9 anos,2008-11-01,318,162,55,44,373,206,579
GUTIERREZ,consulta externa,personas de 5 a 9 anos,2008-11-01,74,56,4,0,78,56,134
HUACARETA,consulta externa,personas de 5 a 9 anos,2008-11-01,46,36,3,1,49,37,86
HUACAYA (VILLA DE HUACAYA),consulta externa,personas de 5 a 9 anos,2008-11-01,13,9,0,0,13,9,22
HUACHACALLA,consulta externa,personas de 5 a 9 anos,2008-11-01,9,3,1,0,10,3,13
HUANUNI,consulta externa,personas de 5 a 9 anos,2008-11-01,130,222,197,206,327,428,755
HUARACAJE,consulta externa,personas de 5 a 9 anos,2008-11-01,34,32,0,2,34,34,68
HUAYLLAMARCA,consulta externa,personas de 5 a 9 anos,2008-11-01,8,5,0,0,8,5,13
ICHOCA,consulta externa,personas de 5 a 9 anos,2008-11-01,4,6,0,0,4,6,10
ICLA,consulta externa,personas de 5 a 9 anos,2008-11-01,40,37,1,1,41,38,79
INCAHUASI,consulta externa,personas de 5 a 9 anos,2008-11-01,63,65,0,0,63,65,128
INGAVI (HUMAITA),consulta externa,personas de 5 a 9 anos,2008-11-01,0,1,0,0,0,1,1
INQUISIVI,consulta externa,personas de 5 a 9 anos,2008-11-01,31,44,1,0,32,44,76
IRUPANA (VILLA DE LANZA),consulta externa,personas de 5 a 9 anos,2008-11-01,73,65,4,1,77,66,143
IXIAMAS,consulta externa,personas de 5 a 9 anos,2008-11-01,45,38,1,0,46,38,84
JESUS DE MACHACA,consulta externa,personas de 5 a 9 anos,2008-11-01,30,19,3,2,33,21,54
LA ASUNTA,consulta externa,personas de 5 a 9 anos,2008-11-01,113,149,6,3,119,152,271
LA GUARDIA,consulta externa,personas de 5 a 9 anos,2008-11-01,184,153,11,8,195,161,356
LA PAZ,consulta externa,personas de 5 a 9 anos,2008-11-01,4334,4481,1659,1796,5993,6277,12270
LA RIVERA,consulta externa,personas de 5 a 9 anos,2008-11-01,2,2,1,0,3,2,5
LAGUNILLAS,consulta externa,personas de 5 a 9 anos,2008-11-01,54,44,0,1,54,45,99
LAJA,consulta externa,personas de 5 a 9 anos,2008-11-01,31,24,3,3,34,27,61
LAS CARRERAS,consulta externa,personas de 5 a 9 anos,2008-11-01,23,26,0,2,23,28,51
LICOMA PAMPA,consulta externa,personas de 5 a 9 anos,2008-11-01,7,9,0,0,7,9,16
LLALLAGUA,consulta externa,personas de 5 a 9 anos,2008-11-01,35,39,0,1,35,40,75
LLICA,consulta externa,personas de 5 a 9 anos,2008-11-01,33,26,1,0,34,26,60
LORETO,consulta externa,personas de 5 a 9 anos,2008-11-01,59,64,2,0,61,64,125
LURIBAY,consulta externa,personas de 5 a 9 anos,2008-11-01,23,20,4,2,27,22,49
MACHACAMARCA,consulta externa,personas de 5 a 9 anos,2008-11-01,6,7,0,0,6,7,13
MACHARETI,consulta externa,personas de 5 a 9 anos,2008-11-01,46,55,1,0,47,55,102
MAGDALENA,consulta externa,personas de 5 a 9 anos,2008-11-01,34,29,5,6,39,35,74
MAIRANA,consulta externa,personas de 5 a 9 anos,2008-11-01,48,36,2,2,50,38,88
MALLA,consulta externa,personas de 5 a 9 anos,2008-11-01,21,13,0,0,21,13,34
MAPIRI,consulta externa,personas de 5 a 9 anos,2008-11-01,51,25,0,2,51,27,78
MECAPACA,consulta externa,personas de 5 a 9 anos,2008-11-01,51,34,2,2,53,36,89
MINEROS,consulta externa,personas de 5 a 9 anos,2008-11-01,18,19,1,0,19,19,38
MIZQUE,consulta externa,personas de 5 a 9 anos,2008-11-01,45,23,10,2,55,25,80
MOCOMOCO,consulta externa,personas de 5 a 9 anos,2008-11-01,31,53,0,0,31,53,84
MOJINETE,consulta externa,personas de 5 a 9 anos,2008-11-01,4,7,0,0,4,7,11
MOJOCOYA,consulta externa,personas de 5 a 9 anos,2008-11-01,25,23,0,3,25,26,51
MONTEAGUDO,consulta externa,personas de 5 a 9 anos,2008-11-01,252,278,26,34,278,312,590
MONTERO,consulta externa,personas de 5 a 9 anos,2008-11-01,602,512,114,79,716,591,1307
MORO MORO,consulta externa,personas de 5 a 9 anos,2008-11-01,6,6,1,0,7,6,13
MOROCHATA,consulta externa,personas de 5 a 9 anos,2008-11-01,28,43,0,1,28,44,72
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,personas de 5 a 9 anos,2008-11-01,28,30,0,0,28,30,58
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,personas de 5 a 9 anos,2008-11-01,6,3,0,0,6,3,9
OCURI,consulta externa,personas de 5 a 9 anos,2008-11-01,58,46,2,0,60,46,106
OKINAWA,consulta externa,personas de 5 a 9 anos,2008-11-01,79,85,0,0,79,85,164
OMEREQUE,consulta externa,personas de 5 a 9 anos,2008-11-01,19,24,0,0,19,24,43
ORURO,consulta externa,personas de 5 a 9 anos,2008-11-01,1553,1396,244,288,1797,1684,3481
PADCAYA,consulta externa,personas de 5 a 9 anos,2008-11-01,280,280,2,11,282,291,573
PADILLA,consulta externa,personas de 5 a 9 anos,2008-11-01,84,79,3,1,87,80,167
PAILON,consulta externa,personas de 5 a 9 anos,2008-11-01,43,61,1,0,44,61,105
PALCA,consulta externa,personas de 5 a 9 anos,2008-11-01,27,19,0,0,27,19,46
PALOS BLANCOS,consulta externa,personas de 5 a 9 anos,2008-11-01,139,89,6,3,145,92,237
PAMPA AULLAGAS,consulta externa,personas de 5 a 9 anos,2008-11-01,21,16,1,1,22,17,39
PAMPA GRANDE,consulta externa,personas de 5 a 9 anos,2008-11-01,31,16,0,0,31,16,47
PAPEL PAMPA,consulta externa,personas de 5 a 9 anos,2008-11-01,38,27,1,0,39,27,66
PASORAPA,consulta externa,personas de 5 a 9 anos,2008-11-01,7,7,0,0,7,7,14
PATACAMAYA,consulta externa,personas de 5 a 9 anos,2008-11-01,37,29,0,0,37,29,66
PAZÑA,consulta externa,personas de 5 a 9 anos,2008-11-01,12,13,14,5,26,18,44
PELECHUCO,consulta externa,personas de 5 a 9 anos,2008-11-01,19,17,0,0,19,17,36
POCOATA,consulta externa,personas de 5 a 9 anos,2008-11-01,48,43,1,3,49,46,95
POCONA,consulta externa,personas de 5 a 9 anos,2008-11-01,30,30,0,1,30,31,61
POJO (CBBA),consulta externa,personas de 5 a 9 anos,2008-11-01,11,17,0,0,11,17,28
POOPO,consulta externa,personas de 5 a 9 anos,2008-11-01,15,11,2,0,17,11,28
PORCO,consulta externa,personas de 5 a 9 anos,2008-11-01,10,21,0,0,10,21,31
POROMA,consulta externa,personas de 5 a 9 anos,2008-11-01,63,57,2,1,65,58,123
PORONGO,consulta externa,personas de 5 a 9 anos,2008-11-01,53,41,9,7,62,48,110
PORTACHUELO,consulta externa,personas de 5 a 9 anos,2008-11-01,91,74,13,6,104,80,184
PORVENIR,consulta externa,personas de 5 a 9 anos,2008-11-01,26,9,2,0,28,9,37
POSTRER VALLE,consulta externa,personas de 5 a 9 anos,2008-11-01,8,3,0,0,8,3,11
POTOSI,consulta externa,personas de 5 a 9 anos,2008-11-01,1168,1989,605,817,1773,2806,4579
PRESTO,consulta externa,personas de 5 a 9 anos,2008-11-01,28,27,0,0,28,27,55
PUCARA,consulta externa,personas de 5 a 9 anos,2008-11-01,11,6,0,1,11,7,18
PUCARANI,consulta externa,personas de 5 a 9 anos,2008-11-01,46,44,1,4,47,48,95
PUERTO ACOSTA,consulta externa,personas de 5 a 9 anos,2008-11-01,38,44,1,5,39,49,88
PUERTO CARABUCO,consulta externa,personas de 5 a 9 anos,2008-11-01,65,89,0,1,65,90,155
PUERTO GONZALO MORENO,consulta externa,personas de 5 a 9 anos,2008-11-01,20,16,0,2,20,18,38
PUERTO PEREZ,consulta externa,personas de 5 a 9 anos,2008-11-01,9,4,0,0,9,4,13
PUERTO QUIJARRO,consulta externa,personas de 5 a 9 anos,2008-11-01,68,72,8,6,76,78,154
PUERTO RICO,consulta externa,personas de 5 a 9 anos,2008-11-01,26,34,2,1,28,35,63
PUERTO SILES,consulta externa,personas de 5 a 9 anos,2008-11-01,18,21,1,10,19,31,50
PUERTO SUAREZ,consulta externa,personas de 5 a 9 anos,2008-11-01,93,110,13,10,106,120,226
PUERTO VILLARROEL,consulta externa,personas de 5 a 9 anos,2008-11-01,158,150,8,5,166,155,321
PUNA,consulta externa,personas de 5 a 9 anos,2008-11-01,103,101,0,1,103,102,205
PUNATA,consulta externa,personas de 5 a 9 anos,2008-11-01,87,87,7,6,94,93,187
QUIABAYA,consulta externa,personas de 5 a 9 anos,2008-11-01,17,6,0,0,17,6,23
QUILLACOLLO,consulta externa,personas de 5 a 9 anos,2008-11-01,157,118,32,35,189,153,342
QUIME,consulta externa,personas de 5 a 9 anos,2008-11-01,44,35,0,0,44,35,79
QUIRUSILLAS,consulta externa,personas de 5 a 9 anos,2008-11-01,8,3,0,0,8,3,11
RAVELO,consulta externa,personas de 5 a 9 anos,2008-11-01,52,56,0,0,52,56,108
REYES,consulta externa,personas de 5 a 9 anos,2008-11-01,67,65,20,9,87,74,161
RIBERALTA,consulta externa,personas de 5 a 9 anos,2008-11-01,374,398,30,17,404,415,819
ROBORE,consulta externa,personas de 5 a 9 anos,2008-11-01,71,72,2,1,73,73,146
RURRENABAQUE,consulta externa,personas de 5 a 9 anos,2008-11-01,85,78,5,2,90,80,170
SABAYA,consulta externa,personas de 5 a 9 anos,2008-11-01,14,12,0,0,14,12,26
SACABA,consulta externa,personas de 5 a 9 anos,2008-11-01,264,247,97,90,361,337,698
SACABAMBA,consulta externa,personas de 5 a 9 anos,2008-11-01,22,23,1,1,23,24,47
SACACA,consulta externa,personas de 5 a 9 anos,2008-11-01,51,62,0,1,51,63,114
SAIPINA,consulta externa,personas de 5 a 9 anos,2008-11-01,6,6,0,0,6,6,12
SALINAS DE GARCI MENDOZA,consulta externa,personas de 5 a 9 anos,2008-11-01,35,30,1,0,36,30,66
SAMAIPATA,consulta externa,personas de 5 a 9 anos,2008-11-01,28,35,0,0,28,35,63
SAN AGUSTIN,consulta externa,personas de 5 a 9 anos,2008-11-01,7,6,0,0,7,6,13
SAN ANDRES,consulta externa,personas de 5 a 9 anos,2008-11-01,99,76,0,0,99,76,175
SAN ANDRES DE MACHACA,consulta externa,personas de 5 a 9 anos,2008-11-01,20,24,0,0,20,24,44
SAN ANTONIO DE ESMORUCO,consulta externa,personas de 5 a 9 anos,2008-11-01,9,2,0,0,9,2,11
SAN ANTONIO DE LOMERIO,consulta externa,personas de 5 a 9 anos,2008-11-01,10,9,1,0,11,9,20
SAN BENITO,consulta externa,personas de 5 a 9 anos,2008-11-01,62,44,8,4,70,48,118
SAN BORJA,consulta externa,personas de 5 a 9 anos,2008-11-01,111,104,9,13,120,117,237
SAN BUENA VENTURA,consulta externa,personas de 5 a 9 anos,2008-11-01,33,45,3,1,36,46,82
SAN CARLOS,consulta externa,personas de 5 a 9 anos,2008-11-01,73,118,2,0,75,118,193
SAN IGNACIO,consulta externa,personas de 5 a 9 anos,2008-11-01,170,162,8,4,178,166,344
SAN IGNACIO DE VELASCO,consulta externa,personas de 5 a 9 anos,2008-11-01,151,158,21,25,172,183,355
SAN JAVIER(BNI),consulta externa,personas de 5 a 9 anos,2008-11-01,27,34,0,0,27,34,61
