,group,variable,month,PERSONAS DE 10 A 20 AÑOS NUEVA,PERSONAS DE 10 A 20 AÑOS NUEVA,PERSONAS DE 10 A 20 AÑOS REPETIDAS,PERSONAS DE 10 A 20 AÑOS REPETIDAS,TOTALES,TOTALES,TOTALES
ALALAY,consulta externa,personas de 10 a 20 anos,2008-11-01,7,12,0,0,7,12,19
ALCALA,consulta externa,personas de 10 a 20 anos,2008-11-01,72,59,0,1,72,60,132
ANCORAIMES,consulta externa,personas de 10 a 20 anos,2008-11-01,53,71,5,1,58,72,130
ANDAMARCA,consulta externa,personas de 10 a 20 anos,2008-11-01,21,22,1,3,22,25,47
ANTEQUERA,consulta externa,personas de 10 a 20 anos,2008-11-01,25,31,0,3,25,34,59
ANZALDO,consulta externa,personas de 10 a 20 anos,2008-11-01,4,15,0,0,4,15,19
APOLO,consulta externa,personas de 10 a 20 anos,2008-11-01,41,71,3,1,44,72,116
ARAMPAMPA,consulta externa,personas de 10 a 20 anos,2008-11-01,18,23,0,0,18,23,41
ARANI,consulta externa,personas de 10 a 20 anos,2008-11-01,19,33,1,1,20,34,54
ARBIETO,consulta externa,personas de 10 a 20 anos,2008-11-01,38,60,3,2,41,62,103
ARQUE,consulta externa,personas de 10 a 20 anos,2008-11-01,17,41,1,3,18,44,62
ASCENCION DE GUARAYOS,consulta externa,personas de 10 a 20 anos,2008-11-01,73,123,1,2,74,125,199
ATOCHA,consulta externa,personas de 10 a 20 anos,2008-11-01,205,233,96,49,301,282,583
AUCAPATA,consulta externa,personas de 10 a 20 anos,2008-11-01,25,17,0,0,25,17,42
AYATA,consulta externa,personas de 10 a 20 anos,2008-11-01,38,41,1,0,39,41,80
AYO AYO,consulta externa,personas de 10 a 20 anos,2008-11-01,25,40,0,2,25,42,67
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,personas de 10 a 20 anos,2008-11-01,107,139,3,0,110,139,249
AZURDUY,consulta externa,personas de 10 a 20 anos,2008-11-01,76,112,0,1,76,113,189
BATALLAS,consulta externa,personas de 10 a 20 anos,2008-11-01,31,57,1,3,32,60,92
BAURES,consulta externa,personas de 10 a 20 anos,2008-11-01,32,42,9,3,41,45,86
BELEN DE ANDAMARCA,consulta externa,personas de 10 a 20 anos,2008-11-01,3,3,0,0,3,3,6
BELEN DE URMIRI,consulta externa,personas de 10 a 20 anos,2008-11-01,12,16,0,0,12,16,28
BELLA FLOR,consulta externa,personas de 10 a 20 anos,2008-11-01,10,8,1,0,11,8,19
BERMEJO,consulta externa,personas de 10 a 20 anos,2008-11-01,683,844,51,46,734,890,1624
BETANZOS,consulta externa,personas de 10 a 20 anos,2008-11-01,220,333,8,8,228,341,569
BOLIVAR,consulta externa,personas de 10 a 20 anos,2008-11-01,13,19,0,0,13,19,32
BOLPEBRA,consulta externa,personas de 10 a 20 anos,2008-11-01,20,26,1,0,21,26,47
BOYUIBE,consulta externa,personas de 10 a 20 anos,2008-11-01,19,19,1,2,20,21,41
BUENA VISTA,consulta externa,personas de 10 a 20 anos,2008-11-01,117,120,5,4,122,124,246
CABEZAS,consulta externa,personas de 10 a 20 anos,2008-11-01,108,159,8,17,116,176,292
CAIROMA,consulta externa,personas de 10 a 20 anos,2008-11-01,65,92,2,2,67,94,161
"CAIZA ""D""",consulta externa,personas de 10 a 20 anos,2008-11-01,82,105,2,4,84,109,193
CAJUATA,consulta externa,personas de 10 a 20 anos,2008-11-01,40,52,2,9,42,61,103
CALACOTO,consulta externa,personas de 10 a 20 anos,2008-11-01,57,54,3,1,60,55,115
CALAMARCA,consulta externa,personas de 10 a 20 anos,2008-11-01,41,58,5,2,46,60,106
CAMARGO,consulta externa,personas de 10 a 20 anos,2008-11-01,50,107,0,0,50,107,157
CAMATAQUI (C. VILLA ABECIA),consulta externa,personas de 10 a 20 anos,2008-11-01,34,42,1,0,35,42,77
CAMIRI,consulta externa,personas de 10 a 20 anos,2008-11-01,295,589,26,157,321,746,1067
CAPINOTA,consulta externa,personas de 10 a 20 anos,2008-11-01,89,67,11,37,100,104,204
CAQUIAVIRI,consulta externa,personas de 10 a 20 anos,2008-11-01,42,53,0,1,42,54,96
CARACOLLO,consulta externa,personas de 10 a 20 anos,2008-11-01,66,89,2,10,68,99,167
CARANAVI,consulta externa,personas de 10 a 20 anos,2008-11-01,169,228,5,5,174,233,407
CARANGAS,consulta externa,personas de 10 a 20 anos,2008-11-01,2,1,0,0,2,1,3
CARAPARI,consulta externa,personas de 10 a 20 anos,2008-11-01,242,277,3,2,245,279,524
CARIPUYO,consulta externa,personas de 10 a 20 anos,2008-11-01,30,23,0,3,30,26,56
CARMEN RIVERO TORREZ,consulta externa,personas de 10 a 20 anos,2008-11-01,22,38,2,1,24,39,63
CATACORA,consulta externa,personas de 10 a 20 anos,2008-11-01,10,14,0,3,10,17,27
CHACARILLA,consulta externa,personas de 10 a 20 anos,2008-11-01,5,8,1,0,6,8,14
CHALLAPATA,consulta externa,personas de 10 a 20 anos,2008-11-01,79,151,2,1,81,152,233
CHAQUI,consulta externa,personas de 10 a 20 anos,2008-11-01,64,67,2,1,66,68,134
CHARAGUA,consulta externa,personas de 10 a 20 anos,2008-11-01,93,123,2,3,95,126,221
CHARAÑA,consulta externa,personas de 10 a 20 anos,2008-11-01,18,26,2,4,20,30,50
CHAYANTA,consulta externa,personas de 10 a 20 anos,2008-11-01,43,90,1,1,44,91,135
CHIMORE,consulta externa,personas de 10 a 20 anos,2008-11-01,34,52,0,2,34,54,88
CHIPAYA,consulta externa,personas de 10 a 20 anos,2008-11-01,1,12,0,0,1,12,13
CHOQUE COTA,consulta externa,personas de 10 a 20 anos,2008-11-01,12,26,0,2,12,28,40
CHULUMANI (V. DE LA LIBERTAD),consulta externa,personas de 10 a 20 anos,2008-11-01,52,80,6,11,58,91,149
CHUMA,consulta externa,personas de 10 a 20 anos,2008-11-01,56,78,2,2,58,80,138
CLIZA,consulta externa,personas de 10 a 20 anos,2008-11-01,34,58,4,3,38,61,99
COBIJA,consulta externa,personas de 10 a 20 anos,2008-11-01,260,452,32,82,292,534,826
COCHABAMBA,consulta externa,personas de 10 a 20 anos,2008-11-01,5556,6338,3791,3515,9347,9853,19200
COIPASA,consulta externa,personas de 10 a 20 anos,2008-11-01,15,5,0,0,15,5,20
COLCAPIRHUA,consulta externa,personas de 10 a 20 anos,2008-11-01,96,144,95,63,191,207,398
"COLCHA ""K""",consulta externa,personas de 10 a 20 anos,2008-11-01,107,137,8,3,115,140,255
COLLANA,consulta externa,personas de 10 a 20 anos,2008-11-01,19,31,1,0,20,31,51
COLOMI,consulta externa,personas de 10 a 20 anos,2008-11-01,34,46,1,0,35,46,81
COLPA BELGICA,consulta externa,personas de 10 a 20 anos,2008-11-01,21,49,4,16,25,65,90
COLQUECHACA,consulta externa,personas de 10 a 20 anos,2008-11-01,102,153,1,2,103,155,258
COLQUENCHA,consulta externa,personas de 10 a 20 anos,2008-11-01,73,64,8,5,81,69,150
COLQUIRI,consulta externa,personas de 10 a 20 anos,2008-11-01,47,77,0,2,47,79,126
COMANCHE,consulta externa,personas de 10 a 20 anos,2008-11-01,28,18,0,0,28,18,46
COMARAPA,consulta externa,personas de 10 a 20 anos,2008-11-01,97,153,12,8,109,161,270
COMBAYA,consulta externa,personas de 10 a 20 anos,2008-11-01,8,10,2,0,10,10,20
CONCEPCION,consulta externa,personas de 10 a 20 anos,2008-11-01,35,43,1,49,36,92,128
COPACABANA,consulta externa,personas de 10 a 20 anos,2008-11-01,31,44,0,1,31,45,76
CORIPATA,consulta externa,personas de 10 a 20 anos,2008-11-01,43,78,7,4,50,82,132
CORO CORO,consulta externa,personas de 10 a 20 anos,2008-11-01,31,49,2,0,33,49,82
COROICO,consulta externa,personas de 10 a 20 anos,2008-11-01,63,77,146,20,209,97,306
CORQUE,consulta externa,personas de 10 a 20 anos,2008-11-01,44,61,2,2,46,63,109
COTAGAITA,consulta externa,personas de 10 a 20 anos,2008-11-01,237,307,7,8,244,315,559
COTOCA,consulta externa,personas de 10 a 20 anos,2008-11-01,241,247,8,5,249,252,501
CUATRO CAÑADAS,consulta externa,personas de 10 a 20 anos,2008-11-01,74,96,4,5,78,101,179
CUCHUMUELA (V. G. VILLARROEL),consulta externa,personas de 10 a 20 anos,2008-11-01,9,8,0,0,9,8,17
CUEVO,consulta externa,personas de 10 a 20 anos,2008-11-01,22,28,2,0,24,28,52
CULPINA,consulta externa,personas de 10 a 20 anos,2008-11-01,76,110,0,0,76,110,186
CURAHUARA DE CARANGAS,consulta externa,personas de 10 a 20 anos,2008-11-01,40,28,0,0,40,28,68
CURVA,consulta externa,personas de 10 a 20 anos,2008-11-01,9,4,0,0,9,4,13
DESAGUADERO,consulta externa,personas de 10 a 20 anos,2008-11-01,18,21,0,6,18,27,45
EL ALTO,consulta externa,personas de 10 a 20 anos,2008-11-01,3662,5233,1469,1820,5131,7053,12184
EL CHORO,consulta externa,personas de 10 a 20 anos,2008-11-01,26,24,1,3,27,27,54
EL PUENTE(STC),consulta externa,personas de 10 a 20 anos,2008-11-01,55,86,0,2,55,88,143
EL PUENTE(TJA),consulta externa,personas de 10 a 20 anos,2008-11-01,183,265,1,14,184,279,463
EL TORNO,consulta externa,personas de 10 a 20 anos,2008-11-01,297,385,23,29,320,414,734
EL VILLAR,consulta externa,personas de 10 a 20 anos,2008-11-01,45,64,0,0,45,64,109
ENTRE RIOS,consulta externa,personas de 10 a 20 anos,2008-11-01,100,124,5,12,105,136,241
ENTRE RIOS,consulta externa,personas de 10 a 20 anos,2008-11-01,343,515,13,14,356,529,885
ESCARA,consulta externa,personas de 10 a 20 anos,2008-11-01,0,2,0,0,0,2,2
ESMERALDA,consulta externa,personas de 10 a 20 anos,2008-11-01,0,1,0,0,0,1,1
EUCALIPTUS,consulta externa,personas de 10 a 20 anos,2008-11-01,17,28,0,2,17,30,47
EUREKA (SANTOS MERCADO),consulta externa,personas de 10 a 20 anos,2008-11-01,2,1,0,1,2,2,4
EXALTACION,consulta externa,personas de 10 a 20 anos,2008-11-01,19,30,2,2,21,32,53
FERNANDEZ ALONSO,consulta externa,personas de 10 a 20 anos,2008-11-01,25,41,0,0,25,41,66
FILADELFIA,consulta externa,personas de 10 a 20 anos,2008-11-01,40,57,0,7,40,64,104
GENERAL SAAVEDRA,consulta externa,personas de 10 a 20 anos,2008-11-01,55,108,0,1,55,109,164
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,personas de 10 a 20 anos,2008-11-01,46,50,1,0,47,50,97
GUANAY,consulta externa,personas de 10 a 20 anos,2008-11-01,24,36,1,1,25,37,62
GUAQUI,consulta externa,personas de 10 a 20 anos,2008-11-01,15,14,1,1,16,15,31
GUAYARAMERIN,consulta externa,personas de 10 a 20 anos,2008-11-01,230,758,35,51,265,809,1074
GUTIERREZ,consulta externa,personas de 10 a 20 anos,2008-11-01,66,94,3,2,69,96,165
HUACARETA,consulta externa,personas de 10 a 20 anos,2008-11-01,62,85,3,13,65,98,163
HUACAYA (VILLA DE HUACAYA),consulta externa,personas de 10 a 20 anos,2008-11-01,14,43,0,0,14,43,57
HUACHACALLA,consulta externa,personas de 10 a 20 anos,2008-11-01,20,21,0,8,20,29,49
HUANUNI,consulta externa,personas de 10 a 20 anos,2008-11-01,228,229,206,212,434,441,875
HUARACAJE,consulta externa,personas de 10 a 20 anos,2008-11-01,38,69,5,5,43,74,117
HUAYLLAMARCA,consulta externa,personas de 10 a 20 anos,2008-11-01,12,8,0,2,12,10,22
ICHOCA,consulta externa,personas de 10 a 20 anos,2008-11-01,14,28,0,0,14,28,42
ICLA,consulta externa,personas de 10 a 20 anos,2008-11-01,61,93,2,0,63,93,156
INCAHUASI,consulta externa,personas de 10 a 20 anos,2008-11-01,51,170,1,0,52,170,222
INGAVI (HUMAITA),consulta externa,personas de 10 a 20 anos,2008-11-01,0,5,0,0,0,5,5
INQUISIVI,consulta externa,personas de 10 a 20 anos,2008-11-01,31,53,0,1,31,54,85
IRUPANA (VILLA DE LANZA),consulta externa,personas de 10 a 20 anos,2008-11-01,72,135,5,7,77,142,219
IXIAMAS,consulta externa,personas de 10 a 20 anos,2008-11-01,50,54,1,3,51,57,108
JESUS DE MACHACA,consulta externa,personas de 10 a 20 anos,2008-11-01,70,114,7,5,77,119,196
LA ASUNTA,consulta externa,personas de 10 a 20 anos,2008-11-01,165,232,10,21,175,253,428
LA GUARDIA,consulta externa,personas de 10 a 20 anos,2008-11-01,227,291,19,38,246,329,575
LA PAZ,consulta externa,personas de 10 a 20 anos,2008-11-01,5615,6953,2509,3228,8124,10181,18305
LAGUNILLAS,consulta externa,personas de 10 a 20 anos,2008-11-01,43,63,1,0,44,63,107
LAJA,consulta externa,personas de 10 a 20 anos,2008-11-01,51,79,4,4,55,83,138
LAS CARRERAS,consulta externa,personas de 10 a 20 anos,2008-11-01,38,51,1,3,39,54,93
LICOMA PAMPA,consulta externa,personas de 10 a 20 anos,2008-11-01,14,16,3,0,17,16,33
LLALLAGUA,consulta externa,personas de 10 a 20 anos,2008-11-01,78,164,10,1,88,165,253
LLICA,consulta externa,personas de 10 a 20 anos,2008-11-01,32,46,0,0,32,46,78
LORETO,consulta externa,personas de 10 a 20 anos,2008-11-01,55,71,1,0,56,71,127
LURIBAY,consulta externa,personas de 10 a 20 anos,2008-11-01,53,59,2,8,55,67,122
MACHACAMARCA,consulta externa,personas de 10 a 20 anos,2008-11-01,16,22,0,4,16,26,42
MACHARETI,consulta externa,personas de 10 a 20 anos,2008-11-01,78,115,3,1,81,116,197
MAGDALENA,consulta externa,personas de 10 a 20 anos,2008-11-01,47,69,10,7,57,76,133
MAIRANA,consulta externa,personas de 10 a 20 anos,2008-11-01,71,72,21,17,92,89,181
MALLA,consulta externa,personas de 10 a 20 anos,2008-11-01,31,44,1,2,32,46,78
MAPIRI,consulta externa,personas de 10 a 20 anos,2008-11-01,43,80,0,3,43,83,126
MECAPACA,consulta externa,personas de 10 a 20 anos,2008-11-01,66,50,11,3,77,53,130
MINEROS,consulta externa,personas de 10 a 20 anos,2008-11-01,31,55,0,1,31,56,87
MIZQUE,consulta externa,personas de 10 a 20 anos,2008-11-01,47,69,37,50,84,119,203
MOCOMOCO,consulta externa,personas de 10 a 20 anos,2008-11-01,96,128,2,7,98,135,233
MOJINETE,consulta externa,personas de 10 a 20 anos,2008-11-01,7,15,0,1,7,16,23
MOJOCOYA,consulta externa,personas de 10 a 20 anos,2008-11-01,46,68,4,8,50,76,126
MONTEAGUDO,consulta externa,personas de 10 a 20 anos,2008-11-01,429,508,76,42,505,550,1055
MONTERO,consulta externa,personas de 10 a 20 anos,2008-11-01,592,1028,160,230,752,1258,2010
MORO MORO,consulta externa,personas de 10 a 20 anos,2008-11-01,6,8,0,0,6,8,14
MOROCHATA,consulta externa,personas de 10 a 20 anos,2008-11-01,80,116,0,3,80,119,199
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,personas de 10 a 20 anos,2008-11-01,70,41,0,0,70,41,111
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,personas de 10 a 20 anos,2008-11-01,17,6,1,0,18,6,24
OCURI,consulta externa,personas de 10 a 20 anos,2008-11-01,77,98,0,1,77,99,176
OKINAWA,consulta externa,personas de 10 a 20 anos,2008-11-01,80,155,0,6,80,161,241
OMEREQUE,consulta externa,personas de 10 a 20 anos,2008-11-01,34,57,3,2,37,59,96
ORURO,consulta externa,personas de 10 a 20 anos,2008-11-01,2356,2817,498,741,2854,3558,6412
PADCAYA,consulta externa,personas de 10 a 20 anos,2008-11-01,424,514,3,6,427,520,947
PADILLA,consulta externa,personas de 10 a 20 anos,2008-11-01,114,145,0,4,114,149,263
PAILON,consulta externa,personas de 10 a 20 anos,2008-11-01,54,87,1,6,55,93,148
PALCA,consulta externa,personas de 10 a 20 anos,2008-11-01,61,52,3,6,64,58,122
PALOS BLANCOS,consulta externa,personas de 10 a 20 anos,2008-11-01,197,186,16,9,213,195,408
PAMPA AULLAGAS,consulta externa,personas de 10 a 20 anos,2008-11-01,15,23,0,1,15,24,39
PAMPA GRANDE,consulta externa,personas de 10 a 20 anos,2008-11-01,31,59,1,0,32,59,91
PAPEL PAMPA,consulta externa,personas de 10 a 20 anos,2008-11-01,38,46,0,0,38,46,84
PASORAPA,consulta externa,personas de 10 a 20 anos,2008-11-01,19,33,0,0,19,33,52
PATACAMAYA,consulta externa,personas de 10 a 20 anos,2008-11-01,59,68,2,6,61,74,135
PAZÑA,consulta externa,personas de 10 a 20 anos,2008-11-01,12,33,2,4,14,37,51
PELECHUCO,consulta externa,personas de 10 a 20 anos,2008-11-01,43,63,0,0,43,63,106
POCOATA,consulta externa,personas de 10 a 20 anos,2008-11-01,82,158,6,3,88,161,249
POCONA,consulta externa,personas de 10 a 20 anos,2008-11-01,56,81,5,1,61,82,143
POJO (CBBA),consulta externa,personas de 10 a 20 anos,2008-11-01,12,27,1,2,13,29,42
POOPO,consulta externa,personas de 10 a 20 anos,2008-11-01,9,17,1,0,10,17,27
PORCO,consulta externa,personas de 10 a 20 anos,2008-11-01,23,49,0,0,23,49,72
POROMA,consulta externa,personas de 10 a 20 anos,2008-11-01,103,137,4,2,107,139,246
PORONGO,consulta externa,personas de 10 a 20 anos,2008-11-01,67,65,6,15,73,80,153
PORTACHUELO,consulta externa,personas de 10 a 20 anos,2008-11-01,114,166,12,33,126,199,325
PORVENIR,consulta externa,personas de 10 a 20 anos,2008-11-01,41,48,7,7,48,55,103
POSTRER VALLE,consulta externa,personas de 10 a 20 anos,2008-11-01,8,24,0,0,8,24,32
POTOSI,consulta externa,personas de 10 a 20 anos,2008-11-01,1345,2344,579,699,1924,3043,4967
PRESTO,consulta externa,personas de 10 a 20 anos,2008-11-01,73,84,0,1,73,85,158
PUCARA,consulta externa,personas de 10 a 20 anos,2008-11-01,13,19,0,0,13,19,32
PUCARANI,consulta externa,personas de 10 a 20 anos,2008-11-01,80,113,1,1,81,114,195
PUERTO ACOSTA,consulta externa,personas de 10 a 20 anos,2008-11-01,80,71,9,3,89,74,163
PUERTO CARABUCO,consulta externa,personas de 10 a 20 anos,2008-11-01,103,105,1,2,104,107,211
PUERTO GONZALO MORENO,consulta externa,personas de 10 a 20 anos,2008-11-01,42,54,1,0,43,54,97
PUERTO PEREZ,consulta externa,personas de 10 a 20 anos,2008-11-01,23,18,2,1,25,19,44
PUERTO QUIJARRO,consulta externa,personas de 10 a 20 anos,2008-11-01,121,123,6,7,127,130,257
PUERTO RICO,consulta externa,personas de 10 a 20 anos,2008-11-01,44,79,11,4,55,83,138
PUERTO SILES,consulta externa,personas de 10 a 20 anos,2008-11-01,19,29,3,1,22,30,52
PUERTO SUAREZ,consulta externa,personas de 10 a 20 anos,2008-11-01,111,118,15,13,126,131,257
PUERTO VILLARROEL,consulta externa,personas de 10 a 20 anos,2008-11-01,331,462,20,98,351,560,911
PUNA,consulta externa,personas de 10 a 20 anos,2008-11-01,214,277,6,13,220,290,510
PUNATA,consulta externa,personas de 10 a 20 anos,2008-11-01,121,263,7,21,128,284,412
QUIABAYA,consulta externa,personas de 10 a 20 anos,2008-11-01,11,11,0,2,11,13,24
QUILLACOLLO,consulta externa,personas de 10 a 20 anos,2008-11-01,219,247,70,77,289,324,613
QUIME,consulta externa,personas de 10 a 20 anos,2008-11-01,42,47,1,1,43,48,91
QUIRUSILLAS,consulta externa,personas de 10 a 20 anos,2008-11-01,13,9,0,0,13,9,22
RAVELO,consulta externa,personas de 10 a 20 anos,2008-11-01,82,119,0,1,82,120,202
REYES,consulta externa,personas de 10 a 20 anos,2008-11-01,82,121,41,60,123,181,304
RIBERALTA,consulta externa,personas de 10 a 20 anos,2008-11-01,427,1052,55,224,482,1276,1758
ROBORE,consulta externa,personas de 10 a 20 anos,2008-11-01,95,153,2,25,97,178,275
RURRENABAQUE,consulta externa,personas de 10 a 20 anos,2008-11-01,101,140,5,18,106,158,264
SABAYA,consulta externa,personas de 10 a 20 anos,2008-11-01,15,16,0,0,15,16,31
SACABA,consulta externa,personas de 10 a 20 anos,2008-11-01,312,422,81,100,393,522,915
SACABAMBA,consulta externa,personas de 10 a 20 anos,2008-11-01,22,26,0,2,22,28,50
SACACA,consulta externa,personas de 10 a 20 anos,2008-11-01,121,182,0,0,121,182,303
SAIPINA,consulta externa,personas de 10 a 20 anos,2008-11-01,10,16,0,0,10,16,26
SALINAS DE GARCI MENDOZA,consulta externa,personas de 10 a 20 anos,2008-11-01,42,71,0,0,42,71,113
SAMAIPATA,consulta externa,personas de 10 a 20 anos,2008-11-01,44,43,1,0,45,43,88
SAN AGUSTIN,consulta externa,personas de 10 a 20 anos,2008-11-01,12,24,4,1,16,25,41
SAN ANDRES,consulta externa,personas de 10 a 20 anos,2008-11-01,111,138,2,1,113,139,252
SAN ANDRES DE MACHACA,consulta externa,personas de 10 a 20 anos,2008-11-01,39,45,1,1,40,46,86
SAN ANTONIO DE ESMORUCO,consulta externa,personas de 10 a 20 anos,2008-11-01,16,19,2,0,18,19,37
SAN ANTONIO DE LOMERIO,consulta externa,personas de 10 a 20 anos,2008-11-01,19,29,2,0,21,29,50
SAN BENITO,consulta externa,personas de 10 a 20 anos,2008-11-01,51,75,1,31,52,106,158
SAN BORJA,consulta externa,personas de 10 a 20 anos,2008-11-01,100,162,22,58,122,220,342
SAN BUENA VENTURA,consulta externa,personas de 10 a 20 anos,2008-11-01,66,65,7,3,73,68,141
SAN CARLOS,consulta externa,personas de 10 a 20 anos,2008-11-01,63,146,2,44,65,190,255
SAN IGNACIO,consulta externa,personas de 10 a 20 anos,2008-11-01,213,317,12,8,225,325,550
SAN IGNACIO DE VELASCO,consulta externa,personas de 10 a 20 anos,2008-11-01,173,318,29,38,202,356,558
SAN JAVIER(BNI),consulta externa,personas de 10 a 20 anos,2008-11-01,65,73,0,2,65,75,140
SAN JAVIER(STC),consulta externa,personas de 10 a 20 anos,2008-11-01,31,44,0,5,31,49,80
SAN JOAQUIN,consulta externa,personas de 10 a 20 anos,2008-11-01,185,216,130,135,315,351,666
SAN JOSE DE CHIQUITOS,consulta externa,personas de 10 a 20 anos,2008-11-01,84,128,8,5,92,133,225
SAN JUAN DE YAPACANI,consulta externa,personas de 10 a 20 anos,2008-11-01,242,155,110,220,352,375,727
SAN JULIAN,consulta externa,personas de 10 a 20 anos,2008-11-01,187,192,11,27,198,219,417
SAN LORENZO(PND),consulta externa,personas de 10 a 20 anos,2008-11-01,6,7,0,1,6,8,14
SAN LORENZO(TJA),consulta externa,personas de 10 a 20 anos,2008-11-01,238,350,17,8,255,358,613
SAN LUCAS,consulta externa,personas de 10 a 20 anos,2008-11-01,171,312,14,9,185,321,506
SAN MATIAS,consulta externa,personas de 10 a 20 anos,2008-11-01,45,56,2,0,47,56,103
SAN MIGUEL DE VELASCO,consulta externa,personas de 10 a 20 anos,2008-11-01,35,69,6,6,41,75,116
SAN PABLO DE LIPEZ,consulta externa,personas de 10 a 20 anos,2008-11-01,53,69,4,10,57,79,136
SAN PEDRO,consulta externa,personas de 10 a 20 anos,2008-11-01,128,200,23,8,151,208,359
SAN PEDRO DE BUENA VISTA,consulta externa,personas de 10 a 20 anos,2008-11-01,107,150,1,1,108,151,259
SAN PEDRO DE CURAHUARA,consulta externa,personas de 10 a 20 anos,2008-11-01,101,95,3,0,104,95,199
SAN PEDRO DE QUEMES,consulta externa,personas de 10 a 20 anos,2008-11-01,5,14,1,1,6,15,21
SAN PEDRO DE TIQUINA,consulta externa,personas de 10 a 20 anos,2008-11-01,19,16,0,0,19,16,35
SAN PEDRO(PND),consulta externa,personas de 10 a 20 anos,2008-11-01,12,11,0,0,12,11,23
SAN RAFAEL,consulta externa,personas de 10 a 20 anos,2008-11-01,25,43,0,2,25,45,70
SAN RAMON,consulta externa,personas de 10 a 20 anos,2008-11-01,37,76,4,44,41,120,161
SAN RAMON,consulta externa,personas de 10 a 20 anos,2008-11-01,21,31,3,9,24,40,64
SANTA ANA,consulta externa,personas de 10 a 20 anos,2008-11-01,40,76,1,6,41,82,123
SANTA CRUZ DE LA SIERRA,consulta externa,personas de 10 a 20 anos,2008-11-01,6897,9014,1654,2414,8551,11428,19979
SANTA ROSA,consulta externa,personas de 10 a 20 anos,2008-11-01,97,149,2,4,99,153,252
SANTA ROSA DEL SARA,consulta externa,personas de 10 a 20 anos,2008-11-01,85,130,5,6,90,136,226
