municipality,group,variable,month,RN con corte tardío de Cordón Umbilical,TOTAL
TARABUCO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-11-01,5,5
TARACO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-11-01,1,1
TARATA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-11-01,2,2
TEOPONTE,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-11-01,1,1
TIAHUANACU,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-11-01,3,3
TINGUIPAYA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-11-01,12,12
TIQUIPAYA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-11-01,4,4
TIRAQUE (CBBA),atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-11-01,1,1
TOCO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-11-01,3,3
TOMINA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-11-01,1,1
TORO TORO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-11-01,9,9
TOTORA(CBBA),atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-11-01,1,1
TUPIZA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-11-01,5,5
UMALA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-11-01,4,4
UNCIA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-11-01,1,1
UYUNI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-11-01,4,4
VACAS,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-11-01,2,2
VIACHA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-11-01,1,1
VILA VILA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-11-01,3,3
VILLA CHARCAS,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-11-01,4,4
VILLA NUEVA (LOMA ALTA),atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-11-01,1,1
VILLA RIVERO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-11-01,2,2
VILLA TUNARI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-11-01,7,7
VINTO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-11-01,1,1
VITICHI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-11-01,3,3
WALDO BALLIVIAN,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-11-01,2,2
YACO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-11-01,7,7
YACUIBA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-11-01,1,1
YANACACHI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-11-01,2,2
YAPACANI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-11-01,1,1
YOCALLA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-11-01,2,2
YUNCHARA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-11-01,2,2
ACACIO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,1,1
ACHACACHI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,18,18
ACHOCALLA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,5,5
AIQUILE,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,4,4
ANCORAIMES,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,8,8
ANZALDO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,1,1
APOLO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,7,7
ARBIETO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,1,1
ARQUE,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,12,12
AUCAPATA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,1,1
AYATA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,3,3
AYO AYO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,1,1
AZURDUY,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,3,3
BATALLAS,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,5,5
BETANZOS,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,4,4
BOLIVAR,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,8,8
BOYUIBE,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,1,1
CABEZAS,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,16,16
CAIROMA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,3,3
"CAIZA ""D""",atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,1,1
CAJUATA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,4,4
CALAMARCA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,6,6
CAMARGO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,1,1
CAMATAQUI (C. VILLA ABECIA),atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,2,2
CAQUIAVIRI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,2,2
CARACOLLO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,4,4
CARANAVI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,1,1
CARIPUYO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,6,6
CHACARILLA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,1,1
CHALLAPATA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,6,6
CHAQUI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,1,1
CHARAGUA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,2,2
CHAYANTA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,7,7
CHIMORE,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,3,3
CHIPAYA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,1,1
CHOQUE COTA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,2,2
CHUMA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,7,7
CKOCHAS,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,7,7
COBIJA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,1,1
COCAPATA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,8,8
COLQUECHACA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,16,16
COLQUENCHA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,6,6
COLQUIRI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,12,12
COPACABANA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,6,6
CORIPATA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,2,2
COROICO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,1,1
COTAGAITA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,2,2
CULPINA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,3,3
CURVA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,2,2
EL ALTO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,9,9
EL VILLAR,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,1,1
ENTRE RIOS TRJ,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,5,5
ENTRE RIOS CBBA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,1,1
GAIOC JATUN AYLLU YURA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,10,10
HUAYLLAMARCA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,2,2
ICLA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,2,2
INCAHUASI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,6,6
INGAVI (HUMAITA),atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,2,2
INQUISIVI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,12,12
JESUS DE MACHACA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,4,4
LA ASUNTA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,7,7
LA PAZ,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,1,1
LAJA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,12,12
LAS CARRERAS,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,1,1
LORETO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,2,2
MALLA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,2,2
MECAPACA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,3,3
MIZQUE,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,1,1
MOCOMOCO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,10,10
MOJOCOYA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,1,1
MOROCHATA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,3,3
NAZACARA DE PACAJES,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,1,1
OCURI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,6,6
OMEREQUE,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,1,1
ORURO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,3,3
PADCAYA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,2,2
PALCA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,6,6
PALOS BLANCOS,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,6,6
PAMPA GRANDE,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,1,1
PAPEL PAMPA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,2,2
PATACAMAYA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,4,4
PAZÑA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,1,1
PELECHUCO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,3,3
POCOATA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,11,11
POJO (CBBA),atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,2,2
PORCO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,2,2
POROMA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,9,9
PRESTO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,5,5
PUCARANI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,17,17
PUERTO ACOSTA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,3,3
PUERTO CARABUCO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,2,2
PUERTO PEREZ,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,1,1
PUERTO VILLARROEL,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,3,3
PUNA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,3,3
QUIABAYA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,1,1
QUILLACOLLO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,3,3
QUIME,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,2,2
RAQAYPAMPA(ETA),atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,10,10
RAVELO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,2,2
SACACA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,10,10
SALINAS DE GARCI MENDOZA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,1,1
SAMAIPATA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,1,1
SAN ANDRES,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,1,1
SAN ANDRES DE MACHACA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,2,2
SAN ANTONIO DE ESMORUCO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,1,1
SAN BORJA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,9,9
SAN BUENA VENTURA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,1,1
SAN IGNACIO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,3,3
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,3,3
SAN LORENZO(PND),atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,1,1
SAN LUCAS,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,19,19
SAN MIGUEL DE VELASCO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,1,1
SAN PABLO DE LIPEZ,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,4,4
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,9,9
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,5,5
SAN PEDRO DE MACHA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,5,5
SAN PEDRO DE QUEMES,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,1,1
SAN PEDRO DE TIQUINA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,2,2
SANTIAGO DE CALLAPA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,2,2
SANTIAGO DE HUATA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,1,1
SAPAHAQUI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,7,7
SICA SICA (VILLA AROMA),atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,8,8
SICAYA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,1,1
SOPACHUY,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,1,1
SORACACHI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,4,4
SORATA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,5,5
TACACOMA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,2,2
TACOBAMBA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,7,7
TACOPAYA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,2,2
TAPACARI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,19,19
TARABUCO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,2,2
TARACO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,2,2
TARVITA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,1,1
TINGUIPAYA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,5,5
TIQUIPAYA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,2,2
TIRAQUE (CBBA),atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-12-01,1,1
