,group,variable,month,ANTI AMARÍLICA,ANTI AMARÍLICA,TOTALES,TOTALES,TOTALES
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,19,20,19,20,39
PAMPA AULLAGAS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,1,4,1,4,5
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,7,14,7,14,21
PAPEL PAMPA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,0,5,0,5,5
PASORAPA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,2,2,2,2,4
PATACAMAYA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,1,5,1,5,6
PAZÑA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,2,6,2,6,8
PELECHUCO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,1,8,1,8,9
POCOATA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,13,87,13,87,100
POCONA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,10,15,10,15,25
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,10,11,10,11,21
POOPO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,4,12,4,12,16
PORCO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,15,29,15,29,44
POROMA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,15,14,15,14,29
PORONGO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,2,24,2,24,26
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,49,4,49,4,53
PORVENIR,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,4,14,4,14,18
POTOSI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,399,11,399,11,410
PRESTO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,0,12,0,12,12
PUCARANI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,13,27,13,27,40
PUERTO ACOSTA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,4,24,4,24,28
PUERTO CARABUCO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,5,28,5,28,33
PUERTO GONZALO MORENO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,1,2,1,2,3
PUERTO PEREZ,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,5,0,5,0,5
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,18,9,18,9,27
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,2,18,2,18,20
PUERTO SILES,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,0,2,0,2,2
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,12,51,12,51,63
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,59,27,59,27,86
PUNA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,6,34,6,34,40
PUNATA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,50,0,50,0,50
QUIABAYA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,3,9,3,9,12
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,157,4,157,4,161
QUIME,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,0,12,0,12,12
RAVELO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,0,37,0,37,37
REYES,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,26,24,26,24,50
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,151,85,151,85,236
ROBORE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,20,9,20,9,29
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,16,25,16,25,41
SABAYA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,3,0,3,0,3
SACABA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,175,22,175,22,197
SACACA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,24,105,24,105,129
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,7,8,7,8,15
SAMAIPATA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,5,13,5,13,18
SAN AGUSTIN,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,4,0,4,0,4
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,9,19,9,19,28
SAN ANDRES DE MACHACA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,1,3,1,3,4
SAN ANTONIO DE ESMORUCO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,0,1,0,1,1
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,1,9,1,9,10
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,6,9,6,9,15
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,71,78,71,78,149
SAN BUENA VENTURA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,10,20,10,20,30
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,24,10,24,10,34
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,31,42,31,42,73
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,162,39,162,39,201
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,1,1,1,1,2
SAN JAVIER(STC),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,40,6,40,6,46
SAN JOAQUIN,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,3,9,3,9,12
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,24,125,24,125,149
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,8,6,8,6,14
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,41,53,41,53,94
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,2,6,2,6,8
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,25,16,25,16,41
SAN LUCAS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,26,56,26,56,82
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,18,1,18,1,19
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,12,25,12,25,37
SAN PABLO DE LIPEZ,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,5,2,5,2,7
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,18,8,18,8,26
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,17,75,17,75,92
SAN PEDRO DE CURAHUARA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,2,14,2,14,16
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,4,5,4,5,9
SAN PEDRO(PND),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,0,1,0,1,1
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,4,13,4,13,17
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,2,7,2,7,9
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,18,0,18,0,18
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,19,0,19,0,19
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,2442,136,2442,136,2578
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,3,10,3,10,13
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,19,37,19,37,56
SANTIAGO DE CALLAPA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,0,10,0,10,10
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,1,22,1,22,23
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,0,10,0,10,10
SANTIAGO DE MACHACA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,6,4,6,4,10
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,0,10,0,10,10
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,1,8,1,8,9
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,0,13,0,13,13
SENA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,0,10,0,10,10
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,38,7,38,7,45
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,16,26,16,26,42
SICAYA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,1,12,1,12,13
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,74,10,74,10,84
SOPACHUY,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,5,16,5,16,21
SORACACHI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,6,12,6,12,18
SORATA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,28,60,28,60,88
SUCRE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,450,194,450,194,644
TACACOMA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,9,13,9,13,22
TACOBAMBA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,9,13,9,13,22
TACOPAYA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,6,5,6,5,11
TAHUA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,0,20,0,20,20
TAPACARI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,9,36,9,36,45
TARABUCO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,9,36,9,36,45
TARACO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,6,0,6,0,6
TARATA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,13,3,13,3,16
TARIJA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,306,8,306,8,314
TARVITA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,17,39,17,39,56
TEOPONTE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,7,2,7,2,9
TIAWANACU,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,10,19,10,19,29
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,22,27,22,27,49
TIPUANI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,6,10,6,10,16
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,95,42,95,42,137
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,14,15,14,15,29
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,1,1,1,1,2
TOCO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,2,13,2,13,15
TOLATA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,8,0,8,0,8
TOLEDO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,4,10,4,10,14
TOMAVE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,1,18,1,18,19
TOMINA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,16,10,16,10,26
TORO TORO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,12,25,12,25,37
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,13,13,13,13,26
TOTORA(ORR),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,8,0,8,0,8
TRIGAL,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,2,1,2,1,3
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,145,40,145,40,185
TUPIZA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,44,19,44,19,63
TURCO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,6,2,6,2,8
UMALA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,6,4,6,4,10
UNCIA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,14,17,14,17,31
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,14,7,14,7,21
URUBICHA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,4,6,4,6,10
UYUNI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,23,5,23,5,28
VACAS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,1,9,1,9,10
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,29,0,29,0,29
VIACHA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,83,11,83,11,94
VILA VILA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,1,5,1,5,6
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,14,23,14,23,37
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,41,20,41,20,61
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,1,1,1,1,2
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,5,16,5,16,21
VILLA SERRANO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,19,10,19,10,29
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,121,40,121,40,161
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,4,11,4,11,15
VILLAZON,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,57,24,57,24,81
VINTO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,111,5,111,5,116
VITICHI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,10,30,10,30,40
WARNES,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,139,60,139,60,199
YACO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,7,7,7,7,14
YACUIBA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,106,26,106,26,132
YAMPARAEZ,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,9,4,9,4,13
YANACACHI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,7,9,7,9,16
YAPACANI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,70,41,70,41,111
YOCALLA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,7,16,7,16,23
YOTALA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,2,10,2,10,12
YUNCHARA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,0,7,0,7,7
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-11-01,1,7,1,7,8
ACACIO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-12-01,0,2,0,2,2
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-12-01,34,3,34,3,37
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-12-01,3,4,3,4,7
AIQUILE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-12-01,15,3,15,3,18
ALCALA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-12-01,3,0,3,0,3
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-12-01,6,0,6,0,6
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-12-01,6,23,6,23,29
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-12-01,2,2,2,2,4
ANTEQUERA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-12-01,3,0,3,0,3
ANZALDO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-12-01,5,0,5,0,5
APOLO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-12-01,7,7,7,7,14
ARAMPAMPA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-12-01,10,3,10,3,13
ARANI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-12-01,30,1,30,1,31
ARBIETO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-12-01,17,5,17,5,22
ARQUE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-12-01,8,5,8,5,13
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-12-01,19,10,19,10,29
ATOCHA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-12-01,7,4,7,4,11
AUCAPATA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-12-01,0,9,0,9,9
AYATA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-12-01,0,9,0,9,9
AYO AYO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-12-01,11,8,11,8,19
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-12-01,9,40,9,40,49
AZURDUY,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-12-01,20,11,20,11,31
BATALLAS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-12-01,14,7,14,7,21
BAURES,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-12-01,0,3,0,3,3
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-12-01,0,6,0,6,6
BERMEJO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-12-01,39,23,39,23,62
BETANZOS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-12-01,24,61,24,61,85
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-12-01,0,6,0,6,6
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-12-01,0,10,0,10,10
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-12-01,13,11,13,11,24
CABEZAS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-12-01,29,6,29,6,35
CAIROMA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-12-01,7,10,7,10,17
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-12-01,4,18,4,18,22
CAJUATA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-12-01,0,8,0,8,8
CALACOTO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-12-01,3,3,3,3,6
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-12-01,11,5,11,5,16
CAMARGO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-12-01,10,7,10,7,17
CAMATAQUI (C. VILLA ABECIA),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-12-01,2,0,2,0,2
CAMIRI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-12-01,36,2,36,2,38
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-12-01,37,3,37,3,40
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-12-01,6,7,6,7,13
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-12-01,17,7,17,7,24
CARANAVI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-12-01,37,39,37,39,76
CARAPARI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-12-01,0,6,0,6,6
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-12-01,8,21,8,21,29
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-12-01,2,6,2,6,8
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-12-01,27,58,27,58,85
CHAQUI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-12-01,4,13,4,13,17
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-12-01,1,4,1,4,5
CHARAÑA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-12-01,2,5,2,5,7
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-12-01,4,28,4,28,32
CHIMORE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-12-01,37,7,37,7,44
CHIPAYA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-12-01,4,0,4,0,4
CHOQUE COTA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-12-01,2,0,2,0,2
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-12-01,15,16,15,16,31
CHUMA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-12-01,7,0,7,0,7
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-12-01,0,45,0,45,45
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-12-01,14,2,14,2,16
CLIZA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-12-01,16,1,16,1,17
COBIJA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-12-01,47,29,47,29,76
COCAPATA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-12-01,0,17,0,17,17
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-12-01,1049,7,1049,7,1056
COIPASA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-12-01,0,1,0,1,1
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-12-01,82,10,82,10,92
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-12-01,16,8,16,8,24
COLOMI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-12-01,19,11,19,11,30
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-12-01,5,8,5,8,13
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-12-01,7,33,7,33,40
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-12-01,8,25,8,25,33
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-12-01,0,16,0,16,16
COMANCHE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-12-01,2,8,2,8,10
COMARAPA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-12-01,22,22,22,22,44
COMBAYA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-12-01,0,8,0,8,8
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-12-01,24,7,24,7,31
COPACABANA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-12-01,6,3,6,3,9
CORIPATA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-12-01,19,14,19,14,33
CORO CORO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-12-01,5,14,5,14,19
COROICO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-12-01,1,8,1,8,9
CORQUE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-12-01,2,2,2,2,4
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-12-01,12,52,12,52,64
COTOCA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-12-01,55,13,55,13,68
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-12-01,21,4,21,4,25
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-12-01,0,3,0,3,3
CUEVO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-12-01,0,6,0,6,6
CULPINA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-12-01,8,5,8,5,13
CURAHUARA DE CARANGAS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-12-01,8,0,8,0,8
CURVA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-12-01,2,8,2,8,10
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-12-01,3,3,3,3,6
EL ALTO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-12-01,1213,55,1213,55,1268
EL CHORO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-12-01,3,0,3,0,3
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-12-01,30,9,30,9,39
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-12-01,6,16,6,16,22
EL TORNO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-12-01,70,2,70,2,72
EL VILLAR,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-12-01,2,0,2,0,2
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-12-01,13,15,13,15,28
