,group,variable,month,SRP DOSIS ÚNICA,SRP DOSIS ÚNICA,TOTALES,TOTALES,TOTALES
CHUMA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,6,0,6,0,6
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,9,7,9,7,16
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,15,6,15,6,21
CLIZA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,16,4,16,4,20
COBIJA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,49,25,49,25,74
COCAPATA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,4,27,4,27,31
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,1061,46,1061,46,1107
COIPASA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,0,1,0,1,1
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,98,9,98,9,107
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,16,8,16,8,24
COLLANA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,1,0,1,0,1
COLOMI,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,23,3,23,3,26
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,3,7,3,7,10
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,18,44,18,44,62
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,13,5,13,5,18
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,1,22,1,22,23
COMANCHE,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,1,8,1,8,9
COMARAPA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,30,9,30,9,39
COMBAYA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,0,8,0,8,8
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,23,8,23,8,31
COPACABANA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,7,15,7,15,22
CORIPATA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,15,14,15,14,29
CORO CORO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,3,5,3,5,8
COROICO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,12,2,12,2,14
CORQUE,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,3,2,3,2,5
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,7,40,7,40,47
COTOCA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,64,11,64,11,75
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,24,6,24,6,30
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,1,2,1,2,3
CUEVO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,3,4,3,4,7
CULPINA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,15,7,15,7,22
CURAHUARA DE CARANGAS,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,5,1,5,1,6
CURVA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,1,3,1,3,4
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,7,1,7,1,8
EL ALTO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,1156,350,1156,350,1506
EL CHORO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,4,1,4,1,5
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,19,7,19,7,26
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,14,4,14,4,18
EL TORNO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,76,1,76,1,77
EL VILLAR,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,2,0,2,0,2
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,21,9,21,9,30
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,54,13,54,13,67
ESCOMA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,7,3,7,3,10
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,3,0,3,0,3
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,14,8,14,8,22
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,1,1,1,1,2
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,15,21,15,21,36
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,4,3,4,3,7
GUANAY,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,13,11,13,11,24
GUAQUI,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,1,12,1,12,13
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,48,41,48,41,89
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,10,21,10,21,31
HUACARETA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,2,3,2,3,5
HUACAYA (VILLA DE HUACAYA),vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,0,3,0,3,3
HUACHACALLA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,2,0,2,0,2
HUANUNI,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,34,14,34,14,48
HUARACAJE,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,2,12,2,12,14
HUARINA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,2,5,2,5,7
HUAYLLAMARCA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,2,0,2,0,2
HUMANATA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,1,4,1,4,5
ICHOCA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,1,2,1,2,3
ICLA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,4,3,4,3,7
INCAHUASI,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,19,6,19,6,25
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,6,9,6,9,15
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,9,12,9,12,21
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,13,15,13,15,28
JESUS DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,7,3,7,3,10
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,44,15,44,15,59
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,134,9,134,9,143
LA PAZ,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,1039,101,1039,101,1140
LAGUNILLAS,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,3,6,3,6,9
LAJA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,22,14,22,14,36
LAS CARRERAS,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,1,0,1,0,1
LICOMA PAMPA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,1,0,1,0,1
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,53,37,53,37,90
LLICA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,6,1,6,1,7
LORETO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,3,27,3,27,30
LURIBAY,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,7,1,7,1,8
MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,4,4,4,4,8
MACHARETI,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,10,4,10,4,14
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,4,6,4,6,10
MAIRANA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,18,0,18,0,18
MALLA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,2,4,2,4,6
MAPIRI,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,29,16,29,16,45
MECAPACA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,5,6,5,6,11
MINEROS,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,28,36,28,36,64
MIZQUE,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,9,7,9,7,16
MOCOMOCO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,1,4,1,4,5
MOJOCOYA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,3,4,3,4,7
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,25,14,25,14,39
MONTERO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,222,29,222,29,251
MORO MORO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,2,3,2,3,5
MOROCHATA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,10,14,10,14,24
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,0,4,0,4,4
OCURI,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,5,24,5,24,29
OKINAWA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,22,8,22,8,30
OMEREQUE,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,1,8,1,8,9
ORURO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,389,100,389,100,489
PADCAYA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,19,7,19,7,26
PADILLA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,9,5,9,5,14
PAILON,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,29,48,29,48,77
PALCA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,13,14,13,14,27
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,30,4,30,4,34
PAMPA AULLAGAS,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,2,0,2,0,2
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,16,2,16,2,18
PAPEL PAMPA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,2,1,2,1,3
PASORAPA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,3,1,3,1,4
PATACAMAYA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,25,5,25,5,30
PAZÑA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,3,1,3,1,4
PELECHUCO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,13,5,13,5,18
POCOATA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,10,36,10,36,46
POCONA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,5,12,5,12,17
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,16,3,16,3,19
POOPO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,8,2,8,2,10
PORCO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,13,12,13,12,25
POROMA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,9,9,9,9,18
PORONGO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,3,22,3,22,25
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,20,17,20,17,37
PORVENIR,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,3,10,3,10,13
POSTRER VALLE,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,4,0,4,0,4
POTOSI,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,269,7,269,7,276
PRESTO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,1,12,1,12,13
PUCARA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,1,6,1,6,7
PUCARANI,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,14,7,14,7,21
PUERTO ACOSTA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,0,10,0,10,10
PUERTO CARABUCO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,5,18,5,18,23
PUERTO GONZALO MORENO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,3,4,3,4,7
PUERTO PEREZ,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,3,7,3,7,10
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,14,20,14,20,34
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,3,2,3,2,5
PUERTO SILES,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,1,1,1,1,2
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,16,9,16,9,25
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,70,29,70,29,99
PUNA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,12,19,12,19,31
PUNATA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,33,0,33,0,33
QUIABAYA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,3,1,3,1,4
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,157,70,157,70,227
QUIME,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,1,3,1,3,4
QUIRUSILLAS,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,1,0,1,0,1
RAVELO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,9,17,9,17,26
REYES,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,14,7,14,7,21
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,160,81,160,81,241
ROBORE,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,17,13,17,13,30
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,13,18,13,18,31
SABAYA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,2,1,2,1,3
SACABA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,178,53,178,53,231
SACABAMBA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,3,0,3,0,3
SACACA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,27,13,27,13,40
SAIPINA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,4,8,4,8,12
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,2,7,2,7,9
SAMAIPATA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,3,21,3,21,24
SAN AGUSTIN,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,0,1,0,1,1
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,15,15,15,15,30
SAN ANDRES DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,0,5,0,5,5
SAN ANTONIO DE ESMORUCO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,3,0,3,0,3
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,5,7,5,7,12
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,8,8,8,8,16
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,52,43,52,43,95
SAN BUENA VENTURA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,11,5,11,5,16
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,37,3,37,3,40
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,33,37,33,37,70
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,78,32,78,32,110
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,3,0,3,0,3
SAN JAVIER(STC),vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,27,1,27,1,28
SAN JOAQUIN,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,4,10,4,10,14
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,16,1,16,1,17
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,17,10,17,10,27
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,24,28,24,28,52
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,20,12,20,12,32
SAN LUCAS,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,22,30,22,30,52
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,11,12,11,12,23
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,13,16,13,16,29
SAN PABLO DE LIPEZ,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,2,1,2,1,3
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,24,5,24,5,29
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,32,51,32,51,83
SAN PEDRO DE CURAHUARA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,6,3,6,3,9
SAN PEDRO DE QUEMES,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,1,0,1,0,1
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,2,6,2,6,8
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,7,2,7,2,9
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,2,7,2,7,9
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,11,0,11,0,11
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,19,40,19,40,59
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,2035,315,2035,315,2350
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,4,14,4,14,18
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,21,14,21,14,35
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,7,7,7,7,14
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,2,8,2,8,10
SANTIAGO DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,1,2,1,2,3
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,4,8,4,8,12
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,2,4,2,4,6
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,1,9,1,9,10
SENA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,1,0,1,0,1
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,33,0,33,0,33
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,14,11,14,11,25
SICAYA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,4,2,4,2,6
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,65,18,65,18,83
SOPACHUY,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,6,16,6,16,22
SORACACHI,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,13,6,13,6,19
SORATA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,8,13,8,13,21
SUCRE,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,456,20,456,20,476
TACACHI,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,1,0,1,0,1
TACACOMA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,2,7,2,7,9
TACOBAMBA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,8,5,8,5,13
TACOPAYA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,14,12,14,12,26
TAHUA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,1,2,1,2,3
TAPACARI,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,9,17,9,17,26
TARABUCO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,13,16,13,16,29
TARACO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,4,2,4,2,6
TARATA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,7,4,7,4,11
TARIJA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,301,16,301,16,317
TARVITA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,8,8,8,8,16
TEOPONTE,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,5,2,5,2,7
TIAWANACU,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,10,12,10,12,22
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,34,17,34,17,51
TIPUANI,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,6,4,6,4,10
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,54,23,54,23,77
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,20,16,20,16,36
TOLATA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,11,7,11,7,18
TOLEDO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,2,1,2,1,3
TOMAVE,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,11,14,11,14,25
TOMINA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,1,5,1,5,6
TORO TORO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,20,15,20,15,35
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,17,6,17,6,23
TOTORA(ORR),vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,2,0,2,0,2
TRIGAL,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,0,5,0,5,5
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,147,85,147,85,232
TUPIZA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,58,17,58,17,75
TURCO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,1,4,1,4,5
UMALA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,1,6,1,6,7
UNCIA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,18,15,18,15,33
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,21,2,21,2,23
URUBICHA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,14,6,14,6,20
UYUNI,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,51,6,51,6,57
VACAS,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,2,7,2,7,9
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,30,3,30,3,33
VIACHA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,63,7,63,7,70
VILA VILA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,4,6,4,6,10
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,11,10,11,10,21
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,51,23,51,23,74
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,4,0,4,0,4
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,0,9,0,9,9
VILLA SERRANO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,8,3,8,3,11
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,78,14,78,14,92
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,13,6,13,6,19
VILLAZON,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,45,26,45,26,71
VINTO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,66,2,66,2,68
VITICHI,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,11,11,11,11,22
WALDO BALLIVIAN,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2011-12-01,2,0,2,0,2
