municipality,group,variable,month,BCG -DENTRO,TOTAL DENTRO,BCG -FUERA,TOTAL FUERA
CHALLAPATA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,13,13,44,44
CHAQUI,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,4,4,25,25
CHARAGUA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,32,32,47,47
CHAYANTA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,4,4,31,31
CHIMORE,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,25,25,10,10
CHIPAYA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,5,5,0,0
CHOQUE COTA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,2,2,1,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,13,13,2,2
CHUMA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,0,0,1,1
CLIZA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,22,22,4,4
COBIJA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,77,77,2,2
COCHABAMBA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,1439,1439,15,15
COIPASA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,1,1,0,0
COLCAPIRHUA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,51,51,0,0
"COLCHA ""K""",vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,12,12,8,8
COLLANA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,1,1,2,2
COLOMI,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,25,25,7,7
COLPA BELGICA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,8,8,0,0
COLQUECHACA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,8,8,110,110
COLQUENCHA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,1,1,13,13
COLQUIRI,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,4,4,17,17
COMANCHE,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,0,0,3,3
COMARAPA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,22,22,3,3
COMBAYA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,0,0,2,2
CONCEPCION,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,26,26,7,7
COPACABANA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,15,15,20,20
CORIPATA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,1,1,11,11
CORO CORO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,1,1,4,4
COROICO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,9,9,2,2
CORQUE,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,2,2,4,4
COTAGAITA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,10,10,32,32
COTOCA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,72,72,4,4
CUATRO CAÑADAS,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,14,14,92,92
CUEVO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,0,0,5,5
CULPINA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,12,12,14,14
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,5,5,2,2
CURVA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,0,0,6,6
DESAGUADERO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,4,4,4,4
EL ALTO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,1508,1508,1,1
EL CHORO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,1,1,7,7
EL PUENTE(STC),vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,5,5,7,7
EL PUENTE(TJA),vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,4,4,9,9
EL TORNO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,73,73,5,5
EL VILLAR,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,5,5,2,2
ENTRE RIOS,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,32,32,4,4
ENTRE RIOS,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,19,19,14,14
ESMERALDA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,0,0,1,1
EUCALIPTUS,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,4,4,2,2
EXALTACION,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,2,2,0,0
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,6,6,13,13
FILADELFIA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,0,0,7,7
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,32,32,12,12
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,4,4,12,12
GUANAY,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,6,6,0,0
GUAQUI,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,1,1,10,10
GUAYARAMERIN,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,87,87,8,8
GUTIERREZ,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,11,11,37,37
HUACARETA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,7,7,10,10
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,0,0,3,3
HUANUNI,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,41,41,13,13
HUARACAJE,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,3,3,6,6
HUAYLLAMARCA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,3,3,6,6
ICHOCA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,0,0,5,5
ICLA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,11,11,14,14
INCAHUASI,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,41,41,43,43
INQUISIVI,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,4,4,15,15
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,8,8,9,9
IXIAMAS,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,4,4,2,2
JESUS DE MACHACA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,11,11,4,4
LA ASUNTA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,63,63,14,14
LA GUARDIA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,70,70,0,0
LA PAZ,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,1505,1505,33,33
LAGUNILLAS,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,5,5,3,3
LAJA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,9,9,29,29
LAS CARRERAS,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,2,2,5,5
LLALLAGUA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,69,69,20,20
LLICA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,2,2,3,3
LORETO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,2,2,3,3
LURIBAY,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,2,2,3,3
MACHACAMARCA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,4,4,1,1
MACHARETI,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,4,4,2,2
MAGDALENA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,14,14,12,12
MAIRANA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,25,25,0,0
MAPIRI,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,13,13,10,10
MECAPACA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,9,9,9,9
MINEROS,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,34,34,4,4
MIZQUE,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,27,27,7,7
MOCOMOCO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,0,0,13,13
MOJOCOYA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,5,5,4,4
MONTEAGUDO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,27,27,10,10
MONTERO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,230,230,3,3
MORO MORO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,1,1,5,5
MOROCHATA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,7,7,47,47
OCURI,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,4,4,54,54
OKINAWA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,18,18,2,2
OMEREQUE,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,0,0,2,2
ORURO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,499,499,9,9
PADCAYA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,5,5,4,4
PADILLA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,21,21,8,8
PAILON,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,15,15,49,49
PALCA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,3,3,18,18
PALOS BLANCOS,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,20,20,3,3
PAMPA AULLAGAS,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,1,1,2,2
PAMPA GRANDE,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,10,10,1,1
PAPEL PAMPA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,0,0,3,3
PASORAPA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,1,1,5,5
PATACAMAYA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,26,26,8,8
PAZÑA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,2,2,2,2
PELECHUCO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,5,5,9,9
POCOATA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,7,7,79,79
POCONA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,16,16,4,4
POJO (CBBA),vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,24,24,8,8
POOPO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,6,6,0,0
PORCO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,9,9,6,6
POROMA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,11,11,12,12
PORONGO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,7,7,4,4
PORTACHUELO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,24,24,1,1
PORVENIR,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,0,0,6,6
POSTRER VALLE,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,3,3,0,0
POTOSI,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,331,331,11,11
PRESTO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,3,3,8,8
PUCARA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,0,0,1,1
PUCARANI,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,7,7,16,16
PUERTO ACOSTA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,5,5,10,10
PUERTO CARABUCO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,4,4,12,12
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,0,0,26,26
PUERTO PEREZ,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,0,0,7,7
PUERTO QUIJARRO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,15,15,4,4
PUERTO RICO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,6,6,21,21
PUERTO SUAREZ,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,24,24,7,7
PUERTO VILLARROEL,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,71,71,3,3
PUNA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,21,21,77,77
PUNATA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,40,40,10,10
QUIABAYA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,1,1,1,1
QUILLACOLLO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,175,175,5,5
QUIME,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,1,1,4,4
QUIRUSILLAS,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,2,2,0,0
RAVELO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,10,10,43,43
REYES,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,5,5,4,4
RIBERALTA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,230,230,7,7
ROBORE,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,13,13,21,21
RURRENABAQUE,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,22,22,14,14
SABAYA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,3,3,1,1
SACABA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,188,188,13,13
SACABAMBA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,0,0,19,19
SACACA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,8,8,35,35
SAIPINA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,4,4,2,2
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,3,3,7,7
SAMAIPATA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,8,8,10,10
SAN AGUSTIN,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,4,4,0,0
SAN ANDRES,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,2,2,10,10
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,0,0,2,2
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,1,1,0,0
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,3,3,0,0
SAN BENITO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,6,6,2,2
SAN BORJA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,54,54,29,29
SAN BUENA VENTURA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,6,6,10,10
SAN CARLOS,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,49,49,2,2
SAN IGNACIO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,31,31,7,7
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,93,93,12,12
SAN JAVIER(STC),vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,22,22,1,1
SAN JOAQUIN,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,7,7,4,4
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,29,29,19,19
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,10,10,6,6
SAN JULIAN,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,64,64,8,8
SAN LORENZO(PND),vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,0,0,4,4
SAN LORENZO(TJA),vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,14,14,10,10
SAN LUCAS,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,24,24,27,27
SAN MATIAS,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,21,21,9,9
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,12,12,6,6
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,2,2,5,5
SAN PEDRO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,23,23,0,0
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2006-12-01,6,6,61,61
