municipality,group,variable,month,Nº de actividades de educación en Salud Oral,TOTAL
CURAHUARA DE CARANGAS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,2,2
DESAGUADERO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,2,2
EL ALTO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,116,116
EL PUENTE(STC),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,153,153
EL PUENTE(TJA),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,8,8
EL TORNO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,8,8
EL VILLAR,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,2,2
ENTRE RIOS TRJ,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,40,40
ENTRE RIOS CBBA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,20,20
FILADELFIA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,5,5
GENERAL SAAVEDRA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,15,15
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,6,6
GUANAY,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,2,2
GUAQUI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,11,11
GUAYARAMERIN,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,4,4
GUTIERREZ,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,71,71
HUACARETA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,2,2
HUACAYA (VILLA DE HUACAYA),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,2,2
HUACHACALLA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,4,4
HUANUNI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,4,4
HUAYLLAMARCA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,9,9
HUMANATA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,23,23
ICHOCA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,8,8
ICLA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,4,4
INCAHUASI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,3,3
IRUPANA (VILLA DE LANZA),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,27,27
LA ASUNTA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,8,8
LA GUARDIA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,7,7
LA PAZ,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,72,72
LAGUNILLAS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,22,22
LAJA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,5,5
LAS CARRERAS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,6,6
LICOMA PAMPA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,2,2
LLALLAGUA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,19,19
MACHACAMARCA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,1,1
MACHARETI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,9,9
MAGDALENA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,5,5
MAIRANA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,82,82
MAPIRI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,3,3
MECAPACA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,1,1
MIZQUE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,3,3
MOCOMOCO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,11,11
MOJINETE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,1,1
MOJOCOYA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,16,16
MONTEAGUDO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,3,3
MONTERO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,89,89
MORO MORO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,4,4
MOROCHATA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,21,21
OCURI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,30,30
ORURO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,38,38
PADCAYA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,17,17
PADILLA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,8,8
PAILON,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,3,3
PALCA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,3,3
PALOS BLANCOS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,24,24
PAMPA AULLAGAS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,2,2
PASORAPA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,8,8
PATACAMAYA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,2,2
PAZÑA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,7,7
PELECHUCO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,5,5
POCOATA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,13,13
POJO (CBBA),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,2,2
PORCO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,5,5
POROMA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,5,5
PORONGO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,2,2
PORVENIR,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,4,4
POSTRER VALLE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,22,22
POTOSI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,7,7
PRESTO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,4,4
PUCARA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,13,13
PUCARANI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,13,13
PUERTO ACOSTA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,3,3
PUERTO CARABUCO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,1,1
PUERTO GONZALO MORENO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,6,6
PUERTO QUIJARRO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,1,1
PUERTO RICO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,12,12
PUERTO VILLARROEL,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,26,26
PUNA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,6,6
PUNATA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,12,12
QUILLACOLLO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,36,36
QUIME,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,8,8
RAVELO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,4,4
RIBERALTA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,4,4
ROBORE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,40,40
RURRENABAQUE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,5,5
SABAYA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,1,1
SACABA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,51,51
SACACA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,12,12
SAIPINA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,4,4
SALINAS DE GARCI MENDOZA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,18,18
SAMAIPATA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,1,1
SAN ANDRES,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,2,2
SAN ANDRES DE MACHACA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,2,2
SAN BUENA VENTURA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,3,3
SAN CARLOS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,2,2
SAN IGNACIO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,31,31
SAN JOSE DE CHIQUITOS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,3,3
SAN JUAN DE YAPACANI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,6,6
SAN JULIAN,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,9,9
SAN LORENZO(PND),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,7,7
SAN LORENZO(TJA),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,49,49
SAN LUCAS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,9,9
SAN MIGUEL DE VELASCO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,67,67
SAN PEDRO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,1,1
SAN PEDRO DE BUENA VISTA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,4,4
SAN PEDRO DE TIQUINA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,3,3
SAN RAFAEL,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,1,1
SANTA ANA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,35,35
SANTA CRUZ DE LA SIERRA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,1222,1222
SANTA ROSA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,1,1
SANTA ROSA DEL SARA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,3,3
