,group,variable,month,Nº DE PERSONAS CON PRUEBA RÁPIDA CANTIDAD,Nº DE PERSONAS CON PRUEBA RÁPIDA CANTIDAD,TOTALES
TOTORA(ORR),vih,no de personas con prueba rapida,2022-12-01,0,1,1
TRINIDAD,vih,no de personas con prueba rapida,2022-12-01,148,112,260
TUPIZA,vih,no de personas con prueba rapida,2022-12-01,69,190,259
UMALA,vih,no de personas con prueba rapida,2022-12-01,5,10,15
UNCIA,vih,no de personas con prueba rapida,2022-12-01,8,9,17
URUBICHA,vih,no de personas con prueba rapida,2022-12-01,8,13,21
UYUNI,vih,no de personas con prueba rapida,2022-12-01,12,67,79
VALLEGRANDE,vih,no de personas con prueba rapida,2022-12-01,30,71,101
VIACHA,vih,no de personas con prueba rapida,2022-12-01,28,17,45
VILA VILA,vih,no de personas con prueba rapida,2022-12-01,0,1,1
VILLA CHARCAS,vih,no de personas con prueba rapida,2022-12-01,4,3,7
VILLA MONTES,vih,no de personas con prueba rapida,2022-12-01,124,139,263
VILLA SERRANO,vih,no de personas con prueba rapida,2022-12-01,1,1,2
VILLA TUNARI,vih,no de personas con prueba rapida,2022-12-01,176,252,428
VILLA VACA GUZMAN (MUYUPAMPA),vih,no de personas con prueba rapida,2022-12-01,35,30,65
VILLAZON,vih,no de personas con prueba rapida,2022-12-01,36,57,93
VINTO,vih,no de personas con prueba rapida,2022-12-01,29,51,80
WARNES,vih,no de personas con prueba rapida,2022-12-01,61,136,197
YACUIBA,vih,no de personas con prueba rapida,2022-12-01,132,213,345
YAMPARAEZ,vih,no de personas con prueba rapida,2022-12-01,0,6,6
YAPACANI,vih,no de personas con prueba rapida,2022-12-01,89,185,274
YUNCHARA,vih,no de personas con prueba rapida,2022-12-01,0,1,1
ZUDAÑEZ,vih,no de personas con prueba rapida,2022-12-01,5,3,8
