municipality,group,variable,month,Nº de actividades de educación en Salud Oral,TOTAL
PUERTO CARABUCO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,14,14
PUERTO QUIJARRO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,1,1
PUERTO RICO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,20,20
PUERTO VILLARROEL,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,147,147
PUNA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,8,8
PUNATA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,127,127
QUIABAYA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,2,2
QUILLACOLLO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,31,31
QUIME,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,10,10
QUIRUSILLAS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,1,1
RAVELO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,2,2
RIBERALTA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,332,332
ROBORE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,65,65
RURRENABAQUE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,1,1
SABAYA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,7,7
SACABA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,61,61
SACABAMBA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,1,1
SACACA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,48,48
SAIPINA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,2,2
SALINAS DE GARCI MENDOZA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,31,31
SAN AGUSTIN,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,3,3
SAN ANDRES,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,4,4
SAN ANDRES DE MACHACA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,7,7
SAN ANTONIO DE LOMERIO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,17,17
SAN BENITO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,112,112
SAN BORJA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,4,4
SAN CARLOS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,3,3
SAN IGNACIO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,6,6
SAN IGNACIO DE VELASCO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,270,270
SAN JAVIER(BNI),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,2,2
SAN JAVIER(STC),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,61,61
SAN JOAQUIN,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,4,4
SAN JOSE DE CHIQUITOS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,8,8
SAN JUAN DE YAPACANI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,290,290
SAN JULIAN,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,8,8
SAN LORENZO(PND),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,6,6
SAN LORENZO(TJA),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,28,28
SAN LUCAS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,289,289
SAN MIGUEL DE VELASCO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,5,5
SAN PEDRO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,9,9
SAN PEDRO DE TIQUINA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,10,10
SAN RAFAEL,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,2,2
SAN RAMON SCZ,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,40,40
SANTA ANA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,17,17
SANTA CRUZ DE LA SIERRA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,1291,1291
SANTA ROSA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,13,13
SANTA ROSA DEL SARA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,5,5
SANTIAGO DE CALLAPA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,2,2
SANTIAGO DE HUARI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,13,13
SANTIAGO DE MACHACA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,4,4
SANTUARIO DE QUILLACAS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,8,8
SAPAHAQUI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,3,3
SENA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,15,15
SHINAOTA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,14,14
SICA SICA (VILLA AROMA),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,2,2
SIPE SIPE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,14,14
SOPACHUY,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,13,13
SORACACHI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,7,7
SORATA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,9,9
SUCRE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,1439,1439
TACACOMA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,1,1
TACOPAYA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,10,10
TAHUA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,5,5
TAPACARI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,40,40
TARABUCO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,39,39
TARACO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,8,8
TARATA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,4,4
TARIJA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,65,65
TARVITA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,29,29
TEOPONTE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,6,6
TIAWANACU,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,10,10
TINGUIPAYA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,108,108
TIPUANI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,10,10
TIQUIPAYA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,354,354
TIRAQUE (CBBA),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,87,87
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,2,2
TOCO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,11,11
TOLATA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,5,5
TOLEDO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,20,20
TOMAVE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,76,76
TOMINA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,308,308
TORO TORO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,42,42
TOTORA(CBBA),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,15,15
TOTORA(ORR),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,3,3
TRIGAL,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,33,33
TRINIDAD,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,106,106
TUPIZA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,103,103
TURCO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,12,12
UMALA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,2,2
URIONDO (A. CONCEPCION),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,80,80
URUBICHA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,632,632
VACAS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,9,9
VALLEGRANDE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,504,504
VIACHA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,3,3
VILA VILA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,4,4
VILLA CHARCAS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,2,2
VILLA MONTES,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,16,16
VILLA RIVERO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,2,2
VILLA SERRANO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,17,17
VILLA TUNARI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,30,30
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,101,101
VILLAZON,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,3,3
VINTO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,28,28
VITICHI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,41,41
WARNES,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,81,81
YACO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,6,6
YACUIBA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,115,115
YAMPARAEZ,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,19,19
YANACACHI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,16,16
YAPACANI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,3,3
