,group,variable,month,ANTIROTAVIRÍCA 1RA DOSIS DENTRO,ANTIROTAVIRÍCA 1RA DOSIS DENTRO,ANTIROTAVIRÍCA 1RA DOSIS FUERA,ANTIROTAVIRÍCA 1RA DOSIS FUERA,TOTALES
TOLEDO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,1,0,1,0,2
TOMAVE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,1,2,1,0,4
TOMINA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,4,2,2,5,13
TORO TORO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,5,3,4,3,15
TOTORA(CBBA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,15,13,1,2,31
TOTORA(ORR),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,4,1,0,0,5
TRIGAL,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,0,1,0,0,1
TRINIDAD,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,88,76,12,20,196
TUPIZA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,25,22,1,3,51
TURCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,1,3,2,0,6
UMALA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,2,5,2,1,10
UNCIA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,8,13,2,2,25
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,8,6,2,1,17
URUBICHA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,6,4,1,0,11
UYUNI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,23,19,0,1,43
VACAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,2,4,2,0,8
VALLEGRANDE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,14,14,1,1,30
VIACHA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,37,48,13,12,110
VILA VILA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,2,1,5,2,10
VILLA CHARCAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,6,2,2,3,13
VILLA MONTES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,23,20,2,4,49
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,0,1,0,0,1
VILLA RIVERO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,6,5,0,1,12
VILLA SERRANO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,3,3,1,0,7
VILLA TUNARI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,85,69,6,13,173
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,5,6,0,0,11
VILLAZON,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,25,22,2,0,49
VINTO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,21,23,26,22,92
VITICHI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,1,5,0,1,7
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,2,0,0,0,2
WARNES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,89,103,2,4,198
YACO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,3,2,0,3,8
YACUIBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,53,46,7,4,110
YAMPARAEZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,2,2,0,0,4
YANACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,2,1,0,0,3
YAPACANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,16,20,18,26,80
YOCALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,5,8,0,0,13
YOTALA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,4,4,1,2,11
YUNCHARA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,1,2,3,1,7
ZUDAÑEZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,0,2,0,1,3
ACACIO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,3,1,0,1,5
ACHACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,7,13,1,4,25
ACHOCALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,18,18,4,4,44
AIQUILE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,8,20,1,4,33
ALALAY,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,0,1,1,0,2
ALCALA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,1,0,1,0,2
ALTO BENI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,4,7,0,2,13
ANCORAIMES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,6,10,0,1,17
ANDAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,2,1,0,1,4
ANTEQUERA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,2,1,0,0,3
ANZALDO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,2,2,1,2,7
APOLO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,13,16,4,4,37
ARAMPAMPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,0,1,2,5,8
ARANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,1,6,4,2,13
ARBIETO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,20,11,2,5,38
ARQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,5,6,1,0,12
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,43,34,1,4,82
ATOCHA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,6,3,1,0,10
AUCAPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,3,6,1,0,10
AYATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,2,1,1,2,6
AYO AYO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,4,4,1,1,10
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,10,14,6,5,35
AZURDUY,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,2,3,4,4,13
BATALLAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,6,13,1,0,20
BAURES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,2,1,0,1,4
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,0,2,0,0,2
BELEN DE URMIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,1,0,1,2,4
BELLA FLOR,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,0,2,4,0,6
BERMEJO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,24,18,2,2,46
BETANZOS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,14,17,10,3,44
BOLIVAR,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,0,0,3,1,4
BOLPEBRA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,0,0,0,1,1
BOYUIBE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,2,6,1,0,9
BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,8,7,2,1,18
CABEZAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,16,17,20,13,66
CAIROMA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,3,9,0,0,12
"CAIZA ""D""",vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,1,7,4,3,15
CAJUATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,6,6,3,2,17
CALACOTO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,0,0,1,1,2
CALAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,15,2,1,0,18
CAMARGO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,13,3,2,2,20
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,4,0,0,0,4
CAMIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,26,21,1,1,49
CAPINOTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,7,10,0,1,18
CAQUIAVIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,5,4,1,2,12
CARACOLLO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,13,9,2,1,25
CARANAVI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,31,29,0,1,61
CARAPARI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,5,6,3,1,15
CARIPUYO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,2,3,1,2,8
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,0,4,1,3,8
CHACARILLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,1,1,1,0,3
CHALLAPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,18,24,6,3,51
CHAQUI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,7,8,1,2,18
CHARAGUA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,13,16,21,15,65
CHARAÑA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,2,0,1,0,3
CHAYANTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,6,9,0,4,19
CHIMORE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,16,22,3,4,45
CHIPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,2,1,0,2,5
CHOQUE COTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,1,1,0,0,2
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,12,15,2,0,29
CHUMA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,2,3,2,2,9
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,4,3,6,2,15
CKOCHAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,5,9,3,3,20
CLIZA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,9,8,0,2,19
COBIJA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,17,26,32,30,105
COCAPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,11,9,4,9,33
COCHABAMBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,485,445,8,1,939
COLCAPIRHUA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,25,25,3,4,57
"COLCHA ""K""",vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,11,6,1,2,20
COLLANA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,2,0,0,0,2
COLOMI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,17,17,0,0,34
COLPA BELGICA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,5,6,0,0,11
COLQUECHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,8,10,11,6,35
COLQUENCHA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,4,8,2,0,14
COLQUIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,8,8,4,3,23
COMANCHE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,0,2,0,1,3
COMARAPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,13,15,0,0,28
COMBAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,0,0,1,1,2
CONCEPCION,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,21,24,8,8,61
COPACABANA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,9,2,2,2,15
CORIPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,10,11,1,0,22
CORO CORO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,4,4,2,5,15
COROICO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,8,12,4,6,30
CORQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,2,2,0,0,4
COTAGAITA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,12,19,3,3,37
COTOCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,53,68,30,35,186
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,11,15,3,4,33
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,0,2,0,0,2
CUEVO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,1,1,0,1,3
CULPINA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,8,18,1,1,28
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,2,0,1,0,3
CURVA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,0,0,1,0,1
DESAGUADERO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,4,2,1,1,8
EL ALTO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,484,503,214,196,1397
EL CHORO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,0,2,0,1,3
EL PUENTE(STC),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,12,6,1,3,22
EL PUENTE(TJA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,3,4,0,0,7
EL TORNO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,48,49,0,1,98
EL VILLAR,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,3,0,0,0,3
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,5,12,4,1,22
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,23,21,0,0,44
ESCOMA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,4,2,2,1,9
ESMERALDA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,0,1,0,0,1
EUCALIPTUS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,2,0,1,0,3
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,2,3,9,3,17
EXALTACION,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,0,1,0,0,1
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,3,5,0,5,13
FILADELFIA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,3,4,3,4,14
GAIOC JATUN AYLLU YURA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,2,0,2,2,6
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,15,8,2,3,28
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,7,6,5,0,18
GUANAY,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,9,11,3,6,29
GUAQUI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,1,0,0,1,2
GUAYARAMERIN,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,29,25,1,0,55
GUTIERREZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,14,15,1,1,31
HUACARETA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,4,5,2,2,13
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,0,0,1,2,3
HUACHACALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,1,0,0,0,1
HUANUNI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,4,10,8,8,30
HUARACAJE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,2,1,0,0,3
HUARINA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,6,2,0,1,9
HUATAJATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,0,2,0,1,3
HUAYLLAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,1,1,0,0,2
HUMANATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,0,1,0,0,1
ICHOCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,1,0,2,1,4
ICLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,2,1,1,0,4
INCAHUASI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,8,1,4,2,15
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,6,2,1,0,9
INQUISIVI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,2,7,6,3,18
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,9,7,8,4,28
IXIAMAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,6,7,5,6,24
JESUS DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,1,7,0,2,10
LA ASUNTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,32,32,2,3,69
LA GUARDIA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,119,96,9,2,226
LA PAZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,395,373,5,19,792
LAGUNILLAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,7,2,1,0,10
LAJA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,17,7,2,2,28
LAS CARRERAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,3,2,0,0,5
LICOMA PAMPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,2,1,0,0,3
LLALLAGUA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,19,16,25,32,92
LLICA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,1,0,0,2,3
LORETO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,3,0,3,3,9
LURIBAY,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,6,7,1,0,14
MACHACAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,0,2,3,0,5
MACHARETI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,5,3,0,1,9
MAGDALENA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,8,8,2,0,18
MAIRANA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,13,15,2,0,30
MALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,1,0,1,0,2
MAPIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,22,18,0,1,41
MECAPACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,8,5,1,2,16
MINEROS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,13,17,8,7,45
MIZQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,11,10,2,1,24
MOCOMOCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,2,5,6,3,16
MOJINETE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,1,0,0,0,1
MOJOCOYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,4,4,1,1,10
MONTEAGUDO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,15,13,0,0,28
MONTERO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,101,84,14,18,217
MORO MORO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,1,2,0,0,3
MOROCHATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,3,0,2,1,6
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,1,2,0,1,4
NAZACARA DE PACAJES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,1,0,0,0,1
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,1,0,1,0,2
OCURI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,2,2,8,3,15
OKINAWA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,11,6,1,2,20
OMEREQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,1,5,2,3,11
ORURO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,221,231,6,10,468
PADCAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,10,5,0,1,16
PADILLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,5,4,2,0,11
PAILON,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,18,14,15,11,58
PALCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,20,16,2,2,40
PALOS BLANCOS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,25,20,5,4,54
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,1,1,0,0,2
PAMPA GRANDE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,10,2,3,0,15
PAPEL PAMPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,1,3,1,0,5
PASORAPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,2,1,0,0,3
PATACAMAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,19,25,1,4,49
PAZÑA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,3,3,0,1,7
PELECHUCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,3,5,1,1,10
POCOATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,13,7,6,9,35
POCONA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,7,4,1,5,17
POJO (CBBA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,8,8,3,2,21
POOPO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,3,4,2,1,10
PORCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,9,14,0,1,24
POROMA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,9,2,1,6,18
PORONGO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,14,6,6,5,31
PORTACHUELO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,20,13,1,1,35
PORVENIR,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,4,2,3,1,10
POSTRER VALLE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,0,2,0,0,2
POTOSI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,192,187,27,30,436
PRESTO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,4,3,3,1,11
PUCARA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,2,1,0,0,3
PUCARANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,18,14,9,5,46
PUERTO ACOSTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,2,4,7,1,14
PUERTO CARABUCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,3,6,3,2,14
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,2,5,0,1,8
PUERTO PEREZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,1,1,0,1,3
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,12,10,0,2,24
PUERTO RICO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,7,4,0,4,15
PUERTO SILES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,2,0,0,0,2
PUERTO SUAREZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,17,7,9,5,38
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,28,13,2,1,44
PUNA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,4,3,6,7,20
PUNATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,19,33,4,3,59
QUIABAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,1,2,0,2,5
QUILLACOLLO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-11-01,95,80,58,56,289
