,group,variable,month,PENTAVALENTE 2DA DOSIS DENTRO,PENTAVALENTE 2DA DOSIS DENTRO,PENTAVALENTE 2DA DOSIS FUERA,PENTAVALENTE 2DA DOSIS FUERA,TOTALES
TOLEDO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-11-01,2,3,0,0,5
TOMAVE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-11-01,5,5,4,4,18
TOMINA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-11-01,4,3,4,2,13
TORO TORO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-11-01,6,7,4,5,22
TOTORA(CBBA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-11-01,13,19,6,4,42
TOTORA(ORR),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-11-01,0,3,0,0,3
TRIGAL,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-11-01,0,1,1,0,2
TRINIDAD,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-11-01,94,76,18,17,205
TUPIZA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-11-01,26,33,6,6,71
TURCO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-11-01,2,2,0,0,4
UMALA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-11-01,3,3,1,2,9
UNCIA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-11-01,16,17,8,6,47
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-11-01,9,6,0,2,17
URUBICHA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-11-01,7,8,2,1,18
UYUNI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-11-01,20,13,3,1,37
VACAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-11-01,3,2,3,3,11
VALLEGRANDE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-11-01,11,12,1,1,25
VIACHA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-11-01,61,57,16,13,147
VILA VILA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-11-01,2,1,7,3,13
VILLA CHARCAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-11-01,4,1,5,5,15
VILLA MONTES,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-11-01,26,30,7,6,69
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-11-01,0,2,1,1,4
VILLA RIVERO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-11-01,7,7,0,0,14
VILLA SERRANO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-11-01,4,4,1,3,12
VILLA TUNARI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-11-01,70,80,8,8,166
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-11-01,3,4,0,0,7
VILLAZON,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-11-01,42,24,1,3,70
VINTO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-11-01,32,37,27,25,121
VITICHI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-11-01,5,4,2,0,11
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-11-01,1,0,0,0,1
WARNES,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-11-01,106,110,5,7,228
YACO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-11-01,3,3,1,0,7
YACUIBA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-11-01,73,68,11,13,165
YAMPARAEZ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-11-01,2,2,1,1,6
YANACACHI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-11-01,3,6,0,0,9
YAPACANI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-11-01,34,29,23,30,116
YOCALLA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-11-01,4,6,1,0,11
YOTALA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-11-01,5,5,2,2,14
YUNCHARA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-11-01,0,1,2,0,3
YUNGUYO DE LITORAL,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-11-01,0,1,0,0,1
ZUDAÑEZ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-11-01,1,5,0,2,8
ACACIO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,2,3,0,0,5
ACHACACHI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,12,23,3,4,42
ACHOCALLA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,11,12,0,0,23
AIQUILE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,12,15,4,4,35
ALALAY,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,0,1,0,2,3
ALCALA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,0,1,0,0,1
ALTO BENI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,3,6,0,0,9
ANCORAIMES,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,5,6,0,0,11
ANDAMARCA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,1,0,1,1,3
ANTEQUERA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,0,0,1,0,1
ANZALDO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,0,3,0,1,4
APOLO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,19,13,1,3,36
ARAMPAMPA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,0,3,0,2,5
ARANI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,6,4,1,1,12
ARBIETO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,16,11,8,11,46
ARQUE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,10,2,3,3,18
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,27,30,1,1,59
ATOCHA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,8,11,0,0,19
AUCAPATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,4,2,1,0,7
AYATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,0,2,0,0,2
AYO AYO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,0,7,0,0,7
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,8,13,6,9,36
AZURDUY,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,3,2,3,2,10
BATALLAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,11,9,1,0,21
BAURES,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,1,4,0,0,5
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,0,1,0,1,2
BELLA FLOR,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,0,1,2,1,4
BERMEJO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,25,26,3,2,56
BETANZOS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,12,13,10,4,39
BOLIVAR,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,4,3,1,0,8
BOLPEBRA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,0,0,4,2,6
BOYUIBE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,8,3,0,0,11
BUENA VISTA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,17,14,1,2,34
CABEZAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,12,14,1,6,33
CAIROMA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,9,4,1,1,15
"CAIZA ""D""",vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,3,8,1,2,14
CAJUATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,10,12,0,0,22
CALACOTO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,2,2,1,3,8
CALAMARCA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,12,2,4,2,20
CAMARGO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,6,5,4,2,17
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,1,0,1,0,2
CAMIRI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,26,19,0,0,45
CAPINOTA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,15,10,0,2,27
CAQUIAVIRI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,7,1,0,0,8
CARACOLLO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,17,15,7,6,45
CARANAVI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,25,31,1,1,58
CARAPARI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,6,8,1,1,16
CARIPUYO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,4,5,1,1,11
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,3,6,4,2,15
CATACORA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,0,1,0,0,1
CHALLAPATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,14,25,11,2,52
CHAQUI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,5,5,1,3,14
CHARAGUA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,20,11,6,11,48
CHARAÑA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,0,0,0,1,1
CHAYANTA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,7,7,2,0,16
CHIMORE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,17,19,4,3,43
CHIPAYA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,0,2,0,0,2
CHOQUE COTA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,3,0,0,0,3
CHUA COCANI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,1,0,0,0,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,11,9,0,1,21
CHUMA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,2,0,2,3,7
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,6,2,2,0,10
CKOCHAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,5,1,2,5,13
CLIZA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,15,9,2,1,27
COBIJA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,35,37,10,9,91
COCAPATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,4,7,11,6,28
COCHABAMBA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,563,538,6,5,1112
COLCAPIRHUA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,29,30,0,0,59
"COLCHA ""K""",vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,5,7,3,2,17
COLOMI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,22,16,1,5,44
COLPA BELGICA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,4,5,0,0,9
COLQUECHACA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,16,12,10,15,53
COLQUENCHA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,12,3,0,0,15
COLQUIRI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,9,4,4,4,21
COMANCHE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,2,1,0,0,3
COMARAPA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,18,9,1,0,28
COMBAYA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,0,0,1,1,2
CONCEPCION,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,27,22,3,1,53
COPACABANA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,1,7,5,2,15
CORIPATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,14,16,5,2,37
CORO CORO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,2,5,1,2,10
COROICO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,10,5,2,1,18
CORQUE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,2,1,0,0,3
COTAGAITA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,9,10,3,7,29
COTOCA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,67,53,8,5,133
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,11,15,2,5,33
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,2,0,0,0,2
CUEVO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,2,2,1,0,5
CULPINA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,11,3,4,3,21
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,2,4,0,2,8
CURVA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,1,0,2,0,3
DESAGUADERO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,3,3,0,0,6
EL ALTO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,481,443,221,203,1348
EL CHORO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,1,0,0,0,1
EL PUENTE(STC),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,2,7,3,2,14
EL PUENTE(TJA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,2,6,1,3,12
EL TORNO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,61,59,0,0,120
EL VILLAR,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,1,1,0,0,2
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,11,11,3,1,26
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,24,25,0,1,50
ESCOMA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,3,1,1,1,6
EUCALIPTUS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,6,0,0,0,6
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,0,1,1,0,2
EXALTACION,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,1,0,0,0,1
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,9,8,0,2,19
FILADELFIA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,3,3,3,5,14
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,15,12,1,0,28
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,2,3,0,4,9
GUANAY,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,7,7,2,3,19
GUAQUI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,4,3,0,0,7
GUAYARAMERIN,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,36,41,3,2,82
GUTIERREZ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,4,11,5,1,21
HUACARETA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,3,5,1,1,10
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,0,0,1,0,1
HUANUNI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,9,8,9,6,32
HUARACAJE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,1,1,0,0,2
HUARINA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,1,0,0,1,2
HUATAJATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,1,2,0,0,3
HUAYLLAMARCA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,3,2,1,0,6
HUMANATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,2,3,1,1,7
ICHOCA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,5,2,0,0,7
ICLA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,3,3,1,1,8
INCAHUASI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,4,7,3,6,20
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,2,1,0,0,3
INQUISIVI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,7,6,4,2,19
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,15,12,2,3,32
IXIAMAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,4,6,3,7,20
JESUS DE MACHACA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,3,12,2,0,17
LA ASUNTA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,38,34,5,9,86
LA GUARDIA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,103,108,3,4,218
LA PAZ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,480,424,32,34,970
LA RIVERA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,0,0,0,1,1
LAGUNILLAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,6,4,0,6,16
LAJA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,11,11,2,1,25
LAS CARRERAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,2,1,0,0,3
LICOMA PAMPA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,2,0,0,0,2
LLALLAGUA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,25,24,9,16,74
LLICA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,1,4,1,0,6
LORETO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,3,0,0,1,4
LURIBAY,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,5,3,0,0,8
MACHACAMARCA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,2,2,0,0,4
MACHARETI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,1,5,2,1,9
MAGDALENA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,12,8,1,0,21
MAIRANA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,9,16,0,0,25
MALLA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,1,0,2,3,6
MAPIRI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,15,18,2,3,38
MECAPACA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,5,4,0,0,9
MINEROS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,15,22,4,7,48
MIZQUE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,8,7,4,7,26
MOCOMOCO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,4,5,3,4,16
MOJINETE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,0,1,0,0,1
MOJOCOYA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,5,7,3,0,15
MONTEAGUDO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,19,13,0,0,32
MONTERO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,126,93,4,1,224
MOROCHATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,1,2,4,3,10
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,0,2,0,0,2
OCURI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,2,1,5,3,11
OKINAWA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,5,8,3,2,18
OMEREQUE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,3,3,3,2,11
ORURO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,257,233,29,16,535
PADCAYA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,9,11,1,0,21
PADILLA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,3,7,0,0,10
PAILON,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,27,24,11,11,73
PALCA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,15,12,3,3,33
PALOS BLANCOS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,11,14,2,0,27
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,2,5,0,0,7
PAMPA GRANDE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,4,12,2,4,22
PAPEL PAMPA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,1,5,2,1,9
PASORAPA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,0,0,0,1,1
PATACAMAYA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,19,10,4,0,33
PAZÑA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,4,1,0,1,6
PELECHUCO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,4,3,0,0,7
POCOATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,6,7,9,5,27
POCONA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,8,4,6,6,24
POJO (CBBA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,9,8,1,0,18
POOPO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,4,5,1,0,10
PORCO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,17,2,1,4,24
POROMA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,6,9,6,1,22
PORONGO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,4,4,6,4,18
PORTACHUELO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,27,19,0,1,47
PORVENIR,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,9,6,1,2,18
POSTRER VALLE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,1,0,0,0,1
POTOSI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,177,208,19,17,421
PRESTO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,1,3,1,1,6
PUCARA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,1,1,0,0,2
PUCARANI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,19,15,5,2,41
PUERTO ACOSTA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,3,2,2,0,7
PUERTO CARABUCO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,1,4,1,3,9
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,4,2,1,1,8
PUERTO PEREZ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,0,1,1,1,3
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,11,5,2,5,23
PUERTO RICO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,4,2,0,0,6
PUERTO SILES,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,1,0,0,0,1
PUERTO SUAREZ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,7,5,11,3,26
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,41,33,2,3,79
PUNA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,0,3,6,7,16
PUNATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,20,9,8,9,46
QUIABAYA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,1,1,2,0,4
QUILLACOLLO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,62,56,45,58,221
QUIME,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,2,3,0,2,7
RAQAYPAMPA(ETA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,10,7,1,1,19
RAVELO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,2,3,2,1,8
REYES,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,11,11,0,0,22
RIBERALTA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,110,116,10,10,246
ROBORE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,14,13,2,0,29
RURRENABAQUE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-12-01,14,14,1,2,31
