,group,variable,month,INFLUENZA ESTACIONAL (7M A 11 M) 2DA. DOSIS DENTRO,INFLUENZA ESTACIONAL (7M A 11 M) 2DA. DOSIS DENTRO,INFLUENZA ESTACIONAL (7M A 11 M) 2DA. DOSIS FUERA,INFLUENZA ESTACIONAL (7M A 11 M) 2DA. DOSIS FUERA,TOTALES
PUNATA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-11-01,14,6,10,7,37
QUILLACOLLO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-11-01,17,16,0,0,33
QUIRUSILLAS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-11-01,2,0,0,0,2
RAQAYPAMPA(ETA),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-11-01,3,5,0,0,8
RAVELO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-11-01,0,3,2,1,6
REYES,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-11-01,7,2,3,5,17
RIBERALTA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-11-01,28,31,0,2,61
ROBORE,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-11-01,11,13,3,0,27
RURRENABAQUE,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-11-01,3,2,0,0,5
SABAYA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-11-01,0,1,0,0,1
SACABA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-11-01,58,69,145,156,428
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-11-01,1,1,0,1,3
SAN BENITO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-11-01,0,0,4,1,5
SAN BORJA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-11-01,14,14,0,0,28
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-11-01,2,6,0,1,9
SAN CARLOS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-11-01,4,4,0,1,9
SAN IGNACIO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-11-01,12,5,0,0,17
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-11-01,23,31,0,7,61
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-11-01,0,3,1,2,6
SAN LORENZO(PND),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-11-01,4,2,3,2,11
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-11-01,3,4,1,0,8
SAN MATIAS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-11-01,11,12,3,4,30
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-11-01,1,0,1,2,4
SAN PEDRO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-11-01,2,3,0,0,5
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-11-01,1,1,0,0,2
SAN PEDRO(PND),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-11-01,0,0,3,1,4
SAN RAFAEL,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-11-01,1,2,0,0,3
SAN RAMON BENI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-11-01,2,1,0,2,5
SAN RAMON SCZ,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-11-01,4,6,22,15,47
SANTA ANA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-11-01,5,9,0,0,14
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-11-01,680,684,204,246,1814
SANTA ROSA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-11-01,1,4,0,0,5
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-11-01,0,0,2,0,2
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-11-01,3,1,1,0,5
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-11-01,1,0,0,0,1
SAPAHAQUI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-11-01,2,2,0,0,4
SENA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-11-01,4,2,1,0,7
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-11-01,3,3,0,0,6
SORACACHI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-11-01,0,2,0,1,3
SORATA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-11-01,0,0,11,13,24
SUCRE,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-11-01,99,112,3,1,215
TARIJA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-11-01,43,32,7,2,84
TEOPONTE,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-11-01,1,0,1,0,2
TINGUIPAYA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-11-01,2,4,1,1,8
TIPUANI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-11-01,3,4,1,2,10
TIQUIPAYA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-11-01,16,21,14,13,64
TOLEDO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-11-01,3,1,0,0,4
TOMAVE,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-11-01,1,0,0,0,1
TORO TORO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-11-01,1,0,1,1,3
TRINIDAD,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-11-01,32,30,5,2,69
TUPIZA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-11-01,12,6,3,3,24
TURCO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-11-01,0,1,0,0,1
UNCIA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-11-01,2,4,0,1,7
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-11-01,5,1,0,0,6
URUBICHA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-11-01,5,7,1,0,13
UYUNI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-11-01,8,6,1,0,15
VALLEGRANDE,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-11-01,12,6,0,0,18
VIACHA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-11-01,41,35,3,8,87
VILLA CHARCAS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-11-01,2,1,0,0,3
VILLA MONTES,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-11-01,6,8,0,0,14
VILLA TUNARI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-11-01,4,6,2,0,12
VILLAZON,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-11-01,9,14,0,2,25
VINTO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-11-01,0,2,3,1,6
WARNES,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-11-01,88,99,8,6,201
YACUIBA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-11-01,36,32,4,3,75
YANACACHI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-11-01,2,0,0,0,2
YAPACANI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-11-01,15,17,13,14,59
YOCALLA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-11-01,1,4,0,0,5
ACHACACHI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,6,7,12,7,32
ACHOCALLA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,4,5,0,0,9
ALTO BENI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,3,1,0,0,4
ANDAMARCA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,2,1,2,1,6
APOLO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,7,4,0,0,11
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,26,32,0,0,58
ATOCHA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,4,2,0,0,6
BATALLAS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,2,1,4,1,8
BELLA FLOR,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,1,1,3,0,5
BETANZOS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,1,1,0,0,2
BUENA VISTA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,14,5,1,2,22
CABEZAS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,9,1,0,0,10
"CAIZA ""D""",vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,1,3,0,1,5
CAMIRI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,1,0,0,0,1
CAQUIAVIRI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,0,3,0,0,3
CARACOLLO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,7,7,2,1,17
CARANAVI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,18,18,0,0,36
CARAPARI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,4,3,0,0,7
CARIPUYO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,1,0,1,0,2
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,2,2,3,4,11
CHALLAPATA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,5,14,2,1,22
CHARAGUA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,6,3,4,2,15
CHAYANTA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,2,4,0,0,6
CHOQUE COTA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,0,1,0,0,1
CHUA COCANI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,1,1,0,0,2
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,0,2,1,0,3
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,0,1,3,0,4
CKOCHAS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,1,0,0,0,1
COBIJA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,37,35,7,6,85
COCHABAMBA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,55,47,24,14,140
COIPASA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,0,1,0,0,1
"COLCHA ""K""",vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,3,3,0,0,6
COLOMI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,8,6,8,8,30
COLPA BELGICA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,5,7,7,2,21
COLQUIRI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,0,1,1,0,2
COMANCHE,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,0,1,0,0,1
CONCEPCION,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,17,11,1,0,29
COPACABANA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,4,2,0,0,6
COROICO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,4,6,1,0,11
COTOCA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,3,1,0,0,4
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,0,1,0,0,1
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,2,1,0,0,3
CURVA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,1,1,0,0,2
EL ALTO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,59,31,13,25,128
EL CHORO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,0,2,1,1,4
EL PUENTE(STC),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,9,6,2,1,18
EL PUENTE(TJA),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,2,1,0,0,3
EL TORNO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,12,17,0,0,29
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,2,1,0,0,3
ESCOMA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,2,0,1,0,3
EUCALIPTUS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,5,1,0,1,7
EXALTACION,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,0,1,0,0,1
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,2,5,6,6,19
FILADELFIA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,1,0,0,1,2
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,2,3,0,0,5
GUANAY,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,0,1,0,0,1
GUAQUI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,0,3,2,0,5
GUAYARAMERIN,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,4,3,0,0,7
GUTIERREZ,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,1,0,0,2,3
HUACHACALLA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,1,1,0,0,2
HUANUNI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,4,3,1,0,8
HUARACAJE,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,0,2,0,0,2
HUARINA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,0,0,1,0,1
HUAYLLAMARCA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,1,1,2,2,6
HUMANATA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,0,1,1,1,3
ICHOCA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,1,1,0,0,2
INQUISIVI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,2,1,0,0,3
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,1,2,0,0,3
IXIAMAS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,1,2,2,0,5
JESUS DE MACHACA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,1,5,1,2,9
LA ASUNTA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,1,1,0,0,2
LA GUARDIA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,76,80,4,12,172
LA PAZ,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,178,179,37,39,433
LAGUNILLAS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,3,2,0,0,5
LLICA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,1,0,0,0,1
MAGDALENA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,1,3,0,0,4
MAIRANA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,1,4,0,0,5
MAPIRI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,1,2,0,1,4
MECAPACA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,5,4,3,0,12
MINEROS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,10,22,3,0,35
MOJOCOYA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,6,1,0,0,7
MONTERO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,54,48,4,5,111
MORO MORO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,0,0,1,0,1
OCURI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,1,2,2,1,6
OKINAWA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,1,1,7,1,10
ORURO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,123,134,9,5,271
PADILLA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,9,5,0,0,14
PAILON,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,13,9,2,6,30
PALOS BLANCOS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,5,1,1,2,9
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,0,1,0,0,1
PAZÑA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,1,0,0,0,1
POCOATA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,2,1,0,1,4
PORCO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,1,2,2,2,7
POROMA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,2,2,1,3,8
PORTACHUELO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,6,4,0,1,11
POTOSI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,52,47,0,1,100
PRESTO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,0,0,1,0,1
PUCARANI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,2,2,1,1,6
PUERTO ACOSTA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,3,1,1,0,5
PUERTO CARABUCO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,1,0,0,0,1
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,4,4,2,2,12
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,10,5,0,0,15
PUERTO RICO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,1,3,0,0,4
PUERTO SUAREZ,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,6,3,11,6,26
PUNA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,0,2,2,3,7
QUIRUSILLAS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,3,1,0,0,4
RAVELO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,3,4,0,0,7
REYES,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,2,3,0,0,5
RIBERALTA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,23,34,1,4,62
ROBORE,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,11,10,0,0,21
RURRENABAQUE,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,3,3,0,0,6
SABAYA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,0,1,0,0,1
SACABA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,11,12,148,196,367
SAN BORJA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,4,7,0,0,11
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,1,2,0,0,3
SAN CARLOS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,0,0,2,1,3
SAN IGNACIO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,2,1,0,1,4
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,65,51,1,0,117
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,2,5,0,0,7
SAN LORENZO(PND),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,3,4,0,0,7
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,1,4,0,0,5
SAN MATIAS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,3,5,3,5,16
SAN PEDRO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,7,6,0,0,13
SAN PEDRO(PND),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,1,0,1,1,3
SAN RAMON BENI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,3,1,0,0,4
SAN RAMON SCZ,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,13,8,0,0,21
SANTA ANA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,10,11,0,0,21
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-12-01,552,525,96,130,1303
