,group,variable,month,ANTIROTAVIRÍCA 2DA DOSIS DENTRO,ANTIROTAVIRÍCA 2DA DOSIS DENTRO,ANTIROTAVIRÍCA 2DA DOSIS FUERA,ANTIROTAVIRÍCA 2DA DOSIS FUERA,TOTALES
ARQUE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,8,6,2,1,17
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,27,42,3,8,80
ATOCHA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,4,7,3,1,15
AUCAPATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,1,1,0,0,2
AYATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,3,2,3,2,10
AYO AYO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,3,7,0,1,11
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,11,9,9,11,40
AZURDUY,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,3,4,2,2,11
BATALLAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,16,10,3,0,29
BAURES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,3,3,3,1,10
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,1,0,1,1,3
BELLA FLOR,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,1,2,1,0,4
BERMEJO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,15,25,6,6,52
BETANZOS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,21,19,7,6,53
BOLIVAR,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,6,4,3,5,18
BOLPEBRA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,1,2,0,0,3
BOYUIBE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,1,4,0,1,6
BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,10,9,0,0,19
CABEZAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,33,20,14,17,84
CAIROMA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,8,8,1,4,21
"CAIZA ""D""",vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,4,3,0,1,8
CAJUATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,6,14,0,0,20
CALACOTO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,0,3,1,0,4
CALAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,9,10,0,0,19
CAMARGO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,7,9,6,3,25
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,0,2,0,0,2
CAMIRI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,18,27,5,3,53
CAPINOTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,17,25,2,0,44
CAQUIAVIRI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,2,1,0,0,3
CARACOLLO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,12,12,7,6,37
CARANAVI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,39,32,3,2,76
CARAPARI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,9,7,3,0,19
CARIPUYO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,5,3,2,1,11
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,5,2,3,4,14
CATACORA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,1,0,0,0,1
CHACARILLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,1,1,0,1,3
CHALLAPATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,20,23,7,10,60
CHAQUI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,2,8,2,1,13
CHARAGUA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,24,16,21,29,90
CHARAÑA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,0,1,0,0,1
CHAYANTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,9,6,1,3,19
CHIMORE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,22,12,4,6,44
CHIPAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,2,2,1,0,5
CHOQUE COTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,0,0,0,1,1
CHUA COCANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,4,2,2,0,8
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,10,10,2,0,22
CHUMA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,3,1,4,4,12
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,4,1,2,3,10
CKOCHAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,5,8,8,5,26
CLIZA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,11,15,4,4,34
COBIJA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,39,54,21,16,130
COCAPATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,7,7,11,14,39
COCHABAMBA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,548,546,13,10,1117
COLCAPIRHUA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,20,31,1,1,53
"COLCHA ""K""",vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,9,5,3,4,21
COLLANA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,0,1,1,1,3
COLOMI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,18,19,0,0,37
COLPA BELGICA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,5,6,0,0,11
COLQUECHACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,25,21,10,6,62
COLQUENCHA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,9,10,0,0,19
COLQUIRI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,13,7,4,6,30
COMANCHE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,3,4,0,0,7
COMARAPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,18,14,0,0,32
COMBAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,0,0,3,1,4
CONCEPCION,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,13,22,11,8,54
COPACABANA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,1,5,1,1,8
CORIPATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,13,15,1,0,29
CORO CORO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,5,5,2,1,13
COROICO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,9,10,3,5,27
CORQUE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,3,3,0,0,6
COTAGAITA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,15,10,5,4,34
COTOCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,67,66,15,11,159
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,13,12,3,2,30
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,0,1,1,0,2
CUEVO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,3,3,0,0,6
CULPINA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,15,5,0,2,22
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,1,1,0,0,2
CURVA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,0,2,0,4,6
DESAGUADERO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,2,5,0,1,8
EL ALTO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,580,511,309,284,1684
EL CHORO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,1,2,0,0,3
EL PUENTE(STC),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,4,5,2,1,12
EL PUENTE(TJA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,6,10,1,1,18
EL TORNO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,50,44,3,3,100
EL VILLAR,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,2,2,0,0,4
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,11,23,0,3,37
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,26,18,0,2,46
ESCOMA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,0,0,1,2,3
EUCALIPTUS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,6,0,0,0,6
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,0,0,1,0,1
EXALTACION,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,0,1,0,0,1
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,8,5,1,3,17
FILADELFIA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,2,3,7,2,14
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,11,17,3,2,33
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,6,5,1,1,13
GUANAY,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,9,10,2,2,23
GUAQUI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,3,4,0,0,7
GUAYARAMERIN,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,35,41,3,1,80
GUTIERREZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,14,5,6,4,29
HUACARETA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,2,7,2,1,12
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,1,0,0,1,2
HUACHACALLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,0,1,0,0,1
HUANUNI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,8,11,8,3,30
HUARACAJE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,2,2,0,0,4
HUARINA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,5,4,1,2,12
HUATAJATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,2,1,0,0,3
HUAYLLAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,1,2,1,0,4
HUMANATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,1,1,3,2,7
ICHOCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,4,4,0,1,9
ICLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,3,5,1,2,11
INCAHUASI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,9,4,1,3,17
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,3,0,0,0,3
INQUISIVI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,9,5,2,2,18
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,12,8,1,0,21
IXIAMAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,8,0,6,5,19
JESUS DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,5,4,1,0,10
LA ASUNTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,34,33,6,5,78
LA GUARDIA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,115,117,4,3,239
LA PAZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,551,497,36,19,1103
LAGUNILLAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,4,0,1,1,6
LAJA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,12,13,0,0,25
LAS CARRERAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,3,5,0,0,8
LICOMA PAMPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,1,2,0,0,3
LLALLAGUA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,42,28,21,22,113
LLICA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,0,1,0,0,1
LORETO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,2,3,5,2,12
LURIBAY,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,6,2,0,0,8
MACHACAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,3,2,0,1,6
MACHARETI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,5,6,0,3,14
MAGDALENA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,12,8,2,3,25
MAIRANA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,16,13,0,1,30
MALLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,0,1,2,2,5
MAPIRI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,15,20,0,0,35
MECAPACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,15,6,2,1,24
MINEROS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,15,13,16,13,57
MIZQUE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,9,7,6,8,30
MOCOMOCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,9,5,4,4,22
MOJOCOYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,3,5,0,0,8
MONTEAGUDO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,16,19,2,0,37
MONTERO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,120,127,16,14,277
MORO MORO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,0,0,2,1,3
MOROCHATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,3,3,5,3,14
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,2,0,2,0,4
NAZACARA DE PACAJES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,1,1,0,0,2
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,0,0,1,1,2
OCURI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,9,5,5,2,21
OKINAWA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,7,4,2,3,16
OMEREQUE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,1,2,4,5,12
ORURO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,281,253,13,15,562
PADCAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,6,12,1,2,21
PADILLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,5,7,1,1,14
PAILON,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,26,21,17,25,89
PALCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,14,20,5,4,43
PALOS BLANCOS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,21,25,6,2,54
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,0,4,0,0,4
PAMPA GRANDE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,3,5,0,1,9
PAPEL PAMPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,4,4,2,0,10
PASORAPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,1,1,0,1,3
PATACAMAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,17,22,6,5,50
PAZÑA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,3,5,1,0,9
PELECHUCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,2,6,1,3,12
POCOATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,12,7,14,6,39
POCONA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,8,6,2,2,18
POJO (CBBA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,10,9,3,2,24
POOPO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,6,2,0,0,8
PORCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,16,9,2,0,27
POROMA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,7,7,3,7,24
PORONGO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,8,11,7,6,32
PORTACHUELO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,17,16,3,0,36
PORVENIR,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,6,11,2,0,19
POTOSI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,212,217,15,20,464
PRESTO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,3,1,1,1,6
PUCARA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,0,3,0,0,3
PUCARANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,17,17,8,11,53
PUERTO ACOSTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,2,2,3,3,10
PUERTO CARABUCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,7,3,2,1,13
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,3,2,1,2,8
PUERTO PEREZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,0,4,1,3,8
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,10,13,2,2,27
PUERTO RICO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,7,5,0,2,14
PUERTO SUAREZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,5,12,7,13,37
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,36,37,4,2,79
PUNA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,4,10,7,7,28
PUNATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,19,15,10,6,50
QUIABAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,0,0,4,6,10
QUILLACOLLO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,88,60,68,62,278
QUIME,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,5,3,0,0,8
RAQAYPAMPA(ETA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,4,4,1,0,9
RAVELO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,8,6,9,6,29
REYES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,12,9,0,0,21
RIBERALTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,152,140,6,10,308
ROBORE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,22,16,4,3,45
RURRENABAQUE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,11,17,3,7,38
SABAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,2,2,2,1,7
SACABA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,128,123,14,13,278
SACABAMBA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,1,1,1,2,5
SACACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,11,14,10,6,41
SAIPINA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,5,4,2,0,11
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,1,1,0,0,2
SAMAIPATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,8,3,2,4,17
SAN ANDRES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,12,13,1,1,27
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,2,3,1,1,7
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,2,0,0,0,2
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,6,1,2,1,10
SAN BENITO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,9,9,1,1,20
SAN BORJA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,51,52,2,5,110
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,6,7,7,1,21
SAN CARLOS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,13,16,3,2,34
SAN IGNACIO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,20,16,6,6,48
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,56,53,16,24,149
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,0,1,0,0,1
SAN JAVIER(STC),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,8,8,1,1,18
SAN JOAQUIN,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,7,14,0,0,21
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,12,2,4,4,22
SAN JULIAN,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,36,36,7,2,81
SAN LORENZO(PND),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,5,4,2,3,14
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,16,12,3,3,34
SAN LUCAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,16,9,8,13,46
SAN MATIAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,15,20,3,7,45
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,11,8,7,4,30
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,3,1,0,0,4
SAN PEDRO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,6,11,0,2,19
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,11,18,9,12,50
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,4,2,0,1,7
SAN PEDRO DE QUEMES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,1,0,0,0,1
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,3,3,0,3,9
SAN PEDRO(PND),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,0,0,2,1,3
SAN RAFAEL,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,5,4,2,2,13
SAN RAMON BENI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,0,3,3,2,8
SAN RAMON SCZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,5,12,4,0,21
SANTA ANA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,20,15,1,2,38
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,1188,1204,174,191,2757
SANTA ROSA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,4,2,0,0,6
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,13,11,4,2,30
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,1,0,1,0,2
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,4,4,1,2,11
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,3,3,0,0,6
