municipality,group,variable,month,Consultas nuevas en menores de 5 años,TOTAL
PALCA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,79,79
PALOS BLANCOS,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,121,121
PAMPA AULLAGAS,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,24,24
PAMPA GRANDE,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,31,31
PAPEL PAMPA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,10,10
PASORAPA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,2,2
PATACAMAYA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,16,16
PAZÑA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,42,42
PELECHUCO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,81,81
POCOATA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,75,75
POCONA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,3,3
POJO (CBBA),atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,27,27
POOPO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,26,26
PORCO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,23,23
POROMA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,25,25
PORONGO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,70,70
PORTACHUELO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,55,55
PORVENIR,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,49,49
POSTRER VALLE,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,14,14
POTOSI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,839,839
PRESTO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,49,49
PUCARA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,48,48
PUCARANI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,74,74
PUERTO ACOSTA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,93,93
PUERTO CARABUCO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,30,30
PUERTO GONZALO MORENO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,30,30
PUERTO QUIJARRO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,67,67
PUERTO RICO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,105,105
PUERTO SILES,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,18,18
PUERTO SUAREZ,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,107,107
PUERTO VILLARROEL,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,49,49
PUNA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,89,89
PUNATA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,104,104
QUIABAYA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,31,31
QUILLACOLLO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,503,503
QUIME,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,46,46
QUIRUSILLAS,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,3,3
RAVELO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,30,30
REYES,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,46,46
RIBERALTA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,93,93
ROBORE,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,38,38
RURRENABAQUE,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,20,20
SABAYA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,33,33
SACABA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,484,484
SACABAMBA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,31,31
SACACA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,92,92
SAIPINA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,8,8
SALINAS DE GARCI MENDOZA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,83,83
SAMAIPATA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,28,28
SAN AGUSTIN,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,11,11
SAN ANDRES,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,13,13
SAN ANDRES DE MACHACA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,38,38
SAN ANTONIO DE LOMERIO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,11,11
SAN BENITO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,31,31
SAN BORJA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,20,20
SAN BUENA VENTURA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,21,21
SAN CARLOS,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,50,50
SAN IGNACIO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,46,46
SAN IGNACIO DE VELASCO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,47,47
SAN JAVIER(STC),atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,21,21
SAN JOAQUIN,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,41,41
SAN JOSE DE CHIQUITOS,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,3,3
SAN JUAN DE YAPACANI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,48,48
SAN LORENZO(TJA),atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,179,179
SAN LUCAS,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,306,306
SAN MATIAS,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,114,114
SAN MIGUEL DE VELASCO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,24,24
SAN PEDRO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,14,14
SAN PEDRO DE BUENA VISTA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,91,91
SAN PEDRO DE CURAHUARA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,16,16
SAN PEDRO DE TIQUINA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,67,67
SAN RAFAEL,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,18,18
SAN RAMON,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,57,57
SAN RAMON,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,1,1
SANTA ANA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,36,36
SANTA CRUZ DE LA SIERRA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,5088,5088
SANTA ROSA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,15,15
SANTA ROSA DEL SARA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,112,112
SANTIAGO DE CALLAPA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,35,35
SANTIAGO DE HUARI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,228,228
SANTIAGO DE MACHACA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,29,29
SANTIVAÑES,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,9,9
SANTUARIO DE QUILLACAS,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,55,55
SAPAHAQUI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,72,72
SENA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,10,10
SICA SICA (VILLA AROMA),atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,134,134
SICAYA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,20,20
SIPE SIPE,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,155,155
SOPACHUY,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,59,59
SORACACHI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,47,47
SORATA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,68,68
SUCRE,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,1079,1079
TACACOMA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,9,9
TACOBAMBA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,25,25
TACOPAYA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,54,54
TAHUA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,12,12
TAPACARI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,20,20
TARABUCO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,845,845
TARACO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,36,36
TARATA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,37,37
TARIJA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,437,437
TARVITA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,266,266
TEOPONTE,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,28,28
TIAWANACU,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,40,40
TINGUIPAYA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,89,89
TIPUANI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,7,7
TIQUIPAYA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,594,594
TIRAQUE (CBBA),atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,152,152
TOCO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,54,54
TOLATA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,40,40
TOLEDO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,36,36
TOMAVE,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,119,119
TOMINA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,118,118
TORO TORO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,56,56
TOTORA(CBBA),atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,52,52
TOTORA(ORR),atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,10,10
TRIGAL,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,4,4
TRINIDAD,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,115,115
TUPIZA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,207,207
TURCO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,41,41
UNCIA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,79,79
URIONDO (A. CONCEPCION),atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,70,70
URUBICHA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,15,15
UYUNI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,9,9
VACAS,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,5,5
VALLEGRANDE,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,155,155
VIACHA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,205,205
VILA VILA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,6,6
VILLA MONTES,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,41,41
VILLA NUEVA (LOMA ALTA),atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,7,7
VILLA RIVERO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,31,31
VILLA SERRANO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,72,72
VILLA TUNARI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,165,165
VILLA VACA GUZMAN (MUYUPAMPA),atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,82,82
VILLAZON,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,286,286
VINTO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,49,49
VITICHI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,45,45
WARNES,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,272,272
YACO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,22,22
YACUIBA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,120,120
YAMPARAEZ,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,182,182
YANACACHI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,18,18
YAPACANI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,34,34
YOCALLA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,5,5
YOTALA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,21,21
YUNCHARA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,7,7
ZUDAÑEZ,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,14,14
ACHACACHI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-12-01,56,56
ACHOCALLA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-12-01,39,39
AIQUILE,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-12-01,54,54
ALCALA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-12-01,221,221
ANCORAIMES,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-12-01,56,56
ANDAMARCA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-12-01,43,43
ANTEQUERA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-12-01,18,18
APOLO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-12-01,62,62
ARAMPAMPA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-12-01,3,3
ARANI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-12-01,16,16
ARBIETO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-12-01,50,50
ARQUE,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-12-01,16,16
ASCENCION DE GUARAYOS,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-12-01,40,40
ATOCHA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-12-01,66,66
AYATA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-12-01,5,5
AYO AYO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-12-01,51,51
AYOPAYA (V. DE INDEPENDENCIA),atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-12-01,49,49
AZURDUY,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-12-01,87,87
BATALLAS,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-12-01,44,44
BAURES,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-12-01,7,7
BELEN DE URMIRI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-12-01,5,5
BERMEJO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-12-01,21,21
BETANZOS,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-12-01,29,29
BOLIVAR,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-12-01,7,7
BOLPEBRA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-12-01,41,41
BOYUIBE,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-12-01,9,9
BUENA VISTA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-12-01,46,46
CABEZAS,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-12-01,38,38
CAIROMA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-12-01,6,6
"CAIZA ""D""",atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-12-01,23,23
CALACOTO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-12-01,23,23
CALAMARCA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-12-01,16,16
CAMARGO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-12-01,96,96
CAMATAQUI (C. VILLA ABECIA),atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-12-01,6,6
CAMIRI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-12-01,184,184
CAPINOTA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-12-01,90,90
CAQUIAVIRI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-12-01,14,14
CARACOLLO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-12-01,59,59
CARANAVI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-12-01,164,164
CARAPARI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-12-01,16,16
CARIPUYO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-12-01,38,38
CARMEN RIVERO TORREZ,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-12-01,22,22
CATACORA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-12-01,10,10
CHACARILLA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-12-01,5,5
CHALLAPATA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-12-01,121,121
CHAQUI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-12-01,3,3
CHARAGUA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-12-01,36,36
CHAYANTA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-12-01,174,174
CHIMORE,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-12-01,55,55
