municipality,group,variable,month,Primeras consultas,TOTAL
CHUMA,atenciones odontologicas,primeras consultas,2008-11-01,235,235
CLIZA,atenciones odontologicas,primeras consultas,2008-11-01,63,63
COBIJA,atenciones odontologicas,primeras consultas,2008-11-01,595,595
COCHABAMBA,atenciones odontologicas,primeras consultas,2008-11-01,5861,5861
COLCAPIRHUA,atenciones odontologicas,primeras consultas,2008-11-01,110,110
"COLCHA ""K""",atenciones odontologicas,primeras consultas,2008-11-01,30,30
COLOMI,atenciones odontologicas,primeras consultas,2008-11-01,60,60
COLPA BELGICA,atenciones odontologicas,primeras consultas,2008-11-01,60,60
COLQUECHACA,atenciones odontologicas,primeras consultas,2008-11-01,120,120
COLQUIRI,atenciones odontologicas,primeras consultas,2008-11-01,38,38
COMANCHE,atenciones odontologicas,primeras consultas,2008-11-01,92,92
COMARAPA,atenciones odontologicas,primeras consultas,2008-11-01,120,120
CONCEPCION,atenciones odontologicas,primeras consultas,2008-11-01,51,51
COPACABANA,atenciones odontologicas,primeras consultas,2008-11-01,120,120
CORIPATA,atenciones odontologicas,primeras consultas,2008-11-01,100,100
CORO CORO,atenciones odontologicas,primeras consultas,2008-11-01,111,111
COROICO,atenciones odontologicas,primeras consultas,2008-11-01,25,25
CORQUE,atenciones odontologicas,primeras consultas,2008-11-01,62,62
COTAGAITA,atenciones odontologicas,primeras consultas,2008-11-01,75,75
COTOCA,atenciones odontologicas,primeras consultas,2008-11-01,89,89
CUATRO CAÑADAS,atenciones odontologicas,primeras consultas,2008-11-01,50,50
CUCHUMUELA (V. G. VILLARROEL),atenciones odontologicas,primeras consultas,2008-11-01,7,7
CUEVO,atenciones odontologicas,primeras consultas,2008-11-01,82,82
CULPINA,atenciones odontologicas,primeras consultas,2008-11-01,163,163
CURAHUARA DE CARANGAS,atenciones odontologicas,primeras consultas,2008-11-01,5,5
CURVA,atenciones odontologicas,primeras consultas,2008-11-01,15,15
DESAGUADERO,atenciones odontologicas,primeras consultas,2008-11-01,2,2
EL ALTO,atenciones odontologicas,primeras consultas,2008-11-01,3424,3424
EL CHORO,atenciones odontologicas,primeras consultas,2008-11-01,11,11
EL PUENTE(STC),atenciones odontologicas,primeras consultas,2008-11-01,54,54
EL PUENTE(TJA),atenciones odontologicas,primeras consultas,2008-11-01,150,150
EL TORNO,atenciones odontologicas,primeras consultas,2008-11-01,43,43
EL VILLAR,atenciones odontologicas,primeras consultas,2008-11-01,145,145
ENTRE RIOS,atenciones odontologicas,primeras consultas,2008-11-01,137,137
ENTRE RIOS,atenciones odontologicas,primeras consultas,2008-11-01,425,425
EUCALIPTUS,atenciones odontologicas,primeras consultas,2008-11-01,25,25
FERNANDEZ ALONSO,atenciones odontologicas,primeras consultas,2008-11-01,1025,1025
FILADELFIA,atenciones odontologicas,primeras consultas,2008-11-01,275,275
GENERAL SAAVEDRA,atenciones odontologicas,primeras consultas,2008-11-01,719,719
GRAL. J.J. PEREZ (CHARAZANI),atenciones odontologicas,primeras consultas,2008-11-01,153,153
GUANAY,atenciones odontologicas,primeras consultas,2008-11-01,7,7
GUAQUI,atenciones odontologicas,primeras consultas,2008-11-01,155,155
GUAYARAMERIN,atenciones odontologicas,primeras consultas,2008-11-01,86,86
GUTIERREZ,atenciones odontologicas,primeras consultas,2008-11-01,98,98
HUACHACALLA,atenciones odontologicas,primeras consultas,2008-11-01,8,8
HUANUNI,atenciones odontologicas,primeras consultas,2008-11-01,147,147
HUARACAJE,atenciones odontologicas,primeras consultas,2008-11-01,3,3
HUAYLLAMARCA,atenciones odontologicas,primeras consultas,2008-11-01,85,85
ICLA,atenciones odontologicas,primeras consultas,2008-11-01,593,593
INCAHUASI,atenciones odontologicas,primeras consultas,2008-11-01,48,48
INQUISIVI,atenciones odontologicas,primeras consultas,2008-11-01,74,74
IRUPANA (VILLA DE LANZA),atenciones odontologicas,primeras consultas,2008-11-01,312,312
IXIAMAS,atenciones odontologicas,primeras consultas,2008-11-01,35,35
JESUS DE MACHACA,atenciones odontologicas,primeras consultas,2008-11-01,21,21
LA ASUNTA,atenciones odontologicas,primeras consultas,2008-11-01,128,128
LA GUARDIA,atenciones odontologicas,primeras consultas,2008-11-01,318,318
LA PAZ,atenciones odontologicas,primeras consultas,2008-11-01,7032,7032
LAGUNILLAS,atenciones odontologicas,primeras consultas,2008-11-01,35,35
LAJA,atenciones odontologicas,primeras consultas,2008-11-01,82,82
LAS CARRERAS,atenciones odontologicas,primeras consultas,2008-11-01,18,18
LICOMA PAMPA,atenciones odontologicas,primeras consultas,2008-11-01,122,122
LLALLAGUA,atenciones odontologicas,primeras consultas,2008-11-01,540,540
LLICA,atenciones odontologicas,primeras consultas,2008-11-01,82,82
LORETO,atenciones odontologicas,primeras consultas,2008-11-01,6,6
LURIBAY,atenciones odontologicas,primeras consultas,2008-11-01,112,112
MACHACAMARCA,atenciones odontologicas,primeras consultas,2008-11-01,44,44
MACHARETI,atenciones odontologicas,primeras consultas,2008-11-01,78,78
MAGDALENA,atenciones odontologicas,primeras consultas,2008-11-01,43,43
MAIRANA,atenciones odontologicas,primeras consultas,2008-11-01,124,124
MALLA,atenciones odontologicas,primeras consultas,2008-11-01,22,22
MAPIRI,atenciones odontologicas,primeras consultas,2008-11-01,114,114
MECAPACA,atenciones odontologicas,primeras consultas,2008-11-01,155,155
MINEROS,atenciones odontologicas,primeras consultas,2008-11-01,305,305
MIZQUE,atenciones odontologicas,primeras consultas,2008-11-01,68,68
MOCOMOCO,atenciones odontologicas,primeras consultas,2008-11-01,304,304
MOJOCOYA,atenciones odontologicas,primeras consultas,2008-11-01,178,178
MONTEAGUDO,atenciones odontologicas,primeras consultas,2008-11-01,247,247
MONTERO,atenciones odontologicas,primeras consultas,2008-11-01,1126,1126
MORO MORO,atenciones odontologicas,primeras consultas,2008-11-01,3,3
MOROCHATA,atenciones odontologicas,primeras consultas,2008-11-01,170,170
OCURI,atenciones odontologicas,primeras consultas,2008-11-01,79,79
OKINAWA,atenciones odontologicas,primeras consultas,2008-11-01,72,72
OMEREQUE,atenciones odontologicas,primeras consultas,2008-11-01,20,20
ORURO,atenciones odontologicas,primeras consultas,2008-11-01,1664,1664
PADCAYA,atenciones odontologicas,primeras consultas,2008-11-01,229,229
PADILLA,atenciones odontologicas,primeras consultas,2008-11-01,994,994
PAILON,atenciones odontologicas,primeras consultas,2008-11-01,55,55
PALCA,atenciones odontologicas,primeras consultas,2008-11-01,23,23
PALOS BLANCOS,atenciones odontologicas,primeras consultas,2008-11-01,287,287
PAMPA AULLAGAS,atenciones odontologicas,primeras consultas,2008-11-01,4,4
PAMPA GRANDE,atenciones odontologicas,primeras consultas,2008-11-01,225,225
PAPEL PAMPA,atenciones odontologicas,primeras consultas,2008-11-01,34,34
PASORAPA,atenciones odontologicas,primeras consultas,2008-11-01,21,21
PATACAMAYA,atenciones odontologicas,primeras consultas,2008-11-01,47,47
PAZÑA,atenciones odontologicas,primeras consultas,2008-11-01,39,39
PELECHUCO,atenciones odontologicas,primeras consultas,2008-11-01,102,102
POCOATA,atenciones odontologicas,primeras consultas,2008-11-01,104,104
POCONA,atenciones odontologicas,primeras consultas,2008-11-01,31,31
POJO (CBBA),atenciones odontologicas,primeras consultas,2008-11-01,45,45
POOPO,atenciones odontologicas,primeras consultas,2008-11-01,61,61
PORCO,atenciones odontologicas,primeras consultas,2008-11-01,128,128
POROMA,atenciones odontologicas,primeras consultas,2008-11-01,1681,1681
PORONGO,atenciones odontologicas,primeras consultas,2008-11-01,14,14
PORTACHUELO,atenciones odontologicas,primeras consultas,2008-11-01,153,153
PORVENIR,atenciones odontologicas,primeras consultas,2008-11-01,41,41
POSTRER VALLE,atenciones odontologicas,primeras consultas,2008-11-01,32,32
POTOSI,atenciones odontologicas,primeras consultas,2008-11-01,1481,1481
PRESTO,atenciones odontologicas,primeras consultas,2008-11-01,842,842
PUCARA,atenciones odontologicas,primeras consultas,2008-11-01,71,71
PUCARANI,atenciones odontologicas,primeras consultas,2008-11-01,115,115
PUERTO ACOSTA,atenciones odontologicas,primeras consultas,2008-11-01,316,316
PUERTO CARABUCO,atenciones odontologicas,primeras consultas,2008-11-01,193,193
PUERTO GONZALO MORENO,atenciones odontologicas,primeras consultas,2008-11-01,85,85
PUERTO QUIJARRO,atenciones odontologicas,primeras consultas,2008-11-01,163,163
PUERTO RICO,atenciones odontologicas,primeras consultas,2008-11-01,333,333
PUERTO SILES,atenciones odontologicas,primeras consultas,2008-11-01,114,114
PUERTO SUAREZ,atenciones odontologicas,primeras consultas,2008-11-01,196,196
PUERTO VILLARROEL,atenciones odontologicas,primeras consultas,2008-11-01,119,119
PUNA,atenciones odontologicas,primeras consultas,2008-11-01,292,292
PUNATA,atenciones odontologicas,primeras consultas,2008-11-01,310,310
QUIABAYA,atenciones odontologicas,primeras consultas,2008-11-01,144,144
QUILLACOLLO,atenciones odontologicas,primeras consultas,2008-11-01,254,254
QUIME,atenciones odontologicas,primeras consultas,2008-11-01,202,202
QUIRUSILLAS,atenciones odontologicas,primeras consultas,2008-11-01,1,1
RAVELO,atenciones odontologicas,primeras consultas,2008-11-01,331,331
REYES,atenciones odontologicas,primeras consultas,2008-11-01,18,18
RIBERALTA,atenciones odontologicas,primeras consultas,2008-11-01,529,529
ROBORE,atenciones odontologicas,primeras consultas,2008-11-01,12,12
RURRENABAQUE,atenciones odontologicas,primeras consultas,2008-11-01,20,20
SABAYA,atenciones odontologicas,primeras consultas,2008-11-01,15,15
SACABA,atenciones odontologicas,primeras consultas,2008-11-01,640,640
SACABAMBA,atenciones odontologicas,primeras consultas,2008-11-01,4,4
SACACA,atenciones odontologicas,primeras consultas,2008-11-01,64,64
SAIPINA,atenciones odontologicas,primeras consultas,2008-11-01,31,31
SALINAS DE GARCI MENDOZA,atenciones odontologicas,primeras consultas,2008-11-01,99,99
SAMAIPATA,atenciones odontologicas,primeras consultas,2008-11-01,32,32
SAN AGUSTIN,atenciones odontologicas,primeras consultas,2008-11-01,27,27
SAN ANDRES,atenciones odontologicas,primeras consultas,2008-11-01,61,61
SAN ANDRES DE MACHACA,atenciones odontologicas,primeras consultas,2008-11-01,109,109
SAN ANTONIO DE LOMERIO,atenciones odontologicas,primeras consultas,2008-11-01,32,32
SAN BENITO,atenciones odontologicas,primeras consultas,2008-11-01,5,5
SAN BORJA,atenciones odontologicas,primeras consultas,2008-11-01,97,97
SAN BUENA VENTURA,atenciones odontologicas,primeras consultas,2008-11-01,103,103
SAN CARLOS,atenciones odontologicas,primeras consultas,2008-11-01,82,82
SAN IGNACIO,atenciones odontologicas,primeras consultas,2008-11-01,121,121
SAN IGNACIO DE VELASCO,atenciones odontologicas,primeras consultas,2008-11-01,287,287
SAN JAVIER(STC),atenciones odontologicas,primeras consultas,2008-11-01,16,16
SAN JOAQUIN,atenciones odontologicas,primeras consultas,2008-11-01,202,202
SAN JOSE DE CHIQUITOS,atenciones odontologicas,primeras consultas,2008-11-01,74,74
SAN JUAN DE YAPACANI,atenciones odontologicas,primeras consultas,2008-11-01,45,45
SAN LORENZO(TJA),atenciones odontologicas,primeras consultas,2008-11-01,450,450
SAN LUCAS,atenciones odontologicas,primeras consultas,2008-11-01,537,537
SAN MATIAS,atenciones odontologicas,primeras consultas,2008-11-01,685,685
SAN MIGUEL DE VELASCO,atenciones odontologicas,primeras consultas,2008-11-01,44,44
SAN PEDRO,atenciones odontologicas,primeras consultas,2008-11-01,27,27
SAN PEDRO DE BUENA VISTA,atenciones odontologicas,primeras consultas,2008-11-01,114,114
SAN PEDRO DE CURAHUARA,atenciones odontologicas,primeras consultas,2008-11-01,50,50
SAN PEDRO DE TIQUINA,atenciones odontologicas,primeras consultas,2008-11-01,128,128
SAN RAFAEL,atenciones odontologicas,primeras consultas,2008-11-01,52,52
SAN RAMON,atenciones odontologicas,primeras consultas,2008-11-01,35,35
SAN RAMON,atenciones odontologicas,primeras consultas,2008-11-01,94,94
SANTA ANA,atenciones odontologicas,primeras consultas,2008-11-01,10,10
SANTA CRUZ DE LA SIERRA,atenciones odontologicas,primeras consultas,2008-11-01,11408,11408
SANTA ROSA,atenciones odontologicas,primeras consultas,2008-11-01,195,195
SANTA ROSA DEL SARA,atenciones odontologicas,primeras consultas,2008-11-01,433,433
SANTIAGO DE CALLAPA,atenciones odontologicas,primeras consultas,2008-11-01,66,66
SANTIAGO DE HUARI,atenciones odontologicas,primeras consultas,2008-11-01,121,121
SANTIAGO DE MACHACA,atenciones odontologicas,primeras consultas,2008-11-01,25,25
SANTIVAÑES,atenciones odontologicas,primeras consultas,2008-11-01,44,44
SANTUARIO DE QUILLACAS,atenciones odontologicas,primeras consultas,2008-11-01,3,3
SAPAHAQUI,atenciones odontologicas,primeras consultas,2008-11-01,187,187
SENA,atenciones odontologicas,primeras consultas,2008-11-01,37,37
SICA SICA (VILLA AROMA),atenciones odontologicas,primeras consultas,2008-11-01,171,171
SICAYA,atenciones odontologicas,primeras consultas,2008-11-01,54,54
SIPE SIPE,atenciones odontologicas,primeras consultas,2008-11-01,184,184
SOPACHUY,atenciones odontologicas,primeras consultas,2008-11-01,46,46
SORACACHI,atenciones odontologicas,primeras consultas,2008-11-01,72,72
SORATA,atenciones odontologicas,primeras consultas,2008-11-01,220,220
SUCRE,atenciones odontologicas,primeras consultas,2008-11-01,2829,2829
TACACOMA,atenciones odontologicas,primeras consultas,2008-11-01,53,53
TACOBAMBA,atenciones odontologicas,primeras consultas,2008-11-01,202,202
TACOPAYA,atenciones odontologicas,primeras consultas,2008-11-01,124,124
TAHUA,atenciones odontologicas,primeras consultas,2008-11-01,19,19
TAPACARI,atenciones odontologicas,primeras consultas,2008-11-01,663,663
TARABUCO,atenciones odontologicas,primeras consultas,2008-11-01,678,678
TARACO,atenciones odontologicas,primeras consultas,2008-11-01,90,90
TARATA,atenciones odontologicas,primeras consultas,2008-11-01,29,29
TARIJA,atenciones odontologicas,primeras consultas,2008-11-01,1772,1772
TARVITA,atenciones odontologicas,primeras consultas,2008-11-01,926,926
TEOPONTE,atenciones odontologicas,primeras consultas,2008-11-01,838,838
TIAWANACU,atenciones odontologicas,primeras consultas,2008-11-01,98,98
TINGUIPAYA,atenciones odontologicas,primeras consultas,2008-11-01,168,168
TIPUANI,atenciones odontologicas,primeras consultas,2008-11-01,24,24
TIQUIPAYA,atenciones odontologicas,primeras consultas,2008-11-01,194,194
TIRAQUE (CBBA),atenciones odontologicas,primeras consultas,2008-11-01,106,106
TITO YUPANQUI (PARQUIPUJIO),atenciones odontologicas,primeras consultas,2008-11-01,7,7
TOCO,atenciones odontologicas,primeras consultas,2008-11-01,42,42
TOLATA,atenciones odontologicas,primeras consultas,2008-11-01,13,13
TOLEDO,atenciones odontologicas,primeras consultas,2008-11-01,46,46
TOMAVE,atenciones odontologicas,primeras consultas,2008-11-01,73,73
TOMINA,atenciones odontologicas,primeras consultas,2008-11-01,84,84
TORO TORO,atenciones odontologicas,primeras consultas,2008-11-01,182,182
TOTORA(CBBA),atenciones odontologicas,primeras consultas,2008-11-01,51,51
TOTORA(ORR),atenciones odontologicas,primeras consultas,2008-11-01,28,28
TRIGAL,atenciones odontologicas,primeras consultas,2008-11-01,48,48
TRINIDAD,atenciones odontologicas,primeras consultas,2008-11-01,759,759
TUPIZA,atenciones odontologicas,primeras consultas,2008-11-01,535,535
TURCO,atenciones odontologicas,primeras consultas,2008-11-01,30,30
UNCIA,atenciones odontologicas,primeras consultas,2008-11-01,185,185
URIONDO (A. CONCEPCION),atenciones odontologicas,primeras consultas,2008-11-01,875,875
URUBICHA,atenciones odontologicas,primeras consultas,2008-11-01,24,24
UYUNI,atenciones odontologicas,primeras consultas,2008-11-01,129,129
VACAS,atenciones odontologicas,primeras consultas,2008-11-01,9,9
VALLEGRANDE,atenciones odontologicas,primeras consultas,2008-11-01,106,106
VIACHA,atenciones odontologicas,primeras consultas,2008-11-01,112,112
VILA VILA,atenciones odontologicas,primeras consultas,2008-11-01,13,13
VILLA MONTES,atenciones odontologicas,primeras consultas,2008-11-01,205,205
VILLA NUEVA (LOMA ALTA),atenciones odontologicas,primeras consultas,2008-11-01,15,15
VILLA RIVERO,atenciones odontologicas,primeras consultas,2008-11-01,183,183
VILLA SERRANO,atenciones odontologicas,primeras consultas,2008-11-01,230,230
VILLA TUNARI,atenciones odontologicas,primeras consultas,2008-11-01,647,647
VILLA VACA GUZMAN (MUYUPAMPA),atenciones odontologicas,primeras consultas,2008-11-01,61,61
VILLAZON,atenciones odontologicas,primeras consultas,2008-11-01,601,601
VINTO,atenciones odontologicas,primeras consultas,2008-11-01,74,74
VITICHI,atenciones odontologicas,primeras consultas,2008-11-01,37,37
WARNES,atenciones odontologicas,primeras consultas,2008-11-01,564,564
YACO,atenciones odontologicas,primeras consultas,2008-11-01,89,89
YACUIBA,atenciones odontologicas,primeras consultas,2008-11-01,724,724
YAMPARAEZ,atenciones odontologicas,primeras consultas,2008-11-01,144,144
YANACACHI,atenciones odontologicas,primeras consultas,2008-11-01,40,40
YAPACANI,atenciones odontologicas,primeras consultas,2008-11-01,66,66
YOCALLA,atenciones odontologicas,primeras consultas,2008-11-01,48,48
YOTALA,atenciones odontologicas,primeras consultas,2008-11-01,119,119
YUNCHARA,atenciones odontologicas,primeras consultas,2008-11-01,97,97
ACHACACHI,atenciones odontologicas,primeras consultas,2008-12-01,402,402
ACHOCALLA,atenciones odontologicas,primeras consultas,2008-12-01,29,29
AIQUILE,atenciones odontologicas,primeras consultas,2008-12-01,62,62
ALCALA,atenciones odontologicas,primeras consultas,2008-12-01,63,63
ANDAMARCA,atenciones odontologicas,primeras consultas,2008-12-01,34,34
ANTEQUERA,atenciones odontologicas,primeras consultas,2008-12-01,11,11
ANZALDO,atenciones odontologicas,primeras consultas,2008-12-01,13,13
