municipality,group,variable,month,Consultas repetidas en menores de 5 años,TOTAL
SAN RAMON,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,1,1
SANTA ANA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,1,1
SANTA CRUZ DE LA SIERRA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,1307,1307
SANTA ROSA DEL SARA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,5,5
SANTIAGO DE HUARI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,1,1
SANTIAGO DE MACHACA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,1,1
SANTIVAÑES,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,3,3
SANTUARIO DE QUILLACAS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,8,8
SAPAHAQUI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,36,36
SICA SICA (VILLA AROMA),atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,1,1
SICAYA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,1,1
SIPE SIPE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,53,53
SOPACHUY,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,3,3
SORACACHI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,4,4
SORATA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,5,5
SUCRE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,668,668
TACACOMA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,14,14
TARATA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,5,5
TARIJA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,425,425
TARVITA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,3,3
TIPUANI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,17,17
TIQUIPAYA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,75,75
TIRAQUE (CBBA),atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,38,38
TOLEDO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,6,6
TOMAVE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,10,10
TOMINA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,259,259
TORO TORO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,4,4
TOTORA(CBBA),atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,1,1
TRINIDAD,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,43,43
TUPIZA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,92,92
TURCO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,15,15
UNCIA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,42,42
URIONDO (A. CONCEPCION),atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,530,530
URUBICHA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,2,2
UYUNI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,1,1
VALLEGRANDE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,51,51
VIACHA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,57,57
VILLA MONTES,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,26,26
VILLA RIVERO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,3,3
VILLA SERRANO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,108,108
VILLA TUNARI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,40,40
VILLAZON,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,108,108
VINTO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,26,26
WARNES,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,10,10
YACUIBA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,30,30
YAMPARAEZ,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,2,2
YANACACHI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,14,14
YAPACANI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,11,11
YOTALA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,8,8
ZUDAÑEZ,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,141,141
ACHACACHI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,45,45
ACHOCALLA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,1,1
AIQUILE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,25,25
ALCALA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,4,4
ANDAMARCA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,3,3
ANTEQUERA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,1,1
ANZALDO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,4,4
ARAMPAMPA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,2,2
ARANI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,18,18
ARBIETO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,6,6
ARQUE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,4,4
ASCENCION DE GUARAYOS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,5,5
ATOCHA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,47,47
AYOPAYA (V. DE INDEPENDENCIA),atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,11,11
BATALLAS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,1,1
BERMEJO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,12,12
BETANZOS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,3,3
BUENA VISTA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,1,1
CABEZAS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,16,16
"CAIZA ""D""",atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,1,1
CALAMARCA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,9,9
CAMARGO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,314,314
CAMIRI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,103,103
CAPINOTA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,50,50
CARACOLLO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,17,17
CARANAVI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,12,12
CARAPARI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,2,2
CARIPUYO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,3,3
CARMEN RIVERO TORREZ,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,2,2
CHALLAPATA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,1,1
CHARAGUA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,10,10
CHAYANTA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,47,47
CHIMORE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,5,5
CHULUMANI (V. DE LA LIBERTAD),atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,1,1
CHUMA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,30,30
CLIZA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,71,71
COBIJA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,24,24
COCHABAMBA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,1010,1010
COLCAPIRHUA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,58,58
"COLCHA ""K""",atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,2,2
COLOMI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,23,23
COLPA BELGICA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,3,3
COLQUECHACA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,28,28
COLQUIRI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,26,26
COMANCHE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,3,3
COMARAPA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,12,12
COPACABANA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,3,3
CORIPATA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,10,10
COROICO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,2,2
COTAGAITA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,7,7
COTOCA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,2,2
CUATRO CAÑADAS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,1,1
CUCHUMUELA (V. G. VILLARROEL),atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,2,2
CUEVO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,1,1
CULPINA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,31,31
CURVA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,5,5
EL ALTO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,508,508
EL PUENTE(TJA),atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,1,1
EL TORNO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,2,2
EL VILLAR,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,1,1
ENTRE RIOS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,8,8
ENTRE RIOS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,30,30
EUCALIPTUS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,6,6
FERNANDEZ ALONSO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,15,15
FILADELFIA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,7,7
GRAL. J.J. PEREZ (CHARAZANI),atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,14,14
GUANAY,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,17,17
GUAYARAMERIN,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,11,11
HUANUNI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,41,41
HUARACAJE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,5,5
HUAYLLAMARCA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,5,5
INCAHUASI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,19,19
INQUISIVI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,3,3
IRUPANA (VILLA DE LANZA),atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,13,13
LA GUARDIA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,9,9
LA PAZ,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,1239,1239
LAGUNILLAS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,2,2
LAS CARRERAS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,3,3
LLALLAGUA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,53,53
LLICA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,2,2
MACHACAMARCA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,4,4
MACHARETI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,1,1
MAIRANA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,6,6
MINEROS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,2,2
MIZQUE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,15,15
MOCOMOCO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,1,1
MOJOCOYA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,9,9
MONTEAGUDO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,17,17
MONTERO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,118,118
MOROCHATA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,10,10
OCURI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,1,1
OKINAWA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,2,2
ORURO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,890,890
PADILLA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,6,6
PAILON,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,2,2
PALCA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,1,1
PAMPA GRANDE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,2,2
PAPEL PAMPA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,14,14
PASORAPA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,1,1
PAZÑA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,16,16
POCOATA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,1,1
POJO (CBBA),atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,3,3
POOPO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,20,20
PORCO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,27,27
POROMA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,1,1
POTOSI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,419,419
PUERTO ACOSTA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,4,4
PUERTO QUIJARRO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,1,1
PUERTO SUAREZ,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,106,106
PUERTO VILLARROEL,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,15,15
PUNA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,137,137
PUNATA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,38,38
QUIABAYA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,1,1
QUILLACOLLO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,185,185
QUIME,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,9,9
REYES,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,2,2
RIBERALTA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,6,6
ROBORE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,7,7
SACABA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,458,458
SACACA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,25,25
SAIPINA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,1,1
SAN BORJA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,7,7
SAN CARLOS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,5,5
SAN IGNACIO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,4,4
SAN IGNACIO DE VELASCO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,49,49
SAN JAVIER(STC),atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,8,8
SAN JOAQUIN,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,23,23
SAN JUAN DE YAPACANI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,2,2
SAN JULIAN,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,20,20
SAN LORENZO(TJA),atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,18,18
SAN LUCAS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,3,3
SAN MATIAS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,7,7
SAN PEDRO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,7,7
SAN PEDRO DE BUENA VISTA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,5,5
SAN PEDRO DE CURAHUARA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,5,5
SAN PEDRO DE TIQUINA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,54,54
SAN RAFAEL,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-12-01,24,24
