municipality,group,variable,month,Acciones preventivas,TOTAL
TARIJA,atenciones odontologicas,acciones preventivas,2008-11-01,505,505
TARVITA,atenciones odontologicas,acciones preventivas,2008-11-01,843,843
TEOPONTE,atenciones odontologicas,acciones preventivas,2008-11-01,775,775
TIAWANACU,atenciones odontologicas,acciones preventivas,2008-11-01,21,21
TINGUIPAYA,atenciones odontologicas,acciones preventivas,2008-11-01,168,168
TIPUANI,atenciones odontologicas,acciones preventivas,2008-11-01,15,15
TIQUIPAYA,atenciones odontologicas,acciones preventivas,2008-11-01,511,511
TIRAQUE (CBBA),atenciones odontologicas,acciones preventivas,2008-11-01,160,160
TOCO,atenciones odontologicas,acciones preventivas,2008-11-01,88,88
TOLATA,atenciones odontologicas,acciones preventivas,2008-11-01,103,103
TOLEDO,atenciones odontologicas,acciones preventivas,2008-11-01,606,606
TOMAVE,atenciones odontologicas,acciones preventivas,2008-11-01,56,56
TOMINA,atenciones odontologicas,acciones preventivas,2008-11-01,879,879
TORO TORO,atenciones odontologicas,acciones preventivas,2008-11-01,115,115
TOTORA(CBBA),atenciones odontologicas,acciones preventivas,2008-11-01,769,769
TOTORA(ORR),atenciones odontologicas,acciones preventivas,2008-11-01,10,10
TRIGAL,atenciones odontologicas,acciones preventivas,2008-11-01,46,46
TRINIDAD,atenciones odontologicas,acciones preventivas,2008-11-01,959,959
TUPIZA,atenciones odontologicas,acciones preventivas,2008-11-01,176,176
TURCO,atenciones odontologicas,acciones preventivas,2008-11-01,607,607
UNCIA,atenciones odontologicas,acciones preventivas,2008-11-01,132,132
URIONDO (A. CONCEPCION),atenciones odontologicas,acciones preventivas,2008-11-01,1211,1211
URUBICHA,atenciones odontologicas,acciones preventivas,2008-11-01,2,2
UYUNI,atenciones odontologicas,acciones preventivas,2008-11-01,24,24
VACAS,atenciones odontologicas,acciones preventivas,2008-11-01,22,22
VALLEGRANDE,atenciones odontologicas,acciones preventivas,2008-11-01,764,764
VIACHA,atenciones odontologicas,acciones preventivas,2008-11-01,553,553
VILA VILA,atenciones odontologicas,acciones preventivas,2008-11-01,4,4
VILLA MONTES,atenciones odontologicas,acciones preventivas,2008-11-01,49,49
VILLA NUEVA (LOMA ALTA),atenciones odontologicas,acciones preventivas,2008-11-01,21,21
VILLA RIVERO,atenciones odontologicas,acciones preventivas,2008-11-01,506,506
VILLA SERRANO,atenciones odontologicas,acciones preventivas,2008-11-01,475,475
VILLA TUNARI,atenciones odontologicas,acciones preventivas,2008-11-01,263,263
VILLA VACA GUZMAN (MUYUPAMPA),atenciones odontologicas,acciones preventivas,2008-11-01,839,839
VILLAZON,atenciones odontologicas,acciones preventivas,2008-11-01,273,273
VINTO,atenciones odontologicas,acciones preventivas,2008-11-01,300,300
VITICHI,atenciones odontologicas,acciones preventivas,2008-11-01,148,148
WARNES,atenciones odontologicas,acciones preventivas,2008-11-01,839,839
YACO,atenciones odontologicas,acciones preventivas,2008-11-01,47,47
YACUIBA,atenciones odontologicas,acciones preventivas,2008-11-01,674,674
YAMPARAEZ,atenciones odontologicas,acciones preventivas,2008-11-01,439,439
YANACACHI,atenciones odontologicas,acciones preventivas,2008-11-01,2,2
YAPACANI,atenciones odontologicas,acciones preventivas,2008-11-01,520,520
YOCALLA,atenciones odontologicas,acciones preventivas,2008-11-01,77,77
YOTALA,atenciones odontologicas,acciones preventivas,2008-11-01,255,255
YUNCHARA,atenciones odontologicas,acciones preventivas,2008-11-01,130,130
ZUDAÑEZ,atenciones odontologicas,acciones preventivas,2008-11-01,391,391
ACHACACHI,atenciones odontologicas,acciones preventivas,2008-12-01,544,544
ACHOCALLA,atenciones odontologicas,acciones preventivas,2008-12-01,408,408
AIQUILE,atenciones odontologicas,acciones preventivas,2008-12-01,22,22
ALCALA,atenciones odontologicas,acciones preventivas,2008-12-01,413,413
ANCORAIMES,atenciones odontologicas,acciones preventivas,2008-12-01,261,261
ANDAMARCA,atenciones odontologicas,acciones preventivas,2008-12-01,25,25
ANTEQUERA,atenciones odontologicas,acciones preventivas,2008-12-01,5,5
APOLO,atenciones odontologicas,acciones preventivas,2008-12-01,77,77
ARAMPAMPA,atenciones odontologicas,acciones preventivas,2008-12-01,2,2
ARANI,atenciones odontologicas,acciones preventivas,2008-12-01,97,97
ARBIETO,atenciones odontologicas,acciones preventivas,2008-12-01,18,18
ARQUE,atenciones odontologicas,acciones preventivas,2008-12-01,27,27
ASCENCION DE GUARAYOS,atenciones odontologicas,acciones preventivas,2008-12-01,31,31
ATOCHA,atenciones odontologicas,acciones preventivas,2008-12-01,177,177
AYATA,atenciones odontologicas,acciones preventivas,2008-12-01,22,22
AYO AYO,atenciones odontologicas,acciones preventivas,2008-12-01,36,36
AYOPAYA (V. DE INDEPENDENCIA),atenciones odontologicas,acciones preventivas,2008-12-01,198,198
AZURDUY,atenciones odontologicas,acciones preventivas,2008-12-01,192,192
BATALLAS,atenciones odontologicas,acciones preventivas,2008-12-01,11,11
BAURES,atenciones odontologicas,acciones preventivas,2008-12-01,6,6
BELEN DE URMIRI,atenciones odontologicas,acciones preventivas,2008-12-01,5,5
BERMEJO,atenciones odontologicas,acciones preventivas,2008-12-01,104,104
BETANZOS,atenciones odontologicas,acciones preventivas,2008-12-01,47,47
BOLIVAR,atenciones odontologicas,acciones preventivas,2008-12-01,14,14
BOLPEBRA,atenciones odontologicas,acciones preventivas,2008-12-01,38,38
BOYUIBE,atenciones odontologicas,acciones preventivas,2008-12-01,8,8
BUENA VISTA,atenciones odontologicas,acciones preventivas,2008-12-01,2,2
CABEZAS,atenciones odontologicas,acciones preventivas,2008-12-01,61,61
CAIROMA,atenciones odontologicas,acciones preventivas,2008-12-01,28,28
"CAIZA ""D""",atenciones odontologicas,acciones preventivas,2008-12-01,10,10
CALACOTO,atenciones odontologicas,acciones preventivas,2008-12-01,22,22
CALAMARCA,atenciones odontologicas,acciones preventivas,2008-12-01,9,9
CAMARGO,atenciones odontologicas,acciones preventivas,2008-12-01,105,105
CAMATAQUI (C. VILLA ABECIA),atenciones odontologicas,acciones preventivas,2008-12-01,7,7
CAMIRI,atenciones odontologicas,acciones preventivas,2008-12-01,159,159
CAPINOTA,atenciones odontologicas,acciones preventivas,2008-12-01,321,321
CAQUIAVIRI,atenciones odontologicas,acciones preventivas,2008-12-01,33,33
CARACOLLO,atenciones odontologicas,acciones preventivas,2008-12-01,70,70
CARANAVI,atenciones odontologicas,acciones preventivas,2008-12-01,236,236
CARAPARI,atenciones odontologicas,acciones preventivas,2008-12-01,25,25
CARIPUYO,atenciones odontologicas,acciones preventivas,2008-12-01,7,7
CARMEN RIVERO TORREZ,atenciones odontologicas,acciones preventivas,2008-12-01,98,98
CATACORA,atenciones odontologicas,acciones preventivas,2008-12-01,1,1
CHACARILLA,atenciones odontologicas,acciones preventivas,2008-12-01,23,23
CHALLAPATA,atenciones odontologicas,acciones preventivas,2008-12-01,223,223
CHAQUI,atenciones odontologicas,acciones preventivas,2008-12-01,5,5
CHARAGUA,atenciones odontologicas,acciones preventivas,2008-12-01,21,21
CHAYANTA,atenciones odontologicas,acciones preventivas,2008-12-01,71,71
CHIMORE,atenciones odontologicas,acciones preventivas,2008-12-01,76,76
CHOQUE COTA,atenciones odontologicas,acciones preventivas,2008-12-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atenciones odontologicas,acciones preventivas,2008-12-01,71,71
CHUMA,atenciones odontologicas,acciones preventivas,2008-12-01,2,2
CLIZA,atenciones odontologicas,acciones preventivas,2008-12-01,63,63
COBIJA,atenciones odontologicas,acciones preventivas,2008-12-01,516,516
COCHABAMBA,atenciones odontologicas,acciones preventivas,2008-12-01,15569,15569
COLCAPIRHUA,atenciones odontologicas,acciones preventivas,2008-12-01,364,364
"COLCHA ""K""",atenciones odontologicas,acciones preventivas,2008-12-01,25,25
COLOMI,atenciones odontologicas,acciones preventivas,2008-12-01,1001,1001
COLPA BELGICA,atenciones odontologicas,acciones preventivas,2008-12-01,97,97
COLQUECHACA,atenciones odontologicas,acciones preventivas,2008-12-01,36,36
COLQUIRI,atenciones odontologicas,acciones preventivas,2008-12-01,241,241
COMARAPA,atenciones odontologicas,acciones preventivas,2008-12-01,23,23
CONCEPCION,atenciones odontologicas,acciones preventivas,2008-12-01,1,1
COPACABANA,atenciones odontologicas,acciones preventivas,2008-12-01,7,7
CORIPATA,atenciones odontologicas,acciones preventivas,2008-12-01,23,23
CORO CORO,atenciones odontologicas,acciones preventivas,2008-12-01,32,32
COROICO,atenciones odontologicas,acciones preventivas,2008-12-01,55,55
CORQUE,atenciones odontologicas,acciones preventivas,2008-12-01,50,50
COTAGAITA,atenciones odontologicas,acciones preventivas,2008-12-01,72,72
COTOCA,atenciones odontologicas,acciones preventivas,2008-12-01,20,20
CUATRO CAÑADAS,atenciones odontologicas,acciones preventivas,2008-12-01,76,76
CULPINA,atenciones odontologicas,acciones preventivas,2008-12-01,111,111
CURAHUARA DE CARANGAS,atenciones odontologicas,acciones preventivas,2008-12-01,2,2
CURVA,atenciones odontologicas,acciones preventivas,2008-12-01,101,101
DESAGUADERO,atenciones odontologicas,acciones preventivas,2008-12-01,57,57
EL ALTO,atenciones odontologicas,acciones preventivas,2008-12-01,3247,3247
EL CHORO,atenciones odontologicas,acciones preventivas,2008-12-01,40,40
EL PUENTE(STC),atenciones odontologicas,acciones preventivas,2008-12-01,15,15
EL PUENTE(TJA),atenciones odontologicas,acciones preventivas,2008-12-01,200,200
EL TORNO,atenciones odontologicas,acciones preventivas,2008-12-01,8,8
EL VILLAR,atenciones odontologicas,acciones preventivas,2008-12-01,77,77
ENTRE RIOS,atenciones odontologicas,acciones preventivas,2008-12-01,36,36
ENTRE RIOS,atenciones odontologicas,acciones preventivas,2008-12-01,69,69
EUCALIPTUS,atenciones odontologicas,acciones preventivas,2008-12-01,8,8
EXALTACION,atenciones odontologicas,acciones preventivas,2008-12-01,1,1
FERNANDEZ ALONSO,atenciones odontologicas,acciones preventivas,2008-12-01,41,41
FILADELFIA,atenciones odontologicas,acciones preventivas,2008-12-01,156,156
GENERAL SAAVEDRA,atenciones odontologicas,acciones preventivas,2008-12-01,118,118
GRAL. J.J. PEREZ (CHARAZANI),atenciones odontologicas,acciones preventivas,2008-12-01,264,264
GUANAY,atenciones odontologicas,acciones preventivas,2008-12-01,171,171
GUAQUI,atenciones odontologicas,acciones preventivas,2008-12-01,20,20
GUAYARAMERIN,atenciones odontologicas,acciones preventivas,2008-12-01,303,303
GUTIERREZ,atenciones odontologicas,acciones preventivas,2008-12-01,147,147
HUACARETA,atenciones odontologicas,acciones preventivas,2008-12-01,88,88
HUANUNI,atenciones odontologicas,acciones preventivas,2008-12-01,132,132
HUARACAJE,atenciones odontologicas,acciones preventivas,2008-12-01,20,20
HUAYLLAMARCA,atenciones odontologicas,acciones preventivas,2008-12-01,6,6
ICLA,atenciones odontologicas,acciones preventivas,2008-12-01,343,343
INCAHUASI,atenciones odontologicas,acciones preventivas,2008-12-01,291,291
INQUISIVI,atenciones odontologicas,acciones preventivas,2008-12-01,22,22
IRUPANA (VILLA DE LANZA),atenciones odontologicas,acciones preventivas,2008-12-01,29,29
IXIAMAS,atenciones odontologicas,acciones preventivas,2008-12-01,13,13
LA ASUNTA,atenciones odontologicas,acciones preventivas,2008-12-01,34,34
LA GUARDIA,atenciones odontologicas,acciones preventivas,2008-12-01,63,63
LA PAZ,atenciones odontologicas,acciones preventivas,2008-12-01,5635,5635
LAJA,atenciones odontologicas,acciones preventivas,2008-12-01,36,36
LLALLAGUA,atenciones odontologicas,acciones preventivas,2008-12-01,99,99
LLICA,atenciones odontologicas,acciones preventivas,2008-12-01,5,5
LURIBAY,atenciones odontologicas,acciones preventivas,2008-12-01,9,9
MACHACAMARCA,atenciones odontologicas,acciones preventivas,2008-12-01,22,22
MACHARETI,atenciones odontologicas,acciones preventivas,2008-12-01,5,5
MAGDALENA,atenciones odontologicas,acciones preventivas,2008-12-01,24,24
MAIRANA,atenciones odontologicas,acciones preventivas,2008-12-01,93,93
MAPIRI,atenciones odontologicas,acciones preventivas,2008-12-01,20,20
MECAPACA,atenciones odontologicas,acciones preventivas,2008-12-01,52,52
MINEROS,atenciones odontologicas,acciones preventivas,2008-12-01,18,18
MIZQUE,atenciones odontologicas,acciones preventivas,2008-12-01,60,60
MOCOMOCO,atenciones odontologicas,acciones preventivas,2008-12-01,14,14
MOJOCOYA,atenciones odontologicas,acciones preventivas,2008-12-01,10,10
MONTEAGUDO,atenciones odontologicas,acciones preventivas,2008-12-01,576,576
MONTERO,atenciones odontologicas,acciones preventivas,2008-12-01,335,335
MORO MORO,atenciones odontologicas,acciones preventivas,2008-12-01,6,6
MOROCHATA,atenciones odontologicas,acciones preventivas,2008-12-01,121,121
OKINAWA,atenciones odontologicas,acciones preventivas,2008-12-01,21,21
OMEREQUE,atenciones odontologicas,acciones preventivas,2008-12-01,154,154
ORURO,atenciones odontologicas,acciones preventivas,2008-12-01,1976,1976
PADCAYA,atenciones odontologicas,acciones preventivas,2008-12-01,294,294
PADILLA,atenciones odontologicas,acciones preventivas,2008-12-01,16,16
PAILON,atenciones odontologicas,acciones preventivas,2008-12-01,190,190
PALCA,atenciones odontologicas,acciones preventivas,2008-12-01,216,216
PALOS BLANCOS,atenciones odontologicas,acciones preventivas,2008-12-01,122,122
PAMPA AULLAGAS,atenciones odontologicas,acciones preventivas,2008-12-01,3,3
PAMPA GRANDE,atenciones odontologicas,acciones preventivas,2008-12-01,4,4
PAPEL PAMPA,atenciones odontologicas,acciones preventivas,2008-12-01,7,7
PASORAPA,atenciones odontologicas,acciones preventivas,2008-12-01,72,72
PATACAMAYA,atenciones odontologicas,acciones preventivas,2008-12-01,4,4
PAZÑA,atenciones odontologicas,acciones preventivas,2008-12-01,377,377
PELECHUCO,atenciones odontologicas,acciones preventivas,2008-12-01,8,8
POCOATA,atenciones odontologicas,acciones preventivas,2008-12-01,104,104
POCONA,atenciones odontologicas,acciones preventivas,2008-12-01,8,8
POJO (CBBA),atenciones odontologicas,acciones preventivas,2008-12-01,7,7
POOPO,atenciones odontologicas,acciones preventivas,2008-12-01,8,8
PORCO,atenciones odontologicas,acciones preventivas,2008-12-01,81,81
POROMA,atenciones odontologicas,acciones preventivas,2008-12-01,15,15
PORONGO,atenciones odontologicas,acciones preventivas,2008-12-01,37,37
PORTACHUELO,atenciones odontologicas,acciones preventivas,2008-12-01,11,11
PORVENIR,atenciones odontologicas,acciones preventivas,2008-12-01,128,128
POSTRER VALLE,atenciones odontologicas,acciones preventivas,2008-12-01,9,9
POTOSI,atenciones odontologicas,acciones preventivas,2008-12-01,460,460
PRESTO,atenciones odontologicas,acciones preventivas,2008-12-01,34,34
PUCARA,atenciones odontologicas,acciones preventivas,2008-12-01,10,10
PUCARANI,atenciones odontologicas,acciones preventivas,2008-12-01,83,83
PUERTO ACOSTA,atenciones odontologicas,acciones preventivas,2008-12-01,67,67
PUERTO CARABUCO,atenciones odontologicas,acciones preventivas,2008-12-01,12,12
PUERTO RICO,atenciones odontologicas,acciones preventivas,2008-12-01,33,33
PUERTO SUAREZ,atenciones odontologicas,acciones preventivas,2008-12-01,48,48
PUERTO VILLARROEL,atenciones odontologicas,acciones preventivas,2008-12-01,50,50
PUNA,atenciones odontologicas,acciones preventivas,2008-12-01,110,110
PUNATA,atenciones odontologicas,acciones preventivas,2008-12-01,113,113
QUIABAYA,atenciones odontologicas,acciones preventivas,2008-12-01,29,29
QUILLACOLLO,atenciones odontologicas,acciones preventivas,2008-12-01,78,78
QUIME,atenciones odontologicas,acciones preventivas,2008-12-01,259,259
QUIRUSILLAS,atenciones odontologicas,acciones preventivas,2008-12-01,5,5
RAVELO,atenciones odontologicas,acciones preventivas,2008-12-01,133,133
REYES,atenciones odontologicas,acciones preventivas,2008-12-01,28,28
RIBERALTA,atenciones odontologicas,acciones preventivas,2008-12-01,495,495
ROBORE,atenciones odontologicas,acciones preventivas,2008-12-01,8,8
RURRENABAQUE,atenciones odontologicas,acciones preventivas,2008-12-01,27,27
SABAYA,atenciones odontologicas,acciones preventivas,2008-12-01,5,5
SACABA,atenciones odontologicas,acciones preventivas,2008-12-01,1834,1834
SACACA,atenciones odontologicas,acciones preventivas,2008-12-01,32,32
SAIPINA,atenciones odontologicas,acciones preventivas,2008-12-01,19,19
SALINAS DE GARCI MENDOZA,atenciones odontologicas,acciones preventivas,2008-12-01,4,4
SAMAIPATA,atenciones odontologicas,acciones preventivas,2008-12-01,35,35
SAN AGUSTIN,atenciones odontologicas,acciones preventivas,2008-12-01,2,2
SAN ANDRES,atenciones odontologicas,acciones preventivas,2008-12-01,9,9
SAN ANDRES DE MACHACA,atenciones odontologicas,acciones preventivas,2008-12-01,36,36
SAN ANTONIO DE LOMERIO,atenciones odontologicas,acciones preventivas,2008-12-01,3,3
SAN BENITO,atenciones odontologicas,acciones preventivas,2008-12-01,5,5
SAN BORJA,atenciones odontologicas,acciones preventivas,2008-12-01,17,17
SAN BUENA VENTURA,atenciones odontologicas,acciones preventivas,2008-12-01,6,6
SAN CARLOS,atenciones odontologicas,acciones preventivas,2008-12-01,42,42
SAN IGNACIO,atenciones odontologicas,acciones preventivas,2008-12-01,221,221
SAN IGNACIO DE VELASCO,atenciones odontologicas,acciones preventivas,2008-12-01,325,325
SAN JAVIER(BNI),atenciones odontologicas,acciones preventivas,2008-12-01,27,27
SAN JAVIER(STC),atenciones odontologicas,acciones preventivas,2008-12-01,8,8
SAN JOAQUIN,atenciones odontologicas,acciones preventivas,2008-12-01,3,3
SAN JUAN DE YAPACANI,atenciones odontologicas,acciones preventivas,2008-12-01,4,4
SAN JULIAN,atenciones odontologicas,acciones preventivas,2008-12-01,5,5
SAN LORENZO(TJA),atenciones odontologicas,acciones preventivas,2008-12-01,342,342
SAN LUCAS,atenciones odontologicas,acciones preventivas,2008-12-01,161,161
