municipality,group,variable,month,Niños de 6 meses a menores de 2 años con dosis com,TOTAL
BUENA VISTA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,21,21
CABEZAS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,95,95
CAIROMA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,16,16
"CAIZA ""D""",nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,30,30
CAJUATA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,30,30
CALACOTO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,22,22
CALAMARCA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,29,29
CAMARGO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,26,26
CAMATAQUI (C. VILLA ABECIA),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,3,3
CAMIRI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,46,46
CAPINOTA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,93,93
CAQUIAVIRI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,21,21
CARACOLLO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,61,61
CARANAVI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,208,208
CARANGAS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,1,1
CARAPARI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,32,32
CARIPUYO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,29,29
CARMEN RIVERO TORREZ,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,14,14
CATACORA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,5,5
CHACARILLA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,6,6
CHALLAPATA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,95,95
CHAQUI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,39,39
CHARAGUA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,70,70
CHARAÑA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,4,4
CHAYANTA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,42,42
CHIMORE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,34,34
CHIPAYA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,8,8
CHOQUE COTA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,5,5
CHULUMANI (V. DE LA LIBERTAD),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,50,50
CHUMA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,44,44
CLIZA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,58,58
COBIJA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,186,186
COCHABAMBA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,1084,1084
COIPASA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,2,2
COLCAPIRHUA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,155,155
"COLCHA ""K""",nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,19,19
COLLANA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,4,4
COLOMI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,63,63
COLPA BELGICA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,13,13
COLQUECHACA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,137,137
COLQUENCHA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,6,6
COLQUIRI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,26,26
COMANCHE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,5,5
COMARAPA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,48,48
COMBAYA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,9,9
CONCEPCION,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,44,44
COPACABANA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,47,47
CORIPATA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,51,51
CORO CORO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,33,33
COROICO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,32,32
CORQUE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,11,11
COTAGAITA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,69,69
COTOCA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,20,20
CUATRO CAÑADAS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,111,111
CUCHUMUELA (V. G. VILLARROEL),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,16,16
CUEVO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,7,7
CULPINA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,32,32
CURAHUARA DE CARANGAS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,13,13
CURVA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,4,4
DESAGUADERO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,26,26
EL ALTO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,2333,2333
EL CHORO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,12,12
EL PUENTE(STC),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,55,55
EL PUENTE(TJA),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,39,39
EL TORNO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,116,116
EL VILLAR,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,11,11
ENTRE RIOS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,55,55
ENTRE RIOS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,86,86
EUCALIPTUS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,13,13
EUREKA (SANTOS MERCADO),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,2,2
EXALTACION,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,23,23
FERNANDEZ ALONSO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,46,46
FILADELFIA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,45,45
GENERAL SAAVEDRA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,27,27
GRAL. J.J. PEREZ (CHARAZANI),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,54,54
GUANAY,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,3,3
GUAQUI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,11,11
GUAYARAMERIN,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,82,82
GUTIERREZ,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,47,47
HUACARETA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,42,42
HUACAYA (VILLA DE HUACAYA),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,6,6
HUACHACALLA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,2,2
HUANUNI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,91,91
HUARACAJE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,7,7
HUAYLLAMARCA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,18,18
ICHOCA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,14,14
ICLA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,27,27
INCAHUASI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,69,69
INGAVI (HUMAITA),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,1,1
INQUISIVI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,28,28
IRUPANA (VILLA DE LANZA),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,27,27
IXIAMAS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,23,23
JESUS DE MACHACA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,39,39
LA ASUNTA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,68,68
LA GUARDIA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,230,230
LA PAZ,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,1837,1837
LA RIVERA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,1,1
LAGUNILLAS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,16,16
LAJA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,33,33
LAS CARRERAS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,4,4
LICOMA PAMPA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,5,5
LLALLAGUA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,18,18
LLICA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,16,16
LORETO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,44,44
LURIBAY,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,59,59
MACHACAMARCA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,8,8
MACHARETI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,25,25
MAGDALENA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,77,77
MAIRANA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,52,52
MALLA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,21,21
MAPIRI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,37,37
MECAPACA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,52,52
MINEROS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,22,22
MIZQUE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,130,130
MOCOMOCO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,51,51
MOJINETE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,3,3
MOJOCOYA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,7,7
MONTEAGUDO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,91,91
MONTERO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,404,404
MORO MORO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,8,8
MOROCHATA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,168,168
NACEBE (SANTA ROSA DEL ABUNA),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,10,10
NUEVO MANOA (NUEVA ESPERANZA),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,2,2
OCURI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,74,74
OKINAWA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,50,50
OMEREQUE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,11,11
ORURO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,423,423
PADCAYA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,68,68
PADILLA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,18,18
PAILON,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,38,38
PALCA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,37,37
PALOS BLANCOS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,75,75
PAMPA AULLAGAS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,8,8
PAMPA GRANDE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,30,30
PAPEL PAMPA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,13,13
PASORAPA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,5,5
PATACAMAYA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,114,114
PAZÑA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,26,26
PELECHUCO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,18,18
POCOATA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,129,129
POCONA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,14,14
POJO (CBBA),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,80,80
POOPO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,30,30
PORCO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,30,30
POROMA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,43,43
PORONGO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,18,18
PORTACHUELO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,93,93
PORVENIR,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,25,25
POSTRER VALLE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,5,5
POTOSI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,395,395
PRESTO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,31,31
PUCARA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,2,2
PUCARANI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,101,101
PUERTO ACOSTA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,102,102
PUERTO CARABUCO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,68,68
PUERTO GONZALO MORENO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,14,14
PUERTO PEREZ,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,21,21
PUERTO QUIJARRO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,60,60
PUERTO RICO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,20,20
PUERTO SILES,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,7,7
PUERTO SUAREZ,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,23,23
PUERTO VILLARROEL,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,134,134
PUNA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,76,76
PUNATA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,89,89
QUILLACOLLO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,362,362
QUIME,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,43,43
QUIRUSILLAS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,5,5
RAVELO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,50,50
REYES,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,55,55
RIBERALTA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,279,279
ROBORE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,50,50
RURRENABAQUE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,32,32
