municipality,group,variable,month,Niños de 2 años a menores de 5 años con dosis comp,TOTAL
PASORAPA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,4,4
PATACAMAYA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,144,144
PAZÑA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,33,33
PELECHUCO,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,51,51
POCOATA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,178,178
POCONA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,21,21
POJO (CBBA),nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,54,54
POOPO,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,49,49
PORCO,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,22,22
POROMA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,29,29
PORONGO,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,29,29
PORTACHUELO,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,68,68
PORVENIR,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,33,33
POSTRER VALLE,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,5,5
POTOSI,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,295,295
PRESTO,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,31,31
PUCARA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,3,3
PUCARANI,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,73,73
PUERTO ACOSTA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,117,117
PUERTO CARABUCO,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,43,43
PUERTO GONZALO MORENO,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,27,27
PUERTO PEREZ,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,45,45
PUERTO QUIJARRO,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,13,13
PUERTO RICO,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,16,16
PUERTO SILES,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,20,20
PUERTO SUAREZ,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,7,7
PUERTO VILLARROEL,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,172,172
PUNA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,287,287
PUNATA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,71,71
QUIABAYA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,1,1
QUILLACOLLO,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,297,297
QUIME,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,34,34
QUIRUSILLAS,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,5,5
RAVELO,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,50,50
REYES,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,73,73
RIBERALTA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,512,512
ROBORE,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,78,78
RURRENABAQUE,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,54,54
SABAYA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,7,7
SACABA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,219,219
SACABAMBA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,42,42
SACACA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,142,142
SAIPINA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,23,23
SALINAS DE GARCI MENDOZA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,9,9
SAMAIPATA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,59,59
SAN ANDRES,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,81,81
SAN ANDRES DE MACHACA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,19,19
SAN ANTONIO DE ESMORUCO,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,9,9
SAN ANTONIO DE LOMERIO,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,55,55
SAN BENITO,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,48,48
SAN BORJA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,173,173
SAN BUENA VENTURA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,52,52
SAN CARLOS,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,95,95
SAN IGNACIO,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,118,118
SAN IGNACIO DE VELASCO,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,224,224
SAN JAVIER(BNI),nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,17,17
SAN JAVIER(STC),nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,51,51
SAN JOAQUIN,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,7,7
SAN JOSE DE CHIQUITOS,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,48,48
SAN JUAN DE YAPACANI,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,67,67
SAN JULIAN,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,417,417
SAN LORENZO(PND),nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,29,29
SAN LORENZO(TJA),nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,92,92
SAN LUCAS,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,57,57
SAN MATIAS,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,30,30
SAN MIGUEL DE VELASCO,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,35,35
SAN PABLO DE LIPEZ,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,14,14
SAN PEDRO,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,74,74
SAN PEDRO DE BUENA VISTA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,76,76
SAN PEDRO DE CURAHUARA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,31,31
SAN PEDRO DE QUEMES,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,2,2
SAN PEDRO DE TIQUINA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,8,8
SAN PEDRO(PND),nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,8,8
SAN RAFAEL,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,7,7
SAN RAMON,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,67,67
SAN RAMON,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,7,7
SANTA ANA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,174,174
SANTA CRUZ DE LA SIERRA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,2067,2067
SANTA ROSA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,58,58
SANTA ROSA DEL SARA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,78,78
SANTIAGO DE CALLAPA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,67,67
SANTIAGO DE HUARI,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,23,23
SANTIAGO DE MACHACA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,18,18
SANTIVAÑES,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,13,13
SANTUARIO DE QUILLACAS,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,15,15
SAPAHAQUI,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,41,41
SENA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,4,4
SICA SICA (VILLA AROMA),nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,103,103
SICAYA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,3,3
SIPE SIPE,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,189,189
SOPACHUY,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,9,9
SORACACHI,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,30,30
SORATA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,93,93
SUCRE,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,450,450
TACACHI,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,2,2
TACACOMA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,9,9
TACOBAMBA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,38,38
TACOPAYA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,29,29
TAHUA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,2,2
TAPACARI,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,129,129
TARABUCO,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,8,8
TARACO,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,16,16
TARATA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,23,23
TARIJA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,597,597
TARVITA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,19,19
TEOPONTE,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,6,6
TIAWANACU,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,43,43
TINGUIPAYA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,115,115
TIPUANI,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,31,31
TIQUIPAYA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,652,652
TIRAQUE (CBBA),nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,105,105
TITO YUPANQUI (PARQUIPUJIO),nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,5,5
TOCO,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,44,44
TOLATA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,32,32
TOLEDO,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,14,14
TOMAVE,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,63,63
TOMINA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,8,8
TORO TORO,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,30,30
TOTORA(CBBA),nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,78,78
TOTORA(ORR),nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,14,14
TRIGAL,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,1,1
TRINIDAD,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,127,127
TUPIZA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,147,147
TURCO,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,11,11
UMALA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,61,61
UNCIA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,53,53
URIONDO (A. CONCEPCION),nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,75,75
UYUNI,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,27,27
VACAS,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,87,87
VALLEGRANDE,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,36,36
VIACHA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,50,50
VILA VILA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,32,32
VILLA MONTES,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,74,74
VILLA NUEVA (LOMA ALTA),nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,6,6
VILLA RIVERO,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,27,27
VILLA SERRANO,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,25,25
VILLA TUNARI,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,308,308
VILLA VACA GUZMAN (MUYUPAMPA),nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,19,19
VILLAZON,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,218,218
VINTO,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,86,86
WALDO BALLIVIAN,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,5,5
WARNES,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,313,313
YACO,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,11,11
YACUIBA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,432,432
YAMPARAEZ,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,3,3
YANACACHI,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,9,9
YAPACANI,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,90,90
YOCALLA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,37,37
YOTALA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,4,4
YUNCHARA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,27,27
ZUDAÑEZ,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-11-01,5,5
ACACIO,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-12-01,14,14
ACHACACHI,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-12-01,80,80
ACHOCALLA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-12-01,7,7
AIQUILE,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-12-01,47,47
ALALAY,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-12-01,27,27
ALCALA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-12-01,3,3
ANCORAIMES,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-12-01,45,45
ANDAMARCA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-12-01,12,12
ANTEQUERA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-12-01,16,16
ANZALDO,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-12-01,61,61
APOLO,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-12-01,24,24
ARAMPAMPA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-12-01,41,41
ARANI,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-12-01,56,56
ARBIETO,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-12-01,56,56
ARQUE,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-12-01,46,46
ASCENCION DE GUARAYOS,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-12-01,111,111
ATOCHA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-12-01,28,28
AYATA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-12-01,54,54
AYO AYO,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-12-01,37,37
AYOPAYA (V. DE INDEPENDENCIA),nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-12-01,127,127
AZURDUY,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-12-01,11,11
BATALLAS,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-12-01,33,33
BAURES,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-12-01,7,7
BELEN DE ANDAMARCA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-12-01,3,3
