municipality,group,variable,month,Niños de 6 a 11 meses con dosis única de vitamina,TOTAL
PORTACHUELO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,44,44
PORVENIR,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,10,10
POSTRER VALLE,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,2,2
POTOSI,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,253,253
PRESTO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,16,16
PUCARA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,1,1
PUCARANI,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,64,64
PUERTO ACOSTA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,38,38
PUERTO CARABUCO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,21,21
PUERTO GONZALO MORENO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,15,15
PUERTO PEREZ,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,8,8
PUERTO QUIJARRO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,35,35
PUERTO RICO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,12,12
PUERTO SILES,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,4,4
PUERTO SUAREZ,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,23,23
PUERTO VILLARROEL,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,180,180
PUNA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,85,85
PUNATA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,67,67
QUILLACOLLO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,197,197
QUIME,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,25,25
QUIRUSILLAS,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,3,3
RAVELO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,25,25
REYES,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,24,24
RIBERALTA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,247,247
ROBORE,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,39,39
RURRENABAQUE,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,37,37
SABAYA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,2,2
SACABA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,162,162
SACABAMBA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,9,9
SACACA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,44,44
SAIPINA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,16,16
SALINAS DE GARCI MENDOZA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,13,13
SAMAIPATA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,11,11
SAN AGUSTIN,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,6,6
SAN ANDRES,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,24,24
SAN ANDRES DE MACHACA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,4,4
SAN ANTONIO DE ESMORUCO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,4,4
SAN ANTONIO DE LOMERIO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,21,21
SAN BENITO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,15,15
SAN BORJA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,101,101
SAN BUENA VENTURA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,25,25
SAN CARLOS,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,47,47
SAN IGNACIO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,97,97
SAN IGNACIO DE VELASCO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,118,118
SAN JAVIER(BNI),nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,18,18
SAN JAVIER(STC),nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,22,22
SAN JOAQUIN,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,6,6
SAN JOSE DE CHIQUITOS,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,31,31
SAN JUAN DE YAPACANI,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,24,24
SAN JULIAN,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,112,112
SAN LORENZO(PND),nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,12,12
SAN LORENZO(TJA),nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,41,41
SAN LUCAS,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,47,47
SAN MATIAS,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,29,29
SAN MIGUEL DE VELASCO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,19,19
SAN PABLO DE LIPEZ,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,6,6
SAN PEDRO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,31,31
SAN PEDRO DE BUENA VISTA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,50,50
SAN PEDRO DE CURAHUARA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,22,22
SAN PEDRO DE TIQUINA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,3,3
SAN PEDRO(PND),nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,2,2
SAN RAFAEL,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,8,8
SAN RAMON,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,24,24
SAN RAMON,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,4,4
SANTA ANA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,59,59
SANTA CRUZ DE LA SIERRA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,1391,1391
SANTA ROSA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,30,30
SANTA ROSA DEL SARA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,16,16
SANTIAGO DE CALLAPA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,19,19
SANTIAGO DE HUARI,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,10,10
SANTIAGO DE MACHACA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,6,6
SANTIVAÑES,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,9,9
SANTUARIO DE QUILLACAS,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,4,4
SAPAHAQUI,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,19,19
SENA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,2,2
SICA SICA (VILLA AROMA),nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,54,54
SIPE SIPE,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,45,45
SOPACHUY,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,16,16
SORACACHI,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,18,18
SORATA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,43,43
SUCRE,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,290,290
TACACHI,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,1,1
TACACOMA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,10,10
TACOBAMBA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,21,21
TACOPAYA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,25,25
TAHUA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,1,1
TAPACARI,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,64,64
TARABUCO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,37,37
TARACO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,4,4
TARATA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,4,4
TARIJA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,329,329
TARVITA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,20,20
TEOPONTE,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,12,12
TIAWANACU,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,18,18
TINGUIPAYA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,30,30
TIPUANI,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,14,14
TIQUIPAYA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,128,128
TIRAQUE (CBBA),nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,60,60
TITO YUPANQUI (PARQUIPUJIO),nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,1,1
TOCO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,11,11
TOLATA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,10,10
TOLEDO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,5,5
TOMAVE,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,20,20
TOMINA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,12,12
TORO TORO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,18,18
TOTORA(CBBA),nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,42,42
TOTORA(ORR),nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,7,7
TRIGAL,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,6,6
TRINIDAD,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,192,192
TUPIZA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,53,53
TURCO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,2,2
UMALA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,18,18
UNCIA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,61,61
URIONDO (A. CONCEPCION),nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,21,21
UYUNI,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,41,41
VACAS,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,16,16
VALLEGRANDE,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,19,19
VIACHA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,116,116
VILA VILA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,5,5
VILLA MONTES,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,76,76
VILLA NUEVA (LOMA ALTA),nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,3,3
VILLA RIVERO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,4,4
VILLA SERRANO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,14,14
VILLA TUNARI,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,199,199
VILLA VACA GUZMAN (MUYUPAMPA),nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,17,17
VILLAZON,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,80,80
VINTO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,72,72
VITICHI,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,7,7
WALDO BALLIVIAN,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,3,3
WARNES,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,162,162
YACO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,17,17
YACUIBA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,186,186
YAMPARAEZ,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,9,9
YANACACHI,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,4,4
YAPACANI,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,87,87
YOCALLA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,5,5
YOTALA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,11,11
YUNCHARA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,9,9
ZUDAÑEZ,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-11-01,9,9
ACACIO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-12-01,6,6
ACHACACHI,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-12-01,77,77
ACHOCALLA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-12-01,18,18
AIQUILE,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-12-01,52,52
ALALAY,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-12-01,8,8
ALCALA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-12-01,6,6
ANCORAIMES,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-12-01,27,27
ANDAMARCA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-12-01,5,5
ANTEQUERA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-12-01,8,8
ANZALDO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-12-01,23,23
APOLO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-12-01,26,26
ARAMPAMPA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-12-01,10,10
ARANI,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-12-01,17,17
ARBIETO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-12-01,11,11
ARQUE,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-12-01,16,16
ASCENCION DE GUARAYOS,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-12-01,91,91
ATOCHA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-12-01,16,16
AUCAPATA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-12-01,1,1
AYATA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-12-01,20,20
AYO AYO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-12-01,9,9
AYOPAYA (V. DE INDEPENDENCIA),nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-12-01,50,50
AZURDUY,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-12-01,18,18
BATALLAS,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-12-01,21,21
BAURES,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-12-01,6,6
BELEN DE URMIRI,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-12-01,2,2
BELLA FLOR,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-12-01,11,11
BERMEJO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-12-01,26,26
BETANZOS,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-12-01,58,58
BOLIVAR,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-12-01,16,16
BOLPEBRA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-12-01,4,4
BOYUIBE,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-12-01,5,5
BUENA VISTA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-12-01,22,22
CABEZAS,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-12-01,39,39
CAIROMA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-12-01,13,13
"CAIZA ""D""",nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-12-01,19,19
CAJUATA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-12-01,28,28
CALACOTO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-12-01,7,7
CALAMARCA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-12-01,6,6
CAMARGO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-12-01,16,16
CAMATAQUI (C. VILLA ABECIA),nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-12-01,6,6
CAMIRI,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-12-01,76,76
CAPINOTA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina,2008-12-01,23,23
