,group,variable,month,RESTAURACIONES MENORES DE 5 AÑOS,RESTAURACIONES MENORES DE 5 AÑOS,RESTAURACIONES 5 A 13 AÑOS,RESTAURACIONES 5 A 13 AÑOS,RESTAURACIONES 14 A 19 AÑOS,RESTAURACIONES 14 A 19 AÑOS,RESTAURACIONES 20 A 59 AÑOS,RESTAURACIONES 20 A 59 AÑOS,RESTAURACIONES 60 AÑOS Y MAS,RESTAURACIONES 60 AÑOS Y MAS,RESTAURACIONES EMB,RESTAURACIONES EMB,RESTAURACIONES POST,RESTAURACIONES POST,TOTALES
TARVITA,atencion odontologica,restauraciones,2017-10-01,15,8,6,4,1,7,8,24,1,1,0,0,0,0,75
TEOPONTE,atencion odontologica,restauraciones,2017-10-01,14,5,7,9,7,13,13,16,3,6,0,0,0,0,93
TIAWANACU,atencion odontologica,restauraciones,2017-10-01,13,18,2,2,5,7,8,20,3,1,0,0,0,0,79
TINGUIPAYA,atencion odontologica,restauraciones,2017-10-01,20,12,1,2,0,2,9,36,5,15,0,0,0,0,102
TIPUANI,atencion odontologica,restauraciones,2017-10-01,10,3,1,0,2,0,0,8,0,0,0,0,0,0,24
TIQUIPAYA,atencion odontologica,restauraciones,2017-10-01,403,363,34,47,11,101,24,287,16,38,0,0,0,0,1324
TIRAQUE (CBBA),atencion odontologica,restauraciones,2017-10-01,35,10,12,15,0,13,1,38,0,1,0,0,0,0,125
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,restauraciones,2017-10-01,0,0,2,4,2,1,0,2,0,0,0,0,0,0,11
TOCO,atencion odontologica,restauraciones,2017-10-01,24,17,2,2,8,41,0,50,1,3,0,0,0,0,148
TODOS SANTOS,atencion odontologica,restauraciones,2017-10-01,0,0,0,0,0,0,1,0,1,1,0,0,0,0,3
TOLATA,atencion odontologica,restauraciones,2017-10-01,24,18,3,4,0,7,0,28,15,10,0,0,0,0,109
TOLEDO,atencion odontologica,restauraciones,2017-10-01,13,21,17,32,0,16,3,16,10,1,0,0,0,0,129
TOMAVE,atencion odontologica,restauraciones,2017-10-01,16,5,2,4,0,1,1,13,0,1,0,0,0,0,43
TOMINA,atencion odontologica,restauraciones,2017-10-01,8,8,31,16,5,18,18,81,0,0,0,0,0,0,185
TORO TORO,atencion odontologica,restauraciones,2017-10-01,7,5,8,4,0,8,10,28,2,0,0,0,0,0,72
TOTORA(CBBA),atencion odontologica,restauraciones,2017-10-01,45,41,52,98,4,36,12,47,2,1,0,0,0,0,338
TOTORA(ORR),atencion odontologica,restauraciones,2017-10-01,8,9,2,3,0,7,6,18,13,6,0,0,0,0,72
TRIGAL,atencion odontologica,restauraciones,2017-10-01,0,2,15,3,0,0,5,30,10,16,0,0,0,0,81
TRINIDAD,atencion odontologica,restauraciones,2017-10-01,51,80,187,213,99,156,317,592,79,95,0,0,0,0,1869
TUPIZA,atencion odontologica,restauraciones,2017-10-01,35,26,29,33,17,29,58,124,50,41,0,0,0,0,442
TURCO,atencion odontologica,restauraciones,2017-10-01,10,12,5,2,5,5,6,23,5,10,0,0,0,0,83
UMALA,atencion odontologica,restauraciones,2017-10-01,9,6,1,3,1,1,1,5,0,0,0,0,0,0,27
UNCIA,atencion odontologica,restauraciones,2017-10-01,15,22,21,12,10,19,18,67,6,3,0,0,0,0,193
URIONDO (A. CONCEPCION),atencion odontologica,restauraciones,2017-10-01,6,14,21,38,24,63,50,160,4,9,0,0,0,0,389
URUBICHA,atencion odontologica,restauraciones,2017-10-01,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5
UYUNI,atencion odontologica,restauraciones,2017-10-01,17,42,4,25,1,25,15,57,3,18,0,0,0,0,207
VACAS,atencion odontologica,restauraciones,2017-10-01,10,21,3,0,1,7,1,8,2,6,0,0,0,0,59
VALLEGRANDE,atencion odontologica,restauraciones,2017-10-01,18,21,4,11,9,3,9,43,10,2,0,0,0,0,130
VIACHA,atencion odontologica,restauraciones,2017-10-01,224,142,36,33,7,34,15,115,16,44,0,0,0,0,666
VILA VILA,atencion odontologica,restauraciones,2017-10-01,8,12,0,8,0,3,11,6,2,8,0,0,0,0,58
VILLA CHARCAS,atencion odontologica,restauraciones,2017-10-01,2,9,5,8,8,22,16,40,6,0,0,0,0,0,116
VILLA MONTES,atencion odontologica,restauraciones,2017-10-01,24,18,45,72,67,66,127,226,11,9,0,0,0,0,665
VILLA NUEVA (LOMA ALTA),atencion odontologica,restauraciones,2017-10-01,0,1,2,4,2,0,6,4,0,0,0,0,0,0,19
VILLA RIVERO,atencion odontologica,restauraciones,2017-10-01,19,15,6,1,2,27,0,44,2,5,0,0,0,0,121
VILLA SERRANO,atencion odontologica,restauraciones,2017-10-01,9,19,9,19,9,17,24,60,2,0,0,0,0,0,168
VILLA TUNARI,atencion odontologica,restauraciones,2017-10-01,199,132,40,41,7,106,49,280,36,20,0,0,0,0,910
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,restauraciones,2017-10-01,36,31,8,5,4,29,62,78,4,4,0,0,0,0,261
VILLAZON,atencion odontologica,restauraciones,2017-10-01,36,55,38,65,44,107,48,136,8,31,0,0,0,0,568
VINTO,atencion odontologica,restauraciones,2017-10-01,152,126,1,4,0,8,5,321,18,9,0,0,0,0,644
VITICHI,atencion odontologica,restauraciones,2017-10-01,4,4,2,11,1,12,4,27,1,6,0,0,0,0,72
WALDO BALLIVIAN,atencion odontologica,restauraciones,2017-10-01,0,11,0,1,1,7,1,3,0,0,0,0,0,0,24
WARNES,atencion odontologica,restauraciones,2017-10-01,33,43,4,10,12,5,38,30,8,3,0,0,0,0,186
YACO,atencion odontologica,restauraciones,2017-10-01,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8
YACUIBA,atencion odontologica,restauraciones,2017-10-01,33,27,72,103,58,100,158,463,43,25,0,0,0,0,1082
YAMPARAEZ,atencion odontologica,restauraciones,2017-10-01,11,6,3,4,2,7,2,45,0,0,0,0,0,0,80
YANACACHI,atencion odontologica,restauraciones,2017-10-01,6,12,1,7,1,0,2,11,0,1,0,0,0,0,41
YAPACANI,atencion odontologica,restauraciones,2017-10-01,121,76,15,9,16,60,36,184,14,14,0,0,0,0,545
YOCALLA,atencion odontologica,restauraciones,2017-10-01,3,8,120,107,0,2,0,0,0,0,0,0,0,0,240
YOTALA,atencion odontologica,restauraciones,2017-10-01,21,26,2,2,4,27,15,38,0,0,0,0,0,0,135
YUNCHARA,atencion odontologica,restauraciones,2017-10-01,2,2,24,23,8,30,20,52,1,9,0,0,0,0,171
YUNGUYO DE LITORAL,atencion odontologica,restauraciones,2017-10-01,4,0,4,4,0,0,0,2,0,0,0,0,0,0,14
ZUDAÑEZ,atencion odontologica,restauraciones,2017-10-01,1,3,9,15,8,22,4,37,0,0,0,0,0,0,99
ACACIO,atencion odontologica,restauraciones,2017-11-01,0,1,2,0,0,0,4,2,0,0,0,0,0,0,9
ACHACACHI,atencion odontologica,restauraciones,2017-11-01,41,77,7,23,43,22,31,86,12,10,0,0,0,0,352
ACHOCALLA,atencion odontologica,restauraciones,2017-11-01,24,29,1,1,0,2,0,23,1,0,0,0,0,0,81
AIQUILE,atencion odontologica,restauraciones,2017-11-01,20,45,12,23,3,11,22,67,10,8,0,0,0,0,221
ALALAY,atencion odontologica,restauraciones,2017-11-01,0,0,0,2,3,0,0,1,0,2,0,0,0,0,8
ALCALA,atencion odontologica,restauraciones,2017-11-01,11,15,7,9,12,9,9,29,0,0,0,0,0,0,101
ALTO BENI,atencion odontologica,restauraciones,2017-11-01,29,9,2,6,0,7,5,10,7,3,0,0,0,0,78
ANCORAIMES,atencion odontologica,restauraciones,2017-11-01,6,6,0,4,4,5,1,11,9,5,0,0,0,0,51
ANDAMARCA,atencion odontologica,restauraciones,2017-11-01,3,13,11,22,7,12,3,20,24,10,0,0,0,0,125
ANTEQUERA,atencion odontologica,restauraciones,2017-11-01,3,6,19,8,12,0,4,5,9,3,0,0,0,0,69
ANZALDO,atencion odontologica,restauraciones,2017-11-01,1,4,13,37,15,26,2,10,1,4,0,0,0,0,113
APOLO,atencion odontologica,restauraciones,2017-11-01,33,27,9,0,0,2,2,26,5,2,0,0,0,0,106
ARAMPAMPA,atencion odontologica,restauraciones,2017-11-01,0,0,0,0,0,3,1,14,5,0,0,0,0,0,23
ARANI,atencion odontologica,restauraciones,2017-11-01,29,15,28,30,2,8,1,29,4,1,0,0,0,0,147
ARBIETO,atencion odontologica,restauraciones,2017-11-01,119,122,6,12,4,33,13,84,18,25,0,0,0,0,436
ARQUE,atencion odontologica,restauraciones,2017-11-01,8,14,10,3,1,12,12,48,3,14,0,0,0,0,125
ASCENCION DE GUARAYOS,atencion odontologica,restauraciones,2017-11-01,84,71,0,0,2,43,18,125,12,5,0,0,0,0,360
ATOCHA,atencion odontologica,restauraciones,2017-11-01,17,20,43,50,32,22,119,49,5,11,0,0,0,0,368
AUCAPATA,atencion odontologica,restauraciones,2017-11-01,5,1,2,0,0,0,4,8,0,0,0,0,0,0,20
AYATA,atencion odontologica,restauraciones,2017-11-01,0,0,0,0,2,5,3,10,1,1,0,0,0,0,22
AYO AYO,atencion odontologica,restauraciones,2017-11-01,5,11,0,0,0,0,0,5,8,4,0,0,0,0,33
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,restauraciones,2017-11-01,42,31,23,22,4,14,37,69,3,5,0,0,0,0,250
AZURDUY,atencion odontologica,restauraciones,2017-11-01,12,13,2,7,0,10,5,95,2,0,0,0,0,0,146
BATALLAS,atencion odontologica,restauraciones,2017-11-01,6,23,1,3,2,4,7,20,5,3,0,0,0,0,74
BAURES,atencion odontologica,restauraciones,2017-11-01,2,7,7,7,0,4,2,10,4,1,0,0,0,0,44
BELEN DE ANDAMARCA,atencion odontologica,restauraciones,2017-11-01,2,5,0,0,0,0,0,0,0,0,0,0,0,0,7
BELEN DE URMIRI,atencion odontologica,restauraciones,2017-11-01,0,0,1,2,0,1,0,1,0,0,0,0,0,0,5
BELLA FLOR,atencion odontologica,restauraciones,2017-11-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
BERMEJO,atencion odontologica,restauraciones,2017-11-01,5,13,95,35,29,71,382,176,22,5,0,0,0,0,833
BETANZOS,atencion odontologica,restauraciones,2017-11-01,46,52,14,31,4,41,27,95,8,3,0,0,0,0,321
BOLIVAR,atencion odontologica,restauraciones,2017-11-01,2,1,1,0,1,1,8,10,0,0,0,0,0,0,24
BOLPEBRA,atencion odontologica,restauraciones,2017-11-01,3,3,6,3,0,0,0,0,0,0,0,0,0,0,15
BOYUIBE,atencion odontologica,restauraciones,2017-11-01,1,1,0,0,1,5,4,8,1,0,0,0,0,0,21
BUENA VISTA,atencion odontologica,restauraciones,2017-11-01,38,33,6,2,4,11,8,28,2,0,0,0,0,0,132
CABEZAS,atencion odontologica,restauraciones,2017-11-01,14,15,0,4,3,13,3,34,0,0,0,0,0,0,86
CAIROMA,atencion odontologica,restauraciones,2017-11-01,11,12,15,24,1,24,9,12,2,2,0,0,0,0,112
"CAIZA ""D""",atencion odontologica,restauraciones,2017-11-01,5,5,0,2,3,4,3,18,2,1,0,0,0,0,43
CAJUATA,atencion odontologica,restauraciones,2017-11-01,25,33,9,15,4,16,3,25,0,0,0,0,0,0,130
CALACOTO,atencion odontologica,restauraciones,2017-11-01,1,2,0,2,0,0,0,0,0,0,0,0,0,0,5
CALAMARCA,atencion odontologica,restauraciones,2017-11-01,24,9,4,5,10,14,7,35,2,3,0,0,0,0,113
CAMARGO,atencion odontologica,restauraciones,2017-11-01,18,27,5,11,0,27,3,71,1,3,0,0,0,0,166
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,restauraciones,2017-11-01,2,3,8,10,0,19,4,41,0,0,0,0,0,0,87
CAMIRI,atencion odontologica,restauraciones,2017-11-01,60,52,12,8,7,28,31,138,25,10,0,0,0,0,371
CAPINOTA,atencion odontologica,restauraciones,2017-11-01,41,49,56,56,20,22,79,96,36,19,0,0,0,0,474
CAQUIAVIRI,atencion odontologica,restauraciones,2017-11-01,7,5,1,5,3,3,5,21,2,2,0,0,0,0,54
CARACOLLO,atencion odontologica,restauraciones,2017-11-01,28,53,22,12,11,19,43,122,32,36,0,0,0,0,378
CARANAVI,atencion odontologica,restauraciones,2017-11-01,39,49,6,7,4,21,9,45,15,5,0,0,0,0,200
CARAPARI,atencion odontologica,restauraciones,2017-11-01,3,11,61,40,28,17,55,165,2,2,0,0,0,0,384
CARIPUYO,atencion odontologica,restauraciones,2017-11-01,2,4,2,2,0,6,3,9,5,2,0,0,0,0,35
CARMEN RIVERO TORREZ,atencion odontologica,restauraciones,2017-11-01,11,13,0,0,0,0,6,11,3,0,0,0,0,0,44
CATACORA,atencion odontologica,restauraciones,2017-11-01,0,4,0,1,0,2,1,0,0,0,0,0,0,0,8
CHALLAPATA,atencion odontologica,restauraciones,2017-11-01,72,77,120,130,19,57,21,157,26,25,0,0,0,0,704
CHAQUI,atencion odontologica,restauraciones,2017-11-01,17,19,7,7,8,11,7,37,1,2,0,0,0,0,116
CHARAGUA,atencion odontologica,restauraciones,2017-11-01,6,10,3,6,18,34,18,32,5,3,0,0,0,0,135
CHAYANTA,atencion odontologica,restauraciones,2017-11-01,14,27,3,9,10,5,23,52,6,5,0,0,0,0,154
CHIMORE,atencion odontologica,restauraciones,2017-11-01,52,49,5,3,1,38,10,92,6,7,0,0,0,0,263
CHIPAYA,atencion odontologica,restauraciones,2017-11-01,1,0,1,0,0,0,1,10,1,1,0,0,0,0,15
CHOQUE COTA,atencion odontologica,restauraciones,2017-11-01,0,0,14,7,0,1,1,0,0,0,0,0,0,0,23
CHUA COCANI,atencion odontologica,restauraciones,2017-11-01,8,6,0,2,3,0,6,8,7,1,0,0,0,0,41
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,restauraciones,2017-11-01,65,62,19,18,0,15,18,55,5,0,0,0,0,0,257
CHUMA,atencion odontologica,restauraciones,2017-11-01,12,14,1,9,4,16,13,26,2,15,0,0,0,0,112
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,restauraciones,2017-11-01,0,19,0,0,0,5,0,22,2,9,0,0,0,0,57
CKOCHAS,atencion odontologica,restauraciones,2017-11-01,16,35,1,6,2,2,8,23,1,4,0,0,0,0,98
CLIZA,atencion odontologica,restauraciones,2017-11-01,29,24,11,11,0,14,6,59,13,29,0,0,0,0,196
COBIJA,atencion odontologica,restauraciones,2017-11-01,51,61,41,32,48,52,70,128,13,2,0,0,0,0,498
COCAPATA,atencion odontologica,restauraciones,2017-11-01,26,45,4,12,3,9,6,45,4,0,0,0,0,0,154
COCHABAMBA,atencion odontologica,restauraciones,2017-11-01,1025,973,1159,1199,500,860,1329,3040,633,429,0,0,0,0,11147
COIPASA,atencion odontologica,restauraciones,2017-11-01,2,4,8,5,1,3,1,9,0,0,0,0,0,0,33
COLCAPIRHUA,atencion odontologica,restauraciones,2017-11-01,139,188,3,16,0,33,9,157,43,30,0,0,0,0,618
"COLCHA ""K""",atencion odontologica,restauraciones,2017-11-01,39,37,2,8,0,3,8,40,8,5,0,0,0,0,150
COLLANA,atencion odontologica,restauraciones,2017-11-01,4,5,2,3,0,0,5,2,0,1,0,0,0,0,22
COLOMI,atencion odontologica,restauraciones,2017-11-01,45,60,1,2,4,8,0,47,1,4,0,0,0,0,172
COLPA BELGICA,atencion odontologica,restauraciones,2017-11-01,6,4,0,0,0,0,0,0,0,0,0,0,0,0,10
COLQUECHACA,atencion odontologica,restauraciones,2017-11-01,45,37,10,11,6,25,13,98,20,4,0,0,0,0,269
COLQUENCHA,atencion odontologica,restauraciones,2017-11-01,4,5,3,5,8,10,5,23,0,0,0,0,0,0,63
COLQUIRI,atencion odontologica,restauraciones,2017-11-01,14,24,5,7,8,7,70,63,35,13,0,0,0,0,246
COMANCHE,atencion odontologica,restauraciones,2017-11-01,1,0,0,0,0,0,0,0,0,2,0,0,0,0,3
COMARAPA,atencion odontologica,restauraciones,2017-11-01,24,20,0,4,1,43,3,41,4,3,0,0,0,0,143
COMBAYA,atencion odontologica,restauraciones,2017-11-01,0,0,0,0,0,0,0,1,0,2,0,0,0,0,3
CONCEPCION,atencion odontologica,restauraciones,2017-11-01,3,5,2,0,0,2,2,8,0,0,0,0,0,0,22
COPACABANA,atencion odontologica,restauraciones,2017-11-01,9,1,3,8,0,0,0,1,0,0,0,0,0,0,22
CORIPATA,atencion odontologica,restauraciones,2017-11-01,5,9,1,1,0,4,0,6,0,0,0,0,0,0,26
CORO CORO,atencion odontologica,restauraciones,2017-11-01,0,4,1,2,0,1,5,2,0,0,0,0,0,0,15
COROICO,atencion odontologica,restauraciones,2017-11-01,31,21,21,4,4,17,24,95,2,6,0,0,0,0,225
CORQUE,atencion odontologica,restauraciones,2017-11-01,1,16,2,2,3,3,4,6,2,4,0,0,0,0,43
COTAGAITA,atencion odontologica,restauraciones,2017-11-01,16,17,30,25,13,19,54,105,12,5,0,0,0,0,296
COTOCA,atencion odontologica,restauraciones,2017-11-01,24,30,1,5,2,20,1,72,2,2,0,0,0,0,159
CRUZ DE MACHACAMARCA,atencion odontologica,restauraciones,2017-11-01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
CUATRO CAÑADAS,atencion odontologica,restauraciones,2017-11-01,20,44,1,6,4,10,16,65,12,2,0,0,0,0,180
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,restauraciones,2017-11-01,3,6,2,1,7,0,1,6,0,0,0,0,0,0,26
CUEVO,atencion odontologica,restauraciones,2017-11-01,0,2,1,1,2,3,2,21,0,0,0,0,0,0,32
CULPINA,atencion odontologica,restauraciones,2017-11-01,13,0,5,3,4,5,5,28,3,2,0,0,0,0,68
CURAHUARA DE CARANGAS,atencion odontologica,restauraciones,2017-11-01,6,4,3,1,4,3,2,16,3,3,0,0,0,0,45
CURVA,atencion odontologica,restauraciones,2017-11-01,8,12,0,0,0,9,2,12,4,1,0,0,0,0,48
DESAGUADERO,atencion odontologica,restauraciones,2017-11-01,3,4,2,0,0,0,1,2,1,0,0,0,0,0,13
EL ALTO,atencion odontologica,restauraciones,2017-11-01,799,919,998,1088,410,744,490,1282,85,51,0,0,0,0,6866
EL CHORO,atencion odontologica,restauraciones,2017-11-01,18,12,0,1,1,2,1,17,9,17,0,0,0,0,78
EL PUENTE(STC),atencion odontologica,restauraciones,2017-11-01,40,27,0,0,2,12,3,55,2,3,0,0,0,0,144
EL PUENTE(TJA),atencion odontologica,restauraciones,2017-11-01,2,3,10,5,9,34,21,101,4,9,0,0,0,0,198
EL TORNO,atencion odontologica,restauraciones,2017-11-01,55,81,23,18,17,47,49,130,11,8,0,0,0,0,439
EL VILLAR,atencion odontologica,restauraciones,2017-11-01,2,4,0,3,5,2,4,20,0,0,0,0,0,0,40
ENTRE RIOS TRJ,atencion odontologica,restauraciones,2017-11-01,2,3,7,9,15,24,20,83,11,11,0,0,0,0,185
ENTRE RIOS CBBA,atencion odontologica,restauraciones,2017-11-01,47,52,2,4,1,14,1,65,4,12,0,0,0,0,202
ESCARA,atencion odontologica,restauraciones,2017-11-01,0,3,0,0,0,0,0,0,1,1,0,0,0,0,5
ESCOMA,atencion odontologica,restauraciones,2017-11-01,5,3,1,0,1,0,3,5,1,0,0,0,0,0,19
ESMERALDA,atencion odontologica,restauraciones,2017-11-01,0,1,3,0,0,0,0,0,0,6,0,0,0,0,10
EUCALIPTUS,atencion odontologica,restauraciones,2017-11-01,14,15,4,3,0,6,6,11,2,0,0,0,0,0,61
EXALTACION,atencion odontologica,restauraciones,2017-11-01,2,8,2,0,0,0,0,10,0,0,0,0,0,0,22
FERNANDEZ ALONSO,atencion odontologica,restauraciones,2017-11-01,14,26,41,49,14,26,9,64,2,3,0,0,0,0,248
FILADELFIA,atencion odontologica,restauraciones,2017-11-01,2,3,0,0,0,3,2,2,0,0,0,0,0,0,12
GENERAL SAAVEDRA,atencion odontologica,restauraciones,2017-11-01,7,3,1,2,1,5,0,11,1,0,0,0,0,0,31
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,restauraciones,2017-11-01,20,10,6,1,2,1,15,17,5,0,0,0,0,0,77
GUANAY,atencion odontologica,restauraciones,2017-11-01,5,6,1,8,3,5,15,57,17,3,0,0,0,0,120
GUAQUI,atencion odontologica,restauraciones,2017-11-01,16,11,4,0,3,3,7,28,7,12,0,0,0,0,91
GUAYARAMERIN,atencion odontologica,restauraciones,2017-11-01,28,22,83,32,50,49,137,193,71,27,0,0,0,0,692
GUTIERREZ,atencion odontologica,restauraciones,2017-11-01,11,7,18,26,12,30,25,56,4,7,0,0,0,0,196
HUACARETA,atencion odontologica,restauraciones,2017-11-01,19,20,1,4,1,28,7,52,8,2,0,0,0,0,142
HUACAYA (VILLA DE HUACAYA),atencion odontologica,restauraciones,2017-11-01,14,10,20,24,2,14,8,27,2,0,0,0,0,0,121
HUACHACALLA,atencion odontologica,restauraciones,2017-11-01,2,7,2,0,0,0,1,10,2,8,0,0,0,0,32
HUANUNI,atencion odontologica,restauraciones,2017-11-01,65,44,38,57,32,56,64,97,7,13,0,0,0,0,473
HUARACAJE,atencion odontologica,restauraciones,2017-11-01,0,1,5,4,8,6,0,12,4,2,0,0,0,0,42
HUARINA,atencion odontologica,restauraciones,2017-11-01,4,5,2,5,0,1,1,5,2,3,0,0,0,0,28
HUATAJATA,atencion odontologica,restauraciones,2017-11-01,1,3,0,1,1,1,2,6,4,1,0,0,0,0,20
HUAYLLAMARCA,atencion odontologica,restauraciones,2017-11-01,7,6,9,12,6,7,16,17,5,11,0,0,0,0,96
HUMANATA,atencion odontologica,restauraciones,2017-11-01,4,0,2,0,0,0,0,2,7,3,0,0,0,0,18
ICHOCA,atencion odontologica,restauraciones,2017-11-01,2,7,0,1,0,0,4,0,6,6,0,0,0,0,26
ICLA,atencion odontologica,restauraciones,2017-11-01,11,22,12,33,21,30,25,52,2,2,0,0,0,0,210
INCAHUASI,atencion odontologica,restauraciones,2017-11-01,10,10,6,4,2,6,11,25,0,0,0,0,0,0,74
INGAVI (HUMAITA),atencion odontologica,restauraciones,2017-11-01,2,3,0,0,0,0,3,3,0,0,0,0,0,0,11
INQUISIVI,atencion odontologica,restauraciones,2017-11-01,3,6,2,2,1,12,7,20,2,5,0,0,0,0,60
IRUPANA (VILLA DE LANZA),atencion odontologica,restauraciones,2017-11-01,69,78,9,21,2,14,12,43,28,14,0,0,0,0,290
IXIAMAS,atencion odontologica,restauraciones,2017-11-01,1,7,4,4,1,4,9,9,6,0,0,0,0,0,45
JESUS DE MACHACA,atencion odontologica,restauraciones,2017-11-01,4,15,0,5,14,15,7,35,19,5,0,0,0,0,119
LA ASUNTA,atencion odontologica,restauraciones,2017-11-01,65,57,26,11,10,35,32,111,4,4,0,0,0,0,355
LA GUARDIA,atencion odontologica,restauraciones,2017-11-01,134,162,48,58,49,82,59,116,43,30,0,0,0,0,781
LA PAZ,atencion odontologica,restauraciones,2017-11-01,1103,1199,710,709,395,512,1513,3464,538,430,0,0,0,0,10573
LA RIVERA,atencion odontologica,restauraciones,2017-11-01,2,0,0,4,2,0,0,5,0,8,0,0,0,0,21
LAGUNILLAS,atencion odontologica,restauraciones,2017-11-01,0,0,1,2,4,0,20,59,1,2,0,0,0,0,89
LAJA,atencion odontologica,restauraciones,2017-11-01,33,30,9,8,3,1,5,20,0,4,0,0,0,0,113
LAS CARRERAS,atencion odontologica,restauraciones,2017-11-01,4,2,6,5,3,4,13,20,5,6,0,0,0,0,68
LICOMA PAMPA,atencion odontologica,restauraciones,2017-11-01,0,2,0,0,0,0,0,0,0,3,0,0,0,0,5
LLALLAGUA,atencion odontologica,restauraciones,2017-11-01,171,140,5,16,9,23,23,146,11,33,0,0,0,0,577
LLICA,atencion odontologica,restauraciones,2017-11-01,0,0,0,0,0,6,4,8,0,1,0,0,0,0,19
LORETO,atencion odontologica,restauraciones,2017-11-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
LURIBAY,atencion odontologica,restauraciones,2017-11-01,2,0,0,6,0,1,3,8,0,1,0,0,0,0,21
MACHACAMARCA,atencion odontologica,restauraciones,2017-11-01,3,5,9,10,11,21,6,63,45,8,0,0,0,0,181
MACHARETI,atencion odontologica,restauraciones,2017-11-01,11,6,9,11,5,17,14,42,1,0,0,0,0,0,116
MAGDALENA,atencion odontologica,restauraciones,2017-11-01,5,10,11,23,9,14,7,33,3,1,0,0,0,0,116
MAIRANA,atencion odontologica,restauraciones,2017-11-01,88,92,35,30,29,9,17,28,2,1,0,0,0,0,331
MALLA,atencion odontologica,restauraciones,2017-11-01,2,0,0,0,0,0,1,7,0,2,0,0,0,0,12
MAPIRI,atencion odontologica,restauraciones,2017-11-01,8,3,14,2,0,4,10,16,1,0,0,0,0,0,58
MECAPACA,atencion odontologica,restauraciones,2017-11-01,19,34,1,4,0,10,11,20,2,5,0,0,0,0,106
MINEROS,atencion odontologica,restauraciones,2017-11-01,25,22,0,1,0,4,0,19,7,0,0,0,0,0,78
MIZQUE,atencion odontologica,restauraciones,2017-11-01,38,37,14,12,0,37,4,61,5,18,0,0,0,0,226
MOCOMOCO,atencion odontologica,restauraciones,2017-11-01,1,3,1,1,6,5,3,11,4,0,0,0,0,0,35
MOJINETE,atencion odontologica,restauraciones,2017-11-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MOJOCOYA,atencion odontologica,restauraciones,2017-11-01,5,2,19,37,16,17,33,75,1,0,0,0,0,0,205
MONTEAGUDO,atencion odontologica,restauraciones,2017-11-01,61,61,35,28,37,51,65,165,4,11,0,0,0,0,518
MONTERO,atencion odontologica,restauraciones,2017-11-01,78,93,114,137,34,69,96,292,28,11,0,0,0,0,952
MORO MORO,atencion odontologica,restauraciones,2017-11-01,0,4,2,5,1,6,5,9,1,0,0,0,0,0,33
MOROCHATA,atencion odontologica,restauraciones,2017-11-01,14,23,4,4,3,13,22,36,30,15,0,0,0,0,164
OCURI,atencion odontologica,restauraciones,2017-11-01,8,2,23,23,89,43,3,26,3,0,0,0,0,0,220
OMEREQUE,atencion odontologica,restauraciones,2017-11-01,2,2,0,0,0,1,2,8,1,3,0,0,0,0,19
ORURO,atencion odontologica,restauraciones,2017-11-01,550,599,307,325,145,311,675,1222,178,118,0,0,0,0,4430
PADCAYA,atencion odontologica,restauraciones,2017-11-01,0,3,17,16,16,15,10,32,0,0,0,0,0,0,109
PADILLA,atencion odontologica,restauraciones,2017-11-01,22,36,11,36,10,7,30,120,9,2,0,0,0,0,283
PAILON,atencion odontologica,restauraciones,2017-11-01,21,29,3,6,8,18,18,70,8,0,0,0,0,0,181
PALCA,atencion odontologica,restauraciones,2017-11-01,22,20,4,8,4,7,4,28,3,1,0,0,0,0,101
PALOS BLANCOS,atencion odontologica,restauraciones,2017-11-01,42,26,6,12,5,25,17,79,11,3,0,0,0,0,226
PAMPA AULLAGAS,atencion odontologica,restauraciones,2017-11-01,11,13,6,0,0,1,3,19,10,5,0,0,0,0,68
PAMPA GRANDE,atencion odontologica,restauraciones,2017-11-01,14,7,0,1,0,1,0,9,0,0,0,0,0,0,32
PAPEL PAMPA,atencion odontologica,restauraciones,2017-11-01,0,2,2,0,0,1,1,6,4,4,0,0,0,0,20
PASORAPA,atencion odontologica,restauraciones,2017-11-01,10,3,1,12,6,13,6,22,3,4,0,0,0,0,80
PATACAMAYA,atencion odontologica,restauraciones,2017-11-01,44,60,6,6,3,11,3,35,2,2,0,0,0,0,172
PAZÑA,atencion odontologica,restauraciones,2017-11-01,19,26,27,50,12,15,25,48,13,16,0,0,0,0,251
PELECHUCO,atencion odontologica,restauraciones,2017-11-01,31,25,1,3,1,0,1,8,1,1,0,0,0,0,72
POCOATA,atencion odontologica,restauraciones,2017-11-01,28,32,298,292,10,36,15,37,1,12,0,0,0,0,761
