,group,variable,month,APLICACIÓN DE FLUOR MENORES DE 5 AÑOS,APLICACIÓN DE FLUOR MENORES DE 5 AÑOS,APLICACIÓN DE FLUOR 5 A 13 AÑOS,APLICACIÓN DE FLUOR 5 A 13 AÑOS,APLICACIÓN DE FLUOR 14 A 19 AÑOS,APLICACIÓN DE FLUOR 14 A 19 AÑOS,APLICACIÓN DE FLUOR 20 A 59 AÑOS,APLICACIÓN DE FLUOR 20 A 59 AÑOS,APLICACIÓN DE FLUOR 60 AÑOS Y MAS,APLICACIÓN DE FLUOR 60 AÑOS Y MAS,APLICACIÓN DE FLUOR EMB,APLICACIÓN DE FLUOR EMB,APLICACIÓN DE FLUOR POST,APLICACIÓN DE FLUOR POST,TOTALES
TOTORA(CBBA),atencion odontologica,aplicacion de fluor,2017-10-01,5,1,34,39,0,1,0,0,0,1,0,0,0,0,81
TOTORA(ORR),atencion odontologica,aplicacion de fluor,2017-10-01,1,0,0,0,0,1,0,3,0,0,0,0,0,0,5
TRIGAL,atencion odontologica,aplicacion de fluor,2017-10-01,10,10,0,0,0,0,0,0,0,0,0,0,0,0,20
TRINIDAD,atencion odontologica,aplicacion de fluor,2017-10-01,56,62,109,93,14,18,9,21,1,3,0,0,0,0,386
TUPIZA,atencion odontologica,aplicacion de fluor,2017-10-01,14,19,16,11,2,2,27,24,6,5,0,0,0,0,126
TURCO,atencion odontologica,aplicacion de fluor,2017-10-01,0,0,0,0,0,0,1,1,0,2,0,0,0,0,4
UMALA,atencion odontologica,aplicacion de fluor,2017-10-01,6,8,1,0,0,0,0,0,0,0,0,0,0,0,15
UNCIA,atencion odontologica,aplicacion de fluor,2017-10-01,0,0,1,0,0,0,1,4,3,0,0,0,0,0,9
URIONDO (A. CONCEPCION),atencion odontologica,aplicacion de fluor,2017-10-01,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
URUBICHA,atencion odontologica,aplicacion de fluor,2017-10-01,0,1,0,0,0,0,0,2,0,0,0,0,0,0,3
UYUNI,atencion odontologica,aplicacion de fluor,2017-10-01,4,2,0,0,0,3,0,3,0,2,0,0,0,0,14
VACAS,atencion odontologica,aplicacion de fluor,2017-10-01,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
VALLEGRANDE,atencion odontologica,aplicacion de fluor,2017-10-01,87,77,2,1,0,0,0,0,0,0,0,0,0,0,167
VIACHA,atencion odontologica,aplicacion de fluor,2017-10-01,15,13,1,1,0,0,1,4,2,0,0,0,0,0,37
VILA VILA,atencion odontologica,aplicacion de fluor,2017-10-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
VILLA CHARCAS,atencion odontologica,aplicacion de fluor,2017-10-01,1,2,1,1,0,0,0,0,0,0,0,0,0,0,5
VILLA MONTES,atencion odontologica,aplicacion de fluor,2017-10-01,4,1,7,4,2,0,0,0,0,1,0,0,0,0,19
VILLA NUEVA (LOMA ALTA),atencion odontologica,aplicacion de fluor,2017-10-01,7,2,0,0,0,0,0,0,0,0,0,0,0,0,9
VILLA RIVERO,atencion odontologica,aplicacion de fluor,2017-10-01,3,1,0,0,0,1,0,1,0,0,0,0,0,0,6
VILLA TUNARI,atencion odontologica,aplicacion de fluor,2017-10-01,13,10,18,18,1,6,1,16,0,0,0,0,0,0,83
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,aplicacion de fluor,2017-10-01,5,7,0,0,0,0,1,0,0,0,0,0,0,0,13
VILLAZON,atencion odontologica,aplicacion de fluor,2017-10-01,7,13,0,5,0,0,0,3,2,5,0,0,0,0,35
VINTO,atencion odontologica,aplicacion de fluor,2017-10-01,7,24,0,0,0,0,0,0,0,0,0,0,0,0,31
VITICHI,atencion odontologica,aplicacion de fluor,2017-10-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
WARNES,atencion odontologica,aplicacion de fluor,2017-10-01,15,22,0,2,4,1,19,7,1,1,0,0,0,0,72
YACUIBA,atencion odontologica,aplicacion de fluor,2017-10-01,2,3,2,3,0,3,0,5,0,0,0,0,0,0,18
YAMPARAEZ,atencion odontologica,aplicacion de fluor,2017-10-01,8,6,0,0,0,0,0,0,0,0,0,0,0,0,14
YAPACANI,atencion odontologica,aplicacion de fluor,2017-10-01,50,34,7,5,3,7,9,10,13,3,0,0,0,0,141
YOCALLA,atencion odontologica,aplicacion de fluor,2017-10-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
YOTALA,atencion odontologica,aplicacion de fluor,2017-10-01,7,9,0,3,1,1,0,1,0,0,0,0,0,0,22
YUNCHARA,atencion odontologica,aplicacion de fluor,2017-10-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
ZUDAÑEZ,atencion odontologica,aplicacion de fluor,2017-10-01,1,0,4,8,0,0,0,0,0,0,0,0,0,0,13
ACACIO,atencion odontologica,aplicacion de fluor,2017-11-01,43,126,0,0,0,0,0,0,0,0,0,0,0,0,169
ACHACACHI,atencion odontologica,aplicacion de fluor,2017-11-01,4,3,1,1,0,0,0,1,0,0,0,0,0,0,10
ACHOCALLA,atencion odontologica,aplicacion de fluor,2017-11-01,7,9,0,0,0,0,0,0,0,0,0,0,0,0,16
AIQUILE,atencion odontologica,aplicacion de fluor,2017-11-01,4,5,10,5,0,0,0,1,0,0,0,0,0,0,25
ALALAY,atencion odontologica,aplicacion de fluor,2017-11-01,8,16,0,0,0,0,0,0,0,0,0,0,0,0,24
ALCALA,atencion odontologica,aplicacion de fluor,2017-11-01,3,5,0,2,0,0,0,0,0,0,0,0,0,0,10
ALTO BENI,atencion odontologica,aplicacion de fluor,2017-11-01,3,2,1,0,0,0,0,0,0,0,0,0,0,0,6
ANCORAIMES,atencion odontologica,aplicacion de fluor,2017-11-01,3,7,0,0,0,0,0,0,0,1,0,0,0,0,11
ANDAMARCA,atencion odontologica,aplicacion de fluor,2017-11-01,0,0,14,15,3,0,0,1,2,2,0,0,0,0,37
ANTEQUERA,atencion odontologica,aplicacion de fluor,2017-11-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
ANZALDO,atencion odontologica,aplicacion de fluor,2017-11-01,60,20,112,132,6,0,0,6,6,11,0,0,0,0,353
APOLO,atencion odontologica,aplicacion de fluor,2017-11-01,9,7,0,0,0,0,0,0,0,0,0,0,0,0,16
ARAMPAMPA,atencion odontologica,aplicacion de fluor,2017-11-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
ARANI,atencion odontologica,aplicacion de fluor,2017-11-01,0,1,0,0,1,2,0,1,1,0,0,0,0,0,6
ARBIETO,atencion odontologica,aplicacion de fluor,2017-11-01,6,4,0,0,0,0,0,1,1,0,0,0,0,0,12
ARQUE,atencion odontologica,aplicacion de fluor,2017-11-01,1,2,1,0,0,0,1,0,0,0,0,0,0,0,5
ASCENCION DE GUARAYOS,atencion odontologica,aplicacion de fluor,2017-11-01,27,18,145,138,1,0,0,1,1,0,0,0,0,0,331
ATOCHA,atencion odontologica,aplicacion de fluor,2017-11-01,0,0,5,7,0,0,0,0,0,0,0,0,0,0,12
AUCAPATA,atencion odontologica,aplicacion de fluor,2017-11-01,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3
AYATA,atencion odontologica,aplicacion de fluor,2017-11-01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
AYO AYO,atencion odontologica,aplicacion de fluor,2017-11-01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,aplicacion de fluor,2017-11-01,20,14,19,13,0,1,0,9,4,3,0,0,0,0,83
AZURDUY,atencion odontologica,aplicacion de fluor,2017-11-01,9,8,11,15,0,0,0,0,0,0,0,0,0,0,43
BATALLAS,atencion odontologica,aplicacion de fluor,2017-11-01,9,3,0,1,0,0,0,0,0,0,0,0,0,0,13
BAURES,atencion odontologica,aplicacion de fluor,2017-11-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BELEN DE ANDAMARCA,atencion odontologica,aplicacion de fluor,2017-11-01,4,2,0,0,0,0,0,0,0,0,0,0,0,0,6
BERMEJO,atencion odontologica,aplicacion de fluor,2017-11-01,1,1,6,1,0,0,1,0,0,0,0,0,0,0,10
BETANZOS,atencion odontologica,aplicacion de fluor,2017-11-01,2,3,0,1,1,0,0,0,0,0,0,0,0,0,7
BOLPEBRA,atencion odontologica,aplicacion de fluor,2017-11-01,4,1,3,4,2,1,0,0,0,0,0,0,0,0,15
BUENA VISTA,atencion odontologica,aplicacion de fluor,2017-11-01,39,41,20,9,0,0,0,0,0,0,0,0,0,0,109
CABEZAS,atencion odontologica,aplicacion de fluor,2017-11-01,59,66,5,0,0,1,0,2,0,0,0,0,0,0,133
CAIROMA,atencion odontologica,aplicacion de fluor,2017-11-01,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"CAIZA ""D""",atencion odontologica,aplicacion de fluor,2017-11-01,7,8,0,0,0,0,0,0,0,0,0,0,0,0,15
CAJUATA,atencion odontologica,aplicacion de fluor,2017-11-01,2,4,0,0,0,0,0,1,0,0,0,0,0,0,7
CALAMARCA,atencion odontologica,aplicacion de fluor,2017-11-01,4,3,0,2,0,0,0,0,0,0,0,0,0,0,9
CAMARGO,atencion odontologica,aplicacion de fluor,2017-11-01,5,6,0,0,0,3,0,0,0,0,0,0,0,0,14
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,aplicacion de fluor,2017-11-01,3,2,0,5,0,2,0,1,0,0,0,0,0,0,13
CAMIRI,atencion odontologica,aplicacion de fluor,2017-11-01,22,37,30,23,2,7,36,27,5,3,0,0,0,0,192
CAPINOTA,atencion odontologica,aplicacion de fluor,2017-11-01,4,4,0,0,0,1,9,14,1,1,0,0,0,0,34
CAQUIAVIRI,atencion odontologica,aplicacion de fluor,2017-11-01,4,1,0,0,0,1,0,0,0,0,0,0,0,0,6
CARACOLLO,atencion odontologica,aplicacion de fluor,2017-11-01,4,2,1,2,7,4,3,6,1,4,0,0,0,0,34
CARANAVI,atencion odontologica,aplicacion de fluor,2017-11-01,89,87,44,39,2,7,1,8,0,2,0,0,0,0,279
CARAPARI,atencion odontologica,aplicacion de fluor,2017-11-01,0,0,3,1,1,0,1,1,0,0,0,0,0,0,7
CARIPUYO,atencion odontologica,aplicacion de fluor,2017-11-01,2,5,0,0,0,0,0,0,0,0,0,0,0,0,7
CARMEN RIVERO TORREZ,atencion odontologica,aplicacion de fluor,2017-11-01,10,12,25,42,0,0,0,0,0,0,0,0,0,0,89
CATACORA,atencion odontologica,aplicacion de fluor,2017-11-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CHACARILLA,atencion odontologica,aplicacion de fluor,2017-11-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
CHALLAPATA,atencion odontologica,aplicacion de fluor,2017-11-01,10,9,67,56,3,5,12,11,0,2,0,0,0,0,175
CHAQUI,atencion odontologica,aplicacion de fluor,2017-11-01,5,8,7,9,0,0,0,0,0,2,0,0,0,0,31
CHARAGUA,atencion odontologica,aplicacion de fluor,2017-11-01,21,8,0,1,2,2,0,0,0,0,0,0,0,0,34
CHAYANTA,atencion odontologica,aplicacion de fluor,2017-11-01,3,1,0,2,0,0,4,11,1,0,0,0,0,0,22
CHIMORE,atencion odontologica,aplicacion de fluor,2017-11-01,5,4,7,24,0,0,0,0,0,0,0,0,0,0,40
CHOQUE COTA,atencion odontologica,aplicacion de fluor,2017-11-01,0,0,11,11,17,20,0,0,0,0,0,0,0,0,59
CHUA COCANI,atencion odontologica,aplicacion de fluor,2017-11-01,4,2,0,0,0,0,0,0,0,0,0,0,0,0,6
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,aplicacion de fluor,2017-11-01,23,23,2,0,0,1,0,2,0,0,0,0,0,0,51
CHUMA,atencion odontologica,aplicacion de fluor,2017-11-01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,aplicacion de fluor,2017-11-01,0,0,0,0,0,1,0,2,0,1,0,0,0,0,4
CKOCHAS,atencion odontologica,aplicacion de fluor,2017-11-01,2,2,0,0,0,1,0,1,0,0,0,0,0,0,6
CLIZA,atencion odontologica,aplicacion de fluor,2017-11-01,0,3,0,1,0,0,0,5,0,0,0,0,0,0,9
COBIJA,atencion odontologica,aplicacion de fluor,2017-11-01,103,92,21,23,4,10,1,8,0,0,0,0,0,0,262
COCAPATA,atencion odontologica,aplicacion de fluor,2017-11-01,11,11,0,0,0,0,0,0,0,6,0,0,0,0,28
COCHABAMBA,atencion odontologica,aplicacion de fluor,2017-11-01,309,258,131,140,42,71,38,134,10,9,0,0,0,0,1142
COLCAPIRHUA,atencion odontologica,aplicacion de fluor,2017-11-01,11,13,0,1,0,1,1,1,5,4,0,0,0,0,37
"COLCHA ""K""",atencion odontologica,aplicacion de fluor,2017-11-01,1,3,0,0,0,0,0,1,0,0,0,0,0,0,5
COLLANA,atencion odontologica,aplicacion de fluor,2017-11-01,2,3,0,3,0,0,0,0,0,0,0,0,0,0,8
COLOMI,atencion odontologica,aplicacion de fluor,2017-11-01,8,11,0,0,0,1,0,2,0,0,0,0,0,0,22
COLPA BELGICA,atencion odontologica,aplicacion de fluor,2017-11-01,15,25,45,56,30,30,20,34,2,0,0,0,0,0,257
COLQUECHACA,atencion odontologica,aplicacion de fluor,2017-11-01,4,2,0,1,1,0,1,2,0,0,0,0,0,0,11
COLQUENCHA,atencion odontologica,aplicacion de fluor,2017-11-01,1,2,1,0,0,1,0,0,0,0,0,0,0,0,5
COLQUIRI,atencion odontologica,aplicacion de fluor,2017-11-01,1,1,2,3,0,0,0,2,0,0,0,0,0,0,9
COMARAPA,atencion odontologica,aplicacion de fluor,2017-11-01,2,0,0,0,0,0,0,3,0,0,0,0,0,0,5
CONCEPCION,atencion odontologica,aplicacion de fluor,2017-11-01,22,16,0,0,0,0,0,0,0,0,0,0,0,0,38
COPACABANA,atencion odontologica,aplicacion de fluor,2017-11-01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
CORIPATA,atencion odontologica,aplicacion de fluor,2017-11-01,7,4,0,0,1,0,0,0,0,0,0,0,0,0,12
CORO CORO,atencion odontologica,aplicacion de fluor,2017-11-01,3,7,7,44,7,5,10,17,1,0,0,0,0,0,101
COROICO,atencion odontologica,aplicacion de fluor,2017-11-01,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
CORQUE,atencion odontologica,aplicacion de fluor,2017-11-01,3,1,1,2,0,0,0,1,0,0,0,0,0,0,8
COTAGAITA,atencion odontologica,aplicacion de fluor,2017-11-01,7,6,13,17,0,0,0,0,0,0,0,0,0,0,43
COTOCA,atencion odontologica,aplicacion de fluor,2017-11-01,37,35,2,0,1,5,0,14,5,7,0,0,0,0,106
CRUZ DE MACHACAMARCA,atencion odontologica,aplicacion de fluor,2017-11-01,0,1,3,6,0,1,1,0,0,0,0,0,0,0,12
CUATRO CAÑADAS,atencion odontologica,aplicacion de fluor,2017-11-01,28,30,0,0,0,1,0,1,0,2,0,0,0,0,62
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,aplicacion de fluor,2017-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CUEVO,atencion odontologica,aplicacion de fluor,2017-11-01,8,5,0,1,0,2,0,3,0,0,0,0,0,0,19
CULPINA,atencion odontologica,aplicacion de fluor,2017-11-01,8,7,9,12,0,1,0,0,0,0,0,0,0,0,37
CURAHUARA DE CARANGAS,atencion odontologica,aplicacion de fluor,2017-11-01,0,0,0,2,0,1,0,2,0,0,0,0,0,0,5
CURVA,atencion odontologica,aplicacion de fluor,2017-11-01,11,8,0,0,0,0,0,3,0,0,0,0,0,0,22
EL ALTO,atencion odontologica,aplicacion de fluor,2017-11-01,286,344,265,262,71,79,48,128,34,42,0,0,0,0,1559
EL CHORO,atencion odontologica,aplicacion de fluor,2017-11-01,4,5,1,0,0,1,0,3,7,9,0,0,0,0,30
EL PUENTE(STC),atencion odontologica,aplicacion de fluor,2017-11-01,6,4,0,0,0,1,0,1,1,0,0,0,0,0,13
EL PUENTE(TJA),atencion odontologica,aplicacion de fluor,2017-11-01,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2
EL TORNO,atencion odontologica,aplicacion de fluor,2017-11-01,195,196,430,419,207,177,10,51,3,5,0,0,0,0,1693
EL VILLAR,atencion odontologica,aplicacion de fluor,2017-11-01,0,1,6,5,0,2,1,0,0,0,0,0,0,0,15
ENTRE RIOS TRJ,atencion odontologica,aplicacion de fluor,2017-11-01,11,2,0,0,0,0,0,0,6,3,0,0,0,0,22
ENTRE RIOS CBBA,atencion odontologica,aplicacion de fluor,2017-11-01,7,6,0,1,0,0,0,2,0,0,0,0,0,0,16
ESCARA,atencion odontologica,aplicacion de fluor,2017-11-01,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
ESCOMA,atencion odontologica,aplicacion de fluor,2017-11-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EUCALIPTUS,atencion odontologica,aplicacion de fluor,2017-11-01,3,4,0,0,0,0,0,0,0,0,0,0,0,0,7
FILADELFIA,atencion odontologica,aplicacion de fluor,2017-11-01,3,5,0,0,0,0,0,0,0,0,0,0,0,0,8
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,aplicacion de fluor,2017-11-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GUANAY,atencion odontologica,aplicacion de fluor,2017-11-01,26,19,0,0,0,0,0,0,0,0,0,0,0,0,45
GUAQUI,atencion odontologica,aplicacion de fluor,2017-11-01,5,6,0,0,0,0,0,0,0,0,0,0,0,0,11
GUAYARAMERIN,atencion odontologica,aplicacion de fluor,2017-11-01,15,18,1,0,0,2,6,6,0,0,0,0,0,0,48
GUTIERREZ,atencion odontologica,aplicacion de fluor,2017-11-01,36,54,8,7,10,8,15,20,0,0,0,0,0,0,158
HUACARETA,atencion odontologica,aplicacion de fluor,2017-11-01,0,0,4,9,0,0,0,0,0,0,0,0,0,0,13
HUACAYA (VILLA DE HUACAYA),atencion odontologica,aplicacion de fluor,2017-11-01,3,7,0,4,0,1,0,4,0,0,0,0,0,0,19
HUACHACALLA,atencion odontologica,aplicacion de fluor,2017-11-01,0,0,4,6,0,0,1,0,2,2,0,0,0,0,15
HUANUNI,atencion odontologica,aplicacion de fluor,2017-11-01,13,14,3,6,0,3,7,16,0,0,0,0,0,0,62
HUARACAJE,atencion odontologica,aplicacion de fluor,2017-11-01,0,0,7,4,2,1,1,1,1,0,0,0,0,0,17
HUARINA,atencion odontologica,aplicacion de fluor,2017-11-01,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3
HUATAJATA,atencion odontologica,aplicacion de fluor,2017-11-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUAYLLAMARCA,atencion odontologica,aplicacion de fluor,2017-11-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
HUMANATA,atencion odontologica,aplicacion de fluor,2017-11-01,7,6,1,0,0,0,0,0,0,0,0,0,0,0,14
ICHOCA,atencion odontologica,aplicacion de fluor,2017-11-01,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4
ICLA,atencion odontologica,aplicacion de fluor,2017-11-01,40,26,5,11,2,14,2,9,0,0,0,0,0,0,109
INCAHUASI,atencion odontologica,aplicacion de fluor,2017-11-01,1,3,0,0,0,0,0,0,0,0,0,0,0,0,4
INGAVI (HUMAITA),atencion odontologica,aplicacion de fluor,2017-11-01,1,3,1,0,0,0,0,0,0,0,0,0,0,0,5
INQUISIVI,atencion odontologica,aplicacion de fluor,2017-11-01,9,4,0,0,0,0,0,1,0,0,0,0,0,0,14
IRUPANA (VILLA DE LANZA),atencion odontologica,aplicacion de fluor,2017-11-01,14,25,0,1,0,0,0,0,0,0,0,0,0,0,40
IXIAMAS,atencion odontologica,aplicacion de fluor,2017-11-01,8,6,0,2,0,0,0,0,0,0,0,0,0,0,16
JESUS DE MACHACA,atencion odontologica,aplicacion de fluor,2017-11-01,4,5,0,0,0,0,0,0,0,0,0,0,0,0,9
LA ASUNTA,atencion odontologica,aplicacion de fluor,2017-11-01,28,16,2,4,0,1,0,0,0,0,0,0,0,0,51
LA GUARDIA,atencion odontologica,aplicacion de fluor,2017-11-01,143,148,10,5,16,5,18,10,3,3,0,0,0,0,361
LA PAZ,atencion odontologica,aplicacion de fluor,2017-11-01,387,351,128,188,24,47,45,172,33,26,0,0,0,0,1401
LA RIVERA,atencion odontologica,aplicacion de fluor,2017-11-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
LAJA,atencion odontologica,aplicacion de fluor,2017-11-01,13,5,0,0,0,0,0,1,0,0,0,0,0,0,19
LAS CARRERAS,atencion odontologica,aplicacion de fluor,2017-11-01,0,0,71,57,0,0,0,0,0,0,0,0,0,0,128
LICOMA PAMPA,atencion odontologica,aplicacion de fluor,2017-11-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LLALLAGUA,atencion odontologica,aplicacion de fluor,2017-11-01,21,34,2,1,5,5,0,21,0,0,0,0,0,0,89
LURIBAY,atencion odontologica,aplicacion de fluor,2017-11-01,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
MACHACAMARCA,atencion odontologica,aplicacion de fluor,2017-11-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
MACHARETI,atencion odontologica,aplicacion de fluor,2017-11-01,2,4,0,2,0,0,0,0,0,0,0,0,0,0,8
MAGDALENA,atencion odontologica,aplicacion de fluor,2017-11-01,5,3,17,33,1,1,0,0,0,0,0,0,0,0,60
MAIRANA,atencion odontologica,aplicacion de fluor,2017-11-01,41,46,13,20,8,12,3,47,3,4,0,0,0,0,197
MALLA,atencion odontologica,aplicacion de fluor,2017-11-01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3
MAPIRI,atencion odontologica,aplicacion de fluor,2017-11-01,5,8,0,0,0,1,0,1,0,0,0,0,0,0,15
MECAPACA,atencion odontologica,aplicacion de fluor,2017-11-01,5,9,0,0,0,0,0,0,0,0,0,0,0,0,14
MIZQUE,atencion odontologica,aplicacion de fluor,2017-11-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
MOCOMOCO,atencion odontologica,aplicacion de fluor,2017-11-01,3,8,0,0,0,0,0,0,0,0,0,0,0,0,11
MOJINETE,atencion odontologica,aplicacion de fluor,2017-11-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
MOJOCOYA,atencion odontologica,aplicacion de fluor,2017-11-01,4,2,10,15,0,1,1,2,0,0,0,0,0,0,35
MONTEAGUDO,atencion odontologica,aplicacion de fluor,2017-11-01,11,9,2,0,0,1,3,12,0,1,0,0,0,0,39
MONTERO,atencion odontologica,aplicacion de fluor,2017-11-01,284,258,55,39,11,30,8,81,12,6,0,0,0,0,784
MORO MORO,atencion odontologica,aplicacion de fluor,2017-11-01,1,5,0,0,0,0,0,0,0,0,0,0,0,0,6
MOROCHATA,atencion odontologica,aplicacion de fluor,2017-11-01,3,2,46,46,3,0,1,0,0,0,0,0,0,0,101
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,aplicacion de fluor,2017-11-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
NUEVO MANOA (NUEVA ESPERANZA),atencion odontologica,aplicacion de fluor,2017-11-01,1,5,8,11,1,1,0,2,0,0,0,0,0,0,29
OCURI,atencion odontologica,aplicacion de fluor,2017-11-01,3,2,30,29,35,17,0,0,0,1,0,0,0,0,117
ORURO,atencion odontologica,aplicacion de fluor,2017-11-01,29,34,20,14,4,10,15,56,9,2,0,0,0,0,193
PADCAYA,atencion odontologica,aplicacion de fluor,2017-11-01,1,2,4,6,0,0,0,0,0,0,0,0,0,0,13
PADILLA,atencion odontologica,aplicacion de fluor,2017-11-01,0,3,3,3,0,0,0,2,0,0,0,0,0,0,11
PAILON,atencion odontologica,aplicacion de fluor,2017-11-01,4,6,0,0,0,1,0,3,0,0,0,0,0,0,14
PALCA,atencion odontologica,aplicacion de fluor,2017-11-01,15,15,2,0,0,0,0,0,0,0,0,0,0,0,32
PALOS BLANCOS,atencion odontologica,aplicacion de fluor,2017-11-01,68,64,10,8,1,5,1,1,0,0,0,0,0,0,158
PAMPA AULLAGAS,atencion odontologica,aplicacion de fluor,2017-11-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
PAMPA GRANDE,atencion odontologica,aplicacion de fluor,2017-11-01,20,20,0,0,0,0,0,3,1,2,0,0,0,0,46
PAPEL PAMPA,atencion odontologica,aplicacion de fluor,2017-11-01,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
PASORAPA,atencion odontologica,aplicacion de fluor,2017-11-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
PATACAMAYA,atencion odontologica,aplicacion de fluor,2017-11-01,12,7,0,0,0,0,0,0,0,0,0,0,0,0,19
PAZÑA,atencion odontologica,aplicacion de fluor,2017-11-01,1,1,1,1,0,1,0,0,0,0,0,0,0,0,5
PELECHUCO,atencion odontologica,aplicacion de fluor,2017-11-01,11,13,0,0,0,0,0,3,0,0,0,0,0,0,27
POCOATA,atencion odontologica,aplicacion de fluor,2017-11-01,0,1,1,2,0,0,0,0,0,0,0,0,0,0,4
POCONA,atencion odontologica,aplicacion de fluor,2017-11-01,2,3,29,29,1,2,0,1,0,0,0,0,0,0,67
POJO (CBBA),atencion odontologica,aplicacion de fluor,2017-11-01,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3
POOPO,atencion odontologica,aplicacion de fluor,2017-11-01,4,2,1,3,0,3,0,5,2,2,0,0,0,0,22
PORCO,atencion odontologica,aplicacion de fluor,2017-11-01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3
POROMA,atencion odontologica,aplicacion de fluor,2017-11-01,13,11,9,9,5,4,0,0,0,0,0,0,0,0,51
PORONGO,atencion odontologica,aplicacion de fluor,2017-11-01,2,4,2,1,0,2,0,7,5,7,0,0,0,0,30
PORVENIR,atencion odontologica,aplicacion de fluor,2017-11-01,8,7,4,5,0,0,0,0,0,0,0,0,0,0,24
POSTRER VALLE,atencion odontologica,aplicacion de fluor,2017-11-01,2,5,0,0,0,0,0,0,0,0,0,0,0,0,7
POTOSI,atencion odontologica,aplicacion de fluor,2017-11-01,31,26,6,11,4,10,7,17,3,2,0,0,0,0,117
PRESTO,atencion odontologica,aplicacion de fluor,2017-11-01,4,4,36,31,0,1,0,4,0,0,0,0,0,0,80
PUCARANI,atencion odontologica,aplicacion de fluor,2017-11-01,17,10,1,0,0,1,0,3,4,0,0,0,0,0,36
PUERTO ACOSTA,atencion odontologica,aplicacion de fluor,2017-11-01,4,2,0,0,0,0,0,0,0,0,0,0,0,0,6
PUERTO CARABUCO,atencion odontologica,aplicacion de fluor,2017-11-01,3,3,0,0,0,0,0,0,0,0,0,0,0,0,6
PUERTO GONZALO MORENO,atencion odontologica,aplicacion de fluor,2017-11-01,5,3,15,21,2,8,1,4,0,0,0,0,0,0,59
PUERTO PEREZ,atencion odontologica,aplicacion de fluor,2017-11-01,1,3,1,3,0,0,0,0,0,0,0,0,0,0,8
PUERTO QUIJARRO,atencion odontologica,aplicacion de fluor,2017-11-01,18,18,0,0,0,0,0,0,0,0,0,0,0,0,36
PUERTO RICO,atencion odontologica,aplicacion de fluor,2017-11-01,9,6,1,1,0,0,0,0,0,0,0,0,0,0,17
PUERTO SUAREZ,atencion odontologica,aplicacion de fluor,2017-11-01,1,2,15,8,3,2,2,2,2,2,0,0,0,0,39
PUERTO VILLARROEL,atencion odontologica,aplicacion de fluor,2017-11-01,7,15,32,34,0,4,1,5,0,0,0,0,0,0,98
PUNA,atencion odontologica,aplicacion de fluor,2017-11-01,3,1,0,0,0,1,0,1,0,0,0,0,0,0,6
