,group,variable,month,L 21.1 MUJERES DE 10 A 49 AÑOS 1RA DOSIS DE DT CANTIDAD,L 21.1 MUJERES DE 10 A 49 AÑOS 1RA DOSIS DE DT CANTIDAD,TOTALES,TOTALES,TOTALES
EL ALTO,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,1358,4131,1358,4131,5489
EL CHORO,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,0,41,0,41,41
EL PUENTE(STC),otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,28,6,28,6,34
EL PUENTE(TJA),otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,14,0,14,0,14
EL TORNO,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,88,26,88,26,114
ENTRE RIOS TRJ,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,29,4,29,4,33
ENTRE RIOS CBBA,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,70,224,70,224,294
ESCARA,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,1,0,1,0,1
ESCOMA,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,27,83,27,83,110
EUREKA (SANTOS MERCADO),otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,2,8,2,8,10
EXALTACION,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,1,29,1,29,30
FERNANDEZ ALONSO,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,16,0,16,0,16
FILADELFIA,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,1,2,1,2,3
GENERAL SAAVEDRA,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,13,190,13,190,203
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,5,11,5,11,16
GUANAY,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,44,13,44,13,57
GUAQUI,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,4,4,4,4,8
GUAYARAMERIN,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,114,74,114,74,188
GUTIERREZ,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,5,0,5,0,5
HUACARETA,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,1,14,1,14,15
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,1,0,1,0,1
HUACHACALLA,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,2,59,2,59,61
HUANUNI,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,44,42,44,42,86
HUARACAJE,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,5,0,5,0,5
HUARINA,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,2,46,2,46,48
HUAYLLAMARCA,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,0,13,0,13,13
HUMANATA,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,0,4,0,4,4
ICHOCA,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,0,1,0,1,1
ICLA,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,3,0,3,0,3
INGAVI (HUMAITA),otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,0,7,0,7,7
INQUISIVI,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,5,2,5,2,7
IRUPANA (VILLA DE LANZA),otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,4,51,4,51,55
IXIAMAS,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,18,2,18,2,20
JESUS DE MACHACA,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,10,5,10,5,15
LA ASUNTA,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,9,211,9,211,220
LA GUARDIA,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,97,422,97,422,519
LA PAZ,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,1309,643,1309,643,1952
LAGUNILLAS,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,16,37,16,37,53
LAJA,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,26,80,26,80,106
LAS CARRERAS,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,3,17,3,17,20
LICOMA PAMPA,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,8,0,8,0,8
LLALLAGUA,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,71,740,71,740,811
LLICA,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,24,3,24,3,27
LORETO,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,0,49,0,49,49
LURIBAY,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,0,26,0,26,26
MACHACAMARCA,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,10,28,10,28,38
MACHARETI,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,9,11,9,11,20
MAGDALENA,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,18,82,18,82,100
MAIRANA,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,3,14,3,14,17
MALLA,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,0,65,0,65,65
MAPIRI,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,35,334,35,334,369
MECAPACA,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,13,441,13,441,454
MINEROS,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,55,0,55,0,55
MIZQUE,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,39,121,39,121,160
MOCOMOCO,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,19,37,19,37,56
MOJINETE,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,4,0,4,0,4
MOJOCOYA,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,4,6,4,6,10
MONTEAGUDO,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,81,239,81,239,320
MONTERO,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,396,642,396,642,1038
MORO MORO,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,0,1,0,1,1
MOROCHATA,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,5,90,5,90,95
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,8,7,8,7,15
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,2,5,2,5,7
OCURI,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,29,25,29,25,54
OKINAWA,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,19,67,19,67,86
OMEREQUE,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,2,10,2,10,12
ORURO,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,455,201,455,201,656
PADCAYA,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,42,16,42,16,58
PADILLA,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,2,0,2,0,2
PAILON,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,7,5,7,5,12
PALCA,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,12,245,12,245,257
PALOS BLANCOS,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,7,37,7,37,44
PAMPA AULLAGAS,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,1,0,1,0,1
PAMPA GRANDE,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,11,7,11,7,18
PASORAPA,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,6,50,6,50,56
PATACAMAYA,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,21,59,21,59,80
PAZÑA,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,10,0,10,0,10
PELECHUCO,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,5,85,5,85,90
POCOATA,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,26,71,26,71,97
POCONA,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,12,21,12,21,33
POJO (CBBA),otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,14,7,14,7,21
POOPO,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,1,5,1,5,6
PORCO,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,50,461,50,461,511
POROMA,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,17,82,17,82,99
PORONGO,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,6,27,6,27,33
PORTACHUELO,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,27,568,27,568,595
PORVENIR,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,17,5,17,5,22
POSTRER VALLE,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,4,0,4,0,4
POTOSI,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,753,466,753,466,1219
PRESTO,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,7,22,7,22,29
PUCARANI,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,27,234,27,234,261
PUERTO ACOSTA,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,3,18,3,18,21
PUERTO CARABUCO,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,4,6,4,6,10
PUERTO GONZALO MORENO,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,22,8,22,8,30
PUERTO PEREZ,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,5,49,5,49,54
PUERTO QUIJARRO,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,54,72,54,72,126
PUERTO RICO,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,14,0,14,0,14
PUERTO SILES,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,2,0,2,0,2
PUERTO SUAREZ,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,29,3,29,3,32
PUERTO VILLARROEL,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,86,184,86,184,270
PUNA,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,34,32,34,32,66
PUNATA,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,129,649,129,649,778
QUILLACOLLO,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,197,2133,197,2133,2330
QUIME,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,4,1,4,1,5
RAVELO,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,7,126,7,126,133
REYES,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,53,54,53,54,107
RIBERALTA,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,106,102,106,102,208
ROBORE,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,6,140,6,140,146
RURRENABAQUE,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,12,15,12,15,27
SABAYA,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,8,12,8,12,20
SACABA,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,147,695,147,695,842
SACABAMBA,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,2,4,2,4,6
SACACA,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,32,5,32,5,37
SAIPINA,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,3,28,3,28,31
SALINAS DE GARCI MENDOZA,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,8,1,8,1,9
SAMAIPATA,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,12,16,12,16,28
SAN AGUSTIN,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,1,4,1,4,5
SAN ANDRES,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,26,71,26,71,97
SAN ANDRES DE MACHACA,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,0,1,0,1,1
SAN ANTONIO DE ESMORUCO,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,10,3,10,3,13
SAN ANTONIO DE LOMERIO,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,12,143,12,143,155
SAN BENITO,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,17,12,17,12,29
SAN BORJA,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,61,95,61,95,156
SAN BUENA VENTURA,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,12,5,12,5,17
SAN CARLOS,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,16,4,16,4,20
SAN IGNACIO,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,134,29,134,29,163
SAN IGNACIO DE VELASCO,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,20,8,20,8,28
SAN JAVIER(BNI),otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,6,18,6,18,24
SAN JAVIER(STC),otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,1,4,1,4,5
SAN JOAQUIN,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,25,154,25,154,179
SAN JOSE DE CHIQUITOS,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,8,449,8,449,457
SAN JUAN DE YAPACANI,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,0,42,0,42,42
SAN JULIAN,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,77,90,77,90,167
SAN LORENZO(PND),otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,2,0,2,0,2
SAN LORENZO(TJA),otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,42,99,42,99,141
SAN LUCAS,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,28,23,28,23,51
SAN MATIAS,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,8,67,8,67,75
SAN MIGUEL DE VELASCO,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,5,2,5,2,7
SAN PABLO DE LIPEZ,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,1,0,1,0,1
SAN PEDRO,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,1,8,1,8,9
SAN PEDRO DE BUENA VISTA,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,59,82,59,82,141
SAN PEDRO DE CURAHUARA,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,4,0,4,0,4
SAN PEDRO DE QUEMES,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,1,2,1,2,3
SAN PEDRO DE TIQUINA,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,3,51,3,51,54
SAN RAFAEL,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,5,5,5,5,10
SAN RAMON BENI,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,15,2,15,2,17
SAN RAMON SCZ,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,23,0,23,0,23
SANTA ANA,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,36,122,36,122,158
SANTA CRUZ DE LA SIERRA,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,4130,4514,4130,4514,8644
SANTA ROSA,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,16,2,16,2,18
SANTA ROSA DEL SARA,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,16,9,16,9,25
SANTIAGO DE CALLAPA,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,2,25,2,25,27
SANTIAGO DE HUARI,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,2,53,2,53,55
SANTIAGO DE HUATA,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,4,19,4,19,23
SANTIAGO DE MACHACA,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,4,6,4,6,10
SANTIVAÑES,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,2,49,2,49,51
SANTUARIO DE QUILLACAS,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,8,24,8,24,32
SAPAHAQUI,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,4,15,4,15,19
SENA,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,12,4,12,4,16
SHINAOTA,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,17,34,17,34,51
SICA SICA (VILLA AROMA),otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,40,26,40,26,66
SICAYA,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,1,4,1,4,5
SIPE SIPE,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,40,47,40,47,87
SOPACHUY,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,7,28,7,28,35
SORACACHI,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,15,144,15,144,159
SORATA,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,16,97,16,97,113
SUCRE,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,524,570,524,570,1094
TACACHI,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,0,4,0,4,4
TACACOMA,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,5,72,5,72,77
TACOBAMBA,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,15,33,15,33,48
TACOPAYA,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,0,19,0,19,19
TAPACARI,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,109,718,109,718,827
TARABUCO,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,0,16,0,16,16
TARACO,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,5,56,5,56,61
TARATA,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,7,2,7,2,9
TARIJA,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,741,1347,741,1347,2088
TARVITA,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,16,24,16,24,40
TEOPONTE,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,8,136,8,136,144
TIAWANACU,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,30,10,30,10,40
TINGUIPAYA,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,101,78,101,78,179
TIPUANI,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,5,0,5,0,5
TIQUIPAYA,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,52,224,52,224,276
TIRAQUE (CBBA),otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,25,18,25,18,43
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,2,2,2,2,4
TOCO,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,3,8,3,8,11
TOLATA,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,7,6,7,6,13
TOLEDO,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,4,10,4,10,14
TOMAVE,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,7,52,7,52,59
TOMINA,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,30,19,30,19,49
TORO TORO,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,78,4,78,4,82
TOTORA(CBBA),otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,23,48,23,48,71
TOTORA(ORR),otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,5,2,5,2,7
TRIGAL,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,1,0,1,0,1
TRINIDAD,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,299,77,299,77,376
TUPIZA,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,75,73,75,73,148
TURCO,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,0,11,0,11,11
UMALA,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,2,30,2,30,32
URIONDO (A. CONCEPCION),otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,14,13,14,13,27
URUBICHA,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,12,1,12,1,13
UYUNI,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,11,74,11,74,85
VACAS,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,9,13,9,13,22
VALLEGRANDE,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,40,3,40,3,43
VIACHA,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,106,525,106,525,631
VILA VILA,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,1,3,1,3,4
VILLA CHARCAS,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,26,56,26,56,82
VILLA MONTES,otras vacunaciones,l 21.1       mujeres de 10 a 49 anos 1ra dosis de dt,2012-10-01,50,17,50,17,67
